entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfGeneralMeeting,DisclosureOfCollateralsAndAssetsPledgesAsSecurity,DisclosureOfContingentLiabilities,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,Equity,LiabilitiesAndEquity,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets
36483555,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/55538463/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzJiLzk4LzU4L2EwZWMtNDdjOC05NzNjLTk2M2Y5ZDVhZTQ2Zg.xhtml,http://regnskaber.virk.dk/55538463/ZG9rdW1lbnRsYWdlcjovLzAzLzk0L2M1L2IxL2JiLzdkYzgtNDZlYy04NWZlLWNmZTFlZWVhMTQyNg.pdf,http://regnskaber.virk.dk/55538463/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzIyL2YzLzk3LzdiMTUtNGM3Yy1iYzMzLWVkYjYyMzBiYTA0MA.xml,true,Danmark,DK,Frederiksberg,2000.0,21.0,Sylows AllÃ©,Frederiksberg,2000.0,"27, st tv",Roarsvej,2000.0,"Roarsvej 27, st.tv.",Regnskabsklasse B,2018-06-19,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ikke sikkerhedsstillelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ikke eventualforpligtelser.</p>",0.0,36483555.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anders Ehlers Andersen,Handelsbanken,EHLERS ADVOKATANPARTSSELSKAB HOLDING,Ehlers Advokatanpartsselskab,2016-01-01,2016-12-31,0.0,0.0,0.0,2017-12-31,2017-01-01,false,false,0.0,60682345.0,false,true,Ingen bistand,urn:ofk:oid:25874244,indberetninger-20180424,2.59278,36483555.0,AWQYd_jG0wkEsASkt5o3,2018-06-19T14:34:39.631Z,2018-06-19T14:34:32.277Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-42-MU,2018-06-19T14:34:32.451Z,,,,,,,
36483555,2016-01-01,2016-12-31,c3,http://regnskaber.virk.dk/55538463/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzJiLzk4LzU4L2EwZWMtNDdjOC05NzNjLTk2M2Y5ZDVhZTQ2Zg.xhtml,http://regnskaber.virk.dk/55538463/ZG9rdW1lbnRsYWdlcjovLzAzLzk0L2M1L2IxL2JiLzdkYzgtNDZlYy04NWZlLWNmZTFlZWVhMTQyNg.pdf,http://regnskaber.virk.dk/55538463/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzIyL2YzLzk3LzdiMTUtNGM3Yy1iYzMzLWVkYjYyMzBiYTA0MA.xml,true,Danmark,DK,Frederiksberg,2000.0,21.0,Sylows AllÃ©,Frederiksberg,2000.0,"27, st tv",Roarsvej,2000.0,"Roarsvej 27, st.tv.",Regnskabsklasse B,2018-06-19,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ikke sikkerhedsstillelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ikke eventualforpligtelser.</p>",,36483555.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anders Ehlers Andersen,Handelsbanken,EHLERS ADVOKATANPARTSSELSKAB HOLDING,Ehlers Advokatanpartsselskab,2016-01-01,2016-12-31,0.0,,,2017-12-31,2017-01-01,false,false,,60682345.0,false,true,Ingen bistand,urn:ofk:oid:25874244,indberetninger-20180424,2.59278,36483555.0,AWQYd_jG0wkEsASkt5o3,2018-06-19T14:34:39.631Z,2018-06-19T14:34:32.277Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-42-MU,2018-06-19T14:34:32.451Z,,,,,,,
36483555,2016-01-01,2016-12-31,c5,http://regnskaber.virk.dk/55538463/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzJiLzk4LzU4L2EwZWMtNDdjOC05NzNjLTk2M2Y5ZDVhZTQ2Zg.xhtml,http://regnskaber.virk.dk/55538463/ZG9rdW1lbnRsYWdlcjovLzAzLzk0L2M1L2IxL2JiLzdkYzgtNDZlYy04NWZlLWNmZTFlZWVhMTQyNg.pdf,http://regnskaber.virk.dk/55538463/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzIyL2YzLzk3LzdiMTUtNGM3Yy1iYzMzLWVkYjYyMzBiYTA0MA.xml,true,Danmark,DK,Frederiksberg,2000.0,21.0,Sylows AllÃ©,Frederiksberg,2000.0,"27, st tv",Roarsvej,2000.0,"Roarsvej 27, st.tv.",Regnskabsklasse B,2018-06-19,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ikke sikkerhedsstillelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ikke eventualforpligtelser.</p>",,36483555.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anders Ehlers Andersen,Handelsbanken,EHLERS ADVOKATANPARTSSELSKAB HOLDING,Ehlers Advokatanpartsselskab,2016-01-01,2016-12-31,0.0,,,2017-12-31,2017-01-01,false,false,,60682345.0,false,true,Ingen bistand,urn:ofk:oid:25874244,indberetninger-20180424,2.59278,36483555.0,AWQYd_jG0wkEsASkt5o3,2018-06-19T14:34:39.631Z,2018-06-19T14:34:32.277Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-42-MU,2018-06-19T14:34:32.451Z,,,,,,,
36483555,2016-01-01,2016-12-31,c7,http://regnskaber.virk.dk/55538463/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzJiLzk4LzU4L2EwZWMtNDdjOC05NzNjLTk2M2Y5ZDVhZTQ2Zg.xhtml,http://regnskaber.virk.dk/55538463/ZG9rdW1lbnRsYWdlcjovLzAzLzk0L2M1L2IxL2JiLzdkYzgtNDZlYy04NWZlLWNmZTFlZWVhMTQyNg.pdf,http://regnskaber.virk.dk/55538463/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzIyL2YzLzk3LzdiMTUtNGM3Yy1iYzMzLWVkYjYyMzBiYTA0MA.xml,true,Danmark,DK,Frederiksberg,2000.0,21.0,Sylows AllÃ©,Frederiksberg,2000.0,"27, st tv",Roarsvej,2000.0,"Roarsvej 27, st.tv.",Regnskabsklasse B,2018-06-19,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ikke sikkerhedsstillelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ikke eventualforpligtelser.</p>",,36483555.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anders Ehlers Andersen,Handelsbanken,EHLERS ADVOKATANPARTSSELSKAB HOLDING,Ehlers Advokatanpartsselskab,2016-01-01,2016-12-31,0.0,,,2017-12-31,2017-01-01,false,false,,60682345.0,false,true,Ingen bistand,urn:ofk:oid:25874244,indberetninger-20180424,2.59278,36483555.0,AWQYd_jG0wkEsASkt5o3,2018-06-19T14:34:39.631Z,2018-06-19T14:34:32.277Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-42-MU,2018-06-19T14:34:32.451Z,,,,,,,
36483555,2016-12-31,2016-12-31,c9,http://regnskaber.virk.dk/55538463/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzJiLzk4LzU4L2EwZWMtNDdjOC05NzNjLTk2M2Y5ZDVhZTQ2Zg.xhtml,http://regnskaber.virk.dk/55538463/ZG9rdW1lbnRsYWdlcjovLzAzLzk0L2M1L2IxL2JiLzdkYzgtNDZlYy04NWZlLWNmZTFlZWVhMTQyNg.pdf,http://regnskaber.virk.dk/55538463/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzIyL2YzLzk3LzdiMTUtNGM3Yy1iYzMzLWVkYjYyMzBiYTA0MA.xml,true,Danmark,DK,Frederiksberg,2000.0,21.0,Sylows AllÃ©,Frederiksberg,2000.0,"27, st tv",Roarsvej,2000.0,"Roarsvej 27, st.tv.",Regnskabsklasse B,2018-06-19,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ikke sikkerhedsstillelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ikke eventualforpligtelser.</p>",,36483555.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anders Ehlers Andersen,Handelsbanken,EHLERS ADVOKATANPARTSSELSKAB HOLDING,Ehlers Advokatanpartsselskab,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,,60682345.0,false,true,Ingen bistand,urn:ofk:oid:25874244,indberetninger-20180424,2.59278,36483555.0,AWQYd_jG0wkEsASkt5o3,2018-06-19T14:34:39.631Z,2018-06-19T14:34:32.277Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-42-MU,2018-06-19T14:34:32.451Z,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
36483555,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/55538463/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzJiLzk4LzU4L2EwZWMtNDdjOC05NzNjLTk2M2Y5ZDVhZTQ2Zg.xhtml,http://regnskaber.virk.dk/55538463/ZG9rdW1lbnRsYWdlcjovLzAzLzk0L2M1L2IxL2JiLzdkYzgtNDZlYy04NWZlLWNmZTFlZWVhMTQyNg.pdf,http://regnskaber.virk.dk/55538463/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzIyL2YzLzk3LzdiMTUtNGM3Yy1iYzMzLWVkYjYyMzBiYTA0MA.xml,true,Danmark,DK,Frederiksberg,2000.0,21.0,Sylows AllÃ©,Frederiksberg,2000.0,"27, st tv",Roarsvej,2000.0,"Roarsvej 27, st.tv.",Regnskabsklasse B,2018-06-19,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ikke sikkerhedsstillelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ikke eventualforpligtelser.</p>",0.0,36483555.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anders Ehlers Andersen,Handelsbanken,EHLERS ADVOKATANPARTSSELSKAB HOLDING,Ehlers Advokatanpartsselskab,2016-01-01,2016-12-31,0.0,0.0,0.0,2017-12-31,2017-01-01,false,false,0.0,60682345.0,false,true,Ingen bistand,urn:ofk:oid:25874244,indberetninger-20180424,2.59278,36483555.0,AWQYd_jG0wkEsASkt5o3,2018-06-19T14:34:39.631Z,2018-06-19T14:34:32.277Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-42-MU,2018-06-19T14:34:32.451Z,,,,,,,
36483555,2017-01-01,2017-12-31,c2,http://regnskaber.virk.dk/55538463/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzJiLzk4LzU4L2EwZWMtNDdjOC05NzNjLTk2M2Y5ZDVhZTQ2Zg.xhtml,http://regnskaber.virk.dk/55538463/ZG9rdW1lbnRsYWdlcjovLzAzLzk0L2M1L2IxL2JiLzdkYzgtNDZlYy04NWZlLWNmZTFlZWVhMTQyNg.pdf,http://regnskaber.virk.dk/55538463/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzIyL2YzLzk3LzdiMTUtNGM3Yy1iYzMzLWVkYjYyMzBiYTA0MA.xml,true,Danmark,DK,Frederiksberg,2000.0,21.0,Sylows AllÃ©,Frederiksberg,2000.0,"27, st tv",Roarsvej,2000.0,"Roarsvej 27, st.tv.",Regnskabsklasse B,2018-06-19,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ikke sikkerhedsstillelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ikke eventualforpligtelser.</p>",,36483555.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anders Ehlers Andersen,Handelsbanken,EHLERS ADVOKATANPARTSSELSKAB HOLDING,Ehlers Advokatanpartsselskab,2016-01-01,2016-12-31,0.0,,,2017-12-31,2017-01-01,false,false,,60682345.0,false,true,Ingen bistand,urn:ofk:oid:25874244,indberetninger-20180424,2.59278,36483555.0,AWQYd_jG0wkEsASkt5o3,2018-06-19T14:34:39.631Z,2018-06-19T14:34:32.277Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-42-MU,2018-06-19T14:34:32.451Z,,,,,,,
36483555,2017-01-01,2017-12-31,c4,http://regnskaber.virk.dk/55538463/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzJiLzk4LzU4L2EwZWMtNDdjOC05NzNjLTk2M2Y5ZDVhZTQ2Zg.xhtml,http://regnskaber.virk.dk/55538463/ZG9rdW1lbnRsYWdlcjovLzAzLzk0L2M1L2IxL2JiLzdkYzgtNDZlYy04NWZlLWNmZTFlZWVhMTQyNg.pdf,http://regnskaber.virk.dk/55538463/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzIyL2YzLzk3LzdiMTUtNGM3Yy1iYzMzLWVkYjYyMzBiYTA0MA.xml,true,Danmark,DK,Frederiksberg,2000.0,21.0,Sylows AllÃ©,Frederiksberg,2000.0,"27, st tv",Roarsvej,2000.0,"Roarsvej 27, st.tv.",Regnskabsklasse B,2018-06-19,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ikke sikkerhedsstillelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ikke eventualforpligtelser.</p>",,36483555.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anders Ehlers Andersen,Handelsbanken,EHLERS ADVOKATANPARTSSELSKAB HOLDING,Ehlers Advokatanpartsselskab,2016-01-01,2016-12-31,0.0,,,2017-12-31,2017-01-01,false,false,,60682345.0,false,true,Ingen bistand,urn:ofk:oid:25874244,indberetninger-20180424,2.59278,36483555.0,AWQYd_jG0wkEsASkt5o3,2018-06-19T14:34:39.631Z,2018-06-19T14:34:32.277Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-42-MU,2018-06-19T14:34:32.451Z,,,,,,,
36483555,2017-01-01,2017-12-31,c6,http://regnskaber.virk.dk/55538463/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzJiLzk4LzU4L2EwZWMtNDdjOC05NzNjLTk2M2Y5ZDVhZTQ2Zg.xhtml,http://regnskaber.virk.dk/55538463/ZG9rdW1lbnRsYWdlcjovLzAzLzk0L2M1L2IxL2JiLzdkYzgtNDZlYy04NWZlLWNmZTFlZWVhMTQyNg.pdf,http://regnskaber.virk.dk/55538463/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzIyL2YzLzk3LzdiMTUtNGM3Yy1iYzMzLWVkYjYyMzBiYTA0MA.xml,true,Danmark,DK,Frederiksberg,2000.0,21.0,Sylows AllÃ©,Frederiksberg,2000.0,"27, st tv",Roarsvej,2000.0,"Roarsvej 27, st.tv.",Regnskabsklasse B,2018-06-19,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ikke sikkerhedsstillelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ikke eventualforpligtelser.</p>",,36483555.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anders Ehlers Andersen,Handelsbanken,EHLERS ADVOKATANPARTSSELSKAB HOLDING,Ehlers Advokatanpartsselskab,2016-01-01,2016-12-31,0.0,,,2017-12-31,2017-01-01,false,false,,60682345.0,false,true,Ingen bistand,urn:ofk:oid:25874244,indberetninger-20180424,2.59278,36483555.0,AWQYd_jG0wkEsASkt5o3,2018-06-19T14:34:39.631Z,2018-06-19T14:34:32.277Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-42-MU,2018-06-19T14:34:32.451Z,,,,,,,
36483555,2017-12-31,2017-12-31,c8,http://regnskaber.virk.dk/55538463/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzJiLzk4LzU4L2EwZWMtNDdjOC05NzNjLTk2M2Y5ZDVhZTQ2Zg.xhtml,http://regnskaber.virk.dk/55538463/ZG9rdW1lbnRsYWdlcjovLzAzLzk0L2M1L2IxL2JiLzdkYzgtNDZlYy04NWZlLWNmZTFlZWVhMTQyNg.pdf,http://regnskaber.virk.dk/55538463/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzIyL2YzLzk3LzdiMTUtNGM3Yy1iYzMzLWVkYjYyMzBiYTA0MA.xml,true,Danmark,DK,Frederiksberg,2000.0,21.0,Sylows AllÃ©,Frederiksberg,2000.0,"27, st tv",Roarsvej,2000.0,"Roarsvej 27, st.tv.",Regnskabsklasse B,2018-06-19,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ikke sikkerhedsstillelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ikke eventualforpligtelser.</p>",,36483555.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anders Ehlers Andersen,Handelsbanken,EHLERS ADVOKATANPARTSSELSKAB HOLDING,Ehlers Advokatanpartsselskab,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,,60682345.0,false,true,Ingen bistand,urn:ofk:oid:25874244,indberetninger-20180424,2.59278,36483555.0,AWQYd_jG0wkEsASkt5o3,2018-06-19T14:34:39.631Z,2018-06-19T14:34:32.277Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-42-MU,2018-06-19T14:34:32.451Z,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
