entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherExternalExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,RestOfOtherFinanceExpenses,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,OtherShorttermPayables,RetainedEarnings,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
25839196,2014-07-01,2015-06-30,c4,http://regnskaber.virk.dk/69193852/ZG9rdW1lbnRsYWdlcjovLzAzL2RhL2E0L2EyLzA3L2M2M2QtNGJlMS1iNGEzLTE3MDUwODNhMzU2MA.xhtml,http://regnskaber.virk.dk/69193852/ZG9rdW1lbnRsYWdlcjovLzAzLzgzL2Y4L2IxLzFmL2ZjMzMtNGQzNS1hMmY3LTU1NTRjOTk5NTU1ZA.pdf,http://regnskaber.virk.dk/69193852/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2I2LzI3LzRkL2QxM2QtNDdiOC04OGJlLWU4ODI0YmE0N2IxZg.xml,true,Danmark,DK,Hvidovre,2650.0,"70, 1 TV",Arnold Nielsens Boulevard,Hvidovre,2650.0,"70, 1 tv",Arnold Nielsens Boulevard,2650  Hvidovre,"Arnold Nielsens Boulevard 70, 1. TV",Til anpartshaverne i Lexcron Europe ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-12-05,2016-12-05,Registreret revisor,0.0,-6050.0,25839196.0,1020644407.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,"BÃ¸rge J.H. Christiansen, Cand.merc.aud.",Mahmoud Zaki Ibrahim,Mahmoud Zaki Ibrahim,Mahmoud Zaki Ibrahim,LEXCRON EUROPA ApS,"Revisionsfirmaet HÃ¸jmose IVS, FSR - Danske revisorer",6050.0,Hvidovre,2014-07-01,2015-06-30,-6050.0,-6050.0,-6050.0,2016-06-30,2015-07-01,0.0,0.0,true,false,2016-12-05,Hvidovre,Direktionen har fravalgt revision af Ã¥rsregnskabet for det kommende Ã¥r.,0.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23276701,indberetninger-20180424,2.5926367999999997,25839196.0,,2018-03-29T06:08:22.519Z,2016-12-10T16:25:42.538Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-33-MA,2016-12-10T16:25:42.700Z,,,,,,,,,,,,,,,,,,,,
25839196,2014-07-01,2015-06-30,c6,http://regnskaber.virk.dk/69193852/ZG9rdW1lbnRsYWdlcjovLzAzL2RhL2E0L2EyLzA3L2M2M2QtNGJlMS1iNGEzLTE3MDUwODNhMzU2MA.xhtml,http://regnskaber.virk.dk/69193852/ZG9rdW1lbnRsYWdlcjovLzAzLzgzL2Y4L2IxLzFmL2ZjMzMtNGQzNS1hMmY3LTU1NTRjOTk5NTU1ZA.pdf,http://regnskaber.virk.dk/69193852/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2I2LzI3LzRkL2QxM2QtNDdiOC04OGJlLWU4ODI0YmE0N2IxZg.xml,true,Danmark,DK,Hvidovre,2650.0,"70, 1 TV",Arnold Nielsens Boulevard,Hvidovre,2650.0,"70, 1 tv",Arnold Nielsens Boulevard,2650  Hvidovre,"Arnold Nielsens Boulevard 70, 1. TV",Til anpartshaverne i Lexcron Europe ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-12-05,2016-12-05,Registreret revisor,0.0,,25839196.0,1020644407.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,"BÃ¸rge J.H. Christiansen, Cand.merc.aud.",Mahmoud Zaki Ibrahim,Mahmoud Zaki Ibrahim,Mahmoud Zaki Ibrahim,LEXCRON EUROPA ApS,"Revisionsfirmaet HÃ¸jmose IVS, FSR - Danske revisorer",,Hvidovre,2014-07-01,2015-06-30,-6050.0,,,2016-06-30,2015-07-01,,0.0,true,false,2016-12-05,Hvidovre,Direktionen har fravalgt revision af Ã¥rsregnskabet for det kommende Ã¥r.,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23276701,indberetninger-20180424,2.5926367999999997,25839196.0,,2018-03-29T06:08:22.519Z,2016-12-10T16:25:42.538Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-33-MA,2016-12-10T16:25:42.700Z,,,,,,,,,,,,,,,,,,,,
25839196,2015-06-30,2015-06-30,c8,http://regnskaber.virk.dk/69193852/ZG9rdW1lbnRsYWdlcjovLzAzL2RhL2E0L2EyLzA3L2M2M2QtNGJlMS1iNGEzLTE3MDUwODNhMzU2MA.xhtml,http://regnskaber.virk.dk/69193852/ZG9rdW1lbnRsYWdlcjovLzAzLzgzL2Y4L2IxLzFmL2ZjMzMtNGQzNS1hMmY3LTU1NTRjOTk5NTU1ZA.pdf,http://regnskaber.virk.dk/69193852/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2I2LzI3LzRkL2QxM2QtNDdiOC04OGJlLWU4ODI0YmE0N2IxZg.xml,true,Danmark,DK,Hvidovre,2650.0,"70, 1 TV",Arnold Nielsens Boulevard,Hvidovre,2650.0,"70, 1 tv",Arnold Nielsens Boulevard,2650  Hvidovre,"Arnold Nielsens Boulevard 70, 1. TV",Til anpartshaverne i Lexcron Europe ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-12-05,2016-12-05,Registreret revisor,0.0,,25839196.0,1020644407.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,"BÃ¸rge J.H. Christiansen, Cand.merc.aud.",Mahmoud Zaki Ibrahim,Mahmoud Zaki Ibrahim,Mahmoud Zaki Ibrahim,LEXCRON EUROPA ApS,"Revisionsfirmaet HÃ¸jmose IVS, FSR - Danske revisorer",,Hvidovre,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,,0.0,true,false,2016-12-05,Hvidovre,Direktionen har fravalgt revision af Ã¥rsregnskabet for det kommende Ã¥r.,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23276701,indberetninger-20180424,2.5926367999999997,25839196.0,,2018-03-29T06:08:22.519Z,2016-12-10T16:25:42.538Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-33-MA,2016-12-10T16:25:42.700Z,547946.0,0.0,500000.0,547946.0,-403024.0,238876.0,547946.0,950970.0,238876.0,123798.0,-903024.0,37925.0,950970.0,635220.0,309070.0,292071.0,154027.0,16999.0,,
25839196,2015-07-01,2015-07-01,c10,http://regnskaber.virk.dk/69193852/ZG9rdW1lbnRsYWdlcjovLzAzL2RhL2E0L2EyLzA3L2M2M2QtNGJlMS1iNGEzLTE3MDUwODNhMzU2MA.xhtml,http://regnskaber.virk.dk/69193852/ZG9rdW1lbnRsYWdlcjovLzAzLzgzL2Y4L2IxLzFmL2ZjMzMtNGQzNS1hMmY3LTU1NTRjOTk5NTU1ZA.pdf,http://regnskaber.virk.dk/69193852/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2I2LzI3LzRkL2QxM2QtNDdiOC04OGJlLWU4ODI0YmE0N2IxZg.xml,true,Danmark,DK,Hvidovre,2650.0,"70, 1 TV",Arnold Nielsens Boulevard,Hvidovre,2650.0,"70, 1 tv",Arnold Nielsens Boulevard,2650  Hvidovre,"Arnold Nielsens Boulevard 70, 1. TV",Til anpartshaverne i Lexcron Europe ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-12-05,2016-12-05,Registreret revisor,0.0,,25839196.0,1020644407.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,"BÃ¸rge J.H. Christiansen, Cand.merc.aud.",Mahmoud Zaki Ibrahim,Mahmoud Zaki Ibrahim,Mahmoud Zaki Ibrahim,LEXCRON EUROPA ApS,"Revisionsfirmaet HÃ¸jmose IVS, FSR - Danske revisorer",,Hvidovre,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,,0.0,true,false,2016-12-05,Hvidovre,Direktionen har fravalgt revision af Ã¥rsregnskabet for det kommende Ã¥r.,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23276701,indberetninger-20180424,2.5926367999999997,25839196.0,,2018-03-29T06:08:22.519Z,2016-12-10T16:25:42.538Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-33-MA,2016-12-10T16:25:42.700Z,,,,,-903024.0,,,,,,,,,,,,,,,
25839196,2015-07-01,2015-07-01,c11,http://regnskaber.virk.dk/69193852/ZG9rdW1lbnRsYWdlcjovLzAzL2RhL2E0L2EyLzA3L2M2M2QtNGJlMS1iNGEzLTE3MDUwODNhMzU2MA.xhtml,http://regnskaber.virk.dk/69193852/ZG9rdW1lbnRsYWdlcjovLzAzLzgzL2Y4L2IxLzFmL2ZjMzMtNGQzNS1hMmY3LTU1NTRjOTk5NTU1ZA.pdf,http://regnskaber.virk.dk/69193852/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2I2LzI3LzRkL2QxM2QtNDdiOC04OGJlLWU4ODI0YmE0N2IxZg.xml,true,Danmark,DK,Hvidovre,2650.0,"70, 1 TV",Arnold Nielsens Boulevard,Hvidovre,2650.0,"70, 1 tv",Arnold Nielsens Boulevard,2650  Hvidovre,"Arnold Nielsens Boulevard 70, 1. TV",Til anpartshaverne i Lexcron Europe ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-12-05,2016-12-05,Registreret revisor,0.0,,25839196.0,1020644407.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,"BÃ¸rge J.H. Christiansen, Cand.merc.aud.",Mahmoud Zaki Ibrahim,Mahmoud Zaki Ibrahim,Mahmoud Zaki Ibrahim,LEXCRON EUROPA ApS,"Revisionsfirmaet HÃ¸jmose IVS, FSR - Danske revisorer",,Hvidovre,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,,0.0,true,false,2016-12-05,Hvidovre,Direktionen har fravalgt revision af Ã¥rsregnskabet for det kommende Ã¥r.,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23276701,indberetninger-20180424,2.5926367999999997,25839196.0,,2018-03-29T06:08:22.519Z,2016-12-10T16:25:42.538Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-33-MA,2016-12-10T16:25:42.700Z,,,,,-403024.0,,,,,,,,,,,,,,,
25839196,2015-07-01,2015-07-01,c9,http://regnskaber.virk.dk/69193852/ZG9rdW1lbnRsYWdlcjovLzAzL2RhL2E0L2EyLzA3L2M2M2QtNGJlMS1iNGEzLTE3MDUwODNhMzU2MA.xhtml,http://regnskaber.virk.dk/69193852/ZG9rdW1lbnRsYWdlcjovLzAzLzgzL2Y4L2IxLzFmL2ZjMzMtNGQzNS1hMmY3LTU1NTRjOTk5NTU1ZA.pdf,http://regnskaber.virk.dk/69193852/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2I2LzI3LzRkL2QxM2QtNDdiOC04OGJlLWU4ODI0YmE0N2IxZg.xml,true,Danmark,DK,Hvidovre,2650.0,"70, 1 TV",Arnold Nielsens Boulevard,Hvidovre,2650.0,"70, 1 tv",Arnold Nielsens Boulevard,2650  Hvidovre,"Arnold Nielsens Boulevard 70, 1. TV",Til anpartshaverne i Lexcron Europe ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-12-05,2016-12-05,Registreret revisor,0.0,,25839196.0,1020644407.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,"BÃ¸rge J.H. Christiansen, Cand.merc.aud.",Mahmoud Zaki Ibrahim,Mahmoud Zaki Ibrahim,Mahmoud Zaki Ibrahim,LEXCRON EUROPA ApS,"Revisionsfirmaet HÃ¸jmose IVS, FSR - Danske revisorer",,Hvidovre,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,,0.0,true,false,2016-12-05,Hvidovre,Direktionen har fravalgt revision af Ã¥rsregnskabet for det kommende Ã¥r.,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23276701,indberetninger-20180424,2.5926367999999997,25839196.0,,2018-03-29T06:08:22.519Z,2016-12-10T16:25:42.538Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-33-MA,2016-12-10T16:25:42.700Z,,,,,500000.0,,,,,,,,,,,,,,,
25839196,2015-07-01,2016-06-30,c0,http://regnskaber.virk.dk/69193852/ZG9rdW1lbnRsYWdlcjovLzAzL2RhL2E0L2EyLzA3L2M2M2QtNGJlMS1iNGEzLTE3MDUwODNhMzU2MA.xhtml,http://regnskaber.virk.dk/69193852/ZG9rdW1lbnRsYWdlcjovLzAzLzgzL2Y4L2IxLzFmL2ZjMzMtNGQzNS1hMmY3LTU1NTRjOTk5NTU1ZA.pdf,http://regnskaber.virk.dk/69193852/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2I2LzI3LzRkL2QxM2QtNDdiOC04OGJlLWU4ODI0YmE0N2IxZg.xml,true,Danmark,DK,Hvidovre,2650.0,"70, 1 TV",Arnold Nielsens Boulevard,Hvidovre,2650.0,"70, 1 tv",Arnold Nielsens Boulevard,2650  Hvidovre,"Arnold Nielsens Boulevard 70, 1. TV",Til anpartshaverne i Lexcron Europe ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-12-05,2016-12-05,Registreret revisor,0.0,-5500.0,25839196.0,1020644407.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,"BÃ¸rge J.H. Christiansen, Cand.merc.aud.",Mahmoud Zaki Ibrahim,Mahmoud Zaki Ibrahim,Mahmoud Zaki Ibrahim,LEXCRON EUROPA ApS,"Revisionsfirmaet HÃ¸jmose IVS, FSR - Danske revisorer",5500.0,Hvidovre,2014-07-01,2015-06-30,-5500.0,-5500.0,-5500.0,2016-06-30,2015-07-01,0.0,0.0,true,false,2016-12-05,Hvidovre,Direktionen har fravalgt revision af Ã¥rsregnskabet for det kommende Ã¥r.,0.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23276701,indberetninger-20180424,2.5926367999999997,25839196.0,,2018-03-29T06:08:22.519Z,2016-12-10T16:25:42.538Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-33-MA,2016-12-10T16:25:42.700Z,,,,,,,,,,,,,,,,,,,,
25839196,2015-07-01,2016-06-30,c1,http://regnskaber.virk.dk/69193852/ZG9rdW1lbnRsYWdlcjovLzAzL2RhL2E0L2EyLzA3L2M2M2QtNGJlMS1iNGEzLTE3MDUwODNhMzU2MA.xhtml,http://regnskaber.virk.dk/69193852/ZG9rdW1lbnRsYWdlcjovLzAzLzgzL2Y4L2IxLzFmL2ZjMzMtNGQzNS1hMmY3LTU1NTRjOTk5NTU1ZA.pdf,http://regnskaber.virk.dk/69193852/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2I2LzI3LzRkL2QxM2QtNDdiOC04OGJlLWU4ODI0YmE0N2IxZg.xml,true,Danmark,DK,Hvidovre,2650.0,"70, 1 TV",Arnold Nielsens Boulevard,Hvidovre,2650.0,"70, 1 tv",Arnold Nielsens Boulevard,2650  Hvidovre,"Arnold Nielsens Boulevard 70, 1. TV",Til anpartshaverne i Lexcron Europe ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-12-05,2016-12-05,Registreret revisor,0.0,,25839196.0,1020644407.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,"BÃ¸rge J.H. Christiansen, Cand.merc.aud.",Mahmoud Zaki Ibrahim,Mahmoud Zaki Ibrahim,Mahmoud Zaki Ibrahim,LEXCRON EUROPA ApS,"Revisionsfirmaet HÃ¸jmose IVS, FSR - Danske revisorer",,Hvidovre,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,,0.0,true,false,2016-12-05,Hvidovre,Direktionen har fravalgt revision af Ã¥rsregnskabet for det kommende Ã¥r.,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23276701,indberetninger-20180424,2.5926367999999997,25839196.0,,2018-03-29T06:08:22.519Z,2016-12-10T16:25:42.538Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-33-MA,2016-12-10T16:25:42.700Z,,,,,,,,,,,,,,,,,,,36988762.0,Revisionsfirmaet HÃ¸jmose IVS
25839196,2015-07-01,2016-06-30,c12,http://regnskaber.virk.dk/69193852/ZG9rdW1lbnRsYWdlcjovLzAzL2RhL2E0L2EyLzA3L2M2M2QtNGJlMS1iNGEzLTE3MDUwODNhMzU2MA.xhtml,http://regnskaber.virk.dk/69193852/ZG9rdW1lbnRsYWdlcjovLzAzLzgzL2Y4L2IxLzFmL2ZjMzMtNGQzNS1hMmY3LTU1NTRjOTk5NTU1ZA.pdf,http://regnskaber.virk.dk/69193852/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2I2LzI3LzRkL2QxM2QtNDdiOC04OGJlLWU4ODI0YmE0N2IxZg.xml,true,Danmark,DK,Hvidovre,2650.0,"70, 1 TV",Arnold Nielsens Boulevard,Hvidovre,2650.0,"70, 1 tv",Arnold Nielsens Boulevard,2650  Hvidovre,"Arnold Nielsens Boulevard 70, 1. TV",Til anpartshaverne i Lexcron Europe ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-12-05,2016-12-05,Registreret revisor,0.0,,25839196.0,1020644407.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,"BÃ¸rge J.H. Christiansen, Cand.merc.aud.",Mahmoud Zaki Ibrahim,Mahmoud Zaki Ibrahim,Mahmoud Zaki Ibrahim,LEXCRON EUROPA ApS,"Revisionsfirmaet HÃ¸jmose IVS, FSR - Danske revisorer",,Hvidovre,2014-07-01,2015-06-30,-5500.0,,,2016-06-30,2015-07-01,,0.0,true,false,2016-12-05,Hvidovre,Direktionen har fravalgt revision af Ã¥rsregnskabet for det kommende Ã¥r.,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23276701,indberetninger-20180424,2.5926367999999997,25839196.0,,2018-03-29T06:08:22.519Z,2016-12-10T16:25:42.538Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-33-MA,2016-12-10T16:25:42.700Z,,,,,,,,,,,,,,,,,,,,
25839196,2015-07-01,2016-06-30,c2,http://regnskaber.virk.dk/69193852/ZG9rdW1lbnRsYWdlcjovLzAzL2RhL2E0L2EyLzA3L2M2M2QtNGJlMS1iNGEzLTE3MDUwODNhMzU2MA.xhtml,http://regnskaber.virk.dk/69193852/ZG9rdW1lbnRsYWdlcjovLzAzLzgzL2Y4L2IxLzFmL2ZjMzMtNGQzNS1hMmY3LTU1NTRjOTk5NTU1ZA.pdf,http://regnskaber.virk.dk/69193852/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2I2LzI3LzRkL2QxM2QtNDdiOC04OGJlLWU4ODI0YmE0N2IxZg.xml,true,Danmark,DK,Hvidovre,2650.0,"70, 1 TV",Arnold Nielsens Boulevard,Hvidovre,2650.0,"70, 1 tv",Arnold Nielsens Boulevard,2650  Hvidovre,"Arnold Nielsens Boulevard 70, 1. TV",Til anpartshaverne i Lexcron Europe ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-12-05,2016-12-05,Registreret revisor,0.0,,25839196.0,1020644407.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,"BÃ¸rge J.H. Christiansen, Cand.merc.aud.",Mahmoud Zaki Ibrahim,Mahmoud Zaki Ibrahim,Mahmoud Zaki Ibrahim,LEXCRON EUROPA ApS,"Revisionsfirmaet HÃ¸jmose IVS, FSR - Danske revisorer",,Hvidovre,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,,0.0,true,false,2016-12-05,Hvidovre,Direktionen har fravalgt revision af Ã¥rsregnskabet for det kommende Ã¥r.,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23276701,indberetninger-20180424,2.5926367999999997,25839196.0,,2018-03-29T06:08:22.519Z,2016-12-10T16:25:42.538Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-33-MA,2016-12-10T16:25:42.700Z,,,,,,,,,,,,,,,,,,,,
