entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,ExternalExpenses,GainsLossesFromCurrentValueAdjustmentsOfInvestmentProperty,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DepositsLongtermLiabilitiesOtherThanProvisions,Equity,FixturesFittingsToolsAndEquipment,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividend,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermMortgageDebt,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,NameAndSurnameOfMemberOfExecutiveBoard
53702716,2015-05-01,2016-04-30,c3,http://regnskaber.virk.dk/61720735/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzgzL2UwLzQ0L2NiMzQtNGViNy04M2E2LTExN2RmMDg2MWI4Yw.xhtml,http://regnskaber.virk.dk/61720735/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzYxL2YzLzViLzQwYWUtNDM0NC04NWJhLTQwZWEyMmQwNGNkMw.pdf,http://regnskaber.virk.dk/61720735/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2U0L2EwLzc5LzEzYWYtNGQ1YS1iYmM0LTJmMWYwMTc0YTU3MA.xml,true,Danmark,DK,Kolding,6000.0,14.0,Jernbanegade,NÃ¦stved,4700.0,"6, st tv",PrÃ¦stÃ¸vej,4700 NÃ¦stved,"Ringstedgade 24-26, 2.",Regnskabsklasse B,2017-09-26,2017-09-26,5870.0,179419.0,843973.0,558999.0,1128520.0,53702716.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Geert Larsen,Sydbank,EJENDOMSSELSKABET AF 1/3 1975 ApS,Allan Rasmussen,307433.0,49.0,NÃ¦stved,2015-05-01,2016-04-30,954301.0,1194846.0,943231.0,2017-04-30,2016-05-01,1972493.0,false,false,Selskabet har fravalgt revision for det kommende Ã¥r og opfylder betingelserne herfor.,240545.0,55456066.0,false,false,Ingen bistand,urn:ofk:oid:24534831,indberetninger-20180424,2.5926397,53702716.0,,2018-03-27T17:10:22.788Z,2017-09-27T08:27:00.634Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AU-41-RT,2017-09-27T08:27:00.912Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53702716,2015-05-01,2016-04-30,c5,http://regnskaber.virk.dk/61720735/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzgzL2UwLzQ0L2NiMzQtNGViNy04M2E2LTExN2RmMDg2MWI4Yw.xhtml,http://regnskaber.virk.dk/61720735/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzYxL2YzLzViLzQwYWUtNDM0NC04NWJhLTQwZWEyMmQwNGNkMw.pdf,http://regnskaber.virk.dk/61720735/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2U0L2EwLzc5LzEzYWYtNGQ1YS1iYmM0LTJmMWYwMTc0YTU3MA.xml,true,Danmark,DK,Kolding,6000.0,14.0,Jernbanegade,NÃ¦stved,4700.0,"6, st tv",PrÃ¦stÃ¸vej,4700 NÃ¦stved,"Ringstedgade 24-26, 2.",Regnskabsklasse B,2017-09-26,2017-09-26,,,,,,53702716.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Geert Larsen,Sydbank,EJENDOMSSELSKABET AF 1/3 1975 ApS,Allan Rasmussen,,,NÃ¦stved,2015-05-01,2016-04-30,0.0,,,2017-04-30,2016-05-01,,false,false,Selskabet har fravalgt revision for det kommende Ã¥r og opfylder betingelserne herfor.,,55456066.0,false,false,Ingen bistand,urn:ofk:oid:24534831,indberetninger-20180424,2.5926397,53702716.0,,2018-03-27T17:10:22.788Z,2017-09-27T08:27:00.634Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AU-41-RT,2017-09-27T08:27:00.912Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53702716,2015-05-01,2016-04-30,c7,http://regnskaber.virk.dk/61720735/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzgzL2UwLzQ0L2NiMzQtNGViNy04M2E2LTExN2RmMDg2MWI4Yw.xhtml,http://regnskaber.virk.dk/61720735/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzYxL2YzLzViLzQwYWUtNDM0NC04NWJhLTQwZWEyMmQwNGNkMw.pdf,http://regnskaber.virk.dk/61720735/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2U0L2EwLzc5LzEzYWYtNGQ1YS1iYmM0LTJmMWYwMTc0YTU3MA.xml,true,Danmark,DK,Kolding,6000.0,14.0,Jernbanegade,NÃ¦stved,4700.0,"6, st tv",PrÃ¦stÃ¸vej,4700 NÃ¦stved,"Ringstedgade 24-26, 2.",Regnskabsklasse B,2017-09-26,2017-09-26,,,,,,53702716.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Geert Larsen,Sydbank,EJENDOMSSELSKABET AF 1/3 1975 ApS,Allan Rasmussen,,,NÃ¦stved,2015-05-01,2016-04-30,202400.0,,,2017-04-30,2016-05-01,,false,false,Selskabet har fravalgt revision for det kommende Ã¥r og opfylder betingelserne herfor.,,55456066.0,false,false,Ingen bistand,urn:ofk:oid:24534831,indberetninger-20180424,2.5926397,53702716.0,,2018-03-27T17:10:22.788Z,2017-09-27T08:27:00.634Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AU-41-RT,2017-09-27T08:27:00.912Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53702716,2015-05-01,2016-04-30,c9,http://regnskaber.virk.dk/61720735/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzgzL2UwLzQ0L2NiMzQtNGViNy04M2E2LTExN2RmMDg2MWI4Yw.xhtml,http://regnskaber.virk.dk/61720735/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzYxL2YzLzViLzQwYWUtNDM0NC04NWJhLTQwZWEyMmQwNGNkMw.pdf,http://regnskaber.virk.dk/61720735/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2U0L2EwLzc5LzEzYWYtNGQ1YS1iYmM0LTJmMWYwMTc0YTU3MA.xml,true,Danmark,DK,Kolding,6000.0,14.0,Jernbanegade,NÃ¦stved,4700.0,"6, st tv",PrÃ¦stÃ¸vej,4700 NÃ¦stved,"Ringstedgade 24-26, 2.",Regnskabsklasse B,2017-09-26,2017-09-26,,,,,,53702716.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Geert Larsen,Sydbank,EJENDOMSSELSKABET AF 1/3 1975 ApS,Allan Rasmussen,,,NÃ¦stved,2015-05-01,2016-04-30,751901.0,,,2017-04-30,2016-05-01,,false,false,Selskabet har fravalgt revision for det kommende Ã¥r og opfylder betingelserne herfor.,,55456066.0,false,false,Ingen bistand,urn:ofk:oid:24534831,indberetninger-20180424,2.5926397,53702716.0,,2018-03-27T17:10:22.788Z,2017-09-27T08:27:00.634Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AU-41-RT,2017-09-27T08:27:00.912Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53702716,2016-04-30,2016-04-30,c11,http://regnskaber.virk.dk/61720735/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzgzL2UwLzQ0L2NiMzQtNGViNy04M2E2LTExN2RmMDg2MWI4Yw.xhtml,http://regnskaber.virk.dk/61720735/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzYxL2YzLzViLzQwYWUtNDM0NC04NWJhLTQwZWEyMmQwNGNkMw.pdf,http://regnskaber.virk.dk/61720735/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2U0L2EwLzc5LzEzYWYtNGQ1YS1iYmM0LTJmMWYwMTc0YTU3MA.xml,true,Danmark,DK,Kolding,6000.0,14.0,Jernbanegade,NÃ¦stved,4700.0,"6, st tv",PrÃ¦stÃ¸vej,4700 NÃ¦stved,"Ringstedgade 24-26, 2.",Regnskabsklasse B,2017-09-26,2017-09-26,,,,,,53702716.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Geert Larsen,Sydbank,EJENDOMSSELSKABET AF 1/3 1975 ApS,Allan Rasmussen,,,NÃ¦stved,2015-05-01,2016-04-30,,,,2017-04-30,2016-05-01,,false,false,Selskabet har fravalgt revision for det kommende Ã¥r og opfylder betingelserne herfor.,,55456066.0,false,false,Ingen bistand,urn:ofk:oid:24534831,indberetninger-20180424,2.5926397,53702716.0,,2018-03-27T17:10:22.788Z,2017-09-27T08:27:00.634Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AU-41-RT,2017-09-27T08:27:00.912Z,15435195.0,1508539.0,125000.0,1554541.0,531525.0,7099421.0,50954.0,13812500.0,15435195.0,7562972.0,17200.0,5522940.0,4991415.0,13880654.0,17200.0,54008.0,46002.0,13863454.0,202400.0,0.0,772802.0,772802.0,6974421.0,2040032.0,170001.0,1518431.0,46002.0,95192.0,
53702716,2016-05-01,2017-04-30,c0,http://regnskaber.virk.dk/61720735/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzgzL2UwLzQ0L2NiMzQtNGViNy04M2E2LTExN2RmMDg2MWI4Yw.xhtml,http://regnskaber.virk.dk/61720735/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzYxL2YzLzViLzQwYWUtNDM0NC04NWJhLTQwZWEyMmQwNGNkMw.pdf,http://regnskaber.virk.dk/61720735/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2U0L2EwLzc5LzEzYWYtNGQ1YS1iYmM0LTJmMWYwMTc0YTU3MA.xml,true,Danmark,DK,Kolding,6000.0,14.0,Jernbanegade,NÃ¦stved,4700.0,"6, st tv",PrÃ¦stÃ¸vej,4700 NÃ¦stved,"Ringstedgade 24-26, 2.",Regnskabsklasse B,2017-09-26,2017-09-26,17446.0,406124.0,760950.0,480230.0,1320224.0,53702716.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Geert Larsen,Sydbank,EJENDOMSSELSKABET AF 1/3 1975 ApS,Allan Rasmussen,246050.0,760.0,NÃ¦stved,2015-05-01,2016-04-30,928864.0,1131594.0,896654.0,2017-04-30,2016-05-01,2081174.0,false,false,Selskabet har fravalgt revision for det kommende Ã¥r og opfylder betingelserne herfor.,202730.0,55456066.0,false,false,Ingen bistand,urn:ofk:oid:24534831,indberetninger-20180424,2.5926397,53702716.0,,2018-03-27T17:10:22.788Z,2017-09-27T08:27:00.634Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AU-41-RT,2017-09-27T08:27:00.912Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53702716,2016-05-01,2017-04-30,c1,http://regnskaber.virk.dk/61720735/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzgzL2UwLzQ0L2NiMzQtNGViNy04M2E2LTExN2RmMDg2MWI4Yw.xhtml,http://regnskaber.virk.dk/61720735/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzYxL2YzLzViLzQwYWUtNDM0NC04NWJhLTQwZWEyMmQwNGNkMw.pdf,http://regnskaber.virk.dk/61720735/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2U0L2EwLzc5LzEzYWYtNGQ1YS1iYmM0LTJmMWYwMTc0YTU3MA.xml,true,Danmark,DK,Kolding,6000.0,14.0,Jernbanegade,NÃ¦stved,4700.0,"6, st tv",PrÃ¦stÃ¸vej,4700 NÃ¦stved,"Ringstedgade 24-26, 2.",Regnskabsklasse B,2017-09-26,2017-09-26,,,,,,53702716.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Geert Larsen,Sydbank,EJENDOMSSELSKABET AF 1/3 1975 ApS,Allan Rasmussen,,,NÃ¦stved,2015-05-01,2016-04-30,,,,2017-04-30,2016-05-01,,false,false,Selskabet har fravalgt revision for det kommende Ã¥r og opfylder betingelserne herfor.,,55456066.0,false,false,Ingen bistand,urn:ofk:oid:24534831,indberetninger-20180424,2.5926397,53702716.0,,2018-03-27T17:10:22.788Z,2017-09-27T08:27:00.634Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AU-41-RT,2017-09-27T08:27:00.912Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Preben Geert Larsen
53702716,2016-05-01,2017-04-30,c2,http://regnskaber.virk.dk/61720735/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzgzL2UwLzQ0L2NiMzQtNGViNy04M2E2LTExN2RmMDg2MWI4Yw.xhtml,http://regnskaber.virk.dk/61720735/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzYxL2YzLzViLzQwYWUtNDM0NC04NWJhLTQwZWEyMmQwNGNkMw.pdf,http://regnskaber.virk.dk/61720735/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2U0L2EwLzc5LzEzYWYtNGQ1YS1iYmM0LTJmMWYwMTc0YTU3MA.xml,true,Danmark,DK,Kolding,6000.0,14.0,Jernbanegade,NÃ¦stved,4700.0,"6, st tv",PrÃ¦stÃ¸vej,4700 NÃ¦stved,"Ringstedgade 24-26, 2.",Regnskabsklasse B,2017-09-26,2017-09-26,,,,,,53702716.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Geert Larsen,Sydbank,EJENDOMSSELSKABET AF 1/3 1975 ApS,Allan Rasmussen,,,NÃ¦stved,2015-05-01,2016-04-30,,,,2017-04-30,2016-05-01,,false,false,Selskabet har fravalgt revision for det kommende Ã¥r og opfylder betingelserne herfor.,,55456066.0,false,false,Ingen bistand,urn:ofk:oid:24534831,indberetninger-20180424,2.5926397,53702716.0,,2018-03-27T17:10:22.788Z,2017-09-27T08:27:00.634Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AU-41-RT,2017-09-27T08:27:00.912Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Per Geert Foumashi
53702716,2016-05-01,2017-04-30,c4,http://regnskaber.virk.dk/61720735/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzgzL2UwLzQ0L2NiMzQtNGViNy04M2E2LTExN2RmMDg2MWI4Yw.xhtml,http://regnskaber.virk.dk/61720735/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzYxL2YzLzViLzQwYWUtNDM0NC04NWJhLTQwZWEyMmQwNGNkMw.pdf,http://regnskaber.virk.dk/61720735/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2U0L2EwLzc5LzEzYWYtNGQ1YS1iYmM0LTJmMWYwMTc0YTU3MA.xml,true,Danmark,DK,Kolding,6000.0,14.0,Jernbanegade,NÃ¦stved,4700.0,"6, st tv",PrÃ¦stÃ¸vej,4700 NÃ¦stved,"Ringstedgade 24-26, 2.",Regnskabsklasse B,2017-09-26,2017-09-26,,,,,,53702716.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Geert Larsen,Sydbank,EJENDOMSSELSKABET AF 1/3 1975 ApS,Allan Rasmussen,,,NÃ¦stved,2015-05-01,2016-04-30,207500.0,,,2017-04-30,2016-05-01,,false,false,Selskabet har fravalgt revision for det kommende Ã¥r og opfylder betingelserne herfor.,,55456066.0,false,false,Ingen bistand,urn:ofk:oid:24534831,indberetninger-20180424,2.5926397,53702716.0,,2018-03-27T17:10:22.788Z,2017-09-27T08:27:00.634Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AU-41-RT,2017-09-27T08:27:00.912Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53702716,2016-05-01,2017-04-30,c6,http://regnskaber.virk.dk/61720735/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzgzL2UwLzQ0L2NiMzQtNGViNy04M2E2LTExN2RmMDg2MWI4Yw.xhtml,http://regnskaber.virk.dk/61720735/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzYxL2YzLzViLzQwYWUtNDM0NC04NWJhLTQwZWEyMmQwNGNkMw.pdf,http://regnskaber.virk.dk/61720735/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2U0L2EwLzc5LzEzYWYtNGQ1YS1iYmM0LTJmMWYwMTc0YTU3MA.xml,true,Danmark,DK,Kolding,6000.0,14.0,Jernbanegade,NÃ¦stved,4700.0,"6, st tv",PrÃ¦stÃ¸vej,4700 NÃ¦stved,"Ringstedgade 24-26, 2.",Regnskabsklasse B,2017-09-26,2017-09-26,,,,,,53702716.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Geert Larsen,Sydbank,EJENDOMSSELSKABET AF 1/3 1975 ApS,Allan Rasmussen,,,NÃ¦stved,2015-05-01,2016-04-30,0.0,,,2017-04-30,2016-05-01,,false,false,Selskabet har fravalgt revision for det kommende Ã¥r og opfylder betingelserne herfor.,,55456066.0,false,false,Ingen bistand,urn:ofk:oid:24534831,indberetninger-20180424,2.5926397,53702716.0,,2018-03-27T17:10:22.788Z,2017-09-27T08:27:00.634Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AU-41-RT,2017-09-27T08:27:00.912Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
