entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,ExternalExpenses,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,InterestIncomeFromGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestIncome,OtherOperatingIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermReceivables,PropertyPlantAndEquipment,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,ShorttermTradePayables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AccumulatedImpairmentLossesAndDepreciationOfInvestments,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,DistributedDividendsFromGroupEnterprises,EquityTransfersToReserves
33494556,2017-01-01,2017-12-31,c174,,http://regnskaber.virk.dk/65549433/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2JmLzlmLzcxLzRlNGItNGMyOC1iYzhlLTVlOGZmZWFkZDMwMw.pdf,http://regnskaber.virk.dk/65549433/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzQwLzUzL2I2LzI2NWItNGQ3Yi1hZDE5LWQzZjcxMDRlNzU1ZA.xml,true,39137.0,BrÃ¸nderslev,9700.0,10.0,Torvet,NÃ¦rum,2850.0,10.0,NÃ¦rumvÃ¦nge Torv,3550 Slangerup,Duevej 14,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i Lillie-4 ApS,-7695.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-02-26,2011-01-31,2019-02-26,30757.0,43802.0,Statsautoriseret revisor,4613.0,26837.0,20222670.0,33494556.0,20222670.0,mne18468,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Lillie-4 ApS.,-7750.0,Ãrsrapport,3070.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter MÃ¸ller,Johny Lillie,Johny Lillie,Danske Bank A/S,Lillie-4 ApS,BDO Statsautoriseret revisionsaktieselskab,15862.0,6100.0,3030.0,39200.0,Frederikssund,2017-01-01,2017-12-31,-5987.0,-13682.0,-3920.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikssund,2018-12-31,2018-01-01,172313.0,true,2019-02-26,BrÃ¸nderslev,-7695.0,urn:ofk:oid:26745616,indberetninger-20180424,2.5118406,33494556.0,AWkzY6lnRYGX6_YTFazJ,2019-02-28T09:16:09.219Z,2019-02-28T09:16:02.933Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AN-93-JJ,2019-02-28T09:16:03.076Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33494556,2017-01-01,2017-12-31,c213,,http://regnskaber.virk.dk/65549433/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2JmLzlmLzcxLzRlNGItNGMyOC1iYzhlLTVlOGZmZWFkZDMwMw.pdf,http://regnskaber.virk.dk/65549433/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzQwLzUzL2I2LzI2NWItNGQ3Yi1hZDE5LWQzZjcxMDRlNzU1ZA.xml,true,39137.0,BrÃ¸nderslev,9700.0,10.0,Torvet,NÃ¦rum,2850.0,10.0,NÃ¦rumvÃ¦nge Torv,3550 Slangerup,Duevej 14,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i Lillie-4 ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-02-26,2011-01-31,2019-02-26,,43802.0,Statsautoriseret revisor,,,20222670.0,33494556.0,20222670.0,mne18468,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Lillie-4 ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter MÃ¸ller,Johny Lillie,Johny Lillie,Danske Bank A/S,Lillie-4 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Frederikssund,2017-01-01,2017-12-31,47804.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikssund,2018-12-31,2018-01-01,172313.0,true,2019-02-26,BrÃ¸nderslev,,urn:ofk:oid:26745616,indberetninger-20180424,2.5118406,33494556.0,AWkzY6lnRYGX6_YTFazJ,2019-02-28T09:16:09.219Z,2019-02-28T09:16:02.933Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AN-93-JJ,2019-02-28T09:16:03.076Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33494556,2017-01-01,2017-12-31,c215,,http://regnskaber.virk.dk/65549433/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2JmLzlmLzcxLzRlNGItNGMyOC1iYzhlLTVlOGZmZWFkZDMwMw.pdf,http://regnskaber.virk.dk/65549433/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzQwLzUzL2I2LzI2NWItNGQ3Yi1hZDE5LWQzZjcxMDRlNzU1ZA.xml,true,39137.0,BrÃ¸nderslev,9700.0,10.0,Torvet,NÃ¦rum,2850.0,10.0,NÃ¦rumvÃ¦nge Torv,3550 Slangerup,Duevej 14,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i Lillie-4 ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-02-26,2011-01-31,2019-02-26,,43802.0,Statsautoriseret revisor,,,20222670.0,33494556.0,20222670.0,mne18468,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Lillie-4 ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter MÃ¸ller,Johny Lillie,Johny Lillie,Danske Bank A/S,Lillie-4 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Frederikssund,2017-01-01,2017-12-31,-53791.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikssund,2018-12-31,2018-01-01,172313.0,true,2019-02-26,BrÃ¸nderslev,,urn:ofk:oid:26745616,indberetninger-20180424,2.5118406,33494556.0,AWkzY6lnRYGX6_YTFazJ,2019-02-28T09:16:09.219Z,2019-02-28T09:16:02.933Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AN-93-JJ,2019-02-28T09:16:03.076Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33494556,2017-12-31,2017-12-31,c172,,http://regnskaber.virk.dk/65549433/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2JmLzlmLzcxLzRlNGItNGMyOC1iYzhlLTVlOGZmZWFkZDMwMw.pdf,http://regnskaber.virk.dk/65549433/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzQwLzUzL2I2LzI2NWItNGQ3Yi1hZDE5LWQzZjcxMDRlNzU1ZA.xml,true,39137.0,BrÃ¸nderslev,9700.0,10.0,Torvet,NÃ¦rum,2850.0,10.0,NÃ¦rumvÃ¦nge Torv,3550 Slangerup,Duevej 14,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i Lillie-4 ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-02-26,2011-01-31,2019-02-26,,43802.0,Statsautoriseret revisor,,,20222670.0,33494556.0,20222670.0,mne18468,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Lillie-4 ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter MÃ¸ller,Johny Lillie,Johny Lillie,Danske Bank A/S,Lillie-4 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Frederikssund,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikssund,2018-12-31,2018-01-01,172313.0,true,2019-02-26,BrÃ¸nderslev,,urn:ofk:oid:26745616,indberetninger-20180424,2.5118406,33494556.0,AWkzY6lnRYGX6_YTFazJ,2019-02-28T09:16:09.219Z,2019-02-28T09:16:02.933Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AN-93-JJ,2019-02-28T09:16:03.076Z,1623693.0,16743.0,80000.0,7695.0,1200527.0,302871.0,1623693.0,423166.0,599223.0,599223.0,902094.0,372745.0,302871.0,224223.0,896304.0,423166.0,408879.0,704856.0,276416.0,48000.0,5000.0,,,,,,,,,
33494556,2018-01-01,2018-01-01,c230,,http://regnskaber.virk.dk/65549433/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2JmLzlmLzcxLzRlNGItNGMyOC1iYzhlLTVlOGZmZWFkZDMwMw.pdf,http://regnskaber.virk.dk/65549433/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzQwLzUzL2I2LzI2NWItNGQ3Yi1hZDE5LWQzZjcxMDRlNzU1ZA.xml,true,39137.0,BrÃ¸nderslev,9700.0,10.0,Torvet,NÃ¦rum,2850.0,10.0,NÃ¦rumvÃ¦nge Torv,3550 Slangerup,Duevej 14,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i Lillie-4 ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-02-26,2011-01-31,2019-02-26,,43802.0,Statsautoriseret revisor,,,20222670.0,33494556.0,20222670.0,mne18468,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Lillie-4 ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter MÃ¸ller,Johny Lillie,Johny Lillie,Danske Bank A/S,Lillie-4 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Frederikssund,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikssund,2018-12-31,2018-01-01,172313.0,true,2019-02-26,BrÃ¸nderslev,,urn:ofk:oid:26745616,indberetninger-20180424,2.5118406,33494556.0,AWkzY6lnRYGX6_YTFazJ,2019-02-28T09:16:09.219Z,2019-02-28T09:16:02.933Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AN-93-JJ,2019-02-28T09:16:03.076Z,,,,,80000.0,,,,,,,,,,,,,,,,,,,,,,,,,
33494556,2018-01-01,2018-01-01,c233,,http://regnskaber.virk.dk/65549433/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2JmLzlmLzcxLzRlNGItNGMyOC1iYzhlLTVlOGZmZWFkZDMwMw.pdf,http://regnskaber.virk.dk/65549433/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzQwLzUzL2I2LzI2NWItNGQ3Yi1hZDE5LWQzZjcxMDRlNzU1ZA.xml,true,39137.0,BrÃ¸nderslev,9700.0,10.0,Torvet,NÃ¦rum,2850.0,10.0,NÃ¦rumvÃ¦nge Torv,3550 Slangerup,Duevej 14,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i Lillie-4 ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-02-26,2011-01-31,2019-02-26,,43802.0,Statsautoriseret revisor,,,20222670.0,33494556.0,20222670.0,mne18468,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Lillie-4 ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter MÃ¸ller,Johny Lillie,Johny Lillie,Danske Bank A/S,Lillie-4 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Frederikssund,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikssund,2018-12-31,2018-01-01,172313.0,true,2019-02-26,BrÃ¸nderslev,,urn:ofk:oid:26745616,indberetninger-20180424,2.5118406,33494556.0,AWkzY6lnRYGX6_YTFazJ,2019-02-28T09:16:09.219Z,2019-02-28T09:16:02.933Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AN-93-JJ,2019-02-28T09:16:03.076Z,,,,,224223.0,,,,,,,,,,,,,,,,,,,,,,,,,
33494556,2018-01-01,2018-01-01,c248,,http://regnskaber.virk.dk/65549433/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2JmLzlmLzcxLzRlNGItNGMyOC1iYzhlLTVlOGZmZWFkZDMwMw.pdf,http://regnskaber.virk.dk/65549433/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzQwLzUzL2I2LzI2NWItNGQ3Yi1hZDE5LWQzZjcxMDRlNzU1ZA.xml,true,39137.0,BrÃ¸nderslev,9700.0,10.0,Torvet,NÃ¦rum,2850.0,10.0,NÃ¦rumvÃ¦nge Torv,3550 Slangerup,Duevej 14,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i Lillie-4 ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-02-26,2011-01-31,2019-02-26,,43802.0,Statsautoriseret revisor,,,20222670.0,33494556.0,20222670.0,mne18468,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Lillie-4 ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter MÃ¸ller,Johny Lillie,Johny Lillie,Danske Bank A/S,Lillie-4 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Frederikssund,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikssund,2018-12-31,2018-01-01,172313.0,true,2019-02-26,BrÃ¸nderslev,,urn:ofk:oid:26745616,indberetninger-20180424,2.5118406,33494556.0,AWkzY6lnRYGX6_YTFazJ,2019-02-28T09:16:09.219Z,2019-02-28T09:16:02.933Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AN-93-JJ,2019-02-28T09:16:03.076Z,,,,,896304.0,,,,,,,,,,,,,,,,,,,,,,,,,
33494556,2018-01-01,2018-01-01,c490,,http://regnskaber.virk.dk/65549433/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2JmLzlmLzcxLzRlNGItNGMyOC1iYzhlLTVlOGZmZWFkZDMwMw.pdf,http://regnskaber.virk.dk/65549433/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzQwLzUzL2I2LzI2NWItNGQ3Yi1hZDE5LWQzZjcxMDRlNzU1ZA.xml,true,39137.0,BrÃ¸nderslev,9700.0,10.0,Torvet,NÃ¦rum,2850.0,10.0,NÃ¦rumvÃ¦nge Torv,3550 Slangerup,Duevej 14,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i Lillie-4 ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-02-26,2011-01-31,2019-02-26,,43802.0,Statsautoriseret revisor,,,20222670.0,33494556.0,20222670.0,mne18468,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Lillie-4 ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter MÃ¸ller,Johny Lillie,Johny Lillie,Danske Bank A/S,Lillie-4 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Frederikssund,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikssund,2018-12-31,2018-01-01,172313.0,true,2019-02-26,BrÃ¸nderslev,,urn:ofk:oid:26745616,indberetninger-20180424,2.5118406,33494556.0,AWkzY6lnRYGX6_YTFazJ,2019-02-28T09:16:09.219Z,2019-02-28T09:16:02.933Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AN-93-JJ,2019-02-28T09:16:03.076Z,,,,,,,,,,,,,,,,,,,,,,30757.0,333628.0,,,,,,,
33494556,2018-01-01,2018-01-01,c567,,http://regnskaber.virk.dk/65549433/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2JmLzlmLzcxLzRlNGItNGMyOC1iYzhlLTVlOGZmZWFkZDMwMw.pdf,http://regnskaber.virk.dk/65549433/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzQwLzUzL2I2LzI2NWItNGQ3Yi1hZDE5LWQzZjcxMDRlNzU1ZA.xml,true,39137.0,BrÃ¸nderslev,9700.0,10.0,Torvet,NÃ¦rum,2850.0,10.0,NÃ¦rumvÃ¦nge Torv,3550 Slangerup,Duevej 14,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i Lillie-4 ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-02-26,2011-01-31,2019-02-26,,43802.0,Statsautoriseret revisor,,,20222670.0,33494556.0,20222670.0,mne18468,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Lillie-4 ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter MÃ¸ller,Johny Lillie,Johny Lillie,Danske Bank A/S,Lillie-4 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Frederikssund,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikssund,2018-12-31,2018-01-01,172313.0,true,2019-02-26,BrÃ¸nderslev,,urn:ofk:oid:26745616,indberetninger-20180424,2.5118406,33494556.0,AWkzY6lnRYGX6_YTFazJ,2019-02-28T09:16:09.219Z,2019-02-28T09:16:02.933Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AN-93-JJ,2019-02-28T09:16:03.076Z,,,,,,,,,,,,,,,,,,,,,,,,198674.0,224223.0,573674.0,,,,
33494556,2018-01-01,2018-12-31,c173,,http://regnskaber.virk.dk/65549433/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2JmLzlmLzcxLzRlNGItNGMyOC1iYzhlLTVlOGZmZWFkZDMwMw.pdf,http://regnskaber.virk.dk/65549433/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzQwLzUzL2I2LzI2NWItNGQ3Yi1hZDE5LWQzZjcxMDRlNzU1ZA.xml,true,39137.0,BrÃ¸nderslev,9700.0,10.0,Torvet,NÃ¦rum,2850.0,10.0,NÃ¦rumvÃ¦nge Torv,3550 Slangerup,Duevej 14,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i Lillie-4 ApS,4866.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-02-26,2011-01-31,2019-02-26,43802.0,43802.0,Statsautoriseret revisor,5000.0,235473.0,20222670.0,33494556.0,20222670.0,mne18468,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Lillie-4 ApS.,172313.0,Ãrsrapport,3306.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter MÃ¸ller,Johny Lillie,Johny Lillie,Danske Bank A/S,Lillie-4 ApS,BDO Statsautoriseret revisionsaktieselskab,15683.0,18216.0,14910.0,68160.0,Frederikssund,2017-01-01,2017-12-31,189338.0,194204.0,191671.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikssund,2018-12-31,2018-01-01,172313.0,true,2019-02-26,BrÃ¸nderslev,4866.0,urn:ofk:oid:26745616,indberetninger-20180424,2.5118406,33494556.0,AWkzY6lnRYGX6_YTFazJ,2019-02-28T09:16:09.219Z,2019-02-28T09:16:02.933Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AN-93-JJ,2019-02-28T09:16:03.076Z,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,ErklÃ¦ring om udvidet gennemgang,,
