entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfLawFirmDistrictName,AddressOfLawFirmPostCodeIdentifier,AddressOfLawFirmStreetBuildingIdentifier,AddressOfLawFirmStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,CashAndCashEquivalentsConcerningCashflowStatement,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,EmailOfReportingEntity,HomepageOfReportingEntity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfLawFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AdjustmentsForCurrentTaxOfPriorPeriod,AdjustmentsForDeferredTax,AdjustmentsOfProfitFromGroupEnterprisesAfterTax,AdjustmentsOfTaxExpense,AdministrativeExpenses,AverageNumberOfEmployees,CashFlowsFromUsedInFinancingActivities,CashFlowsFromUsedInInvestingActivities,CashFlowsFromUsedInOperatingActivities,CostOfProduction,CurrentTaxExpense,DecreaseIncreaseInInventories,DecreaseIncreaseInReceivables,DecreaseIncreaseInTradePayables,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssets,DistributionCosts,DividendPaidCashFlow,EmployeeBenefitsExpense,EquityRatio,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,IncomeTaxesPaidRefundClassifiedAsOperatingActivities,InterestExpenseAssignedToGroupEnterprises,InterestIncomeFromGroupEnterprises,NetIncreaseDecreaseInCashAndCashEquivalents,OtherCashFlowsFromUsedInFinancingActivities,OtherCashFlowsFromUsedInInvestingActivities,OtherCashFlowsFromUsedInOperatingActivities,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherInterestIncome,PostemploymentBenefitExpense,ProceedsFromSalesOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities,PurchaseOfInvestments,PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,RemunerationOfManagementCategory,RepaymentsOfLongtermLiabilitiesClassifiedAsFinancingActivities,ReturnOnCapitalEmployed,ReturnOnEquity,Revenue,SaleOfInvestments,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,FeesForAuditorsPerformingOtherAssuranceReports,FeesForAuditorsPerformingStatutoryAudit,FeesForAuditorsPerformingTaxConsultancy,FeesForOtherServicesPerformedByAuditors,Assets,CashAndCashEquivalents,CompletedDevelopmentProjects,ContributedCapital,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermPayables,OtherLongtermReceivables,OtherProvisions,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,PropertyPlantAndEquipmentInProgressAndPrepaymentsForPropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivablesFromGroupEnterprises,ShorttermTradePayables,ShorttermTradeReceivables,WorkInProgress,AccumulatedImpairmentLossesAndAmortisationOfIntangibleAssets,IntangibleAssetsGross,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AccumulatedImpairmentLossesAndDepreciationOfInvestments,AccumulatedRevaluationsOfInvestments,InvestmentsGross,InvestmentInPropertyPlantAndEquipment,NameAndSurnameOfMemberOfSupervisoryBoard,NameOfAuditFirm,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,AdjustmentsOfHedgingInstruments,EquityTransfersToReserves,IncreaseDecreaseOfInvestmentsThroughNetExchangeDifferencesEquity,ValueAdjustmentsOfEquity,AmortisationOfIntangibleAssets,AdditionsToIntangibleAssets,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberOfAuditor,NameAndSurnameOfAuditor,ResultsFromNetFinancials,AdditionsToPropertyPlantAndEquipment,DepreciationOfPropertyPlantAndEquipment,DisposalsOfPropertyPlantAndEquipment,ImpairmentLossesAndDepreciationOfDisposedPropertyPlantAndEquipment,NameOfKeyFigureOrFinancialRatio,ValueOfKeyFigureOrFinancialRatio,AdditionsToInvestments,AmortisationOfGoodwillOfInvestments,DisposalsOfInvestments,IncreaseDecreaseOfRevaluationsAndDevaluationsOfInvestmentsThroughNetExchangeDifferences,RevaluationsOfInvestmentsOfTheYear
13882037,2016-01-01,2016-01-01,c302,,http://regnskaber.virk.dk/73028831/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzY5LzgzL2JjLzVhN2MtNDUxNS04NDU4LWZhYjIzMjE0MmVhMA.pdf,http://regnskaber.virk.dk/73028831/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzJhLzFlL2FkL2U1NmQtNGQ1Yi05NzZmLTEwM2YxYWM0YmI0Mg.xml,false,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn V,1620.0,8.0,Vesterbrogade,Hellerup,2900.0,7.0,Philip Heymans AllÃ©,2740 Skovlunde,Tonsbakken 10,DK-1561 KÃ¸benhavn V,Havneholmen 29,27976000.0,"Regnskabsklasse C, stor virksomhed",2018-05-22,1990-01-01,2018-05-22,mail.mde@haas.com,www.haas.com,13882037.0,20222670.0,Ãrsrapport,0.0,Wolfgang Schnallinger,Ole Jensen,Nordea Bank Danmark A/S,Horten Advokatpartnerselskab,Haas-Meincke A/S,BDO Statsautoriseret revisionsaktieselskab,Skovlunde,2016-01-01,2016-12-31,Ballerup,2017-12-31,2017-01-01,2018-05-22,KÃ¸benhavn,urn:ofk:oid:25983340,indberetninger-20180424,2.509544,13882037.0,AWSJShtK0wkEsASkufIO,2018-07-11T12:22:00.697Z,2018-07-11T12:21:29.004Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-90-CK,2018-07-11T12:21:29.370Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13882037,2016-01-01,2016-01-01,c304,,http://regnskaber.virk.dk/73028831/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzY5LzgzL2JjLzVhN2MtNDUxNS04NDU4LWZhYjIzMjE0MmVhMA.pdf,http://regnskaber.virk.dk/73028831/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzJhLzFlL2FkL2U1NmQtNGQ1Yi05NzZmLTEwM2YxYWM0YmI0Mg.xml,false,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn V,1620.0,8.0,Vesterbrogade,Hellerup,2900.0,7.0,Philip Heymans AllÃ©,2740 Skovlunde,Tonsbakken 10,DK-1561 KÃ¸benhavn V,Havneholmen 29,35461000.0,"Regnskabsklasse C, stor virksomhed",2018-05-22,1990-01-01,2018-05-22,mail.mde@haas.com,www.haas.com,13882037.0,20222670.0,Ãrsrapport,0.0,Wolfgang Schnallinger,Ole Jensen,Nordea Bank Danmark A/S,Horten Advokatpartnerselskab,Haas-Meincke A/S,BDO Statsautoriseret revisionsaktieselskab,Skovlunde,2016-01-01,2016-12-31,Ballerup,2017-12-31,2017-01-01,2018-05-22,KÃ¸benhavn,urn:ofk:oid:25983340,indberetninger-20180424,2.509544,13882037.0,AWSJShtK0wkEsASkufIO,2018-07-11T12:22:00.697Z,2018-07-11T12:21:29.004Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-90-CK,2018-07-11T12:21:29.370Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13882037,2016-01-01,2016-12-31,c137,,http://regnskaber.virk.dk/73028831/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzY5LzgzL2JjLzVhN2MtNDUxNS04NDU4LWZhYjIzMjE0MmVhMA.pdf,http://regnskaber.virk.dk/73028831/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzJhLzFlL2FkL2U1NmQtNGQ1Yi05NzZmLTEwM2YxYWM0YmI0Mg.xml,false,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn V,1620.0,8.0,Vesterbrogade,Hellerup,2900.0,7.0,Philip Heymans AllÃ©,2740 Skovlunde,Tonsbakken 10,DK-1561 KÃ¸benhavn V,Havneholmen 29,,"Regnskabsklasse C, stor virksomhed",2018-05-22,1990-01-01,2018-05-22,mail.mde@haas.com,www.haas.com,13882037.0,20222670.0,Ãrsrapport,0.0,Wolfgang Schnallinger,Ole Jensen,Nordea Bank Danmark A/S,Horten Advokatpartnerselskab,Haas-Meincke A/S,BDO Statsautoriseret revisionsaktieselskab,Skovlunde,2016-01-01,2016-12-31,Ballerup,2017-12-31,2017-01-01,2018-05-22,KÃ¸benhavn,urn:ofk:oid:25983340,indberetninger-20180424,2.509544,13882037.0,AWSJShtK0wkEsASkufIO,2018-07-11T12:22:00.697Z,2018-07-11T12:21:29.004Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-90-CK,2018-07-11T12:21:29.370Z,396000.0,150000.0,0.0,759000.0,61340000.0,295.0,-9710000.0,-14694000.0,18861000.0,607323000.0,213000.0,-14644000.0,-22657000.0,23156000.0,11288000.0,67474000.0,-3280000.0,162675000.0,16.7,131827000.0,0.0,0.0,1000.0,0.0,-5543000.0,0.0,0.0,19839000.0,1399000.0,4020000.0,2886000.0,4019000.0,2886000.0,8399000.0,0.0,1120000.0,1879000.0,3013000.0,-51000.0,-1290000.0,-13353000.0,3703000.0,-6430000.0,6.4,2.2,739150000.0,0.0,759000.0,152877000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13882037,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/73028831/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzY5LzgzL2JjLzVhN2MtNDUxNS04NDU4LWZhYjIzMjE0MmVhMA.pdf,http://regnskaber.virk.dk/73028831/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzJhLzFlL2FkL2U1NmQtNGQ1Yi05NzZmLTEwM2YxYWM0YmI0Mg.xml,false,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn V,1620.0,8.0,Vesterbrogade,Hellerup,2900.0,7.0,Philip Heymans AllÃ©,2740 Skovlunde,Tonsbakken 10,DK-1561 KÃ¸benhavn V,Havneholmen 29,,"Regnskabsklasse C, stor virksomhed",2018-05-22,1990-01-01,2018-05-22,mail.mde@haas.com,www.haas.com,13882037.0,20222670.0,Ãrsrapport,0.0,Wolfgang Schnallinger,Ole Jensen,Nordea Bank Danmark A/S,Horten Advokatpartnerselskab,Haas-Meincke A/S,BDO Statsautoriseret revisionsaktieselskab,Skovlunde,2016-01-01,2016-12-31,Ballerup,2017-12-31,2017-01-01,2018-05-22,KÃ¸benhavn,urn:ofk:oid:25983340,indberetninger-20180424,2.509544,13882037.0,AWSJShtK0wkEsASkufIO,2018-07-11T12:22:00.697Z,2018-07-11T12:21:29.004Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-90-CK,2018-07-11T12:21:29.370Z,472000.0,0.0,179000.0,472000.0,50946000.0,247.0,2681000.0,-1307000.0,-4378000.0,606398000.0,0.0,-34036000.0,-38440000.0,33235000.0,10353000.0,67454000.0,3280000.0,159136000.0,,120882000.0,-179000.0,0.0,0.0,0.0,-3004000.0,-599000.0,11789000.0,22739000.0,1369000.0,3317000.0,2606000.0,3317000.0,2606000.0,8042000.0,0.0,1120000.0,1592000.0,2482000.0,0.0,-822000.0,-12274000.0,3703000.0,0.0,,,727280000.0,0.0,472000.0,149725000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13882037,2016-01-01,2016-12-31,c195,,http://regnskaber.virk.dk/73028831/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzY5LzgzL2JjLzVhN2MtNDUxNS04NDU4LWZhYjIzMjE0MmVhMA.pdf,http://regnskaber.virk.dk/73028831/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzJhLzFlL2FkL2U1NmQtNGQ1Yi05NzZmLTEwM2YxYWM0YmI0Mg.xml,false,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn V,1620.0,8.0,Vesterbrogade,Hellerup,2900.0,7.0,Philip Heymans AllÃ©,2740 Skovlunde,Tonsbakken 10,DK-1561 KÃ¸benhavn V,Havneholmen 29,,"Regnskabsklasse C, stor virksomhed",2018-05-22,1990-01-01,2018-05-22,mail.mde@haas.com,www.haas.com,13882037.0,20222670.0,Ãrsrapport,0.0,Wolfgang Schnallinger,Ole Jensen,Nordea Bank Danmark A/S,Horten Advokatpartnerselskab,Haas-Meincke A/S,BDO Statsautoriseret revisionsaktieselskab,Skovlunde,2016-01-01,2016-12-31,Ballerup,2017-12-31,2017-01-01,2018-05-22,KÃ¸benhavn,urn:ofk:oid:25983340,indberetninger-20180424,2.509544,13882037.0,AWSJShtK0wkEsASkufIO,2018-07-11T12:22:00.697Z,2018-07-11T12:21:29.004Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-90-CK,2018-07-11T12:21:29.370Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1120000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13882037,2016-01-01,2016-12-31,c322,,http://regnskaber.virk.dk/73028831/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzY5LzgzL2JjLzVhN2MtNDUxNS04NDU4LWZhYjIzMjE0MmVhMA.pdf,http://regnskaber.virk.dk/73028831/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzJhLzFlL2FkL2U1NmQtNGQ1Yi05NzZmLTEwM2YxYWM0YmI0Mg.xml,false,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn V,1620.0,8.0,Vesterbrogade,Hellerup,2900.0,7.0,Philip Heymans AllÃ©,2740 Skovlunde,Tonsbakken 10,DK-1561 KÃ¸benhavn V,Havneholmen 29,,"Regnskabsklasse C, stor virksomhed",2018-05-22,1990-01-01,2018-05-22,mail.mde@haas.com,www.haas.com,13882037.0,20222670.0,Ãrsrapport,0.0,Wolfgang Schnallinger,Ole Jensen,Nordea Bank Danmark A/S,Horten Advokatpartnerselskab,Haas-Meincke A/S,BDO Statsautoriseret revisionsaktieselskab,Skovlunde,2016-01-01,2016-12-31,Ballerup,2017-12-31,2017-01-01,2018-05-22,KÃ¸benhavn,urn:ofk:oid:25983340,indberetninger-20180424,2.509544,13882037.0,AWSJShtK0wkEsASkufIO,2018-07-11T12:22:00.697Z,2018-07-11T12:21:29.004Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-90-CK,2018-07-11T12:21:29.370Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,505000.0,0.0,210000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13882037,2016-01-01,2016-12-31,c323,,http://regnskaber.virk.dk/73028831/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzY5LzgzL2JjLzVhN2MtNDUxNS04NDU4LWZhYjIzMjE0MmVhMA.pdf,http://regnskaber.virk.dk/73028831/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzJhLzFlL2FkL2U1NmQtNGQ1Yi05NzZmLTEwM2YxYWM0YmI0Mg.xml,false,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn V,1620.0,8.0,Vesterbrogade,Hellerup,2900.0,7.0,Philip Heymans AllÃ©,2740 Skovlunde,Tonsbakken 10,DK-1561 KÃ¸benhavn V,Havneholmen 29,,"Regnskabsklasse C, stor virksomhed",2018-05-22,1990-01-01,2018-05-22,mail.mde@haas.com,www.haas.com,13882037.0,20222670.0,Ãrsrapport,0.0,Wolfgang Schnallinger,Ole Jensen,Nordea Bank Danmark A/S,Horten Advokatpartnerselskab,Haas-Meincke A/S,BDO Statsautoriseret revisionsaktieselskab,Skovlunde,2016-01-01,2016-12-31,Ballerup,2017-12-31,2017-01-01,2018-05-22,KÃ¸benhavn,urn:ofk:oid:25983340,indberetninger-20180424,2.509544,13882037.0,AWSJShtK0wkEsASkufIO,2018-07-11T12:22:00.697Z,2018-07-11T12:21:29.004Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-90-CK,2018-07-11T12:21:29.370Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,641000.0,0.0,210000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13882037,2016-12-31,2016-12-31,c172,,http://regnskaber.virk.dk/73028831/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzY5LzgzL2JjLzVhN2MtNDUxNS04NDU4LWZhYjIzMjE0MmVhMA.pdf,http://regnskaber.virk.dk/73028831/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzJhLzFlL2FkL2U1NmQtNGQ1Yi05NzZmLTEwM2YxYWM0YmI0Mg.xml,false,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn V,1620.0,8.0,Vesterbrogade,Hellerup,2900.0,7.0,Philip Heymans AllÃ©,2740 Skovlunde,Tonsbakken 10,DK-1561 KÃ¸benhavn V,Havneholmen 29,24972000.0,"Regnskabsklasse C, stor virksomhed",2018-05-22,1990-01-01,2018-05-22,mail.mde@haas.com,www.haas.com,13882037.0,20222670.0,Ãrsrapport,0.0,Wolfgang Schnallinger,Ole Jensen,Nordea Bank Danmark A/S,Horten Advokatpartnerselskab,Haas-Meincke A/S,BDO Statsautoriseret revisionsaktieselskab,Skovlunde,2016-01-01,2016-12-31,Ballerup,2017-12-31,2017-01-01,2018-05-22,KÃ¸benhavn,urn:ofk:oid:25983340,indberetninger-20180424,2.509544,13882037.0,AWSJShtK0wkEsASkufIO,2018-07-11T12:22:00.697Z,2018-07-11T12:21:29.004Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-90-CK,2018-07-11T12:21:29.370Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302691000.0,1095000.0,1136000.0,5000000.0,361000.0,2548000.0,50714000.0,20292000.0,10169000.0,11305000.0,91470000.0,0.0,302691000.0,194098000.0,16505000.0,12319000.0,0.0,14728000.0,53440000.0,0.0,4186000.0,57879000.0,41311000.0,361000.0,3196000.0,25630000.0,2142000.0,57879000.0,0.0,35072000.0,8884000.0,36830000.0,0.0,194098000.0,25361000.0,156686000.0,19590000.0,0.0,151000.0,72522000.0,133675000.0,37836000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13882037,2016-12-31,2016-12-31,c225,,http://regnskaber.virk.dk/73028831/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzY5LzgzL2JjLzVhN2MtNDUxNS04NDU4LWZhYjIzMjE0MmVhMA.pdf,http://regnskaber.virk.dk/73028831/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzJhLzFlL2FkL2U1NmQtNGQ1Yi05NzZmLTEwM2YxYWM0YmI0Mg.xml,false,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn V,1620.0,8.0,Vesterbrogade,Hellerup,2900.0,7.0,Philip Heymans AllÃ©,2740 Skovlunde,Tonsbakken 10,DK-1561 KÃ¸benhavn V,Havneholmen 29,29918000.0,"Regnskabsklasse C, stor virksomhed",2018-05-22,1990-01-01,2018-05-22,mail.mde@haas.com,www.haas.com,13882037.0,20222670.0,Ãrsrapport,0.0,Wolfgang Schnallinger,Ole Jensen,Nordea Bank Danmark A/S,Horten Advokatpartnerselskab,Haas-Meincke A/S,BDO Statsautoriseret revisionsaktieselskab,Skovlunde,2016-01-01,2016-12-31,Ballerup,2017-12-31,2017-01-01,2018-05-22,KÃ¸benhavn,urn:ofk:oid:25983340,indberetninger-20180424,2.509544,13882037.0,AWSJShtK0wkEsASkufIO,2018-07-11T12:22:00.697Z,2018-07-11T12:21:29.004Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-90-CK,2018-07-11T12:21:29.370Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304098000.0,6041000.0,1497000.0,5000000.0,0.0,2676000.0,50714000.0,18362000.0,12946000.0,14443000.0,92096000.0,12224000.0,304098000.0,194144000.0,4704000.0,0.0,11000.0,14728000.0,55109000.0,11000.0,4704000.0,57879000.0,49965000.0,520000.0,3234000.0,35962000.0,2142000.0,59240000.0,1361000.0,35312000.0,0.0,45714000.0,0.0,194133000.0,16312000.0,150852000.0,13756000.0,20000.0,0.0,72932000.0,133900000.0,38222000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13882037,2017-01-01,2017-01-01,c226,,http://regnskaber.virk.dk/73028831/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzY5LzgzL2JjLzVhN2MtNDUxNS04NDU4LWZhYjIzMjE0MmVhMA.pdf,http://regnskaber.virk.dk/73028831/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzJhLzFlL2FkL2U1NmQtNGQ1Yi05NzZmLTEwM2YxYWM0YmI0Mg.xml,false,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn V,1620.0,8.0,Vesterbrogade,Hellerup,2900.0,7.0,Philip Heymans AllÃ©,2740 Skovlunde,Tonsbakken 10,DK-1561 KÃ¸benhavn V,Havneholmen 29,,"Regnskabsklasse C, stor virksomhed",2018-05-22,1990-01-01,2018-05-22,mail.mde@haas.com,www.haas.com,13882037.0,20222670.0,Ãrsrapport,0.0,Wolfgang Schnallinger,Ole Jensen,Nordea Bank Danmark A/S,Horten Advokatpartnerselskab,Haas-Meincke A/S,BDO Statsautoriseret revisionsaktieselskab,Skovlunde,2016-01-01,2016-12-31,Ballerup,2017-12-31,2017-01-01,2018-05-22,KÃ¸benhavn,urn:ofk:oid:25983340,indberetninger-20180424,2.509544,13882037.0,AWSJShtK0wkEsASkufIO,2018-07-11T12:22:00.697Z,2018-07-11T12:21:29.004Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-90-CK,2018-07-11T12:21:29.370Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
