entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedRevaluationsOfInvestments,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RelatedEntityLegalForm,RelatedEntityName,RelatedEntityRegisteredOffice,ReportingPeriodEndDate,ReportingPeriodStartDate,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,AdditionsToInvestments,OtherAdjustmentsRelatedToInvestments,ProfitLossRelatedToInvestments,AdministrativeExpenses,IncomeFromInvestmentsInGroupEnterprises,OtherFinanceExpenses,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,LongtermInvestmentsAndReceivables,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises
35481095,2013-09-20,2013-09-20,c176,,http://regnskaber.virk.dk/59018453/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzgwLzJkLzlkLzdhOTYtNDY5Yy1iMDI2LTA3OTc2MWQxODI4YQ.pdf,http://regnskaber.virk.dk/59018453/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzVlL2QyLzRiL2JjY2MtNDljYy05ZGFmLWFiNjRmYmQ4YjI2NA.xml,0.0,Struer,7600.0,2.0,SÃ¸ndergade,"7600, Struer","Torvegade, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-05-11,2016-05-11,2016-05-11,35481095.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for AMES Holding ApS.,Ãrsrapport,160000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Niels HÃ¸rdum SÃ¸rensen,Niels HÃ¸rdum SÃ¸rensen,AMES Holding ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Struer,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,ApS,247 Manufacturing ApS,Struer,2015-12-31,2015-01-01,100.0,2016-05-11,Struer,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22349215,indberetninger-20180424,2.5118417999999996,35481095.0,,2018-03-28T18:51:32.840Z,2016-05-12T08:24:44.543Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-73-ZM,2016-05-12T08:24:44.743Z,,,,,,,,,,,,,,,,,,,,,,,,
35481095,2013-09-20,2013-09-20,c720,,http://regnskaber.virk.dk/59018453/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzgwLzJkLzlkLzdhOTYtNDY5Yy1iMDI2LTA3OTc2MWQxODI4YQ.pdf,http://regnskaber.virk.dk/59018453/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzVlL2QyLzRiL2JjY2MtNDljYy05ZGFmLWFiNjRmYmQ4YjI2NA.xml,,Struer,7600.0,2.0,SÃ¸ndergade,"7600, Struer","Torvegade, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-05-11,2016-05-11,2016-05-11,35481095.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for AMES Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Niels HÃ¸rdum SÃ¸rensen,Niels HÃ¸rdum SÃ¸rensen,AMES Holding ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Struer,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,ApS,247 Manufacturing ApS,Struer,2015-12-31,2015-01-01,100.0,2016-05-11,Struer,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22349215,indberetninger-20180424,2.5118417999999996,35481095.0,,2018-03-28T18:51:32.840Z,2016-05-12T08:24:44.543Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-73-ZM,2016-05-12T08:24:44.743Z,160000.0,,,,,,,,,,,,,,,,,,,,,,,
35481095,2013-09-20,2013-09-20,c741,,http://regnskaber.virk.dk/59018453/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzgwLzJkLzlkLzdhOTYtNDY5Yy1iMDI2LTA3OTc2MWQxODI4YQ.pdf,http://regnskaber.virk.dk/59018453/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzVlL2QyLzRiL2JjY2MtNDljYy05ZGFmLWFiNjRmYmQ4YjI2NA.xml,,Struer,7600.0,2.0,SÃ¸ndergade,"7600, Struer","Torvegade, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-05-11,2016-05-11,2016-05-11,35481095.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for AMES Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Niels HÃ¸rdum SÃ¸rensen,Niels HÃ¸rdum SÃ¸rensen,AMES Holding ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Struer,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,ApS,247 Manufacturing ApS,Struer,2015-12-31,2015-01-01,100.0,2016-05-11,Struer,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22349215,indberetninger-20180424,2.5118417999999996,35481095.0,,2018-03-28T18:51:32.840Z,2016-05-12T08:24:44.543Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-73-ZM,2016-05-12T08:24:44.743Z,0.0,,,,,,,,,,,,,,,,,,,,,,,
35481095,2013-09-20,2014-12-31,c123,,http://regnskaber.virk.dk/59018453/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzgwLzJkLzlkLzdhOTYtNDY5Yy1iMDI2LTA3OTc2MWQxODI4YQ.pdf,http://regnskaber.virk.dk/59018453/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzVlL2QyLzRiL2JjY2MtNDljYy05ZGFmLWFiNjRmYmQ4YjI2NA.xml,,Struer,7600.0,2.0,SÃ¸ndergade,"7600, Struer","Torvegade, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-05-11,2016-05-11,2016-05-11,35481095.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for AMES Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Niels HÃ¸rdum SÃ¸rensen,Niels HÃ¸rdum SÃ¸rensen,AMES Holding ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Struer,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,ApS,247 Manufacturing ApS,Struer,2015-12-31,2015-01-01,100.0,2016-05-11,Struer,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22349215,indberetninger-20180424,2.5118417999999996,35481095.0,,2018-03-28T18:51:32.840Z,2016-05-12T08:24:44.543Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-73-ZM,2016-05-12T08:24:44.743Z,,-168000.0,,,,,,,,,,,,,,,,,,,,,,
35481095,2013-09-20,2014-12-31,c178,,http://regnskaber.virk.dk/59018453/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzgwLzJkLzlkLzdhOTYtNDY5Yy1iMDI2LTA3OTc2MWQxODI4YQ.pdf,http://regnskaber.virk.dk/59018453/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzVlL2QyLzRiL2JjY2MtNDljYy05ZGFmLWFiNjRmYmQ4YjI2NA.xml,,Struer,7600.0,2.0,SÃ¸ndergade,"7600, Struer","Torvegade, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-05-11,2016-05-11,2016-05-11,35481095.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for AMES Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Niels HÃ¸rdum SÃ¸rensen,Niels HÃ¸rdum SÃ¸rensen,AMES Holding ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Struer,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,ApS,247 Manufacturing ApS,Struer,2015-12-31,2015-01-01,100.0,2016-05-11,Struer,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22349215,indberetninger-20180424,2.5118417999999996,35481095.0,,2018-03-28T18:51:32.840Z,2016-05-12T08:24:44.543Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-73-ZM,2016-05-12T08:24:44.743Z,,,0.0,-160000.0,0.0,,,,,,,,,,,,,,,,,,,
35481095,2013-09-20,2014-12-31,c3,,http://regnskaber.virk.dk/59018453/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzgwLzJkLzlkLzdhOTYtNDY5Yy1iMDI2LTA3OTc2MWQxODI4YQ.pdf,http://regnskaber.virk.dk/59018453/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzVlL2QyLzRiL2JjY2MtNDljYy05ZGFmLWFiNjRmYmQ4YjI2NA.xml,,Struer,7600.0,2.0,SÃ¸ndergade,"7600, Struer","Torvegade, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-05-11,2016-05-11,2016-05-11,35481095.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for AMES Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Niels HÃ¸rdum SÃ¸rensen,Niels HÃ¸rdum SÃ¸rensen,AMES Holding ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Struer,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,ApS,247 Manufacturing ApS,Struer,2015-12-31,2015-01-01,100.0,2016-05-11,Struer,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22349215,indberetninger-20180424,2.5118417999999996,35481095.0,,2018-03-28T18:51:32.840Z,2016-05-12T08:24:44.543Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-73-ZM,2016-05-12T08:24:44.743Z,,-168000.0,,,,8000.0,-160000.0,0.0,0.0,-168000.0,,,,,,,,,,,,,,
35481095,2013-09-20,2014-12-31,c474,,http://regnskaber.virk.dk/59018453/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzgwLzJkLzlkLzdhOTYtNDY5Yy1iMDI2LTA3OTc2MWQxODI4YQ.pdf,http://regnskaber.virk.dk/59018453/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzVlL2QyLzRiL2JjY2MtNDljYy05ZGFmLWFiNjRmYmQ4YjI2NA.xml,,Struer,7600.0,2.0,SÃ¸ndergade,"7600, Struer","Torvegade, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-05-11,2016-05-11,2016-05-11,35481095.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for AMES Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Niels HÃ¸rdum SÃ¸rensen,Niels HÃ¸rdum SÃ¸rensen,AMES Holding ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Struer,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,ApS,247 Manufacturing ApS,Struer,2015-12-31,2015-01-01,100.0,2016-05-11,Struer,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22349215,indberetninger-20180424,2.5118417999999996,35481095.0,,2018-03-28T18:51:32.840Z,2016-05-12T08:24:44.543Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-73-ZM,2016-05-12T08:24:44.743Z,,0.0,,,,,,,,,,,,,,,,,,,,,,
35481095,2013-09-20,2014-12-31,c736,,http://regnskaber.virk.dk/59018453/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzgwLzJkLzlkLzdhOTYtNDY5Yy1iMDI2LTA3OTc2MWQxODI4YQ.pdf,http://regnskaber.virk.dk/59018453/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzVlL2QyLzRiL2JjY2MtNDljYy05ZGFmLWFiNjRmYmQ4YjI2NA.xml,,Struer,7600.0,2.0,SÃ¸ndergade,"7600, Struer","Torvegade, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-05-11,2016-05-11,2016-05-11,35481095.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for AMES Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Niels HÃ¸rdum SÃ¸rensen,Niels HÃ¸rdum SÃ¸rensen,AMES Holding ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Struer,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,ApS,247 Manufacturing ApS,Struer,2015-12-31,2015-01-01,100.0,2016-05-11,Struer,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22349215,indberetninger-20180424,2.5118417999999996,35481095.0,,2018-03-28T18:51:32.840Z,2016-05-12T08:24:44.543Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-73-ZM,2016-05-12T08:24:44.743Z,,0.0,,,,,,,,,,,,,,,,,,,,,,
35481095,2013-09-20,2014-12-31,c742,,http://regnskaber.virk.dk/59018453/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzgwLzJkLzlkLzdhOTYtNDY5Yy1iMDI2LTA3OTc2MWQxODI4YQ.pdf,http://regnskaber.virk.dk/59018453/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzVlL2QyLzRiL2JjY2MtNDljYy05ZGFmLWFiNjRmYmQ4YjI2NA.xml,,Struer,7600.0,2.0,SÃ¸ndergade,"7600, Struer","Torvegade, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-05-11,2016-05-11,2016-05-11,35481095.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for AMES Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Niels HÃ¸rdum SÃ¸rensen,Niels HÃ¸rdum SÃ¸rensen,AMES Holding ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Struer,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,ApS,247 Manufacturing ApS,Struer,2015-12-31,2015-01-01,100.0,2016-05-11,Struer,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22349215,indberetninger-20180424,2.5118417999999996,35481095.0,,2018-03-28T18:51:32.840Z,2016-05-12T08:24:44.543Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-73-ZM,2016-05-12T08:24:44.743Z,,-168000.0,,,,,,,,,,,,,,,,,,,,,,
35481095,2014-12-31,2014-12-31,c180,,http://regnskaber.virk.dk/59018453/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzgwLzJkLzlkLzdhOTYtNDY5Yy1iMDI2LTA3OTc2MWQxODI4YQ.pdf,http://regnskaber.virk.dk/59018453/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzVlL2QyLzRiL2JjY2MtNDljYy05ZGFmLWFiNjRmYmQ4YjI2NA.xml,-160000.0,Struer,7600.0,2.0,SÃ¸ndergade,"7600, Struer","Torvegade, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-05-11,2016-05-11,2016-05-11,35481095.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for AMES Holding ApS.,Ãrsrapport,160000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Niels HÃ¸rdum SÃ¸rensen,Niels HÃ¸rdum SÃ¸rensen,AMES Holding ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Struer,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,ApS,247 Manufacturing ApS,Struer,2015-12-31,2015-01-01,100.0,2016-05-11,Struer,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22349215,indberetninger-20180424,2.5118417999999996,35481095.0,,2018-03-28T18:51:32.840Z,2016-05-12T08:24:44.543Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-73-ZM,2016-05-12T08:24:44.743Z,,,,,,,,,,,0.0,,,,,,,,,,,,,
