entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfGeneralMeeting,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherExternalExpenses,OtherFinanceExpenses,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions
13792488,2015-01-01,2015-12-31,c1,http://regnskaber.virk.dk/88429731/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzFmLzk0L2VkL2UzMWYtNDU5NC04YzVlLTFmYzQzYmJmZDk3Mw.xhtml,http://regnskaber.virk.dk/88429731/ZG9rdW1lbnRsYWdlcjovLzAzL2U3Lzc3L2Q1LzU5L2FjMzYtNDg2MS05MzhhLTgxOWVmYTFlMjMxNw.pdf,http://regnskaber.virk.dk/88429731/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzhiL2NmL2RhLzBlNjUtNDcyOS04ZTczLTc0YTUzNmIxM2QwMw.xml,true,Taastrup,2630.0,63.0,LÃ¸vtoften,2000 Frederiksberg,Roskildevej 37A 3. sal,Regnskabsklasse B,2017-03-13,0.0,13792488.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steffen Nielsen,TANDLÃGE STEFFEN NIELSEN ApS,One Revision,313.0,600.0,2015-01-01,2015-12-31,-600.0,-600.0,2016-12-31,2016-01-01,false,false,0.0,43719070.0,false,true,Ingen bistand,urn:ofk:oid:23613918,indberetninger-20180424,2.5949414,13792488.0,,2018-03-28T01:35:39.798Z,2017-03-17T12:49:11.825Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-15-PF,2017-03-17T12:49:12.499Z,,,,,,,,,,
13792488,2015-01-01,2015-12-31,c3,http://regnskaber.virk.dk/88429731/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzFmLzk0L2VkL2UzMWYtNDU5NC04YzVlLTFmYzQzYmJmZDk3Mw.xhtml,http://regnskaber.virk.dk/88429731/ZG9rdW1lbnRsYWdlcjovLzAzL2U3Lzc3L2Q1LzU5L2FjMzYtNDg2MS05MzhhLTgxOWVmYTFlMjMxNw.pdf,http://regnskaber.virk.dk/88429731/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzhiL2NmL2RhLzBlNjUtNDcyOS04ZTczLTc0YTUzNmIxM2QwMw.xml,true,Taastrup,2630.0,63.0,LÃ¸vtoften,2000 Frederiksberg,Roskildevej 37A 3. sal,Regnskabsklasse B,2017-03-13,,13792488.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steffen Nielsen,TANDLÃGE STEFFEN NIELSEN ApS,One Revision,313.0,,2015-01-01,2015-12-31,-600.0,,2016-12-31,2016-01-01,false,false,,43719070.0,false,true,Ingen bistand,urn:ofk:oid:23613918,indberetninger-20180424,2.5949414,13792488.0,,2018-03-28T01:35:39.798Z,2017-03-17T12:49:11.825Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-15-PF,2017-03-17T12:49:12.499Z,,,,,,,,,,
13792488,2015-12-31,2015-12-31,c5,http://regnskaber.virk.dk/88429731/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzFmLzk0L2VkL2UzMWYtNDU5NC04YzVlLTFmYzQzYmJmZDk3Mw.xhtml,http://regnskaber.virk.dk/88429731/ZG9rdW1lbnRsYWdlcjovLzAzL2U3Lzc3L2Q1LzU5L2FjMzYtNDg2MS05MzhhLTgxOWVmYTFlMjMxNw.pdf,http://regnskaber.virk.dk/88429731/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzhiL2NmL2RhLzBlNjUtNDcyOS04ZTczLTc0YTUzNmIxM2QwMw.xml,true,Taastrup,2630.0,63.0,LÃ¸vtoften,2000 Frederiksberg,Roskildevej 37A 3. sal,Regnskabsklasse B,2017-03-13,,13792488.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steffen Nielsen,TANDLÃGE STEFFEN NIELSEN ApS,One Revision,313.0,,2015-01-01,2015-12-31,,,2016-12-31,2016-01-01,false,false,,43719070.0,false,true,Ingen bistand,urn:ofk:oid:23613918,indberetninger-20180424,2.5949414,13792488.0,,2018-03-28T01:35:39.798Z,2017-03-17T12:49:11.825Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-15-PF,2017-03-17T12:49:12.499Z,39760.0,39760.0,200000.0,39760.0,-126180.0,39760.0,165940.0,165940.0,-326180.0,165940.0
13792488,2016-01-01,2016-01-01,c6,http://regnskaber.virk.dk/88429731/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzFmLzk0L2VkL2UzMWYtNDU5NC04YzVlLTFmYzQzYmJmZDk3Mw.xhtml,http://regnskaber.virk.dk/88429731/ZG9rdW1lbnRsYWdlcjovLzAzL2U3Lzc3L2Q1LzU5L2FjMzYtNDg2MS05MzhhLTgxOWVmYTFlMjMxNw.pdf,http://regnskaber.virk.dk/88429731/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzhiL2NmL2RhLzBlNjUtNDcyOS04ZTczLTc0YTUzNmIxM2QwMw.xml,true,Taastrup,2630.0,63.0,LÃ¸vtoften,2000 Frederiksberg,Roskildevej 37A 3. sal,Regnskabsklasse B,2017-03-13,,13792488.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steffen Nielsen,TANDLÃGE STEFFEN NIELSEN ApS,One Revision,313.0,,2015-01-01,2015-12-31,,,2016-12-31,2016-01-01,false,false,,43719070.0,false,true,Ingen bistand,urn:ofk:oid:23613918,indberetninger-20180424,2.5949414,13792488.0,,2018-03-28T01:35:39.798Z,2017-03-17T12:49:11.825Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-15-PF,2017-03-17T12:49:12.499Z,,,,,200000.0,,,,,
13792488,2016-01-01,2016-01-01,c7,http://regnskaber.virk.dk/88429731/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzFmLzk0L2VkL2UzMWYtNDU5NC04YzVlLTFmYzQzYmJmZDk3Mw.xhtml,http://regnskaber.virk.dk/88429731/ZG9rdW1lbnRsYWdlcjovLzAzL2U3Lzc3L2Q1LzU5L2FjMzYtNDg2MS05MzhhLTgxOWVmYTFlMjMxNw.pdf,http://regnskaber.virk.dk/88429731/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzhiL2NmL2RhLzBlNjUtNDcyOS04ZTczLTc0YTUzNmIxM2QwMw.xml,true,Taastrup,2630.0,63.0,LÃ¸vtoften,2000 Frederiksberg,Roskildevej 37A 3. sal,Regnskabsklasse B,2017-03-13,,13792488.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steffen Nielsen,TANDLÃGE STEFFEN NIELSEN ApS,One Revision,313.0,,2015-01-01,2015-12-31,,,2016-12-31,2016-01-01,false,false,,43719070.0,false,true,Ingen bistand,urn:ofk:oid:23613918,indberetninger-20180424,2.5949414,13792488.0,,2018-03-28T01:35:39.798Z,2017-03-17T12:49:11.825Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-15-PF,2017-03-17T12:49:12.499Z,,,,,-326180.0,,,,,
13792488,2016-01-01,2016-01-01,c8,http://regnskaber.virk.dk/88429731/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzFmLzk0L2VkL2UzMWYtNDU5NC04YzVlLTFmYzQzYmJmZDk3Mw.xhtml,http://regnskaber.virk.dk/88429731/ZG9rdW1lbnRsYWdlcjovLzAzL2U3Lzc3L2Q1LzU5L2FjMzYtNDg2MS05MzhhLTgxOWVmYTFlMjMxNw.pdf,http://regnskaber.virk.dk/88429731/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzhiL2NmL2RhLzBlNjUtNDcyOS04ZTczLTc0YTUzNmIxM2QwMw.xml,true,Taastrup,2630.0,63.0,LÃ¸vtoften,2000 Frederiksberg,Roskildevej 37A 3. sal,Regnskabsklasse B,2017-03-13,,13792488.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steffen Nielsen,TANDLÃGE STEFFEN NIELSEN ApS,One Revision,313.0,,2015-01-01,2015-12-31,,,2016-12-31,2016-01-01,false,false,,43719070.0,false,true,Ingen bistand,urn:ofk:oid:23613918,indberetninger-20180424,2.5949414,13792488.0,,2018-03-28T01:35:39.798Z,2017-03-17T12:49:11.825Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-15-PF,2017-03-17T12:49:12.499Z,,,,,-126180.0,,,,,
13792488,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/88429731/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzFmLzk0L2VkL2UzMWYtNDU5NC04YzVlLTFmYzQzYmJmZDk3Mw.xhtml,http://regnskaber.virk.dk/88429731/ZG9rdW1lbnRsYWdlcjovLzAzL2U3Lzc3L2Q1LzU5L2FjMzYtNDg2MS05MzhhLTgxOWVmYTFlMjMxNw.pdf,http://regnskaber.virk.dk/88429731/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzhiL2NmL2RhLzBlNjUtNDcyOS04ZTczLTc0YTUzNmIxM2QwMw.xml,true,Taastrup,2630.0,63.0,LÃ¸vtoften,2000 Frederiksberg,Roskildevej 37A 3. sal,Regnskabsklasse B,2017-03-13,-313.0,13792488.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steffen Nielsen,TANDLÃGE STEFFEN NIELSEN ApS,One Revision,313.0,730.0,2015-01-01,2015-12-31,-1043.0,-1043.0,2016-12-31,2016-01-01,false,false,0.0,43719070.0,false,true,Ingen bistand,urn:ofk:oid:23613918,indberetninger-20180424,2.5949414,13792488.0,,2018-03-28T01:35:39.798Z,2017-03-17T12:49:11.825Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-15-PF,2017-03-17T12:49:12.499Z,,,,,,,,,,
13792488,2016-01-01,2016-12-31,c10,http://regnskaber.virk.dk/88429731/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzFmLzk0L2VkL2UzMWYtNDU5NC04YzVlLTFmYzQzYmJmZDk3Mw.xhtml,http://regnskaber.virk.dk/88429731/ZG9rdW1lbnRsYWdlcjovLzAzL2U3Lzc3L2Q1LzU5L2FjMzYtNDg2MS05MzhhLTgxOWVmYTFlMjMxNw.pdf,http://regnskaber.virk.dk/88429731/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzhiL2NmL2RhLzBlNjUtNDcyOS04ZTczLTc0YTUzNmIxM2QwMw.xml,true,Taastrup,2630.0,63.0,LÃ¸vtoften,2000 Frederiksberg,Roskildevej 37A 3. sal,Regnskabsklasse B,2017-03-13,,13792488.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steffen Nielsen,TANDLÃGE STEFFEN NIELSEN ApS,One Revision,313.0,,2015-01-01,2015-12-31,-1043.0,,2016-12-31,2016-01-01,false,false,,43719070.0,false,true,Ingen bistand,urn:ofk:oid:23613918,indberetninger-20180424,2.5949414,13792488.0,,2018-03-28T01:35:39.798Z,2017-03-17T12:49:11.825Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-15-PF,2017-03-17T12:49:12.499Z,,,,,,,,,,
13792488,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/88429731/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzFmLzk0L2VkL2UzMWYtNDU5NC04YzVlLTFmYzQzYmJmZDk3Mw.xhtml,http://regnskaber.virk.dk/88429731/ZG9rdW1lbnRsYWdlcjovLzAzL2U3Lzc3L2Q1LzU5L2FjMzYtNDg2MS05MzhhLTgxOWVmYTFlMjMxNw.pdf,http://regnskaber.virk.dk/88429731/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzhiL2NmL2RhLzBlNjUtNDcyOS04ZTczLTc0YTUzNmIxM2QwMw.xml,true,Taastrup,2630.0,63.0,LÃ¸vtoften,2000 Frederiksberg,Roskildevej 37A 3. sal,Regnskabsklasse B,2017-03-13,,13792488.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steffen Nielsen,TANDLÃGE STEFFEN NIELSEN ApS,One Revision,313.0,,2015-01-01,2015-12-31,-1043.0,,2016-12-31,2016-01-01,false,false,,43719070.0,false,true,Ingen bistand,urn:ofk:oid:23613918,indberetninger-20180424,2.5949414,13792488.0,,2018-03-28T01:35:39.798Z,2017-03-17T12:49:11.825Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-15-PF,2017-03-17T12:49:12.499Z,,,,,,,,,,
13792488,2016-01-01,2016-12-31,c9,http://regnskaber.virk.dk/88429731/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzFmLzk0L2VkL2UzMWYtNDU5NC04YzVlLTFmYzQzYmJmZDk3Mw.xhtml,http://regnskaber.virk.dk/88429731/ZG9rdW1lbnRsYWdlcjovLzAzL2U3Lzc3L2Q1LzU5L2FjMzYtNDg2MS05MzhhLTgxOWVmYTFlMjMxNw.pdf,http://regnskaber.virk.dk/88429731/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzhiL2NmL2RhLzBlNjUtNDcyOS04ZTczLTc0YTUzNmIxM2QwMw.xml,true,Taastrup,2630.0,63.0,LÃ¸vtoften,2000 Frederiksberg,Roskildevej 37A 3. sal,Regnskabsklasse B,2017-03-13,,13792488.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steffen Nielsen,TANDLÃGE STEFFEN NIELSEN ApS,One Revision,313.0,,2015-01-01,2015-12-31,0.0,,2016-12-31,2016-01-01,false,false,,43719070.0,false,true,Ingen bistand,urn:ofk:oid:23613918,indberetninger-20180424,2.5949414,13792488.0,,2018-03-28T01:35:39.798Z,2017-03-17T12:49:11.825Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-15-PF,2017-03-17T12:49:12.499Z,,,,,,,,,,
