entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DividendIncomeRelatedToInvestments,DividendPaid,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IdentificationOfAuditedFinancialStatements,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherExternalExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromOwnersAndManagement,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm
27350003,2013-01-01,2013-12-31,c1,,http://regnskaber.virk.dk/30005372/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4L2ZmL2FhLzg0L2JjOGItNGY2OC1iNjYzLTBiNTlhM2MyNTNlMg.pdf,http://regnskaber.virk.dk/30005372/ZG9rdW1lbnRsYWdlcjovLzAzL2NlL2VhLzg0L2IwLzk2NzAtNGExNy05YjZlLWNhYmE0N2I0NTk5Mg.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn V,1780.0,9.0,Vesterbrogade,4400  Kalundborg,StrandvÃ¦nget 11,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Erik Thrane Christensen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",2015-06-26,2003-08-01,2015-06-26,Statsautoriseret revisor,-150000.0,-220000.0,27350003.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Erik Thrane Christensen Holding ApS.,"Vi har revideret Ã¥rsregnskabet for Erik Thrane Christensen Holding ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",255000.0,Ãrsrapport,Henrik BrÃ¼nings,Erik Christensen,Erik Thane Christensen,Jyske Bank,Erik Thrane Christensen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-5000.0,5000.0,Kalundborg,255000.0,255000.0,250000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kalundborg,2014-12-31,2014-01-01,552254.0,2015-06-26,KÃ¸benhavn,0.0,RevisionspÃ¥tegning,urn:ofk:oid:5602583,indberetninger-20180424,2.5118406,27350003.0,,2018-03-31T02:11:08.999Z,2015-06-26T12:30:06.608Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-71-ER,2015-06-26T12:30:06.697Z,,,,,,,,,,,,,,,,,,,,,
27350003,2013-01-01,2013-12-31,c14,,http://regnskaber.virk.dk/30005372/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4L2ZmL2FhLzg0L2JjOGItNGY2OC1iNjYzLTBiNTlhM2MyNTNlMg.pdf,http://regnskaber.virk.dk/30005372/ZG9rdW1lbnRsYWdlcjovLzAzL2NlL2VhLzg0L2IwLzk2NzAtNGExNy05YjZlLWNhYmE0N2I0NTk5Mg.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn V,1780.0,9.0,Vesterbrogade,4400  Kalundborg,StrandvÃ¦nget 11,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Erik Thrane Christensen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",2015-06-26,2003-08-01,2015-06-26,Statsautoriseret revisor,-150000.0,-220000.0,27350003.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Erik Thrane Christensen Holding ApS.,"Vi har revideret Ã¥rsregnskabet for Erik Thrane Christensen Holding ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,Henrik BrÃ¼nings,Erik Christensen,Erik Thane Christensen,Jyske Bank,Erik Thrane Christensen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Kalundborg,105000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kalundborg,2014-12-31,2014-01-01,552254.0,2015-06-26,KÃ¸benhavn,,RevisionspÃ¥tegning,urn:ofk:oid:5602583,indberetninger-20180424,2.5118406,27350003.0,,2018-03-31T02:11:08.999Z,2015-06-26T12:30:06.608Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-71-ER,2015-06-26T12:30:06.697Z,,,,,,,,,,,,,,,,,,,,,
27350003,2013-01-01,2013-12-31,c30,,http://regnskaber.virk.dk/30005372/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4L2ZmL2FhLzg0L2JjOGItNGY2OC1iNjYzLTBiNTlhM2MyNTNlMg.pdf,http://regnskaber.virk.dk/30005372/ZG9rdW1lbnRsYWdlcjovLzAzL2NlL2VhLzg0L2IwLzk2NzAtNGExNy05YjZlLWNhYmE0N2I0NTk5Mg.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn V,1780.0,9.0,Vesterbrogade,4400  Kalundborg,StrandvÃ¦nget 11,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Erik Thrane Christensen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",2015-06-26,2003-08-01,2015-06-26,Statsautoriseret revisor,-150000.0,-220000.0,27350003.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Erik Thrane Christensen Holding ApS.,"Vi har revideret Ã¥rsregnskabet for Erik Thrane Christensen Holding ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,Henrik BrÃ¼nings,Erik Christensen,Erik Thane Christensen,Jyske Bank,Erik Thrane Christensen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Kalundborg,-70000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kalundborg,2014-12-31,2014-01-01,552254.0,2015-06-26,KÃ¸benhavn,,RevisionspÃ¥tegning,urn:ofk:oid:5602583,indberetninger-20180424,2.5118406,27350003.0,,2018-03-31T02:11:08.999Z,2015-06-26T12:30:06.608Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-71-ER,2015-06-26T12:30:06.697Z,,,,,,,,,,,,,,,,,,,,,
27350003,2013-01-01,2013-12-31,c6,,http://regnskaber.virk.dk/30005372/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4L2ZmL2FhLzg0L2JjOGItNGY2OC1iNjYzLTBiNTlhM2MyNTNlMg.pdf,http://regnskaber.virk.dk/30005372/ZG9rdW1lbnRsYWdlcjovLzAzL2NlL2VhLzg0L2IwLzk2NzAtNGExNy05YjZlLWNhYmE0N2I0NTk5Mg.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn V,1780.0,9.0,Vesterbrogade,4400  Kalundborg,StrandvÃ¦nget 11,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Erik Thrane Christensen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",2015-06-26,2003-08-01,2015-06-26,Statsautoriseret revisor,-150000.0,-220000.0,27350003.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Erik Thrane Christensen Holding ApS.,"Vi har revideret Ã¥rsregnskabet for Erik Thrane Christensen Holding ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,Henrik BrÃ¼nings,Erik Christensen,Erik Thane Christensen,Jyske Bank,Erik Thrane Christensen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Kalundborg,220000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kalundborg,2014-12-31,2014-01-01,552254.0,2015-06-26,KÃ¸benhavn,,RevisionspÃ¥tegning,urn:ofk:oid:5602583,indberetninger-20180424,2.5118406,27350003.0,,2018-03-31T02:11:08.999Z,2015-06-26T12:30:06.608Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-71-ER,2015-06-26T12:30:06.697Z,,,,,,,,,,,,,,,,,,,,,
27350003,2013-12-31,2013-12-31,c4,,http://regnskaber.virk.dk/30005372/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4L2ZmL2FhLzg0L2JjOGItNGY2OC1iNjYzLTBiNTlhM2MyNTNlMg.pdf,http://regnskaber.virk.dk/30005372/ZG9rdW1lbnRsYWdlcjovLzAzL2NlL2VhLzg0L2IwLzk2NzAtNGExNy05YjZlLWNhYmE0N2I0NTk5Mg.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn V,1780.0,9.0,Vesterbrogade,4400  Kalundborg,StrandvÃ¦nget 11,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Erik Thrane Christensen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",2015-06-26,2003-08-01,2015-06-26,Statsautoriseret revisor,-150000.0,-220000.0,27350003.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Erik Thrane Christensen Holding ApS.,"Vi har revideret Ã¥rsregnskabet for Erik Thrane Christensen Holding ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,Henrik BrÃ¼nings,Erik Christensen,Erik Thane Christensen,Jyske Bank,Erik Thrane Christensen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Kalundborg,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kalundborg,2014-12-31,2014-01-01,552254.0,2015-06-26,KÃ¸benhavn,,RevisionspÃ¥tegning,urn:ofk:oid:5602583,indberetninger-20180424,2.5118406,27350003.0,,2018-03-31T02:11:08.999Z,2015-06-26T12:30:06.608Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-71-ER,2015-06-26T12:30:06.697Z,658000.0,36000.0,125000.0,181000.0,654000.0,658000.0,4000.0,477000.0,477000.0,477000.0,4000.0,28000.0,220000.0,200000.0,109000.0,4000.0,145000.0,117000.0,,,
27350003,2014-01-01,2014-01-01,c116,,http://regnskaber.virk.dk/30005372/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4L2ZmL2FhLzg0L2JjOGItNGY2OC1iNjYzLTBiNTlhM2MyNTNlMg.pdf,http://regnskaber.virk.dk/30005372/ZG9rdW1lbnRsYWdlcjovLzAzL2NlL2VhLzg0L2IwLzk2NzAtNGExNy05YjZlLWNhYmE0N2I0NTk5Mg.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn V,1780.0,9.0,Vesterbrogade,4400  Kalundborg,StrandvÃ¦nget 11,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Erik Thrane Christensen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",2015-06-26,2003-08-01,2015-06-26,Statsautoriseret revisor,-150000.0,-220000.0,27350003.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Erik Thrane Christensen Holding ApS.,"Vi har revideret Ã¥rsregnskabet for Erik Thrane Christensen Holding ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,Henrik BrÃ¼nings,Erik Christensen,Erik Thane Christensen,Jyske Bank,Erik Thrane Christensen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Kalundborg,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kalundborg,2014-12-31,2014-01-01,552254.0,2015-06-26,KÃ¸benhavn,,RevisionspÃ¥tegning,urn:ofk:oid:5602583,indberetninger-20180424,2.5118406,27350003.0,,2018-03-31T02:11:08.999Z,2015-06-26T12:30:06.608Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-71-ER,2015-06-26T12:30:06.697Z,,,,,,,,,,,,,,,,,,,350364.0,127000.0,
27350003,2014-01-01,2014-01-01,c137,,http://regnskaber.virk.dk/30005372/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4L2ZmL2FhLzg0L2JjOGItNGY2OC1iNjYzLTBiNTlhM2MyNTNlMg.pdf,http://regnskaber.virk.dk/30005372/ZG9rdW1lbnRsYWdlcjovLzAzL2NlL2VhLzg0L2IwLzk2NzAtNGExNy05YjZlLWNhYmE0N2I0NTk5Mg.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn V,1780.0,9.0,Vesterbrogade,4400  Kalundborg,StrandvÃ¦nget 11,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Erik Thrane Christensen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",2015-06-26,2003-08-01,2015-06-26,Statsautoriseret revisor,-150000.0,-220000.0,27350003.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Erik Thrane Christensen Holding ApS.,"Vi har revideret Ã¥rsregnskabet for Erik Thrane Christensen Holding ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,Henrik BrÃ¼nings,Erik Christensen,Erik Thane Christensen,Jyske Bank,Erik Thrane Christensen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Kalundborg,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kalundborg,2014-12-31,2014-01-01,552254.0,2015-06-26,KÃ¸benhavn,,RevisionspÃ¥tegning,urn:ofk:oid:5602583,indberetninger-20180424,2.5118406,27350003.0,,2018-03-31T02:11:08.999Z,2015-06-26T12:30:06.608Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-71-ER,2015-06-26T12:30:06.697Z,,,,,125000.0,,,,,,,,,,,,,,,,
27350003,2014-01-01,2014-01-01,c146,,http://regnskaber.virk.dk/30005372/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4L2ZmL2FhLzg0L2JjOGItNGY2OC1iNjYzLTBiNTlhM2MyNTNlMg.pdf,http://regnskaber.virk.dk/30005372/ZG9rdW1lbnRsYWdlcjovLzAzL2NlL2VhLzg0L2IwLzk2NzAtNGExNy05YjZlLWNhYmE0N2I0NTk5Mg.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn V,1780.0,9.0,Vesterbrogade,4400  Kalundborg,StrandvÃ¦nget 11,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Erik Thrane Christensen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",2015-06-26,2003-08-01,2015-06-26,Statsautoriseret revisor,-150000.0,-220000.0,27350003.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Erik Thrane Christensen Holding ApS.,"Vi har revideret Ã¥rsregnskabet for Erik Thrane Christensen Holding ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,Henrik BrÃ¼nings,Erik Christensen,Erik Thane Christensen,Jyske Bank,Erik Thrane Christensen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Kalundborg,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kalundborg,2014-12-31,2014-01-01,552254.0,2015-06-26,KÃ¸benhavn,,RevisionspÃ¥tegning,urn:ofk:oid:5602583,indberetninger-20180424,2.5118406,27350003.0,,2018-03-31T02:11:08.999Z,2015-06-26T12:30:06.608Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-71-ER,2015-06-26T12:30:06.697Z,,,,,200364.0,,,,,,,,,,,,,,,,
27350003,2014-01-01,2014-01-01,c158,,http://regnskaber.virk.dk/30005372/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4L2ZmL2FhLzg0L2JjOGItNGY2OC1iNjYzLTBiNTlhM2MyNTNlMg.pdf,http://regnskaber.virk.dk/30005372/ZG9rdW1lbnRsYWdlcjovLzAzL2NlL2VhLzg0L2IwLzk2NzAtNGExNy05YjZlLWNhYmE0N2I0NTk5Mg.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn V,1780.0,9.0,Vesterbrogade,4400  Kalundborg,StrandvÃ¦nget 11,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Erik Thrane Christensen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",2015-06-26,2003-08-01,2015-06-26,Statsautoriseret revisor,-150000.0,-220000.0,27350003.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Erik Thrane Christensen Holding ApS.,"Vi har revideret Ã¥rsregnskabet for Erik Thrane Christensen Holding ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,Henrik BrÃ¼nings,Erik Christensen,Erik Thane Christensen,Jyske Bank,Erik Thrane Christensen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Kalundborg,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kalundborg,2014-12-31,2014-01-01,552254.0,2015-06-26,KÃ¸benhavn,,RevisionspÃ¥tegning,urn:ofk:oid:5602583,indberetninger-20180424,2.5118406,27350003.0,,2018-03-31T02:11:08.999Z,2015-06-26T12:30:06.608Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-71-ER,2015-06-26T12:30:06.697Z,,,,,109333.0,,,,,,,,,,,,,,,,
27350003,2014-01-01,2014-01-01,c161,,http://regnskaber.virk.dk/30005372/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4L2ZmL2FhLzg0L2JjOGItNGY2OC1iNjYzLTBiNTlhM2MyNTNlMg.pdf,http://regnskaber.virk.dk/30005372/ZG9rdW1lbnRsYWdlcjovLzAzL2NlL2VhLzg0L2IwLzk2NzAtNGExNy05YjZlLWNhYmE0N2I0NTk5Mg.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn V,1780.0,9.0,Vesterbrogade,4400  Kalundborg,StrandvÃ¦nget 11,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Erik Thrane Christensen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",2015-06-26,2003-08-01,2015-06-26,Statsautoriseret revisor,-150000.0,-220000.0,27350003.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Erik Thrane Christensen Holding ApS.,"Vi har revideret Ã¥rsregnskabet for Erik Thrane Christensen Holding ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,Henrik BrÃ¼nings,Erik Christensen,Erik Thane Christensen,Jyske Bank,Erik Thrane Christensen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Kalundborg,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kalundborg,2014-12-31,2014-01-01,552254.0,2015-06-26,KÃ¸benhavn,,RevisionspÃ¥tegning,urn:ofk:oid:5602583,indberetninger-20180424,2.5118406,27350003.0,,2018-03-31T02:11:08.999Z,2015-06-26T12:30:06.608Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-71-ER,2015-06-26T12:30:06.697Z,,,,,220000.0,,,,,,,,,,,,,,,,
