entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfFinancialInstitution,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermPayablesToGroupEnterprises,LongtermPayablesToShareholdersAndManagement,NotPaidContributedCapital,OtherShorttermPayables,ReserveForUnpaidContributedCapital,RetainedEarnings,SharePremium,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToAssociates,ShorttermPayablesToShareholdersAndManagement,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard
34609780,2017-01-01,2017-12-31,ID_11,,http://regnskaber.virk.dk/08790643/ZG9rdW1lbnRsYWdlcjovLzAzL2YwL2M5L2E1LzY1L2RkNjUtNDA4MS05MWFiLTI2YjA4MDM0MzdlZQ.pdf,http://regnskaber.virk.dk/08790643/ZG9rdW1lbnRsYWdlcjovLzAzL2I4Lzc1L2UyLzljLzRiYTAtNDkzZC1iYjgzLWNlY2ZmYWZjZThjZg.xml,true,"Otterup, 5450",Ãrkebyvej 1 C,Til kapitalejerne i Hindsgaul Development A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-06-30,2019-06-30,2012-07-01,2019-06-30,-14897.0,17128973.0,13737584.0,34609780.0,17128973.0,mne11062,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Hindsgaul Development A/S.,Ãrsrapport,JÃ¸rgen Leo Hansen,Kim Bo Hindsgaul,"UNIK-REVISION, Otterup Registreret Revisionsanpartsselskab",Spar Nord Bank A/S,Hindsgaul Development A/S,"UNIK-REVISION, Otterup Registreret Revisionsanpartsselskab",5891.0,Aarup,2017-01-01,2017-12-31,-20788.0,-20788.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Nordfyns, 480",2018-12-31,2018-01-01,false,2019-06-30,Otterup,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",Bestyrelsesmedlem/DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27631885,indberetninger-20180424,2.5122416000000003,34609780.0,AWunvJvsIXJRhhXBLkOu,2019-06-30T09:34:50.920Z,2019-06-30T09:34:43.582Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BS-01-MV,2019-06-30T09:34:43.734Z,,,,,,,,,,,,,,,,,,,,,
34609780,2017-01-01,2017-12-31,ID_13,,http://regnskaber.virk.dk/08790643/ZG9rdW1lbnRsYWdlcjovLzAzL2YwL2M5L2E1LzY1L2RkNjUtNDA4MS05MWFiLTI2YjA4MDM0MzdlZQ.pdf,http://regnskaber.virk.dk/08790643/ZG9rdW1lbnRsYWdlcjovLzAzL2I4Lzc1L2UyLzljLzRiYTAtNDkzZC1iYjgzLWNlY2ZmYWZjZThjZg.xml,true,"Otterup, 5450",Ãrkebyvej 1 C,Til kapitalejerne i Hindsgaul Development A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-06-30,2019-06-30,2012-07-01,2019-06-30,,17128973.0,13737584.0,34609780.0,17128973.0,mne11062,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Hindsgaul Development A/S.,Ãrsrapport,JÃ¸rgen Leo Hansen,Kim Bo Hindsgaul,"UNIK-REVISION, Otterup Registreret Revisionsanpartsselskab",Spar Nord Bank A/S,Hindsgaul Development A/S,"UNIK-REVISION, Otterup Registreret Revisionsanpartsselskab",,Aarup,2017-01-01,2017-12-31,-20788.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Nordfyns, 480",2018-12-31,2018-01-01,false,2019-06-30,Otterup,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",Bestyrelsesmedlem/DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27631885,indberetninger-20180424,2.5122416000000003,34609780.0,AWunvJvsIXJRhhXBLkOu,2019-06-30T09:34:50.920Z,2019-06-30T09:34:43.582Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BS-01-MV,2019-06-30T09:34:43.734Z,,,,,,,,,,,,,,,,,,,,,
34609780,2017-12-31,2017-12-31,ID_10,,http://regnskaber.virk.dk/08790643/ZG9rdW1lbnRsYWdlcjovLzAzL2YwL2M5L2E1LzY1L2RkNjUtNDA4MS05MWFiLTI2YjA4MDM0MzdlZQ.pdf,http://regnskaber.virk.dk/08790643/ZG9rdW1lbnRsYWdlcjovLzAzL2I4Lzc1L2UyLzljLzRiYTAtNDkzZC1iYjgzLWNlY2ZmYWZjZThjZg.xml,true,"Otterup, 5450",Ãrkebyvej 1 C,Til kapitalejerne i Hindsgaul Development A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-06-30,2019-06-30,2012-07-01,2019-06-30,,17128973.0,13737584.0,34609780.0,17128973.0,mne11062,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Hindsgaul Development A/S.,Ãrsrapport,JÃ¸rgen Leo Hansen,Kim Bo Hindsgaul,"UNIK-REVISION, Otterup Registreret Revisionsanpartsselskab",Spar Nord Bank A/S,Hindsgaul Development A/S,"UNIK-REVISION, Otterup Registreret Revisionsanpartsselskab",,Aarup,2017-01-01,2017-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Nordfyns, 480",2018-12-31,2018-01-01,false,2019-06-30,Otterup,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",Bestyrelsesmedlem/DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27631885,indberetninger-20180424,2.5122416000000003,34609780.0,AWunvJvsIXJRhhXBLkOu,2019-06-30T09:34:50.920Z,2019-06-30T09:34:43.582Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BS-01-MV,2019-06-30T09:34:43.734Z,1419.0,1419.0,500000.0,1419.0,-291924.0,1419.0,293343.0,0.0,0.0,0.0,375000.0,16530.0,-375000.0,-805094.0,13170.0,293343.0,256250.0,20563.0,,,
34609780,2018-01-01,2018-12-31,ID_0,,http://regnskaber.virk.dk/08790643/ZG9rdW1lbnRsYWdlcjovLzAzL2YwL2M5L2E1LzY1L2RkNjUtNDA4MS05MWFiLTI2YjA4MDM0MzdlZQ.pdf,http://regnskaber.virk.dk/08790643/ZG9rdW1lbnRsYWdlcjovLzAzL2I4Lzc1L2UyLzljLzRiYTAtNDkzZC1iYjgzLWNlY2ZmYWZjZThjZg.xml,true,"Otterup, 5450",Ãrkebyvej 1 C,Til kapitalejerne i Hindsgaul Development A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-06-30,2019-06-30,2012-07-01,2019-06-30,59740.0,17128973.0,13737584.0,34609780.0,17128973.0,mne11062,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Hindsgaul Development A/S.,Ãrsrapport,JÃ¸rgen Leo Hansen,Kim Bo Hindsgaul,"UNIK-REVISION, Otterup Registreret Revisionsanpartsselskab",Spar Nord Bank A/S,Hindsgaul Development A/S,"UNIK-REVISION, Otterup Registreret Revisionsanpartsselskab",2968.0,Aarup,2017-01-01,2017-12-31,56772.0,56772.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Nordfyns, 480",2018-12-31,2018-01-01,false,2019-06-30,Otterup,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",Bestyrelsesmedlem/DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27631885,indberetninger-20180424,2.5122416000000003,34609780.0,AWunvJvsIXJRhhXBLkOu,2019-06-30T09:34:50.920Z,2019-06-30T09:34:43.582Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BS-01-MV,2019-06-30T09:34:43.734Z,,,,,,,,,,,,,,,,,,,,,
34609780,2018-01-01,2018-12-31,ID_1,,http://regnskaber.virk.dk/08790643/ZG9rdW1lbnRsYWdlcjovLzAzL2YwL2M5L2E1LzY1L2RkNjUtNDA4MS05MWFiLTI2YjA4MDM0MzdlZQ.pdf,http://regnskaber.virk.dk/08790643/ZG9rdW1lbnRsYWdlcjovLzAzL2I4Lzc1L2UyLzljLzRiYTAtNDkzZC1iYjgzLWNlY2ZmYWZjZThjZg.xml,true,"Otterup, 5450",Ãrkebyvej 1 C,Til kapitalejerne i Hindsgaul Development A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-06-30,2019-06-30,2012-07-01,2019-06-30,,17128973.0,13737584.0,34609780.0,17128973.0,mne11062,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Hindsgaul Development A/S.,Ãrsrapport,JÃ¸rgen Leo Hansen,Kim Bo Hindsgaul,"UNIK-REVISION, Otterup Registreret Revisionsanpartsselskab",Spar Nord Bank A/S,Hindsgaul Development A/S,"UNIK-REVISION, Otterup Registreret Revisionsanpartsselskab",,Aarup,2017-01-01,2017-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Nordfyns, 480",2018-12-31,2018-01-01,false,2019-06-30,Otterup,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",Bestyrelsesmedlem/DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27631885,indberetninger-20180424,2.5122416000000003,34609780.0,AWunvJvsIXJRhhXBLkOu,2019-06-30T09:34:50.920Z,2019-06-30T09:34:43.582Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BS-01-MV,2019-06-30T09:34:43.734Z,,,,,,,,,,,,,,,,,,,,,
34609780,2018-01-01,2018-12-31,ID_12,,http://regnskaber.virk.dk/08790643/ZG9rdW1lbnRsYWdlcjovLzAzL2YwL2M5L2E1LzY1L2RkNjUtNDA4MS05MWFiLTI2YjA4MDM0MzdlZQ.pdf,http://regnskaber.virk.dk/08790643/ZG9rdW1lbnRsYWdlcjovLzAzL2I4Lzc1L2UyLzljLzRiYTAtNDkzZC1iYjgzLWNlY2ZmYWZjZThjZg.xml,true,"Otterup, 5450",Ãrkebyvej 1 C,Til kapitalejerne i Hindsgaul Development A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-06-30,2019-06-30,2012-07-01,2019-06-30,,17128973.0,13737584.0,34609780.0,17128973.0,mne11062,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Hindsgaul Development A/S.,Ãrsrapport,JÃ¸rgen Leo Hansen,Kim Bo Hindsgaul,"UNIK-REVISION, Otterup Registreret Revisionsanpartsselskab",Spar Nord Bank A/S,Hindsgaul Development A/S,"UNIK-REVISION, Otterup Registreret Revisionsanpartsselskab",,Aarup,2017-01-01,2017-12-31,56772.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Nordfyns, 480",2018-12-31,2018-01-01,false,2019-06-30,Otterup,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",Bestyrelsesmedlem/DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27631885,indberetninger-20180424,2.5122416000000003,34609780.0,AWunvJvsIXJRhhXBLkOu,2019-06-30T09:34:50.920Z,2019-06-30T09:34:43.582Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BS-01-MV,2019-06-30T09:34:43.734Z,,,,,,,,,,,,,,,,,,,,,
34609780,2018-01-01,2018-12-31,ID_2,,http://regnskaber.virk.dk/08790643/ZG9rdW1lbnRsYWdlcjovLzAzL2YwL2M5L2E1LzY1L2RkNjUtNDA4MS05MWFiLTI2YjA4MDM0MzdlZQ.pdf,http://regnskaber.virk.dk/08790643/ZG9rdW1lbnRsYWdlcjovLzAzL2I4Lzc1L2UyLzljLzRiYTAtNDkzZC1iYjgzLWNlY2ZmYWZjZThjZg.xml,true,"Otterup, 5450",Ãrkebyvej 1 C,Til kapitalejerne i Hindsgaul Development A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-06-30,2019-06-30,2012-07-01,2019-06-30,,17128973.0,13737584.0,34609780.0,17128973.0,mne11062,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Hindsgaul Development A/S.,Ãrsrapport,JÃ¸rgen Leo Hansen,Kim Bo Hindsgaul,"UNIK-REVISION, Otterup Registreret Revisionsanpartsselskab",Spar Nord Bank A/S,Hindsgaul Development A/S,"UNIK-REVISION, Otterup Registreret Revisionsanpartsselskab",,Aarup,2017-01-01,2017-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Nordfyns, 480",2018-12-31,2018-01-01,false,2019-06-30,Otterup,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",Bestyrelsesmedlem/DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27631885,indberetninger-20180424,2.5122416000000003,34609780.0,AWunvJvsIXJRhhXBLkOu,2019-06-30T09:34:50.920Z,2019-06-30T09:34:43.582Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BS-01-MV,2019-06-30T09:34:43.734Z,,,,,,,,,,,,,,,,,,,,,
34609780,2018-01-01,2018-12-31,ID_3,,http://regnskaber.virk.dk/08790643/ZG9rdW1lbnRsYWdlcjovLzAzL2YwL2M5L2E1LzY1L2RkNjUtNDA4MS05MWFiLTI2YjA4MDM0MzdlZQ.pdf,http://regnskaber.virk.dk/08790643/ZG9rdW1lbnRsYWdlcjovLzAzL2I4Lzc1L2UyLzljLzRiYTAtNDkzZC1iYjgzLWNlY2ZmYWZjZThjZg.xml,true,"Otterup, 5450",Ãrkebyvej 1 C,Til kapitalejerne i Hindsgaul Development A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-06-30,2019-06-30,2012-07-01,2019-06-30,,17128973.0,13737584.0,34609780.0,17128973.0,mne11062,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Hindsgaul Development A/S.,Ãrsrapport,JÃ¸rgen Leo Hansen,Kim Bo Hindsgaul,"UNIK-REVISION, Otterup Registreret Revisionsanpartsselskab",Spar Nord Bank A/S,Hindsgaul Development A/S,"UNIK-REVISION, Otterup Registreret Revisionsanpartsselskab",,Aarup,2017-01-01,2017-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Nordfyns, 480",2018-12-31,2018-01-01,false,2019-06-30,Otterup,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",Bestyrelsesmedlem/DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27631885,indberetninger-20180424,2.5122416000000003,34609780.0,AWunvJvsIXJRhhXBLkOu,2019-06-30T09:34:50.920Z,2019-06-30T09:34:43.582Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BS-01-MV,2019-06-30T09:34:43.734Z,,,,,,,,,,,,,,,,,,,,,
34609780,2018-01-01,2018-12-31,ID_4,,http://regnskaber.virk.dk/08790643/ZG9rdW1lbnRsYWdlcjovLzAzL2YwL2M5L2E1LzY1L2RkNjUtNDA4MS05MWFiLTI2YjA4MDM0MzdlZQ.pdf,http://regnskaber.virk.dk/08790643/ZG9rdW1lbnRsYWdlcjovLzAzL2I4Lzc1L2UyLzljLzRiYTAtNDkzZC1iYjgzLWNlY2ZmYWZjZThjZg.xml,true,"Otterup, 5450",Ãrkebyvej 1 C,Til kapitalejerne i Hindsgaul Development A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-06-30,2019-06-30,2012-07-01,2019-06-30,,17128973.0,13737584.0,34609780.0,17128973.0,mne11062,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Hindsgaul Development A/S.,Ãrsrapport,JÃ¸rgen Leo Hansen,Kim Bo Hindsgaul,"UNIK-REVISION, Otterup Registreret Revisionsanpartsselskab",Spar Nord Bank A/S,Hindsgaul Development A/S,"UNIK-REVISION, Otterup Registreret Revisionsanpartsselskab",,Aarup,2017-01-01,2017-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Nordfyns, 480",2018-12-31,2018-01-01,false,2019-06-30,Otterup,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",Bestyrelsesmedlem/DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27631885,indberetninger-20180424,2.5122416000000003,34609780.0,AWunvJvsIXJRhhXBLkOu,2019-06-30T09:34:50.920Z,2019-06-30T09:34:43.582Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BS-01-MV,2019-06-30T09:34:43.734Z,,,,,,,,,,,,,,,,,,,Kim Bo Hindsgavl,,
34609780,2018-01-01,2018-12-31,ID_5,,http://regnskaber.virk.dk/08790643/ZG9rdW1lbnRsYWdlcjovLzAzL2YwL2M5L2E1LzY1L2RkNjUtNDA4MS05MWFiLTI2YjA4MDM0MzdlZQ.pdf,http://regnskaber.virk.dk/08790643/ZG9rdW1lbnRsYWdlcjovLzAzL2I4Lzc1L2UyLzljLzRiYTAtNDkzZC1iYjgzLWNlY2ZmYWZjZThjZg.xml,true,"Otterup, 5450",Ãrkebyvej 1 C,Til kapitalejerne i Hindsgaul Development A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-06-30,2019-06-30,2012-07-01,2019-06-30,,17128973.0,13737584.0,34609780.0,17128973.0,mne11062,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Hindsgaul Development A/S.,Ãrsrapport,JÃ¸rgen Leo Hansen,Kim Bo Hindsgaul,"UNIK-REVISION, Otterup Registreret Revisionsanpartsselskab",Spar Nord Bank A/S,Hindsgaul Development A/S,"UNIK-REVISION, Otterup Registreret Revisionsanpartsselskab",,Aarup,2017-01-01,2017-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Nordfyns, 480",2018-12-31,2018-01-01,false,2019-06-30,Otterup,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",Bestyrelsesmedlem/DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27631885,indberetninger-20180424,2.5122416000000003,34609780.0,AWunvJvsIXJRhhXBLkOu,2019-06-30T09:34:50.920Z,2019-06-30T09:34:43.582Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BS-01-MV,2019-06-30T09:34:43.734Z,,,,,,,,,,,,,,,,,,,,Henning  Hindsgavl,Bestyrelsesmedlem
