entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GainsLossesFromCurrentValueAdjustmentsOfInvestmentAssets,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DepositsShorttermLiabilitiesOtherThanProvisions,Equity,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,RevaluationReserve,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTaxReceivablesFromGroupEnterprises,NameAndSurnameOfMemberOfExecutiveBoard
32653502,2016-01-01,2016-12-31,ID_10,,http://regnskaber.virk.dk/20535623/ZG9rdW1lbnRsYWdlcjovLzAzLzk2Lzc3LzJlL2Y1L2U2ZGEtNDdmNC1iZDc3LWFmN2I3ZGUyNDBiOA.pdf,http://regnskaber.virk.dk/20535623/ZG9rdW1lbnRsYWdlcjovLzAzLzA3L2E4L2I0Lzc0Lzk4ODItNGYxZS1hNDY1LTJiYzNhMTgyM2ZlZg.xml,true,"2970, HÃ¸rsholm",Hovedgaden 28.2.,Til den daglige ledelse i GH Energi Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-06-19,2018-06-19,2009-12-07,2018-06-19,34045607.0,32653502.0,34045607.0,mne110,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for GH Energi Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bjarne Bastved,Gert HalldÃ©n,Revisorkompagniet,GH Energi Holding ApS,"Revisorkompagniet, Godkendt Revisionsanpartsselskab",VedbÃ¦k,2016-01-01,2016-12-31,-103400.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Rudersdal, 230",2017-12-31,2017-01-01,false,2018-06-19,HÃ¸rsholm,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25899906,indberetninger-20180424,2.5097342,32653502.0,AWQiERBU0wkEsASkt-To,2018-06-21T11:18:52.360Z,2018-06-21T11:18:16.530Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-84-ZW,2018-06-21T11:18:16.710Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32653502,2016-01-01,2016-12-31,ID_12,,http://regnskaber.virk.dk/20535623/ZG9rdW1lbnRsYWdlcjovLzAzLzk2Lzc3LzJlL2Y1L2U2ZGEtNDdmNC1iZDc3LWFmN2I3ZGUyNDBiOA.pdf,http://regnskaber.virk.dk/20535623/ZG9rdW1lbnRsYWdlcjovLzAzLzA3L2E4L2I0Lzc0Lzk4ODItNGYxZS1hNDY1LTJiYzNhMTgyM2ZlZg.xml,true,"2970, HÃ¸rsholm",Hovedgaden 28.2.,Til den daglige ledelse i GH Energi Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-06-19,2018-06-19,2009-12-07,2018-06-19,34045607.0,32653502.0,34045607.0,mne110,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for GH Energi Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bjarne Bastved,Gert HalldÃ©n,Revisorkompagniet,GH Energi Holding ApS,"Revisorkompagniet, Godkendt Revisionsanpartsselskab",VedbÃ¦k,2016-01-01,2016-12-31,-304251.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Rudersdal, 230",2017-12-31,2017-01-01,false,2018-06-19,HÃ¸rsholm,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25899906,indberetninger-20180424,2.5097342,32653502.0,AWQiERBU0wkEsASkt-To,2018-06-21T11:18:52.360Z,2018-06-21T11:18:16.530Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-84-ZW,2018-06-21T11:18:16.710Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32653502,2016-01-01,2016-12-31,ID_7,,http://regnskaber.virk.dk/20535623/ZG9rdW1lbnRsYWdlcjovLzAzLzk2Lzc3LzJlL2Y1L2U2ZGEtNDdmNC1iZDc3LWFmN2I3ZGUyNDBiOA.pdf,http://regnskaber.virk.dk/20535623/ZG9rdW1lbnRsYWdlcjovLzAzLzA3L2E4L2I0Lzc0Lzk4ODItNGYxZS1hNDY1LTJiYzNhMTgyM2ZlZg.xml,true,"2970, HÃ¸rsholm",Hovedgaden 28.2.,Til den daglige ledelse i GH Energi Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-06-19,2018-06-19,2009-12-07,2018-06-19,34045607.0,32653502.0,34045607.0,mne110,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for GH Energi Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bjarne Bastved,Gert HalldÃ©n,Revisorkompagniet,GH Energi Holding ApS,"Revisorkompagniet, Godkendt Revisionsanpartsselskab",VedbÃ¦k,2016-01-01,2016-12-31,909802.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Rudersdal, 230",2017-12-31,2017-01-01,false,2018-06-19,HÃ¸rsholm,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25899906,indberetninger-20180424,2.5097342,32653502.0,AWQiERBU0wkEsASkt-To,2018-06-21T11:18:52.360Z,2018-06-21T11:18:16.530Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-84-ZW,2018-06-21T11:18:16.710Z,723097.0,95123.0,304251.0,43936.0,288.0,1078823.0,818220.0,169021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32653502,2016-01-01,2016-12-31,ID_8,,http://regnskaber.virk.dk/20535623/ZG9rdW1lbnRsYWdlcjovLzAzLzk2Lzc3LzJlL2Y1L2U2ZGEtNDdmNC1iZDc3LWFmN2I3ZGUyNDBiOA.pdf,http://regnskaber.virk.dk/20535623/ZG9rdW1lbnRsYWdlcjovLzAzLzA3L2E4L2I0Lzc0Lzk4ODItNGYxZS1hNDY1LTJiYzNhMTgyM2ZlZg.xml,true,"2970, HÃ¸rsholm",Hovedgaden 28.2.,Til den daglige ledelse i GH Energi Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-06-19,2018-06-19,2009-12-07,2018-06-19,34045607.0,32653502.0,34045607.0,mne110,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for GH Energi Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bjarne Bastved,Gert HalldÃ©n,Revisorkompagniet,GH Energi Holding ApS,"Revisorkompagniet, Godkendt Revisionsanpartsselskab",VedbÃ¦k,2016-01-01,2016-12-31,-502151.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Rudersdal, 230",2017-12-31,2017-01-01,false,2018-06-19,HÃ¸rsholm,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25899906,indberetninger-20180424,2.5097342,32653502.0,AWQiERBU0wkEsASkt-To,2018-06-21T11:18:52.360Z,2018-06-21T11:18:16.530Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-84-ZW,2018-06-21T11:18:16.710Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32653502,2016-12-31,2016-12-31,ID_6,,http://regnskaber.virk.dk/20535623/ZG9rdW1lbnRsYWdlcjovLzAzLzk2Lzc3LzJlL2Y1L2U2ZGEtNDdmNC1iZDc3LWFmN2I3ZGUyNDBiOA.pdf,http://regnskaber.virk.dk/20535623/ZG9rdW1lbnRsYWdlcjovLzAzLzA3L2E4L2I0Lzc0Lzk4ODItNGYxZS1hNDY1LTJiYzNhMTgyM2ZlZg.xml,true,"2970, HÃ¸rsholm",Hovedgaden 28.2.,Til den daglige ledelse i GH Energi Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-06-19,2018-06-19,2009-12-07,2018-06-19,34045607.0,32653502.0,34045607.0,mne110,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for GH Energi Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bjarne Bastved,Gert HalldÃ©n,Revisorkompagniet,GH Energi Holding ApS,"Revisorkompagniet, Godkendt Revisionsanpartsselskab",VedbÃ¦k,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Rudersdal, 230",2017-12-31,2017-01-01,false,2018-06-19,HÃ¸rsholm,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25899906,indberetninger-20180424,2.5097342,32653502.0,AWQiERBU0wkEsASkt-To,2018-06-21T11:18:52.360Z,2018-06-21T11:18:16.530Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-84-ZW,2018-06-21T11:18:16.710Z,,,,,,,,,5467091.0,104198.0,50000.0,351651.0,0.0,2482717.0,3700000.0,5467091.0,2825293.0,1415440.0,1391364.0,2263000.0,2263000.0,5115440.0,24076.0,24451.0,57672.0,63.0,3700000.0,103400.0,159081.0,159081.0,783351.0,981617.0,564349.0,24451.0,562293.0,504621.0,0.0,223001.0,142878.0,0.0,78675.0,1385.0,
32653502,2017-01-01,2017-12-31,ID_0,,http://regnskaber.virk.dk/20535623/ZG9rdW1lbnRsYWdlcjovLzAzLzk2Lzc3LzJlL2Y1L2U2ZGEtNDdmNC1iZDc3LWFmN2I3ZGUyNDBiOA.pdf,http://regnskaber.virk.dk/20535623/ZG9rdW1lbnRsYWdlcjovLzAzLzA3L2E4L2I0Lzc0Lzk4ODItNGYxZS1hNDY1LTJiYzNhMTgyM2ZlZg.xml,true,"2970, HÃ¸rsholm",Hovedgaden 28.2.,Til den daglige ledelse i GH Energi Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-06-19,2018-06-19,2009-12-07,2018-06-19,34045607.0,32653502.0,34045607.0,mne110,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for GH Energi Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bjarne Bastved,Gert HalldÃ©n,Revisorkompagniet,GH Energi Holding ApS,"Revisorkompagniet, Godkendt Revisionsanpartsselskab",VedbÃ¦k,2016-01-01,2016-12-31,-14091.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Rudersdal, 230",2017-12-31,2017-01-01,false,2018-06-19,HÃ¸rsholm,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25899906,indberetninger-20180424,2.5097342,32653502.0,AWQiERBU0wkEsASkt-To,2018-06-21T11:18:52.360Z,2018-06-21T11:18:16.530Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-84-ZW,2018-06-21T11:18:16.710Z,0.0,99299.0,39638.0,27333.0,14105.0,125709.0,99299.0,139800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32653502,2017-01-01,2017-12-31,ID_1,,http://regnskaber.virk.dk/20535623/ZG9rdW1lbnRsYWdlcjovLzAzLzk2Lzc3LzJlL2Y1L2U2ZGEtNDdmNC1iZDc3LWFmN2I3ZGUyNDBiOA.pdf,http://regnskaber.virk.dk/20535623/ZG9rdW1lbnRsYWdlcjovLzAzLzA3L2E4L2I0Lzc0Lzk4ODItNGYxZS1hNDY1LTJiYzNhMTgyM2ZlZg.xml,true,"2970, HÃ¸rsholm",Hovedgaden 28.2.,Til den daglige ledelse i GH Energi Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-06-19,2018-06-19,2009-12-07,2018-06-19,34045607.0,32653502.0,34045607.0,mne110,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for GH Energi Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bjarne Bastved,Gert HalldÃ©n,Revisorkompagniet,GH Energi Holding ApS,"Revisorkompagniet, Godkendt Revisionsanpartsselskab",VedbÃ¦k,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Rudersdal, 230",2017-12-31,2017-01-01,false,2018-06-19,HÃ¸rsholm,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25899906,indberetninger-20180424,2.5097342,32653502.0,AWQiERBU0wkEsASkt-To,2018-06-21T11:18:52.360Z,2018-06-21T11:18:16.530Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-84-ZW,2018-06-21T11:18:16.710Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32653502,2017-01-01,2017-12-31,ID_11,,http://regnskaber.virk.dk/20535623/ZG9rdW1lbnRsYWdlcjovLzAzLzk2Lzc3LzJlL2Y1L2U2ZGEtNDdmNC1iZDc3LWFmN2I3ZGUyNDBiOA.pdf,http://regnskaber.virk.dk/20535623/ZG9rdW1lbnRsYWdlcjovLzAzLzA3L2E4L2I0Lzc0Lzk4ODItNGYxZS1hNDY1LTJiYzNhMTgyM2ZlZg.xml,true,"2970, HÃ¸rsholm",Hovedgaden 28.2.,Til den daglige ledelse i GH Energi Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-06-19,2018-06-19,2009-12-07,2018-06-19,34045607.0,32653502.0,34045607.0,mne110,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for GH Energi Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bjarne Bastved,Gert HalldÃ©n,Revisorkompagniet,GH Energi Holding ApS,"Revisorkompagniet, Godkendt Revisionsanpartsselskab",VedbÃ¦k,2016-01-01,2016-12-31,-39638.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Rudersdal, 230",2017-12-31,2017-01-01,false,2018-06-19,HÃ¸rsholm,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25899906,indberetninger-20180424,2.5097342,32653502.0,AWQiERBU0wkEsASkt-To,2018-06-21T11:18:52.360Z,2018-06-21T11:18:16.530Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-84-ZW,2018-06-21T11:18:16.710Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32653502,2017-01-01,2017-12-31,ID_13,,http://regnskaber.virk.dk/20535623/ZG9rdW1lbnRsYWdlcjovLzAzLzk2Lzc3LzJlL2Y1L2U2ZGEtNDdmNC1iZDc3LWFmN2I3ZGUyNDBiOA.pdf,http://regnskaber.virk.dk/20535623/ZG9rdW1lbnRsYWdlcjovLzAzLzA3L2E4L2I0Lzc0Lzk4ODItNGYxZS1hNDY1LTJiYzNhMTgyM2ZlZg.xml,true,"2970, HÃ¸rsholm",Hovedgaden 28.2.,Til den daglige ledelse i GH Energi Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-06-19,2018-06-19,2009-12-07,2018-06-19,34045607.0,32653502.0,34045607.0,mne110,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for GH Energi Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bjarne Bastved,Gert HalldÃ©n,Revisorkompagniet,GH Energi Holding ApS,"Revisorkompagniet, Godkendt Revisionsanpartsselskab",VedbÃ¦k,2016-01-01,2016-12-31,159529.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Rudersdal, 230",2017-12-31,2017-01-01,false,2018-06-19,HÃ¸rsholm,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25899906,indberetninger-20180424,2.5097342,32653502.0,AWQiERBU0wkEsASkt-To,2018-06-21T11:18:52.360Z,2018-06-21T11:18:16.530Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-84-ZW,2018-06-21T11:18:16.710Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32653502,2017-01-01,2017-12-31,ID_2,,http://regnskaber.virk.dk/20535623/ZG9rdW1lbnRsYWdlcjovLzAzLzk2Lzc3LzJlL2Y1L2U2ZGEtNDdmNC1iZDc3LWFmN2I3ZGUyNDBiOA.pdf,http://regnskaber.virk.dk/20535623/ZG9rdW1lbnRsYWdlcjovLzAzLzA3L2E4L2I0Lzc0Lzk4ODItNGYxZS1hNDY1LTJiYzNhMTgyM2ZlZg.xml,true,"2970, HÃ¸rsholm",Hovedgaden 28.2.,Til den daglige ledelse i GH Energi Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-06-19,2018-06-19,2009-12-07,2018-06-19,34045607.0,32653502.0,34045607.0,mne110,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for GH Energi Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bjarne Bastved,Gert HalldÃ©n,Revisorkompagniet,GH Energi Holding ApS,"Revisorkompagniet, Godkendt Revisionsanpartsselskab",VedbÃ¦k,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Rudersdal, 230",2017-12-31,2017-01-01,false,2018-06-19,HÃ¸rsholm,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25899906,indberetninger-20180424,2.5097342,32653502.0,AWQiERBU0wkEsASkt-To,2018-06-21T11:18:52.360Z,2018-06-21T11:18:16.530Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-84-ZW,2018-06-21T11:18:16.710Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
