entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,FaxNumberOfReportingEntity,GrossProfitLoss,HomepageOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DepositsLongtermInvestmentsAndReceivables,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherProvisions,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,Provisions,RetainedEarnings,SharePremium,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard
21093890,2015-01-01,2015-12-31,ID_10,,http://regnskaber.virk.dk/09839012/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzM3L2UwLzBlLzhkZjMtNDM1NS1iZTBmLWFmYTM2YjBkMTliOA.pdf,http://regnskaber.virk.dk/09839012/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2LzMwLzcwLzBkLzQ4YTUtNGUxZS04Y2Y3LTI5NzUzZTFhMmZmMA.xml,true,"Herlev, 2730",LyskÃ¦r 3 CD,To the shareholders of Fortis Lease Danmark A/S,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,"In our opinion, the Financial Statements give a true and fair view of the assets, liabilities and financial position of the Company at 31 December 2016 and of the results of the Company's operations for the financial year 1 January 2016 - 31 December 2016.",2017-05-23,2017-05-23,1998-05-01,2017-05-23,44 78 80 38,17835387.0,www.fortislease.com,31061741.0,21093890.0,31061741.0,"Today, Management has considered and adopted the Annual Report of Fortis Lease Danmark A/S for the financial year 1 January 2016 - 31 December 2016.",Ãrsrapport,"In our opinion, the Management's Review includes a true and fair account of the matters addressed in the review.",Fabrice Perret,Mazars Statsautoriseret Revisionspartnerselskab,Fortis Lease Danmark A/S,Azets Employee A/S,5937.0,2952087.0,Copenhagen,2015-01-01,2015-12-31,26401702.0,20781537.0,17835387.0,We recommend that the Annual Report be adopted at the Annual General Meeting.,"Herlev, 163",2016-12-31,2016-01-01,false,2017-05-23,Copenhagen,-5620165.0,70 10 76 86,Manager,RevisionspÃ¥tegning,urn:ofk:oid:23989794,indberetninger-20180424,2.5124316,21093890.0,,2018-03-28T12:34:53.617Z,2017-05-30T15:46:12.632Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-48-MY,2017-05-30T15:46:12.779Z,,,,,,,,,,,,,,,,,,,,,,,,
21093890,2015-01-01,2015-12-31,ID_11,,http://regnskaber.virk.dk/09839012/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzM3L2UwLzBlLzhkZjMtNDM1NS1iZTBmLWFmYTM2YjBkMTliOA.pdf,http://regnskaber.virk.dk/09839012/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2LzMwLzcwLzBkLzQ4YTUtNGUxZS04Y2Y3LTI5NzUzZTFhMmZmMA.xml,true,"Herlev, 2730",LyskÃ¦r 3 CD,To the shareholders of Fortis Lease Danmark A/S,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,"In our opinion, the Financial Statements give a true and fair view of the assets, liabilities and financial position of the Company at 31 December 2016 and of the results of the Company's operations for the financial year 1 January 2016 - 31 December 2016.",2017-05-23,2017-05-23,1998-05-01,2017-05-23,44 78 80 38,,www.fortislease.com,31061741.0,21093890.0,31061741.0,"Today, Management has considered and adopted the Annual Report of Fortis Lease Danmark A/S for the financial year 1 January 2016 - 31 December 2016.",Ãrsrapport,"In our opinion, the Management's Review includes a true and fair account of the matters addressed in the review.",Fabrice Perret,Mazars Statsautoriseret Revisionspartnerselskab,Fortis Lease Danmark A/S,Azets Employee A/S,,,Copenhagen,2015-01-01,2015-12-31,26401702.0,,,We recommend that the Annual Report be adopted at the Annual General Meeting.,"Herlev, 163",2016-12-31,2016-01-01,false,2017-05-23,Copenhagen,,70 10 76 86,Manager,RevisionspÃ¥tegning,urn:ofk:oid:23989794,indberetninger-20180424,2.5124316,21093890.0,,2018-03-28T12:34:53.617Z,2017-05-30T15:46:12.632Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-48-MY,2017-05-30T15:46:12.779Z,,,,,,,,,,,,,,,,,,,,,,,,
21093890,2015-01-01,2015-12-31,ID_13,,http://regnskaber.virk.dk/09839012/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzM3L2UwLzBlLzhkZjMtNDM1NS1iZTBmLWFmYTM2YjBkMTliOA.pdf,http://regnskaber.virk.dk/09839012/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2LzMwLzcwLzBkLzQ4YTUtNGUxZS04Y2Y3LTI5NzUzZTFhMmZmMA.xml,true,"Herlev, 2730",LyskÃ¦r 3 CD,To the shareholders of Fortis Lease Danmark A/S,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,"In our opinion, the Financial Statements give a true and fair view of the assets, liabilities and financial position of the Company at 31 December 2016 and of the results of the Company's operations for the financial year 1 January 2016 - 31 December 2016.",2017-05-23,2017-05-23,1998-05-01,2017-05-23,44 78 80 38,,www.fortislease.com,31061741.0,21093890.0,31061741.0,"Today, Management has considered and adopted the Annual Report of Fortis Lease Danmark A/S for the financial year 1 January 2016 - 31 December 2016.",Ãrsrapport,"In our opinion, the Management's Review includes a true and fair account of the matters addressed in the review.",Fabrice Perret,Mazars Statsautoriseret Revisionspartnerselskab,Fortis Lease Danmark A/S,Azets Employee A/S,,,Copenhagen,2015-01-01,2015-12-31,0.0,,,We recommend that the Annual Report be adopted at the Annual General Meeting.,"Herlev, 163",2016-12-31,2016-01-01,false,2017-05-23,Copenhagen,,70 10 76 86,Manager,RevisionspÃ¥tegning,urn:ofk:oid:23989794,indberetninger-20180424,2.5124316,21093890.0,,2018-03-28T12:34:53.617Z,2017-05-30T15:46:12.632Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-48-MY,2017-05-30T15:46:12.779Z,,,,,,,,,,,,,,,,,,,,,,,,
21093890,2015-12-31,2015-12-31,ID_9,,http://regnskaber.virk.dk/09839012/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzM3L2UwLzBlLzhkZjMtNDM1NS1iZTBmLWFmYTM2YjBkMTliOA.pdf,http://regnskaber.virk.dk/09839012/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2LzMwLzcwLzBkLzQ4YTUtNGUxZS04Y2Y3LTI5NzUzZTFhMmZmMA.xml,true,"Herlev, 2730",LyskÃ¦r 3 CD,To the shareholders of Fortis Lease Danmark A/S,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,"In our opinion, the Financial Statements give a true and fair view of the assets, liabilities and financial position of the Company at 31 December 2016 and of the results of the Company's operations for the financial year 1 January 2016 - 31 December 2016.",2017-05-23,2017-05-23,1998-05-01,2017-05-23,44 78 80 38,,www.fortislease.com,31061741.0,21093890.0,31061741.0,"Today, Management has considered and adopted the Annual Report of Fortis Lease Danmark A/S for the financial year 1 January 2016 - 31 December 2016.",Ãrsrapport,"In our opinion, the Management's Review includes a true and fair account of the matters addressed in the review.",Fabrice Perret,Mazars Statsautoriseret Revisionspartnerselskab,Fortis Lease Danmark A/S,Azets Employee A/S,,,Copenhagen,2015-01-01,2015-12-31,,,,We recommend that the Annual Report be adopted at the Annual General Meeting.,"Herlev, 163",2016-12-31,2016-01-01,false,2017-05-23,Copenhagen,,70 10 76 86,Manager,RevisionspÃ¥tegning,urn:ofk:oid:23989794,indberetninger-20180424,2.5124316,21093890.0,,2018-03-28T12:34:53.617Z,2017-05-30T15:46:12.632Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-48-MY,2017-05-30T15:46:12.779Z,16546130.0,7000692.0,5200000.0,16536130.0,10000.0,-8794840.0,16546130.0,17936093.0,10000.0,10000.0,7404877.0,17792631.0,9535438.0,0.0,7404877.0,-168644840.0,154650000.0,17936093.0,9535438.0,0.0,143462.0,,,
21093890,2016-01-01,2016-12-31,ID_0,,http://regnskaber.virk.dk/09839012/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzM3L2UwLzBlLzhkZjMtNDM1NS1iZTBmLWFmYTM2YjBkMTliOA.pdf,http://regnskaber.virk.dk/09839012/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2LzMwLzcwLzBkLzQ4YTUtNGUxZS04Y2Y3LTI5NzUzZTFhMmZmMA.xml,true,"Herlev, 2730",LyskÃ¦r 3 CD,To the shareholders of Fortis Lease Danmark A/S,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,"In our opinion, the Financial Statements give a true and fair view of the assets, liabilities and financial position of the Company at 31 December 2016 and of the results of the Company's operations for the financial year 1 January 2016 - 31 December 2016.",2017-05-23,2017-05-23,1998-05-01,2017-05-23,44 78 80 38,27729305.0,www.fortislease.com,31061741.0,21093890.0,31061741.0,"Today, Management has considered and adopted the Annual Report of Fortis Lease Danmark A/S for the financial year 1 January 2016 - 31 December 2016.",Ãrsrapport,"In our opinion, the Management's Review includes a true and fair account of the matters addressed in the review.",Fabrice Perret,Mazars Statsautoriseret Revisionspartnerselskab,Fortis Lease Danmark A/S,Azets Employee A/S,961622.0,9551.0,Copenhagen,2015-01-01,2015-12-31,37242113.0,26777234.0,27729305.0,We recommend that the Annual Report be adopted at the Annual General Meeting.,"Herlev, 163",2016-12-31,2016-01-01,false,2017-05-23,Copenhagen,-10464879.0,70 10 76 86,Manager,RevisionspÃ¥tegning,urn:ofk:oid:23989794,indberetninger-20180424,2.5124316,21093890.0,,2018-03-28T12:34:53.617Z,2017-05-30T15:46:12.632Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-48-MY,2017-05-30T15:46:12.779Z,,,,,,,,,,,,,,,,,,,,,,,,
21093890,2016-01-01,2016-12-31,ID_1,,http://regnskaber.virk.dk/09839012/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzM3L2UwLzBlLzhkZjMtNDM1NS1iZTBmLWFmYTM2YjBkMTliOA.pdf,http://regnskaber.virk.dk/09839012/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2LzMwLzcwLzBkLzQ4YTUtNGUxZS04Y2Y3LTI5NzUzZTFhMmZmMA.xml,true,"Herlev, 2730",LyskÃ¦r 3 CD,To the shareholders of Fortis Lease Danmark A/S,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,"In our opinion, the Financial Statements give a true and fair view of the assets, liabilities and financial position of the Company at 31 December 2016 and of the results of the Company's operations for the financial year 1 January 2016 - 31 December 2016.",2017-05-23,2017-05-23,1998-05-01,2017-05-23,44 78 80 38,,www.fortislease.com,31061741.0,21093890.0,31061741.0,"Today, Management has considered and adopted the Annual Report of Fortis Lease Danmark A/S for the financial year 1 January 2016 - 31 December 2016.",Ãrsrapport,"In our opinion, the Management's Review includes a true and fair account of the matters addressed in the review.",Fabrice Perret,Mazars Statsautoriseret Revisionspartnerselskab,Fortis Lease Danmark A/S,Azets Employee A/S,,,Copenhagen,2015-01-01,2015-12-31,,,,We recommend that the Annual Report be adopted at the Annual General Meeting.,"Herlev, 163",2016-12-31,2016-01-01,false,2017-05-23,Copenhagen,,70 10 76 86,Manager,RevisionspÃ¥tegning,urn:ofk:oid:23989794,indberetninger-20180424,2.5124316,21093890.0,,2018-03-28T12:34:53.617Z,2017-05-30T15:46:12.632Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-48-MY,2017-05-30T15:46:12.779Z,,,,,,,,,,,,,,,,,,,,,,,,
21093890,2016-01-01,2016-12-31,ID_12,,http://regnskaber.virk.dk/09839012/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzM3L2UwLzBlLzhkZjMtNDM1NS1iZTBmLWFmYTM2YjBkMTliOA.pdf,http://regnskaber.virk.dk/09839012/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2LzMwLzcwLzBkLzQ4YTUtNGUxZS04Y2Y3LTI5NzUzZTFhMmZmMA.xml,true,"Herlev, 2730",LyskÃ¦r 3 CD,To the shareholders of Fortis Lease Danmark A/S,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,"In our opinion, the Financial Statements give a true and fair view of the assets, liabilities and financial position of the Company at 31 December 2016 and of the results of the Company's operations for the financial year 1 January 2016 - 31 December 2016.",2017-05-23,2017-05-23,1998-05-01,2017-05-23,44 78 80 38,,www.fortislease.com,31061741.0,21093890.0,31061741.0,"Today, Management has considered and adopted the Annual Report of Fortis Lease Danmark A/S for the financial year 1 January 2016 - 31 December 2016.",Ãrsrapport,"In our opinion, the Management's Review includes a true and fair account of the matters addressed in the review.",Fabrice Perret,Mazars Statsautoriseret Revisionspartnerselskab,Fortis Lease Danmark A/S,Azets Employee A/S,,,Copenhagen,2015-01-01,2015-12-31,19000000.0,,,We recommend that the Annual Report be adopted at the Annual General Meeting.,"Herlev, 163",2016-12-31,2016-01-01,false,2017-05-23,Copenhagen,,70 10 76 86,Manager,RevisionspÃ¥tegning,urn:ofk:oid:23989794,indberetninger-20180424,2.5124316,21093890.0,,2018-03-28T12:34:53.617Z,2017-05-30T15:46:12.632Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-48-MY,2017-05-30T15:46:12.779Z,,,,,,,,,,,,,,,,,,,,,,,,
21093890,2016-01-01,2016-12-31,ID_14,,http://regnskaber.virk.dk/09839012/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzM3L2UwLzBlLzhkZjMtNDM1NS1iZTBmLWFmYTM2YjBkMTliOA.pdf,http://regnskaber.virk.dk/09839012/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2LzMwLzcwLzBkLzQ4YTUtNGUxZS04Y2Y3LTI5NzUzZTFhMmZmMA.xml,true,"Herlev, 2730",LyskÃ¦r 3 CD,To the shareholders of Fortis Lease Danmark A/S,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,"In our opinion, the Financial Statements give a true and fair view of the assets, liabilities and financial position of the Company at 31 December 2016 and of the results of the Company's operations for the financial year 1 January 2016 - 31 December 2016.",2017-05-23,2017-05-23,1998-05-01,2017-05-23,44 78 80 38,,www.fortislease.com,31061741.0,21093890.0,31061741.0,"Today, Management has considered and adopted the Annual Report of Fortis Lease Danmark A/S for the financial year 1 January 2016 - 31 December 2016.",Ãrsrapport,"In our opinion, the Management's Review includes a true and fair account of the matters addressed in the review.",Fabrice Perret,Mazars Statsautoriseret Revisionspartnerselskab,Fortis Lease Danmark A/S,Azets Employee A/S,,,Copenhagen,2015-01-01,2015-12-31,18242113.0,,,We recommend that the Annual Report be adopted at the Annual General Meeting.,"Herlev, 163",2016-12-31,2016-01-01,false,2017-05-23,Copenhagen,,70 10 76 86,Manager,RevisionspÃ¥tegning,urn:ofk:oid:23989794,indberetninger-20180424,2.5124316,21093890.0,,2018-03-28T12:34:53.617Z,2017-05-30T15:46:12.632Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-48-MY,2017-05-30T15:46:12.779Z,,,,,,,,,,,,,,,,,,,,,,,,
21093890,2016-01-01,2016-12-31,ID_2,,http://regnskaber.virk.dk/09839012/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzM3L2UwLzBlLzhkZjMtNDM1NS1iZTBmLWFmYTM2YjBkMTliOA.pdf,http://regnskaber.virk.dk/09839012/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2LzMwLzcwLzBkLzQ4YTUtNGUxZS04Y2Y3LTI5NzUzZTFhMmZmMA.xml,true,"Herlev, 2730",LyskÃ¦r 3 CD,To the shareholders of Fortis Lease Danmark A/S,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,"In our opinion, the Financial Statements give a true and fair view of the assets, liabilities and financial position of the Company at 31 December 2016 and of the results of the Company's operations for the financial year 1 January 2016 - 31 December 2016.",2017-05-23,2017-05-23,1998-05-01,2017-05-23,44 78 80 38,,www.fortislease.com,31061741.0,21093890.0,31061741.0,"Today, Management has considered and adopted the Annual Report of Fortis Lease Danmark A/S for the financial year 1 January 2016 - 31 December 2016.",Ãrsrapport,"In our opinion, the Management's Review includes a true and fair account of the matters addressed in the review.",Fabrice Perret,Mazars Statsautoriseret Revisionspartnerselskab,Fortis Lease Danmark A/S,Azets Employee A/S,,,Copenhagen,2015-01-01,2015-12-31,,,,We recommend that the Annual Report be adopted at the Annual General Meeting.,"Herlev, 163",2016-12-31,2016-01-01,false,2017-05-23,Copenhagen,,70 10 76 86,Manager,RevisionspÃ¥tegning,urn:ofk:oid:23989794,indberetninger-20180424,2.5124316,21093890.0,,2018-03-28T12:34:53.617Z,2017-05-30T15:46:12.632Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-48-MY,2017-05-30T15:46:12.779Z,,,,,,,,,,,,,,,,,,,,,,,,
21093890,2016-01-01,2016-12-31,ID_3,,http://regnskaber.virk.dk/09839012/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzM3L2UwLzBlLzhkZjMtNDM1NS1iZTBmLWFmYTM2YjBkMTliOA.pdf,http://regnskaber.virk.dk/09839012/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2LzMwLzcwLzBkLzQ4YTUtNGUxZS04Y2Y3LTI5NzUzZTFhMmZmMA.xml,true,"Herlev, 2730",LyskÃ¦r 3 CD,To the shareholders of Fortis Lease Danmark A/S,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,"In our opinion, the Financial Statements give a true and fair view of the assets, liabilities and financial position of the Company at 31 December 2016 and of the results of the Company's operations for the financial year 1 January 2016 - 31 December 2016.",2017-05-23,2017-05-23,1998-05-01,2017-05-23,44 78 80 38,,www.fortislease.com,31061741.0,21093890.0,31061741.0,"Today, Management has considered and adopted the Annual Report of Fortis Lease Danmark A/S for the financial year 1 January 2016 - 31 December 2016.",Ãrsrapport,"In our opinion, the Management's Review includes a true and fair account of the matters addressed in the review.",Fabrice Perret,Mazars Statsautoriseret Revisionspartnerselskab,Fortis Lease Danmark A/S,Azets Employee A/S,,,Copenhagen,2015-01-01,2015-12-31,,,,We recommend that the Annual Report be adopted at the Annual General Meeting.,"Herlev, 163",2016-12-31,2016-01-01,false,2017-05-23,Copenhagen,,70 10 76 86,Manager,RevisionspÃ¥tegning,urn:ofk:oid:23989794,indberetninger-20180424,2.5124316,21093890.0,,2018-03-28T12:34:53.617Z,2017-05-30T15:46:12.632Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-48-MY,2017-05-30T15:46:12.779Z,,,,,,,,,,,,,,,,,,,,,,Peter Eduard J Van Loon,,
