entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfLawFirmDistrictName,AddressOfLawFirmPostCodeIdentifier,AddressOfLawFirmStreetBuildingIdentifier,AddressOfLawFirmStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdjustmentsOfHedgingInstrumentsAtFairValue,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfReceivables,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfLawFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfPropertyPlantAndEquipment,SelectedElementsFromReportingClassC,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AdjustmentsForCurrentTaxRelatingToTaxRateChangesOrImpositionOfNewTaxes,AdjustmentsForDeferredTax,CurrentTaxExpense,ExchangeRateAdjustmentsOtherFinanceExpenses,GainsLossesFromCurrentValueAdjustmentsOfInvestmentProperty,GrossProfitLoss,InterestExpenseAssignedToGroupEnterprises,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,TaxExpense,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToOtherCreditInstitutions,LongtermLiabilitiesOtherThanProvisions,LongtermPayablesToGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,PaidContributedCapital,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToOtherCreditInstitutions,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayablesToGroupEnterprises,ShorttermTradePayables,ShorttermTradeReceivables,LongtermLiabilitiesOtherThanProvisionsDueBetweenOneAndFiveYears,LongtermLiabilitiesOtherThanProvisionsDueInOneYear,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,AccumulatedRevaluationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DescriptionOfMethodsOfCurrentTaxReceivablesAndLiabilities,DescriptionOfMethodsOfDividends,DescriptionOfMethodsOfImpairmentLossesAndDepreciation,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfFinanceIncomeAndExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfGrossProfitLoss,DescriptionOfQualificationsOfAuditedFinancialStatements,DisclosureOfMainActivitiesAndAccountingAndFinancialMatters,IdentificationOfApprovedAnnualReport,IdentificationOfAuditedFinancialStatements,OpinionOnAuditedFinancialStatements,RecommendationForApprovalOfAnnualReportByGeneralMeeting,SignatureOfAuditorsDate,DescriptionOfAuditor,IdentificationNumberOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm,NameAndSurnameOfMemberOfExecutiveBoard
36202629,2016-01-01,2016-12-31,c106,,http://regnskaber.virk.dk/92620263/ZG9rdW1lbnRsYWdlcjovLzAzLzY5L2U3LzQwLzQwLzk1NzMtNDQ2Yi05OGExLTBlNTk5MWIyOWRjYw.pdf,http://regnskaber.virk.dk/92620263/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzEyL2NjLzY4LzJlYWQtNDNlMi1iYzhhLWZiMTgxYWU3MjQ1YQ.xml,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn Ã,DK-2100,46.0,StrÃ¸damvej,Hellerup,DK-2900,1.0,Tuborg Boulevard,Virum,2830.0,48 A,Skodsborgvej,2900 Hellerup,Strandvejen 44,1796359.0,Regnskabsklasse B,2018-05-31,2014-09-22,2018-05-31,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",33771231.0,36202629.0,33771231.0,Ãrsrapport,Lina Persson,Danske Bank,Accura Advokatpartnerselskab,DistReal NSF 1 Aarhus ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Virum,2016-01-01,2016-12-31,30870242.0,Rudersdal,2017-12-31,2017-01-01,-3850614.0,1.0,Hellerup,RevisionspÃ¥tegning,urn:ofk:oid:25814082,indberetninger-20180424,2.5124266,36202629.0,AWP6gFWe0wkEsASkttkl,2018-06-13T18:55:45.286Z,2018-06-13T18:55:03.517Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-86-UJ,2018-06-13T18:55:03.727Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36202629,2016-01-01,2016-12-31,c92,,http://regnskaber.virk.dk/92620263/ZG9rdW1lbnRsYWdlcjovLzAzLzY5L2U3LzQwLzQwLzk1NzMtNDQ2Yi05OGExLTBlNTk5MWIyOWRjYw.pdf,http://regnskaber.virk.dk/92620263/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzEyL2NjLzY4LzJlYWQtNDNlMi1iYzhhLWZiMTgxYWU3MjQ1YQ.xml,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn Ã,DK-2100,46.0,StrÃ¸damvej,Hellerup,DK-2900,1.0,Tuborg Boulevard,Virum,2830.0,48 A,Skodsborgvej,2900 Hellerup,Strandvejen 44,1796359.0,Regnskabsklasse B,2018-05-31,2014-09-22,2018-05-31,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",33771231.0,36202629.0,33771231.0,Ãrsrapport,Lina Persson,Danske Bank,Accura Advokatpartnerselskab,DistReal NSF 1 Aarhus ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Virum,2016-01-01,2016-12-31,30870242.0,Rudersdal,2017-12-31,2017-01-01,-3850614.0,1.0,Hellerup,RevisionspÃ¥tegning,urn:ofk:oid:25814082,indberetninger-20180424,2.5124266,36202629.0,AWP6gFWe0wkEsASkttkl,2018-06-13T18:55:45.286Z,2018-06-13T18:55:03.517Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-86-UJ,2018-06-13T18:55:03.727Z,0.0,8386741.0,621888.0,0.0,28515514.0,50305759.0,7608306.0,10430630.0,3742.0,2822324.0,39878871.0,9008629.0,9008629.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36202629,2016-12-31,2016-12-31,c109,,http://regnskaber.virk.dk/92620263/ZG9rdW1lbnRsYWdlcjovLzAzLzY5L2U3LzQwLzQwLzk1NzMtNDQ2Yi05OGExLTBlNTk5MWIyOWRjYw.pdf,http://regnskaber.virk.dk/92620263/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzEyL2NjLzY4LzJlYWQtNDNlMi1iYzhhLWZiMTgxYWU3MjQ1YQ.xml,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn Ã,DK-2100,46.0,StrÃ¸damvej,Hellerup,DK-2900,1.0,Tuborg Boulevard,Virum,2830.0,48 A,Skodsborgvej,2900 Hellerup,Strandvejen 44,1796359.0,Regnskabsklasse B,2018-05-31,2014-09-22,2018-05-31,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",33771231.0,36202629.0,33771231.0,Ãrsrapport,Lina Persson,Danske Bank,Accura Advokatpartnerselskab,DistReal NSF 1 Aarhus ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Virum,2016-01-01,2016-12-31,,Rudersdal,2017-12-31,2017-01-01,-3850614.0,1.0,Hellerup,RevisionspÃ¥tegning,urn:ofk:oid:25814082,indberetninger-20180424,2.5124266,36202629.0,AWP6gFWe0wkEsASkttkl,2018-06-13T18:55:45.286Z,2018-06-13T18:55:03.517Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-86-UJ,2018-06-13T18:55:03.727Z,,,,,,,,,,,,,,376211191.0,2970629.0,1050000.0,3310577.0,107747869.0,372900614.0,376211191.0,245421269.0,153753750.0,239787226.0,86033476.0,372900614.0,3754459.0,1050000.0,372900614.0,23042053.0,23042053.0,106697869.0,778500.0,5634043.0,339948.0,0.0,489394.0,611690.0,339948.0,,,,,,,,,,,,,,,,,,,,,,,,,,
36202629,2016-12-31,2016-12-31,c226,,http://regnskaber.virk.dk/92620263/ZG9rdW1lbnRsYWdlcjovLzAzLzY5L2U3LzQwLzQwLzk1NzMtNDQ2Yi05OGExLTBlNTk5MWIyOWRjYw.pdf,http://regnskaber.virk.dk/92620263/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzEyL2NjLzY4LzJlYWQtNDNlMi1iYzhhLWZiMTgxYWU3MjQ1YQ.xml,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn Ã,DK-2100,46.0,StrÃ¸damvej,Hellerup,DK-2900,1.0,Tuborg Boulevard,Virum,2830.0,48 A,Skodsborgvej,2900 Hellerup,Strandvejen 44,1796359.0,Regnskabsklasse B,2018-05-31,2014-09-22,2018-05-31,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",33771231.0,36202629.0,33771231.0,Ãrsrapport,Lina Persson,Danske Bank,Accura Advokatpartnerselskab,DistReal NSF 1 Aarhus ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Virum,2016-01-01,2016-12-31,,Rudersdal,2017-12-31,2017-01-01,-3850614.0,1.0,Hellerup,RevisionspÃ¥tegning,urn:ofk:oid:25814082,indberetninger-20180424,2.5124266,36202629.0,AWP6gFWe0wkEsASkttkl,2018-06-13T18:55:45.286Z,2018-06-13T18:55:03.517Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-86-UJ,2018-06-13T18:55:03.727Z,,,,,,,,,,,,,,,,,,,,,,,154532250.0,,,,,,,,,,,,,,,,153753750.0,778500.0,,,,,,,,,,,,,,,,,,,,,,,,
36202629,2016-12-31,2016-12-31,c231,,http://regnskaber.virk.dk/92620263/ZG9rdW1lbnRsYWdlcjovLzAzLzY5L2U3LzQwLzQwLzk1NzMtNDQ2Yi05OGExLTBlNTk5MWIyOWRjYw.pdf,http://regnskaber.virk.dk/92620263/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzEyL2NjLzY4LzJlYWQtNDNlMi1iYzhhLWZiMTgxYWU3MjQ1YQ.xml,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn Ã,DK-2100,46.0,StrÃ¸damvej,Hellerup,DK-2900,1.0,Tuborg Boulevard,Virum,2830.0,48 A,Skodsborgvej,2900 Hellerup,Strandvejen 44,1796359.0,Regnskabsklasse B,2018-05-31,2014-09-22,2018-05-31,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",33771231.0,36202629.0,33771231.0,Ãrsrapport,Lina Persson,Danske Bank,Accura Advokatpartnerselskab,DistReal NSF 1 Aarhus ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Virum,2016-01-01,2016-12-31,,Rudersdal,2017-12-31,2017-01-01,-3850614.0,1.0,Hellerup,RevisionspÃ¥tegning,urn:ofk:oid:25814082,indberetninger-20180424,2.5124266,36202629.0,AWP6gFWe0wkEsASkttkl,2018-06-13T18:55:45.286Z,2018-06-13T18:55:03.517Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-86-UJ,2018-06-13T18:55:03.727Z,,,,,,,,,,,,,,,,,,,,,,,86033476.0,,,,,,,,,,,,,,,,,0.0,86033476.0,,,,,,,,,,,,,,,,,,,,,,,
36202629,2017-01-01,2017-01-01,c0,,http://regnskaber.virk.dk/92620263/ZG9rdW1lbnRsYWdlcjovLzAzLzY5L2U3LzQwLzQwLzk1NzMtNDQ2Yi05OGExLTBlNTk5MWIyOWRjYw.pdf,http://regnskaber.virk.dk/92620263/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzEyL2NjLzY4LzJlYWQtNDNlMi1iYzhhLWZiMTgxYWU3MjQ1YQ.xml,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn Ã,DK-2100,46.0,StrÃ¸damvej,Hellerup,DK-2900,1.0,Tuborg Boulevard,Virum,2830.0,48 A,Skodsborgvej,2900 Hellerup,Strandvejen 44,1796359.0,Regnskabsklasse B,2018-05-31,2014-09-22,2018-05-31,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",33771231.0,36202629.0,33771231.0,Ãrsrapport,Lina Persson,Danske Bank,Accura Advokatpartnerselskab,DistReal NSF 1 Aarhus ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Virum,2016-01-01,2016-12-31,,Rudersdal,2017-12-31,2017-01-01,-3850614.0,1.0,Hellerup,RevisionspÃ¥tegning,urn:ofk:oid:25814082,indberetninger-20180424,2.5124266,36202629.0,AWP6gFWe0wkEsASkttkl,2018-06-13T18:55:45.286Z,2018-06-13T18:55:03.517Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-86-UJ,2018-06-13T18:55:03.727Z,,,,,,,,,,,,,,,,,,1050000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36202629,2017-01-01,2017-01-01,c20,,http://regnskaber.virk.dk/92620263/ZG9rdW1lbnRsYWdlcjovLzAzLzY5L2U3LzQwLzQwLzk1NzMtNDQ2Yi05OGExLTBlNTk5MWIyOWRjYw.pdf,http://regnskaber.virk.dk/92620263/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzEyL2NjLzY4LzJlYWQtNDNlMi1iYzhhLWZiMTgxYWU3MjQ1YQ.xml,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn Ã,DK-2100,46.0,StrÃ¸damvej,Hellerup,DK-2900,1.0,Tuborg Boulevard,Virum,2830.0,48 A,Skodsborgvej,2900 Hellerup,Strandvejen 44,1796359.0,Regnskabsklasse B,2018-05-31,2014-09-22,2018-05-31,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",33771231.0,36202629.0,33771231.0,Ãrsrapport,Lina Persson,Danske Bank,Accura Advokatpartnerselskab,DistReal NSF 1 Aarhus ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Virum,2016-01-01,2016-12-31,,Rudersdal,2017-12-31,2017-01-01,-3850614.0,1.0,Hellerup,RevisionspÃ¥tegning,urn:ofk:oid:25814082,indberetninger-20180424,2.5124266,36202629.0,AWP6gFWe0wkEsASkttkl,2018-06-13T18:55:45.286Z,2018-06-13T18:55:03.517Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-86-UJ,2018-06-13T18:55:03.727Z,,,,,,,,,,,,,,,,,,106697869.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36202629,2017-01-01,2017-01-01,c356,,http://regnskaber.virk.dk/92620263/ZG9rdW1lbnRsYWdlcjovLzAzLzY5L2U3LzQwLzQwLzk1NzMtNDQ2Yi05OGExLTBlNTk5MWIyOWRjYw.pdf,http://regnskaber.virk.dk/92620263/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzEyL2NjLzY4LzJlYWQtNDNlMi1iYzhhLWZiMTgxYWU3MjQ1YQ.xml,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn Ã,DK-2100,46.0,StrÃ¸damvej,Hellerup,DK-2900,1.0,Tuborg Boulevard,Virum,2830.0,48 A,Skodsborgvej,2900 Hellerup,Strandvejen 44,1796359.0,Regnskabsklasse B,2018-05-31,2014-09-22,2018-05-31,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",33771231.0,36202629.0,33771231.0,Ãrsrapport,Lina Persson,Danske Bank,Accura Advokatpartnerselskab,DistReal NSF 1 Aarhus ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Virum,2016-01-01,2016-12-31,,Rudersdal,2017-12-31,2017-01-01,-3850614.0,1.0,Hellerup,RevisionspÃ¥tegning,urn:ofk:oid:25814082,indberetninger-20180424,2.5124266,36202629.0,AWP6gFWe0wkEsASkttkl,2018-06-13T18:55:45.286Z,2018-06-13T18:55:03.517Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-86-UJ,2018-06-13T18:55:03.727Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86374991.0,286525623.0,,,,,,,,,,,,,,,,,,,,,
36202629,2017-01-01,2017-12-31,c105,,http://regnskaber.virk.dk/92620263/ZG9rdW1lbnRsYWdlcjovLzAzLzY5L2U3LzQwLzQwLzk1NzMtNDQ2Yi05OGExLTBlNTk5MWIyOWRjYw.pdf,http://regnskaber.virk.dk/92620263/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzEyL2NjLzY4LzJlYWQtNDNlMi1iYzhhLWZiMTgxYWU3MjQ1YQ.xml,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn Ã,DK-2100,46.0,StrÃ¸damvej,Hellerup,DK-2900,1.0,Tuborg Boulevard,Virum,2830.0,48 A,Skodsborgvej,2900 Hellerup,Strandvejen 44,1796359.0,Regnskabsklasse B,2018-05-31,2014-09-22,2018-05-31,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",33771231.0,36202629.0,33771231.0,Ãrsrapport,Lina Persson,Danske Bank,Accura Advokatpartnerselskab,DistReal NSF 1 Aarhus ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Virum,2016-01-01,2016-12-31,4995043.0,Rudersdal,2017-12-31,2017-01-01,-3850614.0,1.0,Hellerup,RevisionspÃ¥tegning,urn:ofk:oid:25814082,indberetninger-20180424,2.5124266,36202629.0,AWP6gFWe0wkEsASkttkl,2018-06-13T18:55:45.286Z,2018-06-13T18:55:03.517Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-86-UJ,2018-06-13T18:55:03.727Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36202629,2017-01-01,2017-12-31,c21,,http://regnskaber.virk.dk/92620263/ZG9rdW1lbnRsYWdlcjovLzAzLzY5L2U3LzQwLzQwLzk1NzMtNDQ2Yi05OGExLTBlNTk5MWIyOWRjYw.pdf,http://regnskaber.virk.dk/92620263/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzEyL2NjLzY4LzJlYWQtNDNlMi1iYzhhLWZiMTgxYWU3MjQ1YQ.xml,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn Ã,DK-2100,46.0,StrÃ¸damvej,Hellerup,DK-2900,1.0,Tuborg Boulevard,Virum,2830.0,48 A,Skodsborgvej,2900 Hellerup,Strandvejen 44,1796359.0,Regnskabsklasse B,2018-05-31,2014-09-22,2018-05-31,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",33771231.0,36202629.0,33771231.0,Ãrsrapport,Lina Persson,Danske Bank,Accura Advokatpartnerselskab,DistReal NSF 1 Aarhus ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Virum,2016-01-01,2016-12-31,4995043.0,Rudersdal,2017-12-31,2017-01-01,-3850614.0,1.0,Hellerup,RevisionspÃ¥tegning,urn:ofk:oid:25814082,indberetninger-20180424,2.5124266,36202629.0,AWP6gFWe0wkEsASkttkl,2018-06-13T18:55:45.286Z,2018-06-13T18:55:03.517Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-86-UJ,2018-06-13T18:55:03.727Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
