entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfLawFirmDistrictName,AddressOfLawFirmPostCodeIdentifier,AddressOfLawFirmStreetBuildingIdentifier,AddressOfLawFirmStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfReceivables,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfLawFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfPropertyPlantAndEquipment,SelectedElementsFromReportingClassC,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AdjustmentsForCurrentTaxOfPriorPeriod,AdjustmentsForDeferredTax,CurrentTaxExpense,ExchangeRateLoss,GainsLossesFromCurrentValueAdjustmentsOfInvestmentProperty,GrossProfitLoss,InterestExpenseAssignedToGroupEnterprises,OtherFinanceExpenses,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,TaxExpense,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToOtherCreditInstitutions,LongtermLiabilitiesOtherThanProvisions,LongtermPayablesToGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,PaidContributedCapital,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToOtherCreditInstitutions,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayablesToGroupEnterprises,ShorttermTradePayables,ShorttermTradeReceivables,LongtermLiabilitiesOtherThanProvisionsDueBetweenOneAndFiveYears,LongtermLiabilitiesOtherThanProvisionsDueInOneYear,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,AccumulatedRevaluationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DescriptionOfMethodsOfCurrentTaxReceivablesAndLiabilities,DescriptionOfMethodsOfDividends,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfFinanceIncomeAndExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfGrossProfitLoss,DescriptionOfQualificationsOfAuditedFinancialStatements,DisclosureOfMainActivitiesAndAccountingAndFinancialMatters,IdentificationOfApprovedAnnualReport,IdentificationOfAuditedFinancialStatements,OpinionOnAuditedFinancialStatements,RecommendationForApprovalOfAnnualReportByGeneralMeeting,SignatureOfAuditorsDate,DescriptionOfAuditor,IdentificationNumberOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm,NameAndSurnameOfMemberOfExecutiveBoard
36202629,2017-01-01,2017-12-31,c106,,http://regnskaber.virk.dk/92620263/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzVmLzM0LzgzLzNiN2ItNGM4My05NTM4LWE3ZDc4MjA0MzkzMw.pdf,http://regnskaber.virk.dk/92620263/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzY3L2YxLzMzL2VmYzktNDE0ZS04YmVlLTlhOTU1MjRmMWZiNQ.xml,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn Ã,DK-2100,46.0,StrÃ¸damvej,Hellerup,DK-2900,1.0,Tuborg Boulevard,Virum,2830.0,48 A,Skodsborgvej,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2019-03-21,2014-09-22,2019-03-21,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",33771231.0,36202629.0,33771231.0,Ãrsrapport,Lina Persson,Skandinaviska Enskilda Banken,Accura Advokatpartnerselskab,DistReal NSF 1 Aarhus ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Virum,2017-01-01,2017-12-31,4995043.0,Rudersdal,2018-12-31,2018-01-01,48950000.0,1.0,Hellerup,RevisionspÃ¥tegning,urn:ofk:oid:26908606,indberetninger-20180424,2.5118417999999996,36202629.0,AWnU8qhhRYGX6_YTGZtr,2019-03-31T18:11:52.813Z,2019-03-31T18:11:05.581Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-29-PC,2019-03-31T18:11:05.866Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36202629,2017-01-01,2017-12-31,c92,,http://regnskaber.virk.dk/92620263/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzVmLzM0LzgzLzNiN2ItNGM4My05NTM4LWE3ZDc4MjA0MzkzMw.pdf,http://regnskaber.virk.dk/92620263/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzY3L2YxLzMzL2VmYzktNDE0ZS04YmVlLTlhOTU1MjRmMWZiNQ.xml,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn Ã,DK-2100,46.0,StrÃ¸damvej,Hellerup,DK-2900,1.0,Tuborg Boulevard,Virum,2830.0,48 A,Skodsborgvej,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2019-03-21,2014-09-22,2019-03-21,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",33771231.0,36202629.0,33771231.0,Ãrsrapport,Lina Persson,Skandinaviska Enskilda Banken,Accura Advokatpartnerselskab,DistReal NSF 1 Aarhus ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Virum,2017-01-01,2017-12-31,4995043.0,Rudersdal,2018-12-31,2018-01-01,48950000.0,1.0,Hellerup,RevisionspÃ¥tegning,urn:ofk:oid:26908606,indberetninger-20180424,2.5118417999999996,36202629.0,AWnU8qhhRYGX6_YTGZtr,2019-03-31T18:11:52.813Z,2019-03-31T18:11:05.581Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-29-PC,2019-03-31T18:11:05.866Z,-55338.0,2571771.0,801274.0,4797.0,-3850613.0,18195879.0,2755923.0,9883129.0,7122409.0,8312750.0,3317707.0,3317707.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36202629,2017-12-31,2017-12-31,c109,,http://regnskaber.virk.dk/92620263/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzVmLzM0LzgzLzNiN2ItNGM4My05NTM4LWE3ZDc4MjA0MzkzMw.pdf,http://regnskaber.virk.dk/92620263/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzY3L2YxLzMzL2VmYzktNDE0ZS04YmVlLTlhOTU1MjRmMWZiNQ.xml,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn Ã,DK-2100,46.0,StrÃ¸damvej,Hellerup,DK-2900,1.0,Tuborg Boulevard,Virum,2830.0,48 A,Skodsborgvej,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2019-03-21,2014-09-22,2019-03-21,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",33771231.0,36202629.0,33771231.0,Ãrsrapport,Lina Persson,Skandinaviska Enskilda Banken,Accura Advokatpartnerselskab,DistReal NSF 1 Aarhus ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Virum,2017-01-01,2017-12-31,,Rudersdal,2018-12-31,2018-01-01,48950000.0,1.0,Hellerup,RevisionspÃ¥tegning,urn:ofk:oid:26908606,indberetninger-20180424,2.5118417999999996,36202629.0,AWnU8qhhRYGX6_YTGZtr,2019-03-31T18:11:52.813Z,2019-03-31T18:11:05.581Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-29-PC,2019-03-31T18:11:05.866Z,,,,,,,,,,,,,369734248.0,234295.0,1050000.0,684248.0,114539271.0,369050000.0,369734248.0,229581153.0,212219604.0,218964201.0,6744597.0,369050000.0,2667929.0,1050000.0,369050000.0,25613824.0,25613824.0,113489271.0,6777000.0,10616952.0,449953.0,97756.0,801264.0,370759.0,352197.0,,,,,,,,,,,,,,,,,,,,,,,,,
36202629,2017-12-31,2017-12-31,c226,,http://regnskaber.virk.dk/92620263/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzVmLzM0LzgzLzNiN2ItNGM4My05NTM4LWE3ZDc4MjA0MzkzMw.pdf,http://regnskaber.virk.dk/92620263/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzY3L2YxLzMzL2VmYzktNDE0ZS04YmVlLTlhOTU1MjRmMWZiNQ.xml,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn Ã,DK-2100,46.0,StrÃ¸damvej,Hellerup,DK-2900,1.0,Tuborg Boulevard,Virum,2830.0,48 A,Skodsborgvej,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2019-03-21,2014-09-22,2019-03-21,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",33771231.0,36202629.0,33771231.0,Ãrsrapport,Lina Persson,Skandinaviska Enskilda Banken,Accura Advokatpartnerselskab,DistReal NSF 1 Aarhus ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Virum,2017-01-01,2017-12-31,,Rudersdal,2018-12-31,2018-01-01,48950000.0,1.0,Hellerup,RevisionspÃ¥tegning,urn:ofk:oid:26908606,indberetninger-20180424,2.5118417999999996,36202629.0,AWnU8qhhRYGX6_YTGZtr,2019-03-31T18:11:52.813Z,2019-03-31T18:11:05.581Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-29-PC,2019-03-31T18:11:05.866Z,,,,,,,,,,,,,,,,,,,,,,218996604.0,,,,,,,,,,,,,,,,212219604.0,6777000.0,,,,,,,,,,,,,,,,,,,,,,,
36202629,2017-12-31,2017-12-31,c231,,http://regnskaber.virk.dk/92620263/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzVmLzM0LzgzLzNiN2ItNGM4My05NTM4LWE3ZDc4MjA0MzkzMw.pdf,http://regnskaber.virk.dk/92620263/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzY3L2YxLzMzL2VmYzktNDE0ZS04YmVlLTlhOTU1MjRmMWZiNQ.xml,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn Ã,DK-2100,46.0,StrÃ¸damvej,Hellerup,DK-2900,1.0,Tuborg Boulevard,Virum,2830.0,48 A,Skodsborgvej,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2019-03-21,2014-09-22,2019-03-21,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",33771231.0,36202629.0,33771231.0,Ãrsrapport,Lina Persson,Skandinaviska Enskilda Banken,Accura Advokatpartnerselskab,DistReal NSF 1 Aarhus ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Virum,2017-01-01,2017-12-31,,Rudersdal,2018-12-31,2018-01-01,48950000.0,1.0,Hellerup,RevisionspÃ¥tegning,urn:ofk:oid:26908606,indberetninger-20180424,2.5118417999999996,36202629.0,AWnU8qhhRYGX6_YTGZtr,2019-03-31T18:11:52.813Z,2019-03-31T18:11:05.581Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-29-PC,2019-03-31T18:11:05.866Z,,,,,,,,,,,,,,,,,,,,,,6744597.0,,,,,,,,,,,,,,,,,0.0,6744597.0,,,,,,,,,,,,,,,,,,,,,,
36202629,2018-01-01,2018-01-01,c0,,http://regnskaber.virk.dk/92620263/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzVmLzM0LzgzLzNiN2ItNGM4My05NTM4LWE3ZDc4MjA0MzkzMw.pdf,http://regnskaber.virk.dk/92620263/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzY3L2YxLzMzL2VmYzktNDE0ZS04YmVlLTlhOTU1MjRmMWZiNQ.xml,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn Ã,DK-2100,46.0,StrÃ¸damvej,Hellerup,DK-2900,1.0,Tuborg Boulevard,Virum,2830.0,48 A,Skodsborgvej,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2019-03-21,2014-09-22,2019-03-21,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",33771231.0,36202629.0,33771231.0,Ãrsrapport,Lina Persson,Skandinaviska Enskilda Banken,Accura Advokatpartnerselskab,DistReal NSF 1 Aarhus ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Virum,2017-01-01,2017-12-31,,Rudersdal,2018-12-31,2018-01-01,48950000.0,1.0,Hellerup,RevisionspÃ¥tegning,urn:ofk:oid:26908606,indberetninger-20180424,2.5118417999999996,36202629.0,AWnU8qhhRYGX6_YTGZtr,2019-03-31T18:11:52.813Z,2019-03-31T18:11:05.581Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-29-PC,2019-03-31T18:11:05.866Z,,,,,,,,,,,,,,,,,1050000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36202629,2018-01-01,2018-01-01,c20,,http://regnskaber.virk.dk/92620263/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzVmLzM0LzgzLzNiN2ItNGM4My05NTM4LWE3ZDc4MjA0MzkzMw.pdf,http://regnskaber.virk.dk/92620263/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzY3L2YxLzMzL2VmYzktNDE0ZS04YmVlLTlhOTU1MjRmMWZiNQ.xml,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn Ã,DK-2100,46.0,StrÃ¸damvej,Hellerup,DK-2900,1.0,Tuborg Boulevard,Virum,2830.0,48 A,Skodsborgvej,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2019-03-21,2014-09-22,2019-03-21,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",33771231.0,36202629.0,33771231.0,Ãrsrapport,Lina Persson,Skandinaviska Enskilda Banken,Accura Advokatpartnerselskab,DistReal NSF 1 Aarhus ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Virum,2017-01-01,2017-12-31,,Rudersdal,2018-12-31,2018-01-01,48950000.0,1.0,Hellerup,RevisionspÃ¥tegning,urn:ofk:oid:26908606,indberetninger-20180424,2.5118417999999996,36202629.0,AWnU8qhhRYGX6_YTGZtr,2019-03-31T18:11:52.813Z,2019-03-31T18:11:05.581Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-29-PC,2019-03-31T18:11:05.866Z,,,,,,,,,,,,,,,,,113489271.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36202629,2018-01-01,2018-01-01,c356,,http://regnskaber.virk.dk/92620263/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzVmLzM0LzgzLzNiN2ItNGM4My05NTM4LWE3ZDc4MjA0MzkzMw.pdf,http://regnskaber.virk.dk/92620263/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzY3L2YxLzMzL2VmYzktNDE0ZS04YmVlLTlhOTU1MjRmMWZiNQ.xml,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn Ã,DK-2100,46.0,StrÃ¸damvej,Hellerup,DK-2900,1.0,Tuborg Boulevard,Virum,2830.0,48 A,Skodsborgvej,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2019-03-21,2014-09-22,2019-03-21,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",33771231.0,36202629.0,33771231.0,Ãrsrapport,Lina Persson,Skandinaviska Enskilda Banken,Accura Advokatpartnerselskab,DistReal NSF 1 Aarhus ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Virum,2017-01-01,2017-12-31,,Rudersdal,2018-12-31,2018-01-01,48950000.0,1.0,Hellerup,RevisionspÃ¥tegning,urn:ofk:oid:26908606,indberetninger-20180424,2.5118417999999996,36202629.0,AWnU8qhhRYGX6_YTGZtr,2019-03-31T18:11:52.813Z,2019-03-31T18:11:05.581Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-29-PC,2019-03-31T18:11:05.866Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82524377.0,286525623.0,,,,,,,,,,,,,,,,,,,,
36202629,2018-01-01,2018-12-31,c105,,http://regnskaber.virk.dk/92620263/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzVmLzM0LzgzLzNiN2ItNGM4My05NTM4LWE3ZDc4MjA0MzkzMw.pdf,http://regnskaber.virk.dk/92620263/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzY3L2YxLzMzL2VmYzktNDE0ZS04YmVlLTlhOTU1MjRmMWZiNQ.xml,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn Ã,DK-2100,46.0,StrÃ¸damvej,Hellerup,DK-2900,1.0,Tuborg Boulevard,Virum,2830.0,48 A,Skodsborgvej,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2019-03-21,2014-09-22,2019-03-21,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",33771231.0,36202629.0,33771231.0,Ãrsrapport,Lina Persson,Skandinaviska Enskilda Banken,Accura Advokatpartnerselskab,DistReal NSF 1 Aarhus ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Virum,2017-01-01,2017-12-31,52661251.0,Rudersdal,2018-12-31,2018-01-01,48950000.0,1.0,Hellerup,RevisionspÃ¥tegning,urn:ofk:oid:26908606,indberetninger-20180424,2.5118417999999996,36202629.0,AWnU8qhhRYGX6_YTGZtr,2019-03-31T18:11:52.813Z,2019-03-31T18:11:05.581Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-29-PC,2019-03-31T18:11:05.866Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36202629,2018-01-01,2018-12-31,c21,,http://regnskaber.virk.dk/92620263/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzVmLzM0LzgzLzNiN2ItNGM4My05NTM4LWE3ZDc4MjA0MzkzMw.pdf,http://regnskaber.virk.dk/92620263/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzY3L2YxLzMzL2VmYzktNDE0ZS04YmVlLTlhOTU1MjRmMWZiNQ.xml,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn Ã,DK-2100,46.0,StrÃ¸damvej,Hellerup,DK-2900,1.0,Tuborg Boulevard,Virum,2830.0,48 A,Skodsborgvej,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2019-03-21,2014-09-22,2019-03-21,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",33771231.0,36202629.0,33771231.0,Ãrsrapport,Lina Persson,Skandinaviska Enskilda Banken,Accura Advokatpartnerselskab,DistReal NSF 1 Aarhus ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Virum,2017-01-01,2017-12-31,52661251.0,Rudersdal,2018-12-31,2018-01-01,48950000.0,1.0,Hellerup,RevisionspÃ¥tegning,urn:ofk:oid:26908606,indberetninger-20180424,2.5118417999999996,36202629.0,AWnU8qhhRYGX6_YTGZtr,2019-03-31T18:11:52.813Z,2019-03-31T18:11:05.581Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-29-PC,2019-03-31T18:11:05.866Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
