entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,Assets,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LiabilitiesAndEquity,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,NameAndSurnameOfMemberOfExecutiveBoard
31080584,2013-01-01,2013-12-31,ID_0,http://regnskaber.virk.dk/48508013/Y3ZyLmRrOi8vcGRmcy8zMTA4MDU4NDtBcFM0MTg4NTI7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/48508013/Y3ZyLmRrOi8veGJybHMvWC1CNTA3MzgxMi0yMDE0MDUyMF8yMDE2MjFfMjc4.xml,"6920, VidebÃ¦k",Hjejlevej 16,Til den daglige ledelse i Talmus ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",2007-12-05,2014-05-17,0.0,31080584.0,33750889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar 2013 - 31. december 2013 for Talmus ApS.,Ãrsrapport,0.0,Jette Mentz,Nordea,Talmus ApS,"Regnskabsfabrikanten, Godkendt Revisionsaktieselskab",0.0,2013-12-31,2013-01-01,VidebÃ¦k,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19077053,indberetninger-20180424,2.5097342,31080584.0,,2018-03-31T22:55:18.012Z,2014-05-20T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-103.818,2014-05-20T22:00:00.000Z,
31080584,2013-01-01,2013-12-31,ID_1,http://regnskaber.virk.dk/48508013/Y3ZyLmRrOi8vcGRmcy8zMTA4MDU4NDtBcFM0MTg4NTI7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/48508013/Y3ZyLmRrOi8veGJybHMvWC1CNTA3MzgxMi0yMDE0MDUyMF8yMDE2MjFfMjc4.xml,"6920, VidebÃ¦k",Hjejlevej 16,Til den daglige ledelse i Talmus ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",2007-12-05,2014-05-17,0.0,31080584.0,33750889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar 2013 - 31. december 2013 for Talmus ApS.,Ãrsrapport,0.0,Jette Mentz,Nordea,Talmus ApS,"Regnskabsfabrikanten, Godkendt Revisionsaktieselskab",0.0,2013-12-31,2013-01-01,VidebÃ¦k,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19077053,indberetninger-20180424,2.5097342,31080584.0,,2018-03-31T22:55:18.012Z,2014-05-20T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-103.818,2014-05-20T22:00:00.000Z,
31080584,2013-01-01,2013-12-31,ID_2,http://regnskaber.virk.dk/48508013/Y3ZyLmRrOi8vcGRmcy8zMTA4MDU4NDtBcFM0MTg4NTI7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/48508013/Y3ZyLmRrOi8veGJybHMvWC1CNTA3MzgxMi0yMDE0MDUyMF8yMDE2MjFfMjc4.xml,"6920, VidebÃ¦k",Hjejlevej 16,Til den daglige ledelse i Talmus ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",2007-12-05,2014-05-17,0.0,31080584.0,33750889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar 2013 - 31. december 2013 for Talmus ApS.,Ãrsrapport,0.0,Jette Mentz,Nordea,Talmus ApS,"Regnskabsfabrikanten, Godkendt Revisionsaktieselskab",0.0,2013-12-31,2013-01-01,VidebÃ¦k,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19077053,indberetninger-20180424,2.5097342,31080584.0,,2018-03-31T22:55:18.012Z,2014-05-20T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-103.818,2014-05-20T22:00:00.000Z,Jette Mentz
31080584,2013-01-01,2013-12-31,ID_3,http://regnskaber.virk.dk/48508013/Y3ZyLmRrOi8vcGRmcy8zMTA4MDU4NDtBcFM0MTg4NTI7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/48508013/Y3ZyLmRrOi8veGJybHMvWC1CNTA3MzgxMi0yMDE0MDUyMF8yMDE2MjFfMjc4.xml,"6920, VidebÃ¦k",Hjejlevej 16,Til den daglige ledelse i Talmus ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",2007-12-05,2014-05-17,0.0,31080584.0,33750889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar 2013 - 31. december 2013 for Talmus ApS.,Ãrsrapport,0.0,Jette Mentz,Nordea,Talmus ApS,"Regnskabsfabrikanten, Godkendt Revisionsaktieselskab",0.0,2013-12-31,2013-01-01,VidebÃ¦k,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19077053,indberetninger-20180424,2.5097342,31080584.0,,2018-03-31T22:55:18.012Z,2014-05-20T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-103.818,2014-05-20T22:00:00.000Z,
31080584,2013-01-01,2013-12-31,ID_4,http://regnskaber.virk.dk/48508013/Y3ZyLmRrOi8vcGRmcy8zMTA4MDU4NDtBcFM0MTg4NTI7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/48508013/Y3ZyLmRrOi8veGJybHMvWC1CNTA3MzgxMi0yMDE0MDUyMF8yMDE2MjFfMjc4.xml,"6920, VidebÃ¦k",Hjejlevej 16,Til den daglige ledelse i Talmus ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",2007-12-05,2014-05-17,0.0,31080584.0,33750889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar 2013 - 31. december 2013 for Talmus ApS.,Ãrsrapport,0.0,Jette Mentz,Nordea,Talmus ApS,"Regnskabsfabrikanten, Godkendt Revisionsaktieselskab",0.0,2013-12-31,2013-01-01,VidebÃ¦k,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19077053,indberetninger-20180424,2.5097342,31080584.0,,2018-03-31T22:55:18.012Z,2014-05-20T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-103.818,2014-05-20T22:00:00.000Z,
31080584,2013-01-01,2013-12-31,ID_5,http://regnskaber.virk.dk/48508013/Y3ZyLmRrOi8vcGRmcy8zMTA4MDU4NDtBcFM0MTg4NTI7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/48508013/Y3ZyLmRrOi8veGJybHMvWC1CNTA3MzgxMi0yMDE0MDUyMF8yMDE2MjFfMjc4.xml,"6920, VidebÃ¦k",Hjejlevej 16,Til den daglige ledelse i Talmus ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",2007-12-05,2014-05-17,0.0,31080584.0,33750889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar 2013 - 31. december 2013 for Talmus ApS.,Ãrsrapport,0.0,Jette Mentz,Nordea,Talmus ApS,"Regnskabsfabrikanten, Godkendt Revisionsaktieselskab",0.0,2013-12-31,2013-01-01,VidebÃ¦k,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19077053,indberetninger-20180424,2.5097342,31080584.0,,2018-03-31T22:55:18.012Z,2014-05-20T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-103.818,2014-05-20T22:00:00.000Z,
31080584,2013-01-01,2013-12-31,ID_6,http://regnskaber.virk.dk/48508013/Y3ZyLmRrOi8vcGRmcy8zMTA4MDU4NDtBcFM0MTg4NTI7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/48508013/Y3ZyLmRrOi8veGJybHMvWC1CNTA3MzgxMi0yMDE0MDUyMF8yMDE2MjFfMjc4.xml,"6920, VidebÃ¦k",Hjejlevej 16,Til den daglige ledelse i Talmus ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",2007-12-05,2014-05-17,0.0,31080584.0,33750889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar 2013 - 31. december 2013 for Talmus ApS.,Ãrsrapport,0.0,Jette Mentz,Nordea,Talmus ApS,"Regnskabsfabrikanten, Godkendt Revisionsaktieselskab",0.0,2013-12-31,2013-01-01,VidebÃ¦k,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19077053,indberetninger-20180424,2.5097342,31080584.0,,2018-03-31T22:55:18.012Z,2014-05-20T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-103.818,2014-05-20T22:00:00.000Z,
31080584,2013-01-01,2013-12-31,ID_7,http://regnskaber.virk.dk/48508013/Y3ZyLmRrOi8vcGRmcy8zMTA4MDU4NDtBcFM0MTg4NTI7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/48508013/Y3ZyLmRrOi8veGJybHMvWC1CNTA3MzgxMi0yMDE0MDUyMF8yMDE2MjFfMjc4.xml,"6920, VidebÃ¦k",Hjejlevej 16,Til den daglige ledelse i Talmus ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",2007-12-05,2014-05-17,0.0,31080584.0,33750889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar 2013 - 31. december 2013 for Talmus ApS.,Ãrsrapport,0.0,Jette Mentz,Nordea,Talmus ApS,"Regnskabsfabrikanten, Godkendt Revisionsaktieselskab",0.0,2013-12-31,2013-01-01,VidebÃ¦k,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19077053,indberetninger-20180424,2.5097342,31080584.0,,2018-03-31T22:55:18.012Z,2014-05-20T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-103.818,2014-05-20T22:00:00.000Z,
31080584,2013-01-01,2013-12-31,ID_8,http://regnskaber.virk.dk/48508013/Y3ZyLmRrOi8vcGRmcy8zMTA4MDU4NDtBcFM0MTg4NTI7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/48508013/Y3ZyLmRrOi8veGJybHMvWC1CNTA3MzgxMi0yMDE0MDUyMF8yMDE2MjFfMjc4.xml,"6920, VidebÃ¦k",Hjejlevej 16,Til den daglige ledelse i Talmus ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",2007-12-05,2014-05-17,0.0,31080584.0,33750889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar 2013 - 31. december 2013 for Talmus ApS.,Ãrsrapport,0.0,Jette Mentz,Nordea,Talmus ApS,"Regnskabsfabrikanten, Godkendt Revisionsaktieselskab",0.0,2013-12-31,2013-01-01,VidebÃ¦k,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19077053,indberetninger-20180424,2.5097342,31080584.0,,2018-03-31T22:55:18.012Z,2014-05-20T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-103.818,2014-05-20T22:00:00.000Z,
31080584,2013-01-01,2013-12-31,ID_9,http://regnskaber.virk.dk/48508013/Y3ZyLmRrOi8vcGRmcy8zMTA4MDU4NDtBcFM0MTg4NTI7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/48508013/Y3ZyLmRrOi8veGJybHMvWC1CNTA3MzgxMi0yMDE0MDUyMF8yMDE2MjFfMjc4.xml,"6920, VidebÃ¦k",Hjejlevej 16,Til den daglige ledelse i Talmus ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",2007-12-05,2014-05-17,0.0,31080584.0,33750889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar 2013 - 31. december 2013 for Talmus ApS.,Ãrsrapport,0.0,Jette Mentz,Nordea,Talmus ApS,"Regnskabsfabrikanten, Godkendt Revisionsaktieselskab",0.0,2013-12-31,2013-01-01,VidebÃ¦k,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19077053,indberetninger-20180424,2.5097342,31080584.0,,2018-03-31T22:55:18.012Z,2014-05-20T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-103.818,2014-05-20T22:00:00.000Z,
