entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedRevaluationsOfInvestments,AddressOfAuditorCountry,AddressOfAuditorPostcodeAndTown,AddressOfAuditorStreetAndNumber,AddressOfReportingEntityPostcodeAndTown,AddressOfReportingEntityStreetAndNumber,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IdentificationOfAuditedFinancialStatements,InformationOnTypeOfSubmittedReport,InvestmentsGross,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OpinionOnAuditedFinancialStatements,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOfExecutiveAndSupervisoryBoardsResponsibilityForFinancialStatements,TelephoneNumberOfAuditor,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,OtherAdjustmentsRelatedToInvestments,ProfitLossRelatedToInvestments,GrossProfitLoss,IncomeFromInvestmentsInAssociates,IncomeFromInvestmentsInGroupEnterprises,OtherFinanceExpenses,OtherFinanceIncome,OtherFinanceIncomeFromGroupEnterprises,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,LongtermInvestmentsAndReceivables,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermDebtToOtherCreditInstitutions,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,RelatedEntityName,RelatedEntityRegisteredOffice,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity
10097169,2011-01-01,2011-01-01,c176,http://regnskaber.virk.dk/96179001/Y3ZyLmRrOi8vcGRmcy8xMDA5NzE2OTtBcFMzMDQ2NzI7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/96179001/Y3ZyLmRrOi8veGJybHMvWC03NEFEQ0MyNS0yMDEzMDUzMF8wNzI0MTdfNDgz.xml,342905.0,Danmark,7200 Grindsted,Hedemarken 23,7200  Grindsted,Heimdalsvej 22 F,7200 Grindsted,Hedemarken 23,kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,2013-05-21,2013-05-21,2013-05-28,Andre eksterne omkostninger omfatter omkostninger til administration.,32285201.0,10097169.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2012 for MT Gulve Holding ApS.,"Vi har revideret Ã¥rsregnskabet for MT Gulve Holding ApS for regnskabsÃ¥ret 1. januar - 31. december 2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,125000.0,Brian Majlund,Michael Tullesen,Michael Tullesen,"Martinsen, Statsautoriseret Revisionspartnerselskab",MT Gulve Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",Grindsted,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2012-12-31,2012-01-01,2013-05-21,Grindsted,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",75 32 12 33,urn:ofk:oid:13875480,indberetninger-20180424,2.5124266,10097169.0,,2018-04-01T12:43:53.203Z,2013-05-31T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-54.126,2013-05-31T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10097169,2011-01-01,2011-01-01,c251,http://regnskaber.virk.dk/96179001/Y3ZyLmRrOi8vcGRmcy8xMDA5NzE2OTtBcFMzMDQ2NzI7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/96179001/Y3ZyLmRrOi8veGJybHMvWC03NEFEQ0MyNS0yMDEzMDUzMF8wNzI0MTdfNDgz.xml,-81966.0,Danmark,7200 Grindsted,Hedemarken 23,7200  Grindsted,Heimdalsvej 22 F,7200 Grindsted,Hedemarken 23,kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,2013-05-21,2013-05-21,2013-05-28,Andre eksterne omkostninger omfatter omkostninger til administration.,32285201.0,10097169.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2012 for MT Gulve Holding ApS.,"Vi har revideret Ã¥rsregnskabet for MT Gulve Holding ApS for regnskabsÃ¥ret 1. januar - 31. december 2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,62500.0,Brian Majlund,Michael Tullesen,Michael Tullesen,"Martinsen, Statsautoriseret Revisionspartnerselskab",MT Gulve Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",Grindsted,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2012-12-31,2012-01-01,2013-05-21,Grindsted,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",75 32 12 33,urn:ofk:oid:13875480,indberetninger-20180424,2.5124266,10097169.0,,2018-04-01T12:43:53.203Z,2013-05-31T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-54.126,2013-05-31T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10097169,2011-01-01,2011-12-31,c123,http://regnskaber.virk.dk/96179001/Y3ZyLmRrOi8vcGRmcy8xMDA5NzE2OTtBcFMzMDQ2NzI7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/96179001/Y3ZyLmRrOi8veGJybHMvWC03NEFEQ0MyNS0yMDEzMDUzMF8wNzI0MTdfNDgz.xml,,Danmark,7200 Grindsted,Hedemarken 23,7200  Grindsted,Heimdalsvej 22 F,7200 Grindsted,Hedemarken 23,kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,2013-05-21,2013-05-21,2013-05-28,Andre eksterne omkostninger omfatter omkostninger til administration.,32285201.0,10097169.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2012 for MT Gulve Holding ApS.,"Vi har revideret Ã¥rsregnskabet for MT Gulve Holding ApS for regnskabsÃ¥ret 1. januar - 31. december 2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,,Brian Majlund,Michael Tullesen,Michael Tullesen,"Martinsen, Statsautoriseret Revisionspartnerselskab",MT Gulve Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",Grindsted,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2012-12-31,2012-01-01,2013-05-21,Grindsted,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",75 32 12 33,urn:ofk:oid:13875480,indberetninger-20180424,2.5124266,10097169.0,,2018-04-01T12:43:53.203Z,2013-05-31T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-54.126,2013-05-31T22:00:00.000Z,-184985.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10097169,2011-01-01,2011-12-31,c178,http://regnskaber.virk.dk/96179001/Y3ZyLmRrOi8vcGRmcy8xMDA5NzE2OTtBcFMzMDQ2NzI7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/96179001/Y3ZyLmRrOi8veGJybHMvWC03NEFEQ0MyNS0yMDEzMDUzMF8wNzI0MTdfNDgz.xml,,Danmark,7200 Grindsted,Hedemarken 23,7200  Grindsted,Heimdalsvej 22 F,7200 Grindsted,Hedemarken 23,kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,2013-05-21,2013-05-21,2013-05-28,Andre eksterne omkostninger omfatter omkostninger til administration.,32285201.0,10097169.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2012 for MT Gulve Holding ApS.,"Vi har revideret Ã¥rsregnskabet for MT Gulve Holding ApS for regnskabsÃ¥ret 1. januar - 31. december 2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,,Brian Majlund,Michael Tullesen,Michael Tullesen,"Martinsen, Statsautoriseret Revisionspartnerselskab",MT Gulve Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",Grindsted,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2012-12-31,2012-01-01,2013-05-21,Grindsted,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",75 32 12 33,urn:ofk:oid:13875480,indberetninger-20180424,2.5124266,10097169.0,,2018-04-01T12:43:53.203Z,2013-05-31T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-54.126,2013-05-31T22:00:00.000Z,,-78.0,108374.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10097169,2011-01-01,2011-12-31,c252,http://regnskaber.virk.dk/96179001/Y3ZyLmRrOi8vcGRmcy8xMDA5NzE2OTtBcFMzMDQ2NzI7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/96179001/Y3ZyLmRrOi8veGJybHMvWC03NEFEQ0MyNS0yMDEzMDUzMF8wNzI0MTdfNDgz.xml,,Danmark,7200 Grindsted,Hedemarken 23,7200  Grindsted,Heimdalsvej 22 F,7200 Grindsted,Hedemarken 23,kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,2013-05-21,2013-05-21,2013-05-28,Andre eksterne omkostninger omfatter omkostninger til administration.,32285201.0,10097169.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2012 for MT Gulve Holding ApS.,"Vi har revideret Ã¥rsregnskabet for MT Gulve Holding ApS for regnskabsÃ¥ret 1. januar - 31. december 2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,,Brian Majlund,Michael Tullesen,Michael Tullesen,"Martinsen, Statsautoriseret Revisionspartnerselskab",MT Gulve Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",Grindsted,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2012-12-31,2012-01-01,2013-05-21,Grindsted,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",75 32 12 33,urn:ofk:oid:13875480,indberetninger-20180424,2.5124266,10097169.0,,2018-04-01T12:43:53.203Z,2013-05-31T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-54.126,2013-05-31T22:00:00.000Z,,,55385.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10097169,2011-01-01,2011-12-31,c3,http://regnskaber.virk.dk/96179001/Y3ZyLmRrOi8vcGRmcy8xMDA5NzE2OTtBcFMzMDQ2NzI7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/96179001/Y3ZyLmRrOi8veGJybHMvWC03NEFEQ0MyNS0yMDEzMDUzMF8wNzI0MTdfNDgz.xml,,Danmark,7200 Grindsted,Hedemarken 23,7200  Grindsted,Heimdalsvej 22 F,7200 Grindsted,Hedemarken 23,kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,2013-05-21,2013-05-21,2013-05-28,Andre eksterne omkostninger omfatter omkostninger til administration.,32285201.0,10097169.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2012 for MT Gulve Holding ApS.,"Vi har revideret Ã¥rsregnskabet for MT Gulve Holding ApS for regnskabsÃ¥ret 1. januar - 31. december 2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,,Brian Majlund,Michael Tullesen,Michael Tullesen,"Martinsen, Statsautoriseret Revisionspartnerselskab",MT Gulve Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",Grindsted,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2012-12-31,2012-01-01,2013-05-21,Grindsted,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",75 32 12 33,urn:ofk:oid:13875480,indberetninger-20180424,2.5124266,10097169.0,,2018-04-01T12:43:53.203Z,2013-05-31T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-54.126,2013-05-31T22:00:00.000Z,-21304.0,,,-8811.0,55385.0,108296.0,225629.0,35259.0,22146.0,-13354.0,-8811.0,7950.0,,,,,,,,,,,,,,,,,,,,,,,,,
10097169,2011-01-01,2011-12-31,c408,http://regnskaber.virk.dk/96179001/Y3ZyLmRrOi8vcGRmcy8xMDA5NzE2OTtBcFMzMDQ2NzI7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/96179001/Y3ZyLmRrOi8veGJybHMvWC03NEFEQ0MyNS0yMDEzMDUzMF8wNzI0MTdfNDgz.xml,,Danmark,7200 Grindsted,Hedemarken 23,7200  Grindsted,Heimdalsvej 22 F,7200 Grindsted,Hedemarken 23,kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,2013-05-21,2013-05-21,2013-05-28,Andre eksterne omkostninger omfatter omkostninger til administration.,32285201.0,10097169.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2012 for MT Gulve Holding ApS.,"Vi har revideret Ã¥rsregnskabet for MT Gulve Holding ApS for regnskabsÃ¥ret 1. januar - 31. december 2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,,Brian Majlund,Michael Tullesen,Michael Tullesen,"Martinsen, Statsautoriseret Revisionspartnerselskab",MT Gulve Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",Grindsted,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2012-12-31,2012-01-01,2013-05-21,Grindsted,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",75 32 12 33,urn:ofk:oid:13875480,indberetninger-20180424,2.5124266,10097169.0,,2018-04-01T12:43:53.203Z,2013-05-31T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-54.126,2013-05-31T22:00:00.000Z,163681.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10097169,2011-12-31,2011-12-31,c180,http://regnskaber.virk.dk/96179001/Y3ZyLmRrOi8vcGRmcy8xMDA5NzE2OTtBcFMzMDQ2NzI7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/96179001/Y3ZyLmRrOi8veGJybHMvWC03NEFEQ0MyNS0yMDEzMDUzMF8wNzI0MTdfNDgz.xml,451201.0,Danmark,7200 Grindsted,Hedemarken 23,7200  Grindsted,Heimdalsvej 22 F,7200 Grindsted,Hedemarken 23,kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,2013-05-21,2013-05-21,2013-05-28,Andre eksterne omkostninger omfatter omkostninger til administration.,32285201.0,10097169.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2012 for MT Gulve Holding ApS.,"Vi har revideret Ã¥rsregnskabet for MT Gulve Holding ApS for regnskabsÃ¥ret 1. januar - 31. december 2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,125000.0,Brian Majlund,Michael Tullesen,Michael Tullesen,"Martinsen, Statsautoriseret Revisionspartnerselskab",MT Gulve Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",Grindsted,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2012-12-31,2012-01-01,2013-05-21,Grindsted,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",75 32 12 33,urn:ofk:oid:13875480,indberetninger-20180424,2.5124266,10097169.0,,2018-04-01T12:43:53.203Z,2013-05-31T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-54.126,2013-05-31T22:00:00.000Z,,,,,,,,,,,,,576201.0,,,,,,,,,,,,,,,,,,,,,,,,
10097169,2011-12-31,2011-12-31,c253,http://regnskaber.virk.dk/96179001/Y3ZyLmRrOi8vcGRmcy8xMDA5NzE2OTtBcFMzMDQ2NzI7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/96179001/Y3ZyLmRrOi8veGJybHMvWC03NEFEQ0MyNS0yMDEzMDUzMF8wNzI0MTdfNDgz.xml,-26581.0,Danmark,7200 Grindsted,Hedemarken 23,7200  Grindsted,Heimdalsvej 22 F,7200 Grindsted,Hedemarken 23,kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,2013-05-21,2013-05-21,2013-05-28,Andre eksterne omkostninger omfatter omkostninger til administration.,32285201.0,10097169.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2012 for MT Gulve Holding ApS.,"Vi har revideret Ã¥rsregnskabet for MT Gulve Holding ApS for regnskabsÃ¥ret 1. januar - 31. december 2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,62500.0,Brian Majlund,Michael Tullesen,Michael Tullesen,"Martinsen, Statsautoriseret Revisionspartnerselskab",MT Gulve Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",Grindsted,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2012-12-31,2012-01-01,2013-05-21,Grindsted,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",75 32 12 33,urn:ofk:oid:13875480,indberetninger-20180424,2.5124266,10097169.0,,2018-04-01T12:43:53.203Z,2013-05-31T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-54.126,2013-05-31T22:00:00.000Z,,,,,,,,,,,,,35919.0,,,,,,,,,,,,,,,,,,,,,,,,
10097169,2011-12-31,2011-12-31,c4,http://regnskaber.virk.dk/96179001/Y3ZyLmRrOi8vcGRmcy8xMDA5NzE2OTtBcFMzMDQ2NzI7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/96179001/Y3ZyLmRrOi8veGJybHMvWC03NEFEQ0MyNS0yMDEzMDUzMF8wNzI0MTdfNDgz.xml,,Danmark,7200 Grindsted,Hedemarken 23,7200  Grindsted,Heimdalsvej 22 F,7200 Grindsted,Hedemarken 23,kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,2013-05-21,2013-05-21,2013-05-28,Andre eksterne omkostninger omfatter omkostninger til administration.,32285201.0,10097169.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2012 for MT Gulve Holding ApS.,"Vi har revideret Ã¥rsregnskabet for MT Gulve Holding ApS for regnskabsÃ¥ret 1. januar - 31. december 2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,,Brian Majlund,Michael Tullesen,Michael Tullesen,"Martinsen, Statsautoriseret Revisionspartnerselskab",MT Gulve Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",Grindsted,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2012-12-31,2012-01-01,2013-05-21,Grindsted,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",75 32 12 33,urn:ofk:oid:13875480,indberetninger-20180424,2.5124266,10097169.0,,2018-04-01T12:43:53.203Z,2013-05-31T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-54.126,2013-05-31T22:00:00.000Z,,,,,,,,,,,,,612120.0,1613549.0,69.0,125000.0,1001429.0,135000.0,-77824.0,1613549.0,1691373.0,35919.0,576201.0,612120.0,487703.0,70939.0,424620.0,-627444.0,1620434.0,487703.0,1691373.0,513657.0,357894.0,20763.0,,,
