entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,ExtraordinaryProfitLossBeforeTax,GrossResult,IdentificationNumberCvrOfReportingEntity,ImpairmentOfFinancialAssets,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherLongtermInvestments,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTaxPayables
32671683,2013-01-01,2013-12-31,c2,http://regnskaber.virk.dk/38617623/ZG9rdW1lbnRsYWdlcjovLzAzLzRkL2MxLzA4Lzg1LzJkODctNDAwZC04N2Y3LThiYjQwNWVlZjRhNA.xhtml,http://regnskaber.virk.dk/38617623/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzczL2M5L2FjLzI5NjMtNDI1MC1iZGI3LTEyOTM3OTUwMjMzYQ.pdf,http://regnskaber.virk.dk/38617623/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2YxLzEwLzcxLzU4MjAtNGNkOC04OWQyLTVmNWNhZTYyZTY5Mw.xml,Hornslet,8543.0,5.0,Stejlbjerg,8543 Hornslet,Stejlbjerg 5,Regnskabsklasse B,2015-06-10,2015-06-11,2341.0,-2841.0,32671683.0,9392.0,-75569.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Gustav Jensen,Gustav Jensen,GJE HOLDING ApS,Gustav Jensen,90143.0,Hornslet,2013-01-01,2013-12-31,-18067.0,2341.0,-2841.0,2014-12-31,2014-01-01,Revision er fravalgt.,20408.0,direktÃ¸r,Ingen bistand,urn:ofk:oid:5503529,indberetninger-20180424,2.595548,32671683.0,,2018-03-30T17:56:30.323Z,2015-06-11T09:18:40.741Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-53-DD,2015-06-11T09:18:40.879Z,,,,,,,,,,,,,,,,,
32671683,2013-01-01,2013-12-31,c4,http://regnskaber.virk.dk/38617623/ZG9rdW1lbnRsYWdlcjovLzAzLzRkL2MxLzA4Lzg1LzJkODctNDAwZC04N2Y3LThiYjQwNWVlZjRhNA.xhtml,http://regnskaber.virk.dk/38617623/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzczL2M5L2FjLzI5NjMtNDI1MC1iZGI3LTEyOTM3OTUwMjMzYQ.pdf,http://regnskaber.virk.dk/38617623/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2YxLzEwLzcxLzU4MjAtNGNkOC04OWQyLTVmNWNhZTYyZTY5Mw.xml,Hornslet,8543.0,5.0,Stejlbjerg,8543 Hornslet,Stejlbjerg 5,Regnskabsklasse B,2015-06-10,2015-06-11,,,32671683.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Gustav Jensen,Gustav Jensen,GJE HOLDING ApS,Gustav Jensen,,Hornslet,2013-01-01,2013-12-31,100000.0,,,2014-12-31,2014-01-01,Revision er fravalgt.,,direktÃ¸r,Ingen bistand,urn:ofk:oid:5503529,indberetninger-20180424,2.595548,32671683.0,,2018-03-30T17:56:30.323Z,2015-06-11T09:18:40.741Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-53-DD,2015-06-11T09:18:40.879Z,,,,,,,,,,,,,,,,,
32671683,2013-01-01,2013-12-31,c6,http://regnskaber.virk.dk/38617623/ZG9rdW1lbnRsYWdlcjovLzAzLzRkL2MxLzA4Lzg1LzJkODctNDAwZC04N2Y3LThiYjQwNWVlZjRhNA.xhtml,http://regnskaber.virk.dk/38617623/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzczL2M5L2FjLzI5NjMtNDI1MC1iZGI3LTEyOTM3OTUwMjMzYQ.pdf,http://regnskaber.virk.dk/38617623/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2YxLzEwLzcxLzU4MjAtNGNkOC04OWQyLTVmNWNhZTYyZTY5Mw.xml,Hornslet,8543.0,5.0,Stejlbjerg,8543 Hornslet,Stejlbjerg 5,Regnskabsklasse B,2015-06-10,2015-06-11,,,32671683.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Gustav Jensen,Gustav Jensen,GJE HOLDING ApS,Gustav Jensen,,Hornslet,2013-01-01,2013-12-31,0.0,,,2014-12-31,2014-01-01,Revision er fravalgt.,,direktÃ¸r,Ingen bistand,urn:ofk:oid:5503529,indberetninger-20180424,2.595548,32671683.0,,2018-03-30T17:56:30.323Z,2015-06-11T09:18:40.741Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-53-DD,2015-06-11T09:18:40.879Z,,,,,,,,,,,,,,,,,
32671683,2013-01-01,2013-12-31,c8,http://regnskaber.virk.dk/38617623/ZG9rdW1lbnRsYWdlcjovLzAzLzRkL2MxLzA4Lzg1LzJkODctNDAwZC04N2Y3LThiYjQwNWVlZjRhNA.xhtml,http://regnskaber.virk.dk/38617623/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzczL2M5L2FjLzI5NjMtNDI1MC1iZGI3LTEyOTM3OTUwMjMzYQ.pdf,http://regnskaber.virk.dk/38617623/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2YxLzEwLzcxLzU4MjAtNGNkOC04OWQyLTVmNWNhZTYyZTY5Mw.xml,Hornslet,8543.0,5.0,Stejlbjerg,8543 Hornslet,Stejlbjerg 5,Regnskabsklasse B,2015-06-10,2015-06-11,,,32671683.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Gustav Jensen,Gustav Jensen,GJE HOLDING ApS,Gustav Jensen,,Hornslet,2013-01-01,2013-12-31,-118067.0,,,2014-12-31,2014-01-01,Revision er fravalgt.,,direktÃ¸r,Ingen bistand,urn:ofk:oid:5503529,indberetninger-20180424,2.595548,32671683.0,,2018-03-30T17:56:30.323Z,2015-06-11T09:18:40.741Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-53-DD,2015-06-11T09:18:40.879Z,,,,,,,,,,,,,,,,,
32671683,2013-12-31,2013-12-31,c10,http://regnskaber.virk.dk/38617623/ZG9rdW1lbnRsYWdlcjovLzAzLzRkL2MxLzA4Lzg1LzJkODctNDAwZC04N2Y3LThiYjQwNWVlZjRhNA.xhtml,http://regnskaber.virk.dk/38617623/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzczL2M5L2FjLzI5NjMtNDI1MC1iZGI3LTEyOTM3OTUwMjMzYQ.pdf,http://regnskaber.virk.dk/38617623/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2YxLzEwLzcxLzU4MjAtNGNkOC04OWQyLTVmNWNhZTYyZTY5Mw.xml,Hornslet,8543.0,5.0,Stejlbjerg,8543 Hornslet,Stejlbjerg 5,Regnskabsklasse B,2015-06-10,2015-06-11,,,32671683.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Gustav Jensen,Gustav Jensen,GJE HOLDING ApS,Gustav Jensen,,Hornslet,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,Revision er fravalgt.,,direktÃ¸r,Ingen bistand,urn:ofk:oid:5503529,indberetninger-20180424,2.595548,32671683.0,,2018-03-30T17:56:30.323Z,2015-06-11T09:18:40.741Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-53-DD,2015-06-11T09:18:40.879Z,1747348.0,1375360.0,125000.0,1650360.0,1727870.0,1747348.0,19478.0,96988.0,70426.0,96988.0,26562.0,100000.0,1502870.0,19478.0,275000.0,275000.0,19478.0
32671683,2014-01-01,2014-12-31,c0,http://regnskaber.virk.dk/38617623/ZG9rdW1lbnRsYWdlcjovLzAzLzRkL2MxLzA4Lzg1LzJkODctNDAwZC04N2Y3LThiYjQwNWVlZjRhNA.xhtml,http://regnskaber.virk.dk/38617623/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzczL2M5L2FjLzI5NjMtNDI1MC1iZGI3LTEyOTM3OTUwMjMzYQ.pdf,http://regnskaber.virk.dk/38617623/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2YxLzEwLzcxLzU4MjAtNGNkOC04OWQyLTVmNWNhZTYyZTY5Mw.xml,Hornslet,8543.0,5.0,Stejlbjerg,8543 Hornslet,Stejlbjerg 5,Regnskabsklasse B,2015-06-10,2015-06-11,26856.0,-2948.0,32671683.0,0.0,-2945.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Gustav Jensen,Gustav Jensen,GJE HOLDING ApS,Gustav Jensen,32749.0,Hornslet,2013-01-01,2013-12-31,18799.0,26856.0,-2948.0,2014-12-31,2014-01-01,Revision er fravalgt.,8057.0,direktÃ¸r,Ingen bistand,urn:ofk:oid:5503529,indberetninger-20180424,2.595548,32671683.0,,2018-03-30T17:56:30.323Z,2015-06-11T09:18:40.741Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-53-DD,2015-06-11T09:18:40.879Z,,,,,,,,,,,,,,,,,
32671683,2014-01-01,2014-12-31,c1,http://regnskaber.virk.dk/38617623/ZG9rdW1lbnRsYWdlcjovLzAzLzRkL2MxLzA4Lzg1LzJkODctNDAwZC04N2Y3LThiYjQwNWVlZjRhNA.xhtml,http://regnskaber.virk.dk/38617623/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzczL2M5L2FjLzI5NjMtNDI1MC1iZGI3LTEyOTM3OTUwMjMzYQ.pdf,http://regnskaber.virk.dk/38617623/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2YxLzEwLzcxLzU4MjAtNGNkOC04OWQyLTVmNWNhZTYyZTY5Mw.xml,Hornslet,8543.0,5.0,Stejlbjerg,8543 Hornslet,Stejlbjerg 5,Regnskabsklasse B,2015-06-10,2015-06-11,,,32671683.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Gustav Jensen,Gustav Jensen,GJE HOLDING ApS,Gustav Jensen,,Hornslet,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,Revision er fravalgt.,,direktÃ¸r,Ingen bistand,urn:ofk:oid:5503529,indberetninger-20180424,2.595548,32671683.0,,2018-03-30T17:56:30.323Z,2015-06-11T09:18:40.741Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-53-DD,2015-06-11T09:18:40.879Z,,,,,,,,,,,,,,,,,
32671683,2014-01-01,2014-12-31,c3,http://regnskaber.virk.dk/38617623/ZG9rdW1lbnRsYWdlcjovLzAzLzRkL2MxLzA4Lzg1LzJkODctNDAwZC04N2Y3LThiYjQwNWVlZjRhNA.xhtml,http://regnskaber.virk.dk/38617623/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzczL2M5L2FjLzI5NjMtNDI1MC1iZGI3LTEyOTM3OTUwMjMzYQ.pdf,http://regnskaber.virk.dk/38617623/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2YxLzEwLzcxLzU4MjAtNGNkOC04OWQyLTVmNWNhZTYyZTY5Mw.xml,Hornslet,8543.0,5.0,Stejlbjerg,8543 Hornslet,Stejlbjerg 5,Regnskabsklasse B,2015-06-10,2015-06-11,,,32671683.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Gustav Jensen,Gustav Jensen,GJE HOLDING ApS,Gustav Jensen,,Hornslet,2013-01-01,2013-12-31,100000.0,,,2014-12-31,2014-01-01,Revision er fravalgt.,,direktÃ¸r,Ingen bistand,urn:ofk:oid:5503529,indberetninger-20180424,2.595548,32671683.0,,2018-03-30T17:56:30.323Z,2015-06-11T09:18:40.741Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-53-DD,2015-06-11T09:18:40.879Z,,,,,,,,,,,,,,,,,
32671683,2014-01-01,2014-12-31,c7,http://regnskaber.virk.dk/38617623/ZG9rdW1lbnRsYWdlcjovLzAzLzRkL2MxLzA4Lzg1LzJkODctNDAwZC04N2Y3LThiYjQwNWVlZjRhNA.xhtml,http://regnskaber.virk.dk/38617623/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzczL2M5L2FjLzI5NjMtNDI1MC1iZGI3LTEyOTM3OTUwMjMzYQ.pdf,http://regnskaber.virk.dk/38617623/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2YxLzEwLzcxLzU4MjAtNGNkOC04OWQyLTVmNWNhZTYyZTY5Mw.xml,Hornslet,8543.0,5.0,Stejlbjerg,8543 Hornslet,Stejlbjerg 5,Regnskabsklasse B,2015-06-10,2015-06-11,,,32671683.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Gustav Jensen,Gustav Jensen,GJE HOLDING ApS,Gustav Jensen,,Hornslet,2013-01-01,2013-12-31,-81201.0,,,2014-12-31,2014-01-01,Revision er fravalgt.,,direktÃ¸r,Ingen bistand,urn:ofk:oid:5503529,indberetninger-20180424,2.595548,32671683.0,,2018-03-30T17:56:30.323Z,2015-06-11T09:18:40.741Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-53-DD,2015-06-11T09:18:40.879Z,,,,,,,,,,,,,,,,,
32671683,2014-12-31,2014-12-31,c9,http://regnskaber.virk.dk/38617623/ZG9rdW1lbnRsYWdlcjovLzAzLzRkL2MxLzA4Lzg1LzJkODctNDAwZC04N2Y3LThiYjQwNWVlZjRhNA.xhtml,http://regnskaber.virk.dk/38617623/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzczL2M5L2FjLzI5NjMtNDI1MC1iZGI3LTEyOTM3OTUwMjMzYQ.pdf,http://regnskaber.virk.dk/38617623/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2YxLzEwLzcxLzU4MjAtNGNkOC04OWQyLTVmNWNhZTYyZTY5Mw.xml,Hornslet,8543.0,5.0,Stejlbjerg,8543 Hornslet,Stejlbjerg 5,Regnskabsklasse B,2015-06-10,2015-06-11,,,32671683.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Gustav Jensen,Gustav Jensen,GJE HOLDING ApS,Gustav Jensen,,Hornslet,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,Revision er fravalgt.,,direktÃ¸r,Ingen bistand,urn:ofk:oid:5503529,indberetninger-20180424,2.595548,32671683.0,,2018-03-30T17:56:30.323Z,2015-06-11T09:18:40.741Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-53-DD,2015-06-11T09:18:40.879Z,1653970.0,1586489.0,125000.0,1586489.0,1646669.0,1653970.0,7301.0,67481.0,67481.0,67481.0,0.0,100000.0,1421669.0,7301.0,0.0,0.0,7301.0
