entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorPostcodeAndTown,AddressOfAuditorStreetAndNumber,AddressOfReportingEntityPostcodeAndTown,AddressOfReportingEntityStreetAndNumber,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationOfPropertyPlantAndEquipment,DescriptionOfMemberOfExecutiveBoardApprovingStatementOfExecutiveAndSupervisoryBoard,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Assets,ContractWorkInProgress,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToOtherCreditInstitutions,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDebtToOtherCreditInstitutions,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross
33146523,2010-09-01,2011-09-30,c123,http://regnskaber.virk.dk/32564133/Y3ZyLmRrOi8vcGRmcy8zMzE0NjUyMztBcFM0Nzk1OTQ7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/32564133/Y3ZyLmRrOi8veGJybHMvWC05MEVCNjREQS0yMDEzMDIyNV8xMTA0NDVfMTAz.xml,Danmark,9000 Aalborg,"Danalien 1, 2. tv., 9000 Aalborg",9240  Nibe,Skomagergade 7,9000 Aalborg,"Danalien 1, 2. tv., 9000 Aalborg",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 13/12-2011 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2013-01-05,2013-01-05,2010-09-01,2013-02-20,43580.0,DirektÃ¸r,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame og  administration.",12862903.0,33146523.0,12862903.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012 for Din Fagmand ApS.,Ãrsrapport,0.0,30000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Flemming M. Nielsen,Brian Holme Knudsen,Brian Holme Knudsen,"Vejgaard Revision, Kvist & Jensen Statsautoriserede revisorer ApS",Din Fagmand ApS,"Vejgaard Revision, Kvist & Jensen Statsautoriserede revisorer ApS",Nibe,-77573.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2012-09-30,2011-10-01,2013-01-05,Aalborg,98103077.0,urn:ofk:oid:13752452,indberetninger-20180424,2.5118406,33146523.0,,2018-04-01T17:20:05.688Z,2013-02-25T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-367.465,2013-02-25T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33146523,2010-09-01,2011-09-30,c3,http://regnskaber.virk.dk/32564133/Y3ZyLmRrOi8vcGRmcy8zMzE0NjUyMztBcFM0Nzk1OTQ7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/32564133/Y3ZyLmRrOi8veGJybHMvWC05MEVCNjREQS0yMDEzMDIyNV8xMTA0NDVfMTAz.xml,Danmark,9000 Aalborg,"Danalien 1, 2. tv., 9000 Aalborg",9240  Nibe,Skomagergade 7,9000 Aalborg,"Danalien 1, 2. tv., 9000 Aalborg",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 13/12-2011 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2013-01-05,2013-01-05,2010-09-01,2013-02-20,43580.0,DirektÃ¸r,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame og  administration.",12862903.0,33146523.0,12862903.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012 for Din Fagmand ApS.,Ãrsrapport,0.0,30000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Flemming M. Nielsen,Brian Holme Knudsen,Brian Holme Knudsen,"Vejgaard Revision, Kvist & Jensen Statsautoriserede revisorer ApS",Din Fagmand ApS,"Vejgaard Revision, Kvist & Jensen Statsautoriserede revisorer ApS",Nibe,-77573.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2012-09-30,2011-10-01,2013-01-05,Aalborg,98103077.0,urn:ofk:oid:13752452,indberetninger-20180424,2.5118406,33146523.0,,2018-04-01T17:20:05.688Z,2013-02-25T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-367.465,2013-02-25T23:00:00.000Z,29480.0,93613.0,43102.0,31093.0,19730.0,100.0,19730.0,-99621.0,-79991.0,1080.0,-22048.0,61440.0,,,,,,,,,,,,,,,,,,,,,,,,,
33146523,2011-09-30,2011-09-30,c4,http://regnskaber.virk.dk/32564133/Y3ZyLmRrOi8vcGRmcy8zMzE0NjUyMztBcFM0Nzk1OTQ7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/32564133/Y3ZyLmRrOi8veGJybHMvWC05MEVCNjREQS0yMDEzMDIyNV8xMTA0NDVfMTAz.xml,Danmark,9000 Aalborg,"Danalien 1, 2. tv., 9000 Aalborg",9240  Nibe,Skomagergade 7,9000 Aalborg,"Danalien 1, 2. tv., 9000 Aalborg",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 13/12-2011 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2013-01-05,2013-01-05,2010-09-01,2013-02-20,43580.0,DirektÃ¸r,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame og  administration.",12862903.0,33146523.0,12862903.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012 for Din Fagmand ApS.,Ãrsrapport,0.0,30000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Flemming M. Nielsen,Brian Holme Knudsen,Brian Holme Knudsen,"Vejgaard Revision, Kvist & Jensen Statsautoriserede revisorer ApS",Din Fagmand ApS,"Vejgaard Revision, Kvist & Jensen Statsautoriserede revisorer ApS",Nibe,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2012-09-30,2011-10-01,2013-01-05,Aalborg,98103077.0,urn:ofk:oid:13752452,indberetninger-20180424,2.5118406,33146523.0,,2018-04-01T17:20:05.688Z,2013-02-25T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-367.465,2013-02-25T23:00:00.000Z,,,,,,,,,,,,,231461.0,7350.0,80000.0,43041.0,22048.0,2427.0,188420.0,231461.0,229034.0,106743.0,106743.0,188420.0,27116.0,2518.0,188420.0,-77573.0,51577.0,122291.0,27000.0,0.0,43041.0,16598.0,11125.0,,
33146523,2011-10-01,2011-10-01,c160,http://regnskaber.virk.dk/32564133/Y3ZyLmRrOi8vcGRmcy8zMzE0NjUyMztBcFM0Nzk1OTQ7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/32564133/Y3ZyLmRrOi8veGJybHMvWC05MEVCNjREQS0yMDEzMDIyNV8xMTA0NDVfMTAz.xml,Danmark,9000 Aalborg,"Danalien 1, 2. tv., 9000 Aalborg",9240  Nibe,Skomagergade 7,9000 Aalborg,"Danalien 1, 2. tv., 9000 Aalborg",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 13/12-2011 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2013-01-05,2013-01-05,2010-09-01,2013-02-20,43580.0,DirektÃ¸r,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame og  administration.",12862903.0,33146523.0,12862903.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012 for Din Fagmand ApS.,Ãrsrapport,0.0,30000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Flemming M. Nielsen,Brian Holme Knudsen,Brian Holme Knudsen,"Vejgaard Revision, Kvist & Jensen Statsautoriserede revisorer ApS",Din Fagmand ApS,"Vejgaard Revision, Kvist & Jensen Statsautoriserede revisorer ApS",Nibe,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2012-09-30,2011-10-01,2013-01-05,Aalborg,98103077.0,urn:ofk:oid:13752452,indberetninger-20180424,2.5118406,33146523.0,,2018-04-01T17:20:05.688Z,2013-02-25T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-367.465,2013-02-25T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29480.0,217900.0
33146523,2011-10-01,2012-09-30,c1,http://regnskaber.virk.dk/32564133/Y3ZyLmRrOi8vcGRmcy8zMzE0NjUyMztBcFM0Nzk1OTQ7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/32564133/Y3ZyLmRrOi8veGJybHMvWC05MEVCNjREQS0yMDEzMDIyNV8xMTA0NDVfMTAz.xml,Danmark,9000 Aalborg,"Danalien 1, 2. tv., 9000 Aalborg",9240  Nibe,Skomagergade 7,9000 Aalborg,"Danalien 1, 2. tv., 9000 Aalborg",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 13/12-2011 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2013-01-05,2013-01-05,2010-09-01,2013-02-20,43580.0,DirektÃ¸r,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame og  administration.",12862903.0,33146523.0,12862903.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012 for Din Fagmand ApS.,Ãrsrapport,0.0,30000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Flemming M. Nielsen,Brian Holme Knudsen,Brian Holme Knudsen,"Vejgaard Revision, Kvist & Jensen Statsautoriserede revisorer ApS",Din Fagmand ApS,"Vejgaard Revision, Kvist & Jensen Statsautoriserede revisorer ApS",Nibe,-144141.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2012-09-30,2011-10-01,2013-01-05,Aalborg,98103077.0,urn:ofk:oid:13752452,indberetninger-20180424,2.5118406,33146523.0,,2018-04-01T17:20:05.688Z,2013-02-25T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-367.465,2013-02-25T23:00:00.000Z,43580.0,277645.0,219709.0,29730.0,20577.0,0.0,20577.0,-122093.0,-101516.0,2517.0,22048.0,245398.0,,,,,,,,,,,,,,,,,,,,,,,,,
33146523,2011-10-01,2012-09-30,c122,http://regnskaber.virk.dk/32564133/Y3ZyLmRrOi8vcGRmcy8zMzE0NjUyMztBcFM0Nzk1OTQ7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/32564133/Y3ZyLmRrOi8veGJybHMvWC05MEVCNjREQS0yMDEzMDIyNV8xMTA0NDVfMTAz.xml,Danmark,9000 Aalborg,"Danalien 1, 2. tv., 9000 Aalborg",9240  Nibe,Skomagergade 7,9000 Aalborg,"Danalien 1, 2. tv., 9000 Aalborg",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 13/12-2011 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2013-01-05,2013-01-05,2010-09-01,2013-02-20,43580.0,DirektÃ¸r,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame og  administration.",12862903.0,33146523.0,12862903.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012 for Din Fagmand ApS.,Ãrsrapport,0.0,30000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Flemming M. Nielsen,Brian Holme Knudsen,Brian Holme Knudsen,"Vejgaard Revision, Kvist & Jensen Statsautoriserede revisorer ApS",Din Fagmand ApS,"Vejgaard Revision, Kvist & Jensen Statsautoriserede revisorer ApS",Nibe,-144141.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2012-09-30,2011-10-01,2013-01-05,Aalborg,98103077.0,urn:ofk:oid:13752452,indberetninger-20180424,2.5118406,33146523.0,,2018-04-01T17:20:05.688Z,2013-02-25T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-367.465,2013-02-25T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33146523,2011-10-01,2012-09-30,c161,http://regnskaber.virk.dk/32564133/Y3ZyLmRrOi8vcGRmcy8zMzE0NjUyMztBcFM0Nzk1OTQ7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/32564133/Y3ZyLmRrOi8veGJybHMvWC05MEVCNjREQS0yMDEzMDIyNV8xMTA0NDVfMTAz.xml,Danmark,9000 Aalborg,"Danalien 1, 2. tv., 9000 Aalborg",9240  Nibe,Skomagergade 7,9000 Aalborg,"Danalien 1, 2. tv., 9000 Aalborg",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 13/12-2011 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2013-01-05,2013-01-05,2010-09-01,2013-02-20,43580.0,DirektÃ¸r,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame og  administration.",12862903.0,33146523.0,12862903.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012 for Din Fagmand ApS.,Ãrsrapport,0.0,30000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Flemming M. Nielsen,Brian Holme Knudsen,Brian Holme Knudsen,"Vejgaard Revision, Kvist & Jensen Statsautoriserede revisorer ApS",Din Fagmand ApS,"Vejgaard Revision, Kvist & Jensen Statsautoriserede revisorer ApS",Nibe,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2012-09-30,2011-10-01,2013-01-05,Aalborg,98103077.0,urn:ofk:oid:13752452,indberetninger-20180424,2.5118406,33146523.0,,2018-04-01T17:20:05.688Z,2013-02-25T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-367.465,2013-02-25T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33146523,2011-10-01,2012-09-30,c71,http://regnskaber.virk.dk/32564133/Y3ZyLmRrOi8vcGRmcy8zMzE0NjUyMztBcFM0Nzk1OTQ7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/32564133/Y3ZyLmRrOi8veGJybHMvWC05MEVCNjREQS0yMDEzMDIyNV8xMTA0NDVfMTAz.xml,Danmark,9000 Aalborg,"Danalien 1, 2. tv., 9000 Aalborg",9240  Nibe,Skomagergade 7,9000 Aalborg,"Danalien 1, 2. tv., 9000 Aalborg",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 13/12-2011 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2013-01-05,2013-01-05,2010-09-01,2013-02-20,43580.0,DirektÃ¸r,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame og  administration.",12862903.0,33146523.0,12862903.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012 for Din Fagmand ApS.,Ãrsrapport,0.0,30000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Flemming M. Nielsen,Brian Holme Knudsen,Brian Holme Knudsen,"Vejgaard Revision, Kvist & Jensen Statsautoriserede revisorer ApS",Din Fagmand ApS,"Vejgaard Revision, Kvist & Jensen Statsautoriserede revisorer ApS",Nibe,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2012-09-30,2011-10-01,2013-01-05,Aalborg,98103077.0,urn:ofk:oid:13752452,indberetninger-20180424,2.5118406,33146523.0,,2018-04-01T17:20:05.688Z,2013-02-25T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-367.465,2013-02-25T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33146523,2012-09-30,2012-09-30,c162,http://regnskaber.virk.dk/32564133/Y3ZyLmRrOi8vcGRmcy8zMzE0NjUyMztBcFM0Nzk1OTQ7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/32564133/Y3ZyLmRrOi8veGJybHMvWC05MEVCNjREQS0yMDEzMDIyNV8xMTA0NDVfMTAz.xml,Danmark,9000 Aalborg,"Danalien 1, 2. tv., 9000 Aalborg",9240  Nibe,Skomagergade 7,9000 Aalborg,"Danalien 1, 2. tv., 9000 Aalborg",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 13/12-2011 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2013-01-05,2013-01-05,2010-09-01,2013-02-20,43580.0,DirektÃ¸r,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame og  administration.",12862903.0,33146523.0,12862903.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012 for Din Fagmand ApS.,Ãrsrapport,0.0,30000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Flemming M. Nielsen,Brian Holme Knudsen,Brian Holme Knudsen,"Vejgaard Revision, Kvist & Jensen Statsautoriserede revisorer ApS",Din Fagmand ApS,"Vejgaard Revision, Kvist & Jensen Statsautoriserede revisorer ApS",Nibe,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2012-09-30,2011-10-01,2013-01-05,Aalborg,98103077.0,urn:ofk:oid:13752452,indberetninger-20180424,2.5118406,33146523.0,,2018-04-01T17:20:05.688Z,2013-02-25T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-367.465,2013-02-25T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,144840.0,,,,,,,,,73060.0,217900.0
33146523,2012-09-30,2012-09-30,c308,http://regnskaber.virk.dk/32564133/Y3ZyLmRrOi8vcGRmcy8zMzE0NjUyMztBcFM0Nzk1OTQ7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/32564133/Y3ZyLmRrOi8veGJybHMvWC05MEVCNjREQS0yMDEzMDIyNV8xMTA0NDVfMTAz.xml,Danmark,9000 Aalborg,"Danalien 1, 2. tv., 9000 Aalborg",9240  Nibe,Skomagergade 7,9000 Aalborg,"Danalien 1, 2. tv., 9000 Aalborg",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 13/12-2011 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2013-01-05,2013-01-05,2010-09-01,2013-02-20,43580.0,DirektÃ¸r,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame og  administration.",12862903.0,33146523.0,12862903.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012 for Din Fagmand ApS.,Ãrsrapport,0.0,30000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Flemming M. Nielsen,Brian Holme Knudsen,Brian Holme Knudsen,"Vejgaard Revision, Kvist & Jensen Statsautoriserede revisorer ApS",Din Fagmand ApS,"Vejgaard Revision, Kvist & Jensen Statsautoriserede revisorer ApS",Nibe,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2012-09-30,2011-10-01,2013-01-05,Aalborg,98103077.0,urn:ofk:oid:13752452,indberetninger-20180424,2.5118406,33146523.0,,2018-04-01T17:20:05.688Z,2013-02-25T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-367.465,2013-02-25T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
