entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,AdditionsToInvestments,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,PropertyPlantAndEquipmentGross,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpenseOnOrdinaryActivities,TypeOfAuditorAssistance,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,NumberOfEmployees,OtherLongtermReceivables,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,InvestmentsGross,NameOfAuditFirm,NameAndSurnameOfMemberOfExecutiveBoard
32342779,2015-01-01,2015-12-31,c175,,http://regnskaber.virk.dk/97724323/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzUyL2ZhLzlmLzViZTEtNDA3MC1iYmRiLWQ5ZDNkMjU4ZGE2NA.pdf,http://regnskaber.virk.dk/97724323/ZG9rdW1lbnRsYWdlcjovLzAzLzYxLzNlLzJkLzc4LzRhZmItNGM1OS1iYTFlLTU2ZDNlNzBkMmI4Zg.xml,true,1458.0,219.0,35000.0,Randers C,8900.0,"4, 2., Box 4002",Thors Bakke,KÃ¸benhavn K,1092.0,2-12,Holmens Kanal,8920 Randers NV,Parkboulevarden 31,DK-8900 Randers C,"Thors Bakke 4, 2., Box 4002",Til kapitalejerne i Dokupartner ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",45614.0,2017-01-30,2014-01-02,2017-01-30,0.0,1458.0,Statsautoriseret revisor,-983487.0,1172548.0,20222670.0,32342779.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Dokupartner ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Rasborg,SÃ¸ren EssenbÃ¦k Bundgaard,Danske Bank Erhverv Direct,Dokupartner ApS,BDO Statsautoriseret revisionsaktieselskab,170572.0,-1244.0,Randers,32320.0,2015-01-01,2015-12-31,142203.0,187817.0,189061.0,35000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2016-12-31,2016-01-01,true,2017-01-30,Randers,6747.0,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2017 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,-45614.0,RevisionspÃ¥tegning,773848.0,urn:ofk:oid:23446978,indberetninger-20180424,2.5097342,32342779.0,,2018-03-27T13:44:46.492Z,2017-02-02T13:12:48.869Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-93-LR,2017-02-02T13:12:49.046Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
32342779,2015-01-01,2015-12-31,c178,,http://regnskaber.virk.dk/97724323/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzUyL2ZhLzlmLzViZTEtNDA3MC1iYmRiLWQ5ZDNkMjU4ZGE2NA.pdf,http://regnskaber.virk.dk/97724323/ZG9rdW1lbnRsYWdlcjovLzAzLzYxLzNlLzJkLzc4LzRhZmItNGM1OS1iYTFlLTU2ZDNlNzBkMmI4Zg.xml,true,1458.0,219.0,35000.0,Randers C,8900.0,"4, 2., Box 4002",Thors Bakke,KÃ¸benhavn K,1092.0,2-12,Holmens Kanal,8920 Randers NV,Parkboulevarden 31,DK-8900 Randers C,"Thors Bakke 4, 2., Box 4002",Til kapitalejerne i Dokupartner ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-01-30,2014-01-02,2017-01-30,,1458.0,Statsautoriseret revisor,,,20222670.0,32342779.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Dokupartner ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Rasborg,SÃ¸ren EssenbÃ¦k Bundgaard,Danske Bank Erhverv Direct,Dokupartner ApS,BDO Statsautoriseret revisionsaktieselskab,,,Randers,,2015-01-01,2015-12-31,0.0,,,35000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2016-12-31,2016-01-01,true,2017-01-30,Randers,,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2017 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,RevisionspÃ¥tegning,,urn:ofk:oid:23446978,indberetninger-20180424,2.5097342,32342779.0,,2018-03-27T13:44:46.492Z,2017-02-02T13:12:48.869Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-93-LR,2017-02-02T13:12:49.046Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
32342779,2015-01-01,2015-12-31,c196,,http://regnskaber.virk.dk/97724323/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzUyL2ZhLzlmLzViZTEtNDA3MC1iYmRiLWQ5ZDNkMjU4ZGE2NA.pdf,http://regnskaber.virk.dk/97724323/ZG9rdW1lbnRsYWdlcjovLzAzLzYxLzNlLzJkLzc4LzRhZmItNGM1OS1iYTFlLTU2ZDNlNzBkMmI4Zg.xml,true,1458.0,219.0,35000.0,Randers C,8900.0,"4, 2., Box 4002",Thors Bakke,KÃ¸benhavn K,1092.0,2-12,Holmens Kanal,8920 Randers NV,Parkboulevarden 31,DK-8900 Randers C,"Thors Bakke 4, 2., Box 4002",Til kapitalejerne i Dokupartner ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-01-30,2014-01-02,2017-01-30,,1458.0,Statsautoriseret revisor,,,20222670.0,32342779.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Dokupartner ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Rasborg,SÃ¸ren EssenbÃ¦k Bundgaard,Danske Bank Erhverv Direct,Dokupartner ApS,BDO Statsautoriseret revisionsaktieselskab,,,Randers,,2015-01-01,2015-12-31,142203.0,,,35000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2016-12-31,2016-01-01,true,2017-01-30,Randers,,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2017 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,RevisionspÃ¥tegning,,urn:ofk:oid:23446978,indberetninger-20180424,2.5097342,32342779.0,,2018-03-27T13:44:46.492Z,2017-02-02T13:12:48.869Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-93-LR,2017-02-02T13:12:49.046Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
32342779,2015-12-31,2015-12-31,c172,,http://regnskaber.virk.dk/97724323/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzUyL2ZhLzlmLzViZTEtNDA3MC1iYmRiLWQ5ZDNkMjU4ZGE2NA.pdf,http://regnskaber.virk.dk/97724323/ZG9rdW1lbnRsYWdlcjovLzAzLzYxLzNlLzJkLzc4LzRhZmItNGM1OS1iYTFlLTU2ZDNlNzBkMmI4Zg.xml,true,1458.0,219.0,35000.0,Randers C,8900.0,"4, 2., Box 4002",Thors Bakke,KÃ¸benhavn K,1092.0,2-12,Holmens Kanal,8920 Randers NV,Parkboulevarden 31,DK-8900 Randers C,"Thors Bakke 4, 2., Box 4002",Til kapitalejerne i Dokupartner ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-01-30,2014-01-02,2017-01-30,,1458.0,Statsautoriseret revisor,,,20222670.0,32342779.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Dokupartner ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Rasborg,SÃ¸ren EssenbÃ¦k Bundgaard,Danske Bank Erhverv Direct,Dokupartner ApS,BDO Statsautoriseret revisionsaktieselskab,,,Randers,,2015-01-01,2015-12-31,,,,35000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2016-12-31,2016-01-01,true,2017-01-30,Randers,,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2017 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,RevisionspÃ¥tegning,,urn:ofk:oid:23446978,indberetninger-20180424,2.5097342,32342779.0,,2018-03-27T13:44:46.492Z,2017-02-02T13:12:48.869Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-93-LR,2017-02-02T13:12:49.046Z,749660.0,304567.0,50000.0,52734.0,220671.0,0.0,749660.0,528989.0,11070.0,11070.0,2.0,11070.0,134256.0,0.0,0.0,0.0,0.0,170671.0,528989.0,1.0,434023.0,45614.0,349118.0,381289.0,,,
32342779,2016-01-01,2016-01-01,c227,,http://regnskaber.virk.dk/97724323/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzUyL2ZhLzlmLzViZTEtNDA3MC1iYmRiLWQ5ZDNkMjU4ZGE2NA.pdf,http://regnskaber.virk.dk/97724323/ZG9rdW1lbnRsYWdlcjovLzAzLzYxLzNlLzJkLzc4LzRhZmItNGM1OS1iYTFlLTU2ZDNlNzBkMmI4Zg.xml,true,1458.0,219.0,35000.0,Randers C,8900.0,"4, 2., Box 4002",Thors Bakke,KÃ¸benhavn K,1092.0,2-12,Holmens Kanal,8920 Randers NV,Parkboulevarden 31,DK-8900 Randers C,"Thors Bakke 4, 2., Box 4002",Til kapitalejerne i Dokupartner ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-01-30,2014-01-02,2017-01-30,,1458.0,Statsautoriseret revisor,,,20222670.0,32342779.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Dokupartner ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Rasborg,SÃ¸ren EssenbÃ¦k Bundgaard,Danske Bank Erhverv Direct,Dokupartner ApS,BDO Statsautoriseret revisionsaktieselskab,,,Randers,,2015-01-01,2015-12-31,,,,35000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2016-12-31,2016-01-01,true,2017-01-30,Randers,,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2017 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,RevisionspÃ¥tegning,,urn:ofk:oid:23446978,indberetninger-20180424,2.5097342,32342779.0,,2018-03-27T13:44:46.492Z,2017-02-02T13:12:48.869Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-93-LR,2017-02-02T13:12:49.046Z,,,,,50000.0,,,,,,,,,,,,,,,,,,,,,,
32342779,2016-01-01,2016-01-01,c254,,http://regnskaber.virk.dk/97724323/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzUyL2ZhLzlmLzViZTEtNDA3MC1iYmRiLWQ5ZDNkMjU4ZGE2NA.pdf,http://regnskaber.virk.dk/97724323/ZG9rdW1lbnRsYWdlcjovLzAzLzYxLzNlLzJkLzc4LzRhZmItNGM1OS1iYTFlLTU2ZDNlNzBkMmI4Zg.xml,true,1458.0,219.0,35000.0,Randers C,8900.0,"4, 2., Box 4002",Thors Bakke,KÃ¸benhavn K,1092.0,2-12,Holmens Kanal,8920 Randers NV,Parkboulevarden 31,DK-8900 Randers C,"Thors Bakke 4, 2., Box 4002",Til kapitalejerne i Dokupartner ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-01-30,2014-01-02,2017-01-30,,1458.0,Statsautoriseret revisor,,,20222670.0,32342779.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Dokupartner ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Rasborg,SÃ¸ren EssenbÃ¦k Bundgaard,Danske Bank Erhverv Direct,Dokupartner ApS,BDO Statsautoriseret revisionsaktieselskab,,,Randers,,2015-01-01,2015-12-31,,,,35000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2016-12-31,2016-01-01,true,2017-01-30,Randers,,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2017 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,RevisionspÃ¥tegning,,urn:ofk:oid:23446978,indberetninger-20180424,2.5097342,32342779.0,,2018-03-27T13:44:46.492Z,2017-02-02T13:12:48.869Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-93-LR,2017-02-02T13:12:49.046Z,,,,,170671.0,,,,,,,,,,,,,,,,,,,,,,
32342779,2016-01-01,2016-01-01,c258,,http://regnskaber.virk.dk/97724323/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzUyL2ZhLzlmLzViZTEtNDA3MC1iYmRiLWQ5ZDNkMjU4ZGE2NA.pdf,http://regnskaber.virk.dk/97724323/ZG9rdW1lbnRsYWdlcjovLzAzLzYxLzNlLzJkLzc4LzRhZmItNGM1OS1iYTFlLTU2ZDNlNzBkMmI4Zg.xml,true,1458.0,219.0,35000.0,Randers C,8900.0,"4, 2., Box 4002",Thors Bakke,KÃ¸benhavn K,1092.0,2-12,Holmens Kanal,8920 Randers NV,Parkboulevarden 31,DK-8900 Randers C,"Thors Bakke 4, 2., Box 4002",Til kapitalejerne i Dokupartner ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-01-30,2014-01-02,2017-01-30,,1458.0,Statsautoriseret revisor,,,20222670.0,32342779.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Dokupartner ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Rasborg,SÃ¸ren EssenbÃ¦k Bundgaard,Danske Bank Erhverv Direct,Dokupartner ApS,BDO Statsautoriseret revisionsaktieselskab,,,Randers,,2015-01-01,2015-12-31,,,,35000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2016-12-31,2016-01-01,true,2017-01-30,Randers,,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2017 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,RevisionspÃ¥tegning,,urn:ofk:oid:23446978,indberetninger-20180424,2.5097342,32342779.0,,2018-03-27T13:44:46.492Z,2017-02-02T13:12:48.869Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-93-LR,2017-02-02T13:12:49.046Z,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
32342779,2016-01-01,2016-01-01,c576,,http://regnskaber.virk.dk/97724323/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzUyL2ZhLzlmLzViZTEtNDA3MC1iYmRiLWQ5ZDNkMjU4ZGE2NA.pdf,http://regnskaber.virk.dk/97724323/ZG9rdW1lbnRsYWdlcjovLzAzLzYxLzNlLzJkLzc4LzRhZmItNGM1OS1iYTFlLTU2ZDNlNzBkMmI4Zg.xml,true,1458.0,219.0,35000.0,Randers C,8900.0,"4, 2., Box 4002",Thors Bakke,KÃ¸benhavn K,1092.0,2-12,Holmens Kanal,8920 Randers NV,Parkboulevarden 31,DK-8900 Randers C,"Thors Bakke 4, 2., Box 4002",Til kapitalejerne i Dokupartner ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-01-30,2014-01-02,2017-01-30,,1458.0,Statsautoriseret revisor,,,20222670.0,32342779.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Dokupartner ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Rasborg,SÃ¸ren EssenbÃ¦k Bundgaard,Danske Bank Erhverv Direct,Dokupartner ApS,BDO Statsautoriseret revisionsaktieselskab,,,Randers,,2015-01-01,2015-12-31,,,,35000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2016-12-31,2016-01-01,true,2017-01-30,Randers,,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2017 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,RevisionspÃ¥tegning,,urn:ofk:oid:23446978,indberetninger-20180424,2.5097342,32342779.0,,2018-03-27T13:44:46.492Z,2017-02-02T13:12:48.869Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-93-LR,2017-02-02T13:12:49.046Z,,,,,,,,,,,,,,,,,,,,,,,,,11070.0,,
32342779,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/97724323/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzUyL2ZhLzlmLzViZTEtNDA3MC1iYmRiLWQ5ZDNkMjU4ZGE2NA.pdf,http://regnskaber.virk.dk/97724323/ZG9rdW1lbnRsYWdlcjovLzAzLzYxLzNlLzJkLzc4LzRhZmItNGM1OS1iYTFlLTU2ZDNlNzBkMmI4Zg.xml,true,1458.0,219.0,35000.0,Randers C,8900.0,"4, 2., Box 4002",Thors Bakke,KÃ¸benhavn K,1092.0,2-12,Holmens Kanal,8920 Randers NV,Parkboulevarden 31,DK-8900 Randers C,"Thors Bakke 4, 2., Box 4002",Til kapitalejerne i Dokupartner ApS,1600.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",35200.0,2017-01-30,2014-01-02,2017-01-30,-1458.0,1458.0,Statsautoriseret revisor,-1027841.0,1192473.0,20222670.0,32342779.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Dokupartner ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Rasborg,SÃ¸ren EssenbÃ¦k Bundgaard,Danske Bank Erhverv Direct,Dokupartner ApS,BDO Statsautoriseret revisionsaktieselskab,162845.0,-1641.0,Randers,52544.0,2015-01-01,2015-12-31,124733.0,161533.0,163174.0,35000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2016-12-31,2016-01-01,true,2017-01-30,Randers,4712.0,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2017 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,-36800.0,RevisionspÃ¥tegning,807740.0,urn:ofk:oid:23446978,indberetninger-20180424,2.5097342,32342779.0,,2018-03-27T13:44:46.492Z,2017-02-02T13:12:48.869Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-93-LR,2017-02-02T13:12:49.046Z,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
32342779,2016-01-01,2016-12-31,c177,,http://regnskaber.virk.dk/97724323/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzUyL2ZhLzlmLzViZTEtNDA3MC1iYmRiLWQ5ZDNkMjU4ZGE2NA.pdf,http://regnskaber.virk.dk/97724323/ZG9rdW1lbnRsYWdlcjovLzAzLzYxLzNlLzJkLzc4LzRhZmItNGM1OS1iYTFlLTU2ZDNlNzBkMmI4Zg.xml,true,1458.0,219.0,35000.0,Randers C,8900.0,"4, 2., Box 4002",Thors Bakke,KÃ¸benhavn K,1092.0,2-12,Holmens Kanal,8920 Randers NV,Parkboulevarden 31,DK-8900 Randers C,"Thors Bakke 4, 2., Box 4002",Til kapitalejerne i Dokupartner ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-01-30,2014-01-02,2017-01-30,,1458.0,Statsautoriseret revisor,,,20222670.0,32342779.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Dokupartner ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Rasborg,SÃ¸ren EssenbÃ¦k Bundgaard,Danske Bank Erhverv Direct,Dokupartner ApS,BDO Statsautoriseret revisionsaktieselskab,,,Randers,,2015-01-01,2015-12-31,101200.0,,,35000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2016-12-31,2016-01-01,true,2017-01-30,Randers,,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2017 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,RevisionspÃ¥tegning,,urn:ofk:oid:23446978,indberetninger-20180424,2.5097342,32342779.0,,2018-03-27T13:44:46.492Z,2017-02-02T13:12:48.869Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-93-LR,2017-02-02T13:12:49.046Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
