entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DisclosureOfMortgagesAndCollaterals,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DepositsLongtermLiabilitiesOtherThanProvisions,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermMortgageDebt,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxReceivables,DividendPaid,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
29935157,2015-01-01,2015-12-31,c3,http://regnskaber.virk.dk/75153992/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzQ4LzUyLzRjL2RhYjYtNDQ5MC1hOTFkLTY1M2FiMzAyOWY4NQ.xhtml,http://regnskaber.virk.dk/75153992/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzE5LzlmLzVkL2E0NzMtNGZmYi1iOTQzLWMwMTJmNGQ5NDQ3MQ.pdf,http://regnskaber.virk.dk/75153992/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzYwL2ZlLzk4L2VhM2QtNDM1MS1hNjFmLTgzNzMxYmEyYzY3Yg.xml,true,Danmark,DK,Slagelse,4200.0,8.0,Nytorv,Ringsted,4100.0,2.0,NÃ¸rregade,SorÃ¸,4180.0,2.0,Egestubben,4200 Slagelse,Nytorv 8,Til den daglige ledelse i SMI Ejendomme ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-03-15,2017-03-29,206902.0,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for gÃ¦ld til realkreditinstitutter, 1.526 tkr. er der givet pant i grunde og bygninger, hvis regnskabsmÃ¦ssige vÃ¦rdi pr. 31/12-2016 udgÃ¸r 4.370 tkr.</p>",640267.0,29935157.0,1005132190.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,SÃ¸ren Dalsgaard,Terry Jensen,Terry Jan Sennefelder Jensen,Nordea Bank Danmark A/S,SMI EJENDOMME ApS,"DALSGAARD, STAHL & WÃLDIKE, statsautoriseret revisionsanpartsselskab",1639736.0,SorÃ¸,2015-01-01,2015-12-31,-892017.0,-1206371.0,433365.0,2016-12-31,2016-01-01,true,false,2017-03-15,Slagelse,-314354.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23664840,indberetninger-20180424,2.5955513,29935157.0,,2018-03-28T04:56:39.342Z,2017-03-30T11:10:00.234Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-44-LX,2017-03-30T11:10:00.658Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29935157,2015-01-01,2015-12-31,c5,http://regnskaber.virk.dk/75153992/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzQ4LzUyLzRjL2RhYjYtNDQ5MC1hOTFkLTY1M2FiMzAyOWY4NQ.xhtml,http://regnskaber.virk.dk/75153992/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzE5LzlmLzVkL2E0NzMtNGZmYi1iOTQzLWMwMTJmNGQ5NDQ3MQ.pdf,http://regnskaber.virk.dk/75153992/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzYwL2ZlLzk4L2VhM2QtNDM1MS1hNjFmLTgzNzMxYmEyYzY3Yg.xml,true,Danmark,DK,Slagelse,4200.0,8.0,Nytorv,Ringsted,4100.0,2.0,NÃ¸rregade,SorÃ¸,4180.0,2.0,Egestubben,4200 Slagelse,Nytorv 8,Til den daglige ledelse i SMI Ejendomme ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-03-15,2017-03-29,,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for gÃ¦ld til realkreditinstitutter, 1.526 tkr. er der givet pant i grunde og bygninger, hvis regnskabsmÃ¦ssige vÃ¦rdi pr. 31/12-2016 udgÃ¸r 4.370 tkr.</p>",,29935157.0,1005132190.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,SÃ¸ren Dalsgaard,Terry Jensen,Terry Jan Sennefelder Jensen,Nordea Bank Danmark A/S,SMI EJENDOMME ApS,"DALSGAARD, STAHL & WÃLDIKE, statsautoriseret revisionsanpartsselskab",,SorÃ¸,2015-01-01,2015-12-31,325000.0,,,2016-12-31,2016-01-01,true,false,2017-03-15,Slagelse,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23664840,indberetninger-20180424,2.5955513,29935157.0,,2018-03-28T04:56:39.342Z,2017-03-30T11:10:00.234Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-44-LX,2017-03-30T11:10:00.658Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29935157,2015-01-01,2015-12-31,c7,http://regnskaber.virk.dk/75153992/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzQ4LzUyLzRjL2RhYjYtNDQ5MC1hOTFkLTY1M2FiMzAyOWY4NQ.xhtml,http://regnskaber.virk.dk/75153992/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzE5LzlmLzVkL2E0NzMtNGZmYi1iOTQzLWMwMTJmNGQ5NDQ3MQ.pdf,http://regnskaber.virk.dk/75153992/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzYwL2ZlLzk4L2VhM2QtNDM1MS1hNjFmLTgzNzMxYmEyYzY3Yg.xml,true,Danmark,DK,Slagelse,4200.0,8.0,Nytorv,Ringsted,4100.0,2.0,NÃ¸rregade,SorÃ¸,4180.0,2.0,Egestubben,4200 Slagelse,Nytorv 8,Til den daglige ledelse i SMI Ejendomme ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-03-15,2017-03-29,,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for gÃ¦ld til realkreditinstitutter, 1.526 tkr. er der givet pant i grunde og bygninger, hvis regnskabsmÃ¦ssige vÃ¦rdi pr. 31/12-2016 udgÃ¸r 4.370 tkr.</p>",,29935157.0,1005132190.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,SÃ¸ren Dalsgaard,Terry Jensen,Terry Jan Sennefelder Jensen,Nordea Bank Danmark A/S,SMI EJENDOMME ApS,"DALSGAARD, STAHL & WÃLDIKE, statsautoriseret revisionsanpartsselskab",,SorÃ¸,2015-01-01,2015-12-31,-1217017.0,,,2016-12-31,2016-01-01,true,false,2017-03-15,Slagelse,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23664840,indberetninger-20180424,2.5955513,29935157.0,,2018-03-28T04:56:39.342Z,2017-03-30T11:10:00.234Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-44-LX,2017-03-30T11:10:00.658Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29935157,2015-12-31,2015-12-31,c9,http://regnskaber.virk.dk/75153992/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzQ4LzUyLzRjL2RhYjYtNDQ5MC1hOTFkLTY1M2FiMzAyOWY4NQ.xhtml,http://regnskaber.virk.dk/75153992/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzE5LzlmLzVkL2E0NzMtNGZmYi1iOTQzLWMwMTJmNGQ5NDQ3MQ.pdf,http://regnskaber.virk.dk/75153992/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzYwL2ZlLzk4L2VhM2QtNDM1MS1hNjFmLTgzNzMxYmEyYzY3Yg.xml,true,Danmark,DK,Slagelse,4200.0,8.0,Nytorv,Ringsted,4100.0,2.0,NÃ¸rregade,SorÃ¸,4180.0,2.0,Egestubben,4200 Slagelse,Nytorv 8,Til den daglige ledelse i SMI Ejendomme ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-03-15,2017-03-29,,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for gÃ¦ld til realkreditinstitutter, 1.526 tkr. er der givet pant i grunde og bygninger, hvis regnskabsmÃ¦ssige vÃ¦rdi pr. 31/12-2016 udgÃ¸r 4.370 tkr.</p>",,29935157.0,1005132190.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,SÃ¸ren Dalsgaard,Terry Jensen,Terry Jan Sennefelder Jensen,Nordea Bank Danmark A/S,SMI EJENDOMME ApS,"DALSGAARD, STAHL & WÃLDIKE, statsautoriseret revisionsanpartsselskab",,SorÃ¸,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,true,false,2017-03-15,Slagelse,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23664840,indberetninger-20180424,2.5955513,29935157.0,,2018-03-28T04:56:39.342Z,2017-03-30T11:10:00.234Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-44-LX,2017-03-30T11:10:00.658Z,5320274.0,418320.0,200000.0,744174.0,155448.0,2767476.0,4576100.0,5320274.0,2099922.0,1682055.0,1526607.0,4576100.0,168442.0,104612.0,4576100.0,325000.0,452876.0,452876.0,2242476.0,168442.0,417867.0,281000.0,32255.0,157412.0,157412.0,,,
29935157,2016-01-01,2016-01-01,c10,http://regnskaber.virk.dk/75153992/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzQ4LzUyLzRjL2RhYjYtNDQ5MC1hOTFkLTY1M2FiMzAyOWY4NQ.xhtml,http://regnskaber.virk.dk/75153992/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzE5LzlmLzVkL2E0NzMtNGZmYi1iOTQzLWMwMTJmNGQ5NDQ3MQ.pdf,http://regnskaber.virk.dk/75153992/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzYwL2ZlLzk4L2VhM2QtNDM1MS1hNjFmLTgzNzMxYmEyYzY3Yg.xml,true,Danmark,DK,Slagelse,4200.0,8.0,Nytorv,Ringsted,4100.0,2.0,NÃ¸rregade,SorÃ¸,4180.0,2.0,Egestubben,4200 Slagelse,Nytorv 8,Til den daglige ledelse i SMI Ejendomme ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-03-15,2017-03-29,,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for gÃ¦ld til realkreditinstitutter, 1.526 tkr. er der givet pant i grunde og bygninger, hvis regnskabsmÃ¦ssige vÃ¦rdi pr. 31/12-2016 udgÃ¸r 4.370 tkr.</p>",,29935157.0,1005132190.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,SÃ¸ren Dalsgaard,Terry Jensen,Terry Jan Sennefelder Jensen,Nordea Bank Danmark A/S,SMI EJENDOMME ApS,"DALSGAARD, STAHL & WÃLDIKE, statsautoriseret revisionsanpartsselskab",,SorÃ¸,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,true,false,2017-03-15,Slagelse,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23664840,indberetninger-20180424,2.5955513,29935157.0,,2018-03-28T04:56:39.342Z,2017-03-30T11:10:00.234Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-44-LX,2017-03-30T11:10:00.658Z,,,,,,200000.0,,,,,,,,,,,,,,,,,,,,,,
29935157,2016-01-01,2016-01-01,c11,http://regnskaber.virk.dk/75153992/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzQ4LzUyLzRjL2RhYjYtNDQ5MC1hOTFkLTY1M2FiMzAyOWY4NQ.xhtml,http://regnskaber.virk.dk/75153992/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzE5LzlmLzVkL2E0NzMtNGZmYi1iOTQzLWMwMTJmNGQ5NDQ3MQ.pdf,http://regnskaber.virk.dk/75153992/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzYwL2ZlLzk4L2VhM2QtNDM1MS1hNjFmLTgzNzMxYmEyYzY3Yg.xml,true,Danmark,DK,Slagelse,4200.0,8.0,Nytorv,Ringsted,4100.0,2.0,NÃ¸rregade,SorÃ¸,4180.0,2.0,Egestubben,4200 Slagelse,Nytorv 8,Til den daglige ledelse i SMI Ejendomme ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-03-15,2017-03-29,,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for gÃ¦ld til realkreditinstitutter, 1.526 tkr. er der givet pant i grunde og bygninger, hvis regnskabsmÃ¦ssige vÃ¦rdi pr. 31/12-2016 udgÃ¸r 4.370 tkr.</p>",,29935157.0,1005132190.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,SÃ¸ren Dalsgaard,Terry Jensen,Terry Jan Sennefelder Jensen,Nordea Bank Danmark A/S,SMI EJENDOMME ApS,"DALSGAARD, STAHL & WÃLDIKE, statsautoriseret revisionsanpartsselskab",,SorÃ¸,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,true,false,2017-03-15,Slagelse,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23664840,indberetninger-20180424,2.5955513,29935157.0,,2018-03-28T04:56:39.342Z,2017-03-30T11:10:00.234Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-44-LX,2017-03-30T11:10:00.658Z,,,,,,2242476.0,,,,,,,,,,,,,,,,,,,,,,
29935157,2016-01-01,2016-01-01,c12,http://regnskaber.virk.dk/75153992/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzQ4LzUyLzRjL2RhYjYtNDQ5MC1hOTFkLTY1M2FiMzAyOWY4NQ.xhtml,http://regnskaber.virk.dk/75153992/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzE5LzlmLzVkL2E0NzMtNGZmYi1iOTQzLWMwMTJmNGQ5NDQ3MQ.pdf,http://regnskaber.virk.dk/75153992/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzYwL2ZlLzk4L2VhM2QtNDM1MS1hNjFmLTgzNzMxYmEyYzY3Yg.xml,true,Danmark,DK,Slagelse,4200.0,8.0,Nytorv,Ringsted,4100.0,2.0,NÃ¸rregade,SorÃ¸,4180.0,2.0,Egestubben,4200 Slagelse,Nytorv 8,Til den daglige ledelse i SMI Ejendomme ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-03-15,2017-03-29,,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for gÃ¦ld til realkreditinstitutter, 1.526 tkr. er der givet pant i grunde og bygninger, hvis regnskabsmÃ¦ssige vÃ¦rdi pr. 31/12-2016 udgÃ¸r 4.370 tkr.</p>",,29935157.0,1005132190.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,SÃ¸ren Dalsgaard,Terry Jensen,Terry Jan Sennefelder Jensen,Nordea Bank Danmark A/S,SMI EJENDOMME ApS,"DALSGAARD, STAHL & WÃLDIKE, statsautoriseret revisionsanpartsselskab",,SorÃ¸,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,true,false,2017-03-15,Slagelse,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23664840,indberetninger-20180424,2.5955513,29935157.0,,2018-03-28T04:56:39.342Z,2017-03-30T11:10:00.234Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-44-LX,2017-03-30T11:10:00.658Z,,,,,,325000.0,,,,,,,,,,,,,,,,,,,,,,
29935157,2016-01-01,2016-01-01,c13,http://regnskaber.virk.dk/75153992/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzQ4LzUyLzRjL2RhYjYtNDQ5MC1hOTFkLTY1M2FiMzAyOWY4NQ.xhtml,http://regnskaber.virk.dk/75153992/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzE5LzlmLzVkL2E0NzMtNGZmYi1iOTQzLWMwMTJmNGQ5NDQ3MQ.pdf,http://regnskaber.virk.dk/75153992/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzYwL2ZlLzk4L2VhM2QtNDM1MS1hNjFmLTgzNzMxYmEyYzY3Yg.xml,true,Danmark,DK,Slagelse,4200.0,8.0,Nytorv,Ringsted,4100.0,2.0,NÃ¸rregade,SorÃ¸,4180.0,2.0,Egestubben,4200 Slagelse,Nytorv 8,Til den daglige ledelse i SMI Ejendomme ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-03-15,2017-03-29,,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for gÃ¦ld til realkreditinstitutter, 1.526 tkr. er der givet pant i grunde og bygninger, hvis regnskabsmÃ¦ssige vÃ¦rdi pr. 31/12-2016 udgÃ¸r 4.370 tkr.</p>",,29935157.0,1005132190.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,SÃ¸ren Dalsgaard,Terry Jensen,Terry Jan Sennefelder Jensen,Nordea Bank Danmark A/S,SMI EJENDOMME ApS,"DALSGAARD, STAHL & WÃLDIKE, statsautoriseret revisionsanpartsselskab",,SorÃ¸,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,true,false,2017-03-15,Slagelse,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23664840,indberetninger-20180424,2.5955513,29935157.0,,2018-03-28T04:56:39.342Z,2017-03-30T11:10:00.234Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-44-LX,2017-03-30T11:10:00.658Z,,,,,,2767476.0,,,,,,,,,,,,,,,,,,,,,,
29935157,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/75153992/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzQ4LzUyLzRjL2RhYjYtNDQ5MC1hOTFkLTY1M2FiMzAyOWY4NQ.xhtml,http://regnskaber.virk.dk/75153992/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzE5LzlmLzVkL2E0NzMtNGZmYi1iOTQzLWMwMTJmNGQ5NDQ3MQ.pdf,http://regnskaber.virk.dk/75153992/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzYwL2ZlLzk4L2VhM2QtNDM1MS1hNjFmLTgzNzMxYmEyYzY3Yg.xml,true,Danmark,DK,Slagelse,4200.0,8.0,Nytorv,Ringsted,4100.0,2.0,NÃ¸rregade,SorÃ¸,4180.0,2.0,Egestubben,4200 Slagelse,Nytorv 8,Til den daglige ledelse i SMI Ejendomme ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-03-15,2017-03-29,206116.0,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for gÃ¦ld til realkreditinstitutter, 1.526 tkr. er der givet pant i grunde og bygninger, hvis regnskabsmÃ¦ssige vÃ¦rdi pr. 31/12-2016 udgÃ¸r 4.370 tkr.</p>",687308.0,29935157.0,1005132190.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,SÃ¸ren Dalsgaard,Terry Jensen,Terry Jan Sennefelder Jensen,Nordea Bank Danmark A/S,SMI EJENDOMME ApS,"DALSGAARD, STAHL & WÃLDIKE, statsautoriseret revisionsanpartsselskab",80645.0,SorÃ¸,2015-01-01,2015-12-31,312426.0,400547.0,481192.0,2016-12-31,2016-01-01,true,false,2017-03-15,Slagelse,88121.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23664840,indberetninger-20180424,2.5955513,29935157.0,,2018-03-28T04:56:39.342Z,2017-03-30T11:10:00.234Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-44-LX,2017-03-30T11:10:00.658Z,,,,,,,,,,,,,,,,,,,,,,,,,,325000.0,,
29935157,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/75153992/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzQ4LzUyLzRjL2RhYjYtNDQ5MC1hOTFkLTY1M2FiMzAyOWY4NQ.xhtml,http://regnskaber.virk.dk/75153992/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzE5LzlmLzVkL2E0NzMtNGZmYi1iOTQzLWMwMTJmNGQ5NDQ3MQ.pdf,http://regnskaber.virk.dk/75153992/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzYwL2ZlLzk4L2VhM2QtNDM1MS1hNjFmLTgzNzMxYmEyYzY3Yg.xml,true,Danmark,DK,Slagelse,4200.0,8.0,Nytorv,Ringsted,4100.0,2.0,NÃ¸rregade,SorÃ¸,4180.0,2.0,Egestubben,4200 Slagelse,Nytorv 8,Til den daglige ledelse i SMI Ejendomme ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-03-15,2017-03-29,,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for gÃ¦ld til realkreditinstitutter, 1.526 tkr. er der givet pant i grunde og bygninger, hvis regnskabsmÃ¦ssige vÃ¦rdi pr. 31/12-2016 udgÃ¸r 4.370 tkr.</p>",,29935157.0,1005132190.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,SÃ¸ren Dalsgaard,Terry Jensen,Terry Jan Sennefelder Jensen,Nordea Bank Danmark A/S,SMI EJENDOMME ApS,"DALSGAARD, STAHL & WÃLDIKE, statsautoriseret revisionsanpartsselskab",,SorÃ¸,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,true,false,2017-03-15,Slagelse,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23664840,indberetninger-20180424,2.5955513,29935157.0,,2018-03-28T04:56:39.342Z,2017-03-30T11:10:00.234Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-44-LX,2017-03-30T11:10:00.658Z,,,,,,,,,,,,,,,,,,,,,,,,,,,21696382.0,"REVISORERNE DALSGAARD,STAHL & WÃLDIKE STATSAUTORISERET REVISIONSAPS"
