entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherShorttermReceivables,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,PlantAndMachinery,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables
29212856,2015-10-01,2016-09-30,c2,http://regnskaber.virk.dk/65821292/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2M5LzcyLzE5LzE2MzAtNDdhMi04YTU0LWNhYjQ0YjcxNjhkZA.xhtml,http://regnskaber.virk.dk/65821292/ZG9rdW1lbnRsYWdlcjovLzAzLzg4L2E1L2Q3L2Q5L2E4NDMtNDAyZi1iOTZmLTM5NGIzOTdmMTk2NA.pdf,http://regnskaber.virk.dk/65821292/ZG9rdW1lbnRsYWdlcjovLzAzL2UyL2MxL2Y1LzgzLzE4OTUtNGYzZC04ZThjLWJlYmNiYTZlOGI4OA.xml,true,ÃrÃ¸skÃ¸bing,5970.0,4.0,GrÃ¸nnÃ¦svej,7100 Vejle,Fredericiavej 91A,Regnskabsklasse B,2018-01-23,2018-01-23,35397.0,507166.0,617825.0,29212856.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Martin Nielsen,Martin Nielsen,Nordea,NEM BYG ApS,Allan Aabling Paulsen,3159.0,6583.0,Vejle,2015-10-01,2016-09-30,57274.0,72103.0,75262.0,2017-09-30,2016-10-01,false,false,Bestyrelsen anser betingelserne for fritagelse af revision for det kommende Ã¥r som opfyldt.,14829.0,27124276.0,false,false,Ingen bistand,urn:ofk:oid:24973824,indberetninger-20180424,2.5954046,29212856,,2018-04-03T16:20:09.793Z,2018-01-22T23:05:43.424Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AB-57-SB,2018-01-22T23:05:43.580Z,,,,,,,,,,,,,,,,,,,
29212856,2015-10-01,2016-09-30,c4,http://regnskaber.virk.dk/65821292/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2M5LzcyLzE5LzE2MzAtNDdhMi04YTU0LWNhYjQ0YjcxNjhkZA.xhtml,http://regnskaber.virk.dk/65821292/ZG9rdW1lbnRsYWdlcjovLzAzLzg4L2E1L2Q3L2Q5L2E4NDMtNDAyZi1iOTZmLTM5NGIzOTdmMTk2NA.pdf,http://regnskaber.virk.dk/65821292/ZG9rdW1lbnRsYWdlcjovLzAzL2UyL2MxL2Y1LzgzLzE4OTUtNGYzZC04ZThjLWJlYmNiYTZlOGI4OA.xml,true,ÃrÃ¸skÃ¸bing,5970.0,4.0,GrÃ¸nnÃ¦svej,7100 Vejle,Fredericiavej 91A,Regnskabsklasse B,2018-01-23,2018-01-23,,,,29212856.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Martin Nielsen,Martin Nielsen,Nordea,NEM BYG ApS,Allan Aabling Paulsen,,6583.0,Vejle,2015-10-01,2016-09-30,57274.0,,,2017-09-30,2016-10-01,false,false,Bestyrelsen anser betingelserne for fritagelse af revision for det kommende Ã¥r som opfyldt.,,27124276.0,false,false,Ingen bistand,urn:ofk:oid:24973824,indberetninger-20180424,2.5954046,29212856,,2018-04-03T16:20:09.793Z,2018-01-22T23:05:43.424Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AB-57-SB,2018-01-22T23:05:43.580Z,,,,,,,,,,,,,,,,,,,
29212856,2016-09-30,2016-09-30,c6,http://regnskaber.virk.dk/65821292/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2M5LzcyLzE5LzE2MzAtNDdhMi04YTU0LWNhYjQ0YjcxNjhkZA.xhtml,http://regnskaber.virk.dk/65821292/ZG9rdW1lbnRsYWdlcjovLzAzLzg4L2E1L2Q3L2Q5L2E4NDMtNDAyZi1iOTZmLTM5NGIzOTdmMTk2NA.pdf,http://regnskaber.virk.dk/65821292/ZG9rdW1lbnRsYWdlcjovLzAzL2UyL2MxL2Y1LzgzLzE4OTUtNGYzZC04ZThjLWJlYmNiYTZlOGI4OA.xml,true,ÃrÃ¸skÃ¸bing,5970.0,4.0,GrÃ¸nnÃ¦svej,7100 Vejle,Fredericiavej 91A,Regnskabsklasse B,2018-01-23,2018-01-23,,,,29212856.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Martin Nielsen,Martin Nielsen,Nordea,NEM BYG ApS,Allan Aabling Paulsen,,6583.0,Vejle,2015-10-01,2016-09-30,,,,2017-09-30,2016-10-01,false,false,Bestyrelsen anser betingelserne for fritagelse af revision for det kommende Ã¥r som opfyldt.,,27124276.0,false,false,Ingen bistand,urn:ofk:oid:24973824,indberetninger-20180424,2.5954046,29212856,,2018-04-03T16:20:09.793Z,2018-01-22T23:05:43.424Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AB-57-SB,2018-01-22T23:05:43.580Z,613527.0,359669.0,125000.0,530527.0,7478.0,180702.0,613527.0,432825.0,83000.0,351868.0,83000.0,83000.0,55702.0,432825.0,47884.0,170858.0,16180.0,16893.0,163380.0
29212856,2016-10-01,2016-10-01,c7,http://regnskaber.virk.dk/65821292/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2M5LzcyLzE5LzE2MzAtNDdhMi04YTU0LWNhYjQ0YjcxNjhkZA.xhtml,http://regnskaber.virk.dk/65821292/ZG9rdW1lbnRsYWdlcjovLzAzLzg4L2E1L2Q3L2Q5L2E4NDMtNDAyZi1iOTZmLTM5NGIzOTdmMTk2NA.pdf,http://regnskaber.virk.dk/65821292/ZG9rdW1lbnRsYWdlcjovLzAzL2UyL2MxL2Y1LzgzLzE4OTUtNGYzZC04ZThjLWJlYmNiYTZlOGI4OA.xml,true,ÃrÃ¸skÃ¸bing,5970.0,4.0,GrÃ¸nnÃ¦svej,7100 Vejle,Fredericiavej 91A,Regnskabsklasse B,2018-01-23,2018-01-23,,,,29212856.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Martin Nielsen,Martin Nielsen,Nordea,NEM BYG ApS,Allan Aabling Paulsen,,6583.0,Vejle,2015-10-01,2016-09-30,,,,2017-09-30,2016-10-01,false,false,Bestyrelsen anser betingelserne for fritagelse af revision for det kommende Ã¥r som opfyldt.,,27124276.0,false,false,Ingen bistand,urn:ofk:oid:24973824,indberetninger-20180424,2.5954046,29212856,,2018-04-03T16:20:09.793Z,2018-01-22T23:05:43.424Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AB-57-SB,2018-01-22T23:05:43.580Z,,,,,,125000.0,,,,,,,,,,,,,
29212856,2016-10-01,2016-10-01,c8,http://regnskaber.virk.dk/65821292/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2M5LzcyLzE5LzE2MzAtNDdhMi04YTU0LWNhYjQ0YjcxNjhkZA.xhtml,http://regnskaber.virk.dk/65821292/ZG9rdW1lbnRsYWdlcjovLzAzLzg4L2E1L2Q3L2Q5L2E4NDMtNDAyZi1iOTZmLTM5NGIzOTdmMTk2NA.pdf,http://regnskaber.virk.dk/65821292/ZG9rdW1lbnRsYWdlcjovLzAzL2UyL2MxL2Y1LzgzLzE4OTUtNGYzZC04ZThjLWJlYmNiYTZlOGI4OA.xml,true,ÃrÃ¸skÃ¸bing,5970.0,4.0,GrÃ¸nnÃ¦svej,7100 Vejle,Fredericiavej 91A,Regnskabsklasse B,2018-01-23,2018-01-23,,,,29212856.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Martin Nielsen,Martin Nielsen,Nordea,NEM BYG ApS,Allan Aabling Paulsen,,6583.0,Vejle,2015-10-01,2016-09-30,,,,2017-09-30,2016-10-01,false,false,Bestyrelsen anser betingelserne for fritagelse af revision for det kommende Ã¥r som opfyldt.,,27124276.0,false,false,Ingen bistand,urn:ofk:oid:24973824,indberetninger-20180424,2.5954046,29212856,,2018-04-03T16:20:09.793Z,2018-01-22T23:05:43.424Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AB-57-SB,2018-01-22T23:05:43.580Z,,,,,,55702.0,,,,,,,,,,,,,
29212856,2016-10-01,2016-10-01,c9,http://regnskaber.virk.dk/65821292/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2M5LzcyLzE5LzE2MzAtNDdhMi04YTU0LWNhYjQ0YjcxNjhkZA.xhtml,http://regnskaber.virk.dk/65821292/ZG9rdW1lbnRsYWdlcjovLzAzLzg4L2E1L2Q3L2Q5L2E4NDMtNDAyZi1iOTZmLTM5NGIzOTdmMTk2NA.pdf,http://regnskaber.virk.dk/65821292/ZG9rdW1lbnRsYWdlcjovLzAzL2UyL2MxL2Y1LzgzLzE4OTUtNGYzZC04ZThjLWJlYmNiYTZlOGI4OA.xml,true,ÃrÃ¸skÃ¸bing,5970.0,4.0,GrÃ¸nnÃ¦svej,7100 Vejle,Fredericiavej 91A,Regnskabsklasse B,2018-01-23,2018-01-23,,,,29212856.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Martin Nielsen,Martin Nielsen,Nordea,NEM BYG ApS,Allan Aabling Paulsen,,6583.0,Vejle,2015-10-01,2016-09-30,,,,2017-09-30,2016-10-01,false,false,Bestyrelsen anser betingelserne for fritagelse af revision for det kommende Ã¥r som opfyldt.,,27124276.0,false,false,Ingen bistand,urn:ofk:oid:24973824,indberetninger-20180424,2.5954046,29212856,,2018-04-03T16:20:09.793Z,2018-01-22T23:05:43.424Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AB-57-SB,2018-01-22T23:05:43.580Z,,,,,,180702.0,,,,,,,,,,,,,
29212856,2016-10-01,2017-09-30,c0,http://regnskaber.virk.dk/65821292/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2M5LzcyLzE5LzE2MzAtNDdhMi04YTU0LWNhYjQ0YjcxNjhkZA.xhtml,http://regnskaber.virk.dk/65821292/ZG9rdW1lbnRsYWdlcjovLzAzLzg4L2E1L2Q3L2Q5L2E4NDMtNDAyZi1iOTZmLTM5NGIzOTdmMTk2NA.pdf,http://regnskaber.virk.dk/65821292/ZG9rdW1lbnRsYWdlcjovLzAzL2UyL2MxL2Y1LzgzLzE4OTUtNGYzZC04ZThjLWJlYmNiYTZlOGI4OA.xml,true,ÃrÃ¸skÃ¸bing,5970.0,4.0,GrÃ¸nnÃ¦svej,7100 Vejle,Fredericiavej 91A,Regnskabsklasse B,2018-01-23,2018-01-23,29685.0,249165.0,184912.0,29212856.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Martin Nielsen,Martin Nielsen,Nordea,NEM BYG ApS,Allan Aabling Paulsen,195.0,6583.0,Vejle,2015-10-01,2016-09-30,-73741.0,-94133.0,-93938.0,2017-09-30,2016-10-01,false,false,Bestyrelsen anser betingelserne for fritagelse af revision for det kommende Ã¥r som opfyldt.,-20392.0,27124276.0,false,false,Ingen bistand,urn:ofk:oid:24973824,indberetninger-20180424,2.5954046,29212856,,2018-04-03T16:20:09.793Z,2018-01-22T23:05:43.424Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AB-57-SB,2018-01-22T23:05:43.580Z,,,,,,,,,,,,,,,,,,,
29212856,2016-10-01,2017-09-30,c1,http://regnskaber.virk.dk/65821292/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2M5LzcyLzE5LzE2MzAtNDdhMi04YTU0LWNhYjQ0YjcxNjhkZA.xhtml,http://regnskaber.virk.dk/65821292/ZG9rdW1lbnRsYWdlcjovLzAzLzg4L2E1L2Q3L2Q5L2E4NDMtNDAyZi1iOTZmLTM5NGIzOTdmMTk2NA.pdf,http://regnskaber.virk.dk/65821292/ZG9rdW1lbnRsYWdlcjovLzAzL2UyL2MxL2Y1LzgzLzE4OTUtNGYzZC04ZThjLWJlYmNiYTZlOGI4OA.xml,true,ÃrÃ¸skÃ¸bing,5970.0,4.0,GrÃ¸nnÃ¦svej,7100 Vejle,Fredericiavej 91A,Regnskabsklasse B,2018-01-23,2018-01-23,,,,29212856.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Martin Nielsen,Martin Nielsen,Nordea,NEM BYG ApS,Allan Aabling Paulsen,,6583.0,Vejle,2015-10-01,2016-09-30,,,,2017-09-30,2016-10-01,false,false,Bestyrelsen anser betingelserne for fritagelse af revision for det kommende Ã¥r som opfyldt.,,27124276.0,false,false,Ingen bistand,urn:ofk:oid:24973824,indberetninger-20180424,2.5954046,29212856,,2018-04-03T16:20:09.793Z,2018-01-22T23:05:43.424Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AB-57-SB,2018-01-22T23:05:43.580Z,,,,,,,,,,,,,,,,,,,
29212856,2016-10-01,2017-09-30,c10,http://regnskaber.virk.dk/65821292/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2M5LzcyLzE5LzE2MzAtNDdhMi04YTU0LWNhYjQ0YjcxNjhkZA.xhtml,http://regnskaber.virk.dk/65821292/ZG9rdW1lbnRsYWdlcjovLzAzLzg4L2E1L2Q3L2Q5L2E4NDMtNDAyZi1iOTZmLTM5NGIzOTdmMTk2NA.pdf,http://regnskaber.virk.dk/65821292/ZG9rdW1lbnRsYWdlcjovLzAzL2UyL2MxL2Y1LzgzLzE4OTUtNGYzZC04ZThjLWJlYmNiYTZlOGI4OA.xml,true,ÃrÃ¸skÃ¸bing,5970.0,4.0,GrÃ¸nnÃ¦svej,7100 Vejle,Fredericiavej 91A,Regnskabsklasse B,2018-01-23,2018-01-23,,,,29212856.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Martin Nielsen,Martin Nielsen,Nordea,NEM BYG ApS,Allan Aabling Paulsen,,6583.0,Vejle,2015-10-01,2016-09-30,-73741.0,,,2017-09-30,2016-10-01,false,false,Bestyrelsen anser betingelserne for fritagelse af revision for det kommende Ã¥r som opfyldt.,,27124276.0,false,false,Ingen bistand,urn:ofk:oid:24973824,indberetninger-20180424,2.5954046,29212856,,2018-04-03T16:20:09.793Z,2018-01-22T23:05:43.424Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AB-57-SB,2018-01-22T23:05:43.580Z,,,,,,,,,,,,,,,,,,,
29212856,2016-10-01,2017-09-30,c3,http://regnskaber.virk.dk/65821292/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2M5LzcyLzE5LzE2MzAtNDdhMi04YTU0LWNhYjQ0YjcxNjhkZA.xhtml,http://regnskaber.virk.dk/65821292/ZG9rdW1lbnRsYWdlcjovLzAzLzg4L2E1L2Q3L2Q5L2E4NDMtNDAyZi1iOTZmLTM5NGIzOTdmMTk2NA.pdf,http://regnskaber.virk.dk/65821292/ZG9rdW1lbnRsYWdlcjovLzAzL2UyL2MxL2Y1LzgzLzE4OTUtNGYzZC04ZThjLWJlYmNiYTZlOGI4OA.xml,true,ÃrÃ¸skÃ¸bing,5970.0,4.0,GrÃ¸nnÃ¦svej,7100 Vejle,Fredericiavej 91A,Regnskabsklasse B,2018-01-23,2018-01-23,,,,29212856.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Martin Nielsen,Martin Nielsen,Nordea,NEM BYG ApS,Allan Aabling Paulsen,,6583.0,Vejle,2015-10-01,2016-09-30,-73741.0,,,2017-09-30,2016-10-01,false,false,Bestyrelsen anser betingelserne for fritagelse af revision for det kommende Ã¥r som opfyldt.,,27124276.0,false,false,Ingen bistand,urn:ofk:oid:24973824,indberetninger-20180424,2.5954046,29212856,,2018-04-03T16:20:09.793Z,2018-01-22T23:05:43.424Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AB-57-SB,2018-01-22T23:05:43.580Z,,,,,,,,,,,,,,,,,,,
