entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AcquiredPatents,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,EmployeeBenefitsExpense,ExternalExpenses,FixturesFittingsToolsAndEquipment,Goodwill,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IncomeFromInvestmentsInGroupEnterprises,InformationOnTypeOfSubmittedReport,IntangibleAssets,Inventories,LandAndBuildings,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,ManufacturedGoodsAndGoodsForResale,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,NoncurrentAssets,OtherFinanceExpenses,OtherFinanceIncome,OtherOperatingIncome,OtherProvisions,PlaceOfSignatureOfStatement,PlantAndMachinery,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,ShorttermInvestments,ShorttermInvestmentsInAssociates,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TypeOfAuditorAssistance,WorkInProgress,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherPayables,OtherShorttermReceivables,PayablesToGroupEnterprises,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestmentsInGroupEnterprises,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradeReceivables,TaxPayables,TradePayables,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm
27189113,2015-01-01,2015-12-31,ctx51,,http://regnskaber.virk.dk/31198172/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzUwLzlmLzY5L2M3NjgtNGQzMi04NjI2LTQxZjA3ZjE4YTFmNQ.pdf,http://regnskaber.virk.dk/31198172/ZG9rdW1lbnRsYWdlcjovLzAzL2I3LzA4LzU5L2JjLzc1ZDEtNGQyNS1iZGExLWIyNjhiYTI1NWUxNw.xml,0.0,5700 Svendborg,Skovballevej 12,2670 Greve,Ole Larsensvej 1,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver og passiver finansielle stilling samt resultatet. Samtidigt er det vores opfattelse, at ledelsesberetningen indeholder en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",2017-06-29,2017-06-29,0.0,statsautoriseret revisor,0.0,-5000.0,0.0,0.0,-5000.0,34213798.0,27189113.0,33883889.0,0.0,Ãrsrapport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jahn Thorup,Lars Dalsgaard,"Vestergade 4, Maribo ApS",XBRL TakeOff ApS,0.0,0.0,5234.0,0.0,0.0,Svendborg den 29. juni 2017,0.0,2015-01-01,2015-12-31,187.0,234.0,-5000.0,0.0,0.0,0.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hjemstedskommune: Svendborg,2016-12-31,2016-01-01,0.0,0.0,0.0,2017-06-29,KÃ¸benhavn,-47.0,RevisionspÃ¥tegning,0.0,urn:ofk:oid:24317167,indberetninger-20180424,2.5124211,27189113,,2018-03-29T19:36:01.547Z,2017-06-30T12:38:49.558Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-43-DB,2017-06-30T12:38:50.016Z,,,,,,,,,,,,,,,,,,,,,,
27189113,2015-01-01,2015-12-31,ctx59,,http://regnskaber.virk.dk/31198172/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzUwLzlmLzY5L2M3NjgtNGQzMi04NjI2LTQxZjA3ZjE4YTFmNQ.pdf,http://regnskaber.virk.dk/31198172/ZG9rdW1lbnRsYWdlcjovLzAzL2I3LzA4LzU5L2JjLzc1ZDEtNGQyNS1iZGExLWIyNjhiYTI1NWUxNw.xml,0.0,5700 Svendborg,Skovballevej 12,2670 Greve,Ole Larsensvej 1,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver og passiver finansielle stilling samt resultatet. Samtidigt er det vores opfattelse, at ledelsesberetningen indeholder en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",2017-06-29,2017-06-29,,statsautoriseret revisor,,-5000.0,0.0,0.0,,34213798.0,27189113.0,33883889.0,0.0,Ãrsrapport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jahn Thorup,Lars Dalsgaard,"Vestergade 4, Maribo ApS",XBRL TakeOff ApS,0.0,,,,0.0,Svendborg den 29. juni 2017,0.0,2015-01-01,2015-12-31,187.0,,,0.0,0.0,0.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hjemstedskommune: Svendborg,2016-12-31,2016-01-01,0.0,0.0,0.0,2017-06-29,KÃ¸benhavn,,RevisionspÃ¥tegning,0.0,urn:ofk:oid:24317167,indberetninger-20180424,2.5124211,27189113,,2018-03-29T19:36:01.547Z,2017-06-30T12:38:49.558Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-43-DB,2017-06-30T12:38:50.016Z,,,,,,,,,,,,,,,,,,,,,,
27189113,2015-12-31,2015-12-31,ctx61,,http://regnskaber.virk.dk/31198172/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzUwLzlmLzY5L2M3NjgtNGQzMi04NjI2LTQxZjA3ZjE4YTFmNQ.pdf,http://regnskaber.virk.dk/31198172/ZG9rdW1lbnRsYWdlcjovLzAzL2I3LzA4LzU5L2JjLzc1ZDEtNGQyNS1iZGExLWIyNjhiYTI1NWUxNw.xml,0.0,5700 Svendborg,Skovballevej 12,2670 Greve,Ole Larsensvej 1,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver og passiver finansielle stilling samt resultatet. Samtidigt er det vores opfattelse, at ledelsesberetningen indeholder en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",2017-06-29,2017-06-29,,statsautoriseret revisor,,-5000.0,0.0,0.0,,34213798.0,27189113.0,33883889.0,0.0,Ãrsrapport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jahn Thorup,Lars Dalsgaard,"Vestergade 4, Maribo ApS",XBRL TakeOff ApS,0.0,,,,0.0,Svendborg den 29. juni 2017,0.0,2015-01-01,2015-12-31,,,,0.0,0.0,0.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hjemstedskommune: Svendborg,2016-12-31,2016-01-01,0.0,0.0,0.0,2017-06-29,KÃ¸benhavn,,RevisionspÃ¥tegning,0.0,urn:ofk:oid:24317167,indberetninger-20180424,2.5124211,27189113,,2018-03-29T19:36:01.547Z,2017-06-30T12:38:49.558Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-43-DB,2017-06-30T12:38:50.016Z,136088.0,0.0,125000.0,136088.0,0.0,116042.0,136088.0,20046.0,2165.0,0.0,525.0,0.0,-8958.0,0.0,0.0,20046.0,136088.0,0.0,47.0,17309.0,,
27189113,2016-01-01,2016-12-31,ctx42,,http://regnskaber.virk.dk/31198172/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzUwLzlmLzY5L2M3NjgtNGQzMi04NjI2LTQxZjA3ZjE4YTFmNQ.pdf,http://regnskaber.virk.dk/31198172/ZG9rdW1lbnRsYWdlcjovLzAzL2I3LzA4LzU5L2JjLzc1ZDEtNGQyNS1iZGExLWIyNjhiYTI1NWUxNw.xml,0.0,5700 Svendborg,Skovballevej 12,2670 Greve,Ole Larsensvej 1,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver og passiver finansielle stilling samt resultatet. Samtidigt er det vores opfattelse, at ledelsesberetningen indeholder en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",2017-06-29,2017-06-29,,statsautoriseret revisor,,-5000.0,0.0,0.0,,34213798.0,27189113.0,33883889.0,0.0,Ãrsrapport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jahn Thorup,Lars Dalsgaard,"Vestergade 4, Maribo ApS",XBRL TakeOff ApS,0.0,,,,0.0,Svendborg den 29. juni 2017,0.0,2015-01-01,2015-12-31,,,,0.0,0.0,0.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hjemstedskommune: Svendborg,2016-12-31,2016-01-01,0.0,0.0,0.0,2017-06-29,KÃ¸benhavn,,RevisionspÃ¥tegning,0.0,urn:ofk:oid:24317167,indberetninger-20180424,2.5124211,27189113,,2018-03-29T19:36:01.547Z,2017-06-30T12:38:49.558Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-43-DB,2017-06-30T12:38:50.016Z,,,,,,,,,,,,,,,,,,,,,,
27189113,2016-01-01,2016-12-31,ctx43,,http://regnskaber.virk.dk/31198172/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzUwLzlmLzY5L2M3NjgtNGQzMi04NjI2LTQxZjA3ZjE4YTFmNQ.pdf,http://regnskaber.virk.dk/31198172/ZG9rdW1lbnRsYWdlcjovLzAzL2I3LzA4LzU5L2JjLzc1ZDEtNGQyNS1iZGExLWIyNjhiYTI1NWUxNw.xml,0.0,5700 Svendborg,Skovballevej 12,2670 Greve,Ole Larsensvej 1,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver og passiver finansielle stilling samt resultatet. Samtidigt er det vores opfattelse, at ledelsesberetningen indeholder en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",2017-06-29,2017-06-29,0.0,statsautoriseret revisor,0.0,-5000.0,0.0,0.0,-5000.0,34213798.0,27189113.0,33883889.0,0.0,Ãrsrapport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jahn Thorup,Lars Dalsgaard,"Vestergade 4, Maribo ApS",XBRL TakeOff ApS,0.0,0.0,5444.0,0.0,0.0,Svendborg den 29. juni 2017,0.0,2015-01-01,2015-12-31,356.0,444.0,-5000.0,0.0,0.0,0.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hjemstedskommune: Svendborg,2016-12-31,2016-01-01,0.0,0.0,0.0,2017-06-29,KÃ¸benhavn,-88.0,RevisionspÃ¥tegning,0.0,urn:ofk:oid:24317167,indberetninger-20180424,2.5124211,27189113,,2018-03-29T19:36:01.547Z,2017-06-30T12:38:49.558Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-43-DB,2017-06-30T12:38:50.016Z,,,,,,,,,,,,,,,,,,,,,,
27189113,2016-01-01,2016-12-31,ctx44,,http://regnskaber.virk.dk/31198172/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzUwLzlmLzY5L2M3NjgtNGQzMi04NjI2LTQxZjA3ZjE4YTFmNQ.pdf,http://regnskaber.virk.dk/31198172/ZG9rdW1lbnRsYWdlcjovLzAzL2I3LzA4LzU5L2JjLzc1ZDEtNGQyNS1iZGExLWIyNjhiYTI1NWUxNw.xml,0.0,5700 Svendborg,Skovballevej 12,2670 Greve,Ole Larsensvej 1,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver og passiver finansielle stilling samt resultatet. Samtidigt er det vores opfattelse, at ledelsesberetningen indeholder en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",2017-06-29,2017-06-29,,statsautoriseret revisor,,-5000.0,0.0,0.0,,34213798.0,27189113.0,33883889.0,0.0,Ãrsrapport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jahn Thorup,Lars Dalsgaard,"Vestergade 4, Maribo ApS",XBRL TakeOff ApS,0.0,,,,0.0,Svendborg den 29. juni 2017,0.0,2015-01-01,2015-12-31,,,,0.0,0.0,0.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hjemstedskommune: Svendborg,2016-12-31,2016-01-01,0.0,0.0,0.0,2017-06-29,KÃ¸benhavn,,RevisionspÃ¥tegning,0.0,urn:ofk:oid:24317167,indberetninger-20180424,2.5124211,27189113,,2018-03-29T19:36:01.547Z,2017-06-30T12:38:49.558Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-43-DB,2017-06-30T12:38:50.016Z,,,,,,,,,,,,,,,,,,,,,Lars Dalsgaard,
27189113,2016-01-01,2016-12-31,ctx46,,http://regnskaber.virk.dk/31198172/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzUwLzlmLzY5L2M3NjgtNGQzMi04NjI2LTQxZjA3ZjE4YTFmNQ.pdf,http://regnskaber.virk.dk/31198172/ZG9rdW1lbnRsYWdlcjovLzAzL2I3LzA4LzU5L2JjLzc1ZDEtNGQyNS1iZGExLWIyNjhiYTI1NWUxNw.xml,0.0,5700 Svendborg,Skovballevej 12,2670 Greve,Ole Larsensvej 1,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver og passiver finansielle stilling samt resultatet. Samtidigt er det vores opfattelse, at ledelsesberetningen indeholder en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",2017-06-29,2017-06-29,,statsautoriseret revisor,,-5000.0,0.0,0.0,,34213798.0,27189113.0,33883889.0,0.0,Ãrsrapport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jahn Thorup,Lars Dalsgaard,"Vestergade 4, Maribo ApS",XBRL TakeOff ApS,0.0,,,,0.0,Svendborg den 29. juni 2017,0.0,2015-01-01,2015-12-31,,,,0.0,0.0,0.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hjemstedskommune: Svendborg,2016-12-31,2016-01-01,0.0,0.0,0.0,2017-06-29,KÃ¸benhavn,,RevisionspÃ¥tegning,0.0,urn:ofk:oid:24317167,indberetninger-20180424,2.5124211,27189113,,2018-03-29T19:36:01.547Z,2017-06-30T12:38:49.558Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-43-DB,2017-06-30T12:38:50.016Z,,,,,,,,,,,,,,,,,,,,,,Advisor-Revision
27189113,2016-01-01,2016-12-31,ctx47,,http://regnskaber.virk.dk/31198172/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzUwLzlmLzY5L2M3NjgtNGQzMi04NjI2LTQxZjA3ZjE4YTFmNQ.pdf,http://regnskaber.virk.dk/31198172/ZG9rdW1lbnRsYWdlcjovLzAzL2I3LzA4LzU5L2JjLzc1ZDEtNGQyNS1iZGExLWIyNjhiYTI1NWUxNw.xml,0.0,5700 Svendborg,Skovballevej 12,2670 Greve,Ole Larsensvej 1,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver og passiver finansielle stilling samt resultatet. Samtidigt er det vores opfattelse, at ledelsesberetningen indeholder en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",2017-06-29,2017-06-29,,statsautoriseret revisor,,-5000.0,0.0,0.0,,34213798.0,27189113.0,33883889.0,0.0,Ãrsrapport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jahn Thorup,Lars Dalsgaard,"Vestergade 4, Maribo ApS",XBRL TakeOff ApS,0.0,,,,0.0,Svendborg den 29. juni 2017,0.0,2015-01-01,2015-12-31,,,,0.0,0.0,0.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hjemstedskommune: Svendborg,2016-12-31,2016-01-01,0.0,0.0,0.0,2017-06-29,KÃ¸benhavn,,RevisionspÃ¥tegning,0.0,urn:ofk:oid:24317167,indberetninger-20180424,2.5124211,27189113,,2018-03-29T19:36:01.547Z,2017-06-30T12:38:49.558Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-43-DB,2017-06-30T12:38:50.016Z,,,,,,,,,,,,,,,,,,,,,,Statsautoriseret Revisionsanpartsselskab
27189113,2016-01-01,2016-12-31,ctx48,,http://regnskaber.virk.dk/31198172/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzUwLzlmLzY5L2M3NjgtNGQzMi04NjI2LTQxZjA3ZjE4YTFmNQ.pdf,http://regnskaber.virk.dk/31198172/ZG9rdW1lbnRsYWdlcjovLzAzL2I3LzA4LzU5L2JjLzc1ZDEtNGQyNS1iZGExLWIyNjhiYTI1NWUxNw.xml,0.0,5700 Svendborg,Skovballevej 12,2670 Greve,Ole Larsensvej 1,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver og passiver finansielle stilling samt resultatet. Samtidigt er det vores opfattelse, at ledelsesberetningen indeholder en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",2017-06-29,2017-06-29,,statsautoriseret revisor,,-5000.0,0.0,0.0,,34213798.0,27189113.0,33883889.0,0.0,Ãrsrapport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jahn Thorup,Lars Dalsgaard,"Vestergade 4, Maribo ApS",XBRL TakeOff ApS,0.0,,,,0.0,Svendborg den 29. juni 2017,0.0,2015-01-01,2015-12-31,,,,0.0,0.0,0.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hjemstedskommune: Svendborg,2016-12-31,2016-01-01,0.0,0.0,0.0,2017-06-29,KÃ¸benhavn,,RevisionspÃ¥tegning,0.0,urn:ofk:oid:24317167,indberetninger-20180424,2.5124211,27189113,,2018-03-29T19:36:01.547Z,2017-06-30T12:38:49.558Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-43-DB,2017-06-30T12:38:50.016Z,,,,,,,,,,,,,,,,,,,,,Lars Dalsgaard,
27189113,2016-01-01,2016-12-31,ctx49,,http://regnskaber.virk.dk/31198172/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzUwLzlmLzY5L2M3NjgtNGQzMi04NjI2LTQxZjA3ZjE4YTFmNQ.pdf,http://regnskaber.virk.dk/31198172/ZG9rdW1lbnRsYWdlcjovLzAzL2I3LzA4LzU5L2JjLzc1ZDEtNGQyNS1iZGExLWIyNjhiYTI1NWUxNw.xml,0.0,5700 Svendborg,Skovballevej 12,2670 Greve,Ole Larsensvej 1,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver og passiver finansielle stilling samt resultatet. Samtidigt er det vores opfattelse, at ledelsesberetningen indeholder en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",2017-06-29,2017-06-29,,statsautoriseret revisor,,-5000.0,0.0,0.0,,34213798.0,27189113.0,33883889.0,0.0,Ãrsrapport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jahn Thorup,Lars Dalsgaard,"Vestergade 4, Maribo ApS",XBRL TakeOff ApS,0.0,,,,0.0,Svendborg den 29. juni 2017,0.0,2015-01-01,2015-12-31,,,,0.0,0.0,0.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hjemstedskommune: Svendborg,2016-12-31,2016-01-01,0.0,0.0,0.0,2017-06-29,KÃ¸benhavn,,RevisionspÃ¥tegning,0.0,urn:ofk:oid:24317167,indberetninger-20180424,2.5124211,27189113,,2018-03-29T19:36:01.547Z,2017-06-30T12:38:49.558Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-43-DB,2017-06-30T12:38:50.016Z,,,,,,,,,,,,,,,,,,,,,,Advisor-Revision
