entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfAuditor,EmailOfAuditor,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,GrossProfitLoss,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToAssociates,ShorttermTradePayables
36457325,2016-01-01,2016-01-01,c720,,http://regnskaber.virk.dk/52375463/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzRmLzMyLzVkL2FlMzktNDgzYi05YTYwLWE0YTg4Y2Q4ZTRhMQ.pdf,http://regnskaber.virk.dk/52375463/ZG9rdW1lbnRsYWdlcjovLzAzLzkwL2Q5L2JiLzkwL2U3NzAtNDM2NC04NzcwLTkxYjFiYjc5ZmI1NQ.xml,Danmark,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,KÃ¸benhavn V,1711.0,"69,1",FlÃ¦sketorvet,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-02-02,2018-02-02,2018-02-02,statsautoriseret revisor,info@dk.gt.com,50000.0,34209936.0,36457325.0,34209936.0,mne32071,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Gone Fishing ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Carsten Ingemann Johansen,Casper Bak Vittrup,Casper Bak Vittrup,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Gone Fishing ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn V,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-02-02,KÃ¸benhavn,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25029703,indberetninger-20180424,2.5124211,36457325.0,,2018-04-03T19:00:55.743Z,2018-02-07T06:42:43.446Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AD-11-FB,2018-02-07T06:42:43.552Z,,,,,,,,,,,,,,,
36457325,2016-01-01,2016-01-01,c741,,http://regnskaber.virk.dk/52375463/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzRmLzMyLzVkL2FlMzktNDgzYi05YTYwLWE0YTg4Y2Q4ZTRhMQ.pdf,http://regnskaber.virk.dk/52375463/ZG9rdW1lbnRsYWdlcjovLzAzLzkwL2Q5L2JiLzkwL2U3NzAtNDM2NC04NzcwLTkxYjFiYjc5ZmI1NQ.xml,Danmark,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,KÃ¸benhavn V,1711.0,"69,1",FlÃ¦sketorvet,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-02-02,2018-02-02,2018-02-02,statsautoriseret revisor,info@dk.gt.com,-9309.0,34209936.0,36457325.0,34209936.0,mne32071,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Gone Fishing ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Carsten Ingemann Johansen,Casper Bak Vittrup,Casper Bak Vittrup,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Gone Fishing ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn V,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-02-02,KÃ¸benhavn,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25029703,indberetninger-20180424,2.5124211,36457325.0,,2018-04-03T19:00:55.743Z,2018-02-07T06:42:43.446Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AD-11-FB,2018-02-07T06:42:43.552Z,,,,,,,,,,,,,,,
36457325,2016-01-01,2016-12-31,c123,,http://regnskaber.virk.dk/52375463/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzRmLzMyLzVkL2FlMzktNDgzYi05YTYwLWE0YTg4Y2Q4ZTRhMQ.pdf,http://regnskaber.virk.dk/52375463/ZG9rdW1lbnRsYWdlcjovLzAzLzkwL2Q5L2JiLzkwL2U3NzAtNDM2NC04NzcwLTkxYjFiYjc5ZmI1NQ.xml,Danmark,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,KÃ¸benhavn V,1711.0,"69,1",FlÃ¦sketorvet,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-02-02,2018-02-02,2018-02-02,statsautoriseret revisor,info@dk.gt.com,,34209936.0,36457325.0,34209936.0,mne32071,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Gone Fishing ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Carsten Ingemann Johansen,Casper Bak Vittrup,Casper Bak Vittrup,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Gone Fishing ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn V,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-02-02,KÃ¸benhavn,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25029703,indberetninger-20180424,2.5124211,36457325.0,,2018-04-03T19:00:55.743Z,2018-02-07T06:42:43.446Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AD-11-FB,2018-02-07T06:42:43.552Z,-6750.0,,,,,,,,,,,,,,
36457325,2016-01-01,2016-12-31,c3,,http://regnskaber.virk.dk/52375463/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzRmLzMyLzVkL2FlMzktNDgzYi05YTYwLWE0YTg4Y2Q4ZTRhMQ.pdf,http://regnskaber.virk.dk/52375463/ZG9rdW1lbnRsYWdlcjovLzAzLzkwL2Q5L2JiLzkwL2U3NzAtNDM2NC04NzcwLTkxYjFiYjc5ZmI1NQ.xml,Danmark,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,KÃ¸benhavn V,1711.0,"69,1",FlÃ¦sketorvet,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-02-02,2018-02-02,2018-02-02,statsautoriseret revisor,info@dk.gt.com,,34209936.0,36457325.0,34209936.0,mne32071,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Gone Fishing ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Carsten Ingemann Johansen,Casper Bak Vittrup,Casper Bak Vittrup,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Gone Fishing ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn V,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-02-02,KÃ¸benhavn,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25029703,indberetninger-20180424,2.5124211,36457325.0,,2018-04-03T19:00:55.743Z,2018-02-07T06:42:43.446Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AD-11-FB,2018-02-07T06:42:43.552Z,-6750.0,-6750.0,0.0,-6750.0,-6750.0,,,,,,,,,,
36457325,2016-01-01,2016-12-31,c742,,http://regnskaber.virk.dk/52375463/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzRmLzMyLzVkL2FlMzktNDgzYi05YTYwLWE0YTg4Y2Q4ZTRhMQ.pdf,http://regnskaber.virk.dk/52375463/ZG9rdW1lbnRsYWdlcjovLzAzLzkwL2Q5L2JiLzkwL2U3NzAtNDM2NC04NzcwLTkxYjFiYjc5ZmI1NQ.xml,Danmark,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,KÃ¸benhavn V,1711.0,"69,1",FlÃ¦sketorvet,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-02-02,2018-02-02,2018-02-02,statsautoriseret revisor,info@dk.gt.com,,34209936.0,36457325.0,34209936.0,mne32071,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Gone Fishing ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Carsten Ingemann Johansen,Casper Bak Vittrup,Casper Bak Vittrup,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Gone Fishing ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn V,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-02-02,KÃ¸benhavn,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25029703,indberetninger-20180424,2.5124211,36457325.0,,2018-04-03T19:00:55.743Z,2018-02-07T06:42:43.446Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AD-11-FB,2018-02-07T06:42:43.552Z,-6750.0,,,,,,,,,,,,,,
36457325,2016-12-31,2016-12-31,c4,,http://regnskaber.virk.dk/52375463/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzRmLzMyLzVkL2FlMzktNDgzYi05YTYwLWE0YTg4Y2Q4ZTRhMQ.pdf,http://regnskaber.virk.dk/52375463/ZG9rdW1lbnRsYWdlcjovLzAzLzkwL2Q5L2JiLzkwL2U3NzAtNDM2NC04NzcwLTkxYjFiYjc5ZmI1NQ.xml,Danmark,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,KÃ¸benhavn V,1711.0,"69,1",FlÃ¦sketorvet,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-02-02,2018-02-02,2018-02-02,statsautoriseret revisor,info@dk.gt.com,33941.0,34209936.0,36457325.0,34209936.0,mne32071,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Gone Fishing ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Carsten Ingemann Johansen,Casper Bak Vittrup,Casper Bak Vittrup,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Gone Fishing ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn V,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-02-02,KÃ¸benhavn,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25029703,indberetninger-20180424,2.5124211,36457325.0,,2018-04-03T19:00:55.743Z,2018-02-07T06:42:43.446Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AD-11-FB,2018-02-07T06:42:43.552Z,,,,,,40191.0,40191.0,50000.0,40191.0,40191.0,6250.0,-16059.0,6250.0,0.0,6250.0
36457325,2016-12-31,2016-12-31,c722,,http://regnskaber.virk.dk/52375463/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzRmLzMyLzVkL2FlMzktNDgzYi05YTYwLWE0YTg4Y2Q4ZTRhMQ.pdf,http://regnskaber.virk.dk/52375463/ZG9rdW1lbnRsYWdlcjovLzAzLzkwL2Q5L2JiLzkwL2U3NzAtNDM2NC04NzcwLTkxYjFiYjc5ZmI1NQ.xml,Danmark,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,KÃ¸benhavn V,1711.0,"69,1",FlÃ¦sketorvet,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-02-02,2018-02-02,2018-02-02,statsautoriseret revisor,info@dk.gt.com,50000.0,34209936.0,36457325.0,34209936.0,mne32071,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Gone Fishing ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Carsten Ingemann Johansen,Casper Bak Vittrup,Casper Bak Vittrup,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Gone Fishing ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn V,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-02-02,KÃ¸benhavn,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25029703,indberetninger-20180424,2.5124211,36457325.0,,2018-04-03T19:00:55.743Z,2018-02-07T06:42:43.446Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AD-11-FB,2018-02-07T06:42:43.552Z,,,,,,,,,,,,,,,
36457325,2016-12-31,2016-12-31,c743,,http://regnskaber.virk.dk/52375463/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzRmLzMyLzVkL2FlMzktNDgzYi05YTYwLWE0YTg4Y2Q4ZTRhMQ.pdf,http://regnskaber.virk.dk/52375463/ZG9rdW1lbnRsYWdlcjovLzAzLzkwL2Q5L2JiLzkwL2U3NzAtNDM2NC04NzcwLTkxYjFiYjc5ZmI1NQ.xml,Danmark,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,KÃ¸benhavn V,1711.0,"69,1",FlÃ¦sketorvet,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-02-02,2018-02-02,2018-02-02,statsautoriseret revisor,info@dk.gt.com,-16059.0,34209936.0,36457325.0,34209936.0,mne32071,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Gone Fishing ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Carsten Ingemann Johansen,Casper Bak Vittrup,Casper Bak Vittrup,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Gone Fishing ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn V,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-02-02,KÃ¸benhavn,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25029703,indberetninger-20180424,2.5124211,36457325.0,,2018-04-03T19:00:55.743Z,2018-02-07T06:42:43.446Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AD-11-FB,2018-02-07T06:42:43.552Z,,,,,,,,,,,,,,,
36457325,2017-01-01,2017-01-01,c181,,http://regnskaber.virk.dk/52375463/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzRmLzMyLzVkL2FlMzktNDgzYi05YTYwLWE0YTg4Y2Q4ZTRhMQ.pdf,http://regnskaber.virk.dk/52375463/ZG9rdW1lbnRsYWdlcjovLzAzLzkwL2Q5L2JiLzkwL2U3NzAtNDM2NC04NzcwLTkxYjFiYjc5ZmI1NQ.xml,Danmark,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,KÃ¸benhavn V,1711.0,"69,1",FlÃ¦sketorvet,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-02-02,2018-02-02,2018-02-02,statsautoriseret revisor,info@dk.gt.com,50000.0,34209936.0,36457325.0,34209936.0,mne32071,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Gone Fishing ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Carsten Ingemann Johansen,Casper Bak Vittrup,Casper Bak Vittrup,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Gone Fishing ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn V,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-02-02,KÃ¸benhavn,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25029703,indberetninger-20180424,2.5124211,36457325.0,,2018-04-03T19:00:55.743Z,2018-02-07T06:42:43.446Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AD-11-FB,2018-02-07T06:42:43.552Z,,,,,,,,,,,,,,,
36457325,2017-01-01,2017-01-01,c199,,http://regnskaber.virk.dk/52375463/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzRmLzMyLzVkL2FlMzktNDgzYi05YTYwLWE0YTg4Y2Q4ZTRhMQ.pdf,http://regnskaber.virk.dk/52375463/ZG9rdW1lbnRsYWdlcjovLzAzLzkwL2Q5L2JiLzkwL2U3NzAtNDM2NC04NzcwLTkxYjFiYjc5ZmI1NQ.xml,Danmark,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,KÃ¸benhavn V,1711.0,"69,1",FlÃ¦sketorvet,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-02-02,2018-02-02,2018-02-02,statsautoriseret revisor,info@dk.gt.com,-16059.0,34209936.0,36457325.0,34209936.0,mne32071,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Gone Fishing ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Carsten Ingemann Johansen,Casper Bak Vittrup,Casper Bak Vittrup,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Gone Fishing ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn V,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-02-02,KÃ¸benhavn,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25029703,indberetninger-20180424,2.5124211,36457325.0,,2018-04-03T19:00:55.743Z,2018-02-07T06:42:43.446Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AD-11-FB,2018-02-07T06:42:43.552Z,,,,,,,,,,,,,,,
