entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,AuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DescriptionOfAuditor,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationNumberPnrOfAuditFirm,IndependentAuditorsReportsExtendedReview,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OpinionOnFinancialStatementsExtendedReview,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,ReportingResponsibilitiesAccordingToTheDanishExecutiveOrderOnApprovedAuditorsReportsEspeciallyLegislationOnFinancialReportingIncludingAccountingAndStorageOfAccountingRecordsExtendedReview,ReportingResponsibilitiesAccordingToTheDanishExecutiveOrderOnApprovedAuditorsReportsEspeciallyOtherMattersExtendedReview,ReportingResponsibilitiesAccordingToTheDanishExecutiveOrderOnApprovedAuditorsReportsEspeciallyTheCompaniesActOrEquivalentLegislationThatTheCompanyIsSubjectToExtendedReview,ReportingResponsibilitiesAccordingToTheDanishExecutiveOrderOnApprovedAuditorsReportsEspeciallyTheCriminalCodeAndFiscalTaxAndSubsidyLegislationExtendedReview,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,TypeOfBasisForModifiedOpinionOnFinancialStatementsExtendedReview,TypeOfModifiedOpinionOnAuditedFinancialStatementsExtendedReview,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,ExternalExpenses,GrossResult,IncomeFromInvestmentsInAssociates,IncomeFromOtherLongtermInvestmentsAndReceivables,OtherFinanceIncomeFromGroupEnterprises,OtherOperatingIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RestOfOtherFinanceExpenses,TaxExpense,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTaxReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
28506279,2016-01-01,2016-12-31,c10,http://regnskaber.virk.dk/97260582/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzhiLzFlLzQ3LzYzN2EtNDVkYi1hNTJiLWEyNDYzMzcxNWFmNg.xhtml,http://regnskaber.virk.dk/97260582/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzBjL2MzLzVhLzY0YWQtNDZiMS04NDZkLTUyM2Y2OTVhN2YzNw.pdf,http://regnskaber.virk.dk/97260582/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2JlL2IyLzkyLzk2YTctNDkxMS04MzM2LTdiNTBhNGExYWU1ZQ.xml,true,Danmark,DK,Strandby,9970.0,5.0,Hyttefadsvej,Frederikshavn,9900.0,77 A,RÃ¥dhus Alle,Strandby,9970.0,5.0,Bellisvej,9970  Strandby,Hyttefadsvej 5,Til kapitalejerne i WELLE JENSEN HOLDING ApS,ErklÃ¦ring om udvidet gennemgang af Ã¥rsregnskabet,Regnskabsklasse B,2018-05-26,2018-06-04,registreret revisor,28506279.0,mne17386,1016454067.0,Den uafhÃ¦ngige revisors erklÃ¦ringer,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lars Pedersen,Carsten Jensen,Carsten Jensen,Jyske Bank,WELLE JENSEN HOLDING ApS,Lars Pedersen,"PÃ¥ grundlag af det udfÃ¸rte arbejde er det min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver og passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 i overensstemmelse med Ã¥rsregnskabsloven.",Strandby,2016-01-01,2016-12-31,500000.0,2017-12-31,2017-01-01,false,false,false,false,false,false,2018-05-26,Strandby,false,false,ErklÃ¦ring om udvidet gennemgang,Grundlag for konklusion,Konklusion,urn:ofk:oid:25713850,indberetninger-20180424,2.5949414,28506279.0,AWPLkGDK0wkEsASktZ8q,2018-06-04T16:10:33.434Z,2018-06-04T16:10:24.855Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-18-TY,2018-06-04T16:10:25.071Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28506279,2016-01-01,2016-12-31,c12,http://regnskaber.virk.dk/97260582/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzhiLzFlLzQ3LzYzN2EtNDVkYi1hNTJiLWEyNDYzMzcxNWFmNg.xhtml,http://regnskaber.virk.dk/97260582/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzBjL2MzLzVhLzY0YWQtNDZiMS04NDZkLTUyM2Y2OTVhN2YzNw.pdf,http://regnskaber.virk.dk/97260582/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2JlL2IyLzkyLzk2YTctNDkxMS04MzM2LTdiNTBhNGExYWU1ZQ.xml,true,Danmark,DK,Strandby,9970.0,5.0,Hyttefadsvej,Frederikshavn,9900.0,77 A,RÃ¥dhus Alle,Strandby,9970.0,5.0,Bellisvej,9970  Strandby,Hyttefadsvej 5,Til kapitalejerne i WELLE JENSEN HOLDING ApS,ErklÃ¦ring om udvidet gennemgang af Ã¥rsregnskabet,Regnskabsklasse B,2018-05-26,2018-06-04,registreret revisor,28506279.0,mne17386,1016454067.0,Den uafhÃ¦ngige revisors erklÃ¦ringer,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lars Pedersen,Carsten Jensen,Carsten Jensen,Jyske Bank,WELLE JENSEN HOLDING ApS,Lars Pedersen,"PÃ¥ grundlag af det udfÃ¸rte arbejde er det min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver og passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 i overensstemmelse med Ã¥rsregnskabsloven.",Strandby,2016-01-01,2016-12-31,645728.0,2017-12-31,2017-01-01,false,false,false,false,false,false,2018-05-26,Strandby,false,false,ErklÃ¦ring om udvidet gennemgang,Grundlag for konklusion,Konklusion,urn:ofk:oid:25713850,indberetninger-20180424,2.5949414,28506279.0,AWPLkGDK0wkEsASktZ8q,2018-06-04T16:10:33.434Z,2018-06-04T16:10:24.855Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-18-TY,2018-06-04T16:10:25.071Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28506279,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/97260582/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzhiLzFlLzQ3LzYzN2EtNDVkYi1hNTJiLWEyNDYzMzcxNWFmNg.xhtml,http://regnskaber.virk.dk/97260582/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzBjL2MzLzVhLzY0YWQtNDZiMS04NDZkLTUyM2Y2OTVhN2YzNw.pdf,http://regnskaber.virk.dk/97260582/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2JlL2IyLzkyLzk2YTctNDkxMS04MzM2LTdiNTBhNGExYWU1ZQ.xml,true,Danmark,DK,Strandby,9970.0,5.0,Hyttefadsvej,Frederikshavn,9900.0,77 A,RÃ¥dhus Alle,Strandby,9970.0,5.0,Bellisvej,9970  Strandby,Hyttefadsvej 5,Til kapitalejerne i WELLE JENSEN HOLDING ApS,ErklÃ¦ring om udvidet gennemgang af Ã¥rsregnskabet,Regnskabsklasse B,2018-05-26,2018-06-04,registreret revisor,28506279.0,mne17386,1016454067.0,Den uafhÃ¦ngige revisors erklÃ¦ringer,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lars Pedersen,Carsten Jensen,Carsten Jensen,Jyske Bank,WELLE JENSEN HOLDING ApS,Lars Pedersen,"PÃ¥ grundlag af det udfÃ¸rte arbejde er det min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver og passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 i overensstemmelse med Ã¥rsregnskabsloven.",Strandby,2016-01-01,2016-12-31,346332.0,2017-12-31,2017-01-01,false,false,false,false,false,false,2018-05-26,Strandby,false,false,ErklÃ¦ring om udvidet gennemgang,Grundlag for konklusion,Konklusion,urn:ofk:oid:25713850,indberetninger-20180424,2.5949414,28506279.0,AWPLkGDK0wkEsASktZ8q,2018-06-04T16:10:33.434Z,2018-06-04T16:10:24.855Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-18-TY,2018-06-04T16:10:25.071Z,16457.0,0.0,83385.0,299219.0,375604.0,53891.0,34426.0,7000.0,346332.0,282762.0,24747.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
28506279,2016-01-01,2016-12-31,c6,http://regnskaber.virk.dk/97260582/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzhiLzFlLzQ3LzYzN2EtNDVkYi1hNTJiLWEyNDYzMzcxNWFmNg.xhtml,http://regnskaber.virk.dk/97260582/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzBjL2MzLzVhLzY0YWQtNDZiMS04NDZkLTUyM2Y2OTVhN2YzNw.pdf,http://regnskaber.virk.dk/97260582/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2JlL2IyLzkyLzk2YTctNDkxMS04MzM2LTdiNTBhNGExYWU1ZQ.xml,true,Danmark,DK,Strandby,9970.0,5.0,Hyttefadsvej,Frederikshavn,9900.0,77 A,RÃ¥dhus Alle,Strandby,9970.0,5.0,Bellisvej,9970  Strandby,Hyttefadsvej 5,Til kapitalejerne i WELLE JENSEN HOLDING ApS,ErklÃ¦ring om udvidet gennemgang af Ã¥rsregnskabet,Regnskabsklasse B,2018-05-26,2018-06-04,registreret revisor,28506279.0,mne17386,1016454067.0,Den uafhÃ¦ngige revisors erklÃ¦ringer,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lars Pedersen,Carsten Jensen,Carsten Jensen,Jyske Bank,WELLE JENSEN HOLDING ApS,Lars Pedersen,"PÃ¥ grundlag af det udfÃ¸rte arbejde er det min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver og passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 i overensstemmelse med Ã¥rsregnskabsloven.",Strandby,2016-01-01,2016-12-31,825000.0,2017-12-31,2017-01-01,false,false,false,false,false,false,2018-05-26,Strandby,false,false,ErklÃ¦ring om udvidet gennemgang,Grundlag for konklusion,Konklusion,urn:ofk:oid:25713850,indberetninger-20180424,2.5949414,28506279.0,AWPLkGDK0wkEsASktZ8q,2018-06-04T16:10:33.434Z,2018-06-04T16:10:24.855Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-18-TY,2018-06-04T16:10:25.071Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28506279,2016-01-01,2016-12-31,c8,http://regnskaber.virk.dk/97260582/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzhiLzFlLzQ3LzYzN2EtNDVkYi1hNTJiLWEyNDYzMzcxNWFmNg.xhtml,http://regnskaber.virk.dk/97260582/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzBjL2MzLzVhLzY0YWQtNDZiMS04NDZkLTUyM2Y2OTVhN2YzNw.pdf,http://regnskaber.virk.dk/97260582/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2JlL2IyLzkyLzk2YTctNDkxMS04MzM2LTdiNTBhNGExYWU1ZQ.xml,true,Danmark,DK,Strandby,9970.0,5.0,Hyttefadsvej,Frederikshavn,9900.0,77 A,RÃ¥dhus Alle,Strandby,9970.0,5.0,Bellisvej,9970  Strandby,Hyttefadsvej 5,Til kapitalejerne i WELLE JENSEN HOLDING ApS,ErklÃ¦ring om udvidet gennemgang af Ã¥rsregnskabet,Regnskabsklasse B,2018-05-26,2018-06-04,registreret revisor,28506279.0,mne17386,1016454067.0,Den uafhÃ¦ngige revisors erklÃ¦ringer,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lars Pedersen,Carsten Jensen,Carsten Jensen,Jyske Bank,WELLE JENSEN HOLDING ApS,Lars Pedersen,"PÃ¥ grundlag af det udfÃ¸rte arbejde er det min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver og passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 i overensstemmelse med Ã¥rsregnskabsloven.",Strandby,2016-01-01,2016-12-31,-1624396.0,2017-12-31,2017-01-01,false,false,false,false,false,false,2018-05-26,Strandby,false,false,ErklÃ¦ring om udvidet gennemgang,Grundlag for konklusion,Konklusion,urn:ofk:oid:25713850,indberetninger-20180424,2.5949414,28506279.0,AWPLkGDK0wkEsASktZ8q,2018-06-04T16:10:33.434Z,2018-06-04T16:10:24.855Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-18-TY,2018-06-04T16:10:25.071Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28506279,2016-12-31,2016-12-31,c14,http://regnskaber.virk.dk/97260582/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzhiLzFlLzQ3LzYzN2EtNDVkYi1hNTJiLWEyNDYzMzcxNWFmNg.xhtml,http://regnskaber.virk.dk/97260582/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzBjL2MzLzVhLzY0YWQtNDZiMS04NDZkLTUyM2Y2OTVhN2YzNw.pdf,http://regnskaber.virk.dk/97260582/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2JlL2IyLzkyLzk2YTctNDkxMS04MzM2LTdiNTBhNGExYWU1ZQ.xml,true,Danmark,DK,Strandby,9970.0,5.0,Hyttefadsvej,Frederikshavn,9900.0,77 A,RÃ¥dhus Alle,Strandby,9970.0,5.0,Bellisvej,9970  Strandby,Hyttefadsvej 5,Til kapitalejerne i WELLE JENSEN HOLDING ApS,ErklÃ¦ring om udvidet gennemgang af Ã¥rsregnskabet,Regnskabsklasse B,2018-05-26,2018-06-04,registreret revisor,28506279.0,mne17386,1016454067.0,Den uafhÃ¦ngige revisors erklÃ¦ringer,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lars Pedersen,Carsten Jensen,Carsten Jensen,Jyske Bank,WELLE JENSEN HOLDING ApS,Lars Pedersen,"PÃ¥ grundlag af det udfÃ¸rte arbejde er det min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver og passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 i overensstemmelse med Ã¥rsregnskabsloven.",Strandby,2016-01-01,2016-12-31,,2017-12-31,2017-01-01,false,false,false,false,false,false,2018-05-26,Strandby,false,false,ErklÃ¦ring om udvidet gennemgang,Grundlag for konklusion,Konklusion,urn:ofk:oid:25713850,indberetninger-20180424,2.5949414,28506279.0,AWPLkGDK0wkEsASktZ8q,2018-06-04T16:10:33.434Z,2018-06-04T16:10:24.855Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-18-TY,2018-06-04T16:10:25.071Z,,,,,,,,,,,,,4989242.0,516771.0,125000.0,1189025.0,4893338.0,41336.0,242342.0,4989242.0,95904.0,3516539.0,2163056.0,3800217.0,1353483.0,18875.0,157253.0,283678.0,825000.0,1556306.0,2387032.0,95904.0,77029.0,672254.0,514806.0,195.0,,
28506279,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/97260582/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzhiLzFlLzQ3LzYzN2EtNDVkYi1hNTJiLWEyNDYzMzcxNWFmNg.xhtml,http://regnskaber.virk.dk/97260582/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzBjL2MzLzVhLzY0YWQtNDZiMS04NDZkLTUyM2Y2OTVhN2YzNw.pdf,http://regnskaber.virk.dk/97260582/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2JlL2IyLzkyLzk2YTctNDkxMS04MzM2LTdiNTBhNGExYWU1ZQ.xml,true,Danmark,DK,Strandby,9970.0,5.0,Hyttefadsvej,Frederikshavn,9900.0,77 A,RÃ¥dhus Alle,Strandby,9970.0,5.0,Bellisvej,9970  Strandby,Hyttefadsvej 5,Til kapitalejerne i WELLE JENSEN HOLDING ApS,ErklÃ¦ring om udvidet gennemgang af Ã¥rsregnskabet,Regnskabsklasse B,2018-05-26,2018-06-04,registreret revisor,28506279.0,mne17386,1016454067.0,Den uafhÃ¦ngige revisors erklÃ¦ringer,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lars Pedersen,Carsten Jensen,Carsten Jensen,Jyske Bank,WELLE JENSEN HOLDING ApS,Lars Pedersen,"PÃ¥ grundlag af det udfÃ¸rte arbejde er det min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver og passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 i overensstemmelse med Ã¥rsregnskabsloven.",Strandby,2016-01-01,2016-12-31,838424.0,2017-12-31,2017-01-01,false,false,false,false,false,false,2018-05-26,Strandby,false,false,ErklÃ¦ring om udvidet gennemgang,Grundlag for konklusion,Konklusion,urn:ofk:oid:25713850,indberetninger-20180424,2.5949414,28506279.0,AWPLkGDK0wkEsASktZ8q,2018-06-04T16:10:33.434Z,2018-06-04T16:10:24.855Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-18-TY,2018-06-04T16:10:25.071Z,16457.0,0.0,81906.0,776917.0,851823.0,82650.0,25879.0,7000.0,838424.0,760460.0,30565.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
28506279,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/97260582/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzhiLzFlLzQ3LzYzN2EtNDVkYi1hNTJiLWEyNDYzMzcxNWFmNg.xhtml,http://regnskaber.virk.dk/97260582/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzBjL2MzLzVhLzY0YWQtNDZiMS04NDZkLTUyM2Y2OTVhN2YzNw.pdf,http://regnskaber.virk.dk/97260582/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2JlL2IyLzkyLzk2YTctNDkxMS04MzM2LTdiNTBhNGExYWU1ZQ.xml,true,Danmark,DK,Strandby,9970.0,5.0,Hyttefadsvej,Frederikshavn,9900.0,77 A,RÃ¥dhus Alle,Strandby,9970.0,5.0,Bellisvej,9970  Strandby,Hyttefadsvej 5,Til kapitalejerne i WELLE JENSEN HOLDING ApS,ErklÃ¦ring om udvidet gennemgang af Ã¥rsregnskabet,Regnskabsklasse B,2018-05-26,2018-06-04,registreret revisor,28506279.0,mne17386,1016454067.0,Den uafhÃ¦ngige revisors erklÃ¦ringer,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lars Pedersen,Carsten Jensen,Carsten Jensen,Jyske Bank,WELLE JENSEN HOLDING ApS,Lars Pedersen,"PÃ¥ grundlag af det udfÃ¸rte arbejde er det min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver og passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 i overensstemmelse med Ã¥rsregnskabsloven.",Strandby,2016-01-01,2016-12-31,,2017-12-31,2017-01-01,false,false,false,false,false,false,2018-05-26,Strandby,false,false,ErklÃ¦ring om udvidet gennemgang,Grundlag for konklusion,Konklusion,urn:ofk:oid:25713850,indberetninger-20180424,2.5949414,28506279.0,AWPLkGDK0wkEsASktZ8q,2018-06-04T16:10:33.434Z,2018-06-04T16:10:24.855Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-18-TY,2018-06-04T16:10:25.071Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33225172.0,Lars P Revision
28506279,2017-01-01,2017-12-31,c11,http://regnskaber.virk.dk/97260582/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzhiLzFlLzQ3LzYzN2EtNDVkYi1hNTJiLWEyNDYzMzcxNWFmNg.xhtml,http://regnskaber.virk.dk/97260582/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzBjL2MzLzVhLzY0YWQtNDZiMS04NDZkLTUyM2Y2OTVhN2YzNw.pdf,http://regnskaber.virk.dk/97260582/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2JlL2IyLzkyLzk2YTctNDkxMS04MzM2LTdiNTBhNGExYWU1ZQ.xml,true,Danmark,DK,Strandby,9970.0,5.0,Hyttefadsvej,Frederikshavn,9900.0,77 A,RÃ¥dhus Alle,Strandby,9970.0,5.0,Bellisvej,9970  Strandby,Hyttefadsvej 5,Til kapitalejerne i WELLE JENSEN HOLDING ApS,ErklÃ¦ring om udvidet gennemgang af Ã¥rsregnskabet,Regnskabsklasse B,2018-05-26,2018-06-04,registreret revisor,28506279.0,mne17386,1016454067.0,Den uafhÃ¦ngige revisors erklÃ¦ringer,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lars Pedersen,Carsten Jensen,Carsten Jensen,Jyske Bank,WELLE JENSEN HOLDING ApS,Lars Pedersen,"PÃ¥ grundlag af det udfÃ¸rte arbejde er det min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver og passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 i overensstemmelse med Ã¥rsregnskabsloven.",Strandby,2016-01-01,2016-12-31,-213399.0,2017-12-31,2017-01-01,false,false,false,false,false,false,2018-05-26,Strandby,false,false,ErklÃ¦ring om udvidet gennemgang,Grundlag for konklusion,Konklusion,urn:ofk:oid:25713850,indberetninger-20180424,2.5949414,28506279.0,AWPLkGDK0wkEsASktZ8q,2018-06-04T16:10:33.434Z,2018-06-04T16:10:24.855Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-18-TY,2018-06-04T16:10:25.071Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28506279,2017-01-01,2017-12-31,c2,http://regnskaber.virk.dk/97260582/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzhiLzFlLzQ3LzYzN2EtNDVkYi1hNTJiLWEyNDYzMzcxNWFmNg.xhtml,http://regnskaber.virk.dk/97260582/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzBjL2MzLzVhLzY0YWQtNDZiMS04NDZkLTUyM2Y2OTVhN2YzNw.pdf,http://regnskaber.virk.dk/97260582/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2JlL2IyLzkyLzk2YTctNDkxMS04MzM2LTdiNTBhNGExYWU1ZQ.xml,true,Danmark,DK,Strandby,9970.0,5.0,Hyttefadsvej,Frederikshavn,9900.0,77 A,RÃ¥dhus Alle,Strandby,9970.0,5.0,Bellisvej,9970  Strandby,Hyttefadsvej 5,Til kapitalejerne i WELLE JENSEN HOLDING ApS,ErklÃ¦ring om udvidet gennemgang af Ã¥rsregnskabet,Regnskabsklasse B,2018-05-26,2018-06-04,registreret revisor,28506279.0,mne17386,1016454067.0,Den uafhÃ¦ngige revisors erklÃ¦ringer,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lars Pedersen,Carsten Jensen,Carsten Jensen,Jyske Bank,WELLE JENSEN HOLDING ApS,Lars Pedersen,"PÃ¥ grundlag af det udfÃ¸rte arbejde er det min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver og passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 i overensstemmelse med Ã¥rsregnskabsloven.",Strandby,2016-01-01,2016-12-31,,2017-12-31,2017-01-01,false,false,false,false,false,false,2018-05-26,Strandby,false,false,ErklÃ¦ring om udvidet gennemgang,Grundlag for konklusion,Konklusion,urn:ofk:oid:25713850,indberetninger-20180424,2.5949414,28506279.0,AWPLkGDK0wkEsASktZ8q,2018-06-04T16:10:33.434Z,2018-06-04T16:10:24.855Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-18-TY,2018-06-04T16:10:25.071Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
