entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,GrossProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables
35376437,2013-06-13,2013-06-13,c723,,http://regnskaber.virk.dk/73467353/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2FkLzhlLzZkLzZmYzgtNDQ3Mi04NWI0LWZhOWZiOTEyOTc3Yg.pdf,http://regnskaber.virk.dk/73467353/ZG9rdW1lbnRsYWdlcjovLzAzL2JmL2Y0Lzk1L2VjL2U4MjktNGI2NC04ZjIwLTg1NzZhNDllYWVmOA.xml,Aalborg,9000.0,137.0,Hasserisvej,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-01-20,2015-01-20,2013-06-13,2015-05-06,Andre eksterne omkostninger omfatter omkostninger til administration.,80000.0,35376437.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Zuggi HH ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Palle Ãrtoft,Palle Ãrtoft,Spar Nord Bank A/S,Zuggi HH ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-01-20,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5200538,indberetninger-20180424,2.5124366,35376437.0,,2018-03-30T08:33:00.620Z,2015-05-06T09:21:05.349Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-39-GA,2015-05-06T09:21:05.420Z,,,,,,,,,,,,,,,,,
35376437,2013-06-13,2013-06-13,c741,,http://regnskaber.virk.dk/73467353/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2FkLzhlLzZkLzZmYzgtNDQ3Mi04NWI0LWZhOWZiOTEyOTc3Yg.pdf,http://regnskaber.virk.dk/73467353/ZG9rdW1lbnRsYWdlcjovLzAzL2JmL2Y0Lzk1L2VjL2U4MjktNGI2NC04ZjIwLTg1NzZhNDllYWVmOA.xml,Aalborg,9000.0,137.0,Hasserisvej,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-01-20,2015-01-20,2013-06-13,2015-05-06,Andre eksterne omkostninger omfatter omkostninger til administration.,0.0,35376437.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Zuggi HH ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Palle Ãrtoft,Palle Ãrtoft,Spar Nord Bank A/S,Zuggi HH ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-01-20,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5200538,indberetninger-20180424,2.5124366,35376437.0,,2018-03-30T08:33:00.620Z,2015-05-06T09:21:05.349Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-39-GA,2015-05-06T09:21:05.420Z,,,,,,,,,,,,,,,,,
35376437,2013-06-13,2013-12-31,c123,,http://regnskaber.virk.dk/73467353/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2FkLzhlLzZkLzZmYzgtNDQ3Mi04NWI0LWZhOWZiOTEyOTc3Yg.pdf,http://regnskaber.virk.dk/73467353/ZG9rdW1lbnRsYWdlcjovLzAzL2JmL2Y0Lzk1L2VjL2U4MjktNGI2NC04ZjIwLTg1NzZhNDllYWVmOA.xml,Aalborg,9000.0,137.0,Hasserisvej,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-01-20,2015-01-20,2013-06-13,2015-05-06,Andre eksterne omkostninger omfatter omkostninger til administration.,,35376437.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Zuggi HH ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Palle Ãrtoft,Palle Ãrtoft,Spar Nord Bank A/S,Zuggi HH ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-01-20,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5200538,indberetninger-20180424,2.5124366,35376437.0,,2018-03-30T08:33:00.620Z,2015-05-06T09:21:05.349Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-39-GA,2015-05-06T09:21:05.420Z,-9845.0,,,,,,,,,,,,,,,,
35376437,2013-06-13,2013-12-31,c3,,http://regnskaber.virk.dk/73467353/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2FkLzhlLzZkLzZmYzgtNDQ3Mi04NWI0LWZhOWZiOTEyOTc3Yg.pdf,http://regnskaber.virk.dk/73467353/ZG9rdW1lbnRsYWdlcjovLzAzL2JmL2Y0Lzk1L2VjL2U4MjktNGI2NC04ZjIwLTg1NzZhNDllYWVmOA.xml,Aalborg,9000.0,137.0,Hasserisvej,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-01-20,2015-01-20,2013-06-13,2015-05-06,Andre eksterne omkostninger omfatter omkostninger til administration.,,35376437.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Zuggi HH ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Palle Ãrtoft,Palle Ãrtoft,Spar Nord Bank A/S,Zuggi HH ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-01-20,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5200538,indberetninger-20180424,2.5124366,35376437.0,,2018-03-30T08:33:00.620Z,2015-05-06T09:21:05.349Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-39-GA,2015-05-06T09:21:05.420Z,-9845.0,-10670.0,-10670.0,-10670.0,-825.0,,,,,,,,,,,,
35376437,2013-06-13,2013-12-31,c742,,http://regnskaber.virk.dk/73467353/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2FkLzhlLzZkLzZmYzgtNDQ3Mi04NWI0LWZhOWZiOTEyOTc3Yg.pdf,http://regnskaber.virk.dk/73467353/ZG9rdW1lbnRsYWdlcjovLzAzL2JmL2Y0Lzk1L2VjL2U4MjktNGI2NC04ZjIwLTg1NzZhNDllYWVmOA.xml,Aalborg,9000.0,137.0,Hasserisvej,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-01-20,2015-01-20,2013-06-13,2015-05-06,Andre eksterne omkostninger omfatter omkostninger til administration.,,35376437.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Zuggi HH ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Palle Ãrtoft,Palle Ãrtoft,Spar Nord Bank A/S,Zuggi HH ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-01-20,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5200538,indberetninger-20180424,2.5124366,35376437.0,,2018-03-30T08:33:00.620Z,2015-05-06T09:21:05.349Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-39-GA,2015-05-06T09:21:05.420Z,-9845.0,,,,,,,,,,,,,,,,
35376437,2013-12-31,2013-12-31,c4,,http://regnskaber.virk.dk/73467353/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2FkLzhlLzZkLzZmYzgtNDQ3Mi04NWI0LWZhOWZiOTEyOTc3Yg.pdf,http://regnskaber.virk.dk/73467353/ZG9rdW1lbnRsYWdlcjovLzAzL2JmL2Y0Lzk1L2VjL2U4MjktNGI2NC04ZjIwLTg1NzZhNDllYWVmOA.xml,Aalborg,9000.0,137.0,Hasserisvej,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-01-20,2015-01-20,2013-06-13,2015-05-06,Andre eksterne omkostninger omfatter omkostninger til administration.,70155.0,35376437.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Zuggi HH ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Palle Ãrtoft,Palle Ãrtoft,Spar Nord Bank A/S,Zuggi HH ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-01-20,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5200538,indberetninger-20180424,2.5124366,35376437.0,,2018-03-30T08:33:00.620Z,2015-05-06T09:21:05.349Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-39-GA,2015-05-06T09:21:05.420Z,,,,,,73905.0,73080.0,80000.0,73905.0,825.0,73905.0,3750.0,-9845.0,3750.0,825.0,0.0,3750.0
35376437,2013-12-31,2013-12-31,c722,,http://regnskaber.virk.dk/73467353/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2FkLzhlLzZkLzZmYzgtNDQ3Mi04NWI0LWZhOWZiOTEyOTc3Yg.pdf,http://regnskaber.virk.dk/73467353/ZG9rdW1lbnRsYWdlcjovLzAzL2JmL2Y0Lzk1L2VjL2U4MjktNGI2NC04ZjIwLTg1NzZhNDllYWVmOA.xml,Aalborg,9000.0,137.0,Hasserisvej,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-01-20,2015-01-20,2013-06-13,2015-05-06,Andre eksterne omkostninger omfatter omkostninger til administration.,80000.0,35376437.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Zuggi HH ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Palle Ãrtoft,Palle Ãrtoft,Spar Nord Bank A/S,Zuggi HH ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-01-20,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5200538,indberetninger-20180424,2.5124366,35376437.0,,2018-03-30T08:33:00.620Z,2015-05-06T09:21:05.349Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-39-GA,2015-05-06T09:21:05.420Z,,,,,,,,,,,,,,,,,
35376437,2013-12-31,2013-12-31,c743,,http://regnskaber.virk.dk/73467353/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2FkLzhlLzZkLzZmYzgtNDQ3Mi04NWI0LWZhOWZiOTEyOTc3Yg.pdf,http://regnskaber.virk.dk/73467353/ZG9rdW1lbnRsYWdlcjovLzAzL2JmL2Y0Lzk1L2VjL2U4MjktNGI2NC04ZjIwLTg1NzZhNDllYWVmOA.xml,Aalborg,9000.0,137.0,Hasserisvej,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-01-20,2015-01-20,2013-06-13,2015-05-06,Andre eksterne omkostninger omfatter omkostninger til administration.,-9845.0,35376437.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Zuggi HH ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Palle Ãrtoft,Palle Ãrtoft,Spar Nord Bank A/S,Zuggi HH ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-01-20,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5200538,indberetninger-20180424,2.5124366,35376437.0,,2018-03-30T08:33:00.620Z,2015-05-06T09:21:05.349Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-39-GA,2015-05-06T09:21:05.420Z,,,,,,,,,,,,,,,,,
35376437,2014-01-01,2014-01-01,c199,,http://regnskaber.virk.dk/73467353/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2FkLzhlLzZkLzZmYzgtNDQ3Mi04NWI0LWZhOWZiOTEyOTc3Yg.pdf,http://regnskaber.virk.dk/73467353/ZG9rdW1lbnRsYWdlcjovLzAzL2JmL2Y0Lzk1L2VjL2U4MjktNGI2NC04ZjIwLTg1NzZhNDllYWVmOA.xml,Aalborg,9000.0,137.0,Hasserisvej,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-01-20,2015-01-20,2013-06-13,2015-05-06,Andre eksterne omkostninger omfatter omkostninger til administration.,-9845.0,35376437.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Zuggi HH ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Palle Ãrtoft,Palle Ãrtoft,Spar Nord Bank A/S,Zuggi HH ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-01-20,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5200538,indberetninger-20180424,2.5124366,35376437.0,,2018-03-30T08:33:00.620Z,2015-05-06T09:21:05.349Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-39-GA,2015-05-06T09:21:05.420Z,,,,,,,,,,,,,,,,,
35376437,2014-01-01,2014-01-01,c430,,http://regnskaber.virk.dk/73467353/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2FkLzhlLzZkLzZmYzgtNDQ3Mi04NWI0LWZhOWZiOTEyOTc3Yg.pdf,http://regnskaber.virk.dk/73467353/ZG9rdW1lbnRsYWdlcjovLzAzL2JmL2Y0Lzk1L2VjL2U4MjktNGI2NC04ZjIwLTg1NzZhNDllYWVmOA.xml,Aalborg,9000.0,137.0,Hasserisvej,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-01-20,2015-01-20,2013-06-13,2015-05-06,Andre eksterne omkostninger omfatter omkostninger til administration.,80000.0,35376437.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Zuggi HH ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Palle Ãrtoft,Palle Ãrtoft,Spar Nord Bank A/S,Zuggi HH ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-01-20,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5200538,indberetninger-20180424,2.5124366,35376437.0,,2018-03-30T08:33:00.620Z,2015-05-06T09:21:05.349Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-39-GA,2015-05-06T09:21:05.420Z,,,,,,,,,,,,,,,,,
