entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard,AdditionsToDisposalsOfEquityThroughMergersAndBusinessCombinations,AdjustmentsOfCollateralsBySaleOfInvestments,AdjustmentsOfHedgingInstruments,AdjustmentsOfHedgingInstrumentsAtFairValue,BonusShares,CashPaymentsConcerningFormationOfEntity,ChangesInEquityOfTax,ContributionFromGroup,CostRelatedToIncreaseOfCapital,DecreaseOfCapital,DissolutionOfPreviousYearsRevaluations,DistributedDividendsFromAssociates,DistributedDividendsFromGroupEnterprises,Dividend,DividendPaid,DividendsFromTreasuryShares,EquityTransfersToReserves,ExtraordinaryDividendPaid,IncreaseDecreaseOfEquityByDivisionAndSaleOfOtherCompany,IncreaseDecreaseOfEquityThroughChangesInAccountingPolicies,IncreaseDecreaseOfEquityThroughCorrectionsOfErrors,IncreaseDecreaseOfInvestmentsThroughNetExchangeDifferencesEquity,IncreaseDecreaseOfReservesThroughApplicationOfUnitingOfInterestsMethodEquity,IncreaseOfCapital,OtherAdjustmentsOfEquity,ProfitLlossFromGroupEnterprises,ProfitLossFromAssociates,PurchaseOfMinorityShares,PurchaseOfTreasuryShares,ReceivablesShareCapitalPaid,Revaluations,ReversedRevaluationsDuringReportingPeriod,SaleOfMinorityShares,SalesOfTreasuryShares,TransferToCoverageOfLosses,TransferredFromSharePremium,ValueAdjustmentsOfEquity
35410279,2015-08-01,2016-07-31,ID_16,,http://regnskaber.virk.dk/97201453/ZG9rdW1lbnRsYWdlcjovLzAzLzIyL2E3LzliLzY0LzIzYjUtNDA0NC05MzlkLTZkN2NjYjJjZTk4MA.pdf,http://regnskaber.virk.dk/97201453/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzU5LzlmLzQwLzIzZDktNDhhMi1hMjA0LTJlZDRlZjIwMGEyNQ.xml,false,"Brande, 7330",Fredskovvej 5,Til kapitalejerne i Aktieselskabet af 5.8.2013,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. juli 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. august 2016 - 31. juli 2017.",2017-11-01,2017-11-01,2013-08-05,2017-11-23,-16000.0,30700228.0,35410279.0,30700228.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. august 2016 - 31. juli 2017 for Aktieselskabet af 5.8.2013.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens WeiersÃ¸e Jakobsen,SÃ¸ren From,Ernst & Young,Aktieselskabet af 5.8.2013,Marianne Juler Kristensen,4000.0,Brande,2015-08-01,2016-07-31,-16000.0,-20000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"756, Ikast-Brande",2017-07-31,2016-08-01,false,2017-11-01,Aarhus,-4000.0,99423200.0,RevisionspÃ¥tegning,urn:ofk:oid:24737747,indberetninger-20180424,2.5097342,35410279.0,,2018-03-27T19:53:24.490Z,2017-11-27T08:27:43.063Z,regnskab,0.0,,2017-07-31,2016-08-01,X17-BH-23-MV,2017-11-27T08:27:43.229Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35410279,2015-08-01,2016-07-31,ID_18,,http://regnskaber.virk.dk/97201453/ZG9rdW1lbnRsYWdlcjovLzAzLzIyL2E3LzliLzY0LzIzYjUtNDA0NC05MzlkLTZkN2NjYjJjZTk4MA.pdf,http://regnskaber.virk.dk/97201453/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzU5LzlmLzQwLzIzZDktNDhhMi1hMjA0LTJlZDRlZjIwMGEyNQ.xml,false,"Brande, 7330",Fredskovvej 5,Til kapitalejerne i Aktieselskabet af 5.8.2013,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. juli 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. august 2016 - 31. juli 2017.",2017-11-01,2017-11-01,2013-08-05,2017-11-23,,30700228.0,35410279.0,30700228.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. august 2016 - 31. juli 2017 for Aktieselskabet af 5.8.2013.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens WeiersÃ¸e Jakobsen,SÃ¸ren From,Ernst & Young,Aktieselskabet af 5.8.2013,Marianne Juler Kristensen,,Brande,2015-08-01,2016-07-31,16000.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"756, Ikast-Brande",2017-07-31,2016-08-01,false,2017-11-01,Aarhus,,99423200.0,RevisionspÃ¥tegning,urn:ofk:oid:24737747,indberetninger-20180424,2.5097342,35410279.0,,2018-03-27T19:53:24.490Z,2017-11-27T08:27:43.063Z,regnskab,0.0,,2017-07-31,2016-08-01,X17-BH-23-MV,2017-11-27T08:27:43.229Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35410279,2016-07-31,2016-07-31,ID_11,,http://regnskaber.virk.dk/97201453/ZG9rdW1lbnRsYWdlcjovLzAzLzIyL2E3LzliLzY0LzIzYjUtNDA0NC05MzlkLTZkN2NjYjJjZTk4MA.pdf,http://regnskaber.virk.dk/97201453/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzU5LzlmLzQwLzIzZDktNDhhMi1hMjA0LTJlZDRlZjIwMGEyNQ.xml,false,"Brande, 7330",Fredskovvej 5,Til kapitalejerne i Aktieselskabet af 5.8.2013,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. juli 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. august 2016 - 31. juli 2017.",2017-11-01,2017-11-01,2013-08-05,2017-11-23,,30700228.0,35410279.0,30700228.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. august 2016 - 31. juli 2017 for Aktieselskabet af 5.8.2013.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens WeiersÃ¸e Jakobsen,SÃ¸ren From,Ernst & Young,Aktieselskabet af 5.8.2013,Marianne Juler Kristensen,,Brande,2015-08-01,2016-07-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"756, Ikast-Brande",2017-07-31,2016-08-01,false,2017-11-01,Aarhus,,99423200.0,RevisionspÃ¥tegning,urn:ofk:oid:24737747,indberetninger-20180424,2.5097342,35410279.0,,2018-03-27T19:53:24.490Z,2017-11-27T08:27:43.063Z,regnskab,0.0,,2017-07-31,2016-08-01,X17-BH-23-MV,2017-11-27T08:27:43.229Z,701000.0,697000.0,500000.0,701000.0,694000.0,701000.0,7000.0,7000.0,194000.0,7000.0,4000.0,4000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35410279,2016-08-01,2016-08-01,ID_14,,http://regnskaber.virk.dk/97201453/ZG9rdW1lbnRsYWdlcjovLzAzLzIyL2E3LzliLzY0LzIzYjUtNDA0NC05MzlkLTZkN2NjYjJjZTk4MA.pdf,http://regnskaber.virk.dk/97201453/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzU5LzlmLzQwLzIzZDktNDhhMi1hMjA0LTJlZDRlZjIwMGEyNQ.xml,false,"Brande, 7330",Fredskovvej 5,Til kapitalejerne i Aktieselskabet af 5.8.2013,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. juli 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. august 2016 - 31. juli 2017.",2017-11-01,2017-11-01,2013-08-05,2017-11-23,,30700228.0,35410279.0,30700228.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. august 2016 - 31. juli 2017 for Aktieselskabet af 5.8.2013.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens WeiersÃ¸e Jakobsen,SÃ¸ren From,Ernst & Young,Aktieselskabet af 5.8.2013,Marianne Juler Kristensen,,Brande,2015-08-01,2016-07-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"756, Ikast-Brande",2017-07-31,2016-08-01,false,2017-11-01,Aarhus,,99423200.0,RevisionspÃ¥tegning,urn:ofk:oid:24737747,indberetninger-20180424,2.5097342,35410279.0,,2018-03-27T19:53:24.490Z,2017-11-27T08:27:43.063Z,regnskab,0.0,,2017-07-31,2016-08-01,X17-BH-23-MV,2017-11-27T08:27:43.229Z,,,,,-500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35410279,2016-08-01,2016-08-01,ID_15,,http://regnskaber.virk.dk/97201453/ZG9rdW1lbnRsYWdlcjovLzAzLzIyL2E3LzliLzY0LzIzYjUtNDA0NC05MzlkLTZkN2NjYjJjZTk4MA.pdf,http://regnskaber.virk.dk/97201453/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzU5LzlmLzQwLzIzZDktNDhhMi1hMjA0LTJlZDRlZjIwMGEyNQ.xml,false,"Brande, 7330",Fredskovvej 5,Til kapitalejerne i Aktieselskabet af 5.8.2013,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. juli 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. august 2016 - 31. juli 2017.",2017-11-01,2017-11-01,2013-08-05,2017-11-23,,30700228.0,35410279.0,30700228.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. august 2016 - 31. juli 2017 for Aktieselskabet af 5.8.2013.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens WeiersÃ¸e Jakobsen,SÃ¸ren From,Ernst & Young,Aktieselskabet af 5.8.2013,Marianne Juler Kristensen,,Brande,2015-08-01,2016-07-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"756, Ikast-Brande",2017-07-31,2016-08-01,false,2017-11-01,Aarhus,,99423200.0,RevisionspÃ¥tegning,urn:ofk:oid:24737747,indberetninger-20180424,2.5097342,35410279.0,,2018-03-27T19:53:24.490Z,2017-11-27T08:27:43.063Z,regnskab,0.0,,2017-07-31,2016-08-01,X17-BH-23-MV,2017-11-27T08:27:43.229Z,,,,,-194000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35410279,2016-08-01,2017-07-31,ID_0,,http://regnskaber.virk.dk/97201453/ZG9rdW1lbnRsYWdlcjovLzAzLzIyL2E3LzliLzY0LzIzYjUtNDA0NC05MzlkLTZkN2NjYjJjZTk4MA.pdf,http://regnskaber.virk.dk/97201453/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzU5LzlmLzQwLzIzZDktNDhhMi1hMjA0LTJlZDRlZjIwMGEyNQ.xml,false,"Brande, 7330",Fredskovvej 5,Til kapitalejerne i Aktieselskabet af 5.8.2013,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. juli 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. august 2016 - 31. juli 2017.",2017-11-01,2017-11-01,2013-08-05,2017-11-23,-16000.0,30700228.0,35410279.0,30700228.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. august 2016 - 31. juli 2017 for Aktieselskabet af 5.8.2013.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens WeiersÃ¸e Jakobsen,SÃ¸ren From,Ernst & Young,Aktieselskabet af 5.8.2013,Marianne Juler Kristensen,3000.0,Brande,2015-08-01,2016-07-31,-15000.0,-19000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"756, Ikast-Brande",2017-07-31,2016-08-01,false,2017-11-01,Aarhus,-4000.0,99423200.0,RevisionspÃ¥tegning,urn:ofk:oid:24737747,indberetninger-20180424,2.5097342,35410279.0,,2018-03-27T19:53:24.490Z,2017-11-27T08:27:43.063Z,regnskab,0.0,,2017-07-31,2016-08-01,X17-BH-23-MV,2017-11-27T08:27:43.229Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35410279,2016-08-01,2017-07-31,ID_1,,http://regnskaber.virk.dk/97201453/ZG9rdW1lbnRsYWdlcjovLzAzLzIyL2E3LzliLzY0LzIzYjUtNDA0NC05MzlkLTZkN2NjYjJjZTk4MA.pdf,http://regnskaber.virk.dk/97201453/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzU5LzlmLzQwLzIzZDktNDhhMi1hMjA0LTJlZDRlZjIwMGEyNQ.xml,false,"Brande, 7330",Fredskovvej 5,Til kapitalejerne i Aktieselskabet af 5.8.2013,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. juli 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. august 2016 - 31. juli 2017.",2017-11-01,2017-11-01,2013-08-05,2017-11-23,,30700228.0,35410279.0,30700228.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. august 2016 - 31. juli 2017 for Aktieselskabet af 5.8.2013.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens WeiersÃ¸e Jakobsen,SÃ¸ren From,Ernst & Young,Aktieselskabet af 5.8.2013,Marianne Juler Kristensen,,Brande,2015-08-01,2016-07-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"756, Ikast-Brande",2017-07-31,2016-08-01,false,2017-11-01,Aarhus,,99423200.0,RevisionspÃ¥tegning,urn:ofk:oid:24737747,indberetninger-20180424,2.5097342,35410279.0,,2018-03-27T19:53:24.490Z,2017-11-27T08:27:43.063Z,regnskab,0.0,,2017-07-31,2016-08-01,X17-BH-23-MV,2017-11-27T08:27:43.229Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35410279,2016-08-01,2017-07-31,ID_17,,http://regnskaber.virk.dk/97201453/ZG9rdW1lbnRsYWdlcjovLzAzLzIyL2E3LzliLzY0LzIzYjUtNDA0NC05MzlkLTZkN2NjYjJjZTk4MA.pdf,http://regnskaber.virk.dk/97201453/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzU5LzlmLzQwLzIzZDktNDhhMi1hMjA0LTJlZDRlZjIwMGEyNQ.xml,false,"Brande, 7330",Fredskovvej 5,Til kapitalejerne i Aktieselskabet af 5.8.2013,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. juli 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. august 2016 - 31. juli 2017.",2017-11-01,2017-11-01,2013-08-05,2017-11-23,,30700228.0,35410279.0,30700228.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. august 2016 - 31. juli 2017 for Aktieselskabet af 5.8.2013.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens WeiersÃ¸e Jakobsen,SÃ¸ren From,Ernst & Young,Aktieselskabet af 5.8.2013,Marianne Juler Kristensen,,Brande,2015-08-01,2016-07-31,15000.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"756, Ikast-Brande",2017-07-31,2016-08-01,false,2017-11-01,Aarhus,,99423200.0,RevisionspÃ¥tegning,urn:ofk:oid:24737747,indberetninger-20180424,2.5097342,35410279.0,,2018-03-27T19:53:24.490Z,2017-11-27T08:27:43.063Z,regnskab,0.0,,2017-07-31,2016-08-01,X17-BH-23-MV,2017-11-27T08:27:43.229Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35410279,2016-08-01,2017-07-31,ID_2,,http://regnskaber.virk.dk/97201453/ZG9rdW1lbnRsYWdlcjovLzAzLzIyL2E3LzliLzY0LzIzYjUtNDA0NC05MzlkLTZkN2NjYjJjZTk4MA.pdf,http://regnskaber.virk.dk/97201453/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzU5LzlmLzQwLzIzZDktNDhhMi1hMjA0LTJlZDRlZjIwMGEyNQ.xml,false,"Brande, 7330",Fredskovvej 5,Til kapitalejerne i Aktieselskabet af 5.8.2013,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. juli 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. august 2016 - 31. juli 2017.",2017-11-01,2017-11-01,2013-08-05,2017-11-23,,30700228.0,35410279.0,30700228.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. august 2016 - 31. juli 2017 for Aktieselskabet af 5.8.2013.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens WeiersÃ¸e Jakobsen,SÃ¸ren From,Ernst & Young,Aktieselskabet af 5.8.2013,Marianne Juler Kristensen,,Brande,2015-08-01,2016-07-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"756, Ikast-Brande",2017-07-31,2016-08-01,false,2017-11-01,Aarhus,,99423200.0,RevisionspÃ¥tegning,urn:ofk:oid:24737747,indberetninger-20180424,2.5097342,35410279.0,,2018-03-27T19:53:24.490Z,2017-11-27T08:27:43.063Z,regnskab,0.0,,2017-07-31,2016-08-01,X17-BH-23-MV,2017-11-27T08:27:43.229Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35410279,2016-08-01,2017-07-31,ID_3,,http://regnskaber.virk.dk/97201453/ZG9rdW1lbnRsYWdlcjovLzAzLzIyL2E3LzliLzY0LzIzYjUtNDA0NC05MzlkLTZkN2NjYjJjZTk4MA.pdf,http://regnskaber.virk.dk/97201453/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzU5LzlmLzQwLzIzZDktNDhhMi1hMjA0LTJlZDRlZjIwMGEyNQ.xml,false,"Brande, 7330",Fredskovvej 5,Til kapitalejerne i Aktieselskabet af 5.8.2013,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. juli 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. august 2016 - 31. juli 2017.",2017-11-01,2017-11-01,2013-08-05,2017-11-23,,30700228.0,35410279.0,30700228.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. august 2016 - 31. juli 2017 for Aktieselskabet af 5.8.2013.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens WeiersÃ¸e Jakobsen,SÃ¸ren From,Ernst & Young,Aktieselskabet af 5.8.2013,Marianne Juler Kristensen,,Brande,2015-08-01,2016-07-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"756, Ikast-Brande",2017-07-31,2016-08-01,false,2017-11-01,Aarhus,,99423200.0,RevisionspÃ¥tegning,urn:ofk:oid:24737747,indberetninger-20180424,2.5097342,35410279.0,,2018-03-27T19:53:24.490Z,2017-11-27T08:27:43.063Z,regnskab,0.0,,2017-07-31,2016-08-01,X17-BH-23-MV,2017-11-27T08:27:43.229Z,,,,,,,,,,,,,Anders Holch Povlsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
