entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,ContractWorkInProgress,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
30553128,2017-01-01,2017-12-31,ID_11,,http://regnskaber.virk.dk/82135503/ZG9rdW1lbnRsYWdlcjovLzAzLzFiL2VmLzQ5L2VlL2I1ZjItNDEyNi1iY2YyLTg5ZTMxOGU2MDNmNQ.pdf,http://regnskaber.virk.dk/82135503/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzU2LzJlLzJiLzA5NGEtNGFhZS1iY2VmLWZmNzI4MjlhMWIwMg.xml,true,"5700, Svendborg","""Kogtvedlund"", Kogtvedparken 17",Til kapitalejerne i Lasses El ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-09,2019-05-09,2007-06-25,2019-05-09,35486178.0,30553128.0,35486178.0,mne31470,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Lasses El ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Pedersen,Aase Elmkvist Winther,RevisionsFirmaet Edelbo,Lasses El ApS,"RevisionsFirmaet Edelbo, Statsautoriseret Revisionspartnerselskab",Svendborg,2017-01-01,2017-12-31,94539.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-05-09,Svendborg,RevisionspÃ¥tegning,urn:ofk:oid:27159701,indberetninger-20180424,2.5118406,30553128.0,AWrA0WHkRYGX6_YTHv20,2019-05-16T13:25:57.925Z,2019-05-16T13:25:07.573Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-58-CY,2019-05-16T13:25:08.222Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30553128,2017-01-01,2017-12-31,ID_8,,http://regnskaber.virk.dk/82135503/ZG9rdW1lbnRsYWdlcjovLzAzLzFiL2VmLzQ5L2VlL2I1ZjItNDEyNi1iY2YyLTg5ZTMxOGU2MDNmNQ.pdf,http://regnskaber.virk.dk/82135503/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzU2LzJlLzJiLzA5NGEtNGFhZS1iY2VmLWZmNzI4MjlhMWIwMg.xml,true,"5700, Svendborg","""Kogtvedlund"", Kogtvedparken 17",Til kapitalejerne i Lasses El ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-09,2019-05-09,2007-06-25,2019-05-09,35486178.0,30553128.0,35486178.0,mne31470,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Lasses El ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Pedersen,Aase Elmkvist Winther,RevisionsFirmaet Edelbo,Lasses El ApS,"RevisionsFirmaet Edelbo, Statsautoriseret Revisionspartnerselskab",Svendborg,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-05-09,Svendborg,RevisionspÃ¥tegning,urn:ofk:oid:27159701,indberetninger-20180424,2.5118406,30553128.0,AWrA0WHkRYGX6_YTHv20,2019-05-16T13:25:57.925Z,2019-05-16T13:25:07.573Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-58-CY,2019-05-16T13:25:08.222Z,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30553128,2017-01-01,2017-12-31,ID_9,,http://regnskaber.virk.dk/82135503/ZG9rdW1lbnRsYWdlcjovLzAzLzFiL2VmLzQ5L2VlL2I1ZjItNDEyNi1iY2YyLTg5ZTMxOGU2MDNmNQ.pdf,http://regnskaber.virk.dk/82135503/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzU2LzJlLzJiLzA5NGEtNGFhZS1iY2VmLWZmNzI4MjlhMWIwMg.xml,true,"5700, Svendborg","""Kogtvedlund"", Kogtvedparken 17",Til kapitalejerne i Lasses El ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-09,2019-05-09,2007-06-25,2019-05-09,35486178.0,30553128.0,35486178.0,mne31470,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Lasses El ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Pedersen,Aase Elmkvist Winther,RevisionsFirmaet Edelbo,Lasses El ApS,"RevisionsFirmaet Edelbo, Statsautoriseret Revisionspartnerselskab",Svendborg,2017-01-01,2017-12-31,94539.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-05-09,Svendborg,RevisionspÃ¥tegning,urn:ofk:oid:27159701,indberetninger-20180424,2.5118406,30553128.0,AWrA0WHkRYGX6_YTHv20,2019-05-16T13:25:57.925Z,2019-05-16T13:25:07.573Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-58-CY,2019-05-16T13:25:08.222Z,,65429.0,1896975.0,2134630.0,78143.0,28616.0,122699.0,172226.0,28160.0,,,,,,,,,,,,,,,,,,,,,,,,,,
30553128,2017-12-31,2017-12-31,ID_5,,http://regnskaber.virk.dk/82135503/ZG9rdW1lbnRsYWdlcjovLzAzLzFiL2VmLzQ5L2VlL2I1ZjItNDEyNi1iY2YyLTg5ZTMxOGU2MDNmNQ.pdf,http://regnskaber.virk.dk/82135503/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzU2LzJlLzJiLzA5NGEtNGFhZS1iY2VmLWZmNzI4MjlhMWIwMg.xml,true,"5700, Svendborg","""Kogtvedlund"", Kogtvedparken 17",Til kapitalejerne i Lasses El ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-09,2019-05-09,2007-06-25,2019-05-09,35486178.0,30553128.0,35486178.0,mne31470,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Lasses El ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Pedersen,Aase Elmkvist Winther,RevisionsFirmaet Edelbo,Lasses El ApS,"RevisionsFirmaet Edelbo, Statsautoriseret Revisionspartnerselskab",Svendborg,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-05-09,Svendborg,RevisionspÃ¥tegning,urn:ofk:oid:27159701,indberetninger-20180424,2.5118406,30553128.0,AWrA0WHkRYGX6_YTHv20,2019-05-16T13:25:57.925Z,2019-05-16T13:25:07.573Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-58-CY,2019-05-16T13:25:08.222Z,,,,,,,,,,3376636.0,315642.0,125000.0,3224368.0,0.0,1677410.0,152268.0,290952.0,3376636.0,1695734.0,152268.0,492789.0,4023.0,152268.0,3492.0,3492.0,290952.0,1552410.0,1030002.0,1695734.0,2933416.0,2498406.0,30524.0,142419.0,115345.0,
30553128,2018-01-01,2018-12-31,ID_0,,http://regnskaber.virk.dk/82135503/ZG9rdW1lbnRsYWdlcjovLzAzLzFiL2VmLzQ5L2VlL2I1ZjItNDEyNi1iY2YyLTg5ZTMxOGU2MDNmNQ.pdf,http://regnskaber.virk.dk/82135503/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzU2LzJlLzJiLzA5NGEtNGFhZS1iY2VmLWZmNzI4MjlhMWIwMg.xml,true,"5700, Svendborg","""Kogtvedlund"", Kogtvedparken 17",Til kapitalejerne i Lasses El ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-09,2019-05-09,2007-06-25,2019-05-09,35486178.0,30553128.0,35486178.0,mne31470,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Lasses El ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Pedersen,Aase Elmkvist Winther,RevisionsFirmaet Edelbo,Lasses El ApS,"RevisionsFirmaet Edelbo, Statsautoriseret Revisionspartnerselskab",Svendborg,2017-01-01,2017-12-31,161483.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-05-09,Svendborg,RevisionspÃ¥tegning,urn:ofk:oid:27159701,indberetninger-20180424,2.5118406,30553128.0,AWrA0WHkRYGX6_YTHv20,2019-05-16T13:25:57.925Z,2019-05-16T13:25:07.573Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-58-CY,2019-05-16T13:25:08.222Z,,57979.0,1555210.0,1853483.0,62589.0,29325.0,207030.0,240294.0,45547.0,,,,,,,,,,,,,,,,,,,,,,,,,,
30553128,2018-01-01,2018-12-31,ID_1,,http://regnskaber.virk.dk/82135503/ZG9rdW1lbnRsYWdlcjovLzAzLzFiL2VmLzQ5L2VlL2I1ZjItNDEyNi1iY2YyLTg5ZTMxOGU2MDNmNQ.pdf,http://regnskaber.virk.dk/82135503/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzU2LzJlLzJiLzA5NGEtNGFhZS1iY2VmLWZmNzI4MjlhMWIwMg.xml,true,"5700, Svendborg","""Kogtvedlund"", Kogtvedparken 17",Til kapitalejerne i Lasses El ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-09,2019-05-09,2007-06-25,2019-05-09,35486178.0,30553128.0,35486178.0,mne31470,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Lasses El ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Pedersen,Aase Elmkvist Winther,RevisionsFirmaet Edelbo,Lasses El ApS,"RevisionsFirmaet Edelbo, Statsautoriseret Revisionspartnerselskab",Svendborg,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-05-09,Svendborg,RevisionspÃ¥tegning,urn:ofk:oid:27159701,indberetninger-20180424,2.5118406,30553128.0,AWrA0WHkRYGX6_YTHv20,2019-05-16T13:25:57.925Z,2019-05-16T13:25:07.573Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-58-CY,2019-05-16T13:25:08.222Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30553128,2018-01-01,2018-12-31,ID_10,,http://regnskaber.virk.dk/82135503/ZG9rdW1lbnRsYWdlcjovLzAzLzFiL2VmLzQ5L2VlL2I1ZjItNDEyNi1iY2YyLTg5ZTMxOGU2MDNmNQ.pdf,http://regnskaber.virk.dk/82135503/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzU2LzJlLzJiLzA5NGEtNGFhZS1iY2VmLWZmNzI4MjlhMWIwMg.xml,true,"5700, Svendborg","""Kogtvedlund"", Kogtvedparken 17",Til kapitalejerne i Lasses El ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-09,2019-05-09,2007-06-25,2019-05-09,35486178.0,30553128.0,35486178.0,mne31470,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Lasses El ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Pedersen,Aase Elmkvist Winther,RevisionsFirmaet Edelbo,Lasses El ApS,"RevisionsFirmaet Edelbo, Statsautoriseret Revisionspartnerselskab",Svendborg,2017-01-01,2017-12-31,161483.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-05-09,Svendborg,RevisionspÃ¥tegning,urn:ofk:oid:27159701,indberetninger-20180424,2.5118406,30553128.0,AWrA0WHkRYGX6_YTHv20,2019-05-16T13:25:57.925Z,2019-05-16T13:25:07.573Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-58-CY,2019-05-16T13:25:08.222Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30553128,2018-01-01,2018-12-31,ID_2,,http://regnskaber.virk.dk/82135503/ZG9rdW1lbnRsYWdlcjovLzAzLzFiL2VmLzQ5L2VlL2I1ZjItNDEyNi1iY2YyLTg5ZTMxOGU2MDNmNQ.pdf,http://regnskaber.virk.dk/82135503/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzU2LzJlLzJiLzA5NGEtNGFhZS1iY2VmLWZmNzI4MjlhMWIwMg.xml,true,"5700, Svendborg","""Kogtvedlund"", Kogtvedparken 17",Til kapitalejerne i Lasses El ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-09,2019-05-09,2007-06-25,2019-05-09,35486178.0,30553128.0,35486178.0,mne31470,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Lasses El ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Pedersen,Aase Elmkvist Winther,RevisionsFirmaet Edelbo,Lasses El ApS,"RevisionsFirmaet Edelbo, Statsautoriseret Revisionspartnerselskab",Svendborg,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-05-09,Svendborg,RevisionspÃ¥tegning,urn:ofk:oid:27159701,indberetninger-20180424,2.5118406,30553128.0,AWrA0WHkRYGX6_YTHv20,2019-05-16T13:25:57.925Z,2019-05-16T13:25:07.573Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-58-CY,2019-05-16T13:25:08.222Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30553128,2018-01-01,2018-12-31,ID_3,,http://regnskaber.virk.dk/82135503/ZG9rdW1lbnRsYWdlcjovLzAzLzFiL2VmLzQ5L2VlL2I1ZjItNDEyNi1iY2YyLTg5ZTMxOGU2MDNmNQ.pdf,http://regnskaber.virk.dk/82135503/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzU2LzJlLzJiLzA5NGEtNGFhZS1iY2VmLWZmNzI4MjlhMWIwMg.xml,true,"5700, Svendborg","""Kogtvedlund"", Kogtvedparken 17",Til kapitalejerne i Lasses El ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-09,2019-05-09,2007-06-25,2019-05-09,35486178.0,30553128.0,35486178.0,mne31470,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Lasses El ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Pedersen,Aase Elmkvist Winther,RevisionsFirmaet Edelbo,Lasses El ApS,"RevisionsFirmaet Edelbo, Statsautoriseret Revisionspartnerselskab",Svendborg,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-05-09,Svendborg,RevisionspÃ¥tegning,urn:ofk:oid:27159701,indberetninger-20180424,2.5118406,30553128.0,AWrA0WHkRYGX6_YTHv20,2019-05-16T13:25:57.925Z,2019-05-16T13:25:07.573Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-58-CY,2019-05-16T13:25:08.222Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30553128,2018-01-01,2018-12-31,ID_4,,http://regnskaber.virk.dk/82135503/ZG9rdW1lbnRsYWdlcjovLzAzLzFiL2VmLzQ5L2VlL2I1ZjItNDEyNi1iY2YyLTg5ZTMxOGU2MDNmNQ.pdf,http://regnskaber.virk.dk/82135503/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzU2LzJlLzJiLzA5NGEtNGFhZS1iY2VmLWZmNzI4MjlhMWIwMg.xml,true,"5700, Svendborg","""Kogtvedlund"", Kogtvedparken 17",Til kapitalejerne i Lasses El ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-09,2019-05-09,2007-06-25,2019-05-09,35486178.0,30553128.0,35486178.0,mne31470,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Lasses El ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Pedersen,Aase Elmkvist Winther,RevisionsFirmaet Edelbo,Lasses El ApS,"RevisionsFirmaet Edelbo, Statsautoriseret Revisionspartnerselskab",Svendborg,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-05-09,Svendborg,RevisionspÃ¥tegning,urn:ofk:oid:27159701,indberetninger-20180424,2.5118406,30553128.0,AWrA0WHkRYGX6_YTHv20,2019-05-16T13:25:57.925Z,2019-05-16T13:25:07.573Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-58-CY,2019-05-16T13:25:08.222Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lasse Christian Meyer
