entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DividendIncomeRelatedToInvestments,ExternalExpenses,ExtraordinaryDividendPaid,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTradePayables,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance
37171190,2017-07-01,2018-06-30,c175,,http://regnskaber.virk.dk/09117173/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2ZiLzBiLzUyL2MzYTctNGEyYS1hYjNkLTU2OGRmOWNkZDFkMw.pdf,http://regnskaber.virk.dk/09117173/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzM4LzE1Lzk3L2M0MWEtNGE1Ny1iNmNlLWQ4ZmJjNDRkZmQ4Ng.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,6600 Vejen,Snerlevej 17,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejeren i Xcelnet Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-09-24,2015-10-05,2019-09-25,Statsautoriseret revisor,-20000.0,3907.0,-20000.0,20222670.0,37171190.0,20222670.0,mne33761,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Xcelnet Holding ApS.,44499.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Barrit,Johnni Dahl SÃ¸rensen,Johnni Dahl SÃ¸rensen,Xcelnet Holding ApS,BDO Statsautoriseret revisionsaktieselskab,Vejen,2017-07-01,2018-06-30,40592.0,40592.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejen,2019-06-30,2018-07-01,169616.0,true,2019-09-24,Kolding,0.0,urn:ofk:oid:27888640,indberetninger-20180424,2.5097417999999996,37171190.0,AW2V70nJIXJRhhXBOPlA,2019-10-04T08:42:50.951Z,2019-10-04T08:42:29.113Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CZ-08-CA,2019-10-04T08:42:29.734Z,,,,,,,,,,,,,,,,,,,
37171190,2017-07-01,2018-06-30,c183,,http://regnskaber.virk.dk/09117173/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2ZiLzBiLzUyL2MzYTctNGEyYS1hYjNkLTU2OGRmOWNkZDFkMw.pdf,http://regnskaber.virk.dk/09117173/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzM4LzE1Lzk3L2M0MWEtNGE1Ny1iNmNlLWQ4ZmJjNDRkZmQ4Ng.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,6600 Vejen,Snerlevej 17,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejeren i Xcelnet Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-09-24,2015-10-05,2019-09-25,Statsautoriseret revisor,-20000.0,,-20000.0,20222670.0,37171190.0,20222670.0,mne33761,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Xcelnet Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Barrit,Johnni Dahl SÃ¸rensen,Johnni Dahl SÃ¸rensen,Xcelnet Holding ApS,BDO Statsautoriseret revisionsaktieselskab,Vejen,2017-07-01,2018-06-30,0.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejen,2019-06-30,2018-07-01,169616.0,true,2019-09-24,Kolding,,urn:ofk:oid:27888640,indberetninger-20180424,2.5097417999999996,37171190.0,AW2V70nJIXJRhhXBOPlA,2019-10-04T08:42:50.951Z,2019-10-04T08:42:29.113Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CZ-08-CA,2019-10-04T08:42:29.734Z,,,,,,,,,,,,,,,,,,,
37171190,2017-07-01,2018-06-30,c214,,http://regnskaber.virk.dk/09117173/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2ZiLzBiLzUyL2MzYTctNGEyYS1hYjNkLTU2OGRmOWNkZDFkMw.pdf,http://regnskaber.virk.dk/09117173/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzM4LzE1Lzk3L2M0MWEtNGE1Ny1iNmNlLWQ4ZmJjNDRkZmQ4Ng.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,6600 Vejen,Snerlevej 17,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejeren i Xcelnet Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-09-24,2015-10-05,2019-09-25,Statsautoriseret revisor,-20000.0,,-20000.0,20222670.0,37171190.0,20222670.0,mne33761,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Xcelnet Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Barrit,Johnni Dahl SÃ¸rensen,Johnni Dahl SÃ¸rensen,Xcelnet Holding ApS,BDO Statsautoriseret revisionsaktieselskab,Vejen,2017-07-01,2018-06-30,-3907.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejen,2019-06-30,2018-07-01,169616.0,true,2019-09-24,Kolding,,urn:ofk:oid:27888640,indberetninger-20180424,2.5097417999999996,37171190.0,AW2V70nJIXJRhhXBOPlA,2019-10-04T08:42:50.951Z,2019-10-04T08:42:29.113Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CZ-08-CA,2019-10-04T08:42:29.734Z,,,,,,,,,,,,,,,,,,,
37171190,2017-07-01,2018-06-30,c216,,http://regnskaber.virk.dk/09117173/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2ZiLzBiLzUyL2MzYTctNGEyYS1hYjNkLTU2OGRmOWNkZDFkMw.pdf,http://regnskaber.virk.dk/09117173/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzM4LzE1Lzk3L2M0MWEtNGE1Ny1iNmNlLWQ4ZmJjNDRkZmQ4Ng.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,6600 Vejen,Snerlevej 17,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejeren i Xcelnet Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-09-24,2015-10-05,2019-09-25,Statsautoriseret revisor,-20000.0,,-20000.0,20222670.0,37171190.0,20222670.0,mne33761,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Xcelnet Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Barrit,Johnni Dahl SÃ¸rensen,Johnni Dahl SÃ¸rensen,Xcelnet Holding ApS,BDO Statsautoriseret revisionsaktieselskab,Vejen,2017-07-01,2018-06-30,44499.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejen,2019-06-30,2018-07-01,169616.0,true,2019-09-24,Kolding,,urn:ofk:oid:27888640,indberetninger-20180424,2.5097417999999996,37171190.0,AW2V70nJIXJRhhXBOPlA,2019-10-04T08:42:50.951Z,2019-10-04T08:42:29.113Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CZ-08-CA,2019-10-04T08:42:29.734Z,,,,,,,,,,,,,,,,,,,
37171190,2018-06-30,2018-06-30,c173,,http://regnskaber.virk.dk/09117173/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2ZiLzBiLzUyL2MzYTctNGEyYS1hYjNkLTU2OGRmOWNkZDFkMw.pdf,http://regnskaber.virk.dk/09117173/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzM4LzE1Lzk3L2M0MWEtNGE1Ny1iNmNlLWQ4ZmJjNDRkZmQ4Ng.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,6600 Vejen,Snerlevej 17,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejeren i Xcelnet Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-09-24,2015-10-05,2019-09-25,Statsautoriseret revisor,-20000.0,,-20000.0,20222670.0,37171190.0,20222670.0,mne33761,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Xcelnet Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Barrit,Johnni Dahl SÃ¸rensen,Johnni Dahl SÃ¸rensen,Xcelnet Holding ApS,BDO Statsautoriseret revisionsaktieselskab,Vejen,2017-07-01,2018-06-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejen,2019-06-30,2018-07-01,169616.0,true,2019-09-24,Kolding,,urn:ofk:oid:27888640,indberetninger-20180424,2.5097417999999996,37171190.0,AW2V70nJIXJRhhXBOPlA,2019-10-04T08:42:50.951Z,2019-10-04T08:42:29.113Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CZ-08-CA,2019-10-04T08:42:29.734Z,424186.0,21462.0,50000.0,422186.0,424186.0,2000.0,402620.0,402620.0,402620.0,355620.0,16566.0,2000.0,104.0,104.0,2000.0,,,,
37171190,2018-07-01,2018-07-01,c231,,http://regnskaber.virk.dk/09117173/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2ZiLzBiLzUyL2MzYTctNGEyYS1hYjNkLTU2OGRmOWNkZDFkMw.pdf,http://regnskaber.virk.dk/09117173/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzM4LzE1Lzk3L2M0MWEtNGE1Ny1iNmNlLWQ4ZmJjNDRkZmQ4Ng.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,6600 Vejen,Snerlevej 17,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejeren i Xcelnet Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-09-24,2015-10-05,2019-09-25,Statsautoriseret revisor,-20000.0,,-20000.0,20222670.0,37171190.0,20222670.0,mne33761,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Xcelnet Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Barrit,Johnni Dahl SÃ¸rensen,Johnni Dahl SÃ¸rensen,Xcelnet Holding ApS,BDO Statsautoriseret revisionsaktieselskab,Vejen,2017-07-01,2018-06-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejen,2019-06-30,2018-07-01,169616.0,true,2019-09-24,Kolding,,urn:ofk:oid:27888640,indberetninger-20180424,2.5097417999999996,37171190.0,AW2V70nJIXJRhhXBOPlA,2019-10-04T08:42:50.951Z,2019-10-04T08:42:29.113Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CZ-08-CA,2019-10-04T08:42:29.734Z,,,,50000.0,,,,,,,,,,,,,,,
37171190,2018-07-01,2018-07-01,c234,,http://regnskaber.virk.dk/09117173/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2ZiLzBiLzUyL2MzYTctNGEyYS1hYjNkLTU2OGRmOWNkZDFkMw.pdf,http://regnskaber.virk.dk/09117173/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzM4LzE1Lzk3L2M0MWEtNGE1Ny1iNmNlLWQ4ZmJjNDRkZmQ4Ng.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,6600 Vejen,Snerlevej 17,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejeren i Xcelnet Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-09-24,2015-10-05,2019-09-25,Statsautoriseret revisor,-20000.0,,-20000.0,20222670.0,37171190.0,20222670.0,mne33761,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Xcelnet Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Barrit,Johnni Dahl SÃ¸rensen,Johnni Dahl SÃ¸rensen,Xcelnet Holding ApS,BDO Statsautoriseret revisionsaktieselskab,Vejen,2017-07-01,2018-06-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejen,2019-06-30,2018-07-01,169616.0,true,2019-09-24,Kolding,,urn:ofk:oid:27888640,indberetninger-20180424,2.5097417999999996,37171190.0,AW2V70nJIXJRhhXBOPlA,2019-10-04T08:42:50.951Z,2019-10-04T08:42:29.113Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CZ-08-CA,2019-10-04T08:42:29.734Z,,,,355620.0,,,,,,,,,,,,,,,
37171190,2018-07-01,2018-07-01,c249,,http://regnskaber.virk.dk/09117173/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2ZiLzBiLzUyL2MzYTctNGEyYS1hYjNkLTU2OGRmOWNkZDFkMw.pdf,http://regnskaber.virk.dk/09117173/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzM4LzE1Lzk3L2M0MWEtNGE1Ny1iNmNlLWQ4ZmJjNDRkZmQ4Ng.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,6600 Vejen,Snerlevej 17,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejeren i Xcelnet Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-09-24,2015-10-05,2019-09-25,Statsautoriseret revisor,-20000.0,,-20000.0,20222670.0,37171190.0,20222670.0,mne33761,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Xcelnet Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Barrit,Johnni Dahl SÃ¸rensen,Johnni Dahl SÃ¸rensen,Xcelnet Holding ApS,BDO Statsautoriseret revisionsaktieselskab,Vejen,2017-07-01,2018-06-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejen,2019-06-30,2018-07-01,169616.0,true,2019-09-24,Kolding,,urn:ofk:oid:27888640,indberetninger-20180424,2.5097417999999996,37171190.0,AW2V70nJIXJRhhXBOPlA,2019-10-04T08:42:50.951Z,2019-10-04T08:42:29.113Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CZ-08-CA,2019-10-04T08:42:29.734Z,,,,16566.0,,,,,,,,,,,,,,,
37171190,2018-07-01,2018-07-01,c255,,http://regnskaber.virk.dk/09117173/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2ZiLzBiLzUyL2MzYTctNGEyYS1hYjNkLTU2OGRmOWNkZDFkMw.pdf,http://regnskaber.virk.dk/09117173/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzM4LzE1Lzk3L2M0MWEtNGE1Ny1iNmNlLWQ4ZmJjNDRkZmQ4Ng.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,6600 Vejen,Snerlevej 17,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejeren i Xcelnet Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-09-24,2015-10-05,2019-09-25,Statsautoriseret revisor,-20000.0,,-20000.0,20222670.0,37171190.0,20222670.0,mne33761,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Xcelnet Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Barrit,Johnni Dahl SÃ¸rensen,Johnni Dahl SÃ¸rensen,Xcelnet Holding ApS,BDO Statsautoriseret revisionsaktieselskab,Vejen,2017-07-01,2018-06-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejen,2019-06-30,2018-07-01,169616.0,true,2019-09-24,Kolding,,urn:ofk:oid:27888640,indberetninger-20180424,2.5097417999999996,37171190.0,AW2V70nJIXJRhhXBOPlA,2019-10-04T08:42:50.951Z,2019-10-04T08:42:29.113Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CZ-08-CA,2019-10-04T08:42:29.734Z,,,,0.0,,,,,,,,,,,,,,,
37171190,2018-07-01,2018-07-01,c572,,http://regnskaber.virk.dk/09117173/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2ZiLzBiLzUyL2MzYTctNGEyYS1hYjNkLTU2OGRmOWNkZDFkMw.pdf,http://regnskaber.virk.dk/09117173/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzM4LzE1Lzk3L2M0MWEtNGE1Ny1iNmNlLWQ4ZmJjNDRkZmQ4Ng.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,6600 Vejen,Snerlevej 17,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejeren i Xcelnet Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-09-24,2015-10-05,2019-09-25,Statsautoriseret revisor,-20000.0,,-20000.0,20222670.0,37171190.0,20222670.0,mne33761,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Xcelnet Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Barrit,Johnni Dahl SÃ¸rensen,Johnni Dahl SÃ¸rensen,Xcelnet Holding ApS,BDO Statsautoriseret revisionsaktieselskab,Vejen,2017-07-01,2018-06-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejen,2019-06-30,2018-07-01,169616.0,true,2019-09-24,Kolding,,urn:ofk:oid:27888640,indberetninger-20180424,2.5097417999999996,37171190.0,AW2V70nJIXJRhhXBOPlA,2019-10-04T08:42:50.951Z,2019-10-04T08:42:29.113Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CZ-08-CA,2019-10-04T08:42:29.734Z,,,,,,,,,,,,,,,,375620.0,27000.0,,
