entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,DepositsLongtermInvestmentsAndReceivables,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,LongtermTaxPayables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables
33382367,2016-07-01,2017-06-30,c3,http://regnskaber.virk.dk/76328333/ZG9rdW1lbnRsYWdlcjovLzAzLzU5L2UxL2MxLzAyLzJmYzMtNDUxNC04YmYxLWY2NTFhMjhhY2ZiZA.xhtml,http://regnskaber.virk.dk/76328333/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzA4L2I0LzdiLzU3ZTAtNGM1MC05NjllLWYxNzlmYjdhNjRjOA.pdf,http://regnskaber.virk.dk/76328333/ZG9rdW1lbnRsYWdlcjovLzAzLzFmL2U2LzU0LzEzLzZkNWQtNGI0Yi1hMTUwLTc5YzQ3NWY2N2M5YQ.xml,true,Danmark,DK,Hvidovre,2650.0,"175, 2",Stamholmen,KÃ¸benhavn Ã,2100.0,"106, 4 tv",Ãsterbrogade,2650 Hvidovre,"Stamholmen 175, 2.",Regnskabsklasse B,2018-12-03,2018-12-03,0.0,479580.0,664175.0,25187091.0,33382367.0,1007399649.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Nils-Jacob Hartzack Hartmann,Nils-Jacob Hartzack Hartmann,"GE REVISION & RÃDGIVNING, REGISTRERET REVISIONSANPARTSSELSKAB",OPEN DESIGN / ADVERTISING ApS,Christina GrÃ¸nholt Pedersen,22713.0,6192.0,KÃ¸benhavn,2016-07-01,2017-06-30,130652.0,168074.0,184595.0,2018-06-30,2017-07-01,true,false,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",37422.0,33939391.0,false,false,Ingen bistand,urn:ofk:oid:26434354,indberetninger-20180424,2.5948243,33382367.0,AWeI71Ndet7j816DxWQG,2018-12-07T13:51:06.996Z,2018-12-07T13:50:43.239Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EG-45-KB,2018-12-07T13:50:43.437Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33382367,2016-07-01,2017-06-30,c5,http://regnskaber.virk.dk/76328333/ZG9rdW1lbnRsYWdlcjovLzAzLzU5L2UxL2MxLzAyLzJmYzMtNDUxNC04YmYxLWY2NTFhMjhhY2ZiZA.xhtml,http://regnskaber.virk.dk/76328333/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzA4L2I0LzdiLzU3ZTAtNGM1MC05NjllLWYxNzlmYjdhNjRjOA.pdf,http://regnskaber.virk.dk/76328333/ZG9rdW1lbnRsYWdlcjovLzAzLzFmL2U2LzU0LzEzLzZkNWQtNGI0Yi1hMTUwLTc5YzQ3NWY2N2M5YQ.xml,true,Danmark,DK,Hvidovre,2650.0,"175, 2",Stamholmen,KÃ¸benhavn Ã,2100.0,"106, 4 tv",Ãsterbrogade,2650 Hvidovre,"Stamholmen 175, 2.",Regnskabsklasse B,2018-12-03,2018-12-03,,,,25187091.0,33382367.0,1007399649.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Nils-Jacob Hartzack Hartmann,Nils-Jacob Hartzack Hartmann,"GE REVISION & RÃDGIVNING, REGISTRERET REVISIONSANPARTSSELSKAB",OPEN DESIGN / ADVERTISING ApS,Christina GrÃ¸nholt Pedersen,,,KÃ¸benhavn,2016-07-01,2017-06-30,130651.0,,,2018-06-30,2017-07-01,true,false,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,33939391.0,false,false,Ingen bistand,urn:ofk:oid:26434354,indberetninger-20180424,2.5948243,33382367.0,AWeI71Ndet7j816DxWQG,2018-12-07T13:51:06.996Z,2018-12-07T13:50:43.239Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EG-45-KB,2018-12-07T13:50:43.437Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33382367,2016-07-01,2017-06-30,c7,http://regnskaber.virk.dk/76328333/ZG9rdW1lbnRsYWdlcjovLzAzLzU5L2UxL2MxLzAyLzJmYzMtNDUxNC04YmYxLWY2NTFhMjhhY2ZiZA.xhtml,http://regnskaber.virk.dk/76328333/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzA4L2I0LzdiLzU3ZTAtNGM1MC05NjllLWYxNzlmYjdhNjRjOA.pdf,http://regnskaber.virk.dk/76328333/ZG9rdW1lbnRsYWdlcjovLzAzLzFmL2U2LzU0LzEzLzZkNWQtNGI0Yi1hMTUwLTc5YzQ3NWY2N2M5YQ.xml,true,Danmark,DK,Hvidovre,2650.0,"175, 2",Stamholmen,KÃ¸benhavn Ã,2100.0,"106, 4 tv",Ãsterbrogade,2650 Hvidovre,"Stamholmen 175, 2.",Regnskabsklasse B,2018-12-03,2018-12-03,,,,25187091.0,33382367.0,1007399649.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Nils-Jacob Hartzack Hartmann,Nils-Jacob Hartzack Hartmann,"GE REVISION & RÃDGIVNING, REGISTRERET REVISIONSANPARTSSELSKAB",OPEN DESIGN / ADVERTISING ApS,Christina GrÃ¸nholt Pedersen,,,KÃ¸benhavn,2016-07-01,2017-06-30,1.0,,,2018-06-30,2017-07-01,true,false,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,33939391.0,false,false,Ingen bistand,urn:ofk:oid:26434354,indberetninger-20180424,2.5948243,33382367.0,AWeI71Ndet7j816DxWQG,2018-12-07T13:51:06.996Z,2018-12-07T13:50:43.239Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EG-45-KB,2018-12-07T13:50:43.437Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33382367,2017-06-30,2017-06-30,c9,http://regnskaber.virk.dk/76328333/ZG9rdW1lbnRsYWdlcjovLzAzLzU5L2UxL2MxLzAyLzJmYzMtNDUxNC04YmYxLWY2NTFhMjhhY2ZiZA.xhtml,http://regnskaber.virk.dk/76328333/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzA4L2I0LzdiLzU3ZTAtNGM1MC05NjllLWYxNzlmYjdhNjRjOA.pdf,http://regnskaber.virk.dk/76328333/ZG9rdW1lbnRsYWdlcjovLzAzLzFmL2U2LzU0LzEzLzZkNWQtNGI0Yi1hMTUwLTc5YzQ3NWY2N2M5YQ.xml,true,Danmark,DK,Hvidovre,2650.0,"175, 2",Stamholmen,KÃ¸benhavn Ã,2100.0,"106, 4 tv",Ãsterbrogade,2650 Hvidovre,"Stamholmen 175, 2.",Regnskabsklasse B,2018-12-03,2018-12-03,,,,25187091.0,33382367.0,1007399649.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Nils-Jacob Hartzack Hartmann,Nils-Jacob Hartzack Hartmann,"GE REVISION & RÃDGIVNING, REGISTRERET REVISIONSANPARTSSELSKAB",OPEN DESIGN / ADVERTISING ApS,Christina GrÃ¸nholt Pedersen,,,KÃ¸benhavn,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,true,false,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,33939391.0,false,false,Ingen bistand,urn:ofk:oid:26434354,indberetninger-20180424,2.5948243,33382367.0,AWeI71Ndet7j816DxWQG,2018-12-07T13:51:06.996Z,2018-12-07T13:50:43.239Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EG-45-KB,2018-12-07T13:50:43.437Z,1020352.0,451808.0,80000.0,1003152.0,18231.0,17200.0,210652.0,0.0,0.0,0.0,200000.0,1020352.0,809700.0,17200.0,37422.0,37422.0,200000.0,17200.0,392075.0,0.0,130651.0,1.0,772278.0,336632.0,0.0,351344.0,160968.0,41712.0,1859.0,172145.0
33382367,2017-07-01,2018-06-30,c0,http://regnskaber.virk.dk/76328333/ZG9rdW1lbnRsYWdlcjovLzAzLzU5L2UxL2MxLzAyLzJmYzMtNDUxNC04YmYxLWY2NTFhMjhhY2ZiZA.xhtml,http://regnskaber.virk.dk/76328333/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzA4L2I0LzdiLzU3ZTAtNGM1MC05NjllLWYxNzlmYjdhNjRjOA.pdf,http://regnskaber.virk.dk/76328333/ZG9rdW1lbnRsYWdlcjovLzAzLzFmL2U2LzU0LzEzLzZkNWQtNGI0Yi1hMTUwLTc5YzQ3NWY2N2M5YQ.xml,true,Danmark,DK,Hvidovre,2650.0,"175, 2",Stamholmen,KÃ¸benhavn Ã,2100.0,"106, 4 tv",Ãsterbrogade,2650 Hvidovre,"Stamholmen 175, 2.",Regnskabsklasse B,2018-12-03,2018-12-03,8491.0,601183.0,617462.0,25187091.0,33382367.0,1007399649.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Nils-Jacob Hartzack Hartmann,Nils-Jacob Hartzack Hartmann,"GE REVISION & RÃDGIVNING, REGISTRERET REVISIONSANPARTSSELSKAB",OPEN DESIGN / ADVERTISING ApS,Christina GrÃ¸nholt Pedersen,16944.0,11183.0,KÃ¸benhavn,2016-07-01,2017-06-30,2004.0,2027.0,7788.0,2018-06-30,2017-07-01,true,false,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",23.0,33939391.0,false,false,Ingen bistand,urn:ofk:oid:26434354,indberetninger-20180424,2.5948243,33382367.0,AWeI71Ndet7j816DxWQG,2018-12-07T13:51:06.996Z,2018-12-07T13:50:43.239Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EG-45-KB,2018-12-07T13:50:43.437Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33382367,2017-07-01,2018-06-30,c1,http://regnskaber.virk.dk/76328333/ZG9rdW1lbnRsYWdlcjovLzAzLzU5L2UxL2MxLzAyLzJmYzMtNDUxNC04YmYxLWY2NTFhMjhhY2ZiZA.xhtml,http://regnskaber.virk.dk/76328333/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzA4L2I0LzdiLzU3ZTAtNGM1MC05NjllLWYxNzlmYjdhNjRjOA.pdf,http://regnskaber.virk.dk/76328333/ZG9rdW1lbnRsYWdlcjovLzAzLzFmL2U2LzU0LzEzLzZkNWQtNGI0Yi1hMTUwLTc5YzQ3NWY2N2M5YQ.xml,true,Danmark,DK,Hvidovre,2650.0,"175, 2",Stamholmen,KÃ¸benhavn Ã,2100.0,"106, 4 tv",Ãsterbrogade,2650 Hvidovre,"Stamholmen 175, 2.",Regnskabsklasse B,2018-12-03,2018-12-03,,,,25187091.0,33382367.0,1007399649.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Nils-Jacob Hartzack Hartmann,Nils-Jacob Hartzack Hartmann,"GE REVISION & RÃDGIVNING, REGISTRERET REVISIONSANPARTSSELSKAB",OPEN DESIGN / ADVERTISING ApS,Christina GrÃ¸nholt Pedersen,,,KÃ¸benhavn,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,true,false,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,33939391.0,false,false,Ingen bistand,urn:ofk:oid:26434354,indberetninger-20180424,2.5948243,33382367.0,AWeI71Ndet7j816DxWQG,2018-12-07T13:51:06.996Z,2018-12-07T13:50:43.239Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EG-45-KB,2018-12-07T13:50:43.437Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33382367,2017-07-01,2018-06-30,c2,http://regnskaber.virk.dk/76328333/ZG9rdW1lbnRsYWdlcjovLzAzLzU5L2UxL2MxLzAyLzJmYzMtNDUxNC04YmYxLWY2NTFhMjhhY2ZiZA.xhtml,http://regnskaber.virk.dk/76328333/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzA4L2I0LzdiLzU3ZTAtNGM1MC05NjllLWYxNzlmYjdhNjRjOA.pdf,http://regnskaber.virk.dk/76328333/ZG9rdW1lbnRsYWdlcjovLzAzLzFmL2U2LzU0LzEzLzZkNWQtNGI0Yi1hMTUwLTc5YzQ3NWY2N2M5YQ.xml,true,Danmark,DK,Hvidovre,2650.0,"175, 2",Stamholmen,KÃ¸benhavn Ã,2100.0,"106, 4 tv",Ãsterbrogade,2650 Hvidovre,"Stamholmen 175, 2.",Regnskabsklasse B,2018-12-03,2018-12-03,,,,25187091.0,33382367.0,1007399649.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Nils-Jacob Hartzack Hartmann,Nils-Jacob Hartzack Hartmann,"GE REVISION & RÃDGIVNING, REGISTRERET REVISIONSANPARTSSELSKAB",OPEN DESIGN / ADVERTISING ApS,Christina GrÃ¸nholt Pedersen,,,KÃ¸benhavn,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,true,false,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,33939391.0,false,false,Ingen bistand,urn:ofk:oid:26434354,indberetninger-20180424,2.5948243,33382367.0,AWeI71Ndet7j816DxWQG,2018-12-07T13:51:06.996Z,2018-12-07T13:50:43.239Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EG-45-KB,2018-12-07T13:50:43.437Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33382367,2017-07-01,2018-06-30,c4,http://regnskaber.virk.dk/76328333/ZG9rdW1lbnRsYWdlcjovLzAzLzU5L2UxL2MxLzAyLzJmYzMtNDUxNC04YmYxLWY2NTFhMjhhY2ZiZA.xhtml,http://regnskaber.virk.dk/76328333/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzA4L2I0LzdiLzU3ZTAtNGM1MC05NjllLWYxNzlmYjdhNjRjOA.pdf,http://regnskaber.virk.dk/76328333/ZG9rdW1lbnRsYWdlcjovLzAzLzFmL2U2LzU0LzEzLzZkNWQtNGI0Yi1hMTUwLTc5YzQ3NWY2N2M5YQ.xml,true,Danmark,DK,Hvidovre,2650.0,"175, 2",Stamholmen,KÃ¸benhavn Ã,2100.0,"106, 4 tv",Ãsterbrogade,2650 Hvidovre,"Stamholmen 175, 2.",Regnskabsklasse B,2018-12-03,2018-12-03,,,,25187091.0,33382367.0,1007399649.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Nils-Jacob Hartzack Hartmann,Nils-Jacob Hartzack Hartmann,"GE REVISION & RÃDGIVNING, REGISTRERET REVISIONSANPARTSSELSKAB",OPEN DESIGN / ADVERTISING ApS,Christina GrÃ¸nholt Pedersen,,,KÃ¸benhavn,2016-07-01,2017-06-30,0.0,,,2018-06-30,2017-07-01,true,false,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,33939391.0,false,false,Ingen bistand,urn:ofk:oid:26434354,indberetninger-20180424,2.5948243,33382367.0,AWeI71Ndet7j816DxWQG,2018-12-07T13:51:06.996Z,2018-12-07T13:50:43.239Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EG-45-KB,2018-12-07T13:50:43.437Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33382367,2017-07-01,2018-06-30,c6,http://regnskaber.virk.dk/76328333/ZG9rdW1lbnRsYWdlcjovLzAzLzU5L2UxL2MxLzAyLzJmYzMtNDUxNC04YmYxLWY2NTFhMjhhY2ZiZA.xhtml,http://regnskaber.virk.dk/76328333/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzA4L2I0LzdiLzU3ZTAtNGM1MC05NjllLWYxNzlmYjdhNjRjOA.pdf,http://regnskaber.virk.dk/76328333/ZG9rdW1lbnRsYWdlcjovLzAzLzFmL2U2LzU0LzEzLzZkNWQtNGI0Yi1hMTUwLTc5YzQ3NWY2N2M5YQ.xml,true,Danmark,DK,Hvidovre,2650.0,"175, 2",Stamholmen,KÃ¸benhavn Ã,2100.0,"106, 4 tv",Ãsterbrogade,2650 Hvidovre,"Stamholmen 175, 2.",Regnskabsklasse B,2018-12-03,2018-12-03,,,,25187091.0,33382367.0,1007399649.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Nils-Jacob Hartzack Hartmann,Nils-Jacob Hartzack Hartmann,"GE REVISION & RÃDGIVNING, REGISTRERET REVISIONSANPARTSSELSKAB",OPEN DESIGN / ADVERTISING ApS,Christina GrÃ¸nholt Pedersen,,,KÃ¸benhavn,2016-07-01,2017-06-30,2004.0,,,2018-06-30,2017-07-01,true,false,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,33939391.0,false,false,Ingen bistand,urn:ofk:oid:26434354,indberetninger-20180424,2.5948243,33382367.0,AWeI71Ndet7j816DxWQG,2018-12-07T13:51:06.996Z,2018-12-07T13:50:43.239Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EG-45-KB,2018-12-07T13:50:43.437Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33382367,2018-06-30,2018-06-30,c8,http://regnskaber.virk.dk/76328333/ZG9rdW1lbnRsYWdlcjovLzAzLzU5L2UxL2MxLzAyLzJmYzMtNDUxNC04YmYxLWY2NTFhMjhhY2ZiZA.xhtml,http://regnskaber.virk.dk/76328333/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzA4L2I0LzdiLzU3ZTAtNGM1MC05NjllLWYxNzlmYjdhNjRjOA.pdf,http://regnskaber.virk.dk/76328333/ZG9rdW1lbnRsYWdlcjovLzAzLzFmL2U2LzU0LzEzLzZkNWQtNGI0Yi1hMTUwLTc5YzQ3NWY2N2M5YQ.xml,true,Danmark,DK,Hvidovre,2650.0,"175, 2",Stamholmen,KÃ¸benhavn Ã,2100.0,"106, 4 tv",Ãsterbrogade,2650 Hvidovre,"Stamholmen 175, 2.",Regnskabsklasse B,2018-12-03,2018-12-03,,,,25187091.0,33382367.0,1007399649.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Nils-Jacob Hartzack Hartmann,Nils-Jacob Hartzack Hartmann,"GE REVISION & RÃDGIVNING, REGISTRERET REVISIONSANPARTSSELSKAB",OPEN DESIGN / ADVERTISING ApS,Christina GrÃ¸nholt Pedersen,,,KÃ¸benhavn,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,true,false,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,33939391.0,false,false,Ingen bistand,urn:ofk:oid:26434354,indberetninger-20180424,2.5948243,33382367.0,AWeI71Ndet7j816DxWQG,2018-12-07T13:51:06.996Z,2018-12-07T13:50:43.239Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EG-45-KB,2018-12-07T13:50:43.437Z,690066.0,200088.0,80000.0,641504.0,3454.0,0.0,82005.0,48562.0,0.0,0.0,0.0,690066.0,608061.0,0.0,23.0,23.0,0.0,48562.0,454459.0,48562.0,0.0,2005.0,608038.0,106298.0,9000.0,441416.0,235420.0,37422.0,859.0,202542.0
