entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,EmailOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,WagesAndSalaries,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables
15768592,2016-07-01,2017-06-30,c109,,http://regnskaber.virk.dk/29586751/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5L2U1L2IxL2ZlL2E5MTctNGM2MS04NDkxLWFjMjUyNzUzMjc5OA.pdf,http://regnskaber.virk.dk/29586751/ZG9rdW1lbnRsYWdlcjovLzAzLzY4Lzc5LzMyL2IyL2Q4NjktNDMwZi1iNTUxLWFkYjc5MmM0ZWMxNA.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,StÃ¸vring,9530.0,37.0,SkodshÃ¸j,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-08-23,2018-08-23,1991-06-28,2018-09-03,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aalborg@redmark.dk,29442789.0,15768592.0,29442789.0,mne27739,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for Sieker Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Steen Jensen,Angelika Kjeldsen,Angelika Kjeldsen,"Redmark, Statsautoriseret Revisionspartnerselskab",Danske Bank,Sieker Holding ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",StÃ¸vring,2016-07-01,2017-06-30,300000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-06-30,2017-07-01,2018-08-23,Aalborg,98183333.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26084407,indberetninger-20180424,2.5095978,15768592.0,AWWja13E5OzuYdPkElHP,2018-09-04T07:11:38.266Z,2018-09-04T07:10:43.823Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AW-16-WS,2018-09-04T07:10:43.950Z,,,,,,,,,,,,,,,,,,,,,,,,
15768592,2016-07-01,2017-06-30,c123,,http://regnskaber.virk.dk/29586751/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5L2U1L2IxL2ZlL2E5MTctNGM2MS04NDkxLWFjMjUyNzUzMjc5OA.pdf,http://regnskaber.virk.dk/29586751/ZG9rdW1lbnRsYWdlcjovLzAzLzY4Lzc5LzMyL2IyL2Q4NjktNDMwZi1iNTUxLWFkYjc5MmM0ZWMxNA.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,StÃ¸vring,9530.0,37.0,SkodshÃ¸j,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-08-23,2018-08-23,1991-06-28,2018-09-03,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aalborg@redmark.dk,29442789.0,15768592.0,29442789.0,mne27739,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for Sieker Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Steen Jensen,Angelika Kjeldsen,Angelika Kjeldsen,"Redmark, Statsautoriseret Revisionspartnerselskab",Danske Bank,Sieker Holding ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",StÃ¸vring,2016-07-01,2017-06-30,190000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-06-30,2017-07-01,2018-08-23,Aalborg,98183333.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26084407,indberetninger-20180424,2.5095978,15768592.0,AWWja13E5OzuYdPkElHP,2018-09-04T07:11:38.266Z,2018-09-04T07:10:43.823Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AW-16-WS,2018-09-04T07:10:43.950Z,,,,,,,,,,,,,,,,,,,,,,,,
15768592,2016-07-01,2017-06-30,c3,,http://regnskaber.virk.dk/29586751/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5L2U1L2IxL2ZlL2E5MTctNGM2MS04NDkxLWFjMjUyNzUzMjc5OA.pdf,http://regnskaber.virk.dk/29586751/ZG9rdW1lbnRsYWdlcjovLzAzLzY4Lzc5LzMyL2IyL2Q4NjktNDMwZi1iNTUxLWFkYjc5MmM0ZWMxNA.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,StÃ¸vring,9530.0,37.0,SkodshÃ¸j,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-08-23,2018-08-23,1991-06-28,2018-09-03,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aalborg@redmark.dk,29442789.0,15768592.0,29442789.0,mne27739,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for Sieker Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Steen Jensen,Angelika Kjeldsen,Angelika Kjeldsen,"Redmark, Statsautoriseret Revisionspartnerselskab",Danske Bank,Sieker Holding ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",StÃ¸vring,2016-07-01,2017-06-30,490000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-06-30,2017-07-01,2018-08-23,Aalborg,98183333.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26084407,indberetninger-20180424,2.5095978,15768592.0,AWWja13E5OzuYdPkElHP,2018-09-04T07:11:38.266Z,2018-09-04T07:10:43.823Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AW-16-WS,2018-09-04T07:10:43.950Z,1.0,100000.0,-23000.0,26000.0,639000.0,490000.0,-123000.0,100000.0,,,,,,,,,,,,,,,,
15768592,2017-06-30,2017-06-30,c4,,http://regnskaber.virk.dk/29586751/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5L2U1L2IxL2ZlL2E5MTctNGM2MS04NDkxLWFjMjUyNzUzMjc5OA.pdf,http://regnskaber.virk.dk/29586751/ZG9rdW1lbnRsYWdlcjovLzAzLzY4Lzc5LzMyL2IyL2Q4NjktNDMwZi1iNTUxLWFkYjc5MmM0ZWMxNA.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,StÃ¸vring,9530.0,37.0,SkodshÃ¸j,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-08-23,2018-08-23,1991-06-28,2018-09-03,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aalborg@redmark.dk,29442789.0,15768592.0,29442789.0,mne27739,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for Sieker Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Steen Jensen,Angelika Kjeldsen,Angelika Kjeldsen,"Redmark, Statsautoriseret Revisionspartnerselskab",Danske Bank,Sieker Holding ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",StÃ¸vring,2016-07-01,2017-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-06-30,2017-07-01,2018-08-23,Aalborg,98183333.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26084407,indberetninger-20180424,2.5095978,15768592.0,AWWja13E5OzuYdPkElHP,2018-09-04T07:11:38.266Z,2018-09-04T07:10:43.823Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AW-16-WS,2018-09-04T07:10:43.950Z,,,,,,,,,6901000.0,536000.0,250000.0,559000.0,6884000.0,6901000.0,17000.0,6342000.0,6342000.0,6342000.0,300000.0,6334000.0,17000.0,23000.0,23000.0,17000.0
15768592,2017-07-01,2018-06-30,c1,,http://regnskaber.virk.dk/29586751/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5L2U1L2IxL2ZlL2E5MTctNGM2MS04NDkxLWFjMjUyNzUzMjc5OA.pdf,http://regnskaber.virk.dk/29586751/ZG9rdW1lbnRsYWdlcjovLzAzLzY4Lzc5LzMyL2IyL2Q4NjktNDMwZi1iNTUxLWFkYjc5MmM0ZWMxNA.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,StÃ¸vring,9530.0,37.0,SkodshÃ¸j,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-08-23,2018-08-23,1991-06-28,2018-09-03,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aalborg@redmark.dk,29442789.0,15768592.0,29442789.0,mne27739,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for Sieker Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Steen Jensen,Angelika Kjeldsen,Angelika Kjeldsen,"Redmark, Statsautoriseret Revisionspartnerselskab",Danske Bank,Sieker Holding ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",StÃ¸vring,2016-07-01,2017-06-30,-622262.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-06-30,2017-07-01,2018-08-23,Aalborg,98183333.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26084407,indberetninger-20180424,2.5095978,15768592.0,AWWja13E5OzuYdPkElHP,2018-09-04T07:11:38.266Z,2018-09-04T07:10:43.823Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AW-16-WS,2018-09-04T07:10:43.950Z,1.0,100000.0,-19693.0,641454.0,138885.0,-622262.0,-119693.0,100000.0,,,,,,,,,,,,,,,,
15768592,2017-07-01,2018-06-30,c108,,http://regnskaber.virk.dk/29586751/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5L2U1L2IxL2ZlL2E5MTctNGM2MS04NDkxLWFjMjUyNzUzMjc5OA.pdf,http://regnskaber.virk.dk/29586751/ZG9rdW1lbnRsYWdlcjovLzAzLzY4Lzc5LzMyL2IyL2Q4NjktNDMwZi1iNTUxLWFkYjc5MmM0ZWMxNA.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,StÃ¸vring,9530.0,37.0,SkodshÃ¸j,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-08-23,2018-08-23,1991-06-28,2018-09-03,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aalborg@redmark.dk,29442789.0,15768592.0,29442789.0,mne27739,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for Sieker Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Steen Jensen,Angelika Kjeldsen,Angelika Kjeldsen,"Redmark, Statsautoriseret Revisionspartnerselskab",Danske Bank,Sieker Holding ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",StÃ¸vring,2016-07-01,2017-06-30,300000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-06-30,2017-07-01,2018-08-23,Aalborg,98183333.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26084407,indberetninger-20180424,2.5095978,15768592.0,AWWja13E5OzuYdPkElHP,2018-09-04T07:11:38.266Z,2018-09-04T07:10:43.823Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AW-16-WS,2018-09-04T07:10:43.950Z,,,,,,,,,,,,,,,,,,,,,,,,
15768592,2017-07-01,2018-06-30,c122,,http://regnskaber.virk.dk/29586751/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5L2U1L2IxL2ZlL2E5MTctNGM2MS04NDkxLWFjMjUyNzUzMjc5OA.pdf,http://regnskaber.virk.dk/29586751/ZG9rdW1lbnRsYWdlcjovLzAzLzY4Lzc5LzMyL2IyL2Q4NjktNDMwZi1iNTUxLWFkYjc5MmM0ZWMxNA.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,StÃ¸vring,9530.0,37.0,SkodshÃ¸j,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-08-23,2018-08-23,1991-06-28,2018-09-03,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aalborg@redmark.dk,29442789.0,15768592.0,29442789.0,mne27739,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for Sieker Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Steen Jensen,Angelika Kjeldsen,Angelika Kjeldsen,"Redmark, Statsautoriseret Revisionspartnerselskab",Danske Bank,Sieker Holding ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",StÃ¸vring,2016-07-01,2017-06-30,-922262.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-06-30,2017-07-01,2018-08-23,Aalborg,98183333.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26084407,indberetninger-20180424,2.5095978,15768592.0,AWWja13E5OzuYdPkElHP,2018-09-04T07:11:38.266Z,2018-09-04T07:10:43.823Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AW-16-WS,2018-09-04T07:10:43.950Z,,,,,,,,,,,,,,,,,,,,,,,,
15768592,2017-07-01,2018-06-30,c71,,http://regnskaber.virk.dk/29586751/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5L2U1L2IxL2ZlL2E5MTctNGM2MS04NDkxLWFjMjUyNzUzMjc5OA.pdf,http://regnskaber.virk.dk/29586751/ZG9rdW1lbnRsYWdlcjovLzAzLzY4Lzc5LzMyL2IyL2Q4NjktNDMwZi1iNTUxLWFkYjc5MmM0ZWMxNA.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,StÃ¸vring,9530.0,37.0,SkodshÃ¸j,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-08-23,2018-08-23,1991-06-28,2018-09-03,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aalborg@redmark.dk,29442789.0,15768592.0,29442789.0,mne27739,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for Sieker Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Steen Jensen,Angelika Kjeldsen,Angelika Kjeldsen,"Redmark, Statsautoriseret Revisionspartnerselskab",Danske Bank,Sieker Holding ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",StÃ¸vring,2016-07-01,2017-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-06-30,2017-07-01,2018-08-23,Aalborg,98183333.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26084407,indberetninger-20180424,2.5095978,15768592.0,AWWja13E5OzuYdPkElHP,2018-09-04T07:11:38.266Z,2018-09-04T07:10:43.823Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AW-16-WS,2018-09-04T07:10:43.950Z,,,,,,,,,,,,,,,,,,,,,,,,
15768592,2017-07-01,2018-06-30,c88,,http://regnskaber.virk.dk/29586751/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5L2U1L2IxL2ZlL2E5MTctNGM2MS04NDkxLWFjMjUyNzUzMjc5OA.pdf,http://regnskaber.virk.dk/29586751/ZG9rdW1lbnRsYWdlcjovLzAzLzY4Lzc5LzMyL2IyL2Q4NjktNDMwZi1iNTUxLWFkYjc5MmM0ZWMxNA.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,StÃ¸vring,9530.0,37.0,SkodshÃ¸j,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-08-23,2018-08-23,1991-06-28,2018-09-03,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aalborg@redmark.dk,29442789.0,15768592.0,29442789.0,mne27739,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for Sieker Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Steen Jensen,Angelika Kjeldsen,Angelika Kjeldsen,"Redmark, Statsautoriseret Revisionspartnerselskab",Danske Bank,Sieker Holding ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",StÃ¸vring,2016-07-01,2017-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-06-30,2017-07-01,2018-08-23,Aalborg,98183333.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26084407,indberetninger-20180424,2.5095978,15768592.0,AWWja13E5OzuYdPkElHP,2018-09-04T07:11:38.266Z,2018-09-04T07:10:43.823Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AW-16-WS,2018-09-04T07:10:43.950Z,,,,,,,,,,,,,,,,,,,,,,,,
15768592,2018-06-30,2018-06-30,c6,,http://regnskaber.virk.dk/29586751/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5L2U1L2IxL2ZlL2E5MTctNGM2MS04NDkxLWFjMjUyNzUzMjc5OA.pdf,http://regnskaber.virk.dk/29586751/ZG9rdW1lbnRsYWdlcjovLzAzLzY4Lzc5LzMyL2IyL2Q4NjktNDMwZi1iNTUxLWFkYjc5MmM0ZWMxNA.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,StÃ¸vring,9530.0,37.0,SkodshÃ¸j,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-08-23,2018-08-23,1991-06-28,2018-09-03,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aalborg@redmark.dk,29442789.0,15768592.0,29442789.0,mne27739,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for Sieker Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Steen Jensen,Angelika Kjeldsen,Angelika Kjeldsen,"Redmark, Statsautoriseret Revisionspartnerselskab",Danske Bank,Sieker Holding ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",StÃ¸vring,2016-07-01,2017-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-06-30,2017-07-01,2018-08-23,Aalborg,98183333.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26084407,indberetninger-20180424,2.5095978,15768592.0,AWWja13E5OzuYdPkElHP,2018-09-04T07:11:38.266Z,2018-09-04T07:10:43.823Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AW-16-WS,2018-09-04T07:10:43.950Z,,,,,,,,,5976663.0,2043498.0,250000.0,2064439.0,5961663.0,5976663.0,15000.0,3912224.0,3912224.0,3912224.0,300000.0,5411663.0,15000.0,20941.0,20941.0,15000.0
