entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfMainActivitiesAndAccountingAndFinancialMatters,DisclosureOfMortgagesAndCollaterals,EmailOfReportingEntity,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,IncomeFromInvestmentsInGroupEnterprises,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermPayablesToGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,DividendPaid,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
34892482,2014-07-01,2015-06-30,c3,http://regnskaber.virk.dk/28429843/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2IyLzhjLzdjLzAzYTYtNDZlZi1hZjA1LTUzM2VkYjQxNzkxNQ.xhtml,http://regnskaber.virk.dk/28429843/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2ZiL2ZmLzI4LzRmNWYtNDNjZi04Y2I0LTU5OTNiMjkyOTZlZA.pdf,http://regnskaber.virk.dk/28429843/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2LzY4LzdhL2JjLzAwY2YtNGVlNS1iNzE3LTFmOWE5YTMzMDQ5ZQ.xml,true,Danmark,DK,RÃ¸nde,8410.0,46.0,Thorsgade,Hadsten,8370.0,14A,Byvej,8410 RÃ¸nde,"Thorsgade 46, Thorsager",Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-12-05,2016-12-12,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at eje kapitalandele i tilknyttede virksomheder, anden formueforvaltning, og dermed beslÃ¦gtet virksomhed.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har deponeret ejerpantebreve pÃ¥ i alt 750.000 kr. til sikkerhed for bankgÃ¦ld. Ejerpantebrevene giver pant i ovenstÃ¥ende grunde og bygninger samt materielle anlÃ¦gsaktiver.</p>",gmholding2013@gmail.com,-5018.0,34892482.0,1003735822.0,68166.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy Larsen,Natalia Golumbievskaia,Natalia Golumbievskaia,GM HOLDING 2013 ApS,Revisionsfirmaet Tommy Larsen,47242.0,12.0,Hadsten,2014-07-01,2015-06-30,15918.0,15918.0,-5018.0,2016-06-30,2015-07-01,false,false,2016-12-05,Thorsager,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23284904,indberetninger-20180424,2.595548,34892482.0,,2018-03-29T06:42:02.181Z,2016-12-13T06:49:42.993Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BG-06-LG,2016-12-13T06:49:43.191Z,,,,,,,,,,,,,,,,,,,,,,
34892482,2014-07-01,2015-06-30,c5,http://regnskaber.virk.dk/28429843/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2IyLzhjLzdjLzAzYTYtNDZlZi1hZjA1LTUzM2VkYjQxNzkxNQ.xhtml,http://regnskaber.virk.dk/28429843/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2ZiL2ZmLzI4LzRmNWYtNDNjZi04Y2I0LTU5OTNiMjkyOTZlZA.pdf,http://regnskaber.virk.dk/28429843/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2LzY4LzdhL2JjLzAwY2YtNGVlNS1iNzE3LTFmOWE5YTMzMDQ5ZQ.xml,true,Danmark,DK,RÃ¸nde,8410.0,46.0,Thorsgade,Hadsten,8370.0,14A,Byvej,8410 RÃ¸nde,"Thorsgade 46, Thorsager",Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-12-05,2016-12-12,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at eje kapitalandele i tilknyttede virksomheder, anden formueforvaltning, og dermed beslÃ¦gtet virksomhed.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har deponeret ejerpantebreve pÃ¥ i alt 750.000 kr. til sikkerhed for bankgÃ¦ld. Ejerpantebrevene giver pant i ovenstÃ¥ende grunde og bygninger samt materielle anlÃ¦gsaktiver.</p>",gmholding2013@gmail.com,,34892482.0,1003735822.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy Larsen,Natalia Golumbievskaia,Natalia Golumbievskaia,GM HOLDING 2013 ApS,Revisionsfirmaet Tommy Larsen,,,Hadsten,2014-07-01,2015-06-30,15918.0,,,2016-06-30,2015-07-01,false,false,2016-12-05,Thorsager,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23284904,indberetninger-20180424,2.595548,34892482.0,,2018-03-29T06:42:02.181Z,2016-12-13T06:49:42.993Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BG-06-LG,2016-12-13T06:49:43.191Z,,,,,,,,,,,,,,,,,,,,,,
34892482,2015-06-30,2015-06-30,c7,http://regnskaber.virk.dk/28429843/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2IyLzhjLzdjLzAzYTYtNDZlZi1hZjA1LTUzM2VkYjQxNzkxNQ.xhtml,http://regnskaber.virk.dk/28429843/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2ZiL2ZmLzI4LzRmNWYtNDNjZi04Y2I0LTU5OTNiMjkyOTZlZA.pdf,http://regnskaber.virk.dk/28429843/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2LzY4LzdhL2JjLzAwY2YtNGVlNS1iNzE3LTFmOWE5YTMzMDQ5ZQ.xml,true,Danmark,DK,RÃ¸nde,8410.0,46.0,Thorsgade,Hadsten,8370.0,14A,Byvej,8410 RÃ¸nde,"Thorsgade 46, Thorsager",Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-12-05,2016-12-12,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at eje kapitalandele i tilknyttede virksomheder, anden formueforvaltning, og dermed beslÃ¦gtet virksomhed.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har deponeret ejerpantebreve pÃ¥ i alt 750.000 kr. til sikkerhed for bankgÃ¦ld. Ejerpantebrevene giver pant i ovenstÃ¥ende grunde og bygninger samt materielle anlÃ¦gsaktiver.</p>",gmholding2013@gmail.com,,34892482.0,1003735822.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy Larsen,Natalia Golumbievskaia,Natalia Golumbievskaia,GM HOLDING 2013 ApS,Revisionsfirmaet Tommy Larsen,,,Hadsten,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,false,false,2016-12-05,Thorsager,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23284904,indberetninger-20180424,2.595548,34892482.0,,2018-03-29T06:42:02.181Z,2016-12-13T06:49:42.993Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BG-06-LG,2016-12-13T06:49:43.191Z,899125.0,959.0,80000.0,959.0,95918.0,780000.0,899125.0,803207.0,118166.0,118166.0,17835.0,17835.0,898166.0,785372.0,780000.0,15918.0,785372.0,0.0,0.0,,,
34892482,2015-07-01,2015-07-01,c10,http://regnskaber.virk.dk/28429843/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2IyLzhjLzdjLzAzYTYtNDZlZi1hZjA1LTUzM2VkYjQxNzkxNQ.xhtml,http://regnskaber.virk.dk/28429843/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2ZiL2ZmLzI4LzRmNWYtNDNjZi04Y2I0LTU5OTNiMjkyOTZlZA.pdf,http://regnskaber.virk.dk/28429843/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2LzY4LzdhL2JjLzAwY2YtNGVlNS1iNzE3LTFmOWE5YTMzMDQ5ZQ.xml,true,Danmark,DK,RÃ¸nde,8410.0,46.0,Thorsgade,Hadsten,8370.0,14A,Byvej,8410 RÃ¸nde,"Thorsgade 46, Thorsager",Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-12-05,2016-12-12,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at eje kapitalandele i tilknyttede virksomheder, anden formueforvaltning, og dermed beslÃ¦gtet virksomhed.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har deponeret ejerpantebreve pÃ¥ i alt 750.000 kr. til sikkerhed for bankgÃ¦ld. Ejerpantebrevene giver pant i ovenstÃ¥ende grunde og bygninger samt materielle anlÃ¦gsaktiver.</p>",gmholding2013@gmail.com,,34892482.0,1003735822.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy Larsen,Natalia Golumbievskaia,Natalia Golumbievskaia,GM HOLDING 2013 ApS,Revisionsfirmaet Tommy Larsen,,,Hadsten,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,false,false,2016-12-05,Thorsager,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23284904,indberetninger-20180424,2.595548,34892482.0,,2018-03-29T06:42:02.181Z,2016-12-13T06:49:42.993Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BG-06-LG,2016-12-13T06:49:43.191Z,,,,,95918.0,,,,,,,,,,,,,,,,,
34892482,2015-07-01,2015-07-01,c8,http://regnskaber.virk.dk/28429843/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2IyLzhjLzdjLzAzYTYtNDZlZi1hZjA1LTUzM2VkYjQxNzkxNQ.xhtml,http://regnskaber.virk.dk/28429843/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2ZiL2ZmLzI4LzRmNWYtNDNjZi04Y2I0LTU5OTNiMjkyOTZlZA.pdf,http://regnskaber.virk.dk/28429843/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2LzY4LzdhL2JjLzAwY2YtNGVlNS1iNzE3LTFmOWE5YTMzMDQ5ZQ.xml,true,Danmark,DK,RÃ¸nde,8410.0,46.0,Thorsgade,Hadsten,8370.0,14A,Byvej,8410 RÃ¸nde,"Thorsgade 46, Thorsager",Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-12-05,2016-12-12,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at eje kapitalandele i tilknyttede virksomheder, anden formueforvaltning, og dermed beslÃ¦gtet virksomhed.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har deponeret ejerpantebreve pÃ¥ i alt 750.000 kr. til sikkerhed for bankgÃ¦ld. Ejerpantebrevene giver pant i ovenstÃ¥ende grunde og bygninger samt materielle anlÃ¦gsaktiver.</p>",gmholding2013@gmail.com,,34892482.0,1003735822.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy Larsen,Natalia Golumbievskaia,Natalia Golumbievskaia,GM HOLDING 2013 ApS,Revisionsfirmaet Tommy Larsen,,,Hadsten,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,false,false,2016-12-05,Thorsager,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23284904,indberetninger-20180424,2.595548,34892482.0,,2018-03-29T06:42:02.181Z,2016-12-13T06:49:42.993Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BG-06-LG,2016-12-13T06:49:43.191Z,,,,,80000.0,,,,,,,,,,,,,,,,,
34892482,2015-07-01,2015-07-01,c9,http://regnskaber.virk.dk/28429843/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2IyLzhjLzdjLzAzYTYtNDZlZi1hZjA1LTUzM2VkYjQxNzkxNQ.xhtml,http://regnskaber.virk.dk/28429843/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2ZiL2ZmLzI4LzRmNWYtNDNjZi04Y2I0LTU5OTNiMjkyOTZlZA.pdf,http://regnskaber.virk.dk/28429843/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2LzY4LzdhL2JjLzAwY2YtNGVlNS1iNzE3LTFmOWE5YTMzMDQ5ZQ.xml,true,Danmark,DK,RÃ¸nde,8410.0,46.0,Thorsgade,Hadsten,8370.0,14A,Byvej,8410 RÃ¸nde,"Thorsgade 46, Thorsager",Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-12-05,2016-12-12,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at eje kapitalandele i tilknyttede virksomheder, anden formueforvaltning, og dermed beslÃ¦gtet virksomhed.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har deponeret ejerpantebreve pÃ¥ i alt 750.000 kr. til sikkerhed for bankgÃ¦ld. Ejerpantebrevene giver pant i ovenstÃ¥ende grunde og bygninger samt materielle anlÃ¦gsaktiver.</p>",gmholding2013@gmail.com,,34892482.0,1003735822.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy Larsen,Natalia Golumbievskaia,Natalia Golumbievskaia,GM HOLDING 2013 ApS,Revisionsfirmaet Tommy Larsen,,,Hadsten,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,false,false,2016-12-05,Thorsager,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23284904,indberetninger-20180424,2.595548,34892482.0,,2018-03-29T06:42:02.181Z,2016-12-13T06:49:42.993Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BG-06-LG,2016-12-13T06:49:43.191Z,,,,,15918.0,,,,,,,,,,,,,,,,,
34892482,2015-07-01,2016-06-30,c0,http://regnskaber.virk.dk/28429843/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2IyLzhjLzdjLzAzYTYtNDZlZi1hZjA1LTUzM2VkYjQxNzkxNQ.xhtml,http://regnskaber.virk.dk/28429843/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2ZiL2ZmLzI4LzRmNWYtNDNjZi04Y2I0LTU5OTNiMjkyOTZlZA.pdf,http://regnskaber.virk.dk/28429843/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2LzY4LzdhL2JjLzAwY2YtNGVlNS1iNzE3LTFmOWE5YTMzMDQ5ZQ.xml,true,Danmark,DK,RÃ¸nde,8410.0,46.0,Thorsgade,Hadsten,8370.0,14A,Byvej,8410 RÃ¸nde,"Thorsgade 46, Thorsager",Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-12-05,2016-12-12,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at eje kapitalandele i tilknyttede virksomheder, anden formueforvaltning, og dermed beslÃ¦gtet virksomhed.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har deponeret ejerpantebreve pÃ¥ i alt 750.000 kr. til sikkerhed for bankgÃ¦ld. Ejerpantebrevene giver pant i ovenstÃ¥ende grunde og bygninger samt materielle anlÃ¦gsaktiver.</p>",gmholding2013@gmail.com,-21841.0,34892482.0,1003735822.0,-123166.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy Larsen,Natalia Golumbievskaia,Natalia Golumbievskaia,GM HOLDING 2013 ApS,Revisionsfirmaet Tommy Larsen,101645.0,0.0,Hadsten,2014-07-01,2015-06-30,-246652.0,-246652.0,-21841.0,2016-06-30,2015-07-01,false,false,2016-12-05,Thorsager,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23284904,indberetninger-20180424,2.595548,34892482.0,,2018-03-29T06:42:02.181Z,2016-12-13T06:49:42.993Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BG-06-LG,2016-12-13T06:49:43.191Z,,,,,,,,,,,,,,,,,,,,0.0,,
34892482,2015-07-01,2016-06-30,c1,http://regnskaber.virk.dk/28429843/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2IyLzhjLzdjLzAzYTYtNDZlZi1hZjA1LTUzM2VkYjQxNzkxNQ.xhtml,http://regnskaber.virk.dk/28429843/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2ZiL2ZmLzI4LzRmNWYtNDNjZi04Y2I0LTU5OTNiMjkyOTZlZA.pdf,http://regnskaber.virk.dk/28429843/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2LzY4LzdhL2JjLzAwY2YtNGVlNS1iNzE3LTFmOWE5YTMzMDQ5ZQ.xml,true,Danmark,DK,RÃ¸nde,8410.0,46.0,Thorsgade,Hadsten,8370.0,14A,Byvej,8410 RÃ¸nde,"Thorsgade 46, Thorsager",Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-12-05,2016-12-12,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at eje kapitalandele i tilknyttede virksomheder, anden formueforvaltning, og dermed beslÃ¦gtet virksomhed.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har deponeret ejerpantebreve pÃ¥ i alt 750.000 kr. til sikkerhed for bankgÃ¦ld. Ejerpantebrevene giver pant i ovenstÃ¥ende grunde og bygninger samt materielle anlÃ¦gsaktiver.</p>",gmholding2013@gmail.com,,34892482.0,1003735822.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy Larsen,Natalia Golumbievskaia,Natalia Golumbievskaia,GM HOLDING 2013 ApS,Revisionsfirmaet Tommy Larsen,,,Hadsten,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,false,false,2016-12-05,Thorsager,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23284904,indberetninger-20180424,2.595548,34892482.0,,2018-03-29T06:42:02.181Z,2016-12-13T06:49:42.993Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BG-06-LG,2016-12-13T06:49:43.191Z,,,,,,,,,,,,,,,,,,,,,98727558.0,Revisionsfirmaet Tommy Larsen v/Tommy Larsen
34892482,2015-07-01,2016-06-30,c11,http://regnskaber.virk.dk/28429843/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2IyLzhjLzdjLzAzYTYtNDZlZi1hZjA1LTUzM2VkYjQxNzkxNQ.xhtml,http://regnskaber.virk.dk/28429843/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2ZiL2ZmLzI4LzRmNWYtNDNjZi04Y2I0LTU5OTNiMjkyOTZlZA.pdf,http://regnskaber.virk.dk/28429843/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2LzY4LzdhL2JjLzAwY2YtNGVlNS1iNzE3LTFmOWE5YTMzMDQ5ZQ.xml,true,Danmark,DK,RÃ¸nde,8410.0,46.0,Thorsgade,Hadsten,8370.0,14A,Byvej,8410 RÃ¸nde,"Thorsgade 46, Thorsager",Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-12-05,2016-12-12,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at eje kapitalandele i tilknyttede virksomheder, anden formueforvaltning, og dermed beslÃ¦gtet virksomhed.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har deponeret ejerpantebreve pÃ¥ i alt 750.000 kr. til sikkerhed for bankgÃ¦ld. Ejerpantebrevene giver pant i ovenstÃ¥ende grunde og bygninger samt materielle anlÃ¦gsaktiver.</p>",gmholding2013@gmail.com,,34892482.0,1003735822.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy Larsen,Natalia Golumbievskaia,Natalia Golumbievskaia,GM HOLDING 2013 ApS,Revisionsfirmaet Tommy Larsen,,,Hadsten,2014-07-01,2015-06-30,0.0,,,2016-06-30,2015-07-01,false,false,2016-12-05,Thorsager,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23284904,indberetninger-20180424,2.595548,34892482.0,,2018-03-29T06:42:02.181Z,2016-12-13T06:49:42.993Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BG-06-LG,2016-12-13T06:49:43.191Z,,,,,,,,,,,,,,,,,,,,0.0,,
34892482,2015-07-01,2016-06-30,c12,http://regnskaber.virk.dk/28429843/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2IyLzhjLzdjLzAzYTYtNDZlZi1hZjA1LTUzM2VkYjQxNzkxNQ.xhtml,http://regnskaber.virk.dk/28429843/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2ZiL2ZmLzI4LzRmNWYtNDNjZi04Y2I0LTU5OTNiMjkyOTZlZA.pdf,http://regnskaber.virk.dk/28429843/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2LzY4LzdhL2JjLzAwY2YtNGVlNS1iNzE3LTFmOWE5YTMzMDQ5ZQ.xml,true,Danmark,DK,RÃ¸nde,8410.0,46.0,Thorsgade,Hadsten,8370.0,14A,Byvej,8410 RÃ¸nde,"Thorsgade 46, Thorsager",Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-12-05,2016-12-12,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at eje kapitalandele i tilknyttede virksomheder, anden formueforvaltning, og dermed beslÃ¦gtet virksomhed.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har deponeret ejerpantebreve pÃ¥ i alt 750.000 kr. til sikkerhed for bankgÃ¦ld. Ejerpantebrevene giver pant i ovenstÃ¥ende grunde og bygninger samt materielle anlÃ¦gsaktiver.</p>",gmholding2013@gmail.com,,34892482.0,1003735822.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy Larsen,Natalia Golumbievskaia,Natalia Golumbievskaia,GM HOLDING 2013 ApS,Revisionsfirmaet Tommy Larsen,,,Hadsten,2014-07-01,2015-06-30,-246652.0,,,2016-06-30,2015-07-01,false,false,2016-12-05,Thorsager,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23284904,indberetninger-20180424,2.595548,34892482.0,,2018-03-29T06:42:02.181Z,2016-12-13T06:49:42.993Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BG-06-LG,2016-12-13T06:49:43.191Z,,,,,,,,,,,,,,,,,,,,0.0,,
