entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,Assets,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfReport,DateOfGeneralMeeting,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LiabilitiesAndEquity,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,NameAndSurnameOfMemberOfExecutiveBoard
32301274,2014-07-01,2015-06-30,ID_0,,http://regnskaber.virk.dk/47210323/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzc3L2M0L2U5LzgxZTUtNDIzOC05MWNmLThjM2I0MTAyN2MwYw.pdf,http://regnskaber.virk.dk/47210323/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzljLzUwLzU0LzRjN2YtNGQ1Yy05NjIwLTY2ZjdkZmVmMmYyMw.xml,"8355, Solbjerg",Solbjerg Hovedgade 24,Til kapitalejerne i Saustrup Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-12-11,2015-12-11,0.0,32301274.0,28312393.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Saustrup Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Hans Christian Saustrup,Saustrup Holding ApS,"Revisionsfirmaet John Schantz, reigstreret revisionsaktieselskab","Aarhus, den 11. december 2015",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aarhus, 0",2015-06-30,2014-07-01,2015-12-11,Solbjerg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21787572,indberetninger-20180424,2.5118417999999996,32301274.0,,2018-03-30T22:22:12.190Z,2015-12-15T12:13:49.459Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-80-FN,2015-12-15T12:13:49.708Z,
32301274,2014-07-01,2015-06-30,ID_1,,http://regnskaber.virk.dk/47210323/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzc3L2M0L2U5LzgxZTUtNDIzOC05MWNmLThjM2I0MTAyN2MwYw.pdf,http://regnskaber.virk.dk/47210323/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzljLzUwLzU0LzRjN2YtNGQ1Yy05NjIwLTY2ZjdkZmVmMmYyMw.xml,"8355, Solbjerg",Solbjerg Hovedgade 24,Til kapitalejerne i Saustrup Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-12-11,2015-12-11,0.0,32301274.0,28312393.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Saustrup Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Hans Christian Saustrup,Saustrup Holding ApS,"Revisionsfirmaet John Schantz, reigstreret revisionsaktieselskab","Aarhus, den 11. december 2015",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aarhus, 0",2015-06-30,2014-07-01,2015-12-11,Solbjerg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21787572,indberetninger-20180424,2.5118417999999996,32301274.0,,2018-03-30T22:22:12.190Z,2015-12-15T12:13:49.459Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-80-FN,2015-12-15T12:13:49.708Z,
32301274,2014-07-01,2015-06-30,ID_10,,http://regnskaber.virk.dk/47210323/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzc3L2M0L2U5LzgxZTUtNDIzOC05MWNmLThjM2I0MTAyN2MwYw.pdf,http://regnskaber.virk.dk/47210323/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzljLzUwLzU0LzRjN2YtNGQ1Yy05NjIwLTY2ZjdkZmVmMmYyMw.xml,"8355, Solbjerg",Solbjerg Hovedgade 24,Til kapitalejerne i Saustrup Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-12-11,2015-12-11,0.0,32301274.0,28312393.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Saustrup Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Hans Christian Saustrup,Saustrup Holding ApS,"Revisionsfirmaet John Schantz, reigstreret revisionsaktieselskab","Aarhus, den 11. december 2015",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aarhus, 0",2015-06-30,2014-07-01,2015-12-11,Solbjerg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21787572,indberetninger-20180424,2.5118417999999996,32301274.0,,2018-03-30T22:22:12.190Z,2015-12-15T12:13:49.459Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-80-FN,2015-12-15T12:13:49.708Z,
32301274,2014-07-01,2015-06-30,ID_11,,http://regnskaber.virk.dk/47210323/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzc3L2M0L2U5LzgxZTUtNDIzOC05MWNmLThjM2I0MTAyN2MwYw.pdf,http://regnskaber.virk.dk/47210323/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzljLzUwLzU0LzRjN2YtNGQ1Yy05NjIwLTY2ZjdkZmVmMmYyMw.xml,"8355, Solbjerg",Solbjerg Hovedgade 24,Til kapitalejerne i Saustrup Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-12-11,2015-12-11,0.0,32301274.0,28312393.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Saustrup Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Hans Christian Saustrup,Saustrup Holding ApS,"Revisionsfirmaet John Schantz, reigstreret revisionsaktieselskab","Aarhus, den 11. december 2015",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aarhus, 0",2015-06-30,2014-07-01,2015-12-11,Solbjerg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21787572,indberetninger-20180424,2.5118417999999996,32301274.0,,2018-03-30T22:22:12.190Z,2015-12-15T12:13:49.459Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-80-FN,2015-12-15T12:13:49.708Z,
32301274,2014-07-01,2015-06-30,ID_2,,http://regnskaber.virk.dk/47210323/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzc3L2M0L2U5LzgxZTUtNDIzOC05MWNmLThjM2I0MTAyN2MwYw.pdf,http://regnskaber.virk.dk/47210323/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzljLzUwLzU0LzRjN2YtNGQ1Yy05NjIwLTY2ZjdkZmVmMmYyMw.xml,"8355, Solbjerg",Solbjerg Hovedgade 24,Til kapitalejerne i Saustrup Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-12-11,2015-12-11,0.0,32301274.0,28312393.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Saustrup Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Hans Christian Saustrup,Saustrup Holding ApS,"Revisionsfirmaet John Schantz, reigstreret revisionsaktieselskab","Aarhus, den 11. december 2015",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aarhus, 0",2015-06-30,2014-07-01,2015-12-11,Solbjerg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21787572,indberetninger-20180424,2.5118417999999996,32301274.0,,2018-03-30T22:22:12.190Z,2015-12-15T12:13:49.459Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-80-FN,2015-12-15T12:13:49.708Z,Hans Christian  Saustrup
32301274,2014-07-01,2015-06-30,ID_3,,http://regnskaber.virk.dk/47210323/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzc3L2M0L2U5LzgxZTUtNDIzOC05MWNmLThjM2I0MTAyN2MwYw.pdf,http://regnskaber.virk.dk/47210323/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzljLzUwLzU0LzRjN2YtNGQ1Yy05NjIwLTY2ZjdkZmVmMmYyMw.xml,"8355, Solbjerg",Solbjerg Hovedgade 24,Til kapitalejerne i Saustrup Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-12-11,2015-12-11,0.0,32301274.0,28312393.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Saustrup Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Hans Christian Saustrup,Saustrup Holding ApS,"Revisionsfirmaet John Schantz, reigstreret revisionsaktieselskab","Aarhus, den 11. december 2015",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aarhus, 0",2015-06-30,2014-07-01,2015-12-11,Solbjerg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21787572,indberetninger-20180424,2.5118417999999996,32301274.0,,2018-03-30T22:22:12.190Z,2015-12-15T12:13:49.459Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-80-FN,2015-12-15T12:13:49.708Z,
32301274,2014-07-01,2015-06-30,ID_4,,http://regnskaber.virk.dk/47210323/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzc3L2M0L2U5LzgxZTUtNDIzOC05MWNmLThjM2I0MTAyN2MwYw.pdf,http://regnskaber.virk.dk/47210323/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzljLzUwLzU0LzRjN2YtNGQ1Yy05NjIwLTY2ZjdkZmVmMmYyMw.xml,"8355, Solbjerg",Solbjerg Hovedgade 24,Til kapitalejerne i Saustrup Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-12-11,2015-12-11,0.0,32301274.0,28312393.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Saustrup Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Hans Christian Saustrup,Saustrup Holding ApS,"Revisionsfirmaet John Schantz, reigstreret revisionsaktieselskab","Aarhus, den 11. december 2015",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aarhus, 0",2015-06-30,2014-07-01,2015-12-11,Solbjerg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21787572,indberetninger-20180424,2.5118417999999996,32301274.0,,2018-03-30T22:22:12.190Z,2015-12-15T12:13:49.459Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-80-FN,2015-12-15T12:13:49.708Z,
32301274,2014-07-01,2015-06-30,ID_5,,http://regnskaber.virk.dk/47210323/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzc3L2M0L2U5LzgxZTUtNDIzOC05MWNmLThjM2I0MTAyN2MwYw.pdf,http://regnskaber.virk.dk/47210323/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzljLzUwLzU0LzRjN2YtNGQ1Yy05NjIwLTY2ZjdkZmVmMmYyMw.xml,"8355, Solbjerg",Solbjerg Hovedgade 24,Til kapitalejerne i Saustrup Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-12-11,2015-12-11,0.0,32301274.0,28312393.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Saustrup Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Hans Christian Saustrup,Saustrup Holding ApS,"Revisionsfirmaet John Schantz, reigstreret revisionsaktieselskab","Aarhus, den 11. december 2015",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aarhus, 0",2015-06-30,2014-07-01,2015-12-11,Solbjerg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21787572,indberetninger-20180424,2.5118417999999996,32301274.0,,2018-03-30T22:22:12.190Z,2015-12-15T12:13:49.459Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-80-FN,2015-12-15T12:13:49.708Z,
32301274,2014-07-01,2015-06-30,ID_6,,http://regnskaber.virk.dk/47210323/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzc3L2M0L2U5LzgxZTUtNDIzOC05MWNmLThjM2I0MTAyN2MwYw.pdf,http://regnskaber.virk.dk/47210323/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzljLzUwLzU0LzRjN2YtNGQ1Yy05NjIwLTY2ZjdkZmVmMmYyMw.xml,"8355, Solbjerg",Solbjerg Hovedgade 24,Til kapitalejerne i Saustrup Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-12-11,2015-12-11,0.0,32301274.0,28312393.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Saustrup Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Hans Christian Saustrup,Saustrup Holding ApS,"Revisionsfirmaet John Schantz, reigstreret revisionsaktieselskab","Aarhus, den 11. december 2015",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aarhus, 0",2015-06-30,2014-07-01,2015-12-11,Solbjerg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21787572,indberetninger-20180424,2.5118417999999996,32301274.0,,2018-03-30T22:22:12.190Z,2015-12-15T12:13:49.459Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-80-FN,2015-12-15T12:13:49.708Z,
32301274,2014-07-01,2015-06-30,ID_7,,http://regnskaber.virk.dk/47210323/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzc3L2M0L2U5LzgxZTUtNDIzOC05MWNmLThjM2I0MTAyN2MwYw.pdf,http://regnskaber.virk.dk/47210323/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzljLzUwLzU0LzRjN2YtNGQ1Yy05NjIwLTY2ZjdkZmVmMmYyMw.xml,"8355, Solbjerg",Solbjerg Hovedgade 24,Til kapitalejerne i Saustrup Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-12-11,2015-12-11,0.0,32301274.0,28312393.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Saustrup Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Hans Christian Saustrup,Saustrup Holding ApS,"Revisionsfirmaet John Schantz, reigstreret revisionsaktieselskab","Aarhus, den 11. december 2015",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aarhus, 0",2015-06-30,2014-07-01,2015-12-11,Solbjerg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21787572,indberetninger-20180424,2.5118417999999996,32301274.0,,2018-03-30T22:22:12.190Z,2015-12-15T12:13:49.459Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-80-FN,2015-12-15T12:13:49.708Z,
