entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DisclosureOfContingentLiabilities,DisclosureOfMortgagesAndCollaterals,EmailOfReportingEntity,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfReportingEntity,ImpairmentOfFinancialAssets,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,OtherOperatingIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RawMaterialsAndConsumablesUsed,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLeaseCommitments,LongtermLiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermPayables,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromOwnersAndManagement,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,DividendPaid,NameAndSurnameOfMemberOfSupervisoryBoard
34722056,2014-01-01,2014-12-31,c5,http://regnskaber.virk.dk/65022743/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzE5L2M1LzI2L2I2NGMtNDhlNS1iNzFmLWUzNTFhZDE1NmVmZg.xhtml,http://regnskaber.virk.dk/65022743/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2Q2LzEzLzM1LzgyYWItNGVkNS1hMjQ5LTdhNTI3YTYwOGJlMQ.pdf,http://regnskaber.virk.dk/65022743/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2Y4L2ViL2VhLzk1OTQtNDA0OS1iYzYzLTYzOWNiMGQxNWExYg.xml,true,HolbÃ¦k,4300.0,Ahlgade 20-24,HolbÃ¦k,4300.0,55.0,RÃ¸rvangsvej,2950 VedbÃ¦k,Fredensvej 11,Regnskabsklasse B,2016-06-17,2016-06-17,94310.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",jm@trailerbutikken.dk,162870.0,264508.0,34722056.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jannick Magnussen,Jannick Magnussen,"Nordea Bank, HolbÃ¦k Afdeling",KASTANJEHÃJ TRAILERCENTER ApS,Kurt Bendix Petersen,506138.0,10890.0,0.0,0.0,HolbÃ¦k,2014-01-01,2014-12-31,-3562.0,-3562.0,7328.0,3595045.0,2015-12-31,2015-01-01,4365691.0,false,false,0.0,59121214.0,false,false,Ingen bistand,urn:ofk:oid:22719736,indberetninger-20180424,2.59279,34722056.0,,2018-03-29T10:03:44.554Z,2016-06-17T09:16:31.165Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-81-DQ,2016-06-17T09:16:31.373Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34722056,2014-01-01,2014-12-31,c7,http://regnskaber.virk.dk/65022743/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzE5L2M1LzI2L2I2NGMtNDhlNS1iNzFmLWUzNTFhZDE1NmVmZg.xhtml,http://regnskaber.virk.dk/65022743/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2Q2LzEzLzM1LzgyYWItNGVkNS1hMjQ5LTdhNTI3YTYwOGJlMQ.pdf,http://regnskaber.virk.dk/65022743/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2Y4L2ViL2VhLzk1OTQtNDA0OS1iYzYzLTYzOWNiMGQxNWExYg.xml,true,HolbÃ¦k,4300.0,Ahlgade 20-24,HolbÃ¦k,4300.0,55.0,RÃ¸rvangsvej,2950 VedbÃ¦k,Fredensvej 11,Regnskabsklasse B,2016-06-17,2016-06-17,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",jm@trailerbutikken.dk,,,34722056.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jannick Magnussen,Jannick Magnussen,"Nordea Bank, HolbÃ¦k Afdeling",KASTANJEHÃJ TRAILERCENTER ApS,Kurt Bendix Petersen,,,,,HolbÃ¦k,2014-01-01,2014-12-31,0.0,,,,2015-12-31,2015-01-01,,false,false,,59121214.0,false,false,Ingen bistand,urn:ofk:oid:22719736,indberetninger-20180424,2.59279,34722056.0,,2018-03-29T10:03:44.554Z,2016-06-17T09:16:31.165Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-81-DQ,2016-06-17T09:16:31.373Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34722056,2014-01-01,2014-12-31,c9,http://regnskaber.virk.dk/65022743/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzE5L2M1LzI2L2I2NGMtNDhlNS1iNzFmLWUzNTFhZDE1NmVmZg.xhtml,http://regnskaber.virk.dk/65022743/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2Q2LzEzLzM1LzgyYWItNGVkNS1hMjQ5LTdhNTI3YTYwOGJlMQ.pdf,http://regnskaber.virk.dk/65022743/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2Y4L2ViL2VhLzk1OTQtNDA0OS1iYzYzLTYzOWNiMGQxNWExYg.xml,true,HolbÃ¦k,4300.0,Ahlgade 20-24,HolbÃ¦k,4300.0,55.0,RÃ¸rvangsvej,2950 VedbÃ¦k,Fredensvej 11,Regnskabsklasse B,2016-06-17,2016-06-17,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",jm@trailerbutikken.dk,,,34722056.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jannick Magnussen,Jannick Magnussen,"Nordea Bank, HolbÃ¦k Afdeling",KASTANJEHÃJ TRAILERCENTER ApS,Kurt Bendix Petersen,,,,,HolbÃ¦k,2014-01-01,2014-12-31,-3562.0,,,,2015-12-31,2015-01-01,,false,false,,59121214.0,false,false,Ingen bistand,urn:ofk:oid:22719736,indberetninger-20180424,2.59279,34722056.0,,2018-03-29T10:03:44.554Z,2016-06-17T09:16:31.165Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-81-DQ,2016-06-17T09:16:31.373Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34722056,2014-12-31,2014-12-31,c11,http://regnskaber.virk.dk/65022743/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzE5L2M1LzI2L2I2NGMtNDhlNS1iNzFmLWUzNTFhZDE1NmVmZg.xhtml,http://regnskaber.virk.dk/65022743/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2Q2LzEzLzM1LzgyYWItNGVkNS1hMjQ5LTdhNTI3YTYwOGJlMQ.pdf,http://regnskaber.virk.dk/65022743/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2Y4L2ViL2VhLzk1OTQtNDA0OS1iYzYzLTYzOWNiMGQxNWExYg.xml,true,HolbÃ¦k,4300.0,Ahlgade 20-24,HolbÃ¦k,4300.0,55.0,RÃ¸rvangsvej,2950 VedbÃ¦k,Fredensvej 11,Regnskabsklasse B,2016-06-17,2016-06-17,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",jm@trailerbutikken.dk,,,34722056.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jannick Magnussen,Jannick Magnussen,"Nordea Bank, HolbÃ¦k Afdeling",KASTANJEHÃJ TRAILERCENTER ApS,Kurt Bendix Petersen,,,,,HolbÃ¦k,2014-01-01,2014-12-31,,,,,2015-12-31,2015-01-01,,false,false,,59121214.0,false,false,Ingen bistand,urn:ofk:oid:22719736,indberetninger-20180424,2.59279,34722056.0,,2018-03-29T10:03:44.554Z,2016-06-17T09:16:31.165Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-81-DQ,2016-06-17T09:16:31.373Z,673886.0,8186.0,80000.0,542317.0,18750.0,-87232.0,79649.0,140313.0,673886.0,761118.0,79649.0,94649.0,100400.0,131569.0,15000.0,277776.0,0.0,51920.0,131569.0,0.0,0.0,0.0,39913.0,-167232.0,666469.0,0.0,393818.0,4300.0,0.0,388693.0,370768.0,,
34722056,2015-01-01,2015-01-01,c12,http://regnskaber.virk.dk/65022743/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzE5L2M1LzI2L2I2NGMtNDhlNS1iNzFmLWUzNTFhZDE1NmVmZg.xhtml,http://regnskaber.virk.dk/65022743/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2Q2LzEzLzM1LzgyYWItNGVkNS1hMjQ5LTdhNTI3YTYwOGJlMQ.pdf,http://regnskaber.virk.dk/65022743/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2Y4L2ViL2VhLzk1OTQtNDA0OS1iYzYzLTYzOWNiMGQxNWExYg.xml,true,HolbÃ¦k,4300.0,Ahlgade 20-24,HolbÃ¦k,4300.0,55.0,RÃ¸rvangsvej,2950 VedbÃ¦k,Fredensvej 11,Regnskabsklasse B,2016-06-17,2016-06-17,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",jm@trailerbutikken.dk,,,34722056.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jannick Magnussen,Jannick Magnussen,"Nordea Bank, HolbÃ¦k Afdeling",KASTANJEHÃJ TRAILERCENTER ApS,Kurt Bendix Petersen,,,,,HolbÃ¦k,2014-01-01,2014-12-31,,,,,2015-12-31,2015-01-01,,false,false,,59121214.0,false,false,Ingen bistand,urn:ofk:oid:22719736,indberetninger-20180424,2.59279,34722056.0,,2018-03-29T10:03:44.554Z,2016-06-17T09:16:31.165Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-81-DQ,2016-06-17T09:16:31.373Z,,,,,,80000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
34722056,2015-01-01,2015-01-01,c13,http://regnskaber.virk.dk/65022743/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzE5L2M1LzI2L2I2NGMtNDhlNS1iNzFmLWUzNTFhZDE1NmVmZg.xhtml,http://regnskaber.virk.dk/65022743/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2Q2LzEzLzM1LzgyYWItNGVkNS1hMjQ5LTdhNTI3YTYwOGJlMQ.pdf,http://regnskaber.virk.dk/65022743/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2Y4L2ViL2VhLzk1OTQtNDA0OS1iYzYzLTYzOWNiMGQxNWExYg.xml,true,HolbÃ¦k,4300.0,Ahlgade 20-24,HolbÃ¦k,4300.0,55.0,RÃ¸rvangsvej,2950 VedbÃ¦k,Fredensvej 11,Regnskabsklasse B,2016-06-17,2016-06-17,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",jm@trailerbutikken.dk,,,34722056.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jannick Magnussen,Jannick Magnussen,"Nordea Bank, HolbÃ¦k Afdeling",KASTANJEHÃJ TRAILERCENTER ApS,Kurt Bendix Petersen,,,,,HolbÃ¦k,2014-01-01,2014-12-31,,,,,2015-12-31,2015-01-01,,false,false,,59121214.0,false,false,Ingen bistand,urn:ofk:oid:22719736,indberetninger-20180424,2.59279,34722056.0,,2018-03-29T10:03:44.554Z,2016-06-17T09:16:31.165Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-81-DQ,2016-06-17T09:16:31.373Z,,,,,,-167232.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
34722056,2015-01-01,2015-01-01,c14,http://regnskaber.virk.dk/65022743/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzE5L2M1LzI2L2I2NGMtNDhlNS1iNzFmLWUzNTFhZDE1NmVmZg.xhtml,http://regnskaber.virk.dk/65022743/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2Q2LzEzLzM1LzgyYWItNGVkNS1hMjQ5LTdhNTI3YTYwOGJlMQ.pdf,http://regnskaber.virk.dk/65022743/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2Y4L2ViL2VhLzk1OTQtNDA0OS1iYzYzLTYzOWNiMGQxNWExYg.xml,true,HolbÃ¦k,4300.0,Ahlgade 20-24,HolbÃ¦k,4300.0,55.0,RÃ¸rvangsvej,2950 VedbÃ¦k,Fredensvej 11,Regnskabsklasse B,2016-06-17,2016-06-17,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",jm@trailerbutikken.dk,,,34722056.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jannick Magnussen,Jannick Magnussen,"Nordea Bank, HolbÃ¦k Afdeling",KASTANJEHÃJ TRAILERCENTER ApS,Kurt Bendix Petersen,,,,,HolbÃ¦k,2014-01-01,2014-12-31,,,,,2015-12-31,2015-01-01,,false,false,,59121214.0,false,false,Ingen bistand,urn:ofk:oid:22719736,indberetninger-20180424,2.59279,34722056.0,,2018-03-29T10:03:44.554Z,2016-06-17T09:16:31.165Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-81-DQ,2016-06-17T09:16:31.373Z,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
34722056,2015-01-01,2015-01-01,c15,http://regnskaber.virk.dk/65022743/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzE5L2M1LzI2L2I2NGMtNDhlNS1iNzFmLWUzNTFhZDE1NmVmZg.xhtml,http://regnskaber.virk.dk/65022743/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2Q2LzEzLzM1LzgyYWItNGVkNS1hMjQ5LTdhNTI3YTYwOGJlMQ.pdf,http://regnskaber.virk.dk/65022743/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2Y4L2ViL2VhLzk1OTQtNDA0OS1iYzYzLTYzOWNiMGQxNWExYg.xml,true,HolbÃ¦k,4300.0,Ahlgade 20-24,HolbÃ¦k,4300.0,55.0,RÃ¸rvangsvej,2950 VedbÃ¦k,Fredensvej 11,Regnskabsklasse B,2016-06-17,2016-06-17,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",jm@trailerbutikken.dk,,,34722056.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jannick Magnussen,Jannick Magnussen,"Nordea Bank, HolbÃ¦k Afdeling",KASTANJEHÃJ TRAILERCENTER ApS,Kurt Bendix Petersen,,,,,HolbÃ¦k,2014-01-01,2014-12-31,,,,,2015-12-31,2015-01-01,,false,false,,59121214.0,false,false,Ingen bistand,urn:ofk:oid:22719736,indberetninger-20180424,2.59279,34722056.0,,2018-03-29T10:03:44.554Z,2016-06-17T09:16:31.165Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-81-DQ,2016-06-17T09:16:31.373Z,,,,,,-87232.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
34722056,2015-01-01,2015-12-31,c0,http://regnskaber.virk.dk/65022743/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzE5L2M1LzI2L2I2NGMtNDhlNS1iNzFmLWUzNTFhZDE1NmVmZg.xhtml,http://regnskaber.virk.dk/65022743/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2Q2LzEzLzM1LzgyYWItNGVkNS1hMjQ5LTdhNTI3YTYwOGJlMQ.pdf,http://regnskaber.virk.dk/65022743/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2Y4L2ViL2VhLzk1OTQtNDA0OS1iYzYzLTYzOWNiMGQxNWExYg.xml,true,HolbÃ¦k,4300.0,Ahlgade 20-24,HolbÃ¦k,4300.0,55.0,RÃ¸rvangsvej,2950 VedbÃ¦k,Fredensvej 11,Regnskabsklasse B,2016-06-17,2016-06-17,116399.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",jm@trailerbutikken.dk,247398.0,327752.0,34722056.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jannick Magnussen,Jannick Magnussen,"Nordea Bank, HolbÃ¦k Afdeling",KASTANJEHÃJ TRAILERCENTER ApS,Kurt Bendix Petersen,470459.0,19222.0,0.0,0.0,HolbÃ¦k,2014-01-01,2014-12-31,-55267.0,-55267.0,-36045.0,4249250.0,2015-12-31,2015-01-01,5047461.0,false,false,0.0,59121214.0,false,false,Ingen bistand,urn:ofk:oid:22719736,indberetninger-20180424,2.59279,34722056.0,,2018-03-29T10:03:44.554Z,2016-06-17T09:16:31.165Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-81-DQ,2016-06-17T09:16:31.373Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
34722056,2015-01-01,2015-12-31,c1,http://regnskaber.virk.dk/65022743/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzE5L2M1LzI2L2I2NGMtNDhlNS1iNzFmLWUzNTFhZDE1NmVmZg.xhtml,http://regnskaber.virk.dk/65022743/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2Q2LzEzLzM1LzgyYWItNGVkNS1hMjQ5LTdhNTI3YTYwOGJlMQ.pdf,http://regnskaber.virk.dk/65022743/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2Y4L2ViL2VhLzk1OTQtNDA0OS1iYzYzLTYzOWNiMGQxNWExYg.xml,true,HolbÃ¦k,4300.0,Ahlgade 20-24,HolbÃ¦k,4300.0,55.0,RÃ¸rvangsvej,2950 VedbÃ¦k,Fredensvej 11,Regnskabsklasse B,2016-06-17,2016-06-17,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",jm@trailerbutikken.dk,,,34722056.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jannick Magnussen,Jannick Magnussen,"Nordea Bank, HolbÃ¦k Afdeling",KASTANJEHÃJ TRAILERCENTER ApS,Kurt Bendix Petersen,,,,,HolbÃ¦k,2014-01-01,2014-12-31,,,,,2015-12-31,2015-01-01,,false,false,,59121214.0,false,false,Ingen bistand,urn:ofk:oid:22719736,indberetninger-20180424,2.59279,34722056.0,,2018-03-29T10:03:44.554Z,2016-06-17T09:16:31.165Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-81-DQ,2016-06-17T09:16:31.373Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
