entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfReport,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,AssetsHeldForSaleInventories,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,DepositsLongtermInvestmentsAndReceivables,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,SharePremium,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
31491673,2014-01-01,2014-12-31,ID_10,,http://regnskaber.virk.dk/37619413/ZG9rdW1lbnRsYWdlcjovLzAzL2EwL2MwL2QzL2JlL2MxMTAtNDlmOS05NWE0LTZlYmI0YmQxYTc4Mg.pdf,http://regnskaber.virk.dk/37619413/ZG9rdW1lbnRsYWdlcjovLzAzLzA1L2Q0LzNhL2E2L2VmZjEtNGFlNC04Y2ViLWJmZThkZWM0N2JjNA.xml,"8220, Brabrand",PorskÃ¦r 25,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.",2016-06-30,2016-06-30,31491673.0,26900743.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for AA Malerne ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tommy Vester,AA Malerne ApS,Dennis Rasmussen,"Galten, den 30-06-2016",2014-01-01,2014-12-31,-15210.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22798412,indberetninger-20180424,2.5118406,31491673.0,,2018-03-29T15:39:58.601Z,2016-06-30T15:14:07.069Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-80-TT,2016-06-30T15:14:07.168Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31491673,2014-01-01,2014-12-31,ID_12,,http://regnskaber.virk.dk/37619413/ZG9rdW1lbnRsYWdlcjovLzAzL2EwL2MwL2QzL2JlL2MxMTAtNDlmOS05NWE0LTZlYmI0YmQxYTc4Mg.pdf,http://regnskaber.virk.dk/37619413/ZG9rdW1lbnRsYWdlcjovLzAzLzA1L2Q0LzNhL2E2L2VmZjEtNGFlNC04Y2ViLWJmZThkZWM0N2JjNA.xml,"8220, Brabrand",PorskÃ¦r 25,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.",2016-06-30,2016-06-30,31491673.0,26900743.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for AA Malerne ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tommy Vester,AA Malerne ApS,Dennis Rasmussen,"Galten, den 30-06-2016",2014-01-01,2014-12-31,-15210.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22798412,indberetninger-20180424,2.5118406,31491673.0,,2018-03-29T15:39:58.601Z,2016-06-30T15:14:07.069Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-80-TT,2016-06-30T15:14:07.168Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31491673,2014-01-01,2014-12-31,ID_8,,http://regnskaber.virk.dk/37619413/ZG9rdW1lbnRsYWdlcjovLzAzL2EwL2MwL2QzL2JlL2MxMTAtNDlmOS05NWE0LTZlYmI0YmQxYTc4Mg.pdf,http://regnskaber.virk.dk/37619413/ZG9rdW1lbnRsYWdlcjovLzAzLzA1L2Q0LzNhL2E2L2VmZjEtNGFlNC04Y2ViLWJmZThkZWM0N2JjNA.xml,"8220, Brabrand",PorskÃ¦r 25,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.",2016-06-30,2016-06-30,31491673.0,26900743.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for AA Malerne ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tommy Vester,AA Malerne ApS,Dennis Rasmussen,"Galten, den 30-06-2016",2014-01-01,2014-12-31,15210.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22798412,indberetninger-20180424,2.5118406,31491673.0,,2018-03-29T15:39:58.601Z,2016-06-30T15:14:07.069Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-80-TT,2016-06-30T15:14:07.168Z,141405.0,1989700.0,2201116.0,52966.0,2807.0,19852.0,70011.0,4642.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31491673,2014-12-31,2014-12-31,ID_14,,http://regnskaber.virk.dk/37619413/ZG9rdW1lbnRsYWdlcjovLzAzL2EwL2MwL2QzL2JlL2MxMTAtNDlmOS05NWE0LTZlYmI0YmQxYTc4Mg.pdf,http://regnskaber.virk.dk/37619413/ZG9rdW1lbnRsYWdlcjovLzAzLzA1L2Q0LzNhL2E2L2VmZjEtNGFlNC04Y2ViLWJmZThkZWM0N2JjNA.xml,"8220, Brabrand",PorskÃ¦r 25,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.",2016-06-30,2016-06-30,31491673.0,26900743.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for AA Malerne ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tommy Vester,AA Malerne ApS,Dennis Rasmussen,"Galten, den 30-06-2016",2014-01-01,2014-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22798412,indberetninger-20180424,2.5118406,31491673.0,,2018-03-29T15:39:58.601Z,2016-06-30T15:14:07.069Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-80-TT,2016-06-30T15:14:07.168Z,,,,,,,,,894132.0,18500.0,12017.0,189000.0,125000.0,822948.0,24597.0,7120.0,15600.0,91127.0,55584.0,18500.0,894132.0,803005.0,15600.0,71184.0,676269.0,0.0,55584.0,-588461.0,554588.0,-136069.0,803005.0,-17805.0,792431.0,280610.0,571714.0,
31491673,2015-01-01,2015-12-31,ID_0,,http://regnskaber.virk.dk/37619413/ZG9rdW1lbnRsYWdlcjovLzAzL2EwL2MwL2QzL2JlL2MxMTAtNDlmOS05NWE0LTZlYmI0YmQxYTc4Mg.pdf,http://regnskaber.virk.dk/37619413/ZG9rdW1lbnRsYWdlcjovLzAzLzA1L2Q0LzNhL2E2L2VmZjEtNGFlNC04Y2ViLWJmZThkZWM0N2JjNA.xml,"8220, Brabrand",PorskÃ¦r 25,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.",2016-06-30,2016-06-30,31491673.0,26900743.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for AA Malerne ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tommy Vester,AA Malerne ApS,Dennis Rasmussen,"Galten, den 30-06-2016",2014-01-01,2014-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22798412,indberetninger-20180424,2.5118406,31491673.0,,2018-03-29T15:39:58.601Z,2016-06-30T15:14:07.069Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-80-TT,2016-06-30T15:14:07.168Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31491673,2015-01-01,2015-12-31,ID_1,,http://regnskaber.virk.dk/37619413/ZG9rdW1lbnRsYWdlcjovLzAzL2EwL2MwL2QzL2JlL2MxMTAtNDlmOS05NWE0LTZlYmI0YmQxYTc4Mg.pdf,http://regnskaber.virk.dk/37619413/ZG9rdW1lbnRsYWdlcjovLzAzLzA1L2Q0LzNhL2E2L2VmZjEtNGFlNC04Y2ViLWJmZThkZWM0N2JjNA.xml,"8220, Brabrand",PorskÃ¦r 25,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.",2016-06-30,2016-06-30,31491673.0,26900743.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for AA Malerne ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tommy Vester,AA Malerne ApS,Dennis Rasmussen,"Galten, den 30-06-2016",2014-01-01,2014-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22798412,indberetninger-20180424,2.5118406,31491673.0,,2018-03-29T15:39:58.601Z,2016-06-30T15:14:07.069Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-80-TT,2016-06-30T15:14:07.168Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31491673,2015-01-01,2015-12-31,ID_11,,http://regnskaber.virk.dk/37619413/ZG9rdW1lbnRsYWdlcjovLzAzL2EwL2MwL2QzL2JlL2MxMTAtNDlmOS05NWE0LTZlYmI0YmQxYTc4Mg.pdf,http://regnskaber.virk.dk/37619413/ZG9rdW1lbnRsYWdlcjovLzAzLzA1L2Q0LzNhL2E2L2VmZjEtNGFlNC04Y2ViLWJmZThkZWM0N2JjNA.xml,"8220, Brabrand",PorskÃ¦r 25,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.",2016-06-30,2016-06-30,31491673.0,26900743.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for AA Malerne ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tommy Vester,AA Malerne ApS,Dennis Rasmussen,"Galten, den 30-06-2016",2014-01-01,2014-12-31,89550.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22798412,indberetninger-20180424,2.5118406,31491673.0,,2018-03-29T15:39:58.601Z,2016-06-30T15:14:07.069Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-80-TT,2016-06-30T15:14:07.168Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31491673,2015-01-01,2015-12-31,ID_15,,http://regnskaber.virk.dk/37619413/ZG9rdW1lbnRsYWdlcjovLzAzL2EwL2MwL2QzL2JlL2MxMTAtNDlmOS05NWE0LTZlYmI0YmQxYTc4Mg.pdf,http://regnskaber.virk.dk/37619413/ZG9rdW1lbnRsYWdlcjovLzAzLzA1L2Q0LzNhL2E2L2VmZjEtNGFlNC04Y2ViLWJmZThkZWM0N2JjNA.xml,"8220, Brabrand",PorskÃ¦r 25,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.",2016-06-30,2016-06-30,31491673.0,26900743.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for AA Malerne ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tommy Vester,AA Malerne ApS,Dennis Rasmussen,"Galten, den 30-06-2016",2014-01-01,2014-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22798412,indberetninger-20180424,2.5118406,31491673.0,,2018-03-29T15:39:58.601Z,2016-06-30T15:14:07.069Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-80-TT,2016-06-30T15:14:07.168Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31491673,2015-01-01,2015-12-31,ID_16,,http://regnskaber.virk.dk/37619413/ZG9rdW1lbnRsYWdlcjovLzAzL2EwL2MwL2QzL2JlL2MxMTAtNDlmOS05NWE0LTZlYmI0YmQxYTc4Mg.pdf,http://regnskaber.virk.dk/37619413/ZG9rdW1lbnRsYWdlcjovLzAzLzA1L2Q0LzNhL2E2L2VmZjEtNGFlNC04Y2ViLWJmZThkZWM0N2JjNA.xml,"8220, Brabrand",PorskÃ¦r 25,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.",2016-06-30,2016-06-30,31491673.0,26900743.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for AA Malerne ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tommy Vester,AA Malerne ApS,Dennis Rasmussen,"Galten, den 30-06-2016",2014-01-01,2014-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22798412,indberetninger-20180424,2.5118406,31491673.0,,2018-03-29T15:39:58.601Z,2016-06-30T15:14:07.069Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-80-TT,2016-06-30T15:14:07.168Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31491673,2015-01-01,2015-12-31,ID_17,,http://regnskaber.virk.dk/37619413/ZG9rdW1lbnRsYWdlcjovLzAzL2EwL2MwL2QzL2JlL2MxMTAtNDlmOS05NWE0LTZlYmI0YmQxYTc4Mg.pdf,http://regnskaber.virk.dk/37619413/ZG9rdW1lbnRsYWdlcjovLzAzLzA1L2Q0LzNhL2E2L2VmZjEtNGFlNC04Y2ViLWJmZThkZWM0N2JjNA.xml,"8220, Brabrand",PorskÃ¦r 25,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.",2016-06-30,2016-06-30,31491673.0,26900743.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for AA Malerne ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tommy Vester,AA Malerne ApS,Dennis Rasmussen,"Galten, den 30-06-2016",2014-01-01,2014-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22798412,indberetninger-20180424,2.5118406,31491673.0,,2018-03-29T15:39:58.601Z,2016-06-30T15:14:07.069Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-80-TT,2016-06-30T15:14:07.168Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
