entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,DepositsLongtermInvestmentsAndReceivables,Equity,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,RawMaterialsAndConsumables,RetainedEarnings,SharePremium,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
31491673,2017-01-01,2017-12-31,ID_6,,http://regnskaber.virk.dk/37619413/ZG9rdW1lbnRsYWdlcjovLzAzL2M3L2QzLzdhL2JkL2EzMDgtNGZiYS1hZjUwLTNkNzZiMDk3MmVlNg.pdf,http://regnskaber.virk.dk/37619413/ZG9rdW1lbnRsYWdlcjovLzAzLzU1LzMxL2UzLzk2LzIzODAtNGFkNC05NjZmLWU3MmFiYzNiMGE4Ng.xml,true,"8220, Brabrand",porskÃ¦r 25,8.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-07-04,2019-07-04,2019-07-04,31491673.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for AA Malerne ApS.,Ãrsrapport,Tommy Vester,AA Malerne ApS,dennis rasmussen,Galten,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:27663288,indberetninger-20180424,2.5118417999999996,31491673.0,AWvRSweGIXJRhhXBL0FP,2019-07-08T11:14:46.710Z,2019-07-08T11:14:42.876Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BT-93-CR,2019-07-08T11:14:43.033Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31491673,2017-01-01,2017-12-31,ID_7,,http://regnskaber.virk.dk/37619413/ZG9rdW1lbnRsYWdlcjovLzAzL2M3L2QzLzdhL2JkL2EzMDgtNGZiYS1hZjUwLTNkNzZiMDk3MmVlNg.pdf,http://regnskaber.virk.dk/37619413/ZG9rdW1lbnRsYWdlcjovLzAzLzU1LzMxL2UzLzk2LzIzODAtNGFkNC05NjZmLWU3MmFiYzNiMGE4Ng.xml,true,"8220, Brabrand",porskÃ¦r 25,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-07-04,2019-07-04,2019-07-04,31491673.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for AA Malerne ApS.,Ãrsrapport,Tommy Vester,AA Malerne ApS,dennis rasmussen,Galten,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:27663288,indberetninger-20180424,2.5118417999999996,31491673.0,AWvRSweGIXJRhhXBL0FP,2019-07-08T11:14:46.710Z,2019-07-08T11:14:42.876Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BT-93-CR,2019-07-08T11:14:43.033Z,2506413.0,2587272.0,39671.0,25303.0,41188.0,80859.0,15885.0,,,,,,,,,,,,,,,,,,,,,,,,
31491673,2017-01-01,2017-12-31,ID_9,,http://regnskaber.virk.dk/37619413/ZG9rdW1lbnRsYWdlcjovLzAzL2M3L2QzLzdhL2JkL2EzMDgtNGZiYS1hZjUwLTNkNzZiMDk3MmVlNg.pdf,http://regnskaber.virk.dk/37619413/ZG9rdW1lbnRsYWdlcjovLzAzLzU1LzMxL2UzLzk2LzIzODAtNGFkNC05NjZmLWU3MmFiYzNiMGE4Ng.xml,true,"8220, Brabrand",porskÃ¦r 25,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-07-04,2019-07-04,2019-07-04,31491673.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for AA Malerne ApS.,Ãrsrapport,Tommy Vester,AA Malerne ApS,dennis rasmussen,Galten,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:27663288,indberetninger-20180424,2.5118417999999996,31491673.0,AWvRSweGIXJRhhXBL0FP,2019-07-08T11:14:46.710Z,2019-07-08T11:14:42.876Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BT-93-CR,2019-07-08T11:14:43.033Z,,,,25302.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
31491673,2017-12-31,2017-12-31,ID_4,,http://regnskaber.virk.dk/37619413/ZG9rdW1lbnRsYWdlcjovLzAzL2M3L2QzLzdhL2JkL2EzMDgtNGZiYS1hZjUwLTNkNzZiMDk3MmVlNg.pdf,http://regnskaber.virk.dk/37619413/ZG9rdW1lbnRsYWdlcjovLzAzLzU1LzMxL2UzLzk2LzIzODAtNGFkNC05NjZmLWU3MmFiYzNiMGE4Ng.xml,true,"8220, Brabrand",porskÃ¦r 25,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-07-04,2019-07-04,2019-07-04,31491673.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for AA Malerne ApS.,Ãrsrapport,Tommy Vester,AA Malerne ApS,dennis rasmussen,Galten,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:27663288,indberetninger-20180424,2.5118417999999996,31491673.0,AWvRSweGIXJRhhXBL0FP,2019-07-08T11:14:46.710Z,2019-07-08T11:14:42.876Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BT-93-CR,2019-07-08T11:14:43.033Z,,,,,,,,1351606.0,125000.0,1336006.0,20547.0,26145.0,15600.0,34056.0,270000.0,1351606.0,1317550.0,15600.0,15600.0,737364.0,79389.0,270000.0,-645532.0,554588.0,314258.0,1317550.0,29195.0,1066006.0,236732.0,939925.0,
31491673,2018-01-01,2018-12-31,ID_0,,http://regnskaber.virk.dk/37619413/ZG9rdW1lbnRsYWdlcjovLzAzL2M3L2QzLzdhL2JkL2EzMDgtNGZiYS1hZjUwLTNkNzZiMDk3MmVlNg.pdf,http://regnskaber.virk.dk/37619413/ZG9rdW1lbnRsYWdlcjovLzAzLzU1LzMxL2UzLzk2LzIzODAtNGFkNC05NjZmLWU3MmFiYzNiMGE4Ng.xml,true,"8220, Brabrand",porskÃ¦r 25,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-07-04,2019-07-04,2019-07-04,31491673.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for AA Malerne ApS.,Ãrsrapport,Tommy Vester,AA Malerne ApS,dennis rasmussen,Galten,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:27663288,indberetninger-20180424,2.5118417999999996,31491673.0,AWvRSweGIXJRhhXBL0FP,2019-07-08T11:14:46.710Z,2019-07-08T11:14:42.876Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BT-93-CR,2019-07-08T11:14:43.033Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tommy N. Vester
31491673,2018-01-01,2018-12-31,ID_1,,http://regnskaber.virk.dk/37619413/ZG9rdW1lbnRsYWdlcjovLzAzL2M3L2QzLzdhL2JkL2EzMDgtNGZiYS1hZjUwLTNkNzZiMDk3MmVlNg.pdf,http://regnskaber.virk.dk/37619413/ZG9rdW1lbnRsYWdlcjovLzAzLzU1LzMxL2UzLzk2LzIzODAtNGFkNC05NjZmLWU3MmFiYzNiMGE4Ng.xml,true,"8220, Brabrand",porskÃ¦r 25,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-07-04,2019-07-04,2019-07-04,31491673.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for AA Malerne ApS.,Ãrsrapport,Tommy Vester,AA Malerne ApS,dennis rasmussen,Galten,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:27663288,indberetninger-20180424,2.5118417999999996,31491673.0,AWvRSweGIXJRhhXBL0FP,2019-07-08T11:14:46.710Z,2019-07-08T11:14:42.876Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BT-93-CR,2019-07-08T11:14:43.033Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31491673,2018-01-01,2018-12-31,ID_2,,http://regnskaber.virk.dk/37619413/ZG9rdW1lbnRsYWdlcjovLzAzL2M3L2QzLzdhL2JkL2EzMDgtNGZiYS1hZjUwLTNkNzZiMDk3MmVlNg.pdf,http://regnskaber.virk.dk/37619413/ZG9rdW1lbnRsYWdlcjovLzAzLzU1LzMxL2UzLzk2LzIzODAtNGFkNC05NjZmLWU3MmFiYzNiMGE4Ng.xml,true,"8220, Brabrand",porskÃ¦r 25,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-07-04,2019-07-04,2019-07-04,31491673.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for AA Malerne ApS.,Ãrsrapport,Tommy Vester,AA Malerne ApS,dennis rasmussen,Galten,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:27663288,indberetninger-20180424,2.5118417999999996,31491673.0,AWvRSweGIXJRhhXBL0FP,2019-07-08T11:14:46.710Z,2019-07-08T11:14:42.876Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BT-93-CR,2019-07-08T11:14:43.033Z,2320925.0,2385466.0,42157.0,19877.0,22384.0,64541.0,2507.0,,,,,,,,,,,,,,,,,,,,,,,,
31491673,2018-01-01,2018-12-31,ID_5,,http://regnskaber.virk.dk/37619413/ZG9rdW1lbnRsYWdlcjovLzAzL2M3L2QzLzdhL2JkL2EzMDgtNGZiYS1hZjUwLTNkNzZiMDk3MmVlNg.pdf,http://regnskaber.virk.dk/37619413/ZG9rdW1lbnRsYWdlcjovLzAzLzU1LzMxL2UzLzk2LzIzODAtNGFkNC05NjZmLWU3MmFiYzNiMGE4Ng.xml,true,"8220, Brabrand",porskÃ¦r 25,7.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-07-04,2019-07-04,2019-07-04,31491673.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for AA Malerne ApS.,Ãrsrapport,Tommy Vester,AA Malerne ApS,dennis rasmussen,Galten,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:27663288,indberetninger-20180424,2.5118417999999996,31491673.0,AWvRSweGIXJRhhXBL0FP,2019-07-08T11:14:46.710Z,2019-07-08T11:14:42.876Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BT-93-CR,2019-07-08T11:14:43.033Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31491673,2018-01-01,2018-12-31,ID_8,,http://regnskaber.virk.dk/37619413/ZG9rdW1lbnRsYWdlcjovLzAzL2M3L2QzLzdhL2JkL2EzMDgtNGZiYS1hZjUwLTNkNzZiMDk3MmVlNg.pdf,http://regnskaber.virk.dk/37619413/ZG9rdW1lbnRsYWdlcjovLzAzLzU1LzMxL2UzLzk2LzIzODAtNGFkNC05NjZmLWU3MmFiYzNiMGE4Ng.xml,true,"8220, Brabrand",porskÃ¦r 25,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-07-04,2019-07-04,2019-07-04,31491673.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for AA Malerne ApS.,Ãrsrapport,Tommy Vester,AA Malerne ApS,dennis rasmussen,Galten,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:27663288,indberetninger-20180424,2.5118417999999996,31491673.0,AWvRSweGIXJRhhXBL0FP,2019-07-08T11:14:46.710Z,2019-07-08T11:14:42.876Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BT-93-CR,2019-07-08T11:14:43.033Z,,,,19877.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
31491673,2018-12-31,2018-12-31,ID_3,,http://regnskaber.virk.dk/37619413/ZG9rdW1lbnRsYWdlcjovLzAzL2M3L2QzLzdhL2JkL2EzMDgtNGZiYS1hZjUwLTNkNzZiMDk3MmVlNg.pdf,http://regnskaber.virk.dk/37619413/ZG9rdW1lbnRsYWdlcjovLzAzLzU1LzMxL2UzLzk2LzIzODAtNGFkNC05NjZmLWU3MmFiYzNiMGE4Ng.xml,true,"8220, Brabrand",porskÃ¦r 25,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-07-04,2019-07-04,2019-07-04,31491673.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for AA Malerne ApS.,Ãrsrapport,Tommy Vester,AA Malerne ApS,dennis rasmussen,Galten,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:27663288,indberetninger-20180424,2.5118417999999996,31491673.0,AWvRSweGIXJRhhXBL0FP,2019-07-08T11:14:46.710Z,2019-07-08T11:14:42.876Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BT-93-CR,2019-07-08T11:14:43.033Z,,,,,,,,1104210.0,125000.0,1088610.0,17965.0,58769.0,15600.0,53933.0,270000.0,1104210.0,1050277.0,15600.0,15600.0,428754.0,177658.0,270000.0,-625655.0,554588.0,248403.0,1050277.0,29195.0,818610.0,343925.0,564218.0,
