entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmailOfReportingEntity,EmployeeBenefitsExpense,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,ImpairmentOfFinancialAssets,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Provisions,ProvisionsForDeferredTax,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,RetainedEarnings
28002572,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/27520082/ZG9rdW1lbnRsYWdlcjovLzAzL2U4L2JkL2E0LzJlLzI3MTMtNGYxYi05MmQwLWFkNGEyMDhhNjRhOA.xhtml,http://regnskaber.virk.dk/27520082/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2E3L2U3L2E3Lzc0NDYtNDJjNy1iNzIwLTZlZmNkNjkwZmFhNg.pdf,http://regnskaber.virk.dk/27520082/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzgzLzkxLzliLzk2ZTctNGIzMC1hMDcxLTg1NjU5OGYyMTg1NA.xml,true,Danmark,DK,Roskilde,4000.0,16.0,Algade,Tune,4030.0,12.0,Mimosevej,4030 Tune,Mimosevej 12,Regnskabsklasse B,2018-05-29,0.0,stjerne@tunenet.dk,0.0,0.0,0.0,28002572.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Danny Stjerne,Danny Stoltenberg Stjerne,Nordea,STOLTENBERG INVEST ApS,Danny Stjerne,0.0,0.0,2016-01-01,2016-12-31,0.0,0.0,0.0,7449.0,7449.0,2017-12-31,2017-01-01,0.0,false,false,0.0,51365145.0,false,false,Adm. Dir.,Ingen bistand,urn:ofk:oid:25621166,indberetninger-20180424,2.5955543999999997,28002572.0,AWOzGTM50wkEsASktNAI,2018-05-30T22:09:26.858Z,2018-05-30T22:09:21.659Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-30-NC,2018-05-30T22:09:21.949Z,,,,,,,
28002572,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/27520082/ZG9rdW1lbnRsYWdlcjovLzAzL2U4L2JkL2E0LzJlLzI3MTMtNGYxYi05MmQwLWFkNGEyMDhhNjRhOA.xhtml,http://regnskaber.virk.dk/27520082/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2E3L2U3L2E3Lzc0NDYtNDJjNy1iNzIwLTZlZmNkNjkwZmFhNg.pdf,http://regnskaber.virk.dk/27520082/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzgzLzkxLzliLzk2ZTctNGIzMC1hMDcxLTg1NjU5OGYyMTg1NA.xml,true,Danmark,DK,Roskilde,4000.0,16.0,Algade,Tune,4030.0,12.0,Mimosevej,4030 Tune,Mimosevej 12,Regnskabsklasse B,2018-05-29,,stjerne@tunenet.dk,,,,28002572.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Danny Stjerne,Danny Stoltenberg Stjerne,Nordea,STOLTENBERG INVEST ApS,Danny Stjerne,,,2016-01-01,2016-12-31,0.0,,,7449.0,7449.0,2017-12-31,2017-01-01,,false,false,,51365145.0,false,false,Adm. Dir.,Ingen bistand,urn:ofk:oid:25621166,indberetninger-20180424,2.5955543999999997,28002572.0,AWOzGTM50wkEsASktNAI,2018-05-30T22:09:26.858Z,2018-05-30T22:09:21.659Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-30-NC,2018-05-30T22:09:21.949Z,,,,,,,
28002572,2016-01-01,2016-12-31,c6,http://regnskaber.virk.dk/27520082/ZG9rdW1lbnRsYWdlcjovLzAzL2U4L2JkL2E0LzJlLzI3MTMtNGYxYi05MmQwLWFkNGEyMDhhNjRhOA.xhtml,http://regnskaber.virk.dk/27520082/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2E3L2U3L2E3Lzc0NDYtNDJjNy1iNzIwLTZlZmNkNjkwZmFhNg.pdf,http://regnskaber.virk.dk/27520082/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzgzLzkxLzliLzk2ZTctNGIzMC1hMDcxLTg1NjU5OGYyMTg1NA.xml,true,Danmark,DK,Roskilde,4000.0,16.0,Algade,Tune,4030.0,12.0,Mimosevej,4030 Tune,Mimosevej 12,Regnskabsklasse B,2018-05-29,,stjerne@tunenet.dk,,,,28002572.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Danny Stjerne,Danny Stoltenberg Stjerne,Nordea,STOLTENBERG INVEST ApS,Danny Stjerne,,,2016-01-01,2016-12-31,0.0,,,7449.0,7449.0,2017-12-31,2017-01-01,,false,false,,51365145.0,false,false,Adm. Dir.,Ingen bistand,urn:ofk:oid:25621166,indberetninger-20180424,2.5955543999999997,28002572.0,AWOzGTM50wkEsASktNAI,2018-05-30T22:09:26.858Z,2018-05-30T22:09:21.659Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-30-NC,2018-05-30T22:09:21.949Z,,,,,,,
28002572,2016-01-01,2016-12-31,c8,http://regnskaber.virk.dk/27520082/ZG9rdW1lbnRsYWdlcjovLzAzL2U4L2JkL2E0LzJlLzI3MTMtNGYxYi05MmQwLWFkNGEyMDhhNjRhOA.xhtml,http://regnskaber.virk.dk/27520082/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2E3L2U3L2E3Lzc0NDYtNDJjNy1iNzIwLTZlZmNkNjkwZmFhNg.pdf,http://regnskaber.virk.dk/27520082/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzgzLzkxLzliLzk2ZTctNGIzMC1hMDcxLTg1NjU5OGYyMTg1NA.xml,true,Danmark,DK,Roskilde,4000.0,16.0,Algade,Tune,4030.0,12.0,Mimosevej,4030 Tune,Mimosevej 12,Regnskabsklasse B,2018-05-29,,stjerne@tunenet.dk,,,,28002572.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Danny Stjerne,Danny Stoltenberg Stjerne,Nordea,STOLTENBERG INVEST ApS,Danny Stjerne,,,2016-01-01,2016-12-31,0.0,,,7449.0,7449.0,2017-12-31,2017-01-01,,false,false,,51365145.0,false,false,Adm. Dir.,Ingen bistand,urn:ofk:oid:25621166,indberetninger-20180424,2.5955543999999997,28002572.0,AWOzGTM50wkEsASktNAI,2018-05-30T22:09:26.858Z,2018-05-30T22:09:21.659Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-30-NC,2018-05-30T22:09:21.949Z,,,,,,,
28002572,2016-12-31,2016-12-31,c10,http://regnskaber.virk.dk/27520082/ZG9rdW1lbnRsYWdlcjovLzAzL2U4L2JkL2E0LzJlLzI3MTMtNGYxYi05MmQwLWFkNGEyMDhhNjRhOA.xhtml,http://regnskaber.virk.dk/27520082/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2E3L2U3L2E3Lzc0NDYtNDJjNy1iNzIwLTZlZmNkNjkwZmFhNg.pdf,http://regnskaber.virk.dk/27520082/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzgzLzkxLzliLzk2ZTctNGIzMC1hMDcxLTg1NjU5OGYyMTg1NA.xml,true,Danmark,DK,Roskilde,4000.0,16.0,Algade,Tune,4030.0,12.0,Mimosevej,4030 Tune,Mimosevej 12,Regnskabsklasse B,2018-05-29,,stjerne@tunenet.dk,,,,28002572.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Danny Stjerne,Danny Stoltenberg Stjerne,Nordea,STOLTENBERG INVEST ApS,Danny Stjerne,,,2016-01-01,2016-12-31,,,,7449.0,7449.0,2017-12-31,2017-01-01,,false,false,,51365145.0,false,false,Adm. Dir.,Ingen bistand,urn:ofk:oid:25621166,indberetninger-20180424,2.5955543999999997,28002572.0,AWOzGTM50wkEsASktNAI,2018-05-30T22:09:26.858Z,2018-05-30T22:09:21.659Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-30-NC,2018-05-30T22:09:21.949Z,156740.0,156740.0,125000.0,156740.0,149291.0,156740.0,24291.0
28002572,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/27520082/ZG9rdW1lbnRsYWdlcjovLzAzL2U4L2JkL2E0LzJlLzI3MTMtNGYxYi05MmQwLWFkNGEyMDhhNjRhOA.xhtml,http://regnskaber.virk.dk/27520082/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2E3L2U3L2E3Lzc0NDYtNDJjNy1iNzIwLTZlZmNkNjkwZmFhNg.pdf,http://regnskaber.virk.dk/27520082/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzgzLzkxLzliLzk2ZTctNGIzMC1hMDcxLTg1NjU5OGYyMTg1NA.xml,true,Danmark,DK,Roskilde,4000.0,16.0,Algade,Tune,4030.0,12.0,Mimosevej,4030 Tune,Mimosevej 12,Regnskabsklasse B,2018-05-29,0.0,stjerne@tunenet.dk,0.0,0.0,0.0,28002572.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Danny Stjerne,Danny Stoltenberg Stjerne,Nordea,STOLTENBERG INVEST ApS,Danny Stjerne,4645.0,0.0,2016-01-01,2016-12-31,-4645.0,-4645.0,0.0,7449.0,7449.0,2017-12-31,2017-01-01,0.0,false,false,0.0,51365145.0,false,false,Adm. Dir.,Ingen bistand,urn:ofk:oid:25621166,indberetninger-20180424,2.5955543999999997,28002572.0,AWOzGTM50wkEsASktNAI,2018-05-30T22:09:26.858Z,2018-05-30T22:09:21.659Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-30-NC,2018-05-30T22:09:21.949Z,,,,,,,
28002572,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/27520082/ZG9rdW1lbnRsYWdlcjovLzAzL2U4L2JkL2E0LzJlLzI3MTMtNGYxYi05MmQwLWFkNGEyMDhhNjRhOA.xhtml,http://regnskaber.virk.dk/27520082/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2E3L2U3L2E3Lzc0NDYtNDJjNy1iNzIwLTZlZmNkNjkwZmFhNg.pdf,http://regnskaber.virk.dk/27520082/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzgzLzkxLzliLzk2ZTctNGIzMC1hMDcxLTg1NjU5OGYyMTg1NA.xml,true,Danmark,DK,Roskilde,4000.0,16.0,Algade,Tune,4030.0,12.0,Mimosevej,4030 Tune,Mimosevej 12,Regnskabsklasse B,2018-05-29,,stjerne@tunenet.dk,,,,28002572.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Danny Stjerne,Danny Stoltenberg Stjerne,Nordea,STOLTENBERG INVEST ApS,Danny Stjerne,,,2016-01-01,2016-12-31,,,,7449.0,7449.0,2017-12-31,2017-01-01,,false,false,,51365145.0,false,false,Adm. Dir.,Ingen bistand,urn:ofk:oid:25621166,indberetninger-20180424,2.5955543999999997,28002572.0,AWOzGTM50wkEsASktNAI,2018-05-30T22:09:26.858Z,2018-05-30T22:09:21.659Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-30-NC,2018-05-30T22:09:21.949Z,,,,,,,
28002572,2017-01-01,2017-12-31,c3,http://regnskaber.virk.dk/27520082/ZG9rdW1lbnRsYWdlcjovLzAzL2U4L2JkL2E0LzJlLzI3MTMtNGYxYi05MmQwLWFkNGEyMDhhNjRhOA.xhtml,http://regnskaber.virk.dk/27520082/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2E3L2U3L2E3Lzc0NDYtNDJjNy1iNzIwLTZlZmNkNjkwZmFhNg.pdf,http://regnskaber.virk.dk/27520082/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzgzLzkxLzliLzk2ZTctNGIzMC1hMDcxLTg1NjU5OGYyMTg1NA.xml,true,Danmark,DK,Roskilde,4000.0,16.0,Algade,Tune,4030.0,12.0,Mimosevej,4030 Tune,Mimosevej 12,Regnskabsklasse B,2018-05-29,,stjerne@tunenet.dk,,,,28002572.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Danny Stjerne,Danny Stoltenberg Stjerne,Nordea,STOLTENBERG INVEST ApS,Danny Stjerne,,,2016-01-01,2016-12-31,0.0,,,7449.0,7449.0,2017-12-31,2017-01-01,,false,false,,51365145.0,false,false,Adm. Dir.,Ingen bistand,urn:ofk:oid:25621166,indberetninger-20180424,2.5955543999999997,28002572.0,AWOzGTM50wkEsASktNAI,2018-05-30T22:09:26.858Z,2018-05-30T22:09:21.659Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-30-NC,2018-05-30T22:09:21.949Z,,,,,,,
28002572,2017-01-01,2017-12-31,c5,http://regnskaber.virk.dk/27520082/ZG9rdW1lbnRsYWdlcjovLzAzL2U4L2JkL2E0LzJlLzI3MTMtNGYxYi05MmQwLWFkNGEyMDhhNjRhOA.xhtml,http://regnskaber.virk.dk/27520082/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2E3L2U3L2E3Lzc0NDYtNDJjNy1iNzIwLTZlZmNkNjkwZmFhNg.pdf,http://regnskaber.virk.dk/27520082/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzgzLzkxLzliLzk2ZTctNGIzMC1hMDcxLTg1NjU5OGYyMTg1NA.xml,true,Danmark,DK,Roskilde,4000.0,16.0,Algade,Tune,4030.0,12.0,Mimosevej,4030 Tune,Mimosevej 12,Regnskabsklasse B,2018-05-29,,stjerne@tunenet.dk,,,,28002572.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Danny Stjerne,Danny Stoltenberg Stjerne,Nordea,STOLTENBERG INVEST ApS,Danny Stjerne,,,2016-01-01,2016-12-31,0.0,,,7449.0,7449.0,2017-12-31,2017-01-01,,false,false,,51365145.0,false,false,Adm. Dir.,Ingen bistand,urn:ofk:oid:25621166,indberetninger-20180424,2.5955543999999997,28002572.0,AWOzGTM50wkEsASktNAI,2018-05-30T22:09:26.858Z,2018-05-30T22:09:21.659Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-30-NC,2018-05-30T22:09:21.949Z,,,,,,,
28002572,2017-01-01,2017-12-31,c7,http://regnskaber.virk.dk/27520082/ZG9rdW1lbnRsYWdlcjovLzAzL2U4L2JkL2E0LzJlLzI3MTMtNGYxYi05MmQwLWFkNGEyMDhhNjRhOA.xhtml,http://regnskaber.virk.dk/27520082/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2E3L2U3L2E3Lzc0NDYtNDJjNy1iNzIwLTZlZmNkNjkwZmFhNg.pdf,http://regnskaber.virk.dk/27520082/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzgzLzkxLzliLzk2ZTctNGIzMC1hMDcxLTg1NjU5OGYyMTg1NA.xml,true,Danmark,DK,Roskilde,4000.0,16.0,Algade,Tune,4030.0,12.0,Mimosevej,4030 Tune,Mimosevej 12,Regnskabsklasse B,2018-05-29,,stjerne@tunenet.dk,,,,28002572.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Danny Stjerne,Danny Stoltenberg Stjerne,Nordea,STOLTENBERG INVEST ApS,Danny Stjerne,,,2016-01-01,2016-12-31,-4645.0,,,7449.0,7449.0,2017-12-31,2017-01-01,,false,false,,51365145.0,false,false,Adm. Dir.,Ingen bistand,urn:ofk:oid:25621166,indberetninger-20180424,2.5955543999999997,28002572.0,AWOzGTM50wkEsASktNAI,2018-05-30T22:09:26.858Z,2018-05-30T22:09:21.659Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-30-NC,2018-05-30T22:09:21.949Z,,,,,,,
