entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DividendPaid,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherInterestIncome,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,TypeOfAuditorAssistance,AdditionsToPropertyPlantAndEquipment,DepreciationOfPropertyPlantAndEquipment,NameAndSurnameOfMemberOfExecutiveBoard
25686233,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/33268652/ZG9rdW1lbnRsYWdlcjovLzAzLzRkL2IxL2U0L2E4LzUzZjItNGE5OS05MDk1LTI3ZGZlNGI2YWMwYQ.pdf,http://regnskaber.virk.dk/33268652/ZG9rdW1lbnRsYWdlcjovLzAzLzNlL2Q4LzUxL2ZjLzRlMjQtNDA1YS1hNzdkLTNlZmIzNWUwMzZlMw.xml,true,Ejstrupholm,7361.0,1-3,SÃ¸ndergade,Herning,7400.0,4-6,Ãstergade,7430 Ikast,Marsvej 1,DK-7361 Ejstrupholm,SÃ¸ndergade 1-3,Til kapitalejerne i Connect ApS,8.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-03-20,2000-09-29,2018-03-20,71070.0,Statsautoriseret revisor,-900000.0,3505350.0,3771287.0,20222670.0,25686233.0,20222670.0,mne23368,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Connect ApS.,1303331.0,Ãrsrapport,0.0,1008639.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Jensen,Allan Engedal,Nordea A/S,Connect ApS,BDO Statsautoriseret revisionsaktieselskab,136147.0,49452.0,3292.0,49452.0,3292.0,Ikast,355034.0,2016-01-01,2016-12-31,1420463.0,1452038.0,194867.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast,2017-12-31,2017-01-01,true,2018-03-20,Ejstrupholm,63382.0,31575.0,2950787.0,urn:ofk:oid:25259157,indberetninger-20180424,2.5118406,25686233.0,,2018-04-05T05:15:34.821Z,2018-04-04T08:06:57.424Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-05-VX,2018-04-04T08:06:57.656Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25686233,2016-01-01,2016-12-31,c177,,http://regnskaber.virk.dk/33268652/ZG9rdW1lbnRsYWdlcjovLzAzLzRkL2IxL2U0L2E4LzUzZjItNGE5OS05MDk1LTI3ZGZlNGI2YWMwYQ.pdf,http://regnskaber.virk.dk/33268652/ZG9rdW1lbnRsYWdlcjovLzAzLzNlL2Q4LzUxL2ZjLzRlMjQtNDA1YS1hNzdkLTNlZmIzNWUwMzZlMw.xml,true,Ejstrupholm,7361.0,1-3,SÃ¸ndergade,Herning,7400.0,4-6,Ãstergade,7430 Ikast,Marsvej 1,DK-7361 Ejstrupholm,SÃ¸ndergade 1-3,Til kapitalejerne i Connect ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-03-20,2000-09-29,2018-03-20,,Statsautoriseret revisor,-900000.0,,,20222670.0,25686233.0,20222670.0,mne23368,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Connect ApS.,,Ãrsrapport,,1008639.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Jensen,Allan Engedal,Nordea A/S,Connect ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Ikast,,2016-01-01,2016-12-31,900000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast,2017-12-31,2017-01-01,true,2018-03-20,Ejstrupholm,,,,urn:ofk:oid:25259157,indberetninger-20180424,2.5118406,25686233.0,,2018-04-05T05:15:34.821Z,2018-04-04T08:06:57.424Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-05-VX,2018-04-04T08:06:57.656Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25686233,2016-01-01,2016-12-31,c179,,http://regnskaber.virk.dk/33268652/ZG9rdW1lbnRsYWdlcjovLzAzLzRkL2IxL2U0L2E4LzUzZjItNGE5OS05MDk1LTI3ZGZlNGI2YWMwYQ.pdf,http://regnskaber.virk.dk/33268652/ZG9rdW1lbnRsYWdlcjovLzAzLzNlL2Q4LzUxL2ZjLzRlMjQtNDA1YS1hNzdkLTNlZmIzNWUwMzZlMw.xml,true,Ejstrupholm,7361.0,1-3,SÃ¸ndergade,Herning,7400.0,4-6,Ãstergade,7430 Ikast,Marsvej 1,DK-7361 Ejstrupholm,SÃ¸ndergade 1-3,Til kapitalejerne i Connect ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-03-20,2000-09-29,2018-03-20,,Statsautoriseret revisor,-900000.0,,,20222670.0,25686233.0,20222670.0,mne23368,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Connect ApS.,,Ãrsrapport,,1008639.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Jensen,Allan Engedal,Nordea A/S,Connect ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Ikast,,2016-01-01,2016-12-31,8500000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast,2017-12-31,2017-01-01,true,2018-03-20,Ejstrupholm,,,,urn:ofk:oid:25259157,indberetninger-20180424,2.5118406,25686233.0,,2018-04-05T05:15:34.821Z,2018-04-04T08:06:57.424Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-05-VX,2018-04-04T08:06:57.656Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25686233,2016-01-01,2016-12-31,c185,,http://regnskaber.virk.dk/33268652/ZG9rdW1lbnRsYWdlcjovLzAzLzRkL2IxL2U0L2E4LzUzZjItNGE5OS05MDk1LTI3ZGZlNGI2YWMwYQ.pdf,http://regnskaber.virk.dk/33268652/ZG9rdW1lbnRsYWdlcjovLzAzLzNlL2Q4LzUxL2ZjLzRlMjQtNDA1YS1hNzdkLTNlZmIzNWUwMzZlMw.xml,true,Ejstrupholm,7361.0,1-3,SÃ¸ndergade,Herning,7400.0,4-6,Ãstergade,7430 Ikast,Marsvej 1,DK-7361 Ejstrupholm,SÃ¸ndergade 1-3,Til kapitalejerne i Connect ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-03-20,2000-09-29,2018-03-20,,Statsautoriseret revisor,-900000.0,,,20222670.0,25686233.0,20222670.0,mne23368,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Connect ApS.,,Ãrsrapport,,1008639.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Jensen,Allan Engedal,Nordea A/S,Connect ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Ikast,,2016-01-01,2016-12-31,-4086379.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast,2017-12-31,2017-01-01,true,2018-03-20,Ejstrupholm,,,,urn:ofk:oid:25259157,indberetninger-20180424,2.5118406,25686233.0,,2018-04-05T05:15:34.821Z,2018-04-04T08:06:57.424Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-05-VX,2018-04-04T08:06:57.656Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25686233,2016-01-01,2016-12-31,c195,,http://regnskaber.virk.dk/33268652/ZG9rdW1lbnRsYWdlcjovLzAzLzRkL2IxL2U0L2E4LzUzZjItNGE5OS05MDk1LTI3ZGZlNGI2YWMwYQ.pdf,http://regnskaber.virk.dk/33268652/ZG9rdW1lbnRsYWdlcjovLzAzLzNlL2Q4LzUxL2ZjLzRlMjQtNDA1YS1hNzdkLTNlZmIzNWUwMzZlMw.xml,true,Ejstrupholm,7361.0,1-3,SÃ¸ndergade,Herning,7400.0,4-6,Ãstergade,7430 Ikast,Marsvej 1,DK-7361 Ejstrupholm,SÃ¸ndergade 1-3,Til kapitalejerne i Connect ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-03-20,2000-09-29,2018-03-20,,Statsautoriseret revisor,-900000.0,,,20222670.0,25686233.0,20222670.0,mne23368,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Connect ApS.,,Ãrsrapport,,1008639.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Jensen,Allan Engedal,Nordea A/S,Connect ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Ikast,,2016-01-01,2016-12-31,-3893158.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast,2017-12-31,2017-01-01,true,2018-03-20,Ejstrupholm,,,,urn:ofk:oid:25259157,indberetninger-20180424,2.5118406,25686233.0,,2018-04-05T05:15:34.821Z,2018-04-04T08:06:57.424Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-05-VX,2018-04-04T08:06:57.656Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25686233,2016-12-31,2016-12-31,c172,,http://regnskaber.virk.dk/33268652/ZG9rdW1lbnRsYWdlcjovLzAzLzRkL2IxL2U0L2E4LzUzZjItNGE5OS05MDk1LTI3ZGZlNGI2YWMwYQ.pdf,http://regnskaber.virk.dk/33268652/ZG9rdW1lbnRsYWdlcjovLzAzLzNlL2Q4LzUxL2ZjLzRlMjQtNDA1YS1hNzdkLTNlZmIzNWUwMzZlMw.xml,true,Ejstrupholm,7361.0,1-3,SÃ¸ndergade,Herning,7400.0,4-6,Ãstergade,7430 Ikast,Marsvej 1,DK-7361 Ejstrupholm,SÃ¸ndergade 1-3,Til kapitalejerne i Connect ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-03-20,2000-09-29,2018-03-20,,Statsautoriseret revisor,-900000.0,,,20222670.0,25686233.0,20222670.0,mne23368,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Connect ApS.,,Ãrsrapport,,1008639.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Jensen,Allan Engedal,Nordea A/S,Connect ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Ikast,,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast,2017-12-31,2017-01-01,true,2018-03-20,Ejstrupholm,,,,urn:ofk:oid:25259157,indberetninger-20180424,2.5118406,25686233.0,,2018-04-05T05:15:34.821Z,2018-04-04T08:06:57.424Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-05-VX,2018-04-04T08:06:57.656Z,7161622.0,2472604.0,400000.0,6428.0,9996.0,3578744.0,43264.0,583588.0,2085520.0,7161622.0,3582878.0,1248040.0,1248040.0,512038.0,2128784.0,1254729.0,592290.0,2128784.0,900000.0,0.0,0.0,2278744.0,827606.0,2334838.0,56221.0,0.0,1976646.0,246341.0,196282.0,1121591.0,,,,,,,
25686233,2017-01-01,2017-01-01,c226,,http://regnskaber.virk.dk/33268652/ZG9rdW1lbnRsYWdlcjovLzAzLzRkL2IxL2U0L2E4LzUzZjItNGE5OS05MDk1LTI3ZGZlNGI2YWMwYQ.pdf,http://regnskaber.virk.dk/33268652/ZG9rdW1lbnRsYWdlcjovLzAzLzNlL2Q4LzUxL2ZjLzRlMjQtNDA1YS1hNzdkLTNlZmIzNWUwMzZlMw.xml,true,Ejstrupholm,7361.0,1-3,SÃ¸ndergade,Herning,7400.0,4-6,Ãstergade,7430 Ikast,Marsvej 1,DK-7361 Ejstrupholm,SÃ¸ndergade 1-3,Til kapitalejerne i Connect ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-03-20,2000-09-29,2018-03-20,,Statsautoriseret revisor,-900000.0,,,20222670.0,25686233.0,20222670.0,mne23368,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Connect ApS.,,Ãrsrapport,,1008639.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Jensen,Allan Engedal,Nordea A/S,Connect ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Ikast,,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast,2017-12-31,2017-01-01,true,2018-03-20,Ejstrupholm,,,,urn:ofk:oid:25259157,indberetninger-20180424,2.5118406,25686233.0,,2018-04-05T05:15:34.821Z,2018-04-04T08:06:57.424Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-05-VX,2018-04-04T08:06:57.656Z,,,,,,400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25686233,2017-01-01,2017-01-01,c253,,http://regnskaber.virk.dk/33268652/ZG9rdW1lbnRsYWdlcjovLzAzLzRkL2IxL2U0L2E4LzUzZjItNGE5OS05MDk1LTI3ZGZlNGI2YWMwYQ.pdf,http://regnskaber.virk.dk/33268652/ZG9rdW1lbnRsYWdlcjovLzAzLzNlL2Q4LzUxL2ZjLzRlMjQtNDA1YS1hNzdkLTNlZmIzNWUwMzZlMw.xml,true,Ejstrupholm,7361.0,1-3,SÃ¸ndergade,Herning,7400.0,4-6,Ãstergade,7430 Ikast,Marsvej 1,DK-7361 Ejstrupholm,SÃ¸ndergade 1-3,Til kapitalejerne i Connect ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-03-20,2000-09-29,2018-03-20,,Statsautoriseret revisor,-900000.0,,,20222670.0,25686233.0,20222670.0,mne23368,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Connect ApS.,,Ãrsrapport,,1008639.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Jensen,Allan Engedal,Nordea A/S,Connect ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Ikast,,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast,2017-12-31,2017-01-01,true,2018-03-20,Ejstrupholm,,,,urn:ofk:oid:25259157,indberetninger-20180424,2.5118406,25686233.0,,2018-04-05T05:15:34.821Z,2018-04-04T08:06:57.424Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-05-VX,2018-04-04T08:06:57.656Z,,,,,,2278744.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25686233,2017-01-01,2017-01-01,c257,,http://regnskaber.virk.dk/33268652/ZG9rdW1lbnRsYWdlcjovLzAzLzRkL2IxL2U0L2E4LzUzZjItNGE5OS05MDk1LTI3ZGZlNGI2YWMwYQ.pdf,http://regnskaber.virk.dk/33268652/ZG9rdW1lbnRsYWdlcjovLzAzLzNlL2Q4LzUxL2ZjLzRlMjQtNDA1YS1hNzdkLTNlZmIzNWUwMzZlMw.xml,true,Ejstrupholm,7361.0,1-3,SÃ¸ndergade,Herning,7400.0,4-6,Ãstergade,7430 Ikast,Marsvej 1,DK-7361 Ejstrupholm,SÃ¸ndergade 1-3,Til kapitalejerne i Connect ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-03-20,2000-09-29,2018-03-20,,Statsautoriseret revisor,-900000.0,,,20222670.0,25686233.0,20222670.0,mne23368,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Connect ApS.,,Ãrsrapport,,1008639.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Jensen,Allan Engedal,Nordea A/S,Connect ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Ikast,,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast,2017-12-31,2017-01-01,true,2018-03-20,Ejstrupholm,,,,urn:ofk:oid:25259157,indberetninger-20180424,2.5118406,25686233.0,,2018-04-05T05:15:34.821Z,2018-04-04T08:06:57.424Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-05-VX,2018-04-04T08:06:57.656Z,,,,,,900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25686233,2017-01-01,2017-01-01,c444,,http://regnskaber.virk.dk/33268652/ZG9rdW1lbnRsYWdlcjovLzAzLzRkL2IxL2U0L2E4LzUzZjItNGE5OS05MDk1LTI3ZGZlNGI2YWMwYQ.pdf,http://regnskaber.virk.dk/33268652/ZG9rdW1lbnRsYWdlcjovLzAzLzNlL2Q4LzUxL2ZjLzRlMjQtNDA1YS1hNzdkLTNlZmIzNWUwMzZlMw.xml,true,Ejstrupholm,7361.0,1-3,SÃ¸ndergade,Herning,7400.0,4-6,Ãstergade,7430 Ikast,Marsvej 1,DK-7361 Ejstrupholm,SÃ¸ndergade 1-3,Til kapitalejerne i Connect ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-03-20,2000-09-29,2018-03-20,,Statsautoriseret revisor,-900000.0,,,20222670.0,25686233.0,20222670.0,mne23368,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Connect ApS.,,Ãrsrapport,,1008639.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Jensen,Allan Engedal,Nordea A/S,Connect ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Ikast,,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast,2017-12-31,2017-01-01,true,2018-03-20,Ejstrupholm,,,,urn:ofk:oid:25259157,indberetninger-20180424,2.5118406,25686233.0,,2018-04-05T05:15:34.821Z,2018-04-04T08:06:57.424Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-05-VX,2018-04-04T08:06:57.656Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2214860.0,,,,,
