entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,AuditorsReportsAccordingToOtherLegislationAndRegulationExtendedReview,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,WritedownsOfCurrentAssetsOtherThanCurrentFinancialAssets,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,DepositsLongtermInvestmentsAndReceivables,Equity,Goodwill,IntangibleAssets,Inventories,LandAndBuildings,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,LongtermPayablesToGroupEnterprises,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,PlantAndMachinery,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermMortgageDebt,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromOwnersAndManagement,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
25767799,2013-01-01,2013-12-31,ID_10,,http://regnskaber.virk.dk/99776752/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzkxL2YzL2I2LzJjMjQtNGU3NS1iNDMyLWZiMTBmZGVmNDIwNA.pdf,http://regnskaber.virk.dk/99776752/ZG9rdW1lbnRsYWdlcjovLzAzL2FkLzc3LzFlLzQ2LzM5ZjYtNGY3ZS1iYWJhLWY5YWEzZmU0YmUwYg.xml,"Lundby, 4750",Ringvej 41,Til kapitalejerne i Larsen Fuel ApS,ErklÃ¦ringer i henhold til anden lovgivning,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.",2015-05-29,2000-11-23,2015-05-29,25767799.0,32651674.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for Larsen Fuel ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Aage Larsen,Nykredit Bank,Larsen Fuel ApS,Revidahl ApS,"Haslev, den 29. maj 2015",233767.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"320, Faxe",2014-12-31,2014-01-01,2015-05-29,NÃ¦stved,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",56310441.0,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:5492857,indberetninger-20180424,2.5118437,25767799,,2018-03-30T17:00:27.671Z,2015-06-10T12:21:29.924Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-47-AP,2015-06-10T12:21:30.007Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25767799,2013-01-01,2013-12-31,ID_12,,http://regnskaber.virk.dk/99776752/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzkxL2YzL2I2LzJjMjQtNGU3NS1iNDMyLWZiMTBmZGVmNDIwNA.pdf,http://regnskaber.virk.dk/99776752/ZG9rdW1lbnRsYWdlcjovLzAzL2FkLzc3LzFlLzQ2LzM5ZjYtNGY3ZS1iYWJhLWY5YWEzZmU0YmUwYg.xml,"Lundby, 4750",Ringvej 41,Til kapitalejerne i Larsen Fuel ApS,ErklÃ¦ringer i henhold til anden lovgivning,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.",2015-05-29,2000-11-23,2015-05-29,25767799.0,32651674.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for Larsen Fuel ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Aage Larsen,Nykredit Bank,Larsen Fuel ApS,Revidahl ApS,"Haslev, den 29. maj 2015",233767.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"320, Faxe",2014-12-31,2014-01-01,2015-05-29,NÃ¦stved,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",56310441.0,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:5492857,indberetninger-20180424,2.5118437,25767799,,2018-03-30T17:00:27.671Z,2015-06-10T12:21:29.924Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-47-AP,2015-06-10T12:21:30.007Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25767799,2013-01-01,2013-12-31,ID_8,,http://regnskaber.virk.dk/99776752/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzkxL2YzL2I2LzJjMjQtNGU3NS1iNDMyLWZiMTBmZGVmNDIwNA.pdf,http://regnskaber.virk.dk/99776752/ZG9rdW1lbnRsYWdlcjovLzAzL2FkLzc3LzFlLzQ2LzM5ZjYtNGY3ZS1iYWJhLWY5YWEzZmU0YmUwYg.xml,"Lundby, 4750",Ringvej 41,Til kapitalejerne i Larsen Fuel ApS,ErklÃ¦ringer i henhold til anden lovgivning,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.",2015-05-29,2000-11-23,2015-05-29,25767799.0,32651674.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for Larsen Fuel ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Aage Larsen,Nykredit Bank,Larsen Fuel ApS,Revidahl ApS,"Haslev, den 29. maj 2015",-233767.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"320, Faxe",2014-12-31,2014-01-01,2015-05-29,NÃ¦stved,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",56310441.0,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:5492857,indberetninger-20180424,2.5118437,25767799,,2018-03-30T17:00:27.671Z,2015-06-10T12:21:29.924Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-47-AP,2015-06-10T12:21:30.007Z,245128.0,493297.0,1135556.0,246324.0,0.0,149933.0,396257.0,383700.0,874.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25767799,2013-12-31,2013-12-31,ID_14,,http://regnskaber.virk.dk/99776752/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzkxL2YzL2I2LzJjMjQtNGU3NS1iNDMyLWZiMTBmZGVmNDIwNA.pdf,http://regnskaber.virk.dk/99776752/ZG9rdW1lbnRsYWdlcjovLzAzL2FkLzc3LzFlLzQ2LzM5ZjYtNGY3ZS1iYWJhLWY5YWEzZmU0YmUwYg.xml,"Lundby, 4750",Ringvej 41,Til kapitalejerne i Larsen Fuel ApS,ErklÃ¦ringer i henhold til anden lovgivning,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.",2015-05-29,2000-11-23,2015-05-29,25767799.0,32651674.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for Larsen Fuel ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Aage Larsen,Nykredit Bank,Larsen Fuel ApS,Revidahl ApS,"Haslev, den 29. maj 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"320, Faxe",2014-12-31,2014-01-01,2015-05-29,NÃ¦stved,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",56310441.0,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:5492857,indberetninger-20180424,2.5118437,25767799,,2018-03-30T17:00:27.671Z,2015-06-10T12:21:29.924Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-47-AP,2015-06-10T12:21:30.007Z,,,,,,,,,,6602408.0,392935.0,125000.0,749454.0,11490.0,0.0,126325.0,0.0,0.0,226271.0,5767905.0,0.0,6602408.0,5636431.0,0.0,5106577.0,3217347.0,1889230.0,226271.0,5852954.0,133900.0,85049.0,5852954.0,839652.0,839652.0,1325.0,529854.0,230000.0,0.0,130248.0,0.0,115602.0,50352.0,118758.0,
25767799,2014-01-01,2014-12-31,ID_0,,http://regnskaber.virk.dk/99776752/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzkxL2YzL2I2LzJjMjQtNGU3NS1iNDMyLWZiMTBmZGVmNDIwNA.pdf,http://regnskaber.virk.dk/99776752/ZG9rdW1lbnRsYWdlcjovLzAzL2FkLzc3LzFlLzQ2LzM5ZjYtNGY3ZS1iYWJhLWY5YWEzZmU0YmUwYg.xml,"Lundby, 4750",Ringvej 41,Til kapitalejerne i Larsen Fuel ApS,ErklÃ¦ringer i henhold til anden lovgivning,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.",2015-05-29,2000-11-23,2015-05-29,25767799.0,32651674.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for Larsen Fuel ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Aage Larsen,Nykredit Bank,Larsen Fuel ApS,Revidahl ApS,"Haslev, den 29. maj 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"320, Faxe",2014-12-31,2014-01-01,2015-05-29,NÃ¦stved,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",56310441.0,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:5492857,indberetninger-20180424,2.5118437,25767799,,2018-03-30T17:00:27.671Z,2015-06-10T12:21:29.924Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-47-AP,2015-06-10T12:21:30.007Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25767799,2014-01-01,2014-12-31,ID_1,,http://regnskaber.virk.dk/99776752/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzkxL2YzL2I2LzJjMjQtNGU3NS1iNDMyLWZiMTBmZGVmNDIwNA.pdf,http://regnskaber.virk.dk/99776752/ZG9rdW1lbnRsYWdlcjovLzAzL2FkLzc3LzFlLzQ2LzM5ZjYtNGY3ZS1iYWJhLWY5YWEzZmU0YmUwYg.xml,"Lundby, 4750",Ringvej 41,Til kapitalejerne i Larsen Fuel ApS,ErklÃ¦ringer i henhold til anden lovgivning,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.",2015-05-29,2000-11-23,2015-05-29,25767799.0,32651674.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for Larsen Fuel ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Aage Larsen,Nykredit Bank,Larsen Fuel ApS,Revidahl ApS,"Haslev, den 29. maj 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"320, Faxe",2014-12-31,2014-01-01,2015-05-29,NÃ¦stved,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",56310441.0,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:5492857,indberetninger-20180424,2.5118437,25767799,,2018-03-30T17:00:27.671Z,2015-06-10T12:21:29.924Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-47-AP,2015-06-10T12:21:30.007Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25767799,2014-01-01,2014-12-31,ID_11,,http://regnskaber.virk.dk/99776752/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzkxL2YzL2I2LzJjMjQtNGU3NS1iNDMyLWZiMTBmZGVmNDIwNA.pdf,http://regnskaber.virk.dk/99776752/ZG9rdW1lbnRsYWdlcjovLzAzL2FkLzc3LzFlLzQ2LzM5ZjYtNGY3ZS1iYWJhLWY5YWEzZmU0YmUwYg.xml,"Lundby, 4750",Ringvej 41,Til kapitalejerne i Larsen Fuel ApS,ErklÃ¦ringer i henhold til anden lovgivning,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.",2015-05-29,2000-11-23,2015-05-29,25767799.0,32651674.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for Larsen Fuel ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Aage Larsen,Nykredit Bank,Larsen Fuel ApS,Revidahl ApS,"Haslev, den 29. maj 2015",-893084.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"320, Faxe",2014-12-31,2014-01-01,2015-05-29,NÃ¦stved,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",56310441.0,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:5492857,indberetninger-20180424,2.5118437,25767799,,2018-03-30T17:00:27.671Z,2015-06-10T12:21:29.924Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-47-AP,2015-06-10T12:21:30.007Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25767799,2014-01-01,2014-12-31,ID_15,,http://regnskaber.virk.dk/99776752/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzkxL2YzL2I2LzJjMjQtNGU3NS1iNDMyLWZiMTBmZGVmNDIwNA.pdf,http://regnskaber.virk.dk/99776752/ZG9rdW1lbnRsYWdlcjovLzAzL2FkLzc3LzFlLzQ2LzM5ZjYtNGY3ZS1iYWJhLWY5YWEzZmU0YmUwYg.xml,"Lundby, 4750",Ringvej 41,Til kapitalejerne i Larsen Fuel ApS,ErklÃ¦ringer i henhold til anden lovgivning,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.",2015-05-29,2000-11-23,2015-05-29,25767799.0,32651674.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for Larsen Fuel ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Aage Larsen,Nykredit Bank,Larsen Fuel ApS,Revidahl ApS,"Haslev, den 29. maj 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"320, Faxe",2014-12-31,2014-01-01,2015-05-29,NÃ¦stved,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",56310441.0,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:5492857,indberetninger-20180424,2.5118437,25767799,,2018-03-30T17:00:27.671Z,2015-06-10T12:21:29.924Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-47-AP,2015-06-10T12:21:30.007Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25767799,2014-01-01,2014-12-31,ID_16,,http://regnskaber.virk.dk/99776752/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzkxL2YzL2I2LzJjMjQtNGU3NS1iNDMyLWZiMTBmZGVmNDIwNA.pdf,http://regnskaber.virk.dk/99776752/ZG9rdW1lbnRsYWdlcjovLzAzL2FkLzc3LzFlLzQ2LzM5ZjYtNGY3ZS1iYWJhLWY5YWEzZmU0YmUwYg.xml,"Lundby, 4750",Ringvej 41,Til kapitalejerne i Larsen Fuel ApS,ErklÃ¦ringer i henhold til anden lovgivning,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.",2015-05-29,2000-11-23,2015-05-29,25767799.0,32651674.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for Larsen Fuel ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Aage Larsen,Nykredit Bank,Larsen Fuel ApS,Revidahl ApS,"Haslev, den 29. maj 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"320, Faxe",2014-12-31,2014-01-01,2015-05-29,NÃ¦stved,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",56310441.0,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:5492857,indberetninger-20180424,2.5118437,25767799,,2018-03-30T17:00:27.671Z,2015-06-10T12:21:29.924Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-47-AP,2015-06-10T12:21:30.007Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25767799,2014-01-01,2014-12-31,ID_17,,http://regnskaber.virk.dk/99776752/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzkxL2YzL2I2LzJjMjQtNGU3NS1iNDMyLWZiMTBmZGVmNDIwNA.pdf,http://regnskaber.virk.dk/99776752/ZG9rdW1lbnRsYWdlcjovLzAzL2FkLzc3LzFlLzQ2LzM5ZjYtNGY3ZS1iYWJhLWY5YWEzZmU0YmUwYg.xml,"Lundby, 4750",Ringvej 41,Til kapitalejerne i Larsen Fuel ApS,ErklÃ¦ringer i henhold til anden lovgivning,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.",2015-05-29,2000-11-23,2015-05-29,25767799.0,32651674.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for Larsen Fuel ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Aage Larsen,Nykredit Bank,Larsen Fuel ApS,Revidahl ApS,"Haslev, den 29. maj 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"320, Faxe",2014-12-31,2014-01-01,2015-05-29,NÃ¦stved,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",56310441.0,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:5492857,indberetninger-20180424,2.5118437,25767799,,2018-03-30T17:00:27.671Z,2015-06-10T12:21:29.924Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-47-AP,2015-06-10T12:21:30.007Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
