entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,Assets,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LiabilitiesAndEquity,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,NameAndSurnameOfMemberOfExecutiveBoard,TitleOfMemberOfExecutiveBoard
31621747,2015-01-01,2015-12-31,ID_0,,http://regnskaber.virk.dk/74712613/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2RmLzFhLzZiLzcxZGUtNDM3OC04ZjNkLTQ5YjUwNzBjNmExMA.pdf,http://regnskaber.virk.dk/74712613/ZG9rdW1lbnRsYWdlcjovLzAzLzVlL2Y0L2M5LzIwL2NhYTEtNDA4YS04MzkxLWEwMWZjN2MyZGZmYw.xml,"5250, Odense SV",HvidkÃ¦rvej 23A,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-03-31,2008-08-07,2016-04-27,0.0,31621747.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for Ejendomsselskabet Steinweg, Suhl  ApS.",Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen JÃ¦ger,"Ejendomsselskabet Steinweg, Suhl  ApS",KS Administration A/S,"Odense, den 31-03-2016",2014-01-01,2014-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"461, Odense",2015-12-31,2015-01-01,7199 8383,Ingen bistand,urn:ofk:oid:22319243,indberetninger-20180424,2.5116677,31621747,,2018-03-28T16:36:54.659Z,2016-05-05T10:55:04.031Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-34-GV,2016-05-05T10:55:04.144Z,,
31621747,2015-01-01,2015-12-31,ID_1,,http://regnskaber.virk.dk/74712613/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2RmLzFhLzZiLzcxZGUtNDM3OC04ZjNkLTQ5YjUwNzBjNmExMA.pdf,http://regnskaber.virk.dk/74712613/ZG9rdW1lbnRsYWdlcjovLzAzLzVlL2Y0L2M5LzIwL2NhYTEtNDA4YS04MzkxLWEwMWZjN2MyZGZmYw.xml,"5250, Odense SV",HvidkÃ¦rvej 23A,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-03-31,2008-08-07,2016-04-27,0.0,31621747.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for Ejendomsselskabet Steinweg, Suhl  ApS.",Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen JÃ¦ger,"Ejendomsselskabet Steinweg, Suhl  ApS",KS Administration A/S,"Odense, den 31-03-2016",2014-01-01,2014-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"461, Odense",2015-12-31,2015-01-01,7199 8383,Ingen bistand,urn:ofk:oid:22319243,indberetninger-20180424,2.5116677,31621747,,2018-03-28T16:36:54.659Z,2016-05-05T10:55:04.031Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-34-GV,2016-05-05T10:55:04.144Z,,
31621747,2015-01-01,2015-12-31,ID_10,,http://regnskaber.virk.dk/74712613/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2RmLzFhLzZiLzcxZGUtNDM3OC04ZjNkLTQ5YjUwNzBjNmExMA.pdf,http://regnskaber.virk.dk/74712613/ZG9rdW1lbnRsYWdlcjovLzAzLzVlL2Y0L2M5LzIwL2NhYTEtNDA4YS04MzkxLWEwMWZjN2MyZGZmYw.xml,"5250, Odense SV",HvidkÃ¦rvej 23A,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-03-31,2008-08-07,2016-04-27,0.0,31621747.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for Ejendomsselskabet Steinweg, Suhl  ApS.",Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen JÃ¦ger,"Ejendomsselskabet Steinweg, Suhl  ApS",KS Administration A/S,"Odense, den 31-03-2016",2014-01-01,2014-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"461, Odense",2015-12-31,2015-01-01,7199 8383,Ingen bistand,urn:ofk:oid:22319243,indberetninger-20180424,2.5116677,31621747,,2018-03-28T16:36:54.659Z,2016-05-05T10:55:04.031Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-34-GV,2016-05-05T10:55:04.144Z,,
31621747,2015-01-01,2015-12-31,ID_11,,http://regnskaber.virk.dk/74712613/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2RmLzFhLzZiLzcxZGUtNDM3OC04ZjNkLTQ5YjUwNzBjNmExMA.pdf,http://regnskaber.virk.dk/74712613/ZG9rdW1lbnRsYWdlcjovLzAzLzVlL2Y0L2M5LzIwL2NhYTEtNDA4YS04MzkxLWEwMWZjN2MyZGZmYw.xml,"5250, Odense SV",HvidkÃ¦rvej 23A,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-03-31,2008-08-07,2016-04-27,0.0,31621747.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for Ejendomsselskabet Steinweg, Suhl  ApS.",Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen JÃ¦ger,"Ejendomsselskabet Steinweg, Suhl  ApS",KS Administration A/S,"Odense, den 31-03-2016",2014-01-01,2014-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"461, Odense",2015-12-31,2015-01-01,7199 8383,Ingen bistand,urn:ofk:oid:22319243,indberetninger-20180424,2.5116677,31621747,,2018-03-28T16:36:54.659Z,2016-05-05T10:55:04.031Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-34-GV,2016-05-05T10:55:04.144Z,,
31621747,2015-01-01,2015-12-31,ID_12,,http://regnskaber.virk.dk/74712613/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2RmLzFhLzZiLzcxZGUtNDM3OC04ZjNkLTQ5YjUwNzBjNmExMA.pdf,http://regnskaber.virk.dk/74712613/ZG9rdW1lbnRsYWdlcjovLzAzLzVlL2Y0L2M5LzIwL2NhYTEtNDA4YS04MzkxLWEwMWZjN2MyZGZmYw.xml,"5250, Odense SV",HvidkÃ¦rvej 23A,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-03-31,2008-08-07,2016-04-27,0.0,31621747.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for Ejendomsselskabet Steinweg, Suhl  ApS.",Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen JÃ¦ger,"Ejendomsselskabet Steinweg, Suhl  ApS",KS Administration A/S,"Odense, den 31-03-2016",2014-01-01,2014-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"461, Odense",2015-12-31,2015-01-01,7199 8383,Ingen bistand,urn:ofk:oid:22319243,indberetninger-20180424,2.5116677,31621747,,2018-03-28T16:36:54.659Z,2016-05-05T10:55:04.031Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-34-GV,2016-05-05T10:55:04.144Z,,
31621747,2015-01-01,2015-12-31,ID_13,,http://regnskaber.virk.dk/74712613/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2RmLzFhLzZiLzcxZGUtNDM3OC04ZjNkLTQ5YjUwNzBjNmExMA.pdf,http://regnskaber.virk.dk/74712613/ZG9rdW1lbnRsYWdlcjovLzAzLzVlL2Y0L2M5LzIwL2NhYTEtNDA4YS04MzkxLWEwMWZjN2MyZGZmYw.xml,"5250, Odense SV",HvidkÃ¦rvej 23A,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-03-31,2008-08-07,2016-04-27,0.0,31621747.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for Ejendomsselskabet Steinweg, Suhl  ApS.",Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen JÃ¦ger,"Ejendomsselskabet Steinweg, Suhl  ApS",KS Administration A/S,"Odense, den 31-03-2016",2014-01-01,2014-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"461, Odense",2015-12-31,2015-01-01,7199 8383,Ingen bistand,urn:ofk:oid:22319243,indberetninger-20180424,2.5116677,31621747,,2018-03-28T16:36:54.659Z,2016-05-05T10:55:04.031Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-34-GV,2016-05-05T10:55:04.144Z,,
31621747,2015-01-01,2015-12-31,ID_2,,http://regnskaber.virk.dk/74712613/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2RmLzFhLzZiLzcxZGUtNDM3OC04ZjNkLTQ5YjUwNzBjNmExMA.pdf,http://regnskaber.virk.dk/74712613/ZG9rdW1lbnRsYWdlcjovLzAzLzVlL2Y0L2M5LzIwL2NhYTEtNDA4YS04MzkxLWEwMWZjN2MyZGZmYw.xml,"5250, Odense SV",HvidkÃ¦rvej 23A,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-03-31,2008-08-07,2016-04-27,0.0,31621747.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for Ejendomsselskabet Steinweg, Suhl  ApS.",Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen JÃ¦ger,"Ejendomsselskabet Steinweg, Suhl  ApS",KS Administration A/S,"Odense, den 31-03-2016",2014-01-01,2014-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"461, Odense",2015-12-31,2015-01-01,7199 8383,Ingen bistand,urn:ofk:oid:22319243,indberetninger-20180424,2.5116677,31621747,,2018-03-28T16:36:54.659Z,2016-05-05T10:55:04.031Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-34-GV,2016-05-05T10:55:04.144Z,Bo Mikael JÃ¸rgensen,DirektÃ¸r
31621747,2015-01-01,2015-12-31,ID_3,,http://regnskaber.virk.dk/74712613/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2RmLzFhLzZiLzcxZGUtNDM3OC04ZjNkLTQ5YjUwNzBjNmExMA.pdf,http://regnskaber.virk.dk/74712613/ZG9rdW1lbnRsYWdlcjovLzAzLzVlL2Y0L2M5LzIwL2NhYTEtNDA4YS04MzkxLWEwMWZjN2MyZGZmYw.xml,"5250, Odense SV",HvidkÃ¦rvej 23A,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-03-31,2008-08-07,2016-04-27,0.0,31621747.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for Ejendomsselskabet Steinweg, Suhl  ApS.",Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen JÃ¦ger,"Ejendomsselskabet Steinweg, Suhl  ApS",KS Administration A/S,"Odense, den 31-03-2016",2014-01-01,2014-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"461, Odense",2015-12-31,2015-01-01,7199 8383,Ingen bistand,urn:ofk:oid:22319243,indberetninger-20180424,2.5116677,31621747,,2018-03-28T16:36:54.659Z,2016-05-05T10:55:04.031Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-34-GV,2016-05-05T10:55:04.144Z,Kim Wrensted Jensen,DirektÃ¸r
31621747,2015-01-01,2015-12-31,ID_4,,http://regnskaber.virk.dk/74712613/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2RmLzFhLzZiLzcxZGUtNDM3OC04ZjNkLTQ5YjUwNzBjNmExMA.pdf,http://regnskaber.virk.dk/74712613/ZG9rdW1lbnRsYWdlcjovLzAzLzVlL2Y0L2M5LzIwL2NhYTEtNDA4YS04MzkxLWEwMWZjN2MyZGZmYw.xml,"5250, Odense SV",HvidkÃ¦rvej 23A,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-03-31,2008-08-07,2016-04-27,0.0,31621747.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for Ejendomsselskabet Steinweg, Suhl  ApS.",Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen JÃ¦ger,"Ejendomsselskabet Steinweg, Suhl  ApS",KS Administration A/S,"Odense, den 31-03-2016",2014-01-01,2014-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"461, Odense",2015-12-31,2015-01-01,7199 8383,Ingen bistand,urn:ofk:oid:22319243,indberetninger-20180424,2.5116677,31621747,,2018-03-28T16:36:54.659Z,2016-05-05T10:55:04.031Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-34-GV,2016-05-05T10:55:04.144Z,Lars Kristensen,DirektÃ¸r
31621747,2015-01-01,2015-12-31,ID_5,,http://regnskaber.virk.dk/74712613/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2RmLzFhLzZiLzcxZGUtNDM3OC04ZjNkLTQ5YjUwNzBjNmExMA.pdf,http://regnskaber.virk.dk/74712613/ZG9rdW1lbnRsYWdlcjovLzAzLzVlL2Y0L2M5LzIwL2NhYTEtNDA4YS04MzkxLWEwMWZjN2MyZGZmYw.xml,"5250, Odense SV",HvidkÃ¦rvej 23A,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-03-31,2008-08-07,2016-04-27,0.0,31621747.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for Ejendomsselskabet Steinweg, Suhl  ApS.",Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen JÃ¦ger,"Ejendomsselskabet Steinweg, Suhl  ApS",KS Administration A/S,"Odense, den 31-03-2016",2014-01-01,2014-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"461, Odense",2015-12-31,2015-01-01,7199 8383,Ingen bistand,urn:ofk:oid:22319243,indberetninger-20180424,2.5116677,31621747,,2018-03-28T16:36:54.659Z,2016-05-05T10:55:04.031Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-34-GV,2016-05-05T10:55:04.144Z,,
