entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermTradePayables,NameOfAuditFirm
32092772,2013-07-01,2014-06-30,c3,http://regnskaber.virk.dk/27729023/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzg4LzAzLzk2L2EzYzgtNGU2MS1hNjk3LTMyYTk0MTc4Y2IwNA.xhtml,http://regnskaber.virk.dk/27729023/ZG9rdW1lbnRsYWdlcjovLzAzLzAwLzA2L2IyL2QzLzAzYTktNDU0Zi1iNDcwLWNhYmI4MTM5YTYyYg.pdf,http://regnskaber.virk.dk/27729023/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzEyLzlmLzg5L2RiMjctNDY2NS1iY2U3LWNiMmQ5ZWEwNTBiZQ.xml,Danmark,DK,Storvorde,11.0,TofthÃ¸jvej,Aalborg,9000.0,Storvorde,9280.0,25.0,VandvÃ¦rksvej,9280 Storvorde,TofthÃ¸jvej 11B,Til kapitalejerne i J.P. Holding af 2009 Aps,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-11-24,2015-11-30,Registreret Revisor,-7735.0,76647518.0,32092772.0,1002497803.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erling G. Jensen,Jacob Toldbod,Jacob ElstrÃ¸m Toldbod,Handelsbanken,J.P. HOLDING AF 2009 ApS,Anja Nielsen,1138051.0,Storvorde,2013-07-01,2014-06-30,1130316.0,1130316.0,-7735.0,2015-06-30,2014-07-01,2015-11-24,Storvorde,Ja,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21721448,indberetninger-20180424,2.5926356,32092772.0,,2018-03-30T17:40:28.384Z,2015-12-01T09:04:51.768Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-25-JU,2015-12-01T09:04:51.928Z,,,,,,,,,,,,,,,,
32092772,2013-07-01,2014-06-30,c5,http://regnskaber.virk.dk/27729023/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzg4LzAzLzk2L2EzYzgtNGU2MS1hNjk3LTMyYTk0MTc4Y2IwNA.xhtml,http://regnskaber.virk.dk/27729023/ZG9rdW1lbnRsYWdlcjovLzAzLzAwLzA2L2IyL2QzLzAzYTktNDU0Zi1iNDcwLWNhYmI4MTM5YTYyYg.pdf,http://regnskaber.virk.dk/27729023/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzEyLzlmLzg5L2RiMjctNDY2NS1iY2U3LWNiMmQ5ZWEwNTBiZQ.xml,Danmark,DK,Storvorde,11.0,TofthÃ¸jvej,Aalborg,9000.0,Storvorde,9280.0,25.0,VandvÃ¦rksvej,9280 Storvorde,TofthÃ¸jvej 11B,Til kapitalejerne i J.P. Holding af 2009 Aps,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-11-24,2015-11-30,Registreret Revisor,,76647518.0,32092772.0,1002497803.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erling G. Jensen,Jacob Toldbod,Jacob ElstrÃ¸m Toldbod,Handelsbanken,J.P. HOLDING AF 2009 ApS,Anja Nielsen,,Storvorde,2013-07-01,2014-06-30,1138051.0,,,2015-06-30,2014-07-01,2015-11-24,Storvorde,Ja,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21721448,indberetninger-20180424,2.5926356,32092772.0,,2018-03-30T17:40:28.384Z,2015-12-01T09:04:51.768Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-25-JU,2015-12-01T09:04:51.928Z,,,,,,,,,,,,,,,,
32092772,2013-07-01,2014-06-30,c7,http://regnskaber.virk.dk/27729023/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzg4LzAzLzk2L2EzYzgtNGU2MS1hNjk3LTMyYTk0MTc4Y2IwNA.xhtml,http://regnskaber.virk.dk/27729023/ZG9rdW1lbnRsYWdlcjovLzAzLzAwLzA2L2IyL2QzLzAzYTktNDU0Zi1iNDcwLWNhYmI4MTM5YTYyYg.pdf,http://regnskaber.virk.dk/27729023/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzEyLzlmLzg5L2RiMjctNDY2NS1iY2U3LWNiMmQ5ZWEwNTBiZQ.xml,Danmark,DK,Storvorde,11.0,TofthÃ¸jvej,Aalborg,9000.0,Storvorde,9280.0,25.0,VandvÃ¦rksvej,9280 Storvorde,TofthÃ¸jvej 11B,Til kapitalejerne i J.P. Holding af 2009 Aps,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-11-24,2015-11-30,Registreret Revisor,,76647518.0,32092772.0,1002497803.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erling G. Jensen,Jacob Toldbod,Jacob ElstrÃ¸m Toldbod,Handelsbanken,J.P. HOLDING AF 2009 ApS,Anja Nielsen,,Storvorde,2013-07-01,2014-06-30,-7735.0,,,2015-06-30,2014-07-01,2015-11-24,Storvorde,Ja,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21721448,indberetninger-20180424,2.5926356,32092772.0,,2018-03-30T17:40:28.384Z,2015-12-01T09:04:51.768Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-25-JU,2015-12-01T09:04:51.928Z,,,,,,,,,,,,,,,,
32092772,2014-06-30,2014-06-30,c9,http://regnskaber.virk.dk/27729023/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzg4LzAzLzk2L2EzYzgtNGU2MS1hNjk3LTMyYTk0MTc4Y2IwNA.xhtml,http://regnskaber.virk.dk/27729023/ZG9rdW1lbnRsYWdlcjovLzAzLzAwLzA2L2IyL2QzLzAzYTktNDU0Zi1iNDcwLWNhYmI4MTM5YTYyYg.pdf,http://regnskaber.virk.dk/27729023/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzEyLzlmLzg5L2RiMjctNDY2NS1iY2U3LWNiMmQ5ZWEwNTBiZQ.xml,Danmark,DK,Storvorde,11.0,TofthÃ¸jvej,Aalborg,9000.0,Storvorde,9280.0,25.0,VandvÃ¦rksvej,9280 Storvorde,TofthÃ¸jvej 11B,Til kapitalejerne i J.P. Holding af 2009 Aps,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-11-24,2015-11-30,Registreret Revisor,,76647518.0,32092772.0,1002497803.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erling G. Jensen,Jacob Toldbod,Jacob ElstrÃ¸m Toldbod,Handelsbanken,J.P. HOLDING AF 2009 ApS,Anja Nielsen,,Storvorde,2013-07-01,2014-06-30,,,,2015-06-30,2014-07-01,2015-11-24,Storvorde,Ja,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21721448,indberetninger-20180424,2.5926356,32092772.0,,2018-03-30T17:40:28.384Z,2015-12-01T09:04:51.768Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-25-JU,2015-12-01T09:04:51.928Z,1433690.0,89598.0,125000.0,89598.0,1241071.0,1433690.0,192619.0,1344092.0,1344092.0,1344092.0,1139092.0,-23021.0,192619.0,80000.0,112619.0,
32092772,2014-07-01,2015-06-30,c0,http://regnskaber.virk.dk/27729023/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzg4LzAzLzk2L2EzYzgtNGU2MS1hNjk3LTMyYTk0MTc4Y2IwNA.xhtml,http://regnskaber.virk.dk/27729023/ZG9rdW1lbnRsYWdlcjovLzAzLzAwLzA2L2IyL2QzLzAzYTktNDU0Zi1iNDcwLWNhYmI4MTM5YTYyYg.pdf,http://regnskaber.virk.dk/27729023/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzEyLzlmLzg5L2RiMjctNDY2NS1iY2U3LWNiMmQ5ZWEwNTBiZQ.xml,Danmark,DK,Storvorde,11.0,TofthÃ¸jvej,Aalborg,9000.0,Storvorde,9280.0,25.0,VandvÃ¦rksvej,9280 Storvorde,TofthÃ¸jvej 11B,Til kapitalejerne i J.P. Holding af 2009 Aps,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-11-24,2015-11-30,Registreret Revisor,-4447.0,76647518.0,32092772.0,1002497803.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erling G. Jensen,Jacob Toldbod,Jacob ElstrÃ¸m Toldbod,Handelsbanken,J.P. HOLDING AF 2009 ApS,Anja Nielsen,-136336.0,Storvorde,2013-07-01,2014-06-30,-140783.0,-140783.0,-4447.0,2015-06-30,2014-07-01,2015-11-24,Storvorde,Ja,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21721448,indberetninger-20180424,2.5926356,32092772.0,,2018-03-30T17:40:28.384Z,2015-12-01T09:04:51.768Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-25-JU,2015-12-01T09:04:51.928Z,,,,,,,,,,,,,,,,
32092772,2014-07-01,2015-06-30,c1,http://regnskaber.virk.dk/27729023/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzg4LzAzLzk2L2EzYzgtNGU2MS1hNjk3LTMyYTk0MTc4Y2IwNA.xhtml,http://regnskaber.virk.dk/27729023/ZG9rdW1lbnRsYWdlcjovLzAzLzAwLzA2L2IyL2QzLzAzYTktNDU0Zi1iNDcwLWNhYmI4MTM5YTYyYg.pdf,http://regnskaber.virk.dk/27729023/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzEyLzlmLzg5L2RiMjctNDY2NS1iY2U3LWNiMmQ5ZWEwNTBiZQ.xml,Danmark,DK,Storvorde,11.0,TofthÃ¸jvej,Aalborg,9000.0,Storvorde,9280.0,25.0,VandvÃ¦rksvej,9280 Storvorde,TofthÃ¸jvej 11B,Til kapitalejerne i J.P. Holding af 2009 Aps,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-11-24,2015-11-30,Registreret Revisor,,76647518.0,32092772.0,1002497803.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erling G. Jensen,Jacob Toldbod,Jacob ElstrÃ¸m Toldbod,Handelsbanken,J.P. HOLDING AF 2009 ApS,Anja Nielsen,,Storvorde,2013-07-01,2014-06-30,,,,2015-06-30,2014-07-01,2015-11-24,Storvorde,Ja,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21721448,indberetninger-20180424,2.5926356,32092772.0,,2018-03-30T17:40:28.384Z,2015-12-01T09:04:51.768Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-25-JU,2015-12-01T09:04:51.928Z,,,,,,,,,,,,,,,,ERLING JENSEN REVISIONSANPARTSSELSKAB
32092772,2014-07-01,2015-06-30,c2,http://regnskaber.virk.dk/27729023/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzg4LzAzLzk2L2EzYzgtNGU2MS1hNjk3LTMyYTk0MTc4Y2IwNA.xhtml,http://regnskaber.virk.dk/27729023/ZG9rdW1lbnRsYWdlcjovLzAzLzAwLzA2L2IyL2QzLzAzYTktNDU0Zi1iNDcwLWNhYmI4MTM5YTYyYg.pdf,http://regnskaber.virk.dk/27729023/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzEyLzlmLzg5L2RiMjctNDY2NS1iY2U3LWNiMmQ5ZWEwNTBiZQ.xml,Danmark,DK,Storvorde,11.0,TofthÃ¸jvej,Aalborg,9000.0,Storvorde,9280.0,25.0,VandvÃ¦rksvej,9280 Storvorde,TofthÃ¸jvej 11B,Til kapitalejerne i J.P. Holding af 2009 Aps,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-11-24,2015-11-30,Registreret Revisor,,76647518.0,32092772.0,1002497803.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erling G. Jensen,Jacob Toldbod,Jacob ElstrÃ¸m Toldbod,Handelsbanken,J.P. HOLDING AF 2009 ApS,Anja Nielsen,,Storvorde,2013-07-01,2014-06-30,,,,2015-06-30,2014-07-01,2015-11-24,Storvorde,Ja,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21721448,indberetninger-20180424,2.5926356,32092772.0,,2018-03-30T17:40:28.384Z,2015-12-01T09:04:51.768Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-25-JU,2015-12-01T09:04:51.928Z,,,,,,,,,,,,,,,,
32092772,2014-07-01,2015-06-30,c4,http://regnskaber.virk.dk/27729023/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzg4LzAzLzk2L2EzYzgtNGU2MS1hNjk3LTMyYTk0MTc4Y2IwNA.xhtml,http://regnskaber.virk.dk/27729023/ZG9rdW1lbnRsYWdlcjovLzAzLzAwLzA2L2IyL2QzLzAzYTktNDU0Zi1iNDcwLWNhYmI4MTM5YTYyYg.pdf,http://regnskaber.virk.dk/27729023/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzEyLzlmLzg5L2RiMjctNDY2NS1iY2U3LWNiMmQ5ZWEwNTBiZQ.xml,Danmark,DK,Storvorde,11.0,TofthÃ¸jvej,Aalborg,9000.0,Storvorde,9280.0,25.0,VandvÃ¦rksvej,9280 Storvorde,TofthÃ¸jvej 11B,Til kapitalejerne i J.P. Holding af 2009 Aps,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-11-24,2015-11-30,Registreret Revisor,,76647518.0,32092772.0,1002497803.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erling G. Jensen,Jacob Toldbod,Jacob ElstrÃ¸m Toldbod,Handelsbanken,J.P. HOLDING AF 2009 ApS,Anja Nielsen,,Storvorde,2013-07-01,2014-06-30,0.0,,,2015-06-30,2014-07-01,2015-11-24,Storvorde,Ja,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21721448,indberetninger-20180424,2.5926356,32092772.0,,2018-03-30T17:40:28.384Z,2015-12-01T09:04:51.768Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-25-JU,2015-12-01T09:04:51.928Z,,,,,,,,,,,,,,,,
32092772,2014-07-01,2015-06-30,c6,http://regnskaber.virk.dk/27729023/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzg4LzAzLzk2L2EzYzgtNGU2MS1hNjk3LTMyYTk0MTc4Y2IwNA.xhtml,http://regnskaber.virk.dk/27729023/ZG9rdW1lbnRsYWdlcjovLzAzLzAwLzA2L2IyL2QzLzAzYTktNDU0Zi1iNDcwLWNhYmI4MTM5YTYyYg.pdf,http://regnskaber.virk.dk/27729023/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzEyLzlmLzg5L2RiMjctNDY2NS1iY2U3LWNiMmQ5ZWEwNTBiZQ.xml,Danmark,DK,Storvorde,11.0,TofthÃ¸jvej,Aalborg,9000.0,Storvorde,9280.0,25.0,VandvÃ¦rksvej,9280 Storvorde,TofthÃ¸jvej 11B,Til kapitalejerne i J.P. Holding af 2009 Aps,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-11-24,2015-11-30,Registreret Revisor,,76647518.0,32092772.0,1002497803.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erling G. Jensen,Jacob Toldbod,Jacob ElstrÃ¸m Toldbod,Handelsbanken,J.P. HOLDING AF 2009 ApS,Anja Nielsen,,Storvorde,2013-07-01,2014-06-30,-140783.0,,,2015-06-30,2014-07-01,2015-11-24,Storvorde,Ja,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21721448,indberetninger-20180424,2.5926356,32092772.0,,2018-03-30T17:40:28.384Z,2015-12-01T09:04:51.768Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-25-JU,2015-12-01T09:04:51.928Z,,,,,,,,,,,,,,,,
32092772,2015-06-30,2015-06-30,c8,http://regnskaber.virk.dk/27729023/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzg4LzAzLzk2L2EzYzgtNGU2MS1hNjk3LTMyYTk0MTc4Y2IwNA.xhtml,http://regnskaber.virk.dk/27729023/ZG9rdW1lbnRsYWdlcjovLzAzLzAwLzA2L2IyL2QzLzAzYTktNDU0Zi1iNDcwLWNhYmI4MTM5YTYyYg.pdf,http://regnskaber.virk.dk/27729023/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzEyLzlmLzg5L2RiMjctNDY2NS1iY2U3LWNiMmQ5ZWEwNTBiZQ.xml,Danmark,DK,Storvorde,11.0,TofthÃ¸jvej,Aalborg,9000.0,Storvorde,9280.0,25.0,VandvÃ¦rksvej,9280 Storvorde,TofthÃ¸jvej 11B,Til kapitalejerne i J.P. Holding af 2009 Aps,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-11-24,2015-11-30,Registreret Revisor,,76647518.0,32092772.0,1002497803.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erling G. Jensen,Jacob Toldbod,Jacob ElstrÃ¸m Toldbod,Handelsbanken,J.P. HOLDING AF 2009 ApS,Anja Nielsen,,Storvorde,2013-07-01,2014-06-30,,,,2015-06-30,2014-07-01,2015-11-24,Storvorde,Ja,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21721448,indberetninger-20180424,2.5926356,32092772.0,,2018-03-30T17:40:28.384Z,2015-12-01T09:04:51.768Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-25-JU,2015-12-01T09:04:51.928Z,1290232.0,32476.0,125000.0,32476.0,1100288.0,1290232.0,189944.0,1257756.0,1257756.0,1257756.0,1139092.0,-163804.0,189944.0,80000.0,109944.0,
