entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,DisclosureOfContingentAssets,DividendIncomeRelatedToInvestments,DividendPaid,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,DeferredIncomeAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTaxPayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,EquityTransfersToReserves,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberOfAuditor,NameAndSurnameOfAuditor
28693818,2017-01-01,2017-12-31,c174,,http://regnskaber.virk.dk/81839682/ZG9rdW1lbnRsYWdlcjovLzAzLzAwLzJiL2MyLzhhLzhjNWYtNGFjMS05YjQ5LTFlY2M3NDQ3ZjA3ZQ.pdf,http://regnskaber.virk.dk/81839682/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzM3LzRhLzg0LzQxNTEtNDEyZC05YTFlLTllNTJlYzNiMGUzMw.xml,true,Varde,6800.0,25.0,Markedspladsen,Varde,6800.0,4.0,Vestergade,6800 Varde,c/o Erik SÃ¸rensen,DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i ES55 Holding ApS,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",14564.0,2019-03-01,2005-04-19,2019-04-09,32898.0,32898.0,Ingen.,-400000.0,-450000.0,88652.0,28693818.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for ES55 Holding ApS.,404719.0,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Erik SÃ¸rensen, dirigent",Erik SÃ¸rensen,Sydbank,ES55 Holding ApS,BDO Statsautoriseret revisionsaktieselskab,3791.0,6317.0,Varde,2017-01-01,2017-12-31,448435.0,462999.0,55754.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2018-12-31,2018-01-01,587292.0,true,2019-03-01,Varde,14564.0,urn:ofk:oid:26976826,indberetninger-20180424,2.5118417999999996,28693818.0,AWoMAmTRRYGX6_YTGzZ8,2019-04-11T10:48:20.774Z,2019-04-11T10:47:24.033Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-43-MJ,2019-04-11T10:47:24.274Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28693818,2017-01-01,2017-12-31,c177,,http://regnskaber.virk.dk/81839682/ZG9rdW1lbnRsYWdlcjovLzAzLzAwLzJiL2MyLzhhLzhjNWYtNGFjMS05YjQ5LTFlY2M3NDQ3ZjA3ZQ.pdf,http://regnskaber.virk.dk/81839682/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzM3LzRhLzg0LzQxNTEtNDEyZC05YTFlLTllNTJlYzNiMGUzMw.xml,true,Varde,6800.0,25.0,Markedspladsen,Varde,6800.0,4.0,Vestergade,6800 Varde,c/o Erik SÃ¸rensen,DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i ES55 Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-01,2005-04-19,2019-04-09,,32898.0,Ingen.,-400000.0,-450000.0,,28693818.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for ES55 Holding ApS.,,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Erik SÃ¸rensen, dirigent",Erik SÃ¸rensen,Sydbank,ES55 Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Varde,2017-01-01,2017-12-31,450000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2018-12-31,2018-01-01,587292.0,true,2019-03-01,Varde,,urn:ofk:oid:26976826,indberetninger-20180424,2.5118417999999996,28693818.0,AWoMAmTRRYGX6_YTGzZ8,2019-04-11T10:48:20.774Z,2019-04-11T10:47:24.033Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-43-MJ,2019-04-11T10:47:24.274Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28693818,2017-01-01,2017-12-31,c179,,http://regnskaber.virk.dk/81839682/ZG9rdW1lbnRsYWdlcjovLzAzLzAwLzJiL2MyLzhhLzhjNWYtNGFjMS05YjQ5LTFlY2M3NDQ3ZjA3ZQ.pdf,http://regnskaber.virk.dk/81839682/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzM3LzRhLzg0LzQxNTEtNDEyZC05YTFlLTllNTJlYzNiMGUzMw.xml,true,Varde,6800.0,25.0,Markedspladsen,Varde,6800.0,4.0,Vestergade,6800 Varde,c/o Erik SÃ¸rensen,DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i ES55 Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-01,2005-04-19,2019-04-09,,32898.0,Ingen.,-400000.0,-450000.0,,28693818.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for ES55 Holding ApS.,,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Erik SÃ¸rensen, dirigent",Erik SÃ¸rensen,Sydbank,ES55 Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Varde,2017-01-01,2017-12-31,400000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2018-12-31,2018-01-01,587292.0,true,2019-03-01,Varde,,urn:ofk:oid:26976826,indberetninger-20180424,2.5118417999999996,28693818.0,AWoMAmTRRYGX6_YTGzZ8,2019-04-11T10:48:20.774Z,2019-04-11T10:47:24.033Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-43-MJ,2019-04-11T10:47:24.274Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28693818,2017-01-01,2017-12-31,c185,,http://regnskaber.virk.dk/81839682/ZG9rdW1lbnRsYWdlcjovLzAzLzAwLzJiL2MyLzhhLzhjNWYtNGFjMS05YjQ5LTFlY2M3NDQ3ZjA3ZQ.pdf,http://regnskaber.virk.dk/81839682/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzM3LzRhLzg0LzQxNTEtNDEyZC05YTFlLTllNTJlYzNiMGUzMw.xml,true,Varde,6800.0,25.0,Markedspladsen,Varde,6800.0,4.0,Vestergade,6800 Varde,c/o Erik SÃ¸rensen,DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i ES55 Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-01,2005-04-19,2019-04-09,,32898.0,Ingen.,-400000.0,-450000.0,,28693818.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for ES55 Holding ApS.,,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Erik SÃ¸rensen, dirigent",Erik SÃ¸rensen,Sydbank,ES55 Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Varde,2017-01-01,2017-12-31,404719.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2018-12-31,2018-01-01,587292.0,true,2019-03-01,Varde,,urn:ofk:oid:26976826,indberetninger-20180424,2.5118417999999996,28693818.0,AWoMAmTRRYGX6_YTGzZ8,2019-04-11T10:48:20.774Z,2019-04-11T10:47:24.033Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-43-MJ,2019-04-11T10:47:24.274Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28693818,2017-01-01,2017-12-31,c195,,http://regnskaber.virk.dk/81839682/ZG9rdW1lbnRsYWdlcjovLzAzLzAwLzJiL2MyLzhhLzhjNWYtNGFjMS05YjQ5LTFlY2M3NDQ3ZjA3ZQ.pdf,http://regnskaber.virk.dk/81839682/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzM3LzRhLzg0LzQxNTEtNDEyZC05YTFlLTllNTJlYzNiMGUzMw.xml,true,Varde,6800.0,25.0,Markedspladsen,Varde,6800.0,4.0,Vestergade,6800 Varde,c/o Erik SÃ¸rensen,DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i ES55 Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-01,2005-04-19,2019-04-09,,32898.0,Ingen.,-400000.0,-450000.0,,28693818.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for ES55 Holding ApS.,,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Erik SÃ¸rensen, dirigent",Erik SÃ¸rensen,Sydbank,ES55 Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Varde,2017-01-01,2017-12-31,-806284.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2018-12-31,2018-01-01,587292.0,true,2019-03-01,Varde,,urn:ofk:oid:26976826,indberetninger-20180424,2.5118417999999996,28693818.0,AWoMAmTRRYGX6_YTGzZ8,2019-04-11T10:48:20.774Z,2019-04-11T10:47:24.033Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-43-MJ,2019-04-11T10:47:24.274Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28693818,2017-12-31,2017-12-31,c172,,http://regnskaber.virk.dk/81839682/ZG9rdW1lbnRsYWdlcjovLzAzLzAwLzJiL2MyLzhhLzhjNWYtNGFjMS05YjQ5LTFlY2M3NDQ3ZjA3ZQ.pdf,http://regnskaber.virk.dk/81839682/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzM3LzRhLzg0LzQxNTEtNDEyZC05YTFlLTllNTJlYzNiMGUzMw.xml,true,Varde,6800.0,25.0,Markedspladsen,Varde,6800.0,4.0,Vestergade,6800 Varde,c/o Erik SÃ¸rensen,DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i ES55 Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-01,2005-04-19,2019-04-09,,32898.0,Ingen.,-400000.0,-450000.0,,28693818.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for ES55 Holding ApS.,,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Erik SÃ¸rensen, dirigent",Erik SÃ¸rensen,Sydbank,ES55 Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Varde,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2018-12-31,2018-01-01,587292.0,true,2019-03-01,Varde,,urn:ofk:oid:26976826,indberetninger-20180424,2.5118417999999996,28693818.0,AWoMAmTRRYGX6_YTGzZ8,2019-04-11T10:48:20.774Z,2019-04-11T10:47:24.033Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-43-MJ,2019-04-11T10:47:24.274Z,2102256.0,119960.0,125000.0,9119.0,1903422.0,981463.0,2102256.0,198834.0,755308.0,755308.0,118066.0,118066.0,1736771.0,981463.0,450000.0,1328422.0,80768.0,59261.0,245525.0,216894.0,5064.0,19512.0,,,,,,,,,,,
28693818,2018-01-01,2018-01-01,c226,,http://regnskaber.virk.dk/81839682/ZG9rdW1lbnRsYWdlcjovLzAzLzAwLzJiL2MyLzhhLzhjNWYtNGFjMS05YjQ5LTFlY2M3NDQ3ZjA3ZQ.pdf,http://regnskaber.virk.dk/81839682/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzM3LzRhLzg0LzQxNTEtNDEyZC05YTFlLTllNTJlYzNiMGUzMw.xml,true,Varde,6800.0,25.0,Markedspladsen,Varde,6800.0,4.0,Vestergade,6800 Varde,c/o Erik SÃ¸rensen,DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i ES55 Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-01,2005-04-19,2019-04-09,,32898.0,Ingen.,-400000.0,-450000.0,,28693818.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for ES55 Holding ApS.,,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Erik SÃ¸rensen, dirigent",Erik SÃ¸rensen,Sydbank,ES55 Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Varde,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2018-12-31,2018-01-01,587292.0,true,2019-03-01,Varde,,urn:ofk:oid:26976826,indberetninger-20180424,2.5118417999999996,28693818.0,AWoMAmTRRYGX6_YTGzZ8,2019-04-11T10:48:20.774Z,2019-04-11T10:47:24.033Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-43-MJ,2019-04-11T10:47:24.274Z,,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28693818,2018-01-01,2018-01-01,c235,,http://regnskaber.virk.dk/81839682/ZG9rdW1lbnRsYWdlcjovLzAzLzAwLzJiL2MyLzhhLzhjNWYtNGFjMS05YjQ5LTFlY2M3NDQ3ZjA3ZQ.pdf,http://regnskaber.virk.dk/81839682/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzM3LzRhLzg0LzQxNTEtNDEyZC05YTFlLTllNTJlYzNiMGUzMw.xml,true,Varde,6800.0,25.0,Markedspladsen,Varde,6800.0,4.0,Vestergade,6800 Varde,c/o Erik SÃ¸rensen,DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i ES55 Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-01,2005-04-19,2019-04-09,,32898.0,Ingen.,-400000.0,-450000.0,,28693818.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for ES55 Holding ApS.,,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Erik SÃ¸rensen, dirigent",Erik SÃ¸rensen,Sydbank,ES55 Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Varde,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2018-12-31,2018-01-01,587292.0,true,2019-03-01,Varde,,urn:ofk:oid:26976826,indberetninger-20180424,2.5118417999999996,28693818.0,AWoMAmTRRYGX6_YTGzZ8,2019-04-11T10:48:20.774Z,2019-04-11T10:47:24.033Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-43-MJ,2019-04-11T10:47:24.274Z,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28693818,2018-01-01,2018-01-01,c253,,http://regnskaber.virk.dk/81839682/ZG9rdW1lbnRsYWdlcjovLzAzLzAwLzJiL2MyLzhhLzhjNWYtNGFjMS05YjQ5LTFlY2M3NDQ3ZjA3ZQ.pdf,http://regnskaber.virk.dk/81839682/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzM3LzRhLzg0LzQxNTEtNDEyZC05YTFlLTllNTJlYzNiMGUzMw.xml,true,Varde,6800.0,25.0,Markedspladsen,Varde,6800.0,4.0,Vestergade,6800 Varde,c/o Erik SÃ¸rensen,DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i ES55 Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-01,2005-04-19,2019-04-09,,32898.0,Ingen.,-400000.0,-450000.0,,28693818.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for ES55 Holding ApS.,,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Erik SÃ¸rensen, dirigent",Erik SÃ¸rensen,Sydbank,ES55 Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Varde,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2018-12-31,2018-01-01,587292.0,true,2019-03-01,Varde,,urn:ofk:oid:26976826,indberetninger-20180424,2.5118417999999996,28693818.0,AWoMAmTRRYGX6_YTGzZ8,2019-04-11T10:48:20.774Z,2019-04-11T10:47:24.033Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-43-MJ,2019-04-11T10:47:24.274Z,,,,,1328422.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28693818,2018-01-01,2018-01-01,c257,,http://regnskaber.virk.dk/81839682/ZG9rdW1lbnRsYWdlcjovLzAzLzAwLzJiL2MyLzhhLzhjNWYtNGFjMS05YjQ5LTFlY2M3NDQ3ZjA3ZQ.pdf,http://regnskaber.virk.dk/81839682/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzM3LzRhLzg0LzQxNTEtNDEyZC05YTFlLTllNTJlYzNiMGUzMw.xml,true,Varde,6800.0,25.0,Markedspladsen,Varde,6800.0,4.0,Vestergade,6800 Varde,c/o Erik SÃ¸rensen,DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i ES55 Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-01,2005-04-19,2019-04-09,,32898.0,Ingen.,-400000.0,-450000.0,,28693818.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for ES55 Holding ApS.,,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Erik SÃ¸rensen, dirigent",Erik SÃ¸rensen,Sydbank,ES55 Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Varde,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2018-12-31,2018-01-01,587292.0,true,2019-03-01,Varde,,urn:ofk:oid:26976826,indberetninger-20180424,2.5118417999999996,28693818.0,AWoMAmTRRYGX6_YTGzZ8,2019-04-11T10:48:20.774Z,2019-04-11T10:47:24.033Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-43-MJ,2019-04-11T10:47:24.274Z,,,,,450000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
