entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,EmailOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,OtherFinanceIncomeFromGroupEnterprises,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayablesToGroupEnterprises,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
31176867,2017-01-01,2017-12-31,ID_11,,http://regnskaber.virk.dk/76867113/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2E0LzQ3L2Q0L2U1NDUtNDMwNS04NGUxLWYwOTdjZjkwMWZjMQ.pdf,http://regnskaber.virk.dk/76867113/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzVmL2RlLzU5LzA4MjgtNDNhMy04MTg2LTNiMDVjZWU4YTcyMw.xml,true,"HolbÃ¦k, 4300",Kalundborgvej 60,Til kapitalejerne i U9K Tv-Inspektion ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-04-02,2019-04-02,2008-01-11,2019-04-10,old22@live.dk,19720705.0,31176867.0,19720705.0,mne32080,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for U9K Tv-Inspektion ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Britt Steen,Lars Henrik Houmann,RevisorGÃ¥rden,Sparekassen SjÃ¦lland-Fyn A/S,U9K Tv-Inspektion ApS,"RevisorGÃ¥rden , Godkendte Revisorer A/S",HolbÃ¦k,2017-01-01,2017-12-31,623330.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"316, HolbÃ¦k",2018-12-31,2018-01-01,false,2019-04-02,HolbÃ¦k,51202160.0,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26975040,indberetninger-20180424,2.5124277999999998,31176867.0,AWoLgNjzRYGX6_YTGzEK,2019-04-11T08:26:55.355Z,2019-04-11T08:25:54.088Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-40-CU,2019-04-11T08:25:54.255Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31176867,2017-01-01,2017-12-31,ID_8,,http://regnskaber.virk.dk/76867113/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2E0LzQ3L2Q0L2U1NDUtNDMwNS04NGUxLWYwOTdjZjkwMWZjMQ.pdf,http://regnskaber.virk.dk/76867113/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzVmL2RlLzU5LzA4MjgtNDNhMy04MTg2LTNiMDVjZWU4YTcyMw.xml,true,"HolbÃ¦k, 4300",Kalundborgvej 60,Til kapitalejerne i U9K Tv-Inspektion ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-04-02,2019-04-02,2008-01-11,2019-04-10,old22@live.dk,19720705.0,31176867.0,19720705.0,mne32080,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for U9K Tv-Inspektion ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Britt Steen,Lars Henrik Houmann,RevisorGÃ¥rden,Sparekassen SjÃ¦lland-Fyn A/S,U9K Tv-Inspektion ApS,"RevisorGÃ¥rden , Godkendte Revisorer A/S",HolbÃ¦k,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"316, HolbÃ¦k",2018-12-31,2018-01-01,false,2019-04-02,HolbÃ¦k,51202160.0,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26975040,indberetninger-20180424,2.5124277999999998,31176867.0,AWoLgNjzRYGX6_YTGzEK,2019-04-11T08:26:55.355Z,2019-04-11T08:25:54.088Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-40-CU,2019-04-11T08:25:54.255Z,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31176867,2017-01-01,2017-12-31,ID_9,,http://regnskaber.virk.dk/76867113/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2E0LzQ3L2Q0L2U1NDUtNDMwNS04NGUxLWYwOTdjZjkwMWZjMQ.pdf,http://regnskaber.virk.dk/76867113/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzVmL2RlLzU5LzA4MjgtNDNhMy04MTg2LTNiMDVjZWU4YTcyMw.xml,true,"HolbÃ¦k, 4300",Kalundborgvej 60,Til kapitalejerne i U9K Tv-Inspektion ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-04-02,2019-04-02,2008-01-11,2019-04-10,old22@live.dk,19720705.0,31176867.0,19720705.0,mne32080,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for U9K Tv-Inspektion ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Britt Steen,Lars Henrik Houmann,RevisorGÃ¥rden,Sparekassen SjÃ¦lland-Fyn A/S,U9K Tv-Inspektion ApS,"RevisorGÃ¥rden , Godkendte Revisorer A/S",HolbÃ¦k,2017-01-01,2017-12-31,623330.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"316, HolbÃ¦k",2018-12-31,2018-01-01,false,2019-04-02,HolbÃ¦k,51202160.0,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26975040,indberetninger-20180424,2.5124277999999998,31176867.0,AWoLgNjzRYGX6_YTGzEK,2019-04-11T08:26:55.355Z,2019-04-11T08:25:54.088Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-40-CU,2019-04-11T08:25:54.255Z,,180677.0,1987791.0,3045784.0,66426.0,5275.0,0.0,816165.0,877316.0,192835.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31176867,2017-12-31,2017-12-31,ID_5,,http://regnskaber.virk.dk/76867113/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2E0LzQ3L2Q0L2U1NDUtNDMwNS04NGUxLWYwOTdjZjkwMWZjMQ.pdf,http://regnskaber.virk.dk/76867113/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzVmL2RlLzU5LzA4MjgtNDNhMy04MTg2LTNiMDVjZWU4YTcyMw.xml,true,"HolbÃ¦k, 4300",Kalundborgvej 60,Til kapitalejerne i U9K Tv-Inspektion ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-04-02,2019-04-02,2008-01-11,2019-04-10,old22@live.dk,19720705.0,31176867.0,19720705.0,mne32080,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for U9K Tv-Inspektion ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Britt Steen,Lars Henrik Houmann,RevisorGÃ¥rden,Sparekassen SjÃ¦lland-Fyn A/S,U9K Tv-Inspektion ApS,"RevisorGÃ¥rden , Godkendte Revisorer A/S",HolbÃ¦k,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"316, HolbÃ¦k",2018-12-31,2018-01-01,false,2019-04-02,HolbÃ¦k,51202160.0,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26975040,indberetninger-20180424,2.5124277999999998,31176867.0,AWoLgNjzRYGX6_YTGzEK,2019-04-11T08:26:55.355Z,2019-04-11T08:25:54.088Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-40-CU,2019-04-11T08:25:54.255Z,,,,,,,,,,,2135931.0,46641.0,125000.0,1525796.0,147092.0,630260.0,209110.0,2135931.0,1480234.0,165453.0,165453.0,610135.0,57250.0,488319.0,18000.0,401025.0,610135.0,25437.0,25437.0,505260.0,0.0,57250.0,1314781.0,129815.0,81639.0,1421905.0,0.0,185169.0,429839.0,1256813.0,
31176867,2018-01-01,2018-12-31,ID_0,,http://regnskaber.virk.dk/76867113/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2E0LzQ3L2Q0L2U1NDUtNDMwNS04NGUxLWYwOTdjZjkwMWZjMQ.pdf,http://regnskaber.virk.dk/76867113/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzVmL2RlLzU5LzA4MjgtNDNhMy04MTg2LTNiMDVjZWU4YTcyMw.xml,true,"HolbÃ¦k, 4300",Kalundborgvej 60,Til kapitalejerne i U9K Tv-Inspektion ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-04-02,2019-04-02,2008-01-11,2019-04-10,old22@live.dk,19720705.0,31176867.0,19720705.0,mne32080,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for U9K Tv-Inspektion ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Britt Steen,Lars Henrik Houmann,RevisorGÃ¥rden,Sparekassen SjÃ¦lland-Fyn A/S,U9K Tv-Inspektion ApS,"RevisorGÃ¥rden , Godkendte Revisorer A/S",HolbÃ¦k,2017-01-01,2017-12-31,120781.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"316, HolbÃ¦k",2018-12-31,2018-01-01,false,2019-04-02,HolbÃ¦k,51202160.0,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26975040,indberetninger-20180424,2.5124277999999998,31176867.0,AWoLgNjzRYGX6_YTGzEK,2019-04-11T08:26:55.355Z,2019-04-11T08:25:54.088Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-40-CU,2019-04-11T08:25:54.255Z,,129754.0,2783207.0,3158518.0,75070.0,300.0,577.0,171364.0,245557.0,50583.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31176867,2018-01-01,2018-12-31,ID_1,,http://regnskaber.virk.dk/76867113/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2E0LzQ3L2Q0L2U1NDUtNDMwNS04NGUxLWYwOTdjZjkwMWZjMQ.pdf,http://regnskaber.virk.dk/76867113/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzVmL2RlLzU5LzA4MjgtNDNhMy04MTg2LTNiMDVjZWU4YTcyMw.xml,true,"HolbÃ¦k, 4300",Kalundborgvej 60,Til kapitalejerne i U9K Tv-Inspektion ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-04-02,2019-04-02,2008-01-11,2019-04-10,old22@live.dk,19720705.0,31176867.0,19720705.0,mne32080,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for U9K Tv-Inspektion ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Britt Steen,Lars Henrik Houmann,RevisorGÃ¥rden,Sparekassen SjÃ¦lland-Fyn A/S,U9K Tv-Inspektion ApS,"RevisorGÃ¥rden , Godkendte Revisorer A/S",HolbÃ¦k,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"316, HolbÃ¦k",2018-12-31,2018-01-01,false,2019-04-02,HolbÃ¦k,51202160.0,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26975040,indberetninger-20180424,2.5124277999999998,31176867.0,AWoLgNjzRYGX6_YTGzEK,2019-04-11T08:26:55.355Z,2019-04-11T08:25:54.088Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-40-CU,2019-04-11T08:25:54.255Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31176867,2018-01-01,2018-12-31,ID_10,,http://regnskaber.virk.dk/76867113/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2E0LzQ3L2Q0L2U1NDUtNDMwNS04NGUxLWYwOTdjZjkwMWZjMQ.pdf,http://regnskaber.virk.dk/76867113/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzVmL2RlLzU5LzA4MjgtNDNhMy04MTg2LTNiMDVjZWU4YTcyMw.xml,true,"HolbÃ¦k, 4300",Kalundborgvej 60,Til kapitalejerne i U9K Tv-Inspektion ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-04-02,2019-04-02,2008-01-11,2019-04-10,old22@live.dk,19720705.0,31176867.0,19720705.0,mne32080,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for U9K Tv-Inspektion ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Britt Steen,Lars Henrik Houmann,RevisorGÃ¥rden,Sparekassen SjÃ¦lland-Fyn A/S,U9K Tv-Inspektion ApS,"RevisorGÃ¥rden , Godkendte Revisorer A/S",HolbÃ¦k,2017-01-01,2017-12-31,120781.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"316, HolbÃ¦k",2018-12-31,2018-01-01,false,2019-04-02,HolbÃ¦k,51202160.0,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26975040,indberetninger-20180424,2.5124277999999998,31176867.0,AWoLgNjzRYGX6_YTGzEK,2019-04-11T08:26:55.355Z,2019-04-11T08:25:54.088Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-40-CU,2019-04-11T08:25:54.255Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31176867,2018-01-01,2018-12-31,ID_2,,http://regnskaber.virk.dk/76867113/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2E0LzQ3L2Q0L2U1NDUtNDMwNS04NGUxLWYwOTdjZjkwMWZjMQ.pdf,http://regnskaber.virk.dk/76867113/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzVmL2RlLzU5LzA4MjgtNDNhMy04MTg2LTNiMDVjZWU4YTcyMw.xml,true,"HolbÃ¦k, 4300",Kalundborgvej 60,Til kapitalejerne i U9K Tv-Inspektion ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-04-02,2019-04-02,2008-01-11,2019-04-10,old22@live.dk,19720705.0,31176867.0,19720705.0,mne32080,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for U9K Tv-Inspektion ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Britt Steen,Lars Henrik Houmann,RevisorGÃ¥rden,Sparekassen SjÃ¦lland-Fyn A/S,U9K Tv-Inspektion ApS,"RevisorGÃ¥rden , Godkendte Revisorer A/S",HolbÃ¦k,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"316, HolbÃ¦k",2018-12-31,2018-01-01,false,2019-04-02,HolbÃ¦k,51202160.0,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26975040,indberetninger-20180424,2.5124277999999998,31176867.0,AWoLgNjzRYGX6_YTGzEK,2019-04-11T08:26:55.355Z,2019-04-11T08:25:54.088Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-40-CU,2019-04-11T08:25:54.255Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31176867,2018-01-01,2018-12-31,ID_3,,http://regnskaber.virk.dk/76867113/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2E0LzQ3L2Q0L2U1NDUtNDMwNS04NGUxLWYwOTdjZjkwMWZjMQ.pdf,http://regnskaber.virk.dk/76867113/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzVmL2RlLzU5LzA4MjgtNDNhMy04MTg2LTNiMDVjZWU4YTcyMw.xml,true,"HolbÃ¦k, 4300",Kalundborgvej 60,Til kapitalejerne i U9K Tv-Inspektion ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-04-02,2019-04-02,2008-01-11,2019-04-10,old22@live.dk,19720705.0,31176867.0,19720705.0,mne32080,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for U9K Tv-Inspektion ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Britt Steen,Lars Henrik Houmann,RevisorGÃ¥rden,Sparekassen SjÃ¦lland-Fyn A/S,U9K Tv-Inspektion ApS,"RevisorGÃ¥rden , Godkendte Revisorer A/S",HolbÃ¦k,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"316, HolbÃ¦k",2018-12-31,2018-01-01,false,2019-04-02,HolbÃ¦k,51202160.0,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26975040,indberetninger-20180424,2.5124277999999998,31176867.0,AWoLgNjzRYGX6_YTGzEK,2019-04-11T08:26:55.355Z,2019-04-11T08:25:54.088Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-40-CU,2019-04-11T08:25:54.255Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31176867,2018-01-01,2018-12-31,ID_4,,http://regnskaber.virk.dk/76867113/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2E0LzQ3L2Q0L2U1NDUtNDMwNS04NGUxLWYwOTdjZjkwMWZjMQ.pdf,http://regnskaber.virk.dk/76867113/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzVmL2RlLzU5LzA4MjgtNDNhMy04MTg2LTNiMDVjZWU4YTcyMw.xml,true,"HolbÃ¦k, 4300",Kalundborgvej 60,Til kapitalejerne i U9K Tv-Inspektion ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-04-02,2019-04-02,2008-01-11,2019-04-10,old22@live.dk,19720705.0,31176867.0,19720705.0,mne32080,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for U9K Tv-Inspektion ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Britt Steen,Lars Henrik Houmann,RevisorGÃ¥rden,Sparekassen SjÃ¦lland-Fyn A/S,U9K Tv-Inspektion ApS,"RevisorGÃ¥rden , Godkendte Revisorer A/S",HolbÃ¦k,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"316, HolbÃ¦k",2018-12-31,2018-01-01,false,2019-04-02,HolbÃ¦k,51202160.0,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26975040,indberetninger-20180424,2.5124277999999998,31176867.0,AWoLgNjzRYGX6_YTGzEK,2019-04-11T08:26:55.355Z,2019-04-11T08:25:54.088Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-40-CU,2019-04-11T08:25:54.255Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lars Henrik Houmann
