entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivablesFromGroupEnterprises,NameAndSurnameOfMemberOfExecutiveBoard
34892237,2017-01-01,2017-12-31,ID_11,,http://regnskaber.virk.dk/73229843/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzU3LzVkL2JiLzI4NGYtNGFlMS1iYmI5LTc3NzQ5MmJiYTJhZQ.pdf,http://regnskaber.virk.dk/73229843/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3L2I4LzQ2LzVhLzE5MjgtNDM1MS1iNzk4LTBmNDlkMjAzMTAxMA.xml,true,"Taastrup, 2630","FSR - Danske Revisorer , Spotorno AllÃ© 6",Til kapitalejerne i FKD Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-06-24,2019-06-24,2019-06-24,19233383.0,34892237.0,19233383.0,mne17145,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for FKD Holding ApS.,Ãrsrapport,Kim Hald SchÃ¼tt,Paw Samson,Optimal Revision Godkendt Revisionsvirksomhed,Sparekassen Vendsyssel,FKD Holding ApS,Optimal Revision Godkendt Revisionsvirksomhed,VedbÃ¦k,2017-01-01,2017-12-31,-8758.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"230, Rudersdal",2018-12-31,2018-01-01,false,2019-06-24,Taastrup,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27593065,indberetninger-20180424,2.5122833,34892237.0,AWuOnuTdIXJRhhXBLZ3G,2019-06-25T12:32:05.967Z,2019-06-25T12:31:45.592Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BQ-90-QS,2019-06-25T12:31:45.938Z,,,,,,,,,,,,,,,,,,,,,,,,,,
34892237,2017-01-01,2017-12-31,ID_7,,http://regnskaber.virk.dk/73229843/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzU3LzVkL2JiLzI4NGYtNGFlMS1iYmI5LTc3NzQ5MmJiYTJhZQ.pdf,http://regnskaber.virk.dk/73229843/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3L2I4LzQ2LzVhLzE5MjgtNDM1MS1iNzk4LTBmNDlkMjAzMTAxMA.xml,true,"Taastrup, 2630","FSR - Danske Revisorer , Spotorno AllÃ© 6",Til kapitalejerne i FKD Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-06-24,2019-06-24,2019-06-24,19233383.0,34892237.0,19233383.0,mne17145,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for FKD Holding ApS.,Ãrsrapport,Kim Hald SchÃ¼tt,Paw Samson,Optimal Revision Godkendt Revisionsvirksomhed,Sparekassen Vendsyssel,FKD Holding ApS,Optimal Revision Godkendt Revisionsvirksomhed,VedbÃ¦k,2017-01-01,2017-12-31,2218268.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"230, Rudersdal",2018-12-31,2018-01-01,false,2019-06-24,Taastrup,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27593065,indberetninger-20180424,2.5122833,34892237.0,AWuOnuTdIXJRhhXBLZ3G,2019-06-25T12:32:05.967Z,2019-06-25T12:31:45.592Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BQ-90-QS,2019-06-25T12:31:45.938Z,-17680.0,2227026.0,56384.0,46149.0,2199111.0,-17680.0,-19157.0,,,,,,,,,,,,,,,,,,,
34892237,2017-01-01,2017-12-31,ID_9,,http://regnskaber.virk.dk/73229843/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzU3LzVkL2JiLzI4NGYtNGFlMS1iYmI5LTc3NzQ5MmJiYTJhZQ.pdf,http://regnskaber.virk.dk/73229843/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3L2I4LzQ2LzVhLzE5MjgtNDM1MS1iNzk4LTBmNDlkMjAzMTAxMA.xml,true,"Taastrup, 2630","FSR - Danske Revisorer , Spotorno AllÃ© 6",Til kapitalejerne i FKD Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-06-24,2019-06-24,2019-06-24,19233383.0,34892237.0,19233383.0,mne17145,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for FKD Holding ApS.,Ãrsrapport,Kim Hald SchÃ¼tt,Paw Samson,Optimal Revision Godkendt Revisionsvirksomhed,Sparekassen Vendsyssel,FKD Holding ApS,Optimal Revision Godkendt Revisionsvirksomhed,VedbÃ¦k,2017-01-01,2017-12-31,2227026.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"230, Rudersdal",2018-12-31,2018-01-01,false,2019-06-24,Taastrup,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27593065,indberetninger-20180424,2.5122833,34892237.0,AWuOnuTdIXJRhhXBLZ3G,2019-06-25T12:32:05.967Z,2019-06-25T12:31:45.592Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BQ-90-QS,2019-06-25T12:31:45.938Z,,,,,,,,,,,,,,,,,,,,,,,,,,
34892237,2017-12-31,2017-12-31,ID_5,,http://regnskaber.virk.dk/73229843/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzU3LzVkL2JiLzI4NGYtNGFlMS1iYmI5LTc3NzQ5MmJiYTJhZQ.pdf,http://regnskaber.virk.dk/73229843/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3L2I4LzQ2LzVhLzE5MjgtNDM1MS1iNzk4LTBmNDlkMjAzMTAxMA.xml,true,"Taastrup, 2630","FSR - Danske Revisorer , Spotorno AllÃ© 6",Til kapitalejerne i FKD Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-06-24,2019-06-24,2019-06-24,19233383.0,34892237.0,19233383.0,mne17145,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for FKD Holding ApS.,Ãrsrapport,Kim Hald SchÃ¼tt,Paw Samson,Optimal Revision Godkendt Revisionsvirksomhed,Sparekassen Vendsyssel,FKD Holding ApS,Optimal Revision Godkendt Revisionsvirksomhed,VedbÃ¦k,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"230, Rudersdal",2018-12-31,2018-01-01,false,2019-06-24,Taastrup,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27593065,indberetninger-20180424,2.5122833,34892237.0,AWuOnuTdIXJRhhXBLZ3G,2019-06-25T12:32:05.967Z,2019-06-25T12:31:45.592Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BQ-90-QS,2019-06-25T12:31:45.938Z,,,,,,,,13060860.0,3658.0,80000.0,10140211.0,12439134.0,13060860.0,621727.0,2920649.0,2920649.0,2920649.0,442024.0,2445861.0,9913273.0,621727.0,179702.0,10136553.0,9466187.0,670366.0,
34892237,2018-01-01,2018-12-31,ID_0,,http://regnskaber.virk.dk/73229843/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzU3LzVkL2JiLzI4NGYtNGFlMS1iYmI5LTc3NzQ5MmJiYTJhZQ.pdf,http://regnskaber.virk.dk/73229843/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3L2I4LzQ2LzVhLzE5MjgtNDM1MS1iNzk4LTBmNDlkMjAzMTAxMA.xml,true,"Taastrup, 2630","FSR - Danske Revisorer , Spotorno AllÃ© 6",Til kapitalejerne i FKD Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-06-24,2019-06-24,2019-06-24,19233383.0,34892237.0,19233383.0,mne17145,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for FKD Holding ApS.,Ãrsrapport,Kim Hald SchÃ¼tt,Paw Samson,Optimal Revision Godkendt Revisionsvirksomhed,Sparekassen Vendsyssel,FKD Holding ApS,Optimal Revision Godkendt Revisionsvirksomhed,VedbÃ¦k,2017-01-01,2017-12-31,1930545.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"230, Rudersdal",2018-12-31,2018-01-01,false,2019-06-24,Taastrup,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27593065,indberetninger-20180424,2.5122833,34892237.0,AWuOnuTdIXJRhhXBLZ3G,2019-06-25T12:32:05.967Z,2019-06-25T12:31:45.592Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BQ-90-QS,2019-06-25T12:31:45.938Z,-46679.0,1902537.0,5170.0,88070.0,1938758.0,-46679.0,8213.0,,,,,,,,,,,,,,,,,,,
34892237,2018-01-01,2018-12-31,ID_1,,http://regnskaber.virk.dk/73229843/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzU3LzVkL2JiLzI4NGYtNGFlMS1iYmI5LTc3NzQ5MmJiYTJhZQ.pdf,http://regnskaber.virk.dk/73229843/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3L2I4LzQ2LzVhLzE5MjgtNDM1MS1iNzk4LTBmNDlkMjAzMTAxMA.xml,true,"Taastrup, 2630","FSR - Danske Revisorer , Spotorno AllÃ© 6",Til kapitalejerne i FKD Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-06-24,2019-06-24,2019-06-24,19233383.0,34892237.0,19233383.0,mne17145,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for FKD Holding ApS.,Ãrsrapport,Kim Hald SchÃ¼tt,Paw Samson,Optimal Revision Godkendt Revisionsvirksomhed,Sparekassen Vendsyssel,FKD Holding ApS,Optimal Revision Godkendt Revisionsvirksomhed,VedbÃ¦k,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"230, Rudersdal",2018-12-31,2018-01-01,false,2019-06-24,Taastrup,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27593065,indberetninger-20180424,2.5122833,34892237.0,AWuOnuTdIXJRhhXBLZ3G,2019-06-25T12:32:05.967Z,2019-06-25T12:31:45.592Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BQ-90-QS,2019-06-25T12:31:45.938Z,,,,,,,,,,,,,,,,,,,,,,,,,,
34892237,2018-01-01,2018-12-31,ID_10,,http://regnskaber.virk.dk/73229843/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzU3LzVkL2JiLzI4NGYtNGFlMS1iYmI5LTc3NzQ5MmJiYTJhZQ.pdf,http://regnskaber.virk.dk/73229843/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3L2I4LzQ2LzVhLzE5MjgtNDM1MS1iNzk4LTBmNDlkMjAzMTAxMA.xml,true,"Taastrup, 2630","FSR - Danske Revisorer , Spotorno AllÃ© 6",Til kapitalejerne i FKD Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-06-24,2019-06-24,2019-06-24,19233383.0,34892237.0,19233383.0,mne17145,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for FKD Holding ApS.,Ãrsrapport,Kim Hald SchÃ¼tt,Paw Samson,Optimal Revision Godkendt Revisionsvirksomhed,Sparekassen Vendsyssel,FKD Holding ApS,Optimal Revision Godkendt Revisionsvirksomhed,VedbÃ¦k,2017-01-01,2017-12-31,1028008.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"230, Rudersdal",2018-12-31,2018-01-01,false,2019-06-24,Taastrup,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27593065,indberetninger-20180424,2.5122833,34892237.0,AWuOnuTdIXJRhhXBLZ3G,2019-06-25T12:32:05.967Z,2019-06-25T12:31:45.592Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BQ-90-QS,2019-06-25T12:31:45.938Z,,,,,,,,,,,,,,,,,,,,,,,,,,
34892237,2018-01-01,2018-12-31,ID_2,,http://regnskaber.virk.dk/73229843/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzU3LzVkL2JiLzI4NGYtNGFlMS1iYmI5LTc3NzQ5MmJiYTJhZQ.pdf,http://regnskaber.virk.dk/73229843/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3L2I4LzQ2LzVhLzE5MjgtNDM1MS1iNzk4LTBmNDlkMjAzMTAxMA.xml,true,"Taastrup, 2630","FSR - Danske Revisorer , Spotorno AllÃ© 6",Til kapitalejerne i FKD Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-06-24,2019-06-24,2019-06-24,19233383.0,34892237.0,19233383.0,mne17145,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for FKD Holding ApS.,Ãrsrapport,Kim Hald SchÃ¼tt,Paw Samson,Optimal Revision Godkendt Revisionsvirksomhed,Sparekassen Vendsyssel,FKD Holding ApS,Optimal Revision Godkendt Revisionsvirksomhed,VedbÃ¦k,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"230, Rudersdal",2018-12-31,2018-01-01,false,2019-06-24,Taastrup,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27593065,indberetninger-20180424,2.5122833,34892237.0,AWuOnuTdIXJRhhXBLZ3G,2019-06-25T12:32:05.967Z,2019-06-25T12:31:45.592Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BQ-90-QS,2019-06-25T12:31:45.938Z,,,,,,,,,,,,,,,,,,,,,,,,,,
34892237,2018-01-01,2018-12-31,ID_3,,http://regnskaber.virk.dk/73229843/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzU3LzVkL2JiLzI4NGYtNGFlMS1iYmI5LTc3NzQ5MmJiYTJhZQ.pdf,http://regnskaber.virk.dk/73229843/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3L2I4LzQ2LzVhLzE5MjgtNDM1MS1iNzk4LTBmNDlkMjAzMTAxMA.xml,true,"Taastrup, 2630","FSR - Danske Revisorer , Spotorno AllÃ© 6",Til kapitalejerne i FKD Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-06-24,2019-06-24,2019-06-24,19233383.0,34892237.0,19233383.0,mne17145,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for FKD Holding ApS.,Ãrsrapport,Kim Hald SchÃ¼tt,Paw Samson,Optimal Revision Godkendt Revisionsvirksomhed,Sparekassen Vendsyssel,FKD Holding ApS,Optimal Revision Godkendt Revisionsvirksomhed,VedbÃ¦k,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"230, Rudersdal",2018-12-31,2018-01-01,false,2019-06-24,Taastrup,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27593065,indberetninger-20180424,2.5122833,34892237.0,AWuOnuTdIXJRhhXBLZ3G,2019-06-25T12:32:05.967Z,2019-06-25T12:31:45.592Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BQ-90-QS,2019-06-25T12:31:45.938Z,,,,,,,,,,,,,,,,,,,,,,,,,,Paw Samson
34892237,2018-01-01,2018-12-31,ID_4,,http://regnskaber.virk.dk/73229843/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzU3LzVkL2JiLzI4NGYtNGFlMS1iYmI5LTc3NzQ5MmJiYTJhZQ.pdf,http://regnskaber.virk.dk/73229843/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3L2I4LzQ2LzVhLzE5MjgtNDM1MS1iNzk4LTBmNDlkMjAzMTAxMA.xml,true,"Taastrup, 2630","FSR - Danske Revisorer , Spotorno AllÃ© 6",Til kapitalejerne i FKD Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-06-24,2019-06-24,2019-06-24,19233383.0,34892237.0,19233383.0,mne17145,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for FKD Holding ApS.,Ãrsrapport,Kim Hald SchÃ¼tt,Paw Samson,Optimal Revision Godkendt Revisionsvirksomhed,Sparekassen Vendsyssel,FKD Holding ApS,Optimal Revision Godkendt Revisionsvirksomhed,VedbÃ¦k,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"230, Rudersdal",2018-12-31,2018-01-01,false,2019-06-24,Taastrup,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27593065,indberetninger-20180424,2.5122833,34892237.0,AWuOnuTdIXJRhhXBLZ3G,2019-06-25T12:32:05.967Z,2019-06-25T12:31:45.592Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BQ-90-QS,2019-06-25T12:31:45.938Z,,,,,,,,,,,,,,,,,,,,,,,,,,
