entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,Equity,LiabilitiesAndEquity,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,RetainedEarnings
36714239,2016-01-01,2016-12-31,c3,http://regnskaber.virk.dk/93241763/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzc3LzVkLzQ3Lzk2NWEtNDcyNC04YmUyLTcyNDc0YmI5OTdlYQ.xhtml,http://regnskaber.virk.dk/93241763/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzI0LzE5LzdmLzNmODItNDJlYy1hNjA1LTRkOTBkNjZlMjkyOQ.pdf,http://regnskaber.virk.dk/93241763/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzA2LzI2LzFmL2MyODUtNDBjZi1hZTZhLTE4ODcxZGE5YjQ4ZA.xml,true,Viborg,8800.0,5.0,Drosselvej,8800 Viborg,LÃ¦sÃ¸vej 2 B,Til den daglige ledelse i Pixafilm Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-28,2018-06-05,Registreret Revisor,18018594.0,36714239.0,-2712.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Maagaard,Kenneth AmmitzbÃ¸ll,Kenneth AmmitzbÃ¸ll,Revisionsfirmaet Borregaard & Maagaard,Pixarfilm Holding ApS,Revisionsfirmaet Borregaard & Maagaard,Viborg,2016-01-01,2016-12-31,-2712.0,-2712.0,2017-12-31,2017-01-01,false,false,2018-05-31,Viborg,Selskabet opfylder fortsat betingelserne for fravalg af revision,0.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25721818,indberetninger-20180424,2.5949414,36714239.0,AWPPqEUW0wkEsASktbpU,2018-06-05T11:15:12.944Z,2018-06-05T11:15:00.403Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-49-WN,2018-06-05T11:15:00.696Z,,,,,,,,
36714239,2016-01-01,2016-12-31,c5,http://regnskaber.virk.dk/93241763/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzc3LzVkLzQ3Lzk2NWEtNDcyNC04YmUyLTcyNDc0YmI5OTdlYQ.xhtml,http://regnskaber.virk.dk/93241763/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzI0LzE5LzdmLzNmODItNDJlYy1hNjA1LTRkOTBkNjZlMjkyOQ.pdf,http://regnskaber.virk.dk/93241763/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzA2LzI2LzFmL2MyODUtNDBjZi1hZTZhLTE4ODcxZGE5YjQ4ZA.xml,true,Viborg,8800.0,5.0,Drosselvej,8800 Viborg,LÃ¦sÃ¸vej 2 B,Til den daglige ledelse i Pixafilm Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-28,2018-06-05,Registreret Revisor,18018594.0,36714239.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Maagaard,Kenneth AmmitzbÃ¸ll,Kenneth AmmitzbÃ¸ll,Revisionsfirmaet Borregaard & Maagaard,Pixarfilm Holding ApS,Revisionsfirmaet Borregaard & Maagaard,Viborg,2016-01-01,2016-12-31,0.0,,2017-12-31,2017-01-01,false,false,2018-05-31,Viborg,Selskabet opfylder fortsat betingelserne for fravalg af revision,0.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25721818,indberetninger-20180424,2.5949414,36714239.0,AWPPqEUW0wkEsASktbpU,2018-06-05T11:15:12.944Z,2018-06-05T11:15:00.403Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-49-WN,2018-06-05T11:15:00.696Z,,,,,,,,
36714239,2016-01-01,2016-12-31,c7,http://regnskaber.virk.dk/93241763/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzc3LzVkLzQ3Lzk2NWEtNDcyNC04YmUyLTcyNDc0YmI5OTdlYQ.xhtml,http://regnskaber.virk.dk/93241763/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzI0LzE5LzdmLzNmODItNDJlYy1hNjA1LTRkOTBkNjZlMjkyOQ.pdf,http://regnskaber.virk.dk/93241763/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzA2LzI2LzFmL2MyODUtNDBjZi1hZTZhLTE4ODcxZGE5YjQ4ZA.xml,true,Viborg,8800.0,5.0,Drosselvej,8800 Viborg,LÃ¦sÃ¸vej 2 B,Til den daglige ledelse i Pixafilm Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-28,2018-06-05,Registreret Revisor,18018594.0,36714239.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Maagaard,Kenneth AmmitzbÃ¸ll,Kenneth AmmitzbÃ¸ll,Revisionsfirmaet Borregaard & Maagaard,Pixarfilm Holding ApS,Revisionsfirmaet Borregaard & Maagaard,Viborg,2016-01-01,2016-12-31,-2712.0,,2017-12-31,2017-01-01,false,false,2018-05-31,Viborg,Selskabet opfylder fortsat betingelserne for fravalg af revision,0.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25721818,indberetninger-20180424,2.5949414,36714239.0,AWPPqEUW0wkEsASktbpU,2018-06-05T11:15:12.944Z,2018-06-05T11:15:00.403Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-49-WN,2018-06-05T11:15:00.696Z,,,,,,,,
36714239,2016-12-31,2016-12-31,c9,http://regnskaber.virk.dk/93241763/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzc3LzVkLzQ3Lzk2NWEtNDcyNC04YmUyLTcyNDc0YmI5OTdlYQ.xhtml,http://regnskaber.virk.dk/93241763/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzI0LzE5LzdmLzNmODItNDJlYy1hNjA1LTRkOTBkNjZlMjkyOQ.pdf,http://regnskaber.virk.dk/93241763/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzA2LzI2LzFmL2MyODUtNDBjZi1hZTZhLTE4ODcxZGE5YjQ4ZA.xml,true,Viborg,8800.0,5.0,Drosselvej,8800 Viborg,LÃ¦sÃ¸vej 2 B,Til den daglige ledelse i Pixafilm Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-28,2018-06-05,Registreret Revisor,18018594.0,36714239.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Maagaard,Kenneth AmmitzbÃ¸ll,Kenneth AmmitzbÃ¸ll,Revisionsfirmaet Borregaard & Maagaard,Pixarfilm Holding ApS,Revisionsfirmaet Borregaard & Maagaard,Viborg,2016-01-01,2016-12-31,,,2017-12-31,2017-01-01,false,false,2018-05-31,Viborg,Selskabet opfylder fortsat betingelserne for fravalg af revision,0.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25721818,indberetninger-20180424,2.5949414,36714239.0,AWPPqEUW0wkEsASktbpU,2018-06-05T11:15:12.944Z,2018-06-05T11:15:00.403Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-49-WN,2018-06-05T11:15:00.696Z,116272.0,50000.0,116272.0,116272.0,116272.0,116272.0,116272.0,66272.0
36714239,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/93241763/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzc3LzVkLzQ3Lzk2NWEtNDcyNC04YmUyLTcyNDc0YmI5OTdlYQ.xhtml,http://regnskaber.virk.dk/93241763/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzI0LzE5LzdmLzNmODItNDJlYy1hNjA1LTRkOTBkNjZlMjkyOQ.pdf,http://regnskaber.virk.dk/93241763/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzA2LzI2LzFmL2MyODUtNDBjZi1hZTZhLTE4ODcxZGE5YjQ4ZA.xml,true,Viborg,8800.0,5.0,Drosselvej,8800 Viborg,LÃ¦sÃ¸vej 2 B,Til den daglige ledelse i Pixafilm Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-28,2018-06-05,Registreret Revisor,18018594.0,36714239.0,-98101.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Maagaard,Kenneth AmmitzbÃ¸ll,Kenneth AmmitzbÃ¸ll,Revisionsfirmaet Borregaard & Maagaard,Pixarfilm Holding ApS,Revisionsfirmaet Borregaard & Maagaard,Viborg,2016-01-01,2016-12-31,-98101.0,-98101.0,2017-12-31,2017-01-01,false,false,2018-05-31,Viborg,Selskabet opfylder fortsat betingelserne for fravalg af revision,0.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25721818,indberetninger-20180424,2.5949414,36714239.0,AWPPqEUW0wkEsASktbpU,2018-06-05T11:15:12.944Z,2018-06-05T11:15:00.403Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-49-WN,2018-06-05T11:15:00.696Z,,,,,,,,
36714239,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/93241763/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzc3LzVkLzQ3Lzk2NWEtNDcyNC04YmUyLTcyNDc0YmI5OTdlYQ.xhtml,http://regnskaber.virk.dk/93241763/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzI0LzE5LzdmLzNmODItNDJlYy1hNjA1LTRkOTBkNjZlMjkyOQ.pdf,http://regnskaber.virk.dk/93241763/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzA2LzI2LzFmL2MyODUtNDBjZi1hZTZhLTE4ODcxZGE5YjQ4ZA.xml,true,Viborg,8800.0,5.0,Drosselvej,8800 Viborg,LÃ¦sÃ¸vej 2 B,Til den daglige ledelse i Pixafilm Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-28,2018-06-05,Registreret Revisor,18018594.0,36714239.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Maagaard,Kenneth AmmitzbÃ¸ll,Kenneth AmmitzbÃ¸ll,Revisionsfirmaet Borregaard & Maagaard,Pixarfilm Holding ApS,Revisionsfirmaet Borregaard & Maagaard,Viborg,2016-01-01,2016-12-31,,,2017-12-31,2017-01-01,false,false,2018-05-31,Viborg,Selskabet opfylder fortsat betingelserne for fravalg af revision,0.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25721818,indberetninger-20180424,2.5949414,36714239.0,AWPPqEUW0wkEsASktbpU,2018-06-05T11:15:12.944Z,2018-06-05T11:15:00.403Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-49-WN,2018-06-05T11:15:00.696Z,,,,,,,,
36714239,2017-01-01,2017-12-31,c2,http://regnskaber.virk.dk/93241763/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzc3LzVkLzQ3Lzk2NWEtNDcyNC04YmUyLTcyNDc0YmI5OTdlYQ.xhtml,http://regnskaber.virk.dk/93241763/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzI0LzE5LzdmLzNmODItNDJlYy1hNjA1LTRkOTBkNjZlMjkyOQ.pdf,http://regnskaber.virk.dk/93241763/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzA2LzI2LzFmL2MyODUtNDBjZi1hZTZhLTE4ODcxZGE5YjQ4ZA.xml,true,Viborg,8800.0,5.0,Drosselvej,8800 Viborg,LÃ¦sÃ¸vej 2 B,Til den daglige ledelse i Pixafilm Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-28,2018-06-05,Registreret Revisor,18018594.0,36714239.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Maagaard,Kenneth AmmitzbÃ¸ll,Kenneth AmmitzbÃ¸ll,Revisionsfirmaet Borregaard & Maagaard,Pixarfilm Holding ApS,Revisionsfirmaet Borregaard & Maagaard,Viborg,2016-01-01,2016-12-31,,,2017-12-31,2017-01-01,false,false,2018-05-31,Viborg,Selskabet opfylder fortsat betingelserne for fravalg af revision,0.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25721818,indberetninger-20180424,2.5949414,36714239.0,AWPPqEUW0wkEsASktbpU,2018-06-05T11:15:12.944Z,2018-06-05T11:15:00.403Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-49-WN,2018-06-05T11:15:00.696Z,,,,,,,,
36714239,2017-01-01,2017-12-31,c4,http://regnskaber.virk.dk/93241763/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzc3LzVkLzQ3Lzk2NWEtNDcyNC04YmUyLTcyNDc0YmI5OTdlYQ.xhtml,http://regnskaber.virk.dk/93241763/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzI0LzE5LzdmLzNmODItNDJlYy1hNjA1LTRkOTBkNjZlMjkyOQ.pdf,http://regnskaber.virk.dk/93241763/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzA2LzI2LzFmL2MyODUtNDBjZi1hZTZhLTE4ODcxZGE5YjQ4ZA.xml,true,Viborg,8800.0,5.0,Drosselvej,8800 Viborg,LÃ¦sÃ¸vej 2 B,Til den daglige ledelse i Pixafilm Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-28,2018-06-05,Registreret Revisor,18018594.0,36714239.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Maagaard,Kenneth AmmitzbÃ¸ll,Kenneth AmmitzbÃ¸ll,Revisionsfirmaet Borregaard & Maagaard,Pixarfilm Holding ApS,Revisionsfirmaet Borregaard & Maagaard,Viborg,2016-01-01,2016-12-31,0.0,,2017-12-31,2017-01-01,false,false,2018-05-31,Viborg,Selskabet opfylder fortsat betingelserne for fravalg af revision,0.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25721818,indberetninger-20180424,2.5949414,36714239.0,AWPPqEUW0wkEsASktbpU,2018-06-05T11:15:12.944Z,2018-06-05T11:15:00.403Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-49-WN,2018-06-05T11:15:00.696Z,,,,,,,,
36714239,2017-01-01,2017-12-31,c6,http://regnskaber.virk.dk/93241763/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzc3LzVkLzQ3Lzk2NWEtNDcyNC04YmUyLTcyNDc0YmI5OTdlYQ.xhtml,http://regnskaber.virk.dk/93241763/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzI0LzE5LzdmLzNmODItNDJlYy1hNjA1LTRkOTBkNjZlMjkyOQ.pdf,http://regnskaber.virk.dk/93241763/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzA2LzI2LzFmL2MyODUtNDBjZi1hZTZhLTE4ODcxZGE5YjQ4ZA.xml,true,Viborg,8800.0,5.0,Drosselvej,8800 Viborg,LÃ¦sÃ¸vej 2 B,Til den daglige ledelse i Pixafilm Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-28,2018-06-05,Registreret Revisor,18018594.0,36714239.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Maagaard,Kenneth AmmitzbÃ¸ll,Kenneth AmmitzbÃ¸ll,Revisionsfirmaet Borregaard & Maagaard,Pixarfilm Holding ApS,Revisionsfirmaet Borregaard & Maagaard,Viborg,2016-01-01,2016-12-31,-98101.0,,2017-12-31,2017-01-01,false,false,2018-05-31,Viborg,Selskabet opfylder fortsat betingelserne for fravalg af revision,0.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25721818,indberetninger-20180424,2.5949414,36714239.0,AWPPqEUW0wkEsASktbpU,2018-06-05T11:15:12.944Z,2018-06-05T11:15:00.403Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-49-WN,2018-06-05T11:15:00.696Z,,,,,,,,
36714239,2017-12-31,2017-12-31,c8,http://regnskaber.virk.dk/93241763/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzc3LzVkLzQ3Lzk2NWEtNDcyNC04YmUyLTcyNDc0YmI5OTdlYQ.xhtml,http://regnskaber.virk.dk/93241763/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzI0LzE5LzdmLzNmODItNDJlYy1hNjA1LTRkOTBkNjZlMjkyOQ.pdf,http://regnskaber.virk.dk/93241763/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzA2LzI2LzFmL2MyODUtNDBjZi1hZTZhLTE4ODcxZGE5YjQ4ZA.xml,true,Viborg,8800.0,5.0,Drosselvej,8800 Viborg,LÃ¦sÃ¸vej 2 B,Til den daglige ledelse i Pixafilm Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-28,2018-06-05,Registreret Revisor,18018594.0,36714239.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Maagaard,Kenneth AmmitzbÃ¸ll,Kenneth AmmitzbÃ¸ll,Revisionsfirmaet Borregaard & Maagaard,Pixarfilm Holding ApS,Revisionsfirmaet Borregaard & Maagaard,Viborg,2016-01-01,2016-12-31,,,2017-12-31,2017-01-01,false,false,2018-05-31,Viborg,Selskabet opfylder fortsat betingelserne for fravalg af revision,0.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25721818,indberetninger-20180424,2.5949414,36714239.0,AWPPqEUW0wkEsASktbpU,2018-06-05T11:15:12.944Z,2018-06-05T11:15:00.403Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-49-WN,2018-06-05T11:15:00.696Z,18171.0,50000.0,18171.0,18171.0,18171.0,18171.0,18171.0,-31829.0
