entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfReport,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,TaxExpense,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,PayablesToGroupEnterprises,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions
28849532,2014-05-01,2015-04-30,ctx33,,http://regnskaber.virk.dk/23594882/ZG9rdW1lbnRsYWdlcjovLzAzL2QwLzFjLzk1LzQzLzE0ODYtNGI0OC1iYzdiLWZjMzFiMzk2Y2FmZA.pdf,http://regnskaber.virk.dk/23594882/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzZjLzk4LzYwLzIzNjEtNDc3Ni1iZWFjLWM4MDc5MGRhODExYw.xml,3520 Farum,Kassemosevej 16a,2670 Greve,Ole Larsensvej 1,Regnskabsklasse B,2016-09-18,2016-09-18,28849532.0,33883889.0,Ãrsrapport,Per Eriksen,Per Eriksen,Lyngen Ejendomme Holding ApS,XBRL Takeoff,0.0,0.0,Hjemsted - FuresÃ¸ kommune,2016-04-30,2015-05-01,0.0,Ingen bistand,urn:ofk:oid:22978170,indberetninger-20180424,2.5118406,28849532.0,,2018-03-28T20:23:59.025Z,2016-09-20T06:56:46.181Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BE-19-ME,2016-09-20T06:56:46.489Z,,,,,,,,,,,
28849532,2014-05-01,2015-04-30,ctx35,,http://regnskaber.virk.dk/23594882/ZG9rdW1lbnRsYWdlcjovLzAzL2QwLzFjLzk1LzQzLzE0ODYtNGI0OC1iYzdiLWZjMzFiMzk2Y2FmZA.pdf,http://regnskaber.virk.dk/23594882/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzZjLzk4LzYwLzIzNjEtNDc3Ni1iZWFjLWM4MDc5MGRhODExYw.xml,3520 Farum,Kassemosevej 16a,2670 Greve,Ole Larsensvej 1,Regnskabsklasse B,2016-09-18,2016-09-18,28849532.0,33883889.0,Ãrsrapport,Per Eriksen,Per Eriksen,Lyngen Ejendomme Holding ApS,XBRL Takeoff,0.0,,Hjemsted - FuresÃ¸ kommune,2016-04-30,2015-05-01,,Ingen bistand,urn:ofk:oid:22978170,indberetninger-20180424,2.5118406,28849532.0,,2018-03-28T20:23:59.025Z,2016-09-20T06:56:46.181Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BE-19-ME,2016-09-20T06:56:46.489Z,,,,,,,,,,,
28849532,2014-05-01,2015-04-30,ctx37,,http://regnskaber.virk.dk/23594882/ZG9rdW1lbnRsYWdlcjovLzAzL2QwLzFjLzk1LzQzLzE0ODYtNGI0OC1iYzdiLWZjMzFiMzk2Y2FmZA.pdf,http://regnskaber.virk.dk/23594882/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzZjLzk4LzYwLzIzNjEtNDc3Ni1iZWFjLWM4MDc5MGRhODExYw.xml,3520 Farum,Kassemosevej 16a,2670 Greve,Ole Larsensvej 1,Regnskabsklasse B,2016-09-18,2016-09-18,28849532.0,33883889.0,Ãrsrapport,Per Eriksen,Per Eriksen,Lyngen Ejendomme Holding ApS,XBRL Takeoff,0.0,,Hjemsted - FuresÃ¸ kommune,2016-04-30,2015-05-01,,Ingen bistand,urn:ofk:oid:22978170,indberetninger-20180424,2.5118406,28849532.0,,2018-03-28T20:23:59.025Z,2016-09-20T06:56:46.181Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BE-19-ME,2016-09-20T06:56:46.489Z,,,,,,,,,,,
28849532,2015-04-30,2015-04-30,ctx39,,http://regnskaber.virk.dk/23594882/ZG9rdW1lbnRsYWdlcjovLzAzL2QwLzFjLzk1LzQzLzE0ODYtNGI0OC1iYzdiLWZjMzFiMzk2Y2FmZA.pdf,http://regnskaber.virk.dk/23594882/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzZjLzk4LzYwLzIzNjEtNDc3Ni1iZWFjLWM4MDc5MGRhODExYw.xml,3520 Farum,Kassemosevej 16a,2670 Greve,Ole Larsensvej 1,Regnskabsklasse B,2016-09-18,2016-09-18,28849532.0,33883889.0,Ãrsrapport,Per Eriksen,Per Eriksen,Lyngen Ejendomme Holding ApS,XBRL Takeoff,,,Hjemsted - FuresÃ¸ kommune,2016-04-30,2015-05-01,,Ingen bistand,urn:ofk:oid:22978170,indberetninger-20180424,2.5118406,28849532.0,,2018-03-28T20:23:59.025Z,2016-09-20T06:56:46.181Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BE-19-ME,2016-09-20T06:56:46.489Z,192600.0,90000.0,96156.0,192600.0,96444.0,193600.0,192600.0,96444.0,6156.0,192600.0,96444.0
28849532,2015-05-01,2016-04-30,ctx29,,http://regnskaber.virk.dk/23594882/ZG9rdW1lbnRsYWdlcjovLzAzL2QwLzFjLzk1LzQzLzE0ODYtNGI0OC1iYzdiLWZjMzFiMzk2Y2FmZA.pdf,http://regnskaber.virk.dk/23594882/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzZjLzk4LzYwLzIzNjEtNDc3Ni1iZWFjLWM4MDc5MGRhODExYw.xml,3520 Farum,Kassemosevej 16a,2670 Greve,Ole Larsensvej 1,Regnskabsklasse B,2016-09-18,2016-09-18,28849532.0,33883889.0,Ãrsrapport,Per Eriksen,Per Eriksen,Lyngen Ejendomme Holding ApS,XBRL Takeoff,0.0,0.0,Hjemsted - FuresÃ¸ kommune,2016-04-30,2015-05-01,0.0,Ingen bistand,urn:ofk:oid:22978170,indberetninger-20180424,2.5118406,28849532.0,,2018-03-28T20:23:59.025Z,2016-09-20T06:56:46.181Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BE-19-ME,2016-09-20T06:56:46.489Z,,,,,,,,,,,
28849532,2015-05-01,2016-04-30,ctx30,,http://regnskaber.virk.dk/23594882/ZG9rdW1lbnRsYWdlcjovLzAzL2QwLzFjLzk1LzQzLzE0ODYtNGI0OC1iYzdiLWZjMzFiMzk2Y2FmZA.pdf,http://regnskaber.virk.dk/23594882/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzZjLzk4LzYwLzIzNjEtNDc3Ni1iZWFjLWM4MDc5MGRhODExYw.xml,3520 Farum,Kassemosevej 16a,2670 Greve,Ole Larsensvej 1,Regnskabsklasse B,2016-09-18,2016-09-18,28849532.0,33883889.0,Ãrsrapport,Per Eriksen,Per Eriksen,Lyngen Ejendomme Holding ApS,XBRL Takeoff,,,Hjemsted - FuresÃ¸ kommune,2016-04-30,2015-05-01,,Ingen bistand,urn:ofk:oid:22978170,indberetninger-20180424,2.5118406,28849532.0,,2018-03-28T20:23:59.025Z,2016-09-20T06:56:46.181Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BE-19-ME,2016-09-20T06:56:46.489Z,,,,,,,,,,,
28849532,2015-05-01,2016-04-30,ctx31,,http://regnskaber.virk.dk/23594882/ZG9rdW1lbnRsYWdlcjovLzAzL2QwLzFjLzk1LzQzLzE0ODYtNGI0OC1iYzdiLWZjMzFiMzk2Y2FmZA.pdf,http://regnskaber.virk.dk/23594882/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzZjLzk4LzYwLzIzNjEtNDc3Ni1iZWFjLWM4MDc5MGRhODExYw.xml,3520 Farum,Kassemosevej 16a,2670 Greve,Ole Larsensvej 1,Regnskabsklasse B,2016-09-18,2016-09-18,28849532.0,33883889.0,Ãrsrapport,Per Eriksen,Per Eriksen,Lyngen Ejendomme Holding ApS,XBRL Takeoff,,,Hjemsted - FuresÃ¸ kommune,2016-04-30,2015-05-01,,Ingen bistand,urn:ofk:oid:22978170,indberetninger-20180424,2.5118406,28849532.0,,2018-03-28T20:23:59.025Z,2016-09-20T06:56:46.181Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BE-19-ME,2016-09-20T06:56:46.489Z,,,,,,,,,,,
28849532,2015-05-01,2016-04-30,ctx32,,http://regnskaber.virk.dk/23594882/ZG9rdW1lbnRsYWdlcjovLzAzL2QwLzFjLzk1LzQzLzE0ODYtNGI0OC1iYzdiLWZjMzFiMzk2Y2FmZA.pdf,http://regnskaber.virk.dk/23594882/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzZjLzk4LzYwLzIzNjEtNDc3Ni1iZWFjLWM4MDc5MGRhODExYw.xml,3520 Farum,Kassemosevej 16a,2670 Greve,Ole Larsensvej 1,Regnskabsklasse B,2016-09-18,2016-09-18,28849532.0,33883889.0,Ãrsrapport,Per Eriksen,Per Eriksen,Lyngen Ejendomme Holding ApS,XBRL Takeoff,,,Hjemsted - FuresÃ¸ kommune,2016-04-30,2015-05-01,,Ingen bistand,urn:ofk:oid:22978170,indberetninger-20180424,2.5118406,28849532.0,,2018-03-28T20:23:59.025Z,2016-09-20T06:56:46.181Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BE-19-ME,2016-09-20T06:56:46.489Z,,,,,,,,,,,
28849532,2015-05-01,2016-04-30,ctx34,,http://regnskaber.virk.dk/23594882/ZG9rdW1lbnRsYWdlcjovLzAzL2QwLzFjLzk1LzQzLzE0ODYtNGI0OC1iYzdiLWZjMzFiMzk2Y2FmZA.pdf,http://regnskaber.virk.dk/23594882/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzZjLzk4LzYwLzIzNjEtNDc3Ni1iZWFjLWM4MDc5MGRhODExYw.xml,3520 Farum,Kassemosevej 16a,2670 Greve,Ole Larsensvej 1,Regnskabsklasse B,2016-09-18,2016-09-18,28849532.0,33883889.0,Ãrsrapport,Per Eriksen,Per Eriksen,Lyngen Ejendomme Holding ApS,XBRL Takeoff,0.0,,Hjemsted - FuresÃ¸ kommune,2016-04-30,2015-05-01,,Ingen bistand,urn:ofk:oid:22978170,indberetninger-20180424,2.5118406,28849532.0,,2018-03-28T20:23:59.025Z,2016-09-20T06:56:46.181Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BE-19-ME,2016-09-20T06:56:46.489Z,,,,,,,,,,,
28849532,2015-05-01,2016-04-30,ctx36,,http://regnskaber.virk.dk/23594882/ZG9rdW1lbnRsYWdlcjovLzAzL2QwLzFjLzk1LzQzLzE0ODYtNGI0OC1iYzdiLWZjMzFiMzk2Y2FmZA.pdf,http://regnskaber.virk.dk/23594882/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzZjLzk4LzYwLzIzNjEtNDc3Ni1iZWFjLWM4MDc5MGRhODExYw.xml,3520 Farum,Kassemosevej 16a,2670 Greve,Ole Larsensvej 1,Regnskabsklasse B,2016-09-18,2016-09-18,28849532.0,33883889.0,Ãrsrapport,Per Eriksen,Per Eriksen,Lyngen Ejendomme Holding ApS,XBRL Takeoff,0.0,,Hjemsted - FuresÃ¸ kommune,2016-04-30,2015-05-01,,Ingen bistand,urn:ofk:oid:22978170,indberetninger-20180424,2.5118406,28849532.0,,2018-03-28T20:23:59.025Z,2016-09-20T06:56:46.181Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BE-19-ME,2016-09-20T06:56:46.489Z,,,,,,,,,,,
