entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfEffectOfDerogationFromProvisionsOfDanishFinancialStatementsActOnAssetsLiabilitiesEquityFinancialPositionAndResults,DescriptionOfPrimaryActivitiesOfEntity,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherExternalExpenses,OtherFinanceIncome,OtherOperatingIncome,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RestOfOtherFinanceExpenses,TaxExpense,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,MortgageDebt,NoncurrentAssets,OtherPayables,OtherShorttermReceivables,PayablesToGroupEnterprises,ProposedDividend,RetainedEarnings,ShorttermInvestmentsInAssociates,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,TaxPayablesToGroupEnterprises,NameAndSurnameOfMemberOfExecutiveBoard
28849532,2011-05-01,2012-04-30,ctx30,http://regnskaber.virk.dk/23594882/Y3ZyLmRrOi8vcGRmcy8yODg0OTUzMjtBcFMzNTA5MjU7MjAxMjA1MDE7MjAxMzA0MzA7UjtS.pdf,http://regnskaber.virk.dk/23594882/Y3ZyLmRrOi8veGJybHMvWC00REU0RDRDQi0yMDEzMTAxN18xMTAyNDVfMDgw.xml,3520 Farum,Kassemosevej 16a,2670 Greve,Ole Larsensvej 1,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, sÃ¥ledes at Ã¥rsrapporten giver et retvisende billede af selskabets aktiver og passiver, finansielle stilling samt resultat.",Selskabet har fravalgt revision. Ledelsen anser betingelserne for opfyldt herfor.,2013-10-08,2013-10-09,Ãrsrapporten er opstillet i overensstemmelse med de i Ã¥rsregnskabsloven nÃ¦vnte bestemmelser for virksomheder i regnskabsklasse B.,Selskabets aktiviteter er investeringer.,0.0,-15000.0,28849532.0,33883889.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2012/13 for Lyngen Ejendomme Holding ApS.,5666116.0,Ãrsrapport,Per Eriksen,Lyngen Ejendomme Holding ApS,XBRL Takeoff ApS,-15000.0,27500.0,0.0,5674661.0,5677486.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hjemsted - FuresÃ¸ kommune,2013-04-30,2012-05-01,-1130.0,-2825.0,urn:ofk:oid:16823354,indberetninger-20180424,2.5122902000000003,28849532.0,,2018-04-01T14:45:58.296Z,2013-10-17T22:00:00.000Z,regnskab,0.0,,2013-04-30,2012-05-01,13-223.372,2013-10-17T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,
28849532,2011-05-01,2012-04-30,ctx32,http://regnskaber.virk.dk/23594882/Y3ZyLmRrOi8vcGRmcy8yODg0OTUzMjtBcFMzNTA5MjU7MjAxMjA1MDE7MjAxMzA0MzA7UjtS.pdf,http://regnskaber.virk.dk/23594882/Y3ZyLmRrOi8veGJybHMvWC00REU0RDRDQi0yMDEzMTAxN18xMTAyNDVfMDgw.xml,3520 Farum,Kassemosevej 16a,2670 Greve,Ole Larsensvej 1,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, sÃ¥ledes at Ã¥rsrapporten giver et retvisende billede af selskabets aktiver og passiver, finansielle stilling samt resultat.",Selskabet har fravalgt revision. Ledelsen anser betingelserne for opfyldt herfor.,2013-10-08,2013-10-09,Ãrsrapporten er opstillet i overensstemmelse med de i Ã¥rsregnskabsloven nÃ¦vnte bestemmelser for virksomheder i regnskabsklasse B.,Selskabets aktiviteter er investeringer.,,,28849532.0,33883889.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2012/13 for Lyngen Ejendomme Holding ApS.,,Ãrsrapport,Per Eriksen,Lyngen Ejendomme Holding ApS,XBRL Takeoff ApS,,,,5674661.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hjemsted - FuresÃ¸ kommune,2013-04-30,2012-05-01,,,urn:ofk:oid:16823354,indberetninger-20180424,2.5122902000000003,28849532.0,,2018-04-01T14:45:58.296Z,2013-10-17T22:00:00.000Z,regnskab,0.0,,2013-04-30,2012-05-01,13-223.372,2013-10-17T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,
28849532,2011-05-01,2012-04-30,ctx34,http://regnskaber.virk.dk/23594882/Y3ZyLmRrOi8vcGRmcy8yODg0OTUzMjtBcFMzNTA5MjU7MjAxMjA1MDE7MjAxMzA0MzA7UjtS.pdf,http://regnskaber.virk.dk/23594882/Y3ZyLmRrOi8veGJybHMvWC00REU0RDRDQi0yMDEzMTAxN18xMTAyNDVfMDgw.xml,3520 Farum,Kassemosevej 16a,2670 Greve,Ole Larsensvej 1,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, sÃ¥ledes at Ã¥rsrapporten giver et retvisende billede af selskabets aktiver og passiver, finansielle stilling samt resultat.",Selskabet har fravalgt revision. Ledelsen anser betingelserne for opfyldt herfor.,2013-10-08,2013-10-09,Ãrsrapporten er opstillet i overensstemmelse med de i Ã¥rsregnskabsloven nÃ¦vnte bestemmelser for virksomheder i regnskabsklasse B.,Selskabets aktiviteter er investeringer.,,,28849532.0,33883889.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2012/13 for Lyngen Ejendomme Holding ApS.,,Ãrsrapport,Per Eriksen,Lyngen Ejendomme Holding ApS,XBRL Takeoff ApS,,,,5674661.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hjemsted - FuresÃ¸ kommune,2013-04-30,2012-05-01,,,urn:ofk:oid:16823354,indberetninger-20180424,2.5122902000000003,28849532.0,,2018-04-01T14:45:58.296Z,2013-10-17T22:00:00.000Z,regnskab,0.0,,2013-04-30,2012-05-01,13-223.372,2013-10-17T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,
28849532,2012-04-30,2012-04-30,ctx36,http://regnskaber.virk.dk/23594882/Y3ZyLmRrOi8vcGRmcy8yODg0OTUzMjtBcFMzNTA5MjU7MjAxMjA1MDE7MjAxMzA0MzA7UjtS.pdf,http://regnskaber.virk.dk/23594882/Y3ZyLmRrOi8veGJybHMvWC00REU0RDRDQi0yMDEzMTAxN18xMTAyNDVfMDgw.xml,3520 Farum,Kassemosevej 16a,2670 Greve,Ole Larsensvej 1,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, sÃ¥ledes at Ã¥rsrapporten giver et retvisende billede af selskabets aktiver og passiver, finansielle stilling samt resultat.",Selskabet har fravalgt revision. Ledelsen anser betingelserne for opfyldt herfor.,2013-10-08,2013-10-09,Ãrsrapporten er opstillet i overensstemmelse med de i Ã¥rsregnskabsloven nÃ¦vnte bestemmelser for virksomheder i regnskabsklasse B.,Selskabets aktiviteter er investeringer.,,,28849532.0,33883889.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2012/13 for Lyngen Ejendomme Holding ApS.,,Ãrsrapport,Per Eriksen,Lyngen Ejendomme Holding ApS,XBRL Takeoff ApS,,,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hjemsted - FuresÃ¸ kommune,2013-04-30,2012-05-01,,,urn:ofk:oid:16823354,indberetninger-20180424,2.5122902000000003,28849532.0,,2018-04-01T14:45:58.296Z,2013-10-17T22:00:00.000Z,regnskab,0.0,,2013-04-30,2012-05-01,13-223.372,2013-10-17T22:00:00.000Z,96156.0,96156.0,90000.0,96156.0,0.0,96156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6156.0,0.0,0.0,0.0,0.0,
28849532,2012-05-01,2013-04-30,ctx29,http://regnskaber.virk.dk/23594882/Y3ZyLmRrOi8vcGRmcy8yODg0OTUzMjtBcFMzNTA5MjU7MjAxMjA1MDE7MjAxMzA0MzA7UjtS.pdf,http://regnskaber.virk.dk/23594882/Y3ZyLmRrOi8veGJybHMvWC00REU0RDRDQi0yMDEzMTAxN18xMTAyNDVfMDgw.xml,3520 Farum,Kassemosevej 16a,2670 Greve,Ole Larsensvej 1,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, sÃ¥ledes at Ã¥rsrapporten giver et retvisende billede af selskabets aktiver og passiver, finansielle stilling samt resultat.",Selskabet har fravalgt revision. Ledelsen anser betingelserne for opfyldt herfor.,2013-10-08,2013-10-09,Ãrsrapporten er opstillet i overensstemmelse med de i Ã¥rsregnskabsloven nÃ¦vnte bestemmelser for virksomheder i regnskabsklasse B.,Selskabets aktiviteter er investeringer.,0.0,0.0,28849532.0,33883889.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2012/13 for Lyngen Ejendomme Holding ApS.,0.0,Ãrsrapport,Per Eriksen,Lyngen Ejendomme Holding ApS,XBRL Takeoff ApS,0.0,0.0,0.0,0.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hjemsted - FuresÃ¸ kommune,2013-04-30,2012-05-01,0.0,0.0,urn:ofk:oid:16823354,indberetninger-20180424,2.5122902000000003,28849532.0,,2018-04-01T14:45:58.296Z,2013-10-17T22:00:00.000Z,regnskab,0.0,,2013-04-30,2012-05-01,13-223.372,2013-10-17T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,
28849532,2012-05-01,2013-04-30,ctx31,http://regnskaber.virk.dk/23594882/Y3ZyLmRrOi8vcGRmcy8yODg0OTUzMjtBcFMzNTA5MjU7MjAxMjA1MDE7MjAxMzA0MzA7UjtS.pdf,http://regnskaber.virk.dk/23594882/Y3ZyLmRrOi8veGJybHMvWC00REU0RDRDQi0yMDEzMTAxN18xMTAyNDVfMDgw.xml,3520 Farum,Kassemosevej 16a,2670 Greve,Ole Larsensvej 1,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, sÃ¥ledes at Ã¥rsrapporten giver et retvisende billede af selskabets aktiver og passiver, finansielle stilling samt resultat.",Selskabet har fravalgt revision. Ledelsen anser betingelserne for opfyldt herfor.,2013-10-08,2013-10-09,Ãrsrapporten er opstillet i overensstemmelse med de i Ã¥rsregnskabsloven nÃ¦vnte bestemmelser for virksomheder i regnskabsklasse B.,Selskabets aktiviteter er investeringer.,,,28849532.0,33883889.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2012/13 for Lyngen Ejendomme Holding ApS.,,Ãrsrapport,Per Eriksen,Lyngen Ejendomme Holding ApS,XBRL Takeoff ApS,,,,0.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hjemsted - FuresÃ¸ kommune,2013-04-30,2012-05-01,,,urn:ofk:oid:16823354,indberetninger-20180424,2.5122902000000003,28849532.0,,2018-04-01T14:45:58.296Z,2013-10-17T22:00:00.000Z,regnskab,0.0,,2013-04-30,2012-05-01,13-223.372,2013-10-17T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,
28849532,2012-05-01,2013-04-30,ctx33,http://regnskaber.virk.dk/23594882/Y3ZyLmRrOi8vcGRmcy8yODg0OTUzMjtBcFMzNTA5MjU7MjAxMjA1MDE7MjAxMzA0MzA7UjtS.pdf,http://regnskaber.virk.dk/23594882/Y3ZyLmRrOi8veGJybHMvWC00REU0RDRDQi0yMDEzMTAxN18xMTAyNDVfMDgw.xml,3520 Farum,Kassemosevej 16a,2670 Greve,Ole Larsensvej 1,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, sÃ¥ledes at Ã¥rsrapporten giver et retvisende billede af selskabets aktiver og passiver, finansielle stilling samt resultat.",Selskabet har fravalgt revision. Ledelsen anser betingelserne for opfyldt herfor.,2013-10-08,2013-10-09,Ãrsrapporten er opstillet i overensstemmelse med de i Ã¥rsregnskabsloven nÃ¦vnte bestemmelser for virksomheder i regnskabsklasse B.,Selskabets aktiviteter er investeringer.,,,28849532.0,33883889.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2012/13 for Lyngen Ejendomme Holding ApS.,,Ãrsrapport,Per Eriksen,Lyngen Ejendomme Holding ApS,XBRL Takeoff ApS,,,,0.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hjemsted - FuresÃ¸ kommune,2013-04-30,2012-05-01,,,urn:ofk:oid:16823354,indberetninger-20180424,2.5122902000000003,28849532.0,,2018-04-01T14:45:58.296Z,2013-10-17T22:00:00.000Z,regnskab,0.0,,2013-04-30,2012-05-01,13-223.372,2013-10-17T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,
28849532,2013-01-01,2013-12-31,ctx37,http://regnskaber.virk.dk/23594882/Y3ZyLmRrOi8vcGRmcy8yODg0OTUzMjtBcFMzNTA5MjU7MjAxMjA1MDE7MjAxMzA0MzA7UjtS.pdf,http://regnskaber.virk.dk/23594882/Y3ZyLmRrOi8veGJybHMvWC00REU0RDRDQi0yMDEzMTAxN18xMTAyNDVfMDgw.xml,3520 Farum,Kassemosevej 16a,2670 Greve,Ole Larsensvej 1,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, sÃ¥ledes at Ã¥rsrapporten giver et retvisende billede af selskabets aktiver og passiver, finansielle stilling samt resultat.",Selskabet har fravalgt revision. Ledelsen anser betingelserne for opfyldt herfor.,2013-10-08,2013-10-09,Ãrsrapporten er opstillet i overensstemmelse med de i Ã¥rsregnskabsloven nÃ¦vnte bestemmelser for virksomheder i regnskabsklasse B.,Selskabets aktiviteter er investeringer.,,,28849532.0,33883889.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2012/13 for Lyngen Ejendomme Holding ApS.,,Ãrsrapport,Per Eriksen,Lyngen Ejendomme Holding ApS,XBRL Takeoff ApS,,,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hjemsted - FuresÃ¸ kommune,2013-04-30,2012-05-01,,,urn:ofk:oid:16823354,indberetninger-20180424,2.5122902000000003,28849532.0,,2018-04-01T14:45:58.296Z,2013-10-17T22:00:00.000Z,regnskab,0.0,,2013-04-30,2012-05-01,13-223.372,2013-10-17T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,
28849532,2013-01-01,2013-12-31,ctx38,http://regnskaber.virk.dk/23594882/Y3ZyLmRrOi8vcGRmcy8yODg0OTUzMjtBcFMzNTA5MjU7MjAxMjA1MDE7MjAxMzA0MzA7UjtS.pdf,http://regnskaber.virk.dk/23594882/Y3ZyLmRrOi8veGJybHMvWC00REU0RDRDQi0yMDEzMTAxN18xMTAyNDVfMDgw.xml,3520 Farum,Kassemosevej 16a,2670 Greve,Ole Larsensvej 1,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, sÃ¥ledes at Ã¥rsrapporten giver et retvisende billede af selskabets aktiver og passiver, finansielle stilling samt resultat.",Selskabet har fravalgt revision. Ledelsen anser betingelserne for opfyldt herfor.,2013-10-08,2013-10-09,Ãrsrapporten er opstillet i overensstemmelse med de i Ã¥rsregnskabsloven nÃ¦vnte bestemmelser for virksomheder i regnskabsklasse B.,Selskabets aktiviteter er investeringer.,,,28849532.0,33883889.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2012/13 for Lyngen Ejendomme Holding ApS.,,Ãrsrapport,Per Eriksen,Lyngen Ejendomme Holding ApS,XBRL Takeoff ApS,,,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hjemsted - FuresÃ¸ kommune,2013-04-30,2012-05-01,,,urn:ofk:oid:16823354,indberetninger-20180424,2.5122902000000003,28849532.0,,2018-04-01T14:45:58.296Z,2013-10-17T22:00:00.000Z,regnskab,0.0,,2013-04-30,2012-05-01,13-223.372,2013-10-17T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,
28849532,2013-04-30,2013-04-30,ctx35,http://regnskaber.virk.dk/23594882/Y3ZyLmRrOi8vcGRmcy8yODg0OTUzMjtBcFMzNTA5MjU7MjAxMjA1MDE7MjAxMzA0MzA7UjtS.pdf,http://regnskaber.virk.dk/23594882/Y3ZyLmRrOi8veGJybHMvWC00REU0RDRDQi0yMDEzMTAxN18xMTAyNDVfMDgw.xml,3520 Farum,Kassemosevej 16a,2670 Greve,Ole Larsensvej 1,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, sÃ¥ledes at Ã¥rsrapporten giver et retvisende billede af selskabets aktiver og passiver, finansielle stilling samt resultat.",Selskabet har fravalgt revision. Ledelsen anser betingelserne for opfyldt herfor.,2013-10-08,2013-10-09,Ãrsrapporten er opstillet i overensstemmelse med de i Ã¥rsregnskabsloven nÃ¦vnte bestemmelser for virksomheder i regnskabsklasse B.,Selskabets aktiviteter er investeringer.,,,28849532.0,33883889.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2012/13 for Lyngen Ejendomme Holding ApS.,,Ãrsrapport,Per Eriksen,Lyngen Ejendomme Holding ApS,XBRL Takeoff ApS,,,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hjemsted - FuresÃ¸ kommune,2013-04-30,2012-05-01,,,urn:ofk:oid:16823354,indberetninger-20180424,2.5122902000000003,28849532.0,,2018-04-01T14:45:58.296Z,2013-10-17T22:00:00.000Z,regnskab,0.0,,2013-04-30,2012-05-01,13-223.372,2013-10-17T22:00:00.000Z,1512000.0,0.0,90000.0,0.0,0.0,96156.0,1415844.0,1512000.0,0.0,1512000.0,0.0,0.0,1415844.0,0.0,6156.0,1512000.0,1415844.0,0.0,0.0,
