entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedRevaluationsOfInvestments,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddresseeOfAuditorsReportOnOtherReport,Assets,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,ContributedCapital,CurrentAssets,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DisposalsOfInvestments,Dividend,Equity,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnTypeOfSubmittedReport,InvestmentsGross,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,NoncurrentAssets,OtherExternalExpenses,OtherLongtermInvestments,OtherShorttermReceivables,PlaceOfSignatureOfStatement,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ProposedDividendRecognisedInEquity,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RetainedEarnings,ReversalsOfInvestmentsOfPriorYearsRevaluations,SharePremium,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,ShorttermTradePayables,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss
37459127,2014-12-31,2014-12-31,c4,,http://regnskaber.virk.dk/72195473/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzQ4L2MxLzkyL2NkMTAtNGFiMS05NWVlLWIwMWQwMjU3MmEyNQ.pdf,http://regnskaber.virk.dk/72195473/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzY0Lzg5L2I0L2IyOGEtNDE5MS1iMzk0LWYyNGMzMDFkODlmZA.xml,146603.0,BÃ¸rkop,7080.0,5.0,Toftevej,"7000, Fredericia",kapitalejeren,261674.0,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,50000.0,6738.0,2016-03-04,2016-03-04,2016-03-21,108333.0,101200.0,245377.0,-2000.0,37459127.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for BMH Holding Fredericia ApS.,302738.0,Ãrsrapport,108333.0,261674.0,16297.0,254936.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Birgitte Hedensted,Birgitte Hedensted,BMH Holding Fredericia ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",254936.0,2000.0,254936.0,0.0,BÃ¸rkop,300738.0,-2000.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2015-12-31,2015-01-01,0.0,146603.0,195377.0,16297.0,16130.0,6738.0,3528.0,3210.0,167.0,2016-03-04,Fredericia,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22137678,indberetninger-20180424,2.5118437,37459127.0,,2018-03-29T06:41:10.631Z,2016-03-22T08:55:45.727Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AS-73-LT,2016-03-22T08:55:45.866Z,
37459127,2015-01-01,2015-01-01,c136,,http://regnskaber.virk.dk/72195473/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzQ4L2MxLzkyL2NkMTAtNGFiMS05NWVlLWIwMWQwMjU3MmEyNQ.pdf,http://regnskaber.virk.dk/72195473/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzY0Lzg5L2I0L2IyOGEtNDE5MS1iMzk0LWYyNGMzMDFkODlmZA.xml,146603.0,BÃ¸rkop,7080.0,5.0,Toftevej,"7000, Fredericia",kapitalejeren,,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,,,2016-03-04,2016-03-04,2016-03-21,108333.0,101200.0,,-2000.0,37459127.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for BMH Holding Fredericia ApS.,302738.0,Ãrsrapport,108333.0,,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Birgitte Hedensted,Birgitte Hedensted,BMH Holding Fredericia ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",,2000.0,,,BÃ¸rkop,300738.0,-2000.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2015-12-31,2015-01-01,,146603.0,,,,,,,,2016-03-04,Fredericia,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22137678,indberetninger-20180424,2.5118437,37459127.0,,2018-03-29T06:41:10.631Z,2016-03-22T08:55:45.727Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AS-73-LT,2016-03-22T08:55:45.866Z,
37459127,2015-01-01,2015-01-01,c181,,http://regnskaber.virk.dk/72195473/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzQ4L2MxLzkyL2NkMTAtNGFiMS05NWVlLWIwMWQwMjU3MmEyNQ.pdf,http://regnskaber.virk.dk/72195473/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzY0Lzg5L2I0L2IyOGEtNDE5MS1iMzk0LWYyNGMzMDFkODlmZA.xml,146603.0,BÃ¸rkop,7080.0,5.0,Toftevej,"7000, Fredericia",kapitalejeren,,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,,,2016-03-04,2016-03-04,2016-03-21,108333.0,101200.0,50000.0,-2000.0,37459127.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for BMH Holding Fredericia ApS.,302738.0,Ãrsrapport,108333.0,,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Birgitte Hedensted,Birgitte Hedensted,BMH Holding Fredericia ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",,2000.0,,,BÃ¸rkop,300738.0,-2000.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2015-12-31,2015-01-01,,146603.0,,,,,,,,2016-03-04,Fredericia,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22137678,indberetninger-20180424,2.5118437,37459127.0,,2018-03-29T06:41:10.631Z,2016-03-22T08:55:45.727Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AS-73-LT,2016-03-22T08:55:45.866Z,
37459127,2015-01-01,2015-01-01,c184,,http://regnskaber.virk.dk/72195473/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzQ4L2MxLzkyL2NkMTAtNGFiMS05NWVlLWIwMWQwMjU3MmEyNQ.pdf,http://regnskaber.virk.dk/72195473/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzY0Lzg5L2I0L2IyOGEtNDE5MS1iMzk0LWYyNGMzMDFkODlmZA.xml,146603.0,BÃ¸rkop,7080.0,5.0,Toftevej,"7000, Fredericia",kapitalejeren,,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,,,2016-03-04,2016-03-04,2016-03-21,108333.0,101200.0,195377.0,-2000.0,37459127.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for BMH Holding Fredericia ApS.,302738.0,Ãrsrapport,108333.0,,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Birgitte Hedensted,Birgitte Hedensted,BMH Holding Fredericia ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",,2000.0,,,BÃ¸rkop,300738.0,-2000.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2015-12-31,2015-01-01,,146603.0,,,,,,,,2016-03-04,Fredericia,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22137678,indberetninger-20180424,2.5118437,37459127.0,,2018-03-29T06:41:10.631Z,2016-03-22T08:55:45.727Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AS-73-LT,2016-03-22T08:55:45.866Z,
37459127,2015-01-01,2015-12-31,c1,,http://regnskaber.virk.dk/72195473/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzQ4L2MxLzkyL2NkMTAtNGFiMS05NWVlLWIwMWQwMjU3MmEyNQ.pdf,http://regnskaber.virk.dk/72195473/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzY0Lzg5L2I0L2IyOGEtNDE5MS1iMzk0LWYyNGMzMDFkODlmZA.xml,146603.0,BÃ¸rkop,7080.0,5.0,Toftevej,"7000, Fredericia",kapitalejeren,,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,,,2016-03-04,2016-03-04,2016-03-21,108333.0,101200.0,,-2000.0,37459127.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for BMH Holding Fredericia ApS.,302738.0,Ãrsrapport,108333.0,,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Birgitte Hedensted,Birgitte Hedensted,BMH Holding Fredericia ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",,2000.0,,,BÃ¸rkop,300738.0,-2000.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2015-12-31,2015-01-01,,146603.0,,,,,,,,2016-03-04,Fredericia,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22137678,indberetninger-20180424,2.5118437,37459127.0,,2018-03-29T06:41:10.631Z,2016-03-22T08:55:45.727Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AS-73-LT,2016-03-22T08:55:45.866Z,300738.0
37459127,2015-01-01,2015-12-31,c108,,http://regnskaber.virk.dk/72195473/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzQ4L2MxLzkyL2NkMTAtNGFiMS05NWVlLWIwMWQwMjU3MmEyNQ.pdf,http://regnskaber.virk.dk/72195473/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzY0Lzg5L2I0L2IyOGEtNDE5MS1iMzk0LWYyNGMzMDFkODlmZA.xml,146603.0,BÃ¸rkop,7080.0,5.0,Toftevej,"7000, Fredericia",kapitalejeren,,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,,,2016-03-04,2016-03-04,2016-03-21,108333.0,101200.0,,-2000.0,37459127.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for BMH Holding Fredericia ApS.,302738.0,Ãrsrapport,108333.0,,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Birgitte Hedensted,Birgitte Hedensted,BMH Holding Fredericia ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",,2000.0,,,BÃ¸rkop,300738.0,-2000.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2015-12-31,2015-01-01,,146603.0,,,,,,,,2016-03-04,Fredericia,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22137678,indberetninger-20180424,2.5118437,37459127.0,,2018-03-29T06:41:10.631Z,2016-03-22T08:55:45.727Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AS-73-LT,2016-03-22T08:55:45.866Z,101200.0
37459127,2015-01-01,2015-12-31,c122,,http://regnskaber.virk.dk/72195473/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzQ4L2MxLzkyL2NkMTAtNGFiMS05NWVlLWIwMWQwMjU3MmEyNQ.pdf,http://regnskaber.virk.dk/72195473/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzY0Lzg5L2I0L2IyOGEtNDE5MS1iMzk0LWYyNGMzMDFkODlmZA.xml,146603.0,BÃ¸rkop,7080.0,5.0,Toftevej,"7000, Fredericia",kapitalejeren,,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,,,2016-03-04,2016-03-04,2016-03-21,108333.0,101200.0,,-2000.0,37459127.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for BMH Holding Fredericia ApS.,302738.0,Ãrsrapport,108333.0,,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Birgitte Hedensted,Birgitte Hedensted,BMH Holding Fredericia ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",,2000.0,,,BÃ¸rkop,300738.0,-2000.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2015-12-31,2015-01-01,,146603.0,,,,,,,,2016-03-04,Fredericia,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22137678,indberetninger-20180424,2.5118437,37459127.0,,2018-03-29T06:41:10.631Z,2016-03-22T08:55:45.727Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AS-73-LT,2016-03-22T08:55:45.866Z,199538.0
37459127,2015-01-01,2015-12-31,c137,,http://regnskaber.virk.dk/72195473/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzQ4L2MxLzkyL2NkMTAtNGFiMS05NWVlLWIwMWQwMjU3MmEyNQ.pdf,http://regnskaber.virk.dk/72195473/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzY0Lzg5L2I0L2IyOGEtNDE5MS1iMzk0LWYyNGMzMDFkODlmZA.xml,146603.0,BÃ¸rkop,7080.0,5.0,Toftevej,"7000, Fredericia",kapitalejeren,,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,,,2016-03-04,2016-03-04,2016-03-21,108333.0,101200.0,,-2000.0,37459127.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for BMH Holding Fredericia ApS.,302738.0,Ãrsrapport,108333.0,,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Birgitte Hedensted,Birgitte Hedensted,BMH Holding Fredericia ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",,2000.0,,,BÃ¸rkop,300738.0,-2000.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2015-12-31,2015-01-01,,146603.0,,,,,,,,2016-03-04,Fredericia,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22137678,indberetninger-20180424,2.5118437,37459127.0,,2018-03-29T06:41:10.631Z,2016-03-22T08:55:45.727Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AS-73-LT,2016-03-22T08:55:45.866Z,
37459127,2015-01-01,2015-12-31,c200,,http://regnskaber.virk.dk/72195473/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzQ4L2MxLzkyL2NkMTAtNGFiMS05NWVlLWIwMWQwMjU3MmEyNQ.pdf,http://regnskaber.virk.dk/72195473/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzY0Lzg5L2I0L2IyOGEtNDE5MS1iMzk0LWYyNGMzMDFkODlmZA.xml,146603.0,BÃ¸rkop,7080.0,5.0,Toftevej,"7000, Fredericia",kapitalejeren,,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,,,2016-03-04,2016-03-04,2016-03-21,108333.0,101200.0,,-2000.0,37459127.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for BMH Holding Fredericia ApS.,302738.0,Ãrsrapport,108333.0,,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Birgitte Hedensted,Birgitte Hedensted,BMH Holding Fredericia ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",,2000.0,,,BÃ¸rkop,300738.0,-2000.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2015-12-31,2015-01-01,,146603.0,,,,,,,,2016-03-04,Fredericia,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22137678,indberetninger-20180424,2.5118437,37459127.0,,2018-03-29T06:41:10.631Z,2016-03-22T08:55:45.727Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AS-73-LT,2016-03-22T08:55:45.866Z,199538.0
37459127,2015-01-01,2015-12-31,c203,,http://regnskaber.virk.dk/72195473/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzQ4L2MxLzkyL2NkMTAtNGFiMS05NWVlLWIwMWQwMjU3MmEyNQ.pdf,http://regnskaber.virk.dk/72195473/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzY0Lzg5L2I0L2IyOGEtNDE5MS1iMzk0LWYyNGMzMDFkODlmZA.xml,146603.0,BÃ¸rkop,7080.0,5.0,Toftevej,"7000, Fredericia",kapitalejeren,,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,,,2016-03-04,2016-03-04,2016-03-21,108333.0,101200.0,,-2000.0,37459127.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for BMH Holding Fredericia ApS.,302738.0,Ãrsrapport,108333.0,,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Birgitte Hedensted,Birgitte Hedensted,BMH Holding Fredericia ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",,2000.0,,,BÃ¸rkop,300738.0,-2000.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2015-12-31,2015-01-01,,146603.0,,,,,,,,2016-03-04,Fredericia,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22137678,indberetninger-20180424,2.5118437,37459127.0,,2018-03-29T06:41:10.631Z,2016-03-22T08:55:45.727Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AS-73-LT,2016-03-22T08:55:45.866Z,
