entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,FinanceExpensesArisingFromGroupEnterprises,GrossProfitLoss,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RestOfOtherFinanceExpenses,TaxExpenseOnOrdinaryActivities,AcquiredIntangibleAssets,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,IntangibleAssets,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,RevaluationReserve,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard,NameAndSurnameOfMemberOfExecutiveBoard
89901510,2017-01-01,2017-12-31,ID_13,,http://regnskaber.virk.dk/01510998/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzNkL2I1LzEzL2E3YzktNGQ3OS04ZGFhLWVhMjM4YjBiMTg1ZA.pdf,http://regnskaber.virk.dk/01510998/ZG9rdW1lbnRsYWdlcjovLzAzLzg3LzZkLzZjL2Q5L2NjMmQtNDI5MC04NjAxLTc1MmZkNTZjYWRmZA.xml,true,"Aalborg SV, 9200",Vandmanden 10A,Til kapitalejerne i JS PROPUTEC A/S,15.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-03-22,2019-03-22,1982-09-03,2019-03-22,33357966.0,89901510.0,33357966.0,mne28659,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for JS PROPUTEC A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Ovesen,Niels Otto Andersen,Attiri Statsautoriseret Revisionsaktieselskab,JS PROPUTEC A/S,Attiri Statsautoriseret Revisionsaktieselskab,HjÃ¸rring,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"HjÃ¸rring, 860",2018-12-31,2018-01-01,false,2019-03-22,Aalborg,Administrerende direktÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26873128,indberetninger-20180424,2.5118406,89901510.0,AWmzrESrRYGX6_YTGMcq,2019-03-25T07:07:39.755Z,2019-03-25T07:06:43.961Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-84-UP,2019-03-25T07:06:44.804Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89901510,2017-01-01,2017-12-31,ID_15,,http://regnskaber.virk.dk/01510998/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzNkL2I1LzEzL2E3YzktNGQ3OS04ZGFhLWVhMjM4YjBiMTg1ZA.pdf,http://regnskaber.virk.dk/01510998/ZG9rdW1lbnRsYWdlcjovLzAzLzg3LzZkLzZjL2Q5L2NjMmQtNDI5MC04NjAxLTc1MmZkNTZjYWRmZA.xml,true,"Aalborg SV, 9200",Vandmanden 10A,Til kapitalejerne i JS PROPUTEC A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-03-22,2019-03-22,1982-09-03,2019-03-22,33357966.0,89901510.0,33357966.0,mne28659,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for JS PROPUTEC A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Ovesen,Niels Otto Andersen,Attiri Statsautoriseret Revisionsaktieselskab,JS PROPUTEC A/S,Attiri Statsautoriseret Revisionsaktieselskab,HjÃ¸rring,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"HjÃ¸rring, 860",2018-12-31,2018-01-01,false,2019-03-22,Aalborg,Administrerende direktÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26873128,indberetninger-20180424,2.5118406,89901510.0,AWmzrESrRYGX6_YTGMcq,2019-03-25T07:07:39.755Z,2019-03-25T07:06:43.961Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-84-UP,2019-03-25T07:06:44.804Z,224498.0,7373248.0,5412.0,8949920.0,911798.0,1175910.0,1352174.0,170852.0,264112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89901510,2017-01-01,2017-12-31,ID_17,,http://regnskaber.virk.dk/01510998/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzNkL2I1LzEzL2E3YzktNGQ3OS04ZGFhLWVhMjM4YjBiMTg1ZA.pdf,http://regnskaber.virk.dk/01510998/ZG9rdW1lbnRsYWdlcjovLzAzLzg3LzZkLzZjL2Q5L2NjMmQtNDI5MC04NjAxLTc1MmZkNTZjYWRmZA.xml,true,"Aalborg SV, 9200",Vandmanden 10A,Til kapitalejerne i JS PROPUTEC A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-03-22,2019-03-22,1982-09-03,2019-03-22,33357966.0,89901510.0,33357966.0,mne28659,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for JS PROPUTEC A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Ovesen,Niels Otto Andersen,Attiri Statsautoriseret Revisionsaktieselskab,JS PROPUTEC A/S,Attiri Statsautoriseret Revisionsaktieselskab,HjÃ¸rring,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"HjÃ¸rring, 860",2018-12-31,2018-01-01,false,2019-03-22,Aalborg,Administrerende direktÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26873128,indberetninger-20180424,2.5118406,89901510.0,AWmzrESrRYGX6_YTGMcq,2019-03-25T07:07:39.755Z,2019-03-25T07:06:43.961Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-84-UP,2019-03-25T07:06:44.804Z,,,,,1600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89901510,2017-01-01,2017-12-31,ID_19,,http://regnskaber.virk.dk/01510998/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzNkL2I1LzEzL2E3YzktNGQ3OS04ZGFhLWVhMjM4YjBiMTg1ZA.pdf,http://regnskaber.virk.dk/01510998/ZG9rdW1lbnRsYWdlcjovLzAzLzg3LzZkLzZjL2Q5L2NjMmQtNDI5MC04NjAxLTc1MmZkNTZjYWRmZA.xml,true,"Aalborg SV, 9200",Vandmanden 10A,Til kapitalejerne i JS PROPUTEC A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-03-22,2019-03-22,1982-09-03,2019-03-22,33357966.0,89901510.0,33357966.0,mne28659,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for JS PROPUTEC A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Ovesen,Niels Otto Andersen,Attiri Statsautoriseret Revisionsaktieselskab,JS PROPUTEC A/S,Attiri Statsautoriseret Revisionsaktieselskab,HjÃ¸rring,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"HjÃ¸rring, 860",2018-12-31,2018-01-01,false,2019-03-22,Aalborg,Administrerende direktÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26873128,indberetninger-20180424,2.5118406,89901510.0,AWmzrESrRYGX6_YTGMcq,2019-03-25T07:07:39.755Z,2019-03-25T07:06:43.961Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-84-UP,2019-03-25T07:06:44.804Z,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89901510,2017-01-01,2017-12-31,ID_21,,http://regnskaber.virk.dk/01510998/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzNkL2I1LzEzL2E3YzktNGQ3OS04ZGFhLWVhMjM4YjBiMTg1ZA.pdf,http://regnskaber.virk.dk/01510998/ZG9rdW1lbnRsYWdlcjovLzAzLzg3LzZkLzZjL2Q5L2NjMmQtNDI5MC04NjAxLTc1MmZkNTZjYWRmZA.xml,true,"Aalborg SV, 9200",Vandmanden 10A,Til kapitalejerne i JS PROPUTEC A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-03-22,2019-03-22,1982-09-03,2019-03-22,33357966.0,89901510.0,33357966.0,mne28659,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for JS PROPUTEC A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Ovesen,Niels Otto Andersen,Attiri Statsautoriseret Revisionsaktieselskab,JS PROPUTEC A/S,Attiri Statsautoriseret Revisionsaktieselskab,HjÃ¸rring,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"HjÃ¸rring, 860",2018-12-31,2018-01-01,false,2019-03-22,Aalborg,Administrerende direktÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26873128,indberetninger-20180424,2.5118406,89901510.0,AWmzrESrRYGX6_YTGMcq,2019-03-25T07:07:39.755Z,2019-03-25T07:06:43.961Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-84-UP,2019-03-25T07:06:44.804Z,,,,,-575000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89901510,2017-01-01,2017-12-31,ID_23,,http://regnskaber.virk.dk/01510998/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzNkL2I1LzEzL2E3YzktNGQ3OS04ZGFhLWVhMjM4YjBiMTg1ZA.pdf,http://regnskaber.virk.dk/01510998/ZG9rdW1lbnRsYWdlcjovLzAzLzg3LzZkLzZjL2Q5L2NjMmQtNDI5MC04NjAxLTc1MmZkNTZjYWRmZA.xml,true,"Aalborg SV, 9200",Vandmanden 10A,Til kapitalejerne i JS PROPUTEC A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-03-22,2019-03-22,1982-09-03,2019-03-22,33357966.0,89901510.0,33357966.0,mne28659,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for JS PROPUTEC A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Ovesen,Niels Otto Andersen,Attiri Statsautoriseret Revisionsaktieselskab,JS PROPUTEC A/S,Attiri Statsautoriseret Revisionsaktieselskab,HjÃ¸rring,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"HjÃ¸rring, 860",2018-12-31,2018-01-01,false,2019-03-22,Aalborg,Administrerende direktÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26873128,indberetninger-20180424,2.5118406,89901510.0,AWmzrESrRYGX6_YTGMcq,2019-03-25T07:07:39.755Z,2019-03-25T07:06:43.961Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-84-UP,2019-03-25T07:06:44.804Z,,,,,-113202.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89901510,2017-12-31,2017-12-31,ID_12,,http://regnskaber.virk.dk/01510998/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzNkL2I1LzEzL2E3YzktNGQ3OS04ZGFhLWVhMjM4YjBiMTg1ZA.pdf,http://regnskaber.virk.dk/01510998/ZG9rdW1lbnRsYWdlcjovLzAzLzg3LzZkLzZjL2Q5L2NjMmQtNDI5MC04NjAxLTc1MmZkNTZjYWRmZA.xml,true,"Aalborg SV, 9200",Vandmanden 10A,Til kapitalejerne i JS PROPUTEC A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-03-22,2019-03-22,1982-09-03,2019-03-22,33357966.0,89901510.0,33357966.0,mne28659,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for JS PROPUTEC A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Ovesen,Niels Otto Andersen,Attiri Statsautoriseret Revisionsaktieselskab,JS PROPUTEC A/S,Attiri Statsautoriseret Revisionsaktieselskab,HjÃ¸rring,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"HjÃ¸rring, 860",2018-12-31,2018-01-01,false,2019-03-22,Aalborg,Administrerende direktÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26873128,indberetninger-20180424,2.5118406,89901510.0,AWmzrESrRYGX6_YTGMcq,2019-03-25T07:07:39.755Z,2019-03-25T07:06:43.961Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-84-UP,2019-03-25T07:06:44.804Z,,,,,,,,,,11070.0,16029349.0,1318.0,530330.0,1000000.0,8587677.0,306079.0,5746266.0,275548.0,11070.0,4526673.0,6997190.0,16029349.0,9105083.0,1234000.0,3556277.0,2322277.0,90593.0,7441672.0,850022.0,542055.0,157864.0,7430602.0,1600000.0,1178000.0,1178000.0,4436080.0,506288.0,2639978.0,1215991.0,5548806.0,327000.0,130497.0,734183.0,4059686.0,95112.0,2196001.0,2681222.0,,,
89901510,2018-01-01,2018-12-31,ID_0,,http://regnskaber.virk.dk/01510998/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzNkL2I1LzEzL2E3YzktNGQ3OS04ZGFhLWVhMjM4YjBiMTg1ZA.pdf,http://regnskaber.virk.dk/01510998/ZG9rdW1lbnRsYWdlcjovLzAzLzg3LzZkLzZjL2Q5L2NjMmQtNDI5MC04NjAxLTc1MmZkNTZjYWRmZA.xml,true,"Aalborg SV, 9200",Vandmanden 10A,Til kapitalejerne i JS PROPUTEC A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-03-22,2019-03-22,1982-09-03,2019-03-22,33357966.0,89901510.0,33357966.0,mne28659,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for JS PROPUTEC A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Ovesen,Niels Otto Andersen,Attiri Statsautoriseret Revisionsaktieselskab,JS PROPUTEC A/S,Attiri Statsautoriseret Revisionsaktieselskab,HjÃ¸rring,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"HjÃ¸rring, 860",2018-12-31,2018-01-01,false,2019-03-22,Aalborg,Administrerende direktÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26873128,indberetninger-20180424,2.5118406,89901510.0,AWmzrESrRYGX6_YTGMcq,2019-03-25T07:07:39.755Z,2019-03-25T07:06:43.961Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-84-UP,2019-03-25T07:06:44.804Z,290115.0,8638575.0,25950.0,12291914.0,2497371.0,3205039.0,3363224.0,132235.0,707668.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89901510,2018-01-01,2018-12-31,ID_1,,http://regnskaber.virk.dk/01510998/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzNkL2I1LzEzL2E3YzktNGQ3OS04ZGFhLWVhMjM4YjBiMTg1ZA.pdf,http://regnskaber.virk.dk/01510998/ZG9rdW1lbnRsYWdlcjovLzAzLzg3LzZkLzZjL2Q5L2NjMmQtNDI5MC04NjAxLTc1MmZkNTZjYWRmZA.xml,true,"Aalborg SV, 9200",Vandmanden 10A,Til kapitalejerne i JS PROPUTEC A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-03-22,2019-03-22,1982-09-03,2019-03-22,33357966.0,89901510.0,33357966.0,mne28659,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for JS PROPUTEC A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Ovesen,Niels Otto Andersen,Attiri Statsautoriseret Revisionsaktieselskab,JS PROPUTEC A/S,Attiri Statsautoriseret Revisionsaktieselskab,HjÃ¸rring,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"HjÃ¸rring, 860",2018-12-31,2018-01-01,false,2019-03-22,Aalborg,Administrerende direktÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26873128,indberetninger-20180424,2.5118406,89901510.0,AWmzrESrRYGX6_YTGMcq,2019-03-25T07:07:39.755Z,2019-03-25T07:06:43.961Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-84-UP,2019-03-25T07:06:44.804Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89901510,2018-01-01,2018-12-31,ID_10,,http://regnskaber.virk.dk/01510998/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzNkL2I1LzEzL2E3YzktNGQ3OS04ZGFhLWVhMjM4YjBiMTg1ZA.pdf,http://regnskaber.virk.dk/01510998/ZG9rdW1lbnRsYWdlcjovLzAzLzg3LzZkLzZjL2Q5L2NjMmQtNDI5MC04NjAxLTc1MmZkNTZjYWRmZA.xml,true,"Aalborg SV, 9200",Vandmanden 10A,Til kapitalejerne i JS PROPUTEC A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-03-22,2019-03-22,1982-09-03,2019-03-22,33357966.0,89901510.0,33357966.0,mne28659,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for JS PROPUTEC A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Ovesen,Niels Otto Andersen,Attiri Statsautoriseret Revisionsaktieselskab,JS PROPUTEC A/S,Attiri Statsautoriseret Revisionsaktieselskab,HjÃ¸rring,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"HjÃ¸rring, 860",2018-12-31,2018-01-01,false,2019-03-22,Aalborg,Administrerende direktÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26873128,indberetninger-20180424,2.5118406,89901510.0,AWmzrESrRYGX6_YTGMcq,2019-03-25T07:07:39.755Z,2019-03-25T07:06:43.961Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-84-UP,2019-03-25T07:06:44.804Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Martin Harrig,Bestyrelsesmedlem,
