entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
33150318,2014-01-01,2014-12-31,ID_11,,http://regnskaber.virk.dk/81305133/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzc3LzM2L2I2LzBhYzQtNDU4Mi04ZDUzLTg3MTg5MzdkNjMxZQ.pdf,http://regnskaber.virk.dk/81305133/ZG9rdW1lbnRsYWdlcjovLzAzL2RiL2MyL2NmL2NjL2JhMWUtNGIyZS1iZGU0LTI1MGJiMjQxZmUzNQ.xml,"VidebÃ¦k, 6920",Hjejlevej 16,Til den daglige ledelse i Bell-Ottosen ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.","Ãrsregnskabet er i overensstemmelse med undtagelsesbestemmelserne, ikke revideret. Betingelserne herfor anses stadig for opfyldt.",2016-05-02,2010-09-06,2016-05-08,33150318.0,33750889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar 2015 - 31. december 2015 for Bell-Ottosen ApS.,Ãrsrapport,Thomas Bell Ottosen,Bell-Ottosen ApS,"Regnskabsfabrikanten, Godkendt Revisionsaktieselskab",2014-01-01,2014-12-31,-61518.0,2015-12-31,2015-01-01,2016-05-02,VidebÃ¦k,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22324933,indberetninger-20180424,2.5124327999999996,33150318.0,,2018-03-28T17:04:48.891Z,2016-05-09T08:14:58.958Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-46-DZ,2016-05-09T08:14:59.079Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33150318,2014-01-01,2014-12-31,ID_13,,http://regnskaber.virk.dk/81305133/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzc3LzM2L2I2LzBhYzQtNDU4Mi04ZDUzLTg3MTg5MzdkNjMxZQ.pdf,http://regnskaber.virk.dk/81305133/ZG9rdW1lbnRsYWdlcjovLzAzL2RiL2MyL2NmL2NjL2JhMWUtNGIyZS1iZGU0LTI1MGJiMjQxZmUzNQ.xml,"VidebÃ¦k, 6920",Hjejlevej 16,Til den daglige ledelse i Bell-Ottosen ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.","Ãrsregnskabet er i overensstemmelse med undtagelsesbestemmelserne, ikke revideret. Betingelserne herfor anses stadig for opfyldt.",2016-05-02,2010-09-06,2016-05-08,33150318.0,33750889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar 2015 - 31. december 2015 for Bell-Ottosen ApS.,Ãrsrapport,Thomas Bell Ottosen,Bell-Ottosen ApS,"Regnskabsfabrikanten, Godkendt Revisionsaktieselskab",2014-01-01,2014-12-31,-61518.0,2015-12-31,2015-01-01,2016-05-02,VidebÃ¦k,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22324933,indberetninger-20180424,2.5124327999999996,33150318.0,,2018-03-28T17:04:48.891Z,2016-05-09T08:14:58.958Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-46-DZ,2016-05-09T08:14:59.079Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33150318,2014-01-01,2014-12-31,ID_9,,http://regnskaber.virk.dk/81305133/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzc3LzM2L2I2LzBhYzQtNDU4Mi04ZDUzLTg3MTg5MzdkNjMxZQ.pdf,http://regnskaber.virk.dk/81305133/ZG9rdW1lbnRsYWdlcjovLzAzL2RiL2MyL2NmL2NjL2JhMWUtNGIyZS1iZGU0LTI1MGJiMjQxZmUzNQ.xml,"VidebÃ¦k, 6920",Hjejlevej 16,Til den daglige ledelse i Bell-Ottosen ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.","Ãrsregnskabet er i overensstemmelse med undtagelsesbestemmelserne, ikke revideret. Betingelserne herfor anses stadig for opfyldt.",2016-05-02,2010-09-06,2016-05-08,33150318.0,33750889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar 2015 - 31. december 2015 for Bell-Ottosen ApS.,Ãrsrapport,Thomas Bell Ottosen,Bell-Ottosen ApS,"Regnskabsfabrikanten, Godkendt Revisionsaktieselskab",2014-01-01,2014-12-31,61518.0,2015-12-31,2015-01-01,2016-05-02,VidebÃ¦k,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22324933,indberetninger-20180424,2.5124327999999996,33150318.0,,2018-03-28T17:04:48.891Z,2016-05-09T08:14:58.958Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-46-DZ,2016-05-09T08:14:59.079Z,555650.0,640101.0,1387.0,83064.0,84451.0,21546.0,,,,,,,,,,,,,,,,,,,,,,,,
33150318,2014-12-31,2014-12-31,ID_15,,http://regnskaber.virk.dk/81305133/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzc3LzM2L2I2LzBhYzQtNDU4Mi04ZDUzLTg3MTg5MzdkNjMxZQ.pdf,http://regnskaber.virk.dk/81305133/ZG9rdW1lbnRsYWdlcjovLzAzL2RiL2MyL2NmL2NjL2JhMWUtNGIyZS1iZGU0LTI1MGJiMjQxZmUzNQ.xml,"VidebÃ¦k, 6920",Hjejlevej 16,Til den daglige ledelse i Bell-Ottosen ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.","Ãrsregnskabet er i overensstemmelse med undtagelsesbestemmelserne, ikke revideret. Betingelserne herfor anses stadig for opfyldt.",2016-05-02,2010-09-06,2016-05-08,33150318.0,33750889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar 2015 - 31. december 2015 for Bell-Ottosen ApS.,Ãrsrapport,Thomas Bell Ottosen,Bell-Ottosen ApS,"Regnskabsfabrikanten, Godkendt Revisionsaktieselskab",2014-01-01,2014-12-31,,2015-12-31,2015-01-01,2016-05-02,VidebÃ¦k,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22324933,indberetninger-20180424,2.5124327999999996,33150318.0,,2018-03-28T17:04:48.891Z,2016-05-09T08:14:58.958Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-46-DZ,2016-05-09T08:14:59.079Z,,,,,,,361221.0,10543.0,74000.0,80000.0,344371.0,0.0,4956.0,146285.0,361221.0,213923.0,16850.0,16850.0,16850.0,162748.0,1013.0,1013.0,66285.0,213923.0,333828.0,8000.0,2000.0,51175.0,244872.0,
33150318,2015-01-01,2015-12-31,ID_0,,http://regnskaber.virk.dk/81305133/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzc3LzM2L2I2LzBhYzQtNDU4Mi04ZDUzLTg3MTg5MzdkNjMxZQ.pdf,http://regnskaber.virk.dk/81305133/ZG9rdW1lbnRsYWdlcjovLzAzL2RiL2MyL2NmL2NjL2JhMWUtNGIyZS1iZGU0LTI1MGJiMjQxZmUzNQ.xml,"VidebÃ¦k, 6920",Hjejlevej 16,Til den daglige ledelse i Bell-Ottosen ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.","Ãrsregnskabet er i overensstemmelse med undtagelsesbestemmelserne, ikke revideret. Betingelserne herfor anses stadig for opfyldt.",2016-05-02,2010-09-06,2016-05-08,33150318.0,33750889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar 2015 - 31. december 2015 for Bell-Ottosen ApS.,Ãrsrapport,Thomas Bell Ottosen,Bell-Ottosen ApS,"Regnskabsfabrikanten, Godkendt Revisionsaktieselskab",2014-01-01,2014-12-31,,2015-12-31,2015-01-01,2016-05-02,VidebÃ¦k,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22324933,indberetninger-20180424,2.5124327999999996,33150318.0,,2018-03-28T17:04:48.891Z,2016-05-09T08:14:58.958Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-46-DZ,2016-05-09T08:14:59.079Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33150318,2015-01-01,2015-12-31,ID_1,,http://regnskaber.virk.dk/81305133/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzc3LzM2L2I2LzBhYzQtNDU4Mi04ZDUzLTg3MTg5MzdkNjMxZQ.pdf,http://regnskaber.virk.dk/81305133/ZG9rdW1lbnRsYWdlcjovLzAzL2RiL2MyL2NmL2NjL2JhMWUtNGIyZS1iZGU0LTI1MGJiMjQxZmUzNQ.xml,"VidebÃ¦k, 6920",Hjejlevej 16,Til den daglige ledelse i Bell-Ottosen ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.","Ãrsregnskabet er i overensstemmelse med undtagelsesbestemmelserne, ikke revideret. Betingelserne herfor anses stadig for opfyldt.",2016-05-02,2010-09-06,2016-05-08,33150318.0,33750889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar 2015 - 31. december 2015 for Bell-Ottosen ApS.,Ãrsrapport,Thomas Bell Ottosen,Bell-Ottosen ApS,"Regnskabsfabrikanten, Godkendt Revisionsaktieselskab",2014-01-01,2014-12-31,,2015-12-31,2015-01-01,2016-05-02,VidebÃ¦k,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22324933,indberetninger-20180424,2.5124327999999996,33150318.0,,2018-03-28T17:04:48.891Z,2016-05-09T08:14:58.958Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-46-DZ,2016-05-09T08:14:59.079Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33150318,2015-01-01,2015-12-31,ID_10,,http://regnskaber.virk.dk/81305133/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzc3LzM2L2I2LzBhYzQtNDU4Mi04ZDUzLTg3MTg5MzdkNjMxZQ.pdf,http://regnskaber.virk.dk/81305133/ZG9rdW1lbnRsYWdlcjovLzAzL2RiL2MyL2NmL2NjL2JhMWUtNGIyZS1iZGU0LTI1MGJiMjQxZmUzNQ.xml,"VidebÃ¦k, 6920",Hjejlevej 16,Til den daglige ledelse i Bell-Ottosen ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.","Ãrsregnskabet er i overensstemmelse med undtagelsesbestemmelserne, ikke revideret. Betingelserne herfor anses stadig for opfyldt.",2016-05-02,2010-09-06,2016-05-08,33150318.0,33750889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar 2015 - 31. december 2015 for Bell-Ottosen ApS.,Ãrsrapport,Thomas Bell Ottosen,Bell-Ottosen ApS,"Regnskabsfabrikanten, Godkendt Revisionsaktieselskab",2014-01-01,2014-12-31,33230.0,2015-12-31,2015-01-01,2016-05-02,VidebÃ¦k,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22324933,indberetninger-20180424,2.5124327999999996,33150318.0,,2018-03-28T17:04:48.891Z,2016-05-09T08:14:58.958Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-46-DZ,2016-05-09T08:14:59.079Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33150318,2015-01-01,2015-12-31,ID_12,,http://regnskaber.virk.dk/81305133/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzc3LzM2L2I2LzBhYzQtNDU4Mi04ZDUzLTg3MTg5MzdkNjMxZQ.pdf,http://regnskaber.virk.dk/81305133/ZG9rdW1lbnRsYWdlcjovLzAzL2RiL2MyL2NmL2NjL2JhMWUtNGIyZS1iZGU0LTI1MGJiMjQxZmUzNQ.xml,"VidebÃ¦k, 6920",Hjejlevej 16,Til den daglige ledelse i Bell-Ottosen ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.","Ãrsregnskabet er i overensstemmelse med undtagelsesbestemmelserne, ikke revideret. Betingelserne herfor anses stadig for opfyldt.",2016-05-02,2010-09-06,2016-05-08,33150318.0,33750889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar 2015 - 31. december 2015 for Bell-Ottosen ApS.,Ãrsrapport,Thomas Bell Ottosen,Bell-Ottosen ApS,"Regnskabsfabrikanten, Godkendt Revisionsaktieselskab",2014-01-01,2014-12-31,33230.0,2015-12-31,2015-01-01,2016-05-02,VidebÃ¦k,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22324933,indberetninger-20180424,2.5124327999999996,33150318.0,,2018-03-28T17:04:48.891Z,2016-05-09T08:14:58.958Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-46-DZ,2016-05-09T08:14:59.079Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33150318,2015-01-01,2015-12-31,ID_16,,http://regnskaber.virk.dk/81305133/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzc3LzM2L2I2LzBhYzQtNDU4Mi04ZDUzLTg3MTg5MzdkNjMxZQ.pdf,http://regnskaber.virk.dk/81305133/ZG9rdW1lbnRsYWdlcjovLzAzL2RiL2MyL2NmL2NjL2JhMWUtNGIyZS1iZGU0LTI1MGJiMjQxZmUzNQ.xml,"VidebÃ¦k, 6920",Hjejlevej 16,Til den daglige ledelse i Bell-Ottosen ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.","Ãrsregnskabet er i overensstemmelse med undtagelsesbestemmelserne, ikke revideret. Betingelserne herfor anses stadig for opfyldt.",2016-05-02,2010-09-06,2016-05-08,33150318.0,33750889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar 2015 - 31. december 2015 for Bell-Ottosen ApS.,Ãrsrapport,Thomas Bell Ottosen,Bell-Ottosen ApS,"Regnskabsfabrikanten, Godkendt Revisionsaktieselskab",2014-01-01,2014-12-31,,2015-12-31,2015-01-01,2016-05-02,VidebÃ¦k,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22324933,indberetninger-20180424,2.5124327999999996,33150318.0,,2018-03-28T17:04:48.891Z,2016-05-09T08:14:58.958Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-46-DZ,2016-05-09T08:14:59.079Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33150318,2015-01-01,2015-12-31,ID_17,,http://regnskaber.virk.dk/81305133/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzc3LzM2L2I2LzBhYzQtNDU4Mi04ZDUzLTg3MTg5MzdkNjMxZQ.pdf,http://regnskaber.virk.dk/81305133/ZG9rdW1lbnRsYWdlcjovLzAzL2RiL2MyL2NmL2NjL2JhMWUtNGIyZS1iZGU0LTI1MGJiMjQxZmUzNQ.xml,"VidebÃ¦k, 6920",Hjejlevej 16,Til den daglige ledelse i Bell-Ottosen ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.","Ãrsregnskabet er i overensstemmelse med undtagelsesbestemmelserne, ikke revideret. Betingelserne herfor anses stadig for opfyldt.",2016-05-02,2010-09-06,2016-05-08,33150318.0,33750889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar 2015 - 31. december 2015 for Bell-Ottosen ApS.,Ãrsrapport,Thomas Bell Ottosen,Bell-Ottosen ApS,"Regnskabsfabrikanten, Godkendt Revisionsaktieselskab",2014-01-01,2014-12-31,,2015-12-31,2015-01-01,2016-05-02,VidebÃ¦k,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22324933,indberetninger-20180424,2.5124327999999996,33150318.0,,2018-03-28T17:04:48.891Z,2016-05-09T08:14:58.958Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-46-DZ,2016-05-09T08:14:59.079Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
