entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,IncreaseDecreaseOfRevaluationsAndDevaluationsOfInvestmentsThroughNetExchangeDifferences,InformationOnOmissionOfConsolidatedFinancialStatement,InformationOnTypeOfSubmittedReport,InterestIncomeFromGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TitleOfMemberOfSupervisoryBoard,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,IncreaseDecreaseOfInvestmentsThroughNetExchangeDifferencesEquity,NameAndSurnameOfMemberOfSupervisoryBoard
35210490,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/09401253/ZG9rdW1lbnRsYWdlcjovLzAzL2JkL2FlL2Q5LzFhL2M3YTEtNDZlMC05N2IwLTVmODdjZGFiYTljZQ.pdf,http://regnskaber.virk.dk/09401253/ZG9rdW1lbnRsYWdlcjovLzAzLzZhL2I0LzAwLzVlLzk4YTktNDFjOC05ZmJlLWUxOGQzYjgyNjA0MQ.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7130 Juelsminde,Palsgaardvej 10,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i MSP Holding 2013 A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-01-25,2013-03-22,2018-02-12,Statsautoriseret revisor,13371.0,20222670.0,35210490.0,20222670.0,mne32054,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for MSP Holding 2013 A/S.,37071.0,49663.0,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,8211.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Lau,Palle Hansen,Per Momme Studsgaard,MSP Holding 2013 A/S,BDO Statsautoriseret revisionsaktieselskab,44701.0,8211.0,Juelsminde,2016-01-01,2016-12-31,-12790.0,-12790.0,23700.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Juelsminde,2017-12-31,2017-01-01,617372.0,true,2018-01-25,Vejle,0.0,Formand,urn:ofk:oid:25096837,indberetninger-20180424,2.5124297,35210490.0,,2018-04-04T00:02:13.931Z,2018-02-26T15:23:52.278Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-37-KW,2018-02-26T15:23:52.420Z,,,,,,,,,,,,,,,,,,,
35210490,2016-01-01,2016-12-31,c185,,http://regnskaber.virk.dk/09401253/ZG9rdW1lbnRsYWdlcjovLzAzL2JkL2FlL2Q5LzFhL2M3YTEtNDZlMC05N2IwLTVmODdjZGFiYTljZQ.pdf,http://regnskaber.virk.dk/09401253/ZG9rdW1lbnRsYWdlcjovLzAzLzZhL2I0LzAwLzVlLzk4YTktNDFjOC05ZmJlLWUxOGQzYjgyNjA0MQ.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7130 Juelsminde,Palsgaardvej 10,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i MSP Holding 2013 A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-01-25,2013-03-22,2018-02-12,Statsautoriseret revisor,,20222670.0,35210490.0,20222670.0,mne32054,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for MSP Holding 2013 A/S.,,49663.0,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Lau,Palle Hansen,Per Momme Studsgaard,MSP Holding 2013 A/S,BDO Statsautoriseret revisionsaktieselskab,,,Juelsminde,2016-01-01,2016-12-31,37071.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Juelsminde,2017-12-31,2017-01-01,617372.0,true,2018-01-25,Vejle,,Formand,urn:ofk:oid:25096837,indberetninger-20180424,2.5124297,35210490.0,,2018-04-04T00:02:13.931Z,2018-02-26T15:23:52.278Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-37-KW,2018-02-26T15:23:52.420Z,,,,,,,,,,,,,,,,,,,
35210490,2016-01-01,2016-12-31,c195,,http://regnskaber.virk.dk/09401253/ZG9rdW1lbnRsYWdlcjovLzAzL2JkL2FlL2Q5LzFhL2M3YTEtNDZlMC05N2IwLTVmODdjZGFiYTljZQ.pdf,http://regnskaber.virk.dk/09401253/ZG9rdW1lbnRsYWdlcjovLzAzLzZhL2I0LzAwLzVlLzk4YTktNDFjOC05ZmJlLWUxOGQzYjgyNjA0MQ.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7130 Juelsminde,Palsgaardvej 10,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i MSP Holding 2013 A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-01-25,2013-03-22,2018-02-12,Statsautoriseret revisor,,20222670.0,35210490.0,20222670.0,mne32054,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for MSP Holding 2013 A/S.,,49663.0,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Lau,Palle Hansen,Per Momme Studsgaard,MSP Holding 2013 A/S,BDO Statsautoriseret revisionsaktieselskab,,,Juelsminde,2016-01-01,2016-12-31,-49861.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Juelsminde,2017-12-31,2017-01-01,617372.0,true,2018-01-25,Vejle,,Formand,urn:ofk:oid:25096837,indberetninger-20180424,2.5124297,35210490.0,,2018-04-04T00:02:13.931Z,2018-02-26T15:23:52.278Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-37-KW,2018-02-26T15:23:52.420Z,,,,,,,,,,,,,,,,,,,
35210490,2016-12-31,2016-12-31,c172,,http://regnskaber.virk.dk/09401253/ZG9rdW1lbnRsYWdlcjovLzAzL2JkL2FlL2Q5LzFhL2M3YTEtNDZlMC05N2IwLTVmODdjZGFiYTljZQ.pdf,http://regnskaber.virk.dk/09401253/ZG9rdW1lbnRsYWdlcjovLzAzLzZhL2I0LzAwLzVlLzk4YTktNDFjOC05ZmJlLWUxOGQzYjgyNjA0MQ.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7130 Juelsminde,Palsgaardvej 10,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i MSP Holding 2013 A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-01-25,2013-03-22,2018-02-12,Statsautoriseret revisor,,20222670.0,35210490.0,20222670.0,mne32054,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for MSP Holding 2013 A/S.,,49663.0,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Lau,Palle Hansen,Per Momme Studsgaard,MSP Holding 2013 A/S,BDO Statsautoriseret revisionsaktieselskab,,,Juelsminde,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Juelsminde,2017-12-31,2017-01-01,617372.0,true,2018-01-25,Vejle,,Formand,urn:ofk:oid:25096837,indberetninger-20180424,2.5124297,35210490.0,,2018-04-04T00:02:13.931Z,2018-02-26T15:23:52.278Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-37-KW,2018-02-26T15:23:52.420Z,34935348.0,253157.0,519000.0,34922098.0,34935348.0,13250.0,34682191.0,34682191.0,34682191.0,13250.0,1182260.0,33220838.0,13250.0,,,,,,
35210490,2017-01-01,2017-01-01,c226,,http://regnskaber.virk.dk/09401253/ZG9rdW1lbnRsYWdlcjovLzAzL2JkL2FlL2Q5LzFhL2M3YTEtNDZlMC05N2IwLTVmODdjZGFiYTljZQ.pdf,http://regnskaber.virk.dk/09401253/ZG9rdW1lbnRsYWdlcjovLzAzLzZhL2I0LzAwLzVlLzk4YTktNDFjOC05ZmJlLWUxOGQzYjgyNjA0MQ.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7130 Juelsminde,Palsgaardvej 10,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i MSP Holding 2013 A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-01-25,2013-03-22,2018-02-12,Statsautoriseret revisor,,20222670.0,35210490.0,20222670.0,mne32054,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for MSP Holding 2013 A/S.,,49663.0,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Lau,Palle Hansen,Per Momme Studsgaard,MSP Holding 2013 A/S,BDO Statsautoriseret revisionsaktieselskab,,,Juelsminde,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Juelsminde,2017-12-31,2017-01-01,617372.0,true,2018-01-25,Vejle,,Formand,urn:ofk:oid:25096837,indberetninger-20180424,2.5124297,35210490.0,,2018-04-04T00:02:13.931Z,2018-02-26T15:23:52.278Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-37-KW,2018-02-26T15:23:52.420Z,,,,519000.0,,,,,,,,,,,,,,,
35210490,2017-01-01,2017-01-01,c235,,http://regnskaber.virk.dk/09401253/ZG9rdW1lbnRsYWdlcjovLzAzL2JkL2FlL2Q5LzFhL2M3YTEtNDZlMC05N2IwLTVmODdjZGFiYTljZQ.pdf,http://regnskaber.virk.dk/09401253/ZG9rdW1lbnRsYWdlcjovLzAzLzZhL2I0LzAwLzVlLzk4YTktNDFjOC05ZmJlLWUxOGQzYjgyNjA0MQ.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7130 Juelsminde,Palsgaardvej 10,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i MSP Holding 2013 A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-01-25,2013-03-22,2018-02-12,Statsautoriseret revisor,,20222670.0,35210490.0,20222670.0,mne32054,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for MSP Holding 2013 A/S.,,49663.0,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Lau,Palle Hansen,Per Momme Studsgaard,MSP Holding 2013 A/S,BDO Statsautoriseret revisionsaktieselskab,,,Juelsminde,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Juelsminde,2017-12-31,2017-01-01,617372.0,true,2018-01-25,Vejle,,Formand,urn:ofk:oid:25096837,indberetninger-20180424,2.5124297,35210490.0,,2018-04-04T00:02:13.931Z,2018-02-26T15:23:52.278Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-37-KW,2018-02-26T15:23:52.420Z,,,,1182260.0,,,,,,,,,,,,,,,
35210490,2017-01-01,2017-01-01,c253,,http://regnskaber.virk.dk/09401253/ZG9rdW1lbnRsYWdlcjovLzAzL2JkL2FlL2Q5LzFhL2M3YTEtNDZlMC05N2IwLTVmODdjZGFiYTljZQ.pdf,http://regnskaber.virk.dk/09401253/ZG9rdW1lbnRsYWdlcjovLzAzLzZhL2I0LzAwLzVlLzk4YTktNDFjOC05ZmJlLWUxOGQzYjgyNjA0MQ.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7130 Juelsminde,Palsgaardvej 10,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i MSP Holding 2013 A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-01-25,2013-03-22,2018-02-12,Statsautoriseret revisor,,20222670.0,35210490.0,20222670.0,mne32054,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for MSP Holding 2013 A/S.,,49663.0,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Lau,Palle Hansen,Per Momme Studsgaard,MSP Holding 2013 A/S,BDO Statsautoriseret revisionsaktieselskab,,,Juelsminde,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Juelsminde,2017-12-31,2017-01-01,617372.0,true,2018-01-25,Vejle,,Formand,urn:ofk:oid:25096837,indberetninger-20180424,2.5124297,35210490.0,,2018-04-04T00:02:13.931Z,2018-02-26T15:23:52.278Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-37-KW,2018-02-26T15:23:52.420Z,,,,33220838.0,,,,,,,,,,,,,,,
35210490,2017-01-01,2017-01-01,c564,,http://regnskaber.virk.dk/09401253/ZG9rdW1lbnRsYWdlcjovLzAzL2JkL2FlL2Q5LzFhL2M3YTEtNDZlMC05N2IwLTVmODdjZGFiYTljZQ.pdf,http://regnskaber.virk.dk/09401253/ZG9rdW1lbnRsYWdlcjovLzAzLzZhL2I0LzAwLzVlLzk4YTktNDFjOC05ZmJlLWUxOGQzYjgyNjA0MQ.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7130 Juelsminde,Palsgaardvej 10,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i MSP Holding 2013 A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-01-25,2013-03-22,2018-02-12,Statsautoriseret revisor,,20222670.0,35210490.0,20222670.0,mne32054,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for MSP Holding 2013 A/S.,,49663.0,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Lau,Palle Hansen,Per Momme Studsgaard,MSP Holding 2013 A/S,BDO Statsautoriseret revisionsaktieselskab,,,Juelsminde,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Juelsminde,2017-12-31,2017-01-01,617372.0,true,2018-01-25,Vejle,,Formand,urn:ofk:oid:25096837,indberetninger-20180424,2.5124297,35210490.0,,2018-04-04T00:02:13.931Z,2018-02-26T15:23:52.278Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-37-KW,2018-02-26T15:23:52.420Z,,,,,,,,,,,,,,1182260.0,33499932.0,,,,
35210490,2017-01-01,2017-12-31,c173,,http://regnskaber.virk.dk/09401253/ZG9rdW1lbnRsYWdlcjovLzAzL2JkL2FlL2Q5LzFhL2M3YTEtNDZlMC05N2IwLTVmODdjZGFiYTljZQ.pdf,http://regnskaber.virk.dk/09401253/ZG9rdW1lbnRsYWdlcjovLzAzLzZhL2I0LzAwLzVlLzk4YTktNDFjOC05ZmJlLWUxOGQzYjgyNjA0MQ.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7130 Juelsminde,Palsgaardvej 10,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i MSP Holding 2013 A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-01-25,2013-03-22,2018-02-12,Statsautoriseret revisor,13125.0,20222670.0,35210490.0,20222670.0,mne32054,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for MSP Holding 2013 A/S.,617372.0,49663.0,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Lau,Palle Hansen,Per Momme Studsgaard,MSP Holding 2013 A/S,BDO Statsautoriseret revisionsaktieselskab,0.0,0.0,Juelsminde,2016-01-01,2016-12-31,604247.0,604247.0,604247.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Juelsminde,2017-12-31,2017-01-01,617372.0,true,2018-01-25,Vejle,0.0,Formand,urn:ofk:oid:25096837,indberetninger-20180424,2.5124297,35210490.0,,2018-04-04T00:02:13.931Z,2018-02-26T15:23:52.278Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-37-KW,2018-02-26T15:23:52.420Z,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning,,
35210490,2017-01-01,2017-12-31,c184,,http://regnskaber.virk.dk/09401253/ZG9rdW1lbnRsYWdlcjovLzAzL2JkL2FlL2Q5LzFhL2M3YTEtNDZlMC05N2IwLTVmODdjZGFiYTljZQ.pdf,http://regnskaber.virk.dk/09401253/ZG9rdW1lbnRsYWdlcjovLzAzLzZhL2I0LzAwLzVlLzk4YTktNDFjOC05ZmJlLWUxOGQzYjgyNjA0MQ.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7130 Juelsminde,Palsgaardvej 10,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i MSP Holding 2013 A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-01-25,2013-03-22,2018-02-12,Statsautoriseret revisor,,20222670.0,35210490.0,20222670.0,mne32054,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for MSP Holding 2013 A/S.,,49663.0,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Lau,Palle Hansen,Per Momme Studsgaard,MSP Holding 2013 A/S,BDO Statsautoriseret revisionsaktieselskab,,,Juelsminde,2016-01-01,2016-12-31,617372.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Juelsminde,2017-12-31,2017-01-01,617372.0,true,2018-01-25,Vejle,,Formand,urn:ofk:oid:25096837,indberetninger-20180424,2.5124297,35210490.0,,2018-04-04T00:02:13.931Z,2018-02-26T15:23:52.278Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-37-KW,2018-02-26T15:23:52.420Z,,,,,,,,,,,,,,,,,,,
