entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AdditionsToInvestments,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,IncreaseDecreaseOfRevaluationsAndDevaluationsOfInvestmentsThroughNetExchangeDifferences,InformationOnOmissionOfConsolidatedFinancialStatement,InformationOnTypeOfSubmittedReport,InterestIncomeFromGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,IncreaseOfCapital,IncreaseDecreaseOfInvestmentsThroughNetExchangeDifferencesEquity,NameAndSurnameOfMemberOfSupervisoryBoard
35210490,2015-01-01,2015-12-31,c175,,http://regnskaber.virk.dk/09401253/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzliLzhiLzdmL2RjN2QtNDJhZS04YmJkLTNlODM0ZDI5YTZiOA.pdf,http://regnskaber.virk.dk/09401253/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2FlLzVlLzFkLzBkNDAtNDU3ZS1iNDI1LTlhYTk1YzBiM2ExMA.xml,true,11506143.0,Vejle,7100.0,"4, 1. sal",Roms Hule,7130 Juelsminde,Palsgaardvej 10,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i MSP Holding 2013 A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-01-27,2013-03-22,2017-03-06,Statsautoriseret revisor,-20645.0,20222670.0,35210490.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for MSP Holding 2013 A/S.,-161000.0,-70288.0,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,67624.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Lau,Palle Hansen,Per Momme Studsgaard,MSP Holding 2013 A/S,BDO Statsautoriseret revisionsaktieselskab,-48945.0,67624.0,Juelsminde,2015-01-01,2015-12-31,-162966.0,-162966.0,-181645.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Juelsminde,2016-12-31,2016-01-01,37071.0,false,2017-01-27,Vejle,0.0,Formand,RevisionspÃ¥tegning,urn:ofk:oid:23561217,indberetninger-20180424,2.5118417999999996,35210490.0,,2018-03-27T21:18:41.549Z,2017-03-06T17:57:47.485Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-89-HA,2017-03-06T17:57:47.614Z,,,,,,,,,,,,,,,,,,,,,,
35210490,2015-01-01,2015-12-31,c186,,http://regnskaber.virk.dk/09401253/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzliLzhiLzdmL2RjN2QtNDJhZS04YmJkLTNlODM0ZDI5YTZiOA.pdf,http://regnskaber.virk.dk/09401253/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2FlLzVlLzFkLzBkNDAtNDU3ZS1iNDI1LTlhYTk1YzBiM2ExMA.xml,true,11506143.0,Vejle,7100.0,"4, 1. sal",Roms Hule,7130 Juelsminde,Palsgaardvej 10,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i MSP Holding 2013 A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-01-27,2013-03-22,2017-03-06,Statsautoriseret revisor,,20222670.0,35210490.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for MSP Holding 2013 A/S.,,-70288.0,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Lau,Palle Hansen,Per Momme Studsgaard,MSP Holding 2013 A/S,BDO Statsautoriseret revisionsaktieselskab,,,Juelsminde,2015-01-01,2015-12-31,-161000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Juelsminde,2016-12-31,2016-01-01,37071.0,false,2017-01-27,Vejle,,Formand,RevisionspÃ¥tegning,urn:ofk:oid:23561217,indberetninger-20180424,2.5118417999999996,35210490.0,,2018-03-27T21:18:41.549Z,2017-03-06T17:57:47.485Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-89-HA,2017-03-06T17:57:47.614Z,,,,,,,,,,,,,,,,,,,,,,
35210490,2015-01-01,2015-12-31,c196,,http://regnskaber.virk.dk/09401253/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzliLzhiLzdmL2RjN2QtNDJhZS04YmJkLTNlODM0ZDI5YTZiOA.pdf,http://regnskaber.virk.dk/09401253/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2FlLzVlLzFkLzBkNDAtNDU3ZS1iNDI1LTlhYTk1YzBiM2ExMA.xml,true,11506143.0,Vejle,7100.0,"4, 1. sal",Roms Hule,7130 Juelsminde,Palsgaardvej 10,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i MSP Holding 2013 A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-01-27,2013-03-22,2017-03-06,Statsautoriseret revisor,,20222670.0,35210490.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for MSP Holding 2013 A/S.,,-70288.0,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Lau,Palle Hansen,Per Momme Studsgaard,MSP Holding 2013 A/S,BDO Statsautoriseret revisionsaktieselskab,,,Juelsminde,2015-01-01,2015-12-31,-1966.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Juelsminde,2016-12-31,2016-01-01,37071.0,false,2017-01-27,Vejle,,Formand,RevisionspÃ¥tegning,urn:ofk:oid:23561217,indberetninger-20180424,2.5118417999999996,35210490.0,,2018-03-27T21:18:41.549Z,2017-03-06T17:57:47.485Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-89-HA,2017-03-06T17:57:47.614Z,,,,,,,,,,,,,,,,,,,,,,
35210490,2015-12-31,2015-12-31,c172,,http://regnskaber.virk.dk/09401253/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzliLzhiLzdmL2RjN2QtNDJhZS04YmJkLTNlODM0ZDI5YTZiOA.pdf,http://regnskaber.virk.dk/09401253/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2FlLzVlLzFkLzBkNDAtNDU3ZS1iNDI1LTlhYTk1YzBiM2ExMA.xml,true,11506143.0,Vejle,7100.0,"4, 1. sal",Roms Hule,7130 Juelsminde,Palsgaardvej 10,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i MSP Holding 2013 A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-01-27,2013-03-22,2017-03-06,Statsautoriseret revisor,,20222670.0,35210490.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for MSP Holding 2013 A/S.,,-70288.0,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Lau,Palle Hansen,Per Momme Studsgaard,MSP Holding 2013 A/S,BDO Statsautoriseret revisionsaktieselskab,,,Juelsminde,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Juelsminde,2016-12-31,2016-01-01,37071.0,false,2017-01-27,Vejle,,Formand,RevisionspÃ¥tegning,urn:ofk:oid:23561217,indberetninger-20180424,2.5118417999999996,35210490.0,,2018-03-27T21:18:41.549Z,2017-03-06T17:57:47.485Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-89-HA,2017-03-06T17:57:47.614Z,35023026.0,5080732.0,510000.0,29365176.0,35023026.0,5657850.0,23209264.0,23209264.0,23209264.0,13250.0,1215476.0,27639700.0,5657850.0,5644600.0,6733030.0,6733030.0,,,,,,
35210490,2016-01-01,2016-01-01,c227,,http://regnskaber.virk.dk/09401253/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzliLzhiLzdmL2RjN2QtNDJhZS04YmJkLTNlODM0ZDI5YTZiOA.pdf,http://regnskaber.virk.dk/09401253/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2FlLzVlLzFkLzBkNDAtNDU3ZS1iNDI1LTlhYTk1YzBiM2ExMA.xml,true,11506143.0,Vejle,7100.0,"4, 1. sal",Roms Hule,7130 Juelsminde,Palsgaardvej 10,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i MSP Holding 2013 A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-01-27,2013-03-22,2017-03-06,Statsautoriseret revisor,,20222670.0,35210490.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for MSP Holding 2013 A/S.,,-70288.0,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Lau,Palle Hansen,Per Momme Studsgaard,MSP Holding 2013 A/S,BDO Statsautoriseret revisionsaktieselskab,,,Juelsminde,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Juelsminde,2016-12-31,2016-01-01,37071.0,false,2017-01-27,Vejle,,Formand,RevisionspÃ¥tegning,urn:ofk:oid:23561217,indberetninger-20180424,2.5118417999999996,35210490.0,,2018-03-27T21:18:41.549Z,2017-03-06T17:57:47.485Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-89-HA,2017-03-06T17:57:47.614Z,,,,510000.0,,,,,,,,,,,,,,,,,,
35210490,2016-01-01,2016-01-01,c236,,http://regnskaber.virk.dk/09401253/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzliLzhiLzdmL2RjN2QtNDJhZS04YmJkLTNlODM0ZDI5YTZiOA.pdf,http://regnskaber.virk.dk/09401253/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2FlLzVlLzFkLzBkNDAtNDU3ZS1iNDI1LTlhYTk1YzBiM2ExMA.xml,true,11506143.0,Vejle,7100.0,"4, 1. sal",Roms Hule,7130 Juelsminde,Palsgaardvej 10,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i MSP Holding 2013 A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-01-27,2013-03-22,2017-03-06,Statsautoriseret revisor,,20222670.0,35210490.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for MSP Holding 2013 A/S.,,-70288.0,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Lau,Palle Hansen,Per Momme Studsgaard,MSP Holding 2013 A/S,BDO Statsautoriseret revisionsaktieselskab,,,Juelsminde,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Juelsminde,2016-12-31,2016-01-01,37071.0,false,2017-01-27,Vejle,,Formand,RevisionspÃ¥tegning,urn:ofk:oid:23561217,indberetninger-20180424,2.5118417999999996,35210490.0,,2018-03-27T21:18:41.549Z,2017-03-06T17:57:47.485Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-89-HA,2017-03-06T17:57:47.614Z,,,,1215476.0,,,,,,,,,,,,,,,,,,
35210490,2016-01-01,2016-01-01,c254,,http://regnskaber.virk.dk/09401253/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzliLzhiLzdmL2RjN2QtNDJhZS04YmJkLTNlODM0ZDI5YTZiOA.pdf,http://regnskaber.virk.dk/09401253/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2FlLzVlLzFkLzBkNDAtNDU3ZS1iNDI1LTlhYTk1YzBiM2ExMA.xml,true,11506143.0,Vejle,7100.0,"4, 1. sal",Roms Hule,7130 Juelsminde,Palsgaardvej 10,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i MSP Holding 2013 A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-01-27,2013-03-22,2017-03-06,Statsautoriseret revisor,,20222670.0,35210490.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for MSP Holding 2013 A/S.,,-70288.0,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Lau,Palle Hansen,Per Momme Studsgaard,MSP Holding 2013 A/S,BDO Statsautoriseret revisionsaktieselskab,,,Juelsminde,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Juelsminde,2016-12-31,2016-01-01,37071.0,false,2017-01-27,Vejle,,Formand,RevisionspÃ¥tegning,urn:ofk:oid:23561217,indberetninger-20180424,2.5118417999999996,35210490.0,,2018-03-27T21:18:41.549Z,2017-03-06T17:57:47.485Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-89-HA,2017-03-06T17:57:47.614Z,,,,27639699.0,,,,,,,,,,,,,,,,,,
35210490,2016-01-01,2016-01-01,c561,,http://regnskaber.virk.dk/09401253/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzliLzhiLzdmL2RjN2QtNDJhZS04YmJkLTNlODM0ZDI5YTZiOA.pdf,http://regnskaber.virk.dk/09401253/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2FlLzVlLzFkLzBkNDAtNDU3ZS1iNDI1LTlhYTk1YzBiM2ExMA.xml,true,11506143.0,Vejle,7100.0,"4, 1. sal",Roms Hule,7130 Juelsminde,Palsgaardvej 10,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i MSP Holding 2013 A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-01-27,2013-03-22,2017-03-06,Statsautoriseret revisor,,20222670.0,35210490.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for MSP Holding 2013 A/S.,,-70288.0,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Lau,Palle Hansen,Per Momme Studsgaard,MSP Holding 2013 A/S,BDO Statsautoriseret revisionsaktieselskab,,,Juelsminde,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Juelsminde,2016-12-31,2016-01-01,37071.0,false,2017-01-27,Vejle,,Formand,RevisionspÃ¥tegning,urn:ofk:oid:23561217,indberetninger-20180424,2.5118417999999996,35210490.0,,2018-03-27T21:18:41.549Z,2017-03-06T17:57:47.485Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-89-HA,2017-03-06T17:57:47.614Z,,,,,,,,,,,,,,,,,1215476.0,21993789.0,,,,
35210490,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/09401253/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzliLzhiLzdmL2RjN2QtNDJhZS04YmJkLTNlODM0ZDI5YTZiOA.pdf,http://regnskaber.virk.dk/09401253/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2FlLzVlLzFkLzBkNDAtNDU3ZS1iNDI1LTlhYTk1YzBiM2ExMA.xml,true,11506143.0,Vejle,7100.0,"4, 1. sal",Roms Hule,7130 Juelsminde,Palsgaardvej 10,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i MSP Holding 2013 A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-01-27,2013-03-22,2017-03-06,Statsautoriseret revisor,-13371.0,20222670.0,35210490.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for MSP Holding 2013 A/S.,37071.0,-70288.0,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,8211.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Lau,Palle Hansen,Per Momme Studsgaard,MSP Holding 2013 A/S,BDO Statsautoriseret revisionsaktieselskab,-44701.0,8211.0,Juelsminde,2015-01-01,2015-12-31,-12790.0,-12790.0,23700.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Juelsminde,2016-12-31,2016-01-01,37071.0,false,2017-01-27,Vejle,0.0,Formand,RevisionspÃ¥tegning,urn:ofk:oid:23561217,indberetninger-20180424,2.5118417999999996,35210490.0,,2018-03-27T21:18:41.549Z,2017-03-06T17:57:47.485Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-89-HA,2017-03-06T17:57:47.614Z,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,,,
35210490,2016-01-01,2016-12-31,c185,,http://regnskaber.virk.dk/09401253/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzliLzhiLzdmL2RjN2QtNDJhZS04YmJkLTNlODM0ZDI5YTZiOA.pdf,http://regnskaber.virk.dk/09401253/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2FlLzVlLzFkLzBkNDAtNDU3ZS1iNDI1LTlhYTk1YzBiM2ExMA.xml,true,11506143.0,Vejle,7100.0,"4, 1. sal",Roms Hule,7130 Juelsminde,Palsgaardvej 10,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i MSP Holding 2013 A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-01-27,2013-03-22,2017-03-06,Statsautoriseret revisor,,20222670.0,35210490.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for MSP Holding 2013 A/S.,,-70288.0,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Lau,Palle Hansen,Per Momme Studsgaard,MSP Holding 2013 A/S,BDO Statsautoriseret revisionsaktieselskab,,,Juelsminde,2015-01-01,2015-12-31,37071.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Juelsminde,2016-12-31,2016-01-01,37071.0,false,2017-01-27,Vejle,,Formand,RevisionspÃ¥tegning,urn:ofk:oid:23561217,indberetninger-20180424,2.5118417999999996,35210490.0,,2018-03-27T21:18:41.549Z,2017-03-06T17:57:47.485Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-89-HA,2017-03-06T17:57:47.614Z,,,,,,,,,,,,,,,,,,,,,,
