entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DisclosureOfContingentLiabilities,DisclosureOfMortgagesAndCollaterals,EmployeeBenefitsExpense,FinanceExpensesArisingFromGroupEnterprises,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,OtherFinanceIncomeFromGroupEnterprises,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,RestOfOtherFinanceExpenses,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,Provisions,ProvisionsForDeferredTax,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables
32932541,2014-10-01,2015-09-30,c3,http://regnskaber.virk.dk/14523923/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2JkLzc4Lzg0Lzc2OGEtNDJkZC1hN2E4LThjNTZhM2E5YmQzMQ.xhtml,http://regnskaber.virk.dk/14523923/ZG9rdW1lbnRsYWdlcjovLzAzLzEyL2JiLzA2L2NiL2RiNmUtNDRiZS1hYzgxLTA5Y2I4NjVkYjY3Nw.pdf,http://regnskaber.virk.dk/14523923/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzRhL2FjL2ZjL2EyMDMtNGIyZC04NzZmLTlhMTAzOGI1ZDBjMw.xml,true,Nyborg,5800.0,6.0,SkrÃ¦nten,5800 Nyborg,Kirkegade 1,Til den daglige ledelse i HOUSE OF DANPLACE ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-03-31,2017-03-31,0.0,Registreret revisor HD,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",0.0,6253.0,-1625893.0,30546792.0,32932541.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Henrik K. Andreasen,Troels StenstrÃ¸m Kristiansen,Troels StenstrÃ¸m Kristiansen,Nyborg ErhvervsRevision ApS,HOUSE OF DANPLACE ApS,Nyborg ErhvervsRevision ApS,13231.0,0.0,Nyborg,2014-10-01,2015-09-30,-1853869.0,-1846630.0,-1625893.0,2016-09-30,2015-10-01,227715.0,true,false,2017-03-31,Nyborg,7239.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23669371,indberetninger-20180424,2.5954075,32932541.0,,2018-03-28T05:12:06.016Z,2017-03-31T07:12:43.237Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BD-10-PC,2017-03-31T07:12:43.415Z,,,,,,,,,,,,,,,,,,,,,,
32932541,2014-10-01,2015-09-30,c5,http://regnskaber.virk.dk/14523923/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2JkLzc4Lzg0Lzc2OGEtNDJkZC1hN2E4LThjNTZhM2E5YmQzMQ.xhtml,http://regnskaber.virk.dk/14523923/ZG9rdW1lbnRsYWdlcjovLzAzLzEyL2JiLzA2L2NiL2RiNmUtNDRiZS1hYzgxLTA5Y2I4NjVkYjY3Nw.pdf,http://regnskaber.virk.dk/14523923/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzRhL2FjL2ZjL2EyMDMtNGIyZC04NzZmLTlhMTAzOGI1ZDBjMw.xml,true,Nyborg,5800.0,6.0,SkrÃ¦nten,5800 Nyborg,Kirkegade 1,Til den daglige ledelse i HOUSE OF DANPLACE ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-03-31,2017-03-31,,Registreret revisor HD,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,,30546792.0,32932541.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Henrik K. Andreasen,Troels StenstrÃ¸m Kristiansen,Troels StenstrÃ¸m Kristiansen,Nyborg ErhvervsRevision ApS,HOUSE OF DANPLACE ApS,Nyborg ErhvervsRevision ApS,,,Nyborg,2014-10-01,2015-09-30,0.0,,,2016-09-30,2015-10-01,,true,false,2017-03-31,Nyborg,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23669371,indberetninger-20180424,2.5954075,32932541.0,,2018-03-28T05:12:06.016Z,2017-03-31T07:12:43.237Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BD-10-PC,2017-03-31T07:12:43.415Z,,,,,,,,,,,,,,,,,,,,,,
32932541,2014-10-01,2015-09-30,c7,http://regnskaber.virk.dk/14523923/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2JkLzc4Lzg0Lzc2OGEtNDJkZC1hN2E4LThjNTZhM2E5YmQzMQ.xhtml,http://regnskaber.virk.dk/14523923/ZG9rdW1lbnRsYWdlcjovLzAzLzEyL2JiLzA2L2NiL2RiNmUtNDRiZS1hYzgxLTA5Y2I4NjVkYjY3Nw.pdf,http://regnskaber.virk.dk/14523923/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzRhL2FjL2ZjL2EyMDMtNGIyZC04NzZmLTlhMTAzOGI1ZDBjMw.xml,true,Nyborg,5800.0,6.0,SkrÃ¦nten,5800 Nyborg,Kirkegade 1,Til den daglige ledelse i HOUSE OF DANPLACE ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-03-31,2017-03-31,,Registreret revisor HD,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,,30546792.0,32932541.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Henrik K. Andreasen,Troels StenstrÃ¸m Kristiansen,Troels StenstrÃ¸m Kristiansen,Nyborg ErhvervsRevision ApS,HOUSE OF DANPLACE ApS,Nyborg ErhvervsRevision ApS,,,Nyborg,2014-10-01,2015-09-30,0.0,,,2016-09-30,2015-10-01,,true,false,2017-03-31,Nyborg,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23669371,indberetninger-20180424,2.5954075,32932541.0,,2018-03-28T05:12:06.016Z,2017-03-31T07:12:43.237Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BD-10-PC,2017-03-31T07:12:43.415Z,,,,,,,,,,,,,,,,,,,,,,
32932541,2014-10-01,2015-09-30,c9,http://regnskaber.virk.dk/14523923/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2JkLzc4Lzg0Lzc2OGEtNDJkZC1hN2E4LThjNTZhM2E5YmQzMQ.xhtml,http://regnskaber.virk.dk/14523923/ZG9rdW1lbnRsYWdlcjovLzAzLzEyL2JiLzA2L2NiL2RiNmUtNDRiZS1hYzgxLTA5Y2I4NjVkYjY3Nw.pdf,http://regnskaber.virk.dk/14523923/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzRhL2FjL2ZjL2EyMDMtNGIyZC04NzZmLTlhMTAzOGI1ZDBjMw.xml,true,Nyborg,5800.0,6.0,SkrÃ¦nten,5800 Nyborg,Kirkegade 1,Til den daglige ledelse i HOUSE OF DANPLACE ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-03-31,2017-03-31,,Registreret revisor HD,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,,30546792.0,32932541.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Henrik K. Andreasen,Troels StenstrÃ¸m Kristiansen,Troels StenstrÃ¸m Kristiansen,Nyborg ErhvervsRevision ApS,HOUSE OF DANPLACE ApS,Nyborg ErhvervsRevision ApS,,,Nyborg,2014-10-01,2015-09-30,-1853869.0,,,2016-09-30,2015-10-01,,true,false,2017-03-31,Nyborg,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23669371,indberetninger-20180424,2.5954075,32932541.0,,2018-03-28T05:12:06.016Z,2017-03-31T07:12:43.237Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BD-10-PC,2017-03-31T07:12:43.415Z,,,,,,,,,,,,,,,,,,,,,,
32932541,2015-09-30,2015-09-30,c11,http://regnskaber.virk.dk/14523923/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2JkLzc4Lzg0Lzc2OGEtNDJkZC1hN2E4LThjNTZhM2E5YmQzMQ.xhtml,http://regnskaber.virk.dk/14523923/ZG9rdW1lbnRsYWdlcjovLzAzLzEyL2JiLzA2L2NiL2RiNmUtNDRiZS1hYzgxLTA5Y2I4NjVkYjY3Nw.pdf,http://regnskaber.virk.dk/14523923/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzRhL2FjL2ZjL2EyMDMtNGIyZC04NzZmLTlhMTAzOGI1ZDBjMw.xml,true,Nyborg,5800.0,6.0,SkrÃ¦nten,5800 Nyborg,Kirkegade 1,Til den daglige ledelse i HOUSE OF DANPLACE ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-03-31,2017-03-31,,Registreret revisor HD,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,,30546792.0,32932541.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Henrik K. Andreasen,Troels StenstrÃ¸m Kristiansen,Troels StenstrÃ¸m Kristiansen,Nyborg ErhvervsRevision ApS,HOUSE OF DANPLACE ApS,Nyborg ErhvervsRevision ApS,,,Nyborg,2014-10-01,2015-09-30,,,,2016-09-30,2015-10-01,,true,false,2017-03-31,Nyborg,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23669371,indberetninger-20180424,2.5954075,32932541.0,,2018-03-28T05:12:06.016Z,2017-03-31T07:12:43.237Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BD-10-PC,2017-03-31T07:12:43.415Z,7597664.0,6757.0,5000000.0,5691561.0,3594314.0,7597664.0,4003350.0,1906103.0,1835540.0,70563.0,1906103.0,4003350.0,0.0,0.0,0.0,-1405686.0,4003350.0,0.0,5684804.0,2480000.0,3193928.0,10876.0
32932541,2015-10-01,2015-10-01,c12,http://regnskaber.virk.dk/14523923/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2JkLzc4Lzg0Lzc2OGEtNDJkZC1hN2E4LThjNTZhM2E5YmQzMQ.xhtml,http://regnskaber.virk.dk/14523923/ZG9rdW1lbnRsYWdlcjovLzAzLzEyL2JiLzA2L2NiL2RiNmUtNDRiZS1hYzgxLTA5Y2I4NjVkYjY3Nw.pdf,http://regnskaber.virk.dk/14523923/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzRhL2FjL2ZjL2EyMDMtNGIyZC04NzZmLTlhMTAzOGI1ZDBjMw.xml,true,Nyborg,5800.0,6.0,SkrÃ¦nten,5800 Nyborg,Kirkegade 1,Til den daglige ledelse i HOUSE OF DANPLACE ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-03-31,2017-03-31,,Registreret revisor HD,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,,30546792.0,32932541.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Henrik K. Andreasen,Troels StenstrÃ¸m Kristiansen,Troels StenstrÃ¸m Kristiansen,Nyborg ErhvervsRevision ApS,HOUSE OF DANPLACE ApS,Nyborg ErhvervsRevision ApS,,,Nyborg,2014-10-01,2015-09-30,,,,2016-09-30,2015-10-01,,true,false,2017-03-31,Nyborg,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23669371,indberetninger-20180424,2.5954075,32932541.0,,2018-03-28T05:12:06.016Z,2017-03-31T07:12:43.237Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BD-10-PC,2017-03-31T07:12:43.415Z,,,,,5000000.0,,,,,,,,,,,,,,,,,
32932541,2015-10-01,2015-10-01,c13,http://regnskaber.virk.dk/14523923/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2JkLzc4Lzg0Lzc2OGEtNDJkZC1hN2E4LThjNTZhM2E5YmQzMQ.xhtml,http://regnskaber.virk.dk/14523923/ZG9rdW1lbnRsYWdlcjovLzAzLzEyL2JiLzA2L2NiL2RiNmUtNDRiZS1hYzgxLTA5Y2I4NjVkYjY3Nw.pdf,http://regnskaber.virk.dk/14523923/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzRhL2FjL2ZjL2EyMDMtNGIyZC04NzZmLTlhMTAzOGI1ZDBjMw.xml,true,Nyborg,5800.0,6.0,SkrÃ¦nten,5800 Nyborg,Kirkegade 1,Til den daglige ledelse i HOUSE OF DANPLACE ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-03-31,2017-03-31,,Registreret revisor HD,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,,30546792.0,32932541.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Henrik K. Andreasen,Troels StenstrÃ¸m Kristiansen,Troels StenstrÃ¸m Kristiansen,Nyborg ErhvervsRevision ApS,HOUSE OF DANPLACE ApS,Nyborg ErhvervsRevision ApS,,,Nyborg,2014-10-01,2015-09-30,,,,2016-09-30,2015-10-01,,true,false,2017-03-31,Nyborg,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23669371,indberetninger-20180424,2.5954075,32932541.0,,2018-03-28T05:12:06.016Z,2017-03-31T07:12:43.237Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BD-10-PC,2017-03-31T07:12:43.415Z,,,,,0.0,,,,,,,,,,,,,,,,,
32932541,2015-10-01,2015-10-01,c14,http://regnskaber.virk.dk/14523923/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2JkLzc4Lzg0Lzc2OGEtNDJkZC1hN2E4LThjNTZhM2E5YmQzMQ.xhtml,http://regnskaber.virk.dk/14523923/ZG9rdW1lbnRsYWdlcjovLzAzLzEyL2JiLzA2L2NiL2RiNmUtNDRiZS1hYzgxLTA5Y2I4NjVkYjY3Nw.pdf,http://regnskaber.virk.dk/14523923/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzRhL2FjL2ZjL2EyMDMtNGIyZC04NzZmLTlhMTAzOGI1ZDBjMw.xml,true,Nyborg,5800.0,6.0,SkrÃ¦nten,5800 Nyborg,Kirkegade 1,Til den daglige ledelse i HOUSE OF DANPLACE ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-03-31,2017-03-31,,Registreret revisor HD,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,,30546792.0,32932541.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Henrik K. Andreasen,Troels StenstrÃ¸m Kristiansen,Troels StenstrÃ¸m Kristiansen,Nyborg ErhvervsRevision ApS,HOUSE OF DANPLACE ApS,Nyborg ErhvervsRevision ApS,,,Nyborg,2014-10-01,2015-09-30,,,,2016-09-30,2015-10-01,,true,false,2017-03-31,Nyborg,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23669371,indberetninger-20180424,2.5954075,32932541.0,,2018-03-28T05:12:06.016Z,2017-03-31T07:12:43.237Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BD-10-PC,2017-03-31T07:12:43.415Z,,,,,-1405686.0,,,,,,,,,,,,,,,,,
32932541,2015-10-01,2015-10-01,c15,http://regnskaber.virk.dk/14523923/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2JkLzc4Lzg0Lzc2OGEtNDJkZC1hN2E4LThjNTZhM2E5YmQzMQ.xhtml,http://regnskaber.virk.dk/14523923/ZG9rdW1lbnRsYWdlcjovLzAzLzEyL2JiLzA2L2NiL2RiNmUtNDRiZS1hYzgxLTA5Y2I4NjVkYjY3Nw.pdf,http://regnskaber.virk.dk/14523923/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzRhL2FjL2ZjL2EyMDMtNGIyZC04NzZmLTlhMTAzOGI1ZDBjMw.xml,true,Nyborg,5800.0,6.0,SkrÃ¦nten,5800 Nyborg,Kirkegade 1,Til den daglige ledelse i HOUSE OF DANPLACE ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-03-31,2017-03-31,,Registreret revisor HD,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,,30546792.0,32932541.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Henrik K. Andreasen,Troels StenstrÃ¸m Kristiansen,Troels StenstrÃ¸m Kristiansen,Nyborg ErhvervsRevision ApS,HOUSE OF DANPLACE ApS,Nyborg ErhvervsRevision ApS,,,Nyborg,2014-10-01,2015-09-30,,,,2016-09-30,2015-10-01,,true,false,2017-03-31,Nyborg,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23669371,indberetninger-20180424,2.5954075,32932541.0,,2018-03-28T05:12:06.016Z,2017-03-31T07:12:43.237Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BD-10-PC,2017-03-31T07:12:43.415Z,,,,,3594314.0,,,,,,,,,,,,,,,,,
32932541,2015-10-01,2016-09-30,c0,http://regnskaber.virk.dk/14523923/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2JkLzc4Lzg0Lzc2OGEtNDJkZC1hN2E4LThjNTZhM2E5YmQzMQ.xhtml,http://regnskaber.virk.dk/14523923/ZG9rdW1lbnRsYWdlcjovLzAzLzEyL2JiLzA2L2NiL2RiNmUtNDRiZS1hYzgxLTA5Y2I4NjVkYjY3Nw.pdf,http://regnskaber.virk.dk/14523923/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzRhL2FjL2ZjL2EyMDMtNGIyZC04NzZmLTlhMTAzOGI1ZDBjMw.xml,true,Nyborg,5800.0,6.0,SkrÃ¦nten,5800 Nyborg,Kirkegade 1,Til den daglige ledelse i HOUSE OF DANPLACE ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-03-31,2017-03-31,0.0,Registreret revisor HD,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",0.0,15996.0,-2377345.0,30546792.0,32932541.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Henrik K. Andreasen,Troels StenstrÃ¸m Kristiansen,Troels StenstrÃ¸m Kristiansen,Nyborg ErhvervsRevision ApS,HOUSE OF DANPLACE ApS,Nyborg ErhvervsRevision ApS,0.0,1587664.0,Nyborg,2014-10-01,2015-09-30,-899967.0,-921450.0,-2377345.0,2016-09-30,2015-10-01,115773.0,true,false,2017-03-31,Nyborg,-21483.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23669371,indberetninger-20180424,2.5954075,32932541.0,,2018-03-28T05:12:06.016Z,2017-03-31T07:12:43.237Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BD-10-PC,2017-03-31T07:12:43.415Z,,,,,,,,,,,,,,,,,,,,,,
