entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,CashAndCashEquivalents,CashAndCashEquivalentsConcerningCashflowStatement,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,IndependentAuditorsReportsAudit,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ReportingPeriodEndDate,ReportingPeriodStartDate,ReportingResponsibilitiesAccordingToTheDanishExecutiveOrderOnApprovedAuditorsReportsEspeciallyLegislationOnFinancialReportingIncludingAccountingAndStorageOfAccountingRecordsAudit,ReportingResponsibilitiesAccordingToTheDanishExecutiveOrderOnApprovedAuditorsReportsEspeciallyOtherMattersAudit,ReportingResponsibilitiesAccordingToTheDanishExecutiveOrderOnApprovedAuditorsReportsEspeciallyTheCompaniesActOrEquivalentLegislationThatTheCompanyIsSubjectToAudit,ReportingResponsibilitiesAccordingToTheDanishExecutiveOrderOnApprovedAuditorsReportsEspeciallyTheCriminalCodeAndFiscalTaxAndSubsidyLegislationAudit,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AdjustmentsForDeferredTaxCashFlow,AdjustmentsOfInterestAndSimilarIncomes,AdjustmentsOfTaxExpense,AdjustmentsfInterestAndSimilarExpenses,CashFlowFromOperatingActivitiesBeforeFinancialItems,CashFlowFromOrdinaryOperatingActivities,CashFlowsFromUsedInFinancingActivities,CashFlowsFromUsedInInvestingActivities,CashFlowsFromUsedInOperatingActivities,CostOfSales,DecreaseIncreaseInInventories,DecreaseIncreaseInReceivables,DecreaseIncreaseInTradePayables,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssets,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DividendPaidCashFlow,EmployeeBenefitsExpense,ExternalExpenses,GrossResult,IncomeTaxesPaidRefundClassifiedAsOperatingActivities,InterestPaidClassifiedAsOperatingActivities,InterestReceivedClassifiedAsOperatingActivities,NetIncreaseDecreaseInCashAndCashEquivalents,OtherAdjustmentsForDecreaseIncreaseInWorkingCapital,OtherCashFlowsFromUsedInInvestingActivities,OtherFinanceExpenses,OtherFinanceIncome,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,RaisingOfDebtToAssociates,Revenue,TaxExpense,Assets,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,DepositsLongtermInvestmentsAndReceivables,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToAssociates,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,DividendPaid,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard
30810678,2015-01-01,2015-01-01,c21,http://regnskaber.virk.dk/87601803/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzA3LzFlLzNlL2U3NzQtNDJmMS1hZDc0LWZmZTY2Y2I5MmJkNg.xhtml,http://regnskaber.virk.dk/87601803/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2RlLzc0L2I4LzY0YWUtNDA2OC05N2MyLTU4ZTI2ZjA2Y2I2Mg.pdf,http://regnskaber.virk.dk/87601803/ZG9rdW1lbnRsYWdlcjovLzAzLzU3LzNkL2Y3L2Q5Lzk0NDQtNGY5ZC04MjhhLTc1ZTM2ZmRiNzJkMg.xml,true,Denmark,DK,NÃ¦rum,2850.0,5.0,Bystykket,KÃ¸benhavn N,2200.0,113.0,Jagtvej,2850 NÃ¦rum,Bystykket 5,To the shareholders of CLAUS TINGSTRÃM A/S,10163449.0,10163449.0,"Reporting class C, medium-size enterprise",2017-04-27,2017-04-27,statsautoriseret revisor,30810678.0,1002066476.0,The independent auditor's report on financial statements,"The annual report has been prepared in accordance with the regulation applying to Reporting class C, medium-size enterprise.",Annual report,Bent JÃ¸rgensen,Claus TingstrÃ¸m,CLAUS TINGSTRÃM A/S,Bent JÃ¸rgensen,KÃ¸benhavn,2015-01-01,2015-12-31,2016-12-31,2016-01-01,false,false,false,false,false,2017-04-27,NÃ¦rum,72170109.0,false,Auditor's report on audited financial statements,urn:ofk:oid:23781478,indberetninger-20180424,2.5947652000000003,30810678.0,,2018-03-27T17:47:53.024Z,2017-04-29T08:16:42.440Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-93-FY,2017-04-29T08:16:42.871Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30810678,2015-01-01,2015-12-31,c9,http://regnskaber.virk.dk/87601803/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzA3LzFlLzNlL2U3NzQtNDJmMS1hZDc0LWZmZTY2Y2I5MmJkNg.xhtml,http://regnskaber.virk.dk/87601803/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2RlLzc0L2I4LzY0YWUtNDA2OC05N2MyLTU4ZTI2ZjA2Y2I2Mg.pdf,http://regnskaber.virk.dk/87601803/ZG9rdW1lbnRsYWdlcjovLzAzLzU3LzNkL2Y3L2Q5Lzk0NDQtNGY5ZC04MjhhLTc1ZTM2ZmRiNzJkMg.xml,true,Denmark,DK,NÃ¦rum,2850.0,5.0,Bystykket,KÃ¸benhavn N,2200.0,113.0,Jagtvej,2850 NÃ¦rum,Bystykket 5,To the shareholders of CLAUS TINGSTRÃM A/S,,,"Reporting class C, medium-size enterprise",2017-04-27,2017-04-27,statsautoriseret revisor,30810678.0,1002066476.0,The independent auditor's report on financial statements,"The annual report has been prepared in accordance with the regulation applying to Reporting class C, medium-size enterprise.",Annual report,Bent JÃ¸rgensen,Claus TingstrÃ¸m,CLAUS TINGSTRÃM A/S,Bent JÃ¸rgensen,KÃ¸benhavn,2015-01-01,2015-12-31,2016-12-31,2016-01-01,false,false,false,false,false,2017-04-27,NÃ¦rum,72170109.0,false,Auditor's report on audited financial statements,urn:ofk:oid:23781478,indberetninger-20180424,2.5947652000000003,30810678.0,,2018-03-27T17:47:53.024Z,2017-04-29T08:16:42.440Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-93-FY,2017-04-29T08:16:42.871Z,33400.0,-2493.0,1485129.0,-652.0,5667353.0,5665522.0,-4000000.0,-285519.0,4310256.0,41822040.0,-101376.0,-412963.0,541284.0,80983.0,80983.0,4000000.0,55581838.0,4775445.0,62102062.0,1355266.0,-662.0,-2493.0,24737.0,0.0,43872.0,652.0,2493.0,4922553.0,6441082.0,6439241.0,329391.0,0.0,108699547.0,1518529.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30810678,2015-12-31,2015-12-31,c11,http://regnskaber.virk.dk/87601803/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzA3LzFlLzNlL2U3NzQtNDJmMS1hZDc0LWZmZTY2Y2I5MmJkNg.xhtml,http://regnskaber.virk.dk/87601803/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2RlLzc0L2I4LzY0YWUtNDA2OC05N2MyLTU4ZTI2ZjA2Y2I2Mg.pdf,http://regnskaber.virk.dk/87601803/ZG9rdW1lbnRsYWdlcjovLzAzLzU3LzNkL2Y3L2Q5Lzk0NDQtNGY5ZC04MjhhLTc1ZTM2ZmRiNzJkMg.xml,true,Denmark,DK,NÃ¦rum,2850.0,5.0,Bystykket,KÃ¸benhavn N,2200.0,113.0,Jagtvej,2850 NÃ¦rum,Bystykket 5,To the shareholders of CLAUS TINGSTRÃM A/S,10188186.0,10188186.0,"Reporting class C, medium-size enterprise",2017-04-27,2017-04-27,statsautoriseret revisor,30810678.0,1002066476.0,The independent auditor's report on financial statements,"The annual report has been prepared in accordance with the regulation applying to Reporting class C, medium-size enterprise.",Annual report,Bent JÃ¸rgensen,Claus TingstrÃ¸m,CLAUS TINGSTRÃM A/S,Bent JÃ¸rgensen,KÃ¸benhavn,2015-01-01,2015-12-31,2016-12-31,2016-01-01,false,false,false,false,false,2017-04-27,NÃ¦rum,72170109.0,false,Auditor's report on audited financial statements,urn:ofk:oid:23781478,indberetninger-20180424,2.5947652000000003,30810678.0,,2018-03-27T17:47:53.024Z,2017-04-29T08:16:42.440Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-93-FY,2017-04-29T08:16:42.871Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19781398.0,500000.0,18978835.0,14600.0,294538.0,216168.0,8709012.0,586395.0,250697.0,19781398.0,11072386.0,216168.0,802563.0,6028530.0,1004464.0,586395.0,0.0,250697.0,8209012.0,39487.0,11072386.0,0.0,8539952.0,7000.0,1485129.0,3519240.0,7219350.0,,,,,
30810678,2016-01-01,2016-01-01,c12,http://regnskaber.virk.dk/87601803/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzA3LzFlLzNlL2U3NzQtNDJmMS1hZDc0LWZmZTY2Y2I5MmJkNg.xhtml,http://regnskaber.virk.dk/87601803/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2RlLzc0L2I4LzY0YWUtNDA2OC05N2MyLTU4ZTI2ZjA2Y2I2Mg.pdf,http://regnskaber.virk.dk/87601803/ZG9rdW1lbnRsYWdlcjovLzAzLzU3LzNkL2Y3L2Q5Lzk0NDQtNGY5ZC04MjhhLTc1ZTM2ZmRiNzJkMg.xml,true,Denmark,DK,NÃ¦rum,2850.0,5.0,Bystykket,KÃ¸benhavn N,2200.0,113.0,Jagtvej,2850 NÃ¦rum,Bystykket 5,To the shareholders of CLAUS TINGSTRÃM A/S,,,"Reporting class C, medium-size enterprise",2017-04-27,2017-04-27,statsautoriseret revisor,30810678.0,1002066476.0,The independent auditor's report on financial statements,"The annual report has been prepared in accordance with the regulation applying to Reporting class C, medium-size enterprise.",Annual report,Bent JÃ¸rgensen,Claus TingstrÃ¸m,CLAUS TINGSTRÃM A/S,Bent JÃ¸rgensen,KÃ¸benhavn,2015-01-01,2015-12-31,2016-12-31,2016-01-01,false,false,false,false,false,2017-04-27,NÃ¦rum,72170109.0,false,Auditor's report on audited financial statements,urn:ofk:oid:23781478,indberetninger-20180424,2.5947652000000003,30810678.0,,2018-03-27T17:47:53.024Z,2017-04-29T08:16:42.440Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-93-FY,2017-04-29T08:16:42.871Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,
30810678,2016-01-01,2016-01-01,c13,http://regnskaber.virk.dk/87601803/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzA3LzFlLzNlL2U3NzQtNDJmMS1hZDc0LWZmZTY2Y2I5MmJkNg.xhtml,http://regnskaber.virk.dk/87601803/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2RlLzc0L2I4LzY0YWUtNDA2OC05N2MyLTU4ZTI2ZjA2Y2I2Mg.pdf,http://regnskaber.virk.dk/87601803/ZG9rdW1lbnRsYWdlcjovLzAzLzU3LzNkL2Y3L2Q5Lzk0NDQtNGY5ZC04MjhhLTc1ZTM2ZmRiNzJkMg.xml,true,Denmark,DK,NÃ¦rum,2850.0,5.0,Bystykket,KÃ¸benhavn N,2200.0,113.0,Jagtvej,2850 NÃ¦rum,Bystykket 5,To the shareholders of CLAUS TINGSTRÃM A/S,,,"Reporting class C, medium-size enterprise",2017-04-27,2017-04-27,statsautoriseret revisor,30810678.0,1002066476.0,The independent auditor's report on financial statements,"The annual report has been prepared in accordance with the regulation applying to Reporting class C, medium-size enterprise.",Annual report,Bent JÃ¸rgensen,Claus TingstrÃ¸m,CLAUS TINGSTRÃM A/S,Bent JÃ¸rgensen,KÃ¸benhavn,2015-01-01,2015-12-31,2016-12-31,2016-01-01,false,false,false,false,false,2017-04-27,NÃ¦rum,72170109.0,false,Auditor's report on audited financial statements,urn:ofk:oid:23781478,indberetninger-20180424,2.5947652000000003,30810678.0,,2018-03-27T17:47:53.024Z,2017-04-29T08:16:42.440Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-93-FY,2017-04-29T08:16:42.871Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8209012.0,,,,,,,,,,,,,,,,,,,,,,,,,
30810678,2016-01-01,2016-01-01,c14,http://regnskaber.virk.dk/87601803/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzA3LzFlLzNlL2U3NzQtNDJmMS1hZDc0LWZmZTY2Y2I5MmJkNg.xhtml,http://regnskaber.virk.dk/87601803/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2RlLzc0L2I4LzY0YWUtNDA2OC05N2MyLTU4ZTI2ZjA2Y2I2Mg.pdf,http://regnskaber.virk.dk/87601803/ZG9rdW1lbnRsYWdlcjovLzAzLzU3LzNkL2Y3L2Q5Lzk0NDQtNGY5ZC04MjhhLTc1ZTM2ZmRiNzJkMg.xml,true,Denmark,DK,NÃ¦rum,2850.0,5.0,Bystykket,KÃ¸benhavn N,2200.0,113.0,Jagtvej,2850 NÃ¦rum,Bystykket 5,To the shareholders of CLAUS TINGSTRÃM A/S,,,"Reporting class C, medium-size enterprise",2017-04-27,2017-04-27,statsautoriseret revisor,30810678.0,1002066476.0,The independent auditor's report on financial statements,"The annual report has been prepared in accordance with the regulation applying to Reporting class C, medium-size enterprise.",Annual report,Bent JÃ¸rgensen,Claus TingstrÃ¸m,CLAUS TINGSTRÃM A/S,Bent JÃ¸rgensen,KÃ¸benhavn,2015-01-01,2015-12-31,2016-12-31,2016-01-01,false,false,false,false,false,2017-04-27,NÃ¦rum,72170109.0,false,Auditor's report on audited financial statements,urn:ofk:oid:23781478,indberetninger-20180424,2.5947652000000003,30810678.0,,2018-03-27T17:47:53.024Z,2017-04-29T08:16:42.440Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-93-FY,2017-04-29T08:16:42.871Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
30810678,2016-01-01,2016-01-01,c15,http://regnskaber.virk.dk/87601803/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzA3LzFlLzNlL2U3NzQtNDJmMS1hZDc0LWZmZTY2Y2I5MmJkNg.xhtml,http://regnskaber.virk.dk/87601803/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2RlLzc0L2I4LzY0YWUtNDA2OC05N2MyLTU4ZTI2ZjA2Y2I2Mg.pdf,http://regnskaber.virk.dk/87601803/ZG9rdW1lbnRsYWdlcjovLzAzLzU3LzNkL2Y3L2Q5Lzk0NDQtNGY5ZC04MjhhLTc1ZTM2ZmRiNzJkMg.xml,true,Denmark,DK,NÃ¦rum,2850.0,5.0,Bystykket,KÃ¸benhavn N,2200.0,113.0,Jagtvej,2850 NÃ¦rum,Bystykket 5,To the shareholders of CLAUS TINGSTRÃM A/S,10188186.0,10188186.0,"Reporting class C, medium-size enterprise",2017-04-27,2017-04-27,statsautoriseret revisor,30810678.0,1002066476.0,The independent auditor's report on financial statements,"The annual report has been prepared in accordance with the regulation applying to Reporting class C, medium-size enterprise.",Annual report,Bent JÃ¸rgensen,Claus TingstrÃ¸m,CLAUS TINGSTRÃM A/S,Bent JÃ¸rgensen,KÃ¸benhavn,2015-01-01,2015-12-31,2016-12-31,2016-01-01,false,false,false,false,false,2017-04-27,NÃ¦rum,72170109.0,false,Auditor's report on audited financial statements,urn:ofk:oid:23781478,indberetninger-20180424,2.5947652000000003,30810678.0,,2018-03-27T17:47:53.024Z,2017-04-29T08:16:42.440Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-93-FY,2017-04-29T08:16:42.871Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8709012.0,,,,,,,,,,,,,,,,,,,,,,,,,
30810678,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/87601803/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzA3LzFlLzNlL2U3NzQtNDJmMS1hZDc0LWZmZTY2Y2I5MmJkNg.xhtml,http://regnskaber.virk.dk/87601803/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2RlLzc0L2I4LzY0YWUtNDA2OC05N2MyLTU4ZTI2ZjA2Y2I2Mg.pdf,http://regnskaber.virk.dk/87601803/ZG9rdW1lbnRsYWdlcjovLzAzLzU3LzNkL2Y3L2Q5Lzk0NDQtNGY5ZC04MjhhLTc1ZTM2ZmRiNzJkMg.xml,true,Denmark,DK,NÃ¦rum,2850.0,5.0,Bystykket,KÃ¸benhavn N,2200.0,113.0,Jagtvej,2850 NÃ¦rum,Bystykket 5,To the shareholders of CLAUS TINGSTRÃM A/S,,,"Reporting class C, medium-size enterprise",2017-04-27,2017-04-27,statsautoriseret revisor,30810678.0,1002066476.0,The independent auditor's report on financial statements,"The annual report has been prepared in accordance with the regulation applying to Reporting class C, medium-size enterprise.",Annual report,Bent JÃ¸rgensen,Claus TingstrÃ¸m,CLAUS TINGSTRÃM A/S,Bent JÃ¸rgensen,KÃ¸benhavn,2015-01-01,2015-12-31,2016-12-31,2016-01-01,false,false,false,false,false,2017-04-27,NÃ¦rum,72170109.0,false,Auditor's report on audited financial statements,urn:ofk:oid:23781478,indberetninger-20180424,2.5947652000000003,30810678.0,,2018-03-27T17:47:53.024Z,2017-04-29T08:16:42.440Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-93-FY,2017-04-29T08:16:42.871Z,10442.0,0.0,762322.0,-23074.0,3294435.0,3317509.0,-7000.0,-146975.0,1832380.0,35875550.0,-24351.0,-213209.0,190574.0,178067.0,178067.0,8980000.0,46702725.0,4086960.0,50376592.0,1485129.0,-23074.0,0.0,1678405.0,0.0,89798.0,23074.0,0.0,2699962.0,3472726.0,3495800.0,236773.0,8973000.0,90339102.0,772764.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8980000.0,,,,
30810678,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/87601803/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzA3LzFlLzNlL2U3NzQtNDJmMS1hZDc0LWZmZTY2Y2I5MmJkNg.xhtml,http://regnskaber.virk.dk/87601803/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2RlLzc0L2I4LzY0YWUtNDA2OC05N2MyLTU4ZTI2ZjA2Y2I2Mg.pdf,http://regnskaber.virk.dk/87601803/ZG9rdW1lbnRsYWdlcjovLzAzLzU3LzNkL2Y3L2Q5Lzk0NDQtNGY5ZC04MjhhLTc1ZTM2ZmRiNzJkMg.xml,true,Denmark,DK,NÃ¦rum,2850.0,5.0,Bystykket,KÃ¸benhavn N,2200.0,113.0,Jagtvej,2850 NÃ¦rum,Bystykket 5,To the shareholders of CLAUS TINGSTRÃM A/S,,,"Reporting class C, medium-size enterprise",2017-04-27,2017-04-27,statsautoriseret revisor,30810678.0,1002066476.0,The independent auditor's report on financial statements,"The annual report has been prepared in accordance with the regulation applying to Reporting class C, medium-size enterprise.",Annual report,Bent JÃ¸rgensen,Claus TingstrÃ¸m,CLAUS TINGSTRÃM A/S,Bent JÃ¸rgensen,KÃ¸benhavn,2015-01-01,2015-12-31,2016-12-31,2016-01-01,false,false,false,false,false,2017-04-27,NÃ¦rum,72170109.0,false,Auditor's report on audited financial statements,urn:ofk:oid:23781478,indberetninger-20180424,2.5947652000000003,30810678.0,,2018-03-27T17:47:53.024Z,2017-04-29T08:16:42.440Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-93-FY,2017-04-29T08:16:42.871Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57652551.0,"Revisionsfirmaet Bent JÃ¸rgensen, Statsautoriseret revisionsvirksomhed",,
30810678,2016-01-01,2016-12-31,c16,http://regnskaber.virk.dk/87601803/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzA3LzFlLzNlL2U3NzQtNDJmMS1hZDc0LWZmZTY2Y2I5MmJkNg.xhtml,http://regnskaber.virk.dk/87601803/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2RlLzc0L2I4LzY0YWUtNDA2OC05N2MyLTU4ZTI2ZjA2Y2I2Mg.pdf,http://regnskaber.virk.dk/87601803/ZG9rdW1lbnRsYWdlcjovLzAzLzU3LzNkL2Y3L2Q5Lzk0NDQtNGY5ZC04MjhhLTc1ZTM2ZmRiNzJkMg.xml,true,Denmark,DK,NÃ¦rum,2850.0,5.0,Bystykket,KÃ¸benhavn N,2200.0,113.0,Jagtvej,2850 NÃ¦rum,Bystykket 5,To the shareholders of CLAUS TINGSTRÃM A/S,,,"Reporting class C, medium-size enterprise",2017-04-27,2017-04-27,statsautoriseret revisor,30810678.0,1002066476.0,The independent auditor's report on financial statements,"The annual report has been prepared in accordance with the regulation applying to Reporting class C, medium-size enterprise.",Annual report,Bent JÃ¸rgensen,Claus TingstrÃ¸m,CLAUS TINGSTRÃM A/S,Bent JÃ¸rgensen,KÃ¸benhavn,2015-01-01,2015-12-31,2016-12-31,2016-01-01,false,false,false,false,false,2017-04-27,NÃ¦rum,72170109.0,false,Auditor's report on audited financial statements,urn:ofk:oid:23781478,indberetninger-20180424,2.5947652000000003,30810678.0,,2018-03-27T17:47:53.024Z,2017-04-29T08:16:42.440Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-93-FY,2017-04-29T08:16:42.871Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8980000.0,,,,
