entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AdditionsToIntangibleAssets,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,EmailOfAuditor,EmailOfReportingEntity,HomepageOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,InvestmentsGross,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RegisteredOfficeOfReportingEntity,RelatedEntityName,RelatedEntityRegisteredOffice,ReportingPeriodEndDate,ReportingPeriodStartDate,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TelephoneNumberOfReportingEntity,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ResultsFromNetFinancials,TaxExpenseOnOrdinaryActivities,ValueAdjustmentsOfEquity,LongtermInvestmentsAndReceivables,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,DevelopmentProjectsInProgressAndPrepaymentsForIntangibleAssets,IntangibleAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables,IntangibleAssetsGross,GrossResult,NameAndSurnameOfMemberOfSupervisoryBoard
27959350,2014-01-01,2014-01-01,c176,,http://regnskaber.virk.dk/05395972/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzczL2ZjLzk3LzA0YjYtNDI5Ni1iOWI2LWMzMDNiMWVhZTczYw.pdf,http://regnskaber.virk.dk/05395972/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzQ2LzIxLzQyLzhmNzgtNGIzNS05ZTgzLWY5ODljNGQ5ZjljNQ.xml,1001284.0,Danmark,Glostrup,2600.0,56.0,Hovedvejen,Charlottenlund,2920.0,23.0,JÃ¦rgersborg AllÃ©,Charlottenlund,2920.0,Giwercman,c/o Birgit KjÃ¦ldgaard,"2600, Glostrup","Hovedvejen, 56",kapitalejerne,Regnskabsklasse B,2016-06-08,2016-06-08,2004-10-08,2016-06-08,Statsautoriseret revisor,pkf@pkf.dk,bkg@bkgpharma.com,www.bkgpharma.com,14119299.0,27959350.0,14119299.0,Ãrsrapport,80000.0,Kasper Vindelev,Rasmus Schmiegelow,Birgit KjÃ¦ldgaard Giwercman,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",Jyske Bank,BKG-Pharma ApS,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",Charlottenlund,Gentofte Kommune,BKG Vet Pharma ApS,Gentofte Kommune,2015-12-31,2015-01-01,66.67,2016-06-08,Glostrup,43 96 06 56,39 17 97 17,Formand,RevisionspÃ¥tegning,urn:ofk:oid:22712411,indberetninger-20180424,2.5118417999999996,27959350.0,,2018-03-29T09:23:54.785Z,2016-06-16T13:24:54.252Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-75-JD,2016-06-16T13:24:54.473Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27959350,2014-01-01,2014-01-01,c720,,http://regnskaber.virk.dk/05395972/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzczL2ZjLzk3LzA0YjYtNDI5Ni1iOWI2LWMzMDNiMWVhZTczYw.pdf,http://regnskaber.virk.dk/05395972/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzQ2LzIxLzQyLzhmNzgtNGIzNS05ZTgzLWY5ODljNGQ5ZjljNQ.xml,1001284.0,Danmark,Glostrup,2600.0,56.0,Hovedvejen,Charlottenlund,2920.0,23.0,JÃ¦rgersborg AllÃ©,Charlottenlund,2920.0,Giwercman,c/o Birgit KjÃ¦ldgaard,"2600, Glostrup","Hovedvejen, 56",kapitalejerne,Regnskabsklasse B,2016-06-08,2016-06-08,2004-10-08,2016-06-08,Statsautoriseret revisor,pkf@pkf.dk,bkg@bkgpharma.com,www.bkgpharma.com,14119299.0,27959350.0,14119299.0,Ãrsrapport,,Kasper Vindelev,Rasmus Schmiegelow,Birgit KjÃ¦ldgaard Giwercman,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",Jyske Bank,BKG-Pharma ApS,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",Charlottenlund,Gentofte Kommune,BKG Vet Pharma ApS,Gentofte Kommune,2015-12-31,2015-01-01,66.67,2016-06-08,Glostrup,43 96 06 56,39 17 97 17,Formand,RevisionspÃ¥tegning,urn:ofk:oid:22712411,indberetninger-20180424,2.5118417999999996,27959350.0,,2018-03-29T09:23:54.785Z,2016-06-16T13:24:54.252Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-75-JD,2016-06-16T13:24:54.473Z,1548836.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27959350,2014-01-01,2014-01-01,c741,,http://regnskaber.virk.dk/05395972/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzczL2ZjLzk3LzA0YjYtNDI5Ni1iOWI2LWMzMDNiMWVhZTczYw.pdf,http://regnskaber.virk.dk/05395972/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzQ2LzIxLzQyLzhmNzgtNGIzNS05ZTgzLWY5ODljNGQ5ZjljNQ.xml,1001284.0,Danmark,Glostrup,2600.0,56.0,Hovedvejen,Charlottenlund,2920.0,23.0,JÃ¦rgersborg AllÃ©,Charlottenlund,2920.0,Giwercman,c/o Birgit KjÃ¦ldgaard,"2600, Glostrup","Hovedvejen, 56",kapitalejerne,Regnskabsklasse B,2016-06-08,2016-06-08,2004-10-08,2016-06-08,Statsautoriseret revisor,pkf@pkf.dk,bkg@bkgpharma.com,www.bkgpharma.com,14119299.0,27959350.0,14119299.0,Ãrsrapport,,Kasper Vindelev,Rasmus Schmiegelow,Birgit KjÃ¦ldgaard Giwercman,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",Jyske Bank,BKG-Pharma ApS,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",Charlottenlund,Gentofte Kommune,BKG Vet Pharma ApS,Gentofte Kommune,2015-12-31,2015-01-01,66.67,2016-06-08,Glostrup,43 96 06 56,39 17 97 17,Formand,RevisionspÃ¥tegning,urn:ofk:oid:22712411,indberetninger-20180424,2.5118417999999996,27959350.0,,2018-03-29T09:23:54.785Z,2016-06-16T13:24:54.252Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-75-JD,2016-06-16T13:24:54.473Z,12999229.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27959350,2014-01-01,2014-12-31,c123,,http://regnskaber.virk.dk/05395972/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzczL2ZjLzk3LzA0YjYtNDI5Ni1iOWI2LWMzMDNiMWVhZTczYw.pdf,http://regnskaber.virk.dk/05395972/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzQ2LzIxLzQyLzhmNzgtNGIzNS05ZTgzLWY5ODljNGQ5ZjljNQ.xml,1001284.0,Danmark,Glostrup,2600.0,56.0,Hovedvejen,Charlottenlund,2920.0,23.0,JÃ¦rgersborg AllÃ©,Charlottenlund,2920.0,Giwercman,c/o Birgit KjÃ¦ldgaard,"2600, Glostrup","Hovedvejen, 56",kapitalejerne,Regnskabsklasse B,2016-06-08,2016-06-08,2004-10-08,2016-06-08,Statsautoriseret revisor,pkf@pkf.dk,bkg@bkgpharma.com,www.bkgpharma.com,14119299.0,27959350.0,14119299.0,Ãrsrapport,,Kasper Vindelev,Rasmus Schmiegelow,Birgit KjÃ¦ldgaard Giwercman,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",Jyske Bank,BKG-Pharma ApS,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",Charlottenlund,Gentofte Kommune,BKG Vet Pharma ApS,Gentofte Kommune,2015-12-31,2015-01-01,66.67,2016-06-08,Glostrup,43 96 06 56,39 17 97 17,Formand,RevisionspÃ¥tegning,urn:ofk:oid:22712411,indberetninger-20180424,2.5118417999999996,27959350.0,,2018-03-29T09:23:54.785Z,2016-06-16T13:24:54.252Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-75-JD,2016-06-16T13:24:54.473Z,,-168824.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27959350,2014-01-01,2014-12-31,c3,,http://regnskaber.virk.dk/05395972/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzczL2ZjLzk3LzA0YjYtNDI5Ni1iOWI2LWMzMDNiMWVhZTczYw.pdf,http://regnskaber.virk.dk/05395972/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzQ2LzIxLzQyLzhmNzgtNGIzNS05ZTgzLWY5ODljNGQ5ZjljNQ.xml,1001284.0,Danmark,Glostrup,2600.0,56.0,Hovedvejen,Charlottenlund,2920.0,23.0,JÃ¦rgersborg AllÃ©,Charlottenlund,2920.0,Giwercman,c/o Birgit KjÃ¦ldgaard,"2600, Glostrup","Hovedvejen, 56",kapitalejerne,Regnskabsklasse B,2016-06-08,2016-06-08,2004-10-08,2016-06-08,Statsautoriseret revisor,pkf@pkf.dk,bkg@bkgpharma.com,www.bkgpharma.com,14119299.0,27959350.0,14119299.0,Ãrsrapport,,Kasper Vindelev,Rasmus Schmiegelow,Birgit KjÃ¦ldgaard Giwercman,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",Jyske Bank,BKG-Pharma ApS,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",Charlottenlund,Gentofte Kommune,BKG Vet Pharma ApS,Gentofte Kommune,2015-12-31,2015-01-01,66.67,2016-06-08,Glostrup,43 96 06 56,39 17 97 17,Formand,RevisionspÃ¥tegning,urn:ofk:oid:22712411,indberetninger-20180424,2.5118417999999996,27959350.0,,2018-03-29T09:23:54.785Z,2016-06-16T13:24:54.252Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-75-JD,2016-06-16T13:24:54.473Z,,-168824.0,-160628.0,35211.0,0.0,-195839.0,-160628.0,-35000.0,-27015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
27959350,2014-01-01,2014-12-31,c742,,http://regnskaber.virk.dk/05395972/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzczL2ZjLzk3LzA0YjYtNDI5Ni1iOWI2LWMzMDNiMWVhZTczYw.pdf,http://regnskaber.virk.dk/05395972/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzQ2LzIxLzQyLzhmNzgtNGIzNS05ZTgzLWY5ODljNGQ5ZjljNQ.xml,1001284.0,Danmark,Glostrup,2600.0,56.0,Hovedvejen,Charlottenlund,2920.0,23.0,JÃ¦rgersborg AllÃ©,Charlottenlund,2920.0,Giwercman,c/o Birgit KjÃ¦ldgaard,"2600, Glostrup","Hovedvejen, 56",kapitalejerne,Regnskabsklasse B,2016-06-08,2016-06-08,2004-10-08,2016-06-08,Statsautoriseret revisor,pkf@pkf.dk,bkg@bkgpharma.com,www.bkgpharma.com,14119299.0,27959350.0,14119299.0,Ãrsrapport,,Kasper Vindelev,Rasmus Schmiegelow,Birgit KjÃ¦ldgaard Giwercman,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",Jyske Bank,BKG-Pharma ApS,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",Charlottenlund,Gentofte Kommune,BKG Vet Pharma ApS,Gentofte Kommune,2015-12-31,2015-01-01,66.67,2016-06-08,Glostrup,43 96 06 56,39 17 97 17,Formand,RevisionspÃ¥tegning,urn:ofk:oid:22712411,indberetninger-20180424,2.5118417999999996,27959350.0,,2018-03-29T09:23:54.785Z,2016-06-16T13:24:54.252Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-75-JD,2016-06-16T13:24:54.473Z,,-168824.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
27959350,2014-12-31,2014-12-31,c180,,http://regnskaber.virk.dk/05395972/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzczL2ZjLzk3LzA0YjYtNDI5Ni1iOWI2LWMzMDNiMWVhZTczYw.pdf,http://regnskaber.virk.dk/05395972/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzQ2LzIxLzQyLzhmNzgtNGIzNS05ZTgzLWY5ODljNGQ5ZjljNQ.xml,1001284.0,Danmark,Glostrup,2600.0,56.0,Hovedvejen,Charlottenlund,2920.0,23.0,JÃ¦rgersborg AllÃ©,Charlottenlund,2920.0,Giwercman,c/o Birgit KjÃ¦ldgaard,"2600, Glostrup","Hovedvejen, 56",kapitalejerne,Regnskabsklasse B,2016-06-08,2016-06-08,2004-10-08,2016-06-08,Statsautoriseret revisor,pkf@pkf.dk,bkg@bkgpharma.com,www.bkgpharma.com,14119299.0,27959350.0,14119299.0,Ãrsrapport,80000.0,Kasper Vindelev,Rasmus Schmiegelow,Birgit KjÃ¦ldgaard Giwercman,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",Jyske Bank,BKG-Pharma ApS,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",Charlottenlund,Gentofte Kommune,BKG Vet Pharma ApS,Gentofte Kommune,2015-12-31,2015-01-01,66.67,2016-06-08,Glostrup,43 96 06 56,39 17 97 17,Formand,RevisionspÃ¥tegning,urn:ofk:oid:22712411,indberetninger-20180424,2.5118417999999996,27959350.0,,2018-03-29T09:23:54.785Z,2016-06-16T13:24:54.252Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-75-JD,2016-06-16T13:24:54.473Z,,,,,,,,,,,80000.0,,,,,,,,,,,,,,,,,,,,,,,,,
27959350,2014-12-31,2014-12-31,c4,,http://regnskaber.virk.dk/05395972/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzczL2ZjLzk3LzA0YjYtNDI5Ni1iOWI2LWMzMDNiMWVhZTczYw.pdf,http://regnskaber.virk.dk/05395972/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzQ2LzIxLzQyLzhmNzgtNGIzNS05ZTgzLWY5ODljNGQ5ZjljNQ.xml,1001284.0,Danmark,Glostrup,2600.0,56.0,Hovedvejen,Charlottenlund,2920.0,23.0,JÃ¦rgersborg AllÃ©,Charlottenlund,2920.0,Giwercman,c/o Birgit KjÃ¦ldgaard,"2600, Glostrup","Hovedvejen, 56",kapitalejerne,Regnskabsklasse B,2016-06-08,2016-06-08,2004-10-08,2016-06-08,Statsautoriseret revisor,pkf@pkf.dk,bkg@bkgpharma.com,www.bkgpharma.com,14119299.0,27959350.0,14119299.0,Ãrsrapport,,Kasper Vindelev,Rasmus Schmiegelow,Birgit KjÃ¦ldgaard Giwercman,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",Jyske Bank,BKG-Pharma ApS,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",Charlottenlund,Gentofte Kommune,BKG Vet Pharma ApS,Gentofte Kommune,2015-12-31,2015-01-01,66.67,2016-06-08,Glostrup,43 96 06 56,39 17 97 17,Formand,RevisionspÃ¥tegning,urn:ofk:oid:22712411,indberetninger-20180424,2.5118417999999996,27959350.0,,2018-03-29T09:23:54.785Z,2016-06-16T13:24:54.252Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-75-JD,2016-06-16T13:24:54.473Z,14379241.0,,,,,,,,,,80000.0,16391206.0,57253.0,1548836.0,273325.0,50000.0,16037881.0,16037881.0,16391206.0,1499936.0,80000.0,16117881.0,131203.0,147072.0,512029.0,512029.0,12830405.0,0.0,1499936.0,467443.0,216072.0,19000.0,901290.0,,,
27959350,2014-12-31,2014-12-31,c722,,http://regnskaber.virk.dk/05395972/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzczL2ZjLzk3LzA0YjYtNDI5Ni1iOWI2LWMzMDNiMWVhZTczYw.pdf,http://regnskaber.virk.dk/05395972/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzQ2LzIxLzQyLzhmNzgtNGIzNS05ZTgzLWY5ODljNGQ5ZjljNQ.xml,1001284.0,Danmark,Glostrup,2600.0,56.0,Hovedvejen,Charlottenlund,2920.0,23.0,JÃ¦rgersborg AllÃ©,Charlottenlund,2920.0,Giwercman,c/o Birgit KjÃ¦ldgaard,"2600, Glostrup","Hovedvejen, 56",kapitalejerne,Regnskabsklasse B,2016-06-08,2016-06-08,2004-10-08,2016-06-08,Statsautoriseret revisor,pkf@pkf.dk,bkg@bkgpharma.com,www.bkgpharma.com,14119299.0,27959350.0,14119299.0,Ãrsrapport,,Kasper Vindelev,Rasmus Schmiegelow,Birgit KjÃ¦ldgaard Giwercman,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",Jyske Bank,BKG-Pharma ApS,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",Charlottenlund,Gentofte Kommune,BKG Vet Pharma ApS,Gentofte Kommune,2015-12-31,2015-01-01,66.67,2016-06-08,Glostrup,43 96 06 56,39 17 97 17,Formand,RevisionspÃ¥tegning,urn:ofk:oid:22712411,indberetninger-20180424,2.5118417999999996,27959350.0,,2018-03-29T09:23:54.785Z,2016-06-16T13:24:54.252Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-75-JD,2016-06-16T13:24:54.473Z,1548836.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27959350,2014-12-31,2014-12-31,c743,,http://regnskaber.virk.dk/05395972/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzczL2ZjLzk3LzA0YjYtNDI5Ni1iOWI2LWMzMDNiMWVhZTczYw.pdf,http://regnskaber.virk.dk/05395972/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzQ2LzIxLzQyLzhmNzgtNGIzNS05ZTgzLWY5ODljNGQ5ZjljNQ.xml,1001284.0,Danmark,Glostrup,2600.0,56.0,Hovedvejen,Charlottenlund,2920.0,23.0,JÃ¦rgersborg AllÃ©,Charlottenlund,2920.0,Giwercman,c/o Birgit KjÃ¦ldgaard,"2600, Glostrup","Hovedvejen, 56",kapitalejerne,Regnskabsklasse B,2016-06-08,2016-06-08,2004-10-08,2016-06-08,Statsautoriseret revisor,pkf@pkf.dk,bkg@bkgpharma.com,www.bkgpharma.com,14119299.0,27959350.0,14119299.0,Ãrsrapport,,Kasper Vindelev,Rasmus Schmiegelow,Birgit KjÃ¦ldgaard Giwercman,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",Jyske Bank,BKG-Pharma ApS,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",Charlottenlund,Gentofte Kommune,BKG Vet Pharma ApS,Gentofte Kommune,2015-12-31,2015-01-01,66.67,2016-06-08,Glostrup,43 96 06 56,39 17 97 17,Formand,RevisionspÃ¥tegning,urn:ofk:oid:22712411,indberetninger-20180424,2.5118417999999996,27959350.0,,2018-03-29T09:23:54.785Z,2016-06-16T13:24:54.252Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-75-JD,2016-06-16T13:24:54.473Z,12830405.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
