entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfOtherOperatingIncome,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,DecreaseOfCapital,IncreaseOfCapital,ValueAdjustmentsOfEquity,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,DepositsLongtermInvestmentsAndReceivables,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AddressOfAuditorCountry,EmailOfAuditor,NameAndSurnameOfMemberOfSupervisoryBoard,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm,TelephoneNumberOfAuditor
33351828,2017-01-01,2017-01-01,c720,,http://regnskaber.virk.dk/82815333/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2M4LzkyLzI3LzNhMWItNDZhNi05YzMyLTViMGUzYTQ4Mzk1Mg.pdf,http://regnskaber.virk.dk/82815333/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzQzLzI3LzliL2RmYzctNGYyZi05MTAzLWY3YmViNDk4MDVmMg.xml,RudkÃ¸bing,5900.0,351.0,Spodbjergvej,"7000, Fredericia",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-06,2019-03-06,2019-05-20,"Andre eksterne omkostninger omfatter omkostninger til drift af skibe, lokaler og administration.","Andre driftsindtÃ¦gter indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter, herunder fortjeneste ved salg af immaterielle og materielle anlÃ¦gsaktiver.",3900000.0,33351828.0,25492145.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Danish Pilot Service ApS.,Ãrsrapport,0.0,2064000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Bo Mathiesen,Bo Mathiesen,Danish Pilot Service ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Spodsbjerg,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Langeland,2018-12-31,2018-01-01,2019-03-06,Fredericia,RevisionspÃ¥tegning,urn:ofk:oid:27551696,indberetninger-20180424,2.5117235,33351828.0,AWtz8Es0jptzAuyFioHm,2019-06-20T08:11:36.566Z,2019-06-20T08:10:55.559Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-92-QL,2019-06-20T08:10:55.722Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33351828,2017-01-01,2017-01-01,c741,,http://regnskaber.virk.dk/82815333/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2M4LzkyLzI3LzNhMWItNDZhNi05YzMyLTViMGUzYTQ4Mzk1Mg.pdf,http://regnskaber.virk.dk/82815333/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzQzLzI3LzliL2RmYzctNGYyZi05MTAzLWY3YmViNDk4MDVmMg.xml,RudkÃ¸bing,5900.0,351.0,Spodbjergvej,"7000, Fredericia",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-06,2019-03-06,2019-05-20,"Andre eksterne omkostninger omfatter omkostninger til drift af skibe, lokaler og administration.","Andre driftsindtÃ¦gter indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter, herunder fortjeneste ved salg af immaterielle og materielle anlÃ¦gsaktiver.",-3385994.0,33351828.0,25492145.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Danish Pilot Service ApS.,Ãrsrapport,0.0,2064000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Bo Mathiesen,Bo Mathiesen,Danish Pilot Service ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Spodsbjerg,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Langeland,2018-12-31,2018-01-01,2019-03-06,Fredericia,RevisionspÃ¥tegning,urn:ofk:oid:27551696,indberetninger-20180424,2.5117235,33351828.0,AWtz8Es0jptzAuyFioHm,2019-06-20T08:11:36.566Z,2019-06-20T08:10:55.559Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-92-QL,2019-06-20T08:10:55.722Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33351828,2017-01-01,2017-12-31,c123,,http://regnskaber.virk.dk/82815333/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2M4LzkyLzI3LzNhMWItNDZhNi05YzMyLTViMGUzYTQ4Mzk1Mg.pdf,http://regnskaber.virk.dk/82815333/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzQzLzI3LzliL2RmYzctNGYyZi05MTAzLWY3YmViNDk4MDVmMg.xml,RudkÃ¸bing,5900.0,351.0,Spodbjergvej,"7000, Fredericia",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-06,2019-03-06,2019-05-20,"Andre eksterne omkostninger omfatter omkostninger til drift af skibe, lokaler og administration.","Andre driftsindtÃ¦gter indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter, herunder fortjeneste ved salg af immaterielle og materielle anlÃ¦gsaktiver.",,33351828.0,25492145.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Danish Pilot Service ApS.,Ãrsrapport,0.0,2064000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Bo Mathiesen,Bo Mathiesen,Danish Pilot Service ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Spodsbjerg,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Langeland,2018-12-31,2018-01-01,2019-03-06,Fredericia,RevisionspÃ¥tegning,urn:ofk:oid:27551696,indberetninger-20180424,2.5117235,33351828.0,AWtz8Es0jptzAuyFioHm,2019-06-20T08:11:36.566Z,2019-06-20T08:10:55.559Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-92-QL,2019-06-20T08:10:55.722Z,5672531.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33351828,2017-01-01,2017-12-31,c3,,http://regnskaber.virk.dk/82815333/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2M4LzkyLzI3LzNhMWItNDZhNi05YzMyLTViMGUzYTQ4Mzk1Mg.pdf,http://regnskaber.virk.dk/82815333/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzQzLzI3LzliL2RmYzctNGYyZi05MTAzLWY3YmViNDk4MDVmMg.xml,RudkÃ¸bing,5900.0,351.0,Spodbjergvej,"7000, Fredericia",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-06,2019-03-06,2019-05-20,"Andre eksterne omkostninger omfatter omkostninger til drift af skibe, lokaler og administration.","Andre driftsindtÃ¦gter indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter, herunder fortjeneste ved salg af immaterielle og materielle anlÃ¦gsaktiver.",,33351828.0,25492145.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Danish Pilot Service ApS.,Ãrsrapport,0.0,2064000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Bo Mathiesen,Bo Mathiesen,Danish Pilot Service ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Spodsbjerg,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Langeland,2018-12-31,2018-01-01,2019-03-06,Fredericia,RevisionspÃ¥tegning,urn:ofk:oid:27551696,indberetninger-20180424,2.5117235,33351828.0,AWtz8Es0jptzAuyFioHm,2019-06-20T08:11:36.566Z,2019-06-20T08:10:55.559Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-92-QL,2019-06-20T08:10:55.722Z,5672531.0,34.0,2239768.0,23178719.0,31505692.0,755002.0,436108.0,21434.0,1781958.0,5672531.0,6087205.0,0.0,20641759.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33351828,2017-01-01,2017-12-31,c721,,http://regnskaber.virk.dk/82815333/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2M4LzkyLzI3LzNhMWItNDZhNi05YzMyLTViMGUzYTQ4Mzk1Mg.pdf,http://regnskaber.virk.dk/82815333/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzQzLzI3LzliL2RmYzctNGYyZi05MTAzLWY3YmViNDk4MDVmMg.xml,RudkÃ¸bing,5900.0,351.0,Spodbjergvej,"7000, Fredericia",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-06,2019-03-06,2019-05-20,"Andre eksterne omkostninger omfatter omkostninger til drift af skibe, lokaler og administration.","Andre driftsindtÃ¦gter indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter, herunder fortjeneste ved salg af immaterielle og materielle anlÃ¦gsaktiver.",,33351828.0,25492145.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Danish Pilot Service ApS.,Ãrsrapport,0.0,2064000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Bo Mathiesen,Bo Mathiesen,Danish Pilot Service ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Spodsbjerg,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Langeland,2018-12-31,2018-01-01,2019-03-06,Fredericia,RevisionspÃ¥tegning,urn:ofk:oid:27551696,indberetninger-20180424,2.5117235,33351828.0,AWtz8Es0jptzAuyFioHm,2019-06-20T08:11:36.566Z,2019-06-20T08:10:55.559Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-92-QL,2019-06-20T08:10:55.722Z,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33351828,2017-01-01,2017-12-31,c742,,http://regnskaber.virk.dk/82815333/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2M4LzkyLzI3LzNhMWItNDZhNi05YzMyLTViMGUzYTQ4Mzk1Mg.pdf,http://regnskaber.virk.dk/82815333/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzQzLzI3LzliL2RmYzctNGYyZi05MTAzLWY3YmViNDk4MDVmMg.xml,RudkÃ¸bing,5900.0,351.0,Spodbjergvej,"7000, Fredericia",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-06,2019-03-06,2019-05-20,"Andre eksterne omkostninger omfatter omkostninger til drift af skibe, lokaler og administration.","Andre driftsindtÃ¦gter indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter, herunder fortjeneste ved salg af immaterielle og materielle anlÃ¦gsaktiver.",,33351828.0,25492145.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Danish Pilot Service ApS.,Ãrsrapport,0.0,2064000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Bo Mathiesen,Bo Mathiesen,Danish Pilot Service ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Spodsbjerg,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Langeland,2018-12-31,2018-01-01,2019-03-06,Fredericia,RevisionspÃ¥tegning,urn:ofk:oid:27551696,indberetninger-20180424,2.5117235,33351828.0,AWtz8Es0jptzAuyFioHm,2019-06-20T08:11:36.566Z,2019-06-20T08:10:55.559Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-92-QL,2019-06-20T08:10:55.722Z,5672531.0,,,,,,,,,,,,,,,57077.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33351828,2017-12-31,2017-12-31,c4,,http://regnskaber.virk.dk/82815333/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2M4LzkyLzI3LzNhMWItNDZhNi05YzMyLTViMGUzYTQ4Mzk1Mg.pdf,http://regnskaber.virk.dk/82815333/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzQzLzI3LzliL2RmYzctNGYyZi05MTAzLWY3YmViNDk4MDVmMg.xml,RudkÃ¸bing,5900.0,351.0,Spodbjergvej,"7000, Fredericia",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-06,2019-03-06,2019-05-20,"Andre eksterne omkostninger omfatter omkostninger til drift af skibe, lokaler og administration.","Andre driftsindtÃ¦gter indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter, herunder fortjeneste ved salg af immaterielle og materielle anlÃ¦gsaktiver.",6243614.0,33351828.0,25492145.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Danish Pilot Service ApS.,Ãrsrapport,0.0,2064000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Bo Mathiesen,Bo Mathiesen,Danish Pilot Service ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Spodsbjerg,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Langeland,2018-12-31,2018-01-01,2019-03-06,Fredericia,RevisionspÃ¥tegning,urn:ofk:oid:27551696,indberetninger-20180424,2.5117235,33351828.0,AWtz8Es0jptzAuyFioHm,2019-06-20T08:11:36.566Z,2019-06-20T08:10:55.559Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-92-QL,2019-06-20T08:10:55.722Z,,,,,,,,,,,,,,,,,16398798.0,8749.0,3900000.0,10723798.0,0.0,0.0,0.0,16398798.0,10155184.0,1900000.0,0.0,1900000.0,5675000.0,1386624.0,7138142.0,5675000.0,5675000.0,0.0,0.0,2343614.0,3510695.0,8255184.0,1435319.0,10715049.0,0.0,0.0,1922546.0,3576907.0,,,,,,,,,,,,
33351828,2017-12-31,2017-12-31,c722,,http://regnskaber.virk.dk/82815333/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2M4LzkyLzI3LzNhMWItNDZhNi05YzMyLTViMGUzYTQ4Mzk1Mg.pdf,http://regnskaber.virk.dk/82815333/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzQzLzI3LzliL2RmYzctNGYyZi05MTAzLWY3YmViNDk4MDVmMg.xml,RudkÃ¸bing,5900.0,351.0,Spodbjergvej,"7000, Fredericia",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-06,2019-03-06,2019-05-20,"Andre eksterne omkostninger omfatter omkostninger til drift af skibe, lokaler og administration.","Andre driftsindtÃ¦gter indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter, herunder fortjeneste ved salg af immaterielle og materielle anlÃ¦gsaktiver.",3900000.0,33351828.0,25492145.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Danish Pilot Service ApS.,Ãrsrapport,0.0,2064000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Bo Mathiesen,Bo Mathiesen,Danish Pilot Service ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Spodsbjerg,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Langeland,2018-12-31,2018-01-01,2019-03-06,Fredericia,RevisionspÃ¥tegning,urn:ofk:oid:27551696,indberetninger-20180424,2.5117235,33351828.0,AWtz8Es0jptzAuyFioHm,2019-06-20T08:11:36.566Z,2019-06-20T08:10:55.559Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-92-QL,2019-06-20T08:10:55.722Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33351828,2017-12-31,2017-12-31,c743,,http://regnskaber.virk.dk/82815333/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2M4LzkyLzI3LzNhMWItNDZhNi05YzMyLTViMGUzYTQ4Mzk1Mg.pdf,http://regnskaber.virk.dk/82815333/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzQzLzI3LzliL2RmYzctNGYyZi05MTAzLWY3YmViNDk4MDVmMg.xml,RudkÃ¸bing,5900.0,351.0,Spodbjergvej,"7000, Fredericia",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-06,2019-03-06,2019-05-20,"Andre eksterne omkostninger omfatter omkostninger til drift af skibe, lokaler og administration.","Andre driftsindtÃ¦gter indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter, herunder fortjeneste ved salg af immaterielle og materielle anlÃ¦gsaktiver.",2343614.0,33351828.0,25492145.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Danish Pilot Service ApS.,Ãrsrapport,0.0,2064000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Bo Mathiesen,Bo Mathiesen,Danish Pilot Service ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Spodsbjerg,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Langeland,2018-12-31,2018-01-01,2019-03-06,Fredericia,RevisionspÃ¥tegning,urn:ofk:oid:27551696,indberetninger-20180424,2.5117235,33351828.0,AWtz8Es0jptzAuyFioHm,2019-06-20T08:11:36.566Z,2019-06-20T08:10:55.559Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-92-QL,2019-06-20T08:10:55.722Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33351828,2018-01-01,2018-01-01,c181,,http://regnskaber.virk.dk/82815333/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2M4LzkyLzI3LzNhMWItNDZhNi05YzMyLTViMGUzYTQ4Mzk1Mg.pdf,http://regnskaber.virk.dk/82815333/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzQzLzI3LzliL2RmYzctNGYyZi05MTAzLWY3YmViNDk4MDVmMg.xml,RudkÃ¸bing,5900.0,351.0,Spodbjergvej,"7000, Fredericia",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-06,2019-03-06,2019-05-20,"Andre eksterne omkostninger omfatter omkostninger til drift af skibe, lokaler og administration.","Andre driftsindtÃ¦gter indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter, herunder fortjeneste ved salg af immaterielle og materielle anlÃ¦gsaktiver.",3900000.0,33351828.0,25492145.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Danish Pilot Service ApS.,Ãrsrapport,0.0,2064000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Bo Mathiesen,Bo Mathiesen,Danish Pilot Service ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Spodsbjerg,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Langeland,2018-12-31,2018-01-01,2019-03-06,Fredericia,RevisionspÃ¥tegning,urn:ofk:oid:27551696,indberetninger-20180424,2.5117235,33351828.0,AWtz8Es0jptzAuyFioHm,2019-06-20T08:11:36.566Z,2019-06-20T08:10:55.559Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-92-QL,2019-06-20T08:10:55.722Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
