entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AuditorsReportsOtherReports,ClassOfReportingEntity,CurrentDeferredTaxAssets,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherExternalExpenses,OtherFinanceExpenses,OtherShorttermReceivables,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RawMaterialsAndConsumablesUsed,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,ShorttermPayablesToShareholdersAndManagement,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOfChangesInEquity,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DepositsLongtermInvestmentsAndReceivables,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables
28281102,2015-04-01,2016-03-31,c3,http://regnskaber.virk.dk/20118282/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1LzAyLzFiL2FiLzRjYjgtNGYzMy1hMjY3LTA0NGM3NGI3ZjNhYQ.xhtml,http://regnskaber.virk.dk/20118282/ZG9rdW1lbnRsYWdlcjovLzAzLzE1L2UxL2M2L2Y2L2M4NjMtNDQ2My04MGEwLTRmZjJlYjg4OGIzMg.pdf,http://regnskaber.virk.dk/20118282/ZG9rdW1lbnRsYWdlcjovLzAzLzQwLzhhL2U4LzM3LzBiYTAtNDNiYy04ZjY1LWNlNDhlYjcxYjVkYQ.xml,true,Kastrup,2770.0,166.0,Amager Landevej,"klostermosevej 140, 3000 HelsingÃ¸r","klostermosevej 140, 3000 HelsingÃ¸r",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,35023.0,2017-08-26,2017-08-26,11000.0,Registreret revisor,455958.0,28281102.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Frank Poulsen,Khurrem Shazad,Khurrem Shahzad,SPARDAMER ApS,Frank Poulsen,1505249.0,5365.0,116785.0,KÃ¸benhavn,2015-04-01,2016-03-31,283562.0,374593.0,379958.0,2100.0,2017-03-31,2016-04-01,1963307.0,false,false,28431.0,2017-08-28,HelsingÃ¸r,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen er opdelt i 125 anparter a kr. 1.000.</p>","Det er ledelsens opfattelse at selskabet opfylder kravene i Ã¥rsregnskabsloven for fravalg af revision. Det er derfor foreslÃ¥et at selskabet forsat fravÃ¦lger revision for det kommende regnskabsÃ¥r, pÃ¥ den ordinÃ¦re generalforsamling. Dette punkt forventes vedtaget.",91031.0,20646841.0,false,false,Andre erklÃ¦ringer uden sikkerhed,65000.0,urn:ofk:oid:24507144,indberetninger-20180424,2.5947871,28281102.0,,2018-03-27T15:53:16.636Z,2017-09-18T09:44:50.826Z,regnskab,0.0,,2017-03-31,2016-04-01,X17-AV-02-QE,2017-09-18T09:44:51.221Z,,,,,,,,,,,,,,,,,,
28281102,2015-04-01,2016-03-31,c5,http://regnskaber.virk.dk/20118282/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1LzAyLzFiL2FiLzRjYjgtNGYzMy1hMjY3LTA0NGM3NGI3ZjNhYQ.xhtml,http://regnskaber.virk.dk/20118282/ZG9rdW1lbnRsYWdlcjovLzAzLzE1L2UxL2M2L2Y2L2M4NjMtNDQ2My04MGEwLTRmZjJlYjg4OGIzMg.pdf,http://regnskaber.virk.dk/20118282/ZG9rdW1lbnRsYWdlcjovLzAzLzQwLzhhL2U4LzM3LzBiYTAtNDNiYy04ZjY1LWNlNDhlYjcxYjVkYQ.xml,true,Kastrup,2770.0,166.0,Amager Landevej,"klostermosevej 140, 3000 HelsingÃ¸r","klostermosevej 140, 3000 HelsingÃ¸r",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,35023.0,2017-08-26,2017-08-26,,Registreret revisor,,28281102.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Frank Poulsen,Khurrem Shazad,Khurrem Shahzad,SPARDAMER ApS,Frank Poulsen,,,116785.0,KÃ¸benhavn,2015-04-01,2016-03-31,283562.0,,,,2017-03-31,2016-04-01,,false,false,28431.0,2017-08-28,HelsingÃ¸r,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen er opdelt i 125 anparter a kr. 1.000.</p>","Det er ledelsens opfattelse at selskabet opfylder kravene i Ã¥rsregnskabsloven for fravalg af revision. Det er derfor foreslÃ¥et at selskabet forsat fravÃ¦lger revision for det kommende regnskabsÃ¥r, pÃ¥ den ordinÃ¦re generalforsamling. Dette punkt forventes vedtaget.",,20646841.0,false,false,Andre erklÃ¦ringer uden sikkerhed,65000.0,urn:ofk:oid:24507144,indberetninger-20180424,2.5947871,28281102.0,,2018-03-27T15:53:16.636Z,2017-09-18T09:44:50.826Z,regnskab,0.0,,2017-03-31,2016-04-01,X17-AV-02-QE,2017-09-18T09:44:51.221Z,,,,,,,,,,,,,,,,,,
28281102,2016-03-31,2016-03-31,c7,http://regnskaber.virk.dk/20118282/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1LzAyLzFiL2FiLzRjYjgtNGYzMy1hMjY3LTA0NGM3NGI3ZjNhYQ.xhtml,http://regnskaber.virk.dk/20118282/ZG9rdW1lbnRsYWdlcjovLzAzLzE1L2UxL2M2L2Y2L2M4NjMtNDQ2My04MGEwLTRmZjJlYjg4OGIzMg.pdf,http://regnskaber.virk.dk/20118282/ZG9rdW1lbnRsYWdlcjovLzAzLzQwLzhhL2U4LzM3LzBiYTAtNDNiYy04ZjY1LWNlNDhlYjcxYjVkYQ.xml,true,Kastrup,2770.0,166.0,Amager Landevej,"klostermosevej 140, 3000 HelsingÃ¸r","klostermosevej 140, 3000 HelsingÃ¸r",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,35023.0,2017-08-26,2017-08-26,,Registreret revisor,,28281102.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Frank Poulsen,Khurrem Shazad,Khurrem Shahzad,SPARDAMER ApS,Frank Poulsen,,,116785.0,KÃ¸benhavn,2015-04-01,2016-03-31,,,,,2017-03-31,2016-04-01,,false,false,28431.0,2017-08-28,HelsingÃ¸r,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen er opdelt i 125 anparter a kr. 1.000.</p>","Det er ledelsens opfattelse at selskabet opfylder kravene i Ã¥rsregnskabsloven for fravalg af revision. Det er derfor foreslÃ¥et at selskabet forsat fravÃ¦lger revision for det kommende regnskabsÃ¥r, pÃ¥ den ordinÃ¦re generalforsamling. Dette punkt forventes vedtaget.",,20646841.0,false,false,Andre erklÃ¦ringer uden sikkerhed,65000.0,urn:ofk:oid:24507144,indberetninger-20180424,2.5947871,28281102.0,,2018-03-27T15:53:16.636Z,2017-09-18T09:44:50.826Z,regnskab,0.0,,2017-03-31,2016-04-01,X17-AV-02-QE,2017-09-18T09:44:51.221Z,2811615.0,525963.0,125000.0,1836117.0,469498.0,2734444.0,506000.0,2811615.0,77171.0,469498.0,975498.0,65000.0,506000.0,2609444.0,77171.0,1310154.0,1310154.0,12171.0
28281102,2016-04-01,2016-04-01,c10,http://regnskaber.virk.dk/20118282/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1LzAyLzFiL2FiLzRjYjgtNGYzMy1hMjY3LTA0NGM3NGI3ZjNhYQ.xhtml,http://regnskaber.virk.dk/20118282/ZG9rdW1lbnRsYWdlcjovLzAzLzE1L2UxL2M2L2Y2L2M4NjMtNDQ2My04MGEwLTRmZjJlYjg4OGIzMg.pdf,http://regnskaber.virk.dk/20118282/ZG9rdW1lbnRsYWdlcjovLzAzLzQwLzhhL2U4LzM3LzBiYTAtNDNiYy04ZjY1LWNlNDhlYjcxYjVkYQ.xml,true,Kastrup,2770.0,166.0,Amager Landevej,"klostermosevej 140, 3000 HelsingÃ¸r","klostermosevej 140, 3000 HelsingÃ¸r",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,35023.0,2017-08-26,2017-08-26,,Registreret revisor,,28281102.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Frank Poulsen,Khurrem Shazad,Khurrem Shahzad,SPARDAMER ApS,Frank Poulsen,,,116785.0,KÃ¸benhavn,2015-04-01,2016-03-31,,,,,2017-03-31,2016-04-01,,false,false,28431.0,2017-08-28,HelsingÃ¸r,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen er opdelt i 125 anparter a kr. 1.000.</p>","Det er ledelsens opfattelse at selskabet opfylder kravene i Ã¥rsregnskabsloven for fravalg af revision. Det er derfor foreslÃ¥et at selskabet forsat fravÃ¦lger revision for det kommende regnskabsÃ¥r, pÃ¥ den ordinÃ¦re generalforsamling. Dette punkt forventes vedtaget.",,20646841.0,false,false,Andre erklÃ¦ringer uden sikkerhed,65000.0,urn:ofk:oid:24507144,indberetninger-20180424,2.5947871,28281102.0,,2018-03-27T15:53:16.636Z,2017-09-18T09:44:50.826Z,regnskab,0.0,,2017-03-31,2016-04-01,X17-AV-02-QE,2017-09-18T09:44:51.221Z,,,,,,2734444.0,,,,,,,,,,,,
28281102,2016-04-01,2016-04-01,c8,http://regnskaber.virk.dk/20118282/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1LzAyLzFiL2FiLzRjYjgtNGYzMy1hMjY3LTA0NGM3NGI3ZjNhYQ.xhtml,http://regnskaber.virk.dk/20118282/ZG9rdW1lbnRsYWdlcjovLzAzLzE1L2UxL2M2L2Y2L2M4NjMtNDQ2My04MGEwLTRmZjJlYjg4OGIzMg.pdf,http://regnskaber.virk.dk/20118282/ZG9rdW1lbnRsYWdlcjovLzAzLzQwLzhhL2U4LzM3LzBiYTAtNDNiYy04ZjY1LWNlNDhlYjcxYjVkYQ.xml,true,Kastrup,2770.0,166.0,Amager Landevej,"klostermosevej 140, 3000 HelsingÃ¸r","klostermosevej 140, 3000 HelsingÃ¸r",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,35023.0,2017-08-26,2017-08-26,,Registreret revisor,,28281102.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Frank Poulsen,Khurrem Shazad,Khurrem Shahzad,SPARDAMER ApS,Frank Poulsen,,,116785.0,KÃ¸benhavn,2015-04-01,2016-03-31,,,,,2017-03-31,2016-04-01,,false,false,28431.0,2017-08-28,HelsingÃ¸r,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen er opdelt i 125 anparter a kr. 1.000.</p>","Det er ledelsens opfattelse at selskabet opfylder kravene i Ã¥rsregnskabsloven for fravalg af revision. Det er derfor foreslÃ¥et at selskabet forsat fravÃ¦lger revision for det kommende regnskabsÃ¥r, pÃ¥ den ordinÃ¦re generalforsamling. Dette punkt forventes vedtaget.",,20646841.0,false,false,Andre erklÃ¦ringer uden sikkerhed,65000.0,urn:ofk:oid:24507144,indberetninger-20180424,2.5947871,28281102.0,,2018-03-27T15:53:16.636Z,2017-09-18T09:44:50.826Z,regnskab,0.0,,2017-03-31,2016-04-01,X17-AV-02-QE,2017-09-18T09:44:51.221Z,,,,,,125000.0,,,,,,,,,,,,
28281102,2016-04-01,2016-04-01,c9,http://regnskaber.virk.dk/20118282/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1LzAyLzFiL2FiLzRjYjgtNGYzMy1hMjY3LTA0NGM3NGI3ZjNhYQ.xhtml,http://regnskaber.virk.dk/20118282/ZG9rdW1lbnRsYWdlcjovLzAzLzE1L2UxL2M2L2Y2L2M4NjMtNDQ2My04MGEwLTRmZjJlYjg4OGIzMg.pdf,http://regnskaber.virk.dk/20118282/ZG9rdW1lbnRsYWdlcjovLzAzLzQwLzhhL2U4LzM3LzBiYTAtNDNiYy04ZjY1LWNlNDhlYjcxYjVkYQ.xml,true,Kastrup,2770.0,166.0,Amager Landevej,"klostermosevej 140, 3000 HelsingÃ¸r","klostermosevej 140, 3000 HelsingÃ¸r",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,35023.0,2017-08-26,2017-08-26,,Registreret revisor,,28281102.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Frank Poulsen,Khurrem Shazad,Khurrem Shahzad,SPARDAMER ApS,Frank Poulsen,,,116785.0,KÃ¸benhavn,2015-04-01,2016-03-31,,,,,2017-03-31,2016-04-01,,false,false,28431.0,2017-08-28,HelsingÃ¸r,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen er opdelt i 125 anparter a kr. 1.000.</p>","Det er ledelsens opfattelse at selskabet opfylder kravene i Ã¥rsregnskabsloven for fravalg af revision. Det er derfor foreslÃ¥et at selskabet forsat fravÃ¦lger revision for det kommende regnskabsÃ¥r, pÃ¥ den ordinÃ¦re generalforsamling. Dette punkt forventes vedtaget.",,20646841.0,false,false,Andre erklÃ¦ringer uden sikkerhed,65000.0,urn:ofk:oid:24507144,indberetninger-20180424,2.5947871,28281102.0,,2018-03-27T15:53:16.636Z,2017-09-18T09:44:50.826Z,regnskab,0.0,,2017-03-31,2016-04-01,X17-AV-02-QE,2017-09-18T09:44:51.221Z,,,,,,2609444.0,,,,,,,,,,,,
28281102,2016-04-01,2017-03-31,c0,http://regnskaber.virk.dk/20118282/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1LzAyLzFiL2FiLzRjYjgtNGYzMy1hMjY3LTA0NGM3NGI3ZjNhYQ.xhtml,http://regnskaber.virk.dk/20118282/ZG9rdW1lbnRsYWdlcjovLzAzLzE1L2UxL2M2L2Y2L2M4NjMtNDQ2My04MGEwLTRmZjJlYjg4OGIzMg.pdf,http://regnskaber.virk.dk/20118282/ZG9rdW1lbnRsYWdlcjovLzAzLzQwLzhhL2U4LzM3LzBiYTAtNDNiYy04ZjY1LWNlNDhlYjcxYjVkYQ.xml,true,Kastrup,2770.0,166.0,Amager Landevej,"klostermosevej 140, 3000 HelsingÃ¸r","klostermosevej 140, 3000 HelsingÃ¸r",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,35023.0,2017-08-26,2017-08-26,11000.0,Registreret revisor,-140137.0,28281102.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Frank Poulsen,Khurrem Shazad,Khurrem Shahzad,SPARDAMER ApS,Frank Poulsen,90728.0,10111.0,116785.0,KÃ¸benhavn,2015-04-01,2016-03-31,-126226.0,-161248.0,-151137.0,3531987.0,2017-03-31,2016-04-01,3482578.0,false,false,28431.0,2017-08-28,HelsingÃ¸r,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen er opdelt i 125 anparter a kr. 1.000.</p>","Det er ledelsens opfattelse at selskabet opfylder kravene i Ã¥rsregnskabsloven for fravalg af revision. Det er derfor foreslÃ¥et at selskabet forsat fravÃ¦lger revision for det kommende regnskabsÃ¥r, pÃ¥ den ordinÃ¦re generalforsamling. Dette punkt forventes vedtaget.",-35022.0,20646841.0,false,false,Andre erklÃ¦ringer uden sikkerhed,65000.0,urn:ofk:oid:24507144,indberetninger-20180424,2.5947871,28281102.0,,2018-03-27T15:53:16.636Z,2017-09-18T09:44:50.826Z,regnskab,0.0,,2017-03-31,2016-04-01,X17-AV-02-QE,2017-09-18T09:44:51.221Z,,,,,,,,,,,,,,,,,,
28281102,2016-04-01,2017-03-31,c1,http://regnskaber.virk.dk/20118282/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1LzAyLzFiL2FiLzRjYjgtNGYzMy1hMjY3LTA0NGM3NGI3ZjNhYQ.xhtml,http://regnskaber.virk.dk/20118282/ZG9rdW1lbnRsYWdlcjovLzAzLzE1L2UxL2M2L2Y2L2M4NjMtNDQ2My04MGEwLTRmZjJlYjg4OGIzMg.pdf,http://regnskaber.virk.dk/20118282/ZG9rdW1lbnRsYWdlcjovLzAzLzQwLzhhL2U4LzM3LzBiYTAtNDNiYy04ZjY1LWNlNDhlYjcxYjVkYQ.xml,true,Kastrup,2770.0,166.0,Amager Landevej,"klostermosevej 140, 3000 HelsingÃ¸r","klostermosevej 140, 3000 HelsingÃ¸r",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,35023.0,2017-08-26,2017-08-26,,Registreret revisor,,28281102.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Frank Poulsen,Khurrem Shazad,Khurrem Shahzad,SPARDAMER ApS,Frank Poulsen,,,116785.0,KÃ¸benhavn,2015-04-01,2016-03-31,,,,,2017-03-31,2016-04-01,,false,false,28431.0,2017-08-28,HelsingÃ¸r,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen er opdelt i 125 anparter a kr. 1.000.</p>","Det er ledelsens opfattelse at selskabet opfylder kravene i Ã¥rsregnskabsloven for fravalg af revision. Det er derfor foreslÃ¥et at selskabet forsat fravÃ¦lger revision for det kommende regnskabsÃ¥r, pÃ¥ den ordinÃ¦re generalforsamling. Dette punkt forventes vedtaget.",,20646841.0,false,false,Andre erklÃ¦ringer uden sikkerhed,65000.0,urn:ofk:oid:24507144,indberetninger-20180424,2.5947871,28281102.0,,2018-03-27T15:53:16.636Z,2017-09-18T09:44:50.826Z,regnskab,0.0,,2017-03-31,2016-04-01,X17-AV-02-QE,2017-09-18T09:44:51.221Z,,,,,,,,,,,,,,,,,,
28281102,2016-04-01,2017-03-31,c11,http://regnskaber.virk.dk/20118282/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1LzAyLzFiL2FiLzRjYjgtNGYzMy1hMjY3LTA0NGM3NGI3ZjNhYQ.xhtml,http://regnskaber.virk.dk/20118282/ZG9rdW1lbnRsYWdlcjovLzAzLzE1L2UxL2M2L2Y2L2M4NjMtNDQ2My04MGEwLTRmZjJlYjg4OGIzMg.pdf,http://regnskaber.virk.dk/20118282/ZG9rdW1lbnRsYWdlcjovLzAzLzQwLzhhL2U4LzM3LzBiYTAtNDNiYy04ZjY1LWNlNDhlYjcxYjVkYQ.xml,true,Kastrup,2770.0,166.0,Amager Landevej,"klostermosevej 140, 3000 HelsingÃ¸r","klostermosevej 140, 3000 HelsingÃ¸r",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,35023.0,2017-08-26,2017-08-26,,Registreret revisor,,28281102.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Frank Poulsen,Khurrem Shazad,Khurrem Shahzad,SPARDAMER ApS,Frank Poulsen,,,116785.0,KÃ¸benhavn,2015-04-01,2016-03-31,-126226.0,,,,2017-03-31,2016-04-01,,false,false,28431.0,2017-08-28,HelsingÃ¸r,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen er opdelt i 125 anparter a kr. 1.000.</p>","Det er ledelsens opfattelse at selskabet opfylder kravene i Ã¥rsregnskabsloven for fravalg af revision. Det er derfor foreslÃ¥et at selskabet forsat fravÃ¦lger revision for det kommende regnskabsÃ¥r, pÃ¥ den ordinÃ¦re generalforsamling. Dette punkt forventes vedtaget.",,20646841.0,false,false,Andre erklÃ¦ringer uden sikkerhed,65000.0,urn:ofk:oid:24507144,indberetninger-20180424,2.5947871,28281102.0,,2018-03-27T15:53:16.636Z,2017-09-18T09:44:50.826Z,regnskab,0.0,,2017-03-31,2016-04-01,X17-AV-02-QE,2017-09-18T09:44:51.221Z,,,,,,,,,,,,,,,,,,
28281102,2016-04-01,2017-03-31,c2,http://regnskaber.virk.dk/20118282/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1LzAyLzFiL2FiLzRjYjgtNGYzMy1hMjY3LTA0NGM3NGI3ZjNhYQ.xhtml,http://regnskaber.virk.dk/20118282/ZG9rdW1lbnRsYWdlcjovLzAzLzE1L2UxL2M2L2Y2L2M4NjMtNDQ2My04MGEwLTRmZjJlYjg4OGIzMg.pdf,http://regnskaber.virk.dk/20118282/ZG9rdW1lbnRsYWdlcjovLzAzLzQwLzhhL2U4LzM3LzBiYTAtNDNiYy04ZjY1LWNlNDhlYjcxYjVkYQ.xml,true,Kastrup,2770.0,166.0,Amager Landevej,"klostermosevej 140, 3000 HelsingÃ¸r","klostermosevej 140, 3000 HelsingÃ¸r",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,35023.0,2017-08-26,2017-08-26,,Registreret revisor,,28281102.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Frank Poulsen,Khurrem Shazad,Khurrem Shahzad,SPARDAMER ApS,Frank Poulsen,,,116785.0,KÃ¸benhavn,2015-04-01,2016-03-31,,,,,2017-03-31,2016-04-01,,false,false,28431.0,2017-08-28,HelsingÃ¸r,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen er opdelt i 125 anparter a kr. 1.000.</p>","Det er ledelsens opfattelse at selskabet opfylder kravene i Ã¥rsregnskabsloven for fravalg af revision. Det er derfor foreslÃ¥et at selskabet forsat fravÃ¦lger revision for det kommende regnskabsÃ¥r, pÃ¥ den ordinÃ¦re generalforsamling. Dette punkt forventes vedtaget.",,20646841.0,false,false,Andre erklÃ¦ringer uden sikkerhed,65000.0,urn:ofk:oid:24507144,indberetninger-20180424,2.5947871,28281102.0,,2018-03-27T15:53:16.636Z,2017-09-18T09:44:50.826Z,regnskab,0.0,,2017-03-31,2016-04-01,X17-AV-02-QE,2017-09-18T09:44:51.221Z,,,,,,,,,,,,,,,,,,
