entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,InterestIncomeFromGroupEnterprises,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherInterestIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,NumberOfEmployees,OtherLongtermPayables,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,TypeOfAuditorAssistance
28708858,2015-01-01,2015-12-31,c175,,http://regnskaber.virk.dk/85880782/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2JiLzI5LzE2LzM4ZTAtNGIxZC1iMjk5LTk4ZWFlMGQwMTk1ZA.pdf,http://regnskaber.virk.dk/85880782/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzMyL2MzLzc1Lzg0NTgtNDRlMy1hNjA1LTEwMGE3M2Y5Zjk2Yg.xml,true,469942.0,Aarhus C,8000.0,29.0,Kystvejen,Skanderborg,8660.0,119.0,Adelgade,8300 Odder,Ballevej 14,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i MPK Ejendomme af 2005 ApS,-23777.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",178599.0,2017-03-02,2005-05-13,2017-03-16,-417127.0,419738.0,Statsautoriseret revisor,1282156.0,20222670.0,28708858.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for MPK Ejendomme af 2005 ApS.,Ãrsrapport,48401.0,55433.0,3900000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Peter Nellemann Kastrup Rasmussen,Peter Nellemann Kastrup Rasmussen,Sparekassen Kronjylland,MPK Ejendomme af 2005 ApS,BDO Statsautoriseret revisionsaktieselskab,-275250.0,55433.0,226849.0,0.0,Odder,2015-01-01,2015-12-31,490390.0,645212.0,865029.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odder,2016-12-31,2016-01-01,true,2017-03-02,Aarhus,-154822.0,urn:ofk:oid:23617409,indberetninger-20180424,2.5118406,28708858,,2018-03-28T01:52:26.247Z,2017-03-20T07:39:43.956Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-70-SZ,2017-03-20T07:39:44.085Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28708858,2015-01-01,2015-12-31,c195,,http://regnskaber.virk.dk/85880782/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2JiLzI5LzE2LzM4ZTAtNGIxZC1iMjk5LTk4ZWFlMGQwMTk1ZA.pdf,http://regnskaber.virk.dk/85880782/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzMyL2MzLzc1Lzg0NTgtNDRlMy1hNjA1LTEwMGE3M2Y5Zjk2Yg.xml,true,469942.0,Aarhus C,8000.0,29.0,Kystvejen,Skanderborg,8660.0,119.0,Adelgade,8300 Odder,Ballevej 14,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i MPK Ejendomme af 2005 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-03-02,2005-05-13,2017-03-16,,419738.0,Statsautoriseret revisor,,20222670.0,28708858.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for MPK Ejendomme af 2005 ApS.,Ãrsrapport,,,3900000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Peter Nellemann Kastrup Rasmussen,Peter Nellemann Kastrup Rasmussen,Sparekassen Kronjylland,MPK Ejendomme af 2005 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Odder,2015-01-01,2015-12-31,490390.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odder,2016-12-31,2016-01-01,true,2017-03-02,Aarhus,,urn:ofk:oid:23617409,indberetninger-20180424,2.5118406,28708858,,2018-03-28T01:52:26.247Z,2017-03-20T07:39:43.956Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-70-SZ,2017-03-20T07:39:44.085Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28708858,2015-12-31,2015-12-31,c172,,http://regnskaber.virk.dk/85880782/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2JiLzI5LzE2LzM4ZTAtNGIxZC1iMjk5LTk4ZWFlMGQwMTk1ZA.pdf,http://regnskaber.virk.dk/85880782/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzMyL2MzLzc1Lzg0NTgtNDRlMy1hNjA1LTEwMGE3M2Y5Zjk2Yg.xml,true,469942.0,Aarhus C,8000.0,29.0,Kystvejen,Skanderborg,8660.0,119.0,Adelgade,8300 Odder,Ballevej 14,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i MPK Ejendomme af 2005 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-03-02,2005-05-13,2017-03-16,,419738.0,Statsautoriseret revisor,,20222670.0,28708858.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for MPK Ejendomme af 2005 ApS.,Ãrsrapport,,,3900000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Peter Nellemann Kastrup Rasmussen,Peter Nellemann Kastrup Rasmussen,Sparekassen Kronjylland,MPK Ejendomme af 2005 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Odder,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odder,2016-12-31,2016-01-01,true,2017-03-02,Aarhus,,urn:ofk:oid:23617409,indberetninger-20180424,2.5118406,28708858,,2018-03-28T01:52:26.247Z,2017-03-20T07:39:43.956Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-70-SZ,2017-03-20T07:39:44.085Z,7194008.0,316786.0,250000.0,1539392.0,6570655.0,7194008.0,4834958.0,4201008.0,3926008.0,6570655.0,1.0,275000.0,98351.0,0.0,6570655.0,819658.0,819658.0,1289392.0,633950.0,351000.0,0.0,306567.0,306567.0,178599.0,6000.0,,,,
28708858,2016-01-01,2016-01-01,c226,,http://regnskaber.virk.dk/85880782/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2JiLzI5LzE2LzM4ZTAtNGIxZC1iMjk5LTk4ZWFlMGQwMTk1ZA.pdf,http://regnskaber.virk.dk/85880782/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzMyL2MzLzc1Lzg0NTgtNDRlMy1hNjA1LTEwMGE3M2Y5Zjk2Yg.xml,true,469942.0,Aarhus C,8000.0,29.0,Kystvejen,Skanderborg,8660.0,119.0,Adelgade,8300 Odder,Ballevej 14,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i MPK Ejendomme af 2005 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-03-02,2005-05-13,2017-03-16,,419738.0,Statsautoriseret revisor,,20222670.0,28708858.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for MPK Ejendomme af 2005 ApS.,Ãrsrapport,,,3900000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Peter Nellemann Kastrup Rasmussen,Peter Nellemann Kastrup Rasmussen,Sparekassen Kronjylland,MPK Ejendomme af 2005 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Odder,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odder,2016-12-31,2016-01-01,true,2017-03-02,Aarhus,,urn:ofk:oid:23617409,indberetninger-20180424,2.5118406,28708858,,2018-03-28T01:52:26.247Z,2017-03-20T07:39:43.956Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-70-SZ,2017-03-20T07:39:44.085Z,,,,250000.0,,,,,,,,,,,,,,,,,,,,,,,,,
28708858,2016-01-01,2016-01-01,c253,,http://regnskaber.virk.dk/85880782/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2JiLzI5LzE2LzM4ZTAtNGIxZC1iMjk5LTk4ZWFlMGQwMTk1ZA.pdf,http://regnskaber.virk.dk/85880782/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzMyL2MzLzc1Lzg0NTgtNDRlMy1hNjA1LTEwMGE3M2Y5Zjk2Yg.xml,true,469942.0,Aarhus C,8000.0,29.0,Kystvejen,Skanderborg,8660.0,119.0,Adelgade,8300 Odder,Ballevej 14,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i MPK Ejendomme af 2005 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-03-02,2005-05-13,2017-03-16,,419738.0,Statsautoriseret revisor,,20222670.0,28708858.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for MPK Ejendomme af 2005 ApS.,Ãrsrapport,,,3900000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Peter Nellemann Kastrup Rasmussen,Peter Nellemann Kastrup Rasmussen,Sparekassen Kronjylland,MPK Ejendomme af 2005 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Odder,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odder,2016-12-31,2016-01-01,true,2017-03-02,Aarhus,,urn:ofk:oid:23617409,indberetninger-20180424,2.5118406,28708858,,2018-03-28T01:52:26.247Z,2017-03-20T07:39:43.956Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-70-SZ,2017-03-20T07:39:44.085Z,,,,1289392.0,,,,,,,,,,,,,,,,,,,,,,,,,
28708858,2016-01-01,2016-01-01,c444,,http://regnskaber.virk.dk/85880782/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2JiLzI5LzE2LzM4ZTAtNGIxZC1iMjk5LTk4ZWFlMGQwMTk1ZA.pdf,http://regnskaber.virk.dk/85880782/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzMyL2MzLzc1Lzg0NTgtNDRlMy1hNjA1LTEwMGE3M2Y5Zjk2Yg.xml,true,469942.0,Aarhus C,8000.0,29.0,Kystvejen,Skanderborg,8660.0,119.0,Adelgade,8300 Odder,Ballevej 14,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i MPK Ejendomme af 2005 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-03-02,2005-05-13,2017-03-16,,419738.0,Statsautoriseret revisor,,20222670.0,28708858.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for MPK Ejendomme af 2005 ApS.,Ãrsrapport,,,3900000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Peter Nellemann Kastrup Rasmussen,Peter Nellemann Kastrup Rasmussen,Sparekassen Kronjylland,MPK Ejendomme af 2005 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Odder,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odder,2016-12-31,2016-01-01,true,2017-03-02,Aarhus,,urn:ofk:oid:23617409,indberetninger-20180424,2.5118406,28708858,,2018-03-28T01:52:26.247Z,2017-03-20T07:39:43.956Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-70-SZ,2017-03-20T07:39:44.085Z,,,,,,,,,,,,,,,,,,,,,,,,,,8305492.0,14876147.0,,
28708858,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/85880782/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2JiLzI5LzE2LzM4ZTAtNGIxZC1iMjk5LTk4ZWFlMGQwMTk1ZA.pdf,http://regnskaber.virk.dk/85880782/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzMyL2MzLzc1Lzg0NTgtNDRlMy1hNjA1LTEwMGE3M2Y5Zjk2Yg.xml,true,469942.0,Aarhus C,8000.0,29.0,Kystvejen,Skanderborg,8660.0,119.0,Adelgade,8300 Odder,Ballevej 14,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i MPK Ejendomme af 2005 ApS,-5496.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",89625.0,2017-03-02,2005-05-13,2017-03-16,-419738.0,419738.0,Statsautoriseret revisor,1130230.0,20222670.0,28708858.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for MPK Ejendomme af 2005 ApS.,Ãrsrapport,605.0,13651.0,3900000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Peter Nellemann Kastrup Rasmussen,Peter Nellemann Kastrup Rasmussen,Sparekassen Kronjylland,MPK Ejendomme af 2005 ApS,BDO Statsautoriseret revisionsaktieselskab,-344837.0,13780.0,344232.0,129.0,Odder,2015-01-01,2015-12-31,295306.0,379435.0,710492.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odder,2016-12-31,2016-01-01,true,2017-03-02,Aarhus,-84129.0,urn:ofk:oid:23617409,indberetninger-20180424,2.5118406,28708858,,2018-03-28T01:52:26.247Z,2017-03-20T07:39:43.956Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-70-SZ,2017-03-20T07:39:44.085Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning
28708858,2016-01-01,2016-12-31,c194,,http://regnskaber.virk.dk/85880782/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2JiLzI5LzE2LzM4ZTAtNGIxZC1iMjk5LTk4ZWFlMGQwMTk1ZA.pdf,http://regnskaber.virk.dk/85880782/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzMyL2MzLzc1Lzg0NTgtNDRlMy1hNjA1LTEwMGE3M2Y5Zjk2Yg.xml,true,469942.0,Aarhus C,8000.0,29.0,Kystvejen,Skanderborg,8660.0,119.0,Adelgade,8300 Odder,Ballevej 14,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i MPK Ejendomme af 2005 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-03-02,2005-05-13,2017-03-16,,419738.0,Statsautoriseret revisor,,20222670.0,28708858.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for MPK Ejendomme af 2005 ApS.,Ãrsrapport,,,3900000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Peter Nellemann Kastrup Rasmussen,Peter Nellemann Kastrup Rasmussen,Sparekassen Kronjylland,MPK Ejendomme af 2005 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Odder,2015-01-01,2015-12-31,295306.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odder,2016-12-31,2016-01-01,true,2017-03-02,Aarhus,,urn:ofk:oid:23617409,indberetninger-20180424,2.5118406,28708858,,2018-03-28T01:52:26.247Z,2017-03-20T07:39:43.956Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-70-SZ,2017-03-20T07:39:44.085Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28708858,2016-01-01,2016-12-31,c254,,http://regnskaber.virk.dk/85880782/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2JiLzI5LzE2LzM4ZTAtNGIxZC1iMjk5LTk4ZWFlMGQwMTk1ZA.pdf,http://regnskaber.virk.dk/85880782/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzMyL2MzLzc1Lzg0NTgtNDRlMy1hNjA1LTEwMGE3M2Y5Zjk2Yg.xml,true,469942.0,Aarhus C,8000.0,29.0,Kystvejen,Skanderborg,8660.0,119.0,Adelgade,8300 Odder,Ballevej 14,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i MPK Ejendomme af 2005 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-03-02,2005-05-13,2017-03-16,,419738.0,Statsautoriseret revisor,,20222670.0,28708858.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for MPK Ejendomme af 2005 ApS.,Ãrsrapport,,,3900000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Peter Nellemann Kastrup Rasmussen,Peter Nellemann Kastrup Rasmussen,Sparekassen Kronjylland,MPK Ejendomme af 2005 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Odder,2015-01-01,2015-12-31,295306.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odder,2016-12-31,2016-01-01,true,2017-03-02,Aarhus,,urn:ofk:oid:23617409,indberetninger-20180424,2.5118406,28708858,,2018-03-28T01:52:26.247Z,2017-03-20T07:39:43.956Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-70-SZ,2017-03-20T07:39:44.085Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28708858,2016-01-01,2016-12-31,c305,,http://regnskaber.virk.dk/85880782/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2JiLzI5LzE2LzM4ZTAtNGIxZC1iMjk5LTk4ZWFlMGQwMTk1ZA.pdf,http://regnskaber.virk.dk/85880782/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzMyL2MzLzc1Lzg0NTgtNDRlMy1hNjA1LTEwMGE3M2Y5Zjk2Yg.xml,true,469942.0,Aarhus C,8000.0,29.0,Kystvejen,Skanderborg,8660.0,119.0,Adelgade,8300 Odder,Ballevej 14,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i MPK Ejendomme af 2005 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-03-02,2005-05-13,2017-03-16,,419738.0,Statsautoriseret revisor,,20222670.0,28708858.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for MPK Ejendomme af 2005 ApS.,Ãrsrapport,,,3900000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Peter Nellemann Kastrup Rasmussen,Peter Nellemann Kastrup Rasmussen,Sparekassen Kronjylland,MPK Ejendomme af 2005 ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Odder,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odder,2016-12-31,2016-01-01,true,2017-03-02,Aarhus,,urn:ofk:oid:23617409,indberetninger-20180424,2.5118406,28708858,,2018-03-28T01:52:26.247Z,2017-03-20T07:39:43.956Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-70-SZ,2017-03-20T07:39:44.085Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
