entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfMortgagesAndCollaterals,EmployeeBenefitsExpense,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermTradePayables,NameOfAuditFirm
21007730,2015-01-01,2015-12-31,c3,http://regnskaber.virk.dk/03770012/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2E5LzBhL2UwLzc4OTktNGU2NS1hNTJkLTY4MWIzMGY5NGE0ZA.xhtml,http://regnskaber.virk.dk/03770012/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2QxLzZhLzEzL2M2OGMtNDA0OC1hODUzLTdkMmY0MmRhNDA5Nw.pdf,http://regnskaber.virk.dk/03770012/ZG9rdW1lbnRsYWdlcjovLzAzLzhlL2U0LzA0LzQxLzViMTktNDIxOC04M2ZlLWU1NTVkNzkxNzY4MA.xml,true,Fredericia,7000.0,"118, 1. th.",SÃ¸ndermarksvej,Bramming,6740.0,18.0,NÃ¸rregade,Bramming,6740.0,9.0,Vestparken,7000  Fredericia,"SÃ¸ndermarksvej 118, 1. th.",Til ledelsen i form tryk grafisk aps,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-01-19,2017-04-26,Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke foretaget pantsÃ¦tninger.</p>",0.0,2000.0,-2000.0,21007730.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Svend Almskou,Svend Almskou,Andelskassen Ribe,FORM TRYK GRAFISK ApS,Jens Zederkoff,554.0,Bramming,2015-01-01,2015-12-31,-1446.0,-1446.0,-2000.0,2016-12-31,2016-01-01,false,false,2017-01-19,Fredericia,0.0,75411110.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23766356,indberetninger-20180424,2.5926313,21007730,,2018-03-27T16:34:17.164Z,2017-04-26T11:20:17.033Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-19-EE,2017-04-26T11:20:17.281Z,,,,,,,,,,,,
21007730,2015-01-01,2015-12-31,c5,http://regnskaber.virk.dk/03770012/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2E5LzBhL2UwLzc4OTktNGU2NS1hNTJkLTY4MWIzMGY5NGE0ZA.xhtml,http://regnskaber.virk.dk/03770012/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2QxLzZhLzEzL2M2OGMtNDA0OC1hODUzLTdkMmY0MmRhNDA5Nw.pdf,http://regnskaber.virk.dk/03770012/ZG9rdW1lbnRsYWdlcjovLzAzLzhlL2U0LzA0LzQxLzViMTktNDIxOC04M2ZlLWU1NTVkNzkxNzY4MA.xml,true,Fredericia,7000.0,"118, 1. th.",SÃ¸ndermarksvej,Bramming,6740.0,18.0,NÃ¸rregade,Bramming,6740.0,9.0,Vestparken,7000  Fredericia,"SÃ¸ndermarksvej 118, 1. th.",Til ledelsen i form tryk grafisk aps,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-01-19,2017-04-26,Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke foretaget pantsÃ¦tninger.</p>",,,,21007730.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Svend Almskou,Svend Almskou,Andelskassen Ribe,FORM TRYK GRAFISK ApS,Jens Zederkoff,,Bramming,2015-01-01,2015-12-31,-1446.0,,,2016-12-31,2016-01-01,false,false,2017-01-19,Fredericia,,75411110.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23766356,indberetninger-20180424,2.5926313,21007730,,2018-03-27T16:34:17.164Z,2017-04-26T11:20:17.033Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-19-EE,2017-04-26T11:20:17.281Z,,,,,,,,,,,,
21007730,2015-12-31,2015-12-31,c7,http://regnskaber.virk.dk/03770012/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2E5LzBhL2UwLzc4OTktNGU2NS1hNTJkLTY4MWIzMGY5NGE0ZA.xhtml,http://regnskaber.virk.dk/03770012/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2QxLzZhLzEzL2M2OGMtNDA0OC1hODUzLTdkMmY0MmRhNDA5Nw.pdf,http://regnskaber.virk.dk/03770012/ZG9rdW1lbnRsYWdlcjovLzAzLzhlL2U0LzA0LzQxLzViMTktNDIxOC04M2ZlLWU1NTVkNzkxNzY4MA.xml,true,Fredericia,7000.0,"118, 1. th.",SÃ¸ndermarksvej,Bramming,6740.0,18.0,NÃ¸rregade,Bramming,6740.0,9.0,Vestparken,7000  Fredericia,"SÃ¸ndermarksvej 118, 1. th.",Til ledelsen i form tryk grafisk aps,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-01-19,2017-04-26,Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke foretaget pantsÃ¦tninger.</p>",,,,21007730.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Svend Almskou,Svend Almskou,Andelskassen Ribe,FORM TRYK GRAFISK ApS,Jens Zederkoff,,Bramming,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-01-19,Fredericia,,75411110.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23766356,indberetninger-20180424,2.5926313,21007730,,2018-03-27T16:34:17.164Z,2017-04-26T11:20:17.033Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-19-EE,2017-04-26T11:20:17.281Z,96627.0,96627.0,190000.0,96627.0,31250.0,96627.0,65377.0,63377.0,-158750.0,65377.0,2000.0,
21007730,2016-01-01,2016-01-01,c10,http://regnskaber.virk.dk/03770012/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2E5LzBhL2UwLzc4OTktNGU2NS1hNTJkLTY4MWIzMGY5NGE0ZA.xhtml,http://regnskaber.virk.dk/03770012/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2QxLzZhLzEzL2M2OGMtNDA0OC1hODUzLTdkMmY0MmRhNDA5Nw.pdf,http://regnskaber.virk.dk/03770012/ZG9rdW1lbnRsYWdlcjovLzAzLzhlL2U0LzA0LzQxLzViMTktNDIxOC04M2ZlLWU1NTVkNzkxNzY4MA.xml,true,Fredericia,7000.0,"118, 1. th.",SÃ¸ndermarksvej,Bramming,6740.0,18.0,NÃ¸rregade,Bramming,6740.0,9.0,Vestparken,7000  Fredericia,"SÃ¸ndermarksvej 118, 1. th.",Til ledelsen i form tryk grafisk aps,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-01-19,2017-04-26,Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke foretaget pantsÃ¦tninger.</p>",,,,21007730.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Svend Almskou,Svend Almskou,Andelskassen Ribe,FORM TRYK GRAFISK ApS,Jens Zederkoff,,Bramming,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-01-19,Fredericia,,75411110.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23766356,indberetninger-20180424,2.5926313,21007730,,2018-03-27T16:34:17.164Z,2017-04-26T11:20:17.033Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-19-EE,2017-04-26T11:20:17.281Z,,,,,31250.0,,,,,,,
21007730,2016-01-01,2016-01-01,c8,http://regnskaber.virk.dk/03770012/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2E5LzBhL2UwLzc4OTktNGU2NS1hNTJkLTY4MWIzMGY5NGE0ZA.xhtml,http://regnskaber.virk.dk/03770012/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2QxLzZhLzEzL2M2OGMtNDA0OC1hODUzLTdkMmY0MmRhNDA5Nw.pdf,http://regnskaber.virk.dk/03770012/ZG9rdW1lbnRsYWdlcjovLzAzLzhlL2U0LzA0LzQxLzViMTktNDIxOC04M2ZlLWU1NTVkNzkxNzY4MA.xml,true,Fredericia,7000.0,"118, 1. th.",SÃ¸ndermarksvej,Bramming,6740.0,18.0,NÃ¸rregade,Bramming,6740.0,9.0,Vestparken,7000  Fredericia,"SÃ¸ndermarksvej 118, 1. th.",Til ledelsen i form tryk grafisk aps,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-01-19,2017-04-26,Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke foretaget pantsÃ¦tninger.</p>",,,,21007730.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Svend Almskou,Svend Almskou,Andelskassen Ribe,FORM TRYK GRAFISK ApS,Jens Zederkoff,,Bramming,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-01-19,Fredericia,,75411110.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23766356,indberetninger-20180424,2.5926313,21007730,,2018-03-27T16:34:17.164Z,2017-04-26T11:20:17.033Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-19-EE,2017-04-26T11:20:17.281Z,,,,,190000.0,,,,,,,
21007730,2016-01-01,2016-01-01,c9,http://regnskaber.virk.dk/03770012/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2E5LzBhL2UwLzc4OTktNGU2NS1hNTJkLTY4MWIzMGY5NGE0ZA.xhtml,http://regnskaber.virk.dk/03770012/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2QxLzZhLzEzL2M2OGMtNDA0OC1hODUzLTdkMmY0MmRhNDA5Nw.pdf,http://regnskaber.virk.dk/03770012/ZG9rdW1lbnRsYWdlcjovLzAzLzhlL2U0LzA0LzQxLzViMTktNDIxOC04M2ZlLWU1NTVkNzkxNzY4MA.xml,true,Fredericia,7000.0,"118, 1. th.",SÃ¸ndermarksvej,Bramming,6740.0,18.0,NÃ¸rregade,Bramming,6740.0,9.0,Vestparken,7000  Fredericia,"SÃ¸ndermarksvej 118, 1. th.",Til ledelsen i form tryk grafisk aps,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-01-19,2017-04-26,Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke foretaget pantsÃ¦tninger.</p>",,,,21007730.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Svend Almskou,Svend Almskou,Andelskassen Ribe,FORM TRYK GRAFISK ApS,Jens Zederkoff,,Bramming,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-01-19,Fredericia,,75411110.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23766356,indberetninger-20180424,2.5926313,21007730,,2018-03-27T16:34:17.164Z,2017-04-26T11:20:17.033Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-19-EE,2017-04-26T11:20:17.281Z,,,,,-158750.0,,,,,,,
21007730,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/03770012/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2E5LzBhL2UwLzc4OTktNGU2NS1hNTJkLTY4MWIzMGY5NGE0ZA.xhtml,http://regnskaber.virk.dk/03770012/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2QxLzZhLzEzL2M2OGMtNDA0OC1hODUzLTdkMmY0MmRhNDA5Nw.pdf,http://regnskaber.virk.dk/03770012/ZG9rdW1lbnRsYWdlcjovLzAzLzhlL2U0LzA0LzQxLzViMTktNDIxOC04M2ZlLWU1NTVkNzkxNzY4MA.xml,true,Fredericia,7000.0,"118, 1. th.",SÃ¸ndermarksvej,Bramming,6740.0,18.0,NÃ¸rregade,Bramming,6740.0,9.0,Vestparken,7000  Fredericia,"SÃ¸ndermarksvej 118, 1. th.",Til ledelsen i form tryk grafisk aps,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-01-19,2017-04-26,Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke foretaget pantsÃ¦tninger.</p>",0.0,2357.0,-2357.0,21007730.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Svend Almskou,Svend Almskou,Andelskassen Ribe,FORM TRYK GRAFISK ApS,Jens Zederkoff,342.0,Bramming,2015-01-01,2015-12-31,-2015.0,-2015.0,-2357.0,2016-12-31,2016-01-01,false,false,2017-01-19,Fredericia,0.0,75411110.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23766356,indberetninger-20180424,2.5926313,21007730,,2018-03-27T16:34:17.164Z,2017-04-26T11:20:17.033Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-19-EE,2017-04-26T11:20:17.281Z,,,,,,,,,,,,
21007730,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/03770012/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2E5LzBhL2UwLzc4OTktNGU2NS1hNTJkLTY4MWIzMGY5NGE0ZA.xhtml,http://regnskaber.virk.dk/03770012/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2QxLzZhLzEzL2M2OGMtNDA0OC1hODUzLTdkMmY0MmRhNDA5Nw.pdf,http://regnskaber.virk.dk/03770012/ZG9rdW1lbnRsYWdlcjovLzAzLzhlL2U0LzA0LzQxLzViMTktNDIxOC04M2ZlLWU1NTVkNzkxNzY4MA.xml,true,Fredericia,7000.0,"118, 1. th.",SÃ¸ndermarksvej,Bramming,6740.0,18.0,NÃ¸rregade,Bramming,6740.0,9.0,Vestparken,7000  Fredericia,"SÃ¸ndermarksvej 118, 1. th.",Til ledelsen i form tryk grafisk aps,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-01-19,2017-04-26,Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke foretaget pantsÃ¦tninger.</p>",,,,21007730.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Svend Almskou,Svend Almskou,Andelskassen Ribe,FORM TRYK GRAFISK ApS,Jens Zederkoff,,Bramming,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-01-19,Fredericia,,75411110.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23766356,indberetninger-20180424,2.5926313,21007730,,2018-03-27T16:34:17.164Z,2017-04-26T11:20:17.033Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-19-EE,2017-04-26T11:20:17.281Z,,,,,,,,,,,,Jens Zederkoff
21007730,2016-01-01,2016-12-31,c11,http://regnskaber.virk.dk/03770012/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2E5LzBhL2UwLzc4OTktNGU2NS1hNTJkLTY4MWIzMGY5NGE0ZA.xhtml,http://regnskaber.virk.dk/03770012/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2QxLzZhLzEzL2M2OGMtNDA0OC1hODUzLTdkMmY0MmRhNDA5Nw.pdf,http://regnskaber.virk.dk/03770012/ZG9rdW1lbnRsYWdlcjovLzAzLzhlL2U0LzA0LzQxLzViMTktNDIxOC04M2ZlLWU1NTVkNzkxNzY4MA.xml,true,Fredericia,7000.0,"118, 1. th.",SÃ¸ndermarksvej,Bramming,6740.0,18.0,NÃ¸rregade,Bramming,6740.0,9.0,Vestparken,7000  Fredericia,"SÃ¸ndermarksvej 118, 1. th.",Til ledelsen i form tryk grafisk aps,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-01-19,2017-04-26,Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke foretaget pantsÃ¦tninger.</p>",,,,21007730.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Svend Almskou,Svend Almskou,Andelskassen Ribe,FORM TRYK GRAFISK ApS,Jens Zederkoff,,Bramming,2015-01-01,2015-12-31,-2015.0,,,2016-12-31,2016-01-01,false,false,2017-01-19,Fredericia,,75411110.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23766356,indberetninger-20180424,2.5926313,21007730,,2018-03-27T16:34:17.164Z,2017-04-26T11:20:17.033Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-19-EE,2017-04-26T11:20:17.281Z,,,,,,,,,,,,
21007730,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/03770012/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2E5LzBhL2UwLzc4OTktNGU2NS1hNTJkLTY4MWIzMGY5NGE0ZA.xhtml,http://regnskaber.virk.dk/03770012/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2QxLzZhLzEzL2M2OGMtNDA0OC1hODUzLTdkMmY0MmRhNDA5Nw.pdf,http://regnskaber.virk.dk/03770012/ZG9rdW1lbnRsYWdlcjovLzAzLzhlL2U0LzA0LzQxLzViMTktNDIxOC04M2ZlLWU1NTVkNzkxNzY4MA.xml,true,Fredericia,7000.0,"118, 1. th.",SÃ¸ndermarksvej,Bramming,6740.0,18.0,NÃ¸rregade,Bramming,6740.0,9.0,Vestparken,7000  Fredericia,"SÃ¸ndermarksvej 118, 1. th.",Til ledelsen i form tryk grafisk aps,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-01-19,2017-04-26,Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke foretaget pantsÃ¦tninger.</p>",,,,21007730.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Svend Almskou,Svend Almskou,Andelskassen Ribe,FORM TRYK GRAFISK ApS,Jens Zederkoff,,Bramming,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-01-19,Fredericia,,75411110.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23766356,indberetninger-20180424,2.5926313,21007730,,2018-03-27T16:34:17.164Z,2017-04-26T11:20:17.033Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-19-EE,2017-04-26T11:20:17.281Z,,,,,,,,,,,,
