entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,OtherOperatingExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermReceivablesFromOwnersAndManagement,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
35048812,2016-01-01,2016-12-31,ID_11,,http://regnskaber.virk.dk/21884053/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzJhL2U0LzVlLzMzNzEtNDYxMy1iYTkwLWI4YWMwYTUxMzk5ZA.pdf,http://regnskaber.virk.dk/21884053/ZG9rdW1lbnRsYWdlcjovLzAzL2IzL2RkL2U3L2Q3LzA0MmItNDQ4Yy05ZWNmLWJhOWE0YzAyN2IyYQ.xml,true,"4672, Klippinge",RÃ¥mosevej 11 A,Til den daglige ledelse i O.L. Forsikringsagentur ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-06-16,2018-06-16,2018-06-16,15735376.0,35048812.0,15735376.0,mne10769,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for O.L. Forsikringsagentur ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Pedersen,Olaf Lund,"bp-revision, registrerede revisorer",O.L. Forsikringsagentur ApS,"bp-revision, registrerede revisorer, godkendt revisionsfirma",Frederikssund,2016-01-01,2016-12-31,33276.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,true,2018-06-16,Klippinge,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25843916,indberetninger-20180424,2.5124211,35048812.0,AWQMfhUD0wkEsASkt0It,2018-06-17T06:45:55.042Z,2018-06-17T06:45:42.726Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-27-JA,2018-06-17T06:45:43.079Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35048812,2016-01-01,2016-12-31,ID_8,,http://regnskaber.virk.dk/21884053/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzJhL2U0LzVlLzMzNzEtNDYxMy1iYTkwLWI4YWMwYTUxMzk5ZA.pdf,http://regnskaber.virk.dk/21884053/ZG9rdW1lbnRsYWdlcjovLzAzL2IzL2RkL2U3L2Q3LzA0MmItNDQ4Yy05ZWNmLWJhOWE0YzAyN2IyYQ.xml,true,"4672, Klippinge",RÃ¥mosevej 11 A,Til den daglige ledelse i O.L. Forsikringsagentur ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-06-16,2018-06-16,2018-06-16,15735376.0,35048812.0,15735376.0,mne10769,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for O.L. Forsikringsagentur ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Pedersen,Olaf Lund,"bp-revision, registrerede revisorer",O.L. Forsikringsagentur ApS,"bp-revision, registrerede revisorer, godkendt revisionsfirma",Frederikssund,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,true,2018-06-16,Klippinge,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25843916,indberetninger-20180424,2.5124211,35048812.0,AWQMfhUD0wkEsASkt0It,2018-06-17T06:45:55.042Z,2018-06-17T06:45:42.726Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-27-JA,2018-06-17T06:45:43.079Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35048812,2016-01-01,2016-12-31,ID_9,,http://regnskaber.virk.dk/21884053/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzJhL2U0LzVlLzMzNzEtNDYxMy1iYTkwLWI4YWMwYTUxMzk5ZA.pdf,http://regnskaber.virk.dk/21884053/ZG9rdW1lbnRsYWdlcjovLzAzL2IzL2RkL2U3L2Q3LzA0MmItNDQ4Yy05ZWNmLWJhOWE0YzAyN2IyYQ.xml,true,"4672, Klippinge",RÃ¥mosevej 11 A,Til den daglige ledelse i O.L. Forsikringsagentur ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-06-16,2018-06-16,2018-06-16,15735376.0,35048812.0,15735376.0,mne10769,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for O.L. Forsikringsagentur ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Pedersen,Olaf Lund,"bp-revision, registrerede revisorer",O.L. Forsikringsagentur ApS,"bp-revision, registrerede revisorer, godkendt revisionsfirma",Frederikssund,2016-01-01,2016-12-31,-33276.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,true,2018-06-16,Klippinge,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25843916,indberetninger-20180424,2.5124211,35048812.0,AWQMfhUD0wkEsASkt0It,2018-06-17T06:45:55.042Z,2018-06-17T06:45:42.726Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-27-JA,2018-06-17T06:45:43.079Z,,5499.0,-21306.0,113876.0,127.0,0.0,166612.0,-37056.0,-36929.0,-3780.0,,,,,,,,,,,,,,,,,,
35048812,2016-12-31,2016-12-31,ID_5,,http://regnskaber.virk.dk/21884053/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzJhL2U0LzVlLzMzNzEtNDYxMy1iYTkwLWI4YWMwYTUxMzk5ZA.pdf,http://regnskaber.virk.dk/21884053/ZG9rdW1lbnRsYWdlcjovLzAzL2IzL2RkL2U3L2Q3LzA0MmItNDQ4Yy05ZWNmLWJhOWE0YzAyN2IyYQ.xml,true,"4672, Klippinge",RÃ¥mosevej 11 A,Til den daglige ledelse i O.L. Forsikringsagentur ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-06-16,2018-06-16,2018-06-16,15735376.0,35048812.0,15735376.0,mne10769,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for O.L. Forsikringsagentur ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Pedersen,Olaf Lund,"bp-revision, registrerede revisorer",O.L. Forsikringsagentur ApS,"bp-revision, registrerede revisorer, godkendt revisionsfirma",Frederikssund,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,true,2018-06-16,Klippinge,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25843916,indberetninger-20180424,2.5124211,35048812.0,AWQMfhUD0wkEsASkt0It,2018-06-17T06:45:55.042Z,2018-06-17T06:45:42.726Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-27-JA,2018-06-17T06:45:43.079Z,,,,,,,,,,,141336.0,42080.0,80000.0,141336.0,19118.0,68517.0,141336.0,72819.0,56456.0,-11483.0,0.0,72819.0,99256.0,28985.0,0.0,16363.0,51153.0,
35048812,2017-01-01,2017-12-31,ID_0,,http://regnskaber.virk.dk/21884053/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzJhL2U0LzVlLzMzNzEtNDYxMy1iYTkwLWI4YWMwYTUxMzk5ZA.pdf,http://regnskaber.virk.dk/21884053/ZG9rdW1lbnRsYWdlcjovLzAzL2IzL2RkL2U3L2Q3LzA0MmItNDQ4Yy05ZWNmLWJhOWE0YzAyN2IyYQ.xml,true,"4672, Klippinge",RÃ¥mosevej 11 A,Til den daglige ledelse i O.L. Forsikringsagentur ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-06-16,2018-06-16,2018-06-16,15735376.0,35048812.0,15735376.0,mne10769,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for O.L. Forsikringsagentur ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Pedersen,Olaf Lund,"bp-revision, registrerede revisorer",O.L. Forsikringsagentur ApS,"bp-revision, registrerede revisorer, godkendt revisionsfirma",Frederikssund,2016-01-01,2016-12-31,-12817.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,true,2018-06-16,Klippinge,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25843916,indberetninger-20180424,2.5124211,35048812.0,AWQMfhUD0wkEsASkt0It,2018-06-17T06:45:55.042Z,2018-06-17T06:45:42.726Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-27-JA,2018-06-17T06:45:43.079Z,,0.0,-5400.0,-19076.0,440.0,2413.0,0.0,-11703.0,-13676.0,1114.0,,,,,,,,,,,,,,,,,,
35048812,2017-01-01,2017-12-31,ID_1,,http://regnskaber.virk.dk/21884053/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzJhL2U0LzVlLzMzNzEtNDYxMy1iYTkwLWI4YWMwYTUxMzk5ZA.pdf,http://regnskaber.virk.dk/21884053/ZG9rdW1lbnRsYWdlcjovLzAzL2IzL2RkL2U3L2Q3LzA0MmItNDQ4Yy05ZWNmLWJhOWE0YzAyN2IyYQ.xml,true,"4672, Klippinge",RÃ¥mosevej 11 A,Til den daglige ledelse i O.L. Forsikringsagentur ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-06-16,2018-06-16,2018-06-16,15735376.0,35048812.0,15735376.0,mne10769,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for O.L. Forsikringsagentur ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Pedersen,Olaf Lund,"bp-revision, registrerede revisorer",O.L. Forsikringsagentur ApS,"bp-revision, registrerede revisorer, godkendt revisionsfirma",Frederikssund,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,true,2018-06-16,Klippinge,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25843916,indberetninger-20180424,2.5124211,35048812.0,AWQMfhUD0wkEsASkt0It,2018-06-17T06:45:55.042Z,2018-06-17T06:45:42.726Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-27-JA,2018-06-17T06:45:43.079Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35048812,2017-01-01,2017-12-31,ID_10,,http://regnskaber.virk.dk/21884053/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzJhL2U0LzVlLzMzNzEtNDYxMy1iYTkwLWI4YWMwYTUxMzk5ZA.pdf,http://regnskaber.virk.dk/21884053/ZG9rdW1lbnRsYWdlcjovLzAzL2IzL2RkL2U3L2Q3LzA0MmItNDQ4Yy05ZWNmLWJhOWE0YzAyN2IyYQ.xml,true,"4672, Klippinge",RÃ¥mosevej 11 A,Til den daglige ledelse i O.L. Forsikringsagentur ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-06-16,2018-06-16,2018-06-16,15735376.0,35048812.0,15735376.0,mne10769,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for O.L. Forsikringsagentur ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Pedersen,Olaf Lund,"bp-revision, registrerede revisorer",O.L. Forsikringsagentur ApS,"bp-revision, registrerede revisorer, godkendt revisionsfirma",Frederikssund,2016-01-01,2016-12-31,12817.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,true,2018-06-16,Klippinge,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25843916,indberetninger-20180424,2.5124211,35048812.0,AWQMfhUD0wkEsASkt0It,2018-06-17T06:45:55.042Z,2018-06-17T06:45:42.726Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-27-JA,2018-06-17T06:45:43.079Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35048812,2017-01-01,2017-12-31,ID_2,,http://regnskaber.virk.dk/21884053/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzJhL2U0LzVlLzMzNzEtNDYxMy1iYTkwLWI4YWMwYTUxMzk5ZA.pdf,http://regnskaber.virk.dk/21884053/ZG9rdW1lbnRsYWdlcjovLzAzL2IzL2RkL2U3L2Q3LzA0MmItNDQ4Yy05ZWNmLWJhOWE0YzAyN2IyYQ.xml,true,"4672, Klippinge",RÃ¥mosevej 11 A,Til den daglige ledelse i O.L. Forsikringsagentur ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-06-16,2018-06-16,2018-06-16,15735376.0,35048812.0,15735376.0,mne10769,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for O.L. Forsikringsagentur ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Pedersen,Olaf Lund,"bp-revision, registrerede revisorer",O.L. Forsikringsagentur ApS,"bp-revision, registrerede revisorer, godkendt revisionsfirma",Frederikssund,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,true,2018-06-16,Klippinge,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25843916,indberetninger-20180424,2.5124211,35048812.0,AWQMfhUD0wkEsASkt0It,2018-06-17T06:45:55.042Z,2018-06-17T06:45:42.726Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-27-JA,2018-06-17T06:45:43.079Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35048812,2017-01-01,2017-12-31,ID_3,,http://regnskaber.virk.dk/21884053/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzJhL2U0LzVlLzMzNzEtNDYxMy1iYTkwLWI4YWMwYTUxMzk5ZA.pdf,http://regnskaber.virk.dk/21884053/ZG9rdW1lbnRsYWdlcjovLzAzL2IzL2RkL2U3L2Q3LzA0MmItNDQ4Yy05ZWNmLWJhOWE0YzAyN2IyYQ.xml,true,"4672, Klippinge",RÃ¥mosevej 11 A,Til den daglige ledelse i O.L. Forsikringsagentur ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-06-16,2018-06-16,2018-06-16,15735376.0,35048812.0,15735376.0,mne10769,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for O.L. Forsikringsagentur ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Pedersen,Olaf Lund,"bp-revision, registrerede revisorer",O.L. Forsikringsagentur ApS,"bp-revision, registrerede revisorer, godkendt revisionsfirma",Frederikssund,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,true,2018-06-16,Klippinge,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25843916,indberetninger-20180424,2.5124211,35048812.0,AWQMfhUD0wkEsASkt0It,2018-06-17T06:45:55.042Z,2018-06-17T06:45:42.726Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-27-JA,2018-06-17T06:45:43.079Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,Olaf Lund
35048812,2017-01-01,2017-12-31,ID_4,,http://regnskaber.virk.dk/21884053/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzJhL2U0LzVlLzMzNzEtNDYxMy1iYTkwLWI4YWMwYTUxMzk5ZA.pdf,http://regnskaber.virk.dk/21884053/ZG9rdW1lbnRsYWdlcjovLzAzL2IzL2RkL2U3L2Q3LzA0MmItNDQ4Yy05ZWNmLWJhOWE0YzAyN2IyYQ.xml,true,"4672, Klippinge",RÃ¥mosevej 11 A,Til den daglige ledelse i O.L. Forsikringsagentur ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-06-16,2018-06-16,2018-06-16,15735376.0,35048812.0,15735376.0,mne10769,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for O.L. Forsikringsagentur ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Pedersen,Olaf Lund,"bp-revision, registrerede revisorer",O.L. Forsikringsagentur ApS,"bp-revision, registrerede revisorer, godkendt revisionsfirma",Frederikssund,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,true,2018-06-16,Klippinge,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25843916,indberetninger-20180424,2.5124211,35048812.0,AWQMfhUD0wkEsASkt0It,2018-06-17T06:45:55.042Z,2018-06-17T06:45:42.726Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-27-JA,2018-06-17T06:45:43.079Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
