entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnOmissionOfConsolidatedFinancialStatement,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherAdjustmentsRelatedToInvestments,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,NumberOfEmployees,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,AccumulatedRevaluationsOfInvestments,InvestmentsGross,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,NameOfAuditFirm
30730453,2015-01-01,2015-12-31,c344,,http://regnskaber.virk.dk/35403703/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2QyLzMwL2U2L2IxN2UtNGEzMS04YzdlLWExNGM4YjE3YWU4MA.pdf,http://regnskaber.virk.dk/35403703/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzllLzAyLzE5Lzg3NjMtNDg0Zi1iYmE4LTRkYTAyNjgwYWM3Zg.xml,true,Hobro,9500.0,"12, Box 170",Nytorv,Mariager,9550.0,6-8,Ãstergade,8970 Havndal,Norupvej 60,DK-9500 Hobro,"Nytorv 12, Box 170",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-06-07,2007-06-29,2017-06-08,Statsautoriseret revisor,-7188.0,20222670.0,30730453.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Offerdal Holding ApS.,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Nielsen,Stig Andersson,Stig Axel Andersson,Ãstjydske Bank A/S,Offerdal Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-66385.0,-772.0,Norup,2015-01-01,2015-12-31,-7960.0,-7960.0,-7188.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2016-12-31,2016-01-01,66385.0,true,2017-06-07,Hobro,0.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:24189936,indberetninger-20180424,2.5095978,30730453.0,,2018-03-29T09:25:18.742Z,2017-06-13T13:28:29.217Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-92-XA,2017-06-13T13:28:29.459Z,,,,,,,,,,,,,,,,,
30730453,2015-01-01,2015-12-31,c366,,http://regnskaber.virk.dk/35403703/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2QyLzMwL2U2L2IxN2UtNGEzMS04YzdlLWExNGM4YjE3YWU4MA.pdf,http://regnskaber.virk.dk/35403703/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzllLzAyLzE5Lzg3NjMtNDg0Zi1iYmE4LTRkYTAyNjgwYWM3Zg.xml,true,Hobro,9500.0,"12, Box 170",Nytorv,Mariager,9550.0,6-8,Ãstergade,8970 Havndal,Norupvej 60,DK-9500 Hobro,"Nytorv 12, Box 170",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-06-07,2007-06-29,2017-06-08,Statsautoriseret revisor,,20222670.0,30730453.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Offerdal Holding ApS.,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Nielsen,Stig Andersson,Stig Axel Andersson,Ãstjydske Bank A/S,Offerdal Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-66385.0,,Norup,2015-01-01,2015-12-31,-7960.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2016-12-31,2016-01-01,66385.0,true,2017-06-07,Hobro,,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:24189936,indberetninger-20180424,2.5095978,30730453.0,,2018-03-29T09:25:18.742Z,2017-06-13T13:28:29.217Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-92-XA,2017-06-13T13:28:29.459Z,,,,,,,,,,,,,,,,,
30730453,2015-12-31,2015-12-31,c396,,http://regnskaber.virk.dk/35403703/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2QyLzMwL2U2L2IxN2UtNGEzMS04YzdlLWExNGM4YjE3YWU4MA.pdf,http://regnskaber.virk.dk/35403703/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzllLzAyLzE5Lzg3NjMtNDg0Zi1iYmE4LTRkYTAyNjgwYWM3Zg.xml,true,Hobro,9500.0,"12, Box 170",Nytorv,Mariager,9550.0,6-8,Ãstergade,8970 Havndal,Norupvej 60,DK-9500 Hobro,"Nytorv 12, Box 170",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-06-07,2007-06-29,2017-06-08,Statsautoriseret revisor,,20222670.0,30730453.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Offerdal Holding ApS.,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Nielsen,Stig Andersson,Stig Axel Andersson,Ãstjydske Bank A/S,Offerdal Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-66385.0,,Norup,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2016-12-31,2016-01-01,66385.0,true,2017-06-07,Hobro,,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:24189936,indberetninger-20180424,2.5095978,30730453.0,,2018-03-29T09:25:18.742Z,2017-06-13T13:28:29.217Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-92-XA,2017-06-13T13:28:29.459Z,0.0,330000.0,-28572.0,0.0,28572.0,0.0,0.0,0.0,1.0,24554.0,-358572.0,28572.0,4018.0,,,,
30730453,2016-01-01,2016-01-01,c399,,http://regnskaber.virk.dk/35403703/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2QyLzMwL2U2L2IxN2UtNGEzMS04YzdlLWExNGM4YjE3YWU4MA.pdf,http://regnskaber.virk.dk/35403703/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzllLzAyLzE5Lzg3NjMtNDg0Zi1iYmE4LTRkYTAyNjgwYWM3Zg.xml,true,Hobro,9500.0,"12, Box 170",Nytorv,Mariager,9550.0,6-8,Ãstergade,8970 Havndal,Norupvej 60,DK-9500 Hobro,"Nytorv 12, Box 170",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-06-07,2007-06-29,2017-06-08,Statsautoriseret revisor,,20222670.0,30730453.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Offerdal Holding ApS.,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Nielsen,Stig Andersson,Stig Axel Andersson,Ãstjydske Bank A/S,Offerdal Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-66385.0,,Norup,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2016-12-31,2016-01-01,66385.0,true,2017-06-07,Hobro,,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:24189936,indberetninger-20180424,2.5095978,30730453.0,,2018-03-29T09:25:18.742Z,2017-06-13T13:28:29.217Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-92-XA,2017-06-13T13:28:29.459Z,,,330000.0,,,,,,,,,,,,,,
30730453,2016-01-01,2016-01-01,c426,,http://regnskaber.virk.dk/35403703/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2QyLzMwL2U2L2IxN2UtNGEzMS04YzdlLWExNGM4YjE3YWU4MA.pdf,http://regnskaber.virk.dk/35403703/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzllLzAyLzE5Lzg3NjMtNDg0Zi1iYmE4LTRkYTAyNjgwYWM3Zg.xml,true,Hobro,9500.0,"12, Box 170",Nytorv,Mariager,9550.0,6-8,Ãstergade,8970 Havndal,Norupvej 60,DK-9500 Hobro,"Nytorv 12, Box 170",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-06-07,2007-06-29,2017-06-08,Statsautoriseret revisor,,20222670.0,30730453.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Offerdal Holding ApS.,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Nielsen,Stig Andersson,Stig Axel Andersson,Ãstjydske Bank A/S,Offerdal Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-66385.0,,Norup,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2016-12-31,2016-01-01,66385.0,true,2017-06-07,Hobro,,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:24189936,indberetninger-20180424,2.5095978,30730453.0,,2018-03-29T09:25:18.742Z,2017-06-13T13:28:29.217Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-92-XA,2017-06-13T13:28:29.459Z,,,-358572.0,,,,,,,,,,,,,,
30730453,2016-01-01,2016-01-01,c730,,http://regnskaber.virk.dk/35403703/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2QyLzMwL2U2L2IxN2UtNGEzMS04YzdlLWExNGM4YjE3YWU4MA.pdf,http://regnskaber.virk.dk/35403703/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzllLzAyLzE5Lzg3NjMtNDg0Zi1iYmE4LTRkYTAyNjgwYWM3Zg.xml,true,Hobro,9500.0,"12, Box 170",Nytorv,Mariager,9550.0,6-8,Ãstergade,8970 Havndal,Norupvej 60,DK-9500 Hobro,"Nytorv 12, Box 170",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-06-07,2007-06-29,2017-06-08,Statsautoriseret revisor,,20222670.0,30730453.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Offerdal Holding ApS.,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Nielsen,Stig Andersson,Stig Axel Andersson,Ãstjydske Bank A/S,Offerdal Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-66385.0,,Norup,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2016-12-31,2016-01-01,66385.0,true,2017-06-07,Hobro,,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:24189936,indberetninger-20180424,2.5095978,30730453.0,,2018-03-29T09:25:18.742Z,2017-06-13T13:28:29.217Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-92-XA,2017-06-13T13:28:29.459Z,,,,,,,,,,,,,,-1806838.0,1806838.0,,
30730453,2016-01-01,2016-12-31,c0,,http://regnskaber.virk.dk/35403703/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2QyLzMwL2U2L2IxN2UtNGEzMS04YzdlLWExNGM4YjE3YWU4MA.pdf,http://regnskaber.virk.dk/35403703/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzllLzAyLzE5Lzg3NjMtNDg0Zi1iYmE4LTRkYTAyNjgwYWM3Zg.xml,true,Hobro,9500.0,"12, Box 170",Nytorv,Mariager,9550.0,6-8,Ãstergade,8970 Havndal,Norupvej 60,DK-9500 Hobro,"Nytorv 12, Box 170",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-06-07,2007-06-29,2017-06-08,Statsautoriseret revisor,-7000.0,20222670.0,30730453.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Offerdal Holding ApS.,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Nielsen,Stig Andersson,Stig Axel Andersson,Ãstjydske Bank A/S,Offerdal Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-66385.0,-1243.0,Norup,2015-01-01,2015-12-31,-8243.0,-8243.0,-7000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2016-12-31,2016-01-01,66385.0,true,2017-06-07,Hobro,0.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:24189936,indberetninger-20180424,2.5095978,30730453.0,,2018-03-29T09:25:18.742Z,2017-06-13T13:28:29.217Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-92-XA,2017-06-13T13:28:29.459Z,,,,,,,,,,,,,,,,Til kapitalejeren i Offerdal Holding ApS,BDO Statsautoriseret revisionsaktieselskab
30730453,2016-01-01,2016-12-31,c2,,http://regnskaber.virk.dk/35403703/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2QyLzMwL2U2L2IxN2UtNGEzMS04YzdlLWExNGM4YjE3YWU4MA.pdf,http://regnskaber.virk.dk/35403703/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzllLzAyLzE5Lzg3NjMtNDg0Zi1iYmE4LTRkYTAyNjgwYWM3Zg.xml,true,Hobro,9500.0,"12, Box 170",Nytorv,Mariager,9550.0,6-8,Ãstergade,8970 Havndal,Norupvej 60,DK-9500 Hobro,"Nytorv 12, Box 170",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-06-07,2007-06-29,2017-06-08,Statsautoriseret revisor,,20222670.0,30730453.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Offerdal Holding ApS.,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Nielsen,Stig Andersson,Stig Axel Andersson,Ãstjydske Bank A/S,Offerdal Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-66385.0,,Norup,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2016-12-31,2016-01-01,66385.0,true,2017-06-07,Hobro,,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:24189936,indberetninger-20180424,2.5095978,30730453.0,,2018-03-29T09:25:18.742Z,2017-06-13T13:28:29.217Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-92-XA,2017-06-13T13:28:29.459Z,,,,,,,,,,,,,,,,,
30730453,2016-01-01,2016-12-31,c365,,http://regnskaber.virk.dk/35403703/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2QyLzMwL2U2L2IxN2UtNGEzMS04YzdlLWExNGM4YjE3YWU4MA.pdf,http://regnskaber.virk.dk/35403703/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzllLzAyLzE5Lzg3NjMtNDg0Zi1iYmE4LTRkYTAyNjgwYWM3Zg.xml,true,Hobro,9500.0,"12, Box 170",Nytorv,Mariager,9550.0,6-8,Ãstergade,8970 Havndal,Norupvej 60,DK-9500 Hobro,"Nytorv 12, Box 170",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-06-07,2007-06-29,2017-06-08,Statsautoriseret revisor,,20222670.0,30730453.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Offerdal Holding ApS.,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Nielsen,Stig Andersson,Stig Axel Andersson,Ãstjydske Bank A/S,Offerdal Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-66385.0,,Norup,2015-01-01,2015-12-31,-8243.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2016-12-31,2016-01-01,66385.0,true,2017-06-07,Hobro,,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:24189936,indberetninger-20180424,2.5095978,30730453.0,,2018-03-29T09:25:18.742Z,2017-06-13T13:28:29.217Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-92-XA,2017-06-13T13:28:29.459Z,,,,,,,,,,,,,,,,,
30730453,2016-01-01,2016-12-31,c42,,http://regnskaber.virk.dk/35403703/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2QyLzMwL2U2L2IxN2UtNGEzMS04YzdlLWExNGM4YjE3YWU4MA.pdf,http://regnskaber.virk.dk/35403703/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzllLzAyLzE5Lzg3NjMtNDg0Zi1iYmE4LTRkYTAyNjgwYWM3Zg.xml,true,Hobro,9500.0,"12, Box 170",Nytorv,Mariager,9550.0,6-8,Ãstergade,8970 Havndal,Norupvej 60,DK-9500 Hobro,"Nytorv 12, Box 170",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-06-07,2007-06-29,2017-06-08,Statsautoriseret revisor,,20222670.0,30730453.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Offerdal Holding ApS.,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Nielsen,Stig Andersson,Stig Axel Andersson,Ãstjydske Bank A/S,Offerdal Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-66385.0,,Norup,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2016-12-31,2016-01-01,66385.0,true,2017-06-07,Hobro,,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:24189936,indberetninger-20180424,2.5095978,30730453.0,,2018-03-29T09:25:18.742Z,2017-06-13T13:28:29.217Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-92-XA,2017-06-13T13:28:29.459Z,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab
