entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdministrativeExpenses,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfContingentLiabilities,DistributionCosts,FaxNumberOfReportingEntity,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,DividendPaid,NameAndSurnameOfMemberOfSupervisoryBoard
21860506,2017-01-01,2017-12-31,c5,http://regnskaber.virk.dk/60506812/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzZkL2I1LzIwLzQ4NmMtNGIxMS1iMzFhLTI3NmYxNTllMDUzZA.xhtml,http://regnskaber.virk.dk/60506812/ZG9rdW1lbnRsYWdlcjovLzAzLzE2LzUwLzEwLzQ1L2I5ZmYtNGRkOC1iZTU1LWZmZmVlMzFmNmIzNA.pdf,http://regnskaber.virk.dk/60506812/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzcxLzdhLzJhL2VkMDEtNDg2MC1iYWFiLWRiOGViMzlhOTBlMw.xml,true,Herlev,2730.0,"1, 3",LyskÃ¦r,2000 Frederiksberg,Blytsvej 8,239939.0,Regnskabsklasse B,2019-01-02,2019-01-07,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk med moderselskabet DanishÂ GazeboÂ ApS for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som for eksempel udbytteskat.</p>",25423.0,70203047.0,1282209.0,21860506.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Vollandt,Henrik Vollandt,Nykredit,DVU STATSAUTORISERET REVISIONSAKTIESELSKAB,Henrik Volland,0.0,Herlev,2017-01-01,2017-12-31,792630.0,1016847.0,1016847.0,2018-12-31,2018-01-01,false,false,224217.0,70203028.0,false,false,Ingen bistand,urn:ofk:oid:26533433,indberetninger-20180424,2.59278,21860506,AWgnsIBXet7j816DxoVt,2019-01-07T09:42:16.771Z,2019-01-07T09:41:44.275Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AA-09-JF,2019-01-07T09:41:44.646Z,,,,,,,,,,,,,,,,,,,,,,,,,
21860506,2017-01-01,2017-12-31,c7,http://regnskaber.virk.dk/60506812/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzZkL2I1LzIwLzQ4NmMtNGIxMS1iMzFhLTI3NmYxNTllMDUzZA.xhtml,http://regnskaber.virk.dk/60506812/ZG9rdW1lbnRsYWdlcjovLzAzLzE2LzUwLzEwLzQ1L2I5ZmYtNGRkOC1iZTU1LWZmZmVlMzFmNmIzNA.pdf,http://regnskaber.virk.dk/60506812/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzcxLzdhLzJhL2VkMDEtNDg2MC1iYWFiLWRiOGViMzlhOTBlMw.xml,true,Herlev,2730.0,"1, 3",LyskÃ¦r,2000 Frederiksberg,Blytsvej 8,,Regnskabsklasse B,2019-01-02,2019-01-07,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk med moderselskabet DanishÂ GazeboÂ ApS for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som for eksempel udbytteskat.</p>",,70203047.0,,21860506.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Vollandt,Henrik Vollandt,Nykredit,DVU STATSAUTORISERET REVISIONSAKTIESELSKAB,Henrik Volland,,Herlev,2017-01-01,2017-12-31,800000.0,,,2018-12-31,2018-01-01,false,false,,70203028.0,false,false,Ingen bistand,urn:ofk:oid:26533433,indberetninger-20180424,2.59278,21860506,AWgnsIBXet7j816DxoVt,2019-01-07T09:42:16.771Z,2019-01-07T09:41:44.275Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AA-09-JF,2019-01-07T09:41:44.646Z,,,,,,,,,,,,,,,,,,,,,,,,,
21860506,2017-01-01,2017-12-31,c9,http://regnskaber.virk.dk/60506812/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzZkL2I1LzIwLzQ4NmMtNGIxMS1iMzFhLTI3NmYxNTllMDUzZA.xhtml,http://regnskaber.virk.dk/60506812/ZG9rdW1lbnRsYWdlcjovLzAzLzE2LzUwLzEwLzQ1L2I5ZmYtNGRkOC1iZTU1LWZmZmVlMzFmNmIzNA.pdf,http://regnskaber.virk.dk/60506812/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzcxLzdhLzJhL2VkMDEtNDg2MC1iYWFiLWRiOGViMzlhOTBlMw.xml,true,Herlev,2730.0,"1, 3",LyskÃ¦r,2000 Frederiksberg,Blytsvej 8,,Regnskabsklasse B,2019-01-02,2019-01-07,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk med moderselskabet DanishÂ GazeboÂ ApS for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som for eksempel udbytteskat.</p>",,70203047.0,,21860506.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Vollandt,Henrik Vollandt,Nykredit,DVU STATSAUTORISERET REVISIONSAKTIESELSKAB,Henrik Volland,,Herlev,2017-01-01,2017-12-31,-7370.0,,,2018-12-31,2018-01-01,false,false,,70203028.0,false,false,Ingen bistand,urn:ofk:oid:26533433,indberetninger-20180424,2.59278,21860506,AWgnsIBXet7j816DxoVt,2019-01-07T09:42:16.771Z,2019-01-07T09:41:44.275Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AA-09-JF,2019-01-07T09:41:44.646Z,,,,,,,,,,,,,,,,,,,,,,,,,
21860506,2017-12-31,2017-12-31,c11,http://regnskaber.virk.dk/60506812/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzZkL2I1LzIwLzQ4NmMtNGIxMS1iMzFhLTI3NmYxNTllMDUzZA.xhtml,http://regnskaber.virk.dk/60506812/ZG9rdW1lbnRsYWdlcjovLzAzLzE2LzUwLzEwLzQ1L2I5ZmYtNGRkOC1iZTU1LWZmZmVlMzFmNmIzNA.pdf,http://regnskaber.virk.dk/60506812/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzcxLzdhLzJhL2VkMDEtNDg2MC1iYWFiLWRiOGViMzlhOTBlMw.xml,true,Herlev,2730.0,"1, 3",LyskÃ¦r,2000 Frederiksberg,Blytsvej 8,,Regnskabsklasse B,2019-01-02,2019-01-07,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk med moderselskabet DanishÂ GazeboÂ ApS for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som for eksempel udbytteskat.</p>",,70203047.0,,21860506.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Vollandt,Henrik Vollandt,Nykredit,DVU STATSAUTORISERET REVISIONSAKTIESELSKAB,Henrik Volland,,Herlev,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,false,,70203028.0,false,false,Ingen bistand,urn:ofk:oid:26533433,indberetninger-20180424,2.59278,21860506,AWgnsIBXet7j816DxoVt,2019-01-07T09:42:16.771Z,2019-01-07T09:41:44.275Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AA-09-JF,2019-01-07T09:41:44.646Z,1707293.0,225436.0,500000.0,1647693.0,1322106.0,59600.0,1707293.0,384686.0,59600.0,368811.0,34425.0,59600.0,800000.0,501.0,501.0,22106.0,384686.0,1422257.0,1273000.0,0.0,13431.0,15875.0,101401.0,,
21860506,2018-01-01,2018-01-01,c12,http://regnskaber.virk.dk/60506812/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzZkL2I1LzIwLzQ4NmMtNGIxMS1iMzFhLTI3NmYxNTllMDUzZA.xhtml,http://regnskaber.virk.dk/60506812/ZG9rdW1lbnRsYWdlcjovLzAzLzE2LzUwLzEwLzQ1L2I5ZmYtNGRkOC1iZTU1LWZmZmVlMzFmNmIzNA.pdf,http://regnskaber.virk.dk/60506812/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzcxLzdhLzJhL2VkMDEtNDg2MC1iYWFiLWRiOGViMzlhOTBlMw.xml,true,Herlev,2730.0,"1, 3",LyskÃ¦r,2000 Frederiksberg,Blytsvej 8,,Regnskabsklasse B,2019-01-02,2019-01-07,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk med moderselskabet DanishÂ GazeboÂ ApS for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som for eksempel udbytteskat.</p>",,70203047.0,,21860506.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Vollandt,Henrik Vollandt,Nykredit,DVU STATSAUTORISERET REVISIONSAKTIESELSKAB,Henrik Volland,,Herlev,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,false,,70203028.0,false,false,Ingen bistand,urn:ofk:oid:26533433,indberetninger-20180424,2.59278,21860506,AWgnsIBXet7j816DxoVt,2019-01-07T09:42:16.771Z,2019-01-07T09:41:44.275Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AA-09-JF,2019-01-07T09:41:44.646Z,,,,,500000.0,,,,,,,,,,,,,,,,,,,,
21860506,2018-01-01,2018-01-01,c13,http://regnskaber.virk.dk/60506812/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzZkL2I1LzIwLzQ4NmMtNGIxMS1iMzFhLTI3NmYxNTllMDUzZA.xhtml,http://regnskaber.virk.dk/60506812/ZG9rdW1lbnRsYWdlcjovLzAzLzE2LzUwLzEwLzQ1L2I5ZmYtNGRkOC1iZTU1LWZmZmVlMzFmNmIzNA.pdf,http://regnskaber.virk.dk/60506812/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzcxLzdhLzJhL2VkMDEtNDg2MC1iYWFiLWRiOGViMzlhOTBlMw.xml,true,Herlev,2730.0,"1, 3",LyskÃ¦r,2000 Frederiksberg,Blytsvej 8,,Regnskabsklasse B,2019-01-02,2019-01-07,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk med moderselskabet DanishÂ GazeboÂ ApS for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som for eksempel udbytteskat.</p>",,70203047.0,,21860506.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Vollandt,Henrik Vollandt,Nykredit,DVU STATSAUTORISERET REVISIONSAKTIESELSKAB,Henrik Volland,,Herlev,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,false,,70203028.0,false,false,Ingen bistand,urn:ofk:oid:26533433,indberetninger-20180424,2.59278,21860506,AWgnsIBXet7j816DxoVt,2019-01-07T09:42:16.771Z,2019-01-07T09:41:44.275Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AA-09-JF,2019-01-07T09:41:44.646Z,,,,,22106.0,,,,,,,,,,,,,,,,,,,,
21860506,2018-01-01,2018-01-01,c14,http://regnskaber.virk.dk/60506812/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzZkL2I1LzIwLzQ4NmMtNGIxMS1iMzFhLTI3NmYxNTllMDUzZA.xhtml,http://regnskaber.virk.dk/60506812/ZG9rdW1lbnRsYWdlcjovLzAzLzE2LzUwLzEwLzQ1L2I5ZmYtNGRkOC1iZTU1LWZmZmVlMzFmNmIzNA.pdf,http://regnskaber.virk.dk/60506812/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzcxLzdhLzJhL2VkMDEtNDg2MC1iYWFiLWRiOGViMzlhOTBlMw.xml,true,Herlev,2730.0,"1, 3",LyskÃ¦r,2000 Frederiksberg,Blytsvej 8,,Regnskabsklasse B,2019-01-02,2019-01-07,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk med moderselskabet DanishÂ GazeboÂ ApS for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som for eksempel udbytteskat.</p>",,70203047.0,,21860506.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Vollandt,Henrik Vollandt,Nykredit,DVU STATSAUTORISERET REVISIONSAKTIESELSKAB,Henrik Volland,,Herlev,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,false,,70203028.0,false,false,Ingen bistand,urn:ofk:oid:26533433,indberetninger-20180424,2.59278,21860506,AWgnsIBXet7j816DxoVt,2019-01-07T09:42:16.771Z,2019-01-07T09:41:44.275Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AA-09-JF,2019-01-07T09:41:44.646Z,,,,,800000.0,,,,,,,,,,,,,,,,,,,,
21860506,2018-01-01,2018-01-01,c15,http://regnskaber.virk.dk/60506812/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzZkL2I1LzIwLzQ4NmMtNGIxMS1iMzFhLTI3NmYxNTllMDUzZA.xhtml,http://regnskaber.virk.dk/60506812/ZG9rdW1lbnRsYWdlcjovLzAzLzE2LzUwLzEwLzQ1L2I5ZmYtNGRkOC1iZTU1LWZmZmVlMzFmNmIzNA.pdf,http://regnskaber.virk.dk/60506812/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzcxLzdhLzJhL2VkMDEtNDg2MC1iYWFiLWRiOGViMzlhOTBlMw.xml,true,Herlev,2730.0,"1, 3",LyskÃ¦r,2000 Frederiksberg,Blytsvej 8,,Regnskabsklasse B,2019-01-02,2019-01-07,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk med moderselskabet DanishÂ GazeboÂ ApS for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som for eksempel udbytteskat.</p>",,70203047.0,,21860506.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Vollandt,Henrik Vollandt,Nykredit,DVU STATSAUTORISERET REVISIONSAKTIESELSKAB,Henrik Volland,,Herlev,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,false,,70203028.0,false,false,Ingen bistand,urn:ofk:oid:26533433,indberetninger-20180424,2.59278,21860506,AWgnsIBXet7j816DxoVt,2019-01-07T09:42:16.771Z,2019-01-07T09:41:44.275Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AA-09-JF,2019-01-07T09:41:44.646Z,,,,,1322106.0,,,,,,,,,,,,,,,,,,,,
21860506,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/60506812/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzZkL2I1LzIwLzQ4NmMtNGIxMS1iMzFhLTI3NmYxNTllMDUzZA.xhtml,http://regnskaber.virk.dk/60506812/ZG9rdW1lbnRsYWdlcjovLzAzLzE2LzUwLzEwLzQ1L2I5ZmYtNGRkOC1iZTU1LWZmZmVlMzFmNmIzNA.pdf,http://regnskaber.virk.dk/60506812/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzcxLzdhLzJhL2VkMDEtNDg2MC1iYWFiLWRiOGViMzlhOTBlMw.xml,true,Herlev,2730.0,"1, 3",LyskÃ¦r,2000 Frederiksberg,Blytsvej 8,244351.0,Regnskabsklasse B,2019-01-02,2019-01-07,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk med moderselskabet DanishÂ GazeboÂ ApS for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som for eksempel udbytteskat.</p>",35751.0,70203047.0,1325486.0,21860506.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Vollandt,Henrik Vollandt,Nykredit,DVU STATSAUTORISERET REVISIONSAKTIESELSKAB,Henrik Volland,1403.0,Herlev,2017-01-01,2017-12-31,813960.0,1043981.0,1045384.0,2018-12-31,2018-01-01,false,false,230021.0,70203028.0,false,false,Ingen bistand,urn:ofk:oid:26533433,indberetninger-20180424,2.59278,21860506,AWgnsIBXet7j816DxoVt,2019-01-07T09:42:16.771Z,2019-01-07T09:41:44.275Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AA-09-JF,2019-01-07T09:41:44.646Z,,,,,,,,,,,,,,,,,,,,,,,,800000.0,
21860506,2018-01-01,2018-12-31,c1,http://regnskaber.virk.dk/60506812/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzZkL2I1LzIwLzQ4NmMtNGIxMS1iMzFhLTI3NmYxNTllMDUzZA.xhtml,http://regnskaber.virk.dk/60506812/ZG9rdW1lbnRsYWdlcjovLzAzLzE2LzUwLzEwLzQ1L2I5ZmYtNGRkOC1iZTU1LWZmZmVlMzFmNmIzNA.pdf,http://regnskaber.virk.dk/60506812/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzcxLzdhLzJhL2VkMDEtNDg2MC1iYWFiLWRiOGViMzlhOTBlMw.xml,true,Herlev,2730.0,"1, 3",LyskÃ¦r,2000 Frederiksberg,Blytsvej 8,,Regnskabsklasse B,2019-01-02,2019-01-07,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk med moderselskabet DanishÂ GazeboÂ ApS for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som for eksempel udbytteskat.</p>",,70203047.0,,21860506.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Vollandt,Henrik Vollandt,Nykredit,DVU STATSAUTORISERET REVISIONSAKTIESELSKAB,Henrik Volland,,Herlev,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,false,,70203028.0,false,false,Ingen bistand,urn:ofk:oid:26533433,indberetninger-20180424,2.59278,21860506,AWgnsIBXet7j816DxoVt,2019-01-07T09:42:16.771Z,2019-01-07T09:41:44.275Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AA-09-JF,2019-01-07T09:41:44.646Z,,,,,,,,,,,,,,,,,,,,,,,,,
