entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForDeferredTax,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DividendIncomeRelatedToInvestments,DividendPaid,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,InterestIncomeFromGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,NumberOfEmployees,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance
33162642,2015-10-01,2016-09-30,c347,,http://regnskaber.virk.dk/24626133/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzljL2ZiL2JkLzZhODAtNGI4ZC1hMzJiLTBjYTMzZmM0M2JkYw.pdf,http://regnskaber.virk.dk/24626133/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2ZmLzE0L2JhLzEwMTQtNDExNC1iYTUzLWFlYWFjZWFhOGQ1MA.xml,true,Varde,6800.0,25.0,Markedspladsen,6830 NÃ¸rre-Nebel,Bredgade 67,DK-6800 Varde,Markedspladsen 25,"Til kapitalejeren i LPL Holding, NÃ¸rre Nebel ApS",-7.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,-284.0,2017-11-15,2010-09-27,2017-11-30,Statsautoriseret revisor,-180000.0,103400.0,4375.0,20222670.0,33162642.0,20222670.0,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for LPL Holding, NÃ¸rre Nebel ApS.",196507.0,Ãrsrapport,3086.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,Laurids Peder Lauridsen,Laurids Peder Lauridsen,"LPL Holding, NÃ¸rre Nebel ApS",BDO Statsautoriseret revisionsaktieselskab,3086.0,NÃ¸rre Nebel,2015-10-01,2016-09-30,195509.0,195218.0,192132.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2017-09-30,2016-10-01,315112.0,true,2017-11-15,Varde,-291.0,urn:ofk:oid:24782146,indberetninger-20180424,2.5118406,33162642.0,,2018-03-28T00:01:42.530Z,2017-12-04T08:45:42.871Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BJ-80-HJ,2017-12-04T08:45:42.979Z,,,,,,,,,,,,,,,,,,,,,,,,,
33162642,2015-10-01,2016-09-30,c350,,http://regnskaber.virk.dk/24626133/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzljL2ZiL2JkLzZhODAtNGI4ZC1hMzJiLTBjYTMzZmM0M2JkYw.pdf,http://regnskaber.virk.dk/24626133/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2ZmLzE0L2JhLzEwMTQtNDExNC1iYTUzLWFlYWFjZWFhOGQ1MA.xml,true,Varde,6800.0,25.0,Markedspladsen,6830 NÃ¸rre-Nebel,Bredgade 67,DK-6800 Varde,Markedspladsen 25,"Til kapitalejeren i LPL Holding, NÃ¸rre Nebel ApS",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-11-15,2010-09-27,2017-11-30,Statsautoriseret revisor,-180000.0,103400.0,,20222670.0,33162642.0,20222670.0,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for LPL Holding, NÃ¸rre Nebel ApS.",,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,Laurids Peder Lauridsen,Laurids Peder Lauridsen,"LPL Holding, NÃ¸rre Nebel ApS",BDO Statsautoriseret revisionsaktieselskab,,NÃ¸rre Nebel,2015-10-01,2016-09-30,101200.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2017-09-30,2016-10-01,315112.0,true,2017-11-15,Varde,,urn:ofk:oid:24782146,indberetninger-20180424,2.5118406,33162642.0,,2018-03-28T00:01:42.530Z,2017-12-04T08:45:42.871Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BJ-80-HJ,2017-12-04T08:45:42.979Z,,,,,,,,,,,,,,,,,,,,,,,,,
33162642,2015-10-01,2016-09-30,c358,,http://regnskaber.virk.dk/24626133/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzljL2ZiL2JkLzZhODAtNGI4ZC1hMzJiLTBjYTMzZmM0M2JkYw.pdf,http://regnskaber.virk.dk/24626133/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2ZmLzE0L2JhLzEwMTQtNDExNC1iYTUzLWFlYWFjZWFhOGQ1MA.xml,true,Varde,6800.0,25.0,Markedspladsen,6830 NÃ¸rre-Nebel,Bredgade 67,DK-6800 Varde,Markedspladsen 25,"Til kapitalejeren i LPL Holding, NÃ¸rre Nebel ApS",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-11-15,2010-09-27,2017-11-30,Statsautoriseret revisor,-180000.0,103400.0,,20222670.0,33162642.0,20222670.0,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for LPL Holding, NÃ¸rre Nebel ApS.",,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,Laurids Peder Lauridsen,Laurids Peder Lauridsen,"LPL Holding, NÃ¸rre Nebel ApS",BDO Statsautoriseret revisionsaktieselskab,,NÃ¸rre Nebel,2015-10-01,2016-09-30,16507.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2017-09-30,2016-10-01,315112.0,true,2017-11-15,Varde,,urn:ofk:oid:24782146,indberetninger-20180424,2.5118406,33162642.0,,2018-03-28T00:01:42.530Z,2017-12-04T08:45:42.871Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BJ-80-HJ,2017-12-04T08:45:42.979Z,,,,,,,,,,,,,,,,,,,,,,,,,
33162642,2015-10-01,2016-09-30,c368,,http://regnskaber.virk.dk/24626133/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzljL2ZiL2JkLzZhODAtNGI4ZC1hMzJiLTBjYTMzZmM0M2JkYw.pdf,http://regnskaber.virk.dk/24626133/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2ZmLzE0L2JhLzEwMTQtNDExNC1iYTUzLWFlYWFjZWFhOGQ1MA.xml,true,Varde,6800.0,25.0,Markedspladsen,6830 NÃ¸rre-Nebel,Bredgade 67,DK-6800 Varde,Markedspladsen 25,"Til kapitalejeren i LPL Holding, NÃ¸rre Nebel ApS",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-11-15,2010-09-27,2017-11-30,Statsautoriseret revisor,-180000.0,103400.0,,20222670.0,33162642.0,20222670.0,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for LPL Holding, NÃ¸rre Nebel ApS.",,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,Laurids Peder Lauridsen,Laurids Peder Lauridsen,"LPL Holding, NÃ¸rre Nebel ApS",BDO Statsautoriseret revisionsaktieselskab,,NÃ¸rre Nebel,2015-10-01,2016-09-30,77802.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2017-09-30,2016-10-01,315112.0,true,2017-11-15,Varde,,urn:ofk:oid:24782146,indberetninger-20180424,2.5118406,33162642.0,,2018-03-28T00:01:42.530Z,2017-12-04T08:45:42.871Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BJ-80-HJ,2017-12-04T08:45:42.979Z,,,,,,,,,,,,,,,,,,,,,,,,,
33162642,2016-09-30,2016-09-30,c398,,http://regnskaber.virk.dk/24626133/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzljL2ZiL2JkLzZhODAtNGI4ZC1hMzJiLTBjYTMzZmM0M2JkYw.pdf,http://regnskaber.virk.dk/24626133/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2ZmLzE0L2JhLzEwMTQtNDExNC1iYTUzLWFlYWFjZWFhOGQ1MA.xml,true,Varde,6800.0,25.0,Markedspladsen,6830 NÃ¸rre-Nebel,Bredgade 67,DK-6800 Varde,Markedspladsen 25,"Til kapitalejeren i LPL Holding, NÃ¸rre Nebel ApS",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-11-15,2010-09-27,2017-11-30,Statsautoriseret revisor,-180000.0,103400.0,,20222670.0,33162642.0,20222670.0,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for LPL Holding, NÃ¸rre Nebel ApS.",,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,Laurids Peder Lauridsen,Laurids Peder Lauridsen,"LPL Holding, NÃ¸rre Nebel ApS",BDO Statsautoriseret revisionsaktieselskab,,NÃ¸rre Nebel,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2017-09-30,2016-10-01,315112.0,true,2017-11-15,Varde,,urn:ofk:oid:24782146,indberetninger-20180424,2.5118406,33162642.0,,2018-03-28T00:01:42.530Z,2017-12-04T08:45:42.871Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BJ-80-HJ,2017-12-04T08:45:42.979Z,619007.0,8637.0,80000.0,531786.0,619007.0,87221.0,349520.0,349520.0,349520.0,0.0,0.0,195034.0,101200.0,105520.0,245066.0,87221.0,4832.0,260850.0,65816.0,78014.0,4375.0,,,,
33162642,2016-10-01,2016-10-01,c401,,http://regnskaber.virk.dk/24626133/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzljL2ZiL2JkLzZhODAtNGI4ZC1hMzJiLTBjYTMzZmM0M2JkYw.pdf,http://regnskaber.virk.dk/24626133/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2ZmLzE0L2JhLzEwMTQtNDExNC1iYTUzLWFlYWFjZWFhOGQ1MA.xml,true,Varde,6800.0,25.0,Markedspladsen,6830 NÃ¸rre-Nebel,Bredgade 67,DK-6800 Varde,Markedspladsen 25,"Til kapitalejeren i LPL Holding, NÃ¸rre Nebel ApS",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-11-15,2010-09-27,2017-11-30,Statsautoriseret revisor,-180000.0,103400.0,,20222670.0,33162642.0,20222670.0,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for LPL Holding, NÃ¸rre Nebel ApS.",,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,Laurids Peder Lauridsen,Laurids Peder Lauridsen,"LPL Holding, NÃ¸rre Nebel ApS",BDO Statsautoriseret revisionsaktieselskab,,NÃ¸rre Nebel,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2017-09-30,2016-10-01,315112.0,true,2017-11-15,Varde,,urn:ofk:oid:24782146,indberetninger-20180424,2.5118406,33162642.0,,2018-03-28T00:01:42.530Z,2017-12-04T08:45:42.871Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BJ-80-HJ,2017-12-04T08:45:42.979Z,,,,80000.0,,,,,,,,,,,,,,,,,,,,,
33162642,2016-10-01,2016-10-01,c410,,http://regnskaber.virk.dk/24626133/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzljL2ZiL2JkLzZhODAtNGI4ZC1hMzJiLTBjYTMzZmM0M2JkYw.pdf,http://regnskaber.virk.dk/24626133/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2ZmLzE0L2JhLzEwMTQtNDExNC1iYTUzLWFlYWFjZWFhOGQ1MA.xml,true,Varde,6800.0,25.0,Markedspladsen,6830 NÃ¸rre-Nebel,Bredgade 67,DK-6800 Varde,Markedspladsen 25,"Til kapitalejeren i LPL Holding, NÃ¸rre Nebel ApS",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-11-15,2010-09-27,2017-11-30,Statsautoriseret revisor,-180000.0,103400.0,,20222670.0,33162642.0,20222670.0,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for LPL Holding, NÃ¸rre Nebel ApS.",,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,Laurids Peder Lauridsen,Laurids Peder Lauridsen,"LPL Holding, NÃ¸rre Nebel ApS",BDO Statsautoriseret revisionsaktieselskab,,NÃ¸rre Nebel,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2017-09-30,2016-10-01,315112.0,true,2017-11-15,Varde,,urn:ofk:oid:24782146,indberetninger-20180424,2.5118406,33162642.0,,2018-03-28T00:01:42.530Z,2017-12-04T08:45:42.871Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BJ-80-HJ,2017-12-04T08:45:42.979Z,,,,105520.0,,,,,,,,,,,,,,,,,,,,,
33162642,2016-10-01,2016-10-01,c428,,http://regnskaber.virk.dk/24626133/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzljL2ZiL2JkLzZhODAtNGI4ZC1hMzJiLTBjYTMzZmM0M2JkYw.pdf,http://regnskaber.virk.dk/24626133/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2ZmLzE0L2JhLzEwMTQtNDExNC1iYTUzLWFlYWFjZWFhOGQ1MA.xml,true,Varde,6800.0,25.0,Markedspladsen,6830 NÃ¸rre-Nebel,Bredgade 67,DK-6800 Varde,Markedspladsen 25,"Til kapitalejeren i LPL Holding, NÃ¸rre Nebel ApS",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-11-15,2010-09-27,2017-11-30,Statsautoriseret revisor,-180000.0,103400.0,,20222670.0,33162642.0,20222670.0,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for LPL Holding, NÃ¸rre Nebel ApS.",,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,Laurids Peder Lauridsen,Laurids Peder Lauridsen,"LPL Holding, NÃ¸rre Nebel ApS",BDO Statsautoriseret revisionsaktieselskab,,NÃ¸rre Nebel,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2017-09-30,2016-10-01,315112.0,true,2017-11-15,Varde,,urn:ofk:oid:24782146,indberetninger-20180424,2.5118406,33162642.0,,2018-03-28T00:01:42.530Z,2017-12-04T08:45:42.871Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BJ-80-HJ,2017-12-04T08:45:42.979Z,,,,245066.0,,,,,,,,,,,,,,,,,,,,,
33162642,2016-10-01,2016-10-01,c432,,http://regnskaber.virk.dk/24626133/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzljL2ZiL2JkLzZhODAtNGI4ZC1hMzJiLTBjYTMzZmM0M2JkYw.pdf,http://regnskaber.virk.dk/24626133/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2ZmLzE0L2JhLzEwMTQtNDExNC1iYTUzLWFlYWFjZWFhOGQ1MA.xml,true,Varde,6800.0,25.0,Markedspladsen,6830 NÃ¸rre-Nebel,Bredgade 67,DK-6800 Varde,Markedspladsen 25,"Til kapitalejeren i LPL Holding, NÃ¸rre Nebel ApS",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-11-15,2010-09-27,2017-11-30,Statsautoriseret revisor,-180000.0,103400.0,,20222670.0,33162642.0,20222670.0,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for LPL Holding, NÃ¸rre Nebel ApS.",,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,Laurids Peder Lauridsen,Laurids Peder Lauridsen,"LPL Holding, NÃ¸rre Nebel ApS",BDO Statsautoriseret revisionsaktieselskab,,NÃ¸rre Nebel,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2017-09-30,2016-10-01,315112.0,true,2017-11-15,Varde,,urn:ofk:oid:24782146,indberetninger-20180424,2.5118406,33162642.0,,2018-03-28T00:01:42.530Z,2017-12-04T08:45:42.871Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BJ-80-HJ,2017-12-04T08:45:42.979Z,,,,101200.0,,,,,,,,,,,,,,,,,,,,,
33162642,2016-10-01,2016-10-01,c736,,http://regnskaber.virk.dk/24626133/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzljL2ZiL2JkLzZhODAtNGI4ZC1hMzJiLTBjYTMzZmM0M2JkYw.pdf,http://regnskaber.virk.dk/24626133/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2ZmLzE0L2JhLzEwMTQtNDExNC1iYTUzLWFlYWFjZWFhOGQ1MA.xml,true,Varde,6800.0,25.0,Markedspladsen,6830 NÃ¸rre-Nebel,Bredgade 67,DK-6800 Varde,Markedspladsen 25,"Til kapitalejeren i LPL Holding, NÃ¸rre Nebel ApS",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-11-15,2010-09-27,2017-11-30,Statsautoriseret revisor,-180000.0,103400.0,,20222670.0,33162642.0,20222670.0,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for LPL Holding, NÃ¸rre Nebel ApS.",,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,Laurids Peder Lauridsen,Laurids Peder Lauridsen,"LPL Holding, NÃ¸rre Nebel ApS",BDO Statsautoriseret revisionsaktieselskab,,NÃ¸rre Nebel,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2017-09-30,2016-10-01,315112.0,true,2017-11-15,Varde,,urn:ofk:oid:24782146,indberetninger-20180424,2.5118406,33162642.0,,2018-03-28T00:01:42.530Z,2017-12-04T08:45:42.871Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BJ-80-HJ,2017-12-04T08:45:42.979Z,,,,,,,,,,,,,,,,,,,,,,289520.0,60000.0,,
