entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,EmailOfReportingEntity,EmployeeBenefitsExpense,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermTaxPayables,OtherShorttermInvestments,OtherShorttermPayables,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables
36534729,2015-10-01,2016-09-30,c2,http://regnskaber.virk.dk/92743563/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzU5LzJiL2ZiLzgxYjgtNDQwMC04YTI3LWZmYzFlZjQ0OGYzNw.xhtml,http://regnskaber.virk.dk/92743563/ZG9rdW1lbnRsYWdlcjovLzAzLzAwLzNjLzNmL2VkL2E4MjMtNDQxZC05MTdiLTJjY2FiNWQ4MDM3Mw.pdf,http://regnskaber.virk.dk/92743563/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2NiLzNiL2UzLzE0NWMtNDk3Ny1iNmVjLTViMzZkZjUyZmVjNw.xml,true,Danmark,DK,Struer,7600.0,2 - 4,Torvegade,Lemvig,7620.0,55.0,Havnen,7620 Lemvig,Havnen 55G,Regnskabsklasse B,2018-01-30,2018-01-30,rfj@feldborgfinans.dk,1362.0,12998.0,8087.0,36534729.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Rasmus Johannesen,Rasmus Feldborg Johannesen,Sparekassen Thy,FELDBORG FINANS IVS,Rasmus Johannesen,0.0,Lemvig,2015-10-01,2016-09-30,5119.0,6725.0,6725.0,2017-09-30,2016-10-01,21085.0,false,false,1606.0,61794499.0,false,false,Ingen bistand,urn:ofk:oid:25143448,indberetninger-20180424,2.5955422,36534729.0,,2018-04-04T03:57:45.983Z,2018-03-07T10:41:45.823Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AF-21-VN,2018-03-07T10:41:46.005Z,,,,,,,,,,,,,,,,,,
36534729,2015-10-01,2016-09-30,c4,http://regnskaber.virk.dk/92743563/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzU5LzJiL2ZiLzgxYjgtNDQwMC04YTI3LWZmYzFlZjQ0OGYzNw.xhtml,http://regnskaber.virk.dk/92743563/ZG9rdW1lbnRsYWdlcjovLzAzLzAwLzNjLzNmL2VkL2E4MjMtNDQxZC05MTdiLTJjY2FiNWQ4MDM3Mw.pdf,http://regnskaber.virk.dk/92743563/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2NiLzNiL2UzLzE0NWMtNDk3Ny1iNmVjLTViMzZkZjUyZmVjNw.xml,true,Danmark,DK,Struer,7600.0,2 - 4,Torvegade,Lemvig,7620.0,55.0,Havnen,7620 Lemvig,Havnen 55G,Regnskabsklasse B,2018-01-30,2018-01-30,rfj@feldborgfinans.dk,,,,36534729.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Rasmus Johannesen,Rasmus Feldborg Johannesen,Sparekassen Thy,FELDBORG FINANS IVS,Rasmus Johannesen,,Lemvig,2015-10-01,2016-09-30,5119.0,,,2017-09-30,2016-10-01,,false,false,,61794499.0,false,false,Ingen bistand,urn:ofk:oid:25143448,indberetninger-20180424,2.5955422,36534729.0,,2018-04-04T03:57:45.983Z,2018-03-07T10:41:45.823Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AF-21-VN,2018-03-07T10:41:46.005Z,,,,,,,,,,,,,,,,,,
36534729,2016-09-30,2016-09-30,c6,http://regnskaber.virk.dk/92743563/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzU5LzJiL2ZiLzgxYjgtNDQwMC04YTI3LWZmYzFlZjQ0OGYzNw.xhtml,http://regnskaber.virk.dk/92743563/ZG9rdW1lbnRsYWdlcjovLzAzLzAwLzNjLzNmL2VkL2E4MjMtNDQxZC05MTdiLTJjY2FiNWQ4MDM3Mw.pdf,http://regnskaber.virk.dk/92743563/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2NiLzNiL2UzLzE0NWMtNDk3Ny1iNmVjLTViMzZkZjUyZmVjNw.xml,true,Danmark,DK,Struer,7600.0,2 - 4,Torvegade,Lemvig,7620.0,55.0,Havnen,7620 Lemvig,Havnen 55G,Regnskabsklasse B,2018-01-30,2018-01-30,rfj@feldborgfinans.dk,,,,36534729.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Rasmus Johannesen,Rasmus Feldborg Johannesen,Sparekassen Thy,FELDBORG FINANS IVS,Rasmus Johannesen,,Lemvig,2015-10-01,2016-09-30,,,,2017-09-30,2016-10-01,,false,false,,61794499.0,false,false,Ingen bistand,urn:ofk:oid:25143448,indberetninger-20180424,2.5955422,36534729.0,,2018-04-04T03:57:45.983Z,2018-03-07T10:41:45.823Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AF-21-VN,2018-03-07T10:41:46.005Z,17619.0,12204.0,1000.0,17619.0,7103.0,17619.0,10516.0,1606.0,1606.0,0.0,8347.0,6103.0,0.0,8910.0,5415.0,563.0,0.0,5415.0
36534729,2016-10-01,2016-10-01,c7,http://regnskaber.virk.dk/92743563/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzU5LzJiL2ZiLzgxYjgtNDQwMC04YTI3LWZmYzFlZjQ0OGYzNw.xhtml,http://regnskaber.virk.dk/92743563/ZG9rdW1lbnRsYWdlcjovLzAzLzAwLzNjLzNmL2VkL2E4MjMtNDQxZC05MTdiLTJjY2FiNWQ4MDM3Mw.pdf,http://regnskaber.virk.dk/92743563/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2NiLzNiL2UzLzE0NWMtNDk3Ny1iNmVjLTViMzZkZjUyZmVjNw.xml,true,Danmark,DK,Struer,7600.0,2 - 4,Torvegade,Lemvig,7620.0,55.0,Havnen,7620 Lemvig,Havnen 55G,Regnskabsklasse B,2018-01-30,2018-01-30,rfj@feldborgfinans.dk,,,,36534729.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Rasmus Johannesen,Rasmus Feldborg Johannesen,Sparekassen Thy,FELDBORG FINANS IVS,Rasmus Johannesen,,Lemvig,2015-10-01,2016-09-30,,,,2017-09-30,2016-10-01,,false,false,,61794499.0,false,false,Ingen bistand,urn:ofk:oid:25143448,indberetninger-20180424,2.5955422,36534729.0,,2018-04-04T03:57:45.983Z,2018-03-07T10:41:45.823Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AF-21-VN,2018-03-07T10:41:46.005Z,,,,,1000.0,,,,,,,,,,,,,
36534729,2016-10-01,2016-10-01,c8,http://regnskaber.virk.dk/92743563/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzU5LzJiL2ZiLzgxYjgtNDQwMC04YTI3LWZmYzFlZjQ0OGYzNw.xhtml,http://regnskaber.virk.dk/92743563/ZG9rdW1lbnRsYWdlcjovLzAzLzAwLzNjLzNmL2VkL2E4MjMtNDQxZC05MTdiLTJjY2FiNWQ4MDM3Mw.pdf,http://regnskaber.virk.dk/92743563/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2NiLzNiL2UzLzE0NWMtNDk3Ny1iNmVjLTViMzZkZjUyZmVjNw.xml,true,Danmark,DK,Struer,7600.0,2 - 4,Torvegade,Lemvig,7620.0,55.0,Havnen,7620 Lemvig,Havnen 55G,Regnskabsklasse B,2018-01-30,2018-01-30,rfj@feldborgfinans.dk,,,,36534729.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Rasmus Johannesen,Rasmus Feldborg Johannesen,Sparekassen Thy,FELDBORG FINANS IVS,Rasmus Johannesen,,Lemvig,2015-10-01,2016-09-30,,,,2017-09-30,2016-10-01,,false,false,,61794499.0,false,false,Ingen bistand,urn:ofk:oid:25143448,indberetninger-20180424,2.5955422,36534729.0,,2018-04-04T03:57:45.983Z,2018-03-07T10:41:45.823Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AF-21-VN,2018-03-07T10:41:46.005Z,,,,,6103.0,,,,,,,,,,,,,
36534729,2016-10-01,2016-10-01,c9,http://regnskaber.virk.dk/92743563/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzU5LzJiL2ZiLzgxYjgtNDQwMC04YTI3LWZmYzFlZjQ0OGYzNw.xhtml,http://regnskaber.virk.dk/92743563/ZG9rdW1lbnRsYWdlcjovLzAzLzAwLzNjLzNmL2VkL2E4MjMtNDQxZC05MTdiLTJjY2FiNWQ4MDM3Mw.pdf,http://regnskaber.virk.dk/92743563/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2NiLzNiL2UzLzE0NWMtNDk3Ny1iNmVjLTViMzZkZjUyZmVjNw.xml,true,Danmark,DK,Struer,7600.0,2 - 4,Torvegade,Lemvig,7620.0,55.0,Havnen,7620 Lemvig,Havnen 55G,Regnskabsklasse B,2018-01-30,2018-01-30,rfj@feldborgfinans.dk,,,,36534729.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Rasmus Johannesen,Rasmus Feldborg Johannesen,Sparekassen Thy,FELDBORG FINANS IVS,Rasmus Johannesen,,Lemvig,2015-10-01,2016-09-30,,,,2017-09-30,2016-10-01,,false,false,,61794499.0,false,false,Ingen bistand,urn:ofk:oid:25143448,indberetninger-20180424,2.5955422,36534729.0,,2018-04-04T03:57:45.983Z,2018-03-07T10:41:45.823Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AF-21-VN,2018-03-07T10:41:46.005Z,,,,,7103.0,,,,,,,,,,,,,
36534729,2016-10-01,2017-09-30,c0,http://regnskaber.virk.dk/92743563/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzU5LzJiL2ZiLzgxYjgtNDQwMC04YTI3LWZmYzFlZjQ0OGYzNw.xhtml,http://regnskaber.virk.dk/92743563/ZG9rdW1lbnRsYWdlcjovLzAzLzAwLzNjLzNmL2VkL2E4MjMtNDQxZC05MTdiLTJjY2FiNWQ4MDM3Mw.pdf,http://regnskaber.virk.dk/92743563/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2NiLzNiL2UzLzE0NWMtNDk3Ny1iNmVjLTViMzZkZjUyZmVjNw.xml,true,Danmark,DK,Struer,7600.0,2 - 4,Torvegade,Lemvig,7620.0,55.0,Havnen,7620 Lemvig,Havnen 55G,Regnskabsklasse B,2018-01-30,2018-01-30,rfj@feldborgfinans.dk,2069.0,9498.0,32567.0,36534729.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Rasmus Johannesen,Rasmus Feldborg Johannesen,Sparekassen Thy,FELDBORG FINANS IVS,Rasmus Johannesen,9751.0,Lemvig,2015-10-01,2016-09-30,15907.0,20747.0,30498.0,2017-09-30,2016-10-01,42065.0,false,false,4840.0,61794499.0,false,false,Ingen bistand,urn:ofk:oid:25143448,indberetninger-20180424,2.5955422,36534729.0,,2018-04-04T03:57:45.983Z,2018-03-07T10:41:45.823Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AF-21-VN,2018-03-07T10:41:46.005Z,,,,,,,,,,,,,,,,,,
36534729,2016-10-01,2017-09-30,c1,http://regnskaber.virk.dk/92743563/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzU5LzJiL2ZiLzgxYjgtNDQwMC04YTI3LWZmYzFlZjQ0OGYzNw.xhtml,http://regnskaber.virk.dk/92743563/ZG9rdW1lbnRsYWdlcjovLzAzLzAwLzNjLzNmL2VkL2E4MjMtNDQxZC05MTdiLTJjY2FiNWQ4MDM3Mw.pdf,http://regnskaber.virk.dk/92743563/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2NiLzNiL2UzLzE0NWMtNDk3Ny1iNmVjLTViMzZkZjUyZmVjNw.xml,true,Danmark,DK,Struer,7600.0,2 - 4,Torvegade,Lemvig,7620.0,55.0,Havnen,7620 Lemvig,Havnen 55G,Regnskabsklasse B,2018-01-30,2018-01-30,rfj@feldborgfinans.dk,,,,36534729.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Rasmus Johannesen,Rasmus Feldborg Johannesen,Sparekassen Thy,FELDBORG FINANS IVS,Rasmus Johannesen,,Lemvig,2015-10-01,2016-09-30,,,,2017-09-30,2016-10-01,,false,false,,61794499.0,false,false,Ingen bistand,urn:ofk:oid:25143448,indberetninger-20180424,2.5955422,36534729.0,,2018-04-04T03:57:45.983Z,2018-03-07T10:41:45.823Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AF-21-VN,2018-03-07T10:41:46.005Z,,,,,,,,,,,,,,,,,,
36534729,2016-10-01,2017-09-30,c10,http://regnskaber.virk.dk/92743563/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzU5LzJiL2ZiLzgxYjgtNDQwMC04YTI3LWZmYzFlZjQ0OGYzNw.xhtml,http://regnskaber.virk.dk/92743563/ZG9rdW1lbnRsYWdlcjovLzAzLzAwLzNjLzNmL2VkL2E4MjMtNDQxZC05MTdiLTJjY2FiNWQ4MDM3Mw.pdf,http://regnskaber.virk.dk/92743563/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2NiLzNiL2UzLzE0NWMtNDk3Ny1iNmVjLTViMzZkZjUyZmVjNw.xml,true,Danmark,DK,Struer,7600.0,2 - 4,Torvegade,Lemvig,7620.0,55.0,Havnen,7620 Lemvig,Havnen 55G,Regnskabsklasse B,2018-01-30,2018-01-30,rfj@feldborgfinans.dk,,,,36534729.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Rasmus Johannesen,Rasmus Feldborg Johannesen,Sparekassen Thy,FELDBORG FINANS IVS,Rasmus Johannesen,,Lemvig,2015-10-01,2016-09-30,15907.0,,,2017-09-30,2016-10-01,,false,false,,61794499.0,false,false,Ingen bistand,urn:ofk:oid:25143448,indberetninger-20180424,2.5955422,36534729.0,,2018-04-04T03:57:45.983Z,2018-03-07T10:41:45.823Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AF-21-VN,2018-03-07T10:41:46.005Z,,,,,,,,,,,,,,,,,,
36534729,2016-10-01,2017-09-30,c3,http://regnskaber.virk.dk/92743563/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzU5LzJiL2ZiLzgxYjgtNDQwMC04YTI3LWZmYzFlZjQ0OGYzNw.xhtml,http://regnskaber.virk.dk/92743563/ZG9rdW1lbnRsYWdlcjovLzAzLzAwLzNjLzNmL2VkL2E4MjMtNDQxZC05MTdiLTJjY2FiNWQ4MDM3Mw.pdf,http://regnskaber.virk.dk/92743563/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2NiLzNiL2UzLzE0NWMtNDk3Ny1iNmVjLTViMzZkZjUyZmVjNw.xml,true,Danmark,DK,Struer,7600.0,2 - 4,Torvegade,Lemvig,7620.0,55.0,Havnen,7620 Lemvig,Havnen 55G,Regnskabsklasse B,2018-01-30,2018-01-30,rfj@feldborgfinans.dk,,,,36534729.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Rasmus Johannesen,Rasmus Feldborg Johannesen,Sparekassen Thy,FELDBORG FINANS IVS,Rasmus Johannesen,,Lemvig,2015-10-01,2016-09-30,15907.0,,,2017-09-30,2016-10-01,,false,false,,61794499.0,false,false,Ingen bistand,urn:ofk:oid:25143448,indberetninger-20180424,2.5955422,36534729.0,,2018-04-04T03:57:45.983Z,2018-03-07T10:41:45.823Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AF-21-VN,2018-03-07T10:41:46.005Z,,,,,,,,,,,,,,,,,,
