entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherOperatingExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromOwnersAndManagement,ShorttermTaxReceivables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
27381820,2017-01-01,2017-12-31,ID_11,,http://regnskaber.virk.dk/02818372/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzQ0LzhlLzVjLzhiMDItNDVkOC1hMjQyLTNmNjM5YTMyMzFmZA.pdf,http://regnskaber.virk.dk/02818372/ZG9rdW1lbnRsYWdlcjovLzAzLzAxL2JkL2NlL2EzL2E5MDAtNDI1ZS1iNWY4LTBhOGFiOTM0NjIwMw.xml,true,"5492, Vissenbjerg",Damsbovej 11,"Til kapitalejerne i Trade, Nature and Innovation ApS",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-07-01,2019-07-01,2003-10-03,2019-07-01,34205078.0,27381820.0,26935865.0,mne10591,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Trade, Nature and Innovation ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Finn  Madsen,Vagn Laurits Malmskov,ERC Revision,Sparekassen Fyn,"Trade, Nature and Innovation ApS",Centrovice,Odense SV,2017-01-01,2017-12-31,-129747.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Odense, 461",2018-12-31,2018-01-01,false,2019-07-01,Vissenbjerg,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27642794,indberetninger-20180424,2.5124211,27381820.0,AWuy9J_iIXJRhhXBLpIe,2019-07-02T13:52:01.224Z,2019-07-02T13:51:43.897Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BS-50-NP,2019-07-02T13:51:44.078Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27381820,2017-01-01,2017-12-31,ID_8,,http://regnskaber.virk.dk/02818372/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzQ0LzhlLzVjLzhiMDItNDVkOC1hMjQyLTNmNjM5YTMyMzFmZA.pdf,http://regnskaber.virk.dk/02818372/ZG9rdW1lbnRsYWdlcjovLzAzLzAxL2JkL2NlL2EzL2E5MDAtNDI1ZS1iNWY4LTBhOGFiOTM0NjIwMw.xml,true,"5492, Vissenbjerg",Damsbovej 11,"Til kapitalejerne i Trade, Nature and Innovation ApS",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-07-01,2019-07-01,2003-10-03,2019-07-01,34205078.0,27381820.0,26935865.0,mne10591,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Trade, Nature and Innovation ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Finn  Madsen,Vagn Laurits Malmskov,ERC Revision,Sparekassen Fyn,"Trade, Nature and Innovation ApS",Centrovice,Odense SV,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Odense, 461",2018-12-31,2018-01-01,false,2019-07-01,Vissenbjerg,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27642794,indberetninger-20180424,2.5124211,27381820.0,AWuy9J_iIXJRhhXBLpIe,2019-07-02T13:52:01.224Z,2019-07-02T13:51:43.897Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BS-50-NP,2019-07-02T13:51:44.078Z,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27381820,2017-01-01,2017-12-31,ID_9,,http://regnskaber.virk.dk/02818372/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzQ0LzhlLzVjLzhiMDItNDVkOC1hMjQyLTNmNjM5YTMyMzFmZA.pdf,http://regnskaber.virk.dk/02818372/ZG9rdW1lbnRsYWdlcjovLzAzLzAxL2JkL2NlL2EzL2E5MDAtNDI1ZS1iNWY4LTBhOGFiOTM0NjIwMw.xml,true,"5492, Vissenbjerg",Damsbovej 11,"Til kapitalejerne i Trade, Nature and Innovation ApS",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-07-01,2019-07-01,2003-10-03,2019-07-01,34205078.0,27381820.0,26935865.0,mne10591,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Trade, Nature and Innovation ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Finn  Madsen,Vagn Laurits Malmskov,ERC Revision,Sparekassen Fyn,"Trade, Nature and Innovation ApS",Centrovice,Odense SV,2017-01-01,2017-12-31,-129747.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Odense, 461",2018-12-31,2018-01-01,false,2019-07-01,Vissenbjerg,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27642794,indberetninger-20180424,2.5124211,27381820.0,AWuy9J_iIXJRhhXBLpIe,2019-07-02T13:52:01.224Z,2019-07-02T13:51:43.897Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BS-50-NP,2019-07-02T13:51:44.078Z,,2940.0,186768.0,193105.0,7049.0,105000.0,-108652.0,-101603.0,21095.0,,,,,,,,,,,,,,,,,,,,,
27381820,2017-12-31,2017-12-31,ID_5,,http://regnskaber.virk.dk/02818372/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzQ0LzhlLzVjLzhiMDItNDVkOC1hMjQyLTNmNjM5YTMyMzFmZA.pdf,http://regnskaber.virk.dk/02818372/ZG9rdW1lbnRsYWdlcjovLzAzLzAxL2JkL2NlL2EzL2E5MDAtNDI1ZS1iNWY4LTBhOGFiOTM0NjIwMw.xml,true,"5492, Vissenbjerg",Damsbovej 11,"Til kapitalejerne i Trade, Nature and Innovation ApS",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-07-01,2019-07-01,2003-10-03,2019-07-01,34205078.0,27381820.0,26935865.0,mne10591,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Trade, Nature and Innovation ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Finn  Madsen,Vagn Laurits Malmskov,ERC Revision,Sparekassen Fyn,"Trade, Nature and Innovation ApS",Centrovice,Odense SV,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Odense, 461",2018-12-31,2018-01-01,false,2019-07-01,Vissenbjerg,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27642794,indberetninger-20180424,2.5124211,27381820.0,AWuy9J_iIXJRhhXBLpIe,2019-07-02T13:52:01.224Z,2019-07-02T13:51:43.897Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BS-50-NP,2019-07-02T13:51:44.078Z,,,,,,,,,,569245.0,48623.0,125000.0,552585.0,21290.0,57118.0,16660.0,569245.0,512127.0,16660.0,460045.0,30000.0,16660.0,-67882.0,512127.0,52082.0,503962.0,283210.0,16000.0,153462.0,
27381820,2018-01-01,2018-12-31,ID_0,,http://regnskaber.virk.dk/02818372/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzQ0LzhlLzVjLzhiMDItNDVkOC1hMjQyLTNmNjM5YTMyMzFmZA.pdf,http://regnskaber.virk.dk/02818372/ZG9rdW1lbnRsYWdlcjovLzAzLzAxL2JkL2NlL2EzL2E5MDAtNDI1ZS1iNWY4LTBhOGFiOTM0NjIwMw.xml,true,"5492, Vissenbjerg",Damsbovej 11,"Til kapitalejerne i Trade, Nature and Innovation ApS",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-07-01,2019-07-01,2003-10-03,2019-07-01,34205078.0,27381820.0,26935865.0,mne10591,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Trade, Nature and Innovation ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Finn  Madsen,Vagn Laurits Malmskov,ERC Revision,Sparekassen Fyn,"Trade, Nature and Innovation ApS",Centrovice,Odense SV,2017-01-01,2017-12-31,-21625.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Odense, 461",2018-12-31,2018-01-01,false,2019-07-01,Vissenbjerg,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27642794,indberetninger-20180424,2.5124211,27381820.0,AWuy9J_iIXJRhhXBLpIe,2019-07-02T13:52:01.224Z,2019-07-02T13:51:43.897Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BS-50-NP,2019-07-02T13:51:44.078Z,,3920.0,203581.0,189425.0,657.0,0.0,-18733.0,-18076.0,2892.0,,,,,,,,,,,,,,,,,,,,,
27381820,2018-01-01,2018-12-31,ID_1,,http://regnskaber.virk.dk/02818372/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzQ0LzhlLzVjLzhiMDItNDVkOC1hMjQyLTNmNjM5YTMyMzFmZA.pdf,http://regnskaber.virk.dk/02818372/ZG9rdW1lbnRsYWdlcjovLzAzLzAxL2JkL2NlL2EzL2E5MDAtNDI1ZS1iNWY4LTBhOGFiOTM0NjIwMw.xml,true,"5492, Vissenbjerg",Damsbovej 11,"Til kapitalejerne i Trade, Nature and Innovation ApS",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-07-01,2019-07-01,2003-10-03,2019-07-01,34205078.0,27381820.0,26935865.0,mne10591,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Trade, Nature and Innovation ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Finn  Madsen,Vagn Laurits Malmskov,ERC Revision,Sparekassen Fyn,"Trade, Nature and Innovation ApS",Centrovice,Odense SV,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Odense, 461",2018-12-31,2018-01-01,false,2019-07-01,Vissenbjerg,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27642794,indberetninger-20180424,2.5124211,27381820.0,AWuy9J_iIXJRhhXBLpIe,2019-07-02T13:52:01.224Z,2019-07-02T13:51:43.897Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BS-50-NP,2019-07-02T13:51:44.078Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27381820,2018-01-01,2018-12-31,ID_10,,http://regnskaber.virk.dk/02818372/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzQ0LzhlLzVjLzhiMDItNDVkOC1hMjQyLTNmNjM5YTMyMzFmZA.pdf,http://regnskaber.virk.dk/02818372/ZG9rdW1lbnRsYWdlcjovLzAzLzAxL2JkL2NlL2EzL2E5MDAtNDI1ZS1iNWY4LTBhOGFiOTM0NjIwMw.xml,true,"5492, Vissenbjerg",Damsbovej 11,"Til kapitalejerne i Trade, Nature and Innovation ApS",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-07-01,2019-07-01,2003-10-03,2019-07-01,34205078.0,27381820.0,26935865.0,mne10591,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Trade, Nature and Innovation ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Finn  Madsen,Vagn Laurits Malmskov,ERC Revision,Sparekassen Fyn,"Trade, Nature and Innovation ApS",Centrovice,Odense SV,2017-01-01,2017-12-31,-21625.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Odense, 461",2018-12-31,2018-01-01,false,2019-07-01,Vissenbjerg,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27642794,indberetninger-20180424,2.5124211,27381820.0,AWuy9J_iIXJRhhXBLpIe,2019-07-02T13:52:01.224Z,2019-07-02T13:51:43.897Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BS-50-NP,2019-07-02T13:51:44.078Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27381820,2018-01-01,2018-12-31,ID_2,,http://regnskaber.virk.dk/02818372/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzQ0LzhlLzVjLzhiMDItNDVkOC1hMjQyLTNmNjM5YTMyMzFmZA.pdf,http://regnskaber.virk.dk/02818372/ZG9rdW1lbnRsYWdlcjovLzAzLzAxL2JkL2NlL2EzL2E5MDAtNDI1ZS1iNWY4LTBhOGFiOTM0NjIwMw.xml,true,"5492, Vissenbjerg",Damsbovej 11,"Til kapitalejerne i Trade, Nature and Innovation ApS",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-07-01,2019-07-01,2003-10-03,2019-07-01,34205078.0,27381820.0,26935865.0,mne10591,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Trade, Nature and Innovation ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Finn  Madsen,Vagn Laurits Malmskov,ERC Revision,Sparekassen Fyn,"Trade, Nature and Innovation ApS",Centrovice,Odense SV,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Odense, 461",2018-12-31,2018-01-01,false,2019-07-01,Vissenbjerg,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27642794,indberetninger-20180424,2.5124211,27381820.0,AWuy9J_iIXJRhhXBLpIe,2019-07-02T13:52:01.224Z,2019-07-02T13:51:43.897Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BS-50-NP,2019-07-02T13:51:44.078Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27381820,2018-01-01,2018-12-31,ID_3,,http://regnskaber.virk.dk/02818372/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzQ0LzhlLzVjLzhiMDItNDVkOC1hMjQyLTNmNjM5YTMyMzFmZA.pdf,http://regnskaber.virk.dk/02818372/ZG9rdW1lbnRsYWdlcjovLzAzLzAxL2JkL2NlL2EzL2E5MDAtNDI1ZS1iNWY4LTBhOGFiOTM0NjIwMw.xml,true,"5492, Vissenbjerg",Damsbovej 11,"Til kapitalejerne i Trade, Nature and Innovation ApS",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-07-01,2019-07-01,2003-10-03,2019-07-01,34205078.0,27381820.0,26935865.0,mne10591,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Trade, Nature and Innovation ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Finn  Madsen,Vagn Laurits Malmskov,ERC Revision,Sparekassen Fyn,"Trade, Nature and Innovation ApS",Centrovice,Odense SV,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Odense, 461",2018-12-31,2018-01-01,false,2019-07-01,Vissenbjerg,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27642794,indberetninger-20180424,2.5124211,27381820.0,AWuy9J_iIXJRhhXBLpIe,2019-07-02T13:52:01.224Z,2019-07-02T13:51:43.897Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BS-50-NP,2019-07-02T13:51:44.078Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vagn Laurits Malmskov
27381820,2018-01-01,2018-12-31,ID_4,,http://regnskaber.virk.dk/02818372/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzQ0LzhlLzVjLzhiMDItNDVkOC1hMjQyLTNmNjM5YTMyMzFmZA.pdf,http://regnskaber.virk.dk/02818372/ZG9rdW1lbnRsYWdlcjovLzAzLzAxL2JkL2NlL2EzL2E5MDAtNDI1ZS1iNWY4LTBhOGFiOTM0NjIwMw.xml,true,"5492, Vissenbjerg",Damsbovej 11,"Til kapitalejerne i Trade, Nature and Innovation ApS",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-07-01,2019-07-01,2003-10-03,2019-07-01,34205078.0,27381820.0,26935865.0,mne10591,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Trade, Nature and Innovation ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Finn  Madsen,Vagn Laurits Malmskov,ERC Revision,Sparekassen Fyn,"Trade, Nature and Innovation ApS",Centrovice,Odense SV,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Odense, 461",2018-12-31,2018-01-01,false,2019-07-01,Vissenbjerg,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27642794,indberetninger-20180424,2.5124211,27381820.0,AWuy9J_iIXJRhhXBLpIe,2019-07-02T13:52:01.224Z,2019-07-02T13:51:43.897Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BS-50-NP,2019-07-02T13:51:44.078Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
