entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,OtherOperatingExpenses,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard
27381820,2016-01-01,2016-12-31,ID_12,,http://regnskaber.virk.dk/02818372/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzYwLzQ0LzQyLzJiODktNDI5MS04ZGI0LTUyOWNmODA2Njc4Yw.pdf,http://regnskaber.virk.dk/02818372/ZG9rdW1lbnRsYWdlcjovLzAzLzRhL2FjLzZjLzgzLzljNjMtNDFiZS05NzhkLTBhNjZmMWMzMzYxMw.xml,true,"Vissenbjerg, 5492",Damsbovej 11,"Til kapitalejerne i Trade, Nature and Innovation ApS",1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-06-22,2018-06-22,2003-10-03,2018-06-22,34205078.0,27381820.0,34205078.0,mne10591,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Trade, Nature and Innovation ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Finn  Madsen,Vagn Laurits Malmskov,ERC Revision,Sparekassen Fyn,"Trade, Nature and Innovation ApS",Centrovice,Odense,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"461, Odense",2017-12-31,2017-01-01,false,2018-06-22,Vissenbjerg,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25914572,indberetninger-20180424,2.5097437,27381820.0,AWQ2MGL40wkEsASkuDb1,2018-06-25T09:05:58.662Z,2018-06-25T09:04:56.834Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-11-EE,2018-06-25T09:04:57.016Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27381820,2016-01-01,2016-12-31,ID_13,,http://regnskaber.virk.dk/02818372/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzYwLzQ0LzQyLzJiODktNDI5MS04ZGI0LTUyOWNmODA2Njc4Yw.pdf,http://regnskaber.virk.dk/02818372/ZG9rdW1lbnRsYWdlcjovLzAzLzRhL2FjLzZjLzgzLzljNjMtNDFiZS05NzhkLTBhNjZmMWMzMzYxMw.xml,true,"Vissenbjerg, 5492",Damsbovej 11,"Til kapitalejerne i Trade, Nature and Innovation ApS",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-06-22,2018-06-22,2003-10-03,2018-06-22,34205078.0,27381820.0,34205078.0,mne10591,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Trade, Nature and Innovation ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Finn  Madsen,Vagn Laurits Malmskov,ERC Revision,Sparekassen Fyn,"Trade, Nature and Innovation ApS",Centrovice,Odense,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"461, Odense",2017-12-31,2017-01-01,false,2018-06-22,Vissenbjerg,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25914572,indberetninger-20180424,2.5097437,27381820.0,AWQ2MGL40wkEsASkuDb1,2018-06-25T09:05:58.662Z,2018-06-25T09:04:56.834Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-11-EE,2018-06-25T09:04:57.016Z,0.0,193905.0,446231.0,3675.0,40.0,0.0,193824.0,248691.0,252326.0,54867.0,,,,,,,,,,,,,,,,,,,,,,,
27381820,2016-01-01,2016-12-31,ID_15,,http://regnskaber.virk.dk/02818372/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzYwLzQ0LzQyLzJiODktNDI5MS04ZGI0LTUyOWNmODA2Njc4Yw.pdf,http://regnskaber.virk.dk/02818372/ZG9rdW1lbnRsYWdlcjovLzAzLzRhL2FjLzZjLzgzLzljNjMtNDFiZS05NzhkLTBhNjZmMWMzMzYxMw.xml,true,"Vissenbjerg, 5492",Damsbovej 11,"Til kapitalejerne i Trade, Nature and Innovation ApS",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-06-22,2018-06-22,2003-10-03,2018-06-22,34205078.0,27381820.0,34205078.0,mne10591,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Trade, Nature and Innovation ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Finn  Madsen,Vagn Laurits Malmskov,ERC Revision,Sparekassen Fyn,"Trade, Nature and Innovation ApS",Centrovice,Odense,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"461, Odense",2017-12-31,2017-01-01,false,2018-06-22,Vissenbjerg,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25914572,indberetninger-20180424,2.5097437,27381820.0,AWQ2MGL40wkEsASkuDb1,2018-06-25T09:05:58.662Z,2018-06-25T09:04:56.834Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-11-EE,2018-06-25T09:04:57.016Z,,,,,,,-193824.0,,,,,,,,,,,,,,,,,,,,,,,,,,
27381820,2016-12-31,2016-12-31,ID_10,,http://regnskaber.virk.dk/02818372/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzYwLzQ0LzQyLzJiODktNDI5MS04ZGI0LTUyOWNmODA2Njc4Yw.pdf,http://regnskaber.virk.dk/02818372/ZG9rdW1lbnRsYWdlcjovLzAzLzRhL2FjLzZjLzgzLzljNjMtNDFiZS05NzhkLTBhNjZmMWMzMzYxMw.xml,true,"Vissenbjerg, 5492",Damsbovej 11,"Til kapitalejerne i Trade, Nature and Innovation ApS",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-06-22,2018-06-22,2003-10-03,2018-06-22,34205078.0,27381820.0,34205078.0,mne10591,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Trade, Nature and Innovation ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Finn  Madsen,Vagn Laurits Malmskov,ERC Revision,Sparekassen Fyn,"Trade, Nature and Innovation ApS",Centrovice,Odense,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"461, Odense",2017-12-31,2017-01-01,false,2018-06-22,Vissenbjerg,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25914572,indberetninger-20180424,2.5097437,27381820.0,AWQ2MGL40wkEsASkuDb1,2018-06-25T09:05:58.662Z,2018-06-25T09:04:56.834Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-11-EE,2018-06-25T09:04:57.016Z,,,,,,,,,,,521492.0,56730.0,125000.0,521492.0,0.0,186863.0,0.0,521492.0,334629.0,0.0,238304.0,200000.0,0.0,61863.0,334629.0,55458.0,464762.0,40867.0,0.0,264762.0,,,
27381820,2017-01-01,2017-12-31,ID_0,,http://regnskaber.virk.dk/02818372/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzYwLzQ0LzQyLzJiODktNDI5MS04ZGI0LTUyOWNmODA2Njc4Yw.pdf,http://regnskaber.virk.dk/02818372/ZG9rdW1lbnRsYWdlcjovLzAzLzRhL2FjLzZjLzgzLzljNjMtNDFiZS05NzhkLTBhNjZmMWMzMzYxMw.xml,true,"Vissenbjerg, 5492",Damsbovej 11,"Til kapitalejerne i Trade, Nature and Innovation ApS",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-06-22,2018-06-22,2003-10-03,2018-06-22,34205078.0,27381820.0,34205078.0,mne10591,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Trade, Nature and Innovation ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Finn  Madsen,Vagn Laurits Malmskov,ERC Revision,Sparekassen Fyn,"Trade, Nature and Innovation ApS",Centrovice,Odense,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"461, Odense",2017-12-31,2017-01-01,false,2018-06-22,Vissenbjerg,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25914572,indberetninger-20180424,2.5097437,27381820.0,AWQ2MGL40wkEsASkuDb1,2018-06-25T09:05:58.662Z,2018-06-25T09:04:56.834Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-11-EE,2018-06-25T09:04:57.016Z,2940.0,186768.0,193105.0,7049.0,0.0,105000.0,-129747.0,-108652.0,-101603.0,21095.0,,,,,,,,,,,,,,,,,,,,,,,
27381820,2017-01-01,2017-12-31,ID_1,,http://regnskaber.virk.dk/02818372/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzYwLzQ0LzQyLzJiODktNDI5MS04ZGI0LTUyOWNmODA2Njc4Yw.pdf,http://regnskaber.virk.dk/02818372/ZG9rdW1lbnRsYWdlcjovLzAzLzRhL2FjLzZjLzgzLzljNjMtNDFiZS05NzhkLTBhNjZmMWMzMzYxMw.xml,true,"Vissenbjerg, 5492",Damsbovej 11,"Til kapitalejerne i Trade, Nature and Innovation ApS",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-06-22,2018-06-22,2003-10-03,2018-06-22,34205078.0,27381820.0,34205078.0,mne10591,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Trade, Nature and Innovation ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Finn  Madsen,Vagn Laurits Malmskov,ERC Revision,Sparekassen Fyn,"Trade, Nature and Innovation ApS",Centrovice,Odense,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"461, Odense",2017-12-31,2017-01-01,false,2018-06-22,Vissenbjerg,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25914572,indberetninger-20180424,2.5097437,27381820.0,AWQ2MGL40wkEsASkuDb1,2018-06-25T09:05:58.662Z,2018-06-25T09:04:56.834Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-11-EE,2018-06-25T09:04:57.016Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27381820,2017-01-01,2017-12-31,ID_11,,http://regnskaber.virk.dk/02818372/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzYwLzQ0LzQyLzJiODktNDI5MS04ZGI0LTUyOWNmODA2Njc4Yw.pdf,http://regnskaber.virk.dk/02818372/ZG9rdW1lbnRsYWdlcjovLzAzLzRhL2FjLzZjLzgzLzljNjMtNDFiZS05NzhkLTBhNjZmMWMzMzYxMw.xml,true,"Vissenbjerg, 5492",Damsbovej 11,"Til kapitalejerne i Trade, Nature and Innovation ApS",1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-06-22,2018-06-22,2003-10-03,2018-06-22,34205078.0,27381820.0,34205078.0,mne10591,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Trade, Nature and Innovation ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Finn  Madsen,Vagn Laurits Malmskov,ERC Revision,Sparekassen Fyn,"Trade, Nature and Innovation ApS",Centrovice,Odense,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"461, Odense",2017-12-31,2017-01-01,false,2018-06-22,Vissenbjerg,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25914572,indberetninger-20180424,2.5097437,27381820.0,AWQ2MGL40wkEsASkuDb1,2018-06-25T09:05:58.662Z,2018-06-25T09:04:56.834Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-11-EE,2018-06-25T09:04:57.016Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27381820,2017-01-01,2017-12-31,ID_14,,http://regnskaber.virk.dk/02818372/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzYwLzQ0LzQyLzJiODktNDI5MS04ZGI0LTUyOWNmODA2Njc4Yw.pdf,http://regnskaber.virk.dk/02818372/ZG9rdW1lbnRsYWdlcjovLzAzLzRhL2FjLzZjLzgzLzljNjMtNDFiZS05NzhkLTBhNjZmMWMzMzYxMw.xml,true,"Vissenbjerg, 5492",Damsbovej 11,"Til kapitalejerne i Trade, Nature and Innovation ApS",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-06-22,2018-06-22,2003-10-03,2018-06-22,34205078.0,27381820.0,34205078.0,mne10591,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Trade, Nature and Innovation ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Finn  Madsen,Vagn Laurits Malmskov,ERC Revision,Sparekassen Fyn,"Trade, Nature and Innovation ApS",Centrovice,Odense,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"461, Odense",2017-12-31,2017-01-01,false,2018-06-22,Vissenbjerg,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25914572,indberetninger-20180424,2.5097437,27381820.0,AWQ2MGL40wkEsASkuDb1,2018-06-25T09:05:58.662Z,2018-06-25T09:04:56.834Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-11-EE,2018-06-25T09:04:57.016Z,,,,,,,129747.0,,,,,,,,,,,,,,,,,,,,,,,,,,
27381820,2017-01-01,2017-12-31,ID_2,,http://regnskaber.virk.dk/02818372/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzYwLzQ0LzQyLzJiODktNDI5MS04ZGI0LTUyOWNmODA2Njc4Yw.pdf,http://regnskaber.virk.dk/02818372/ZG9rdW1lbnRsYWdlcjovLzAzLzRhL2FjLzZjLzgzLzljNjMtNDFiZS05NzhkLTBhNjZmMWMzMzYxMw.xml,true,"Vissenbjerg, 5492",Damsbovej 11,"Til kapitalejerne i Trade, Nature and Innovation ApS",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-06-22,2018-06-22,2003-10-03,2018-06-22,34205078.0,27381820.0,34205078.0,mne10591,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Trade, Nature and Innovation ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Finn  Madsen,Vagn Laurits Malmskov,ERC Revision,Sparekassen Fyn,"Trade, Nature and Innovation ApS",Centrovice,Odense,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"461, Odense",2017-12-31,2017-01-01,false,2018-06-22,Vissenbjerg,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25914572,indberetninger-20180424,2.5097437,27381820.0,AWQ2MGL40wkEsASkuDb1,2018-06-25T09:05:58.662Z,2018-06-25T09:04:56.834Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-11-EE,2018-06-25T09:04:57.016Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27381820,2017-01-01,2017-12-31,ID_3,,http://regnskaber.virk.dk/02818372/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzYwLzQ0LzQyLzJiODktNDI5MS04ZGI0LTUyOWNmODA2Njc4Yw.pdf,http://regnskaber.virk.dk/02818372/ZG9rdW1lbnRsYWdlcjovLzAzLzRhL2FjLzZjLzgzLzljNjMtNDFiZS05NzhkLTBhNjZmMWMzMzYxMw.xml,true,"Vissenbjerg, 5492",Damsbovej 11,"Til kapitalejerne i Trade, Nature and Innovation ApS",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-06-22,2018-06-22,2003-10-03,2018-06-22,34205078.0,27381820.0,34205078.0,mne10591,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Trade, Nature and Innovation ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Finn  Madsen,Vagn Laurits Malmskov,ERC Revision,Sparekassen Fyn,"Trade, Nature and Innovation ApS",Centrovice,Odense,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"461, Odense",2017-12-31,2017-01-01,false,2018-06-22,Vissenbjerg,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25914572,indberetninger-20180424,2.5097437,27381820.0,AWQ2MGL40wkEsASkuDb1,2018-06-25T09:05:58.662Z,2018-06-25T09:04:56.834Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-11-EE,2018-06-25T09:04:57.016Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vagn Laurits Malmskov,,
